"dataset_link","public","derived_view","u_id","department","domain","type","name","description","visits","creation_date","last_update_date_data","category","keywords","downloads","owner_uid","license","publication_stage","data_provided_by","source_link","routing_approval","api_endpoint","system","last_updated","what_geographic_unit_is_the_data_collected","refresh_rate","does_this_data_have_a_location_column_yes_or_no","geometrytype","hasattachments","owner"
"https://data.lacity.org/d/secn-jf4e","true","false","secn-jf4e","City Clerk","data.lacity.org","dataset","Election 2017 May General Polling Place List","Listing of the poll place locations for the 2017 May General Election. Includes all the established County Precincts to indicate the corresponding City Consolidated Precincts and Council Districts.","67","2017-07-13T22:18:00.000Z","2017-07-13T22:18:00.000Z","A Well Run City",,"497","ika6-27vg","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/secn-jf4e.json",,,,"Other - See Description","No",,,"City Clerk OpenData"
"https://data.lacity.org/d/qpi4-ig3x","true","false","qpi4-ig3x","City Clerk","data.lacity.org","dataset","Election 2017 May General Voting Results","Statement of Votes Cast of the election Results","63","2017-07-13T22:07:00.000Z","2017-07-13T22:08:00.000Z","A Well Run City",,"712","ika6-27vg","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/qpi4-ig3x.json",,,,"Other - See Description","No",,,"City Clerk OpenData"
"https://data.lacity.org/d/diev-46hg","true","false","diev-46hg","Other","data.lacity.org","dataset","El Pueblo Tours","The number of tours provided by the Angelitas del Pueblo of the historic monument.

*Please note that due to COVID-19 and in accordance with Mayor Eric Garcetti's Safer At Home Order, all in-person tours scheduled to take place at El Pueblo Historical Monument were cancelled March 14-31, 2020. Virtual tours have been provided by El Pueblo Staff beginning April 1, 2020.","462","2014-05-29T21:15:00.000Z","2020-10-09T19:43:00.000Z","A Livable and Sustainable City","tours","976","rz8e-rup2","Creative Commons 1.0 Universal (Public Domain Dedication)","published","El Pueblo Historical Monument","http://elpueblo.lacity.org/index.htm",,"https://data.lacity.org/resource/diev-46hg.json",,,,"Daily","No",,,"El Pueblo OpenData"
"https://data.lacity.org/d/iz9s-qc6r","true","false","iz9s-qc6r","Emergency Management","data.lacity.org","dataset","Emergency Management Department - Community Outreach - 1st Quarter 2015","Community outreach activities conducted by the Community Emergency Management Division of Emergency Management Department for the period of January-March 2015.","277","2015-05-27T16:51:00.000Z","2015-05-27T16:51:00.000Z","A Safe City","emergency management,emergency preparedness","1979","vnsa-hifw","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/iz9s-qc6r.json",,,,"Other - See Description","Yes",,,"Emergency Management OpenData"
"https://data.lacity.org/d/6xuk-a67v","true","false","6xuk-a67v","Emergency Management","data.lacity.org","dataset","Emergency Management Department - Community Outreach - First Quarter 2014","Community Outreach conducted by the Emergency Management Department for the period of January - March 2014","337","2014-05-27T17:20:00.000Z","2014-05-27T17:29:00.000Z","A Safe City","emergency preparedness,emergency management","1393","vnsa-hifw","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/6xuk-a67v.json",,,,"Other - See Description","No",,,"Emergency Management OpenData"
"https://data.lacity.org/d/4k67-bwgi","true","false","4k67-bwgi","Emergency Management","data.lacity.org","dataset","Emergency Management Department – Community Outreach - Second Quarter 2014","Community outreach conducted by the Emergency Management Department for the period of April - June 2014.","247","2014-08-07T22:41:00.000Z","2014-08-07T22:55:00.000Z","A Safe City","emergency preparedness,emergency management","1443","vnsa-hifw","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/4k67-bwgi.json",,,,"Other - See Description","No",,,"Emergency Management OpenData"
"https://data.lacity.org/d/mbhz-6it5","true","false","mbhz-6it5","Emergency Management","data.lacity.org","dataset","Emergency Management Department - Responder Training - Second Quarter 2014","Emergency Management Department provided training for Emergency Operations Center (EOC), Department Operations Center (DOC), and Unified Command Post (UCP) responders for the period of April - June 2014","183","2014-08-08T21:55:00.000Z","2014-08-08T21:55:00.000Z","A Safe City","emergency management,emergency response,emergency preparedness","1849","vnsa-hifw","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/mbhz-6it5.json",,,,"Other - See Description","No",,,"Emergency Management OpenData"
"https://data.lacity.org/d/a6cj-i5wu","true","false","a6cj-i5wu","Fire and Police Pensions","data.lacity.org","dataset","Employer Contrib","Employer Contributions","250","2014-05-23T22:37:00.000Z","2014-05-23T22:38:00.000Z","A Well Run City","employer contribution","1291","sgjw-6a7f","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/a6cj-i5wu.json",,,,"Annual","No",,,"Fire & Police Pensions OpenData"
"https://data.lacity.org/d/8m62-bye6","true","false","8m62-bye6","Mayor's Office","data.lacity.org","dataset","Energy and Water Use - Municipal Buildings","In the spirit of leading by example, the City released benchmarking information for municipal buildings. The data includes property name, location, property size (ft²), Energy STAR scores where available, energy intensity (kBTU/ft²), water use (kilo-gallons), total GHG emissions (Metric Tons CO₂e), and several more metrics.","835","2016-12-16T23:26:00.000Z","2016-12-16T23:27:00.000Z","A Livable and Sustainable City","energy,water","2062","32qq-7d8m",,"published",,,,"https://data.lacity.org/resource/8m62-bye6.json",,,,"Annual","Yes",,,"jmolayem"
"https://data.lacity.org/d/acy8-72w9","true","false","acy8-72w9","Cultural Affairs","data.lacity.org","dataset","Events from LA Festival Guide 2014","The LA Festival Guide is a calendar of festival events published by City of Los Angeles Department of Cultural Affairs. This dataset is extracted from the Festival Guide Website [http://lafestivalguide.org/]","1106","2014-09-09T22:01:00.000Z","2016-09-02T20:22:00.000Z","A Livable and Sustainable City","events,culture,cultural,arts,festivals","2069","nze8-qr9f","Creative Commons 1.0 Universal (Public Domain Dedication)","published","City of Los Angeles Department of Cultural Affairs","http://culturela.org",,"https://data.lacity.org/resource/acy8-72w9.json",,,"Street address","Other - See Description","Yes",,,"Cultural Affairs OpenData"
"https://data.lacity.org/d/qqur-fdui","true","false","qqur-fdui","Economic and Workforce Development","data.lacity.org","dataset","EWDD - Business Source Center Program Performance Objectives","The BSC Program, funded through the CDBG, provides entrepreneurial training, technical assistance and access to capital for micro-enterprise and start-up businesses.  The program promotes job creation for Angelenos by providing entrepreneurs and small businesses the support they need to start and/or expand their businesses.  Goals are established through HUD guidelines and local measures.","460","2014-05-29T21:12:00.000Z","2014-05-29T21:12:00.000Z","A Prosperous City","ewdd,businesssource,business source,program performance,outcomes","1864","utpt-bj92","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/qqur-fdui.json",,,,"Quarterly","No",,,"Economic and Workforce Dev OpenData"
"https://data.lacity.org/d/9et4-6fpi","true","false","9et4-6fpi","Economic and Workforce Development","data.lacity.org","dataset","EWDD - Day Labor Program","The Day Labor program, funded through CDBG, provides short-term employment and support services to unemployed Angelenos.  Goals for the program are established by federal regulations and local measures.","329","2014-05-29T22:36:00.000Z","2014-05-29T22:36:00.000Z","A Prosperous City","ewdd,day labor,program performance,outcomes","1429","utpt-bj92","Creative Commons 1.0 Universal (Public Domain Dedication)","published","EWDD Open Data",,,"https://data.lacity.org/resource/9et4-6fpi.json",,,,"Quarterly","No",,,"Economic and Workforce Dev OpenData"
"https://data.lacity.org/d/7w5j-7jjp","true","false","7w5j-7jjp","Economic and Workforce Development","data.lacity.org","dataset","EWDD - Worksource Center Program Performance Outcomes","The WSC program, funded through the Workforce Investment Act (WIA); National Emergency Grant (NEG) and other competitive grants, provides employment training and placement services for adults and dislocated workers, with a special emphasis on vulnerable populations, including persons with disabilities, veterans, homeless, English-language learners and older workers.  Annual goals are established by California Employment Development Department and the US Department of Labor.","706","2014-05-29T22:16:00.000Z","2014-05-29T22:19:00.000Z","A Prosperous City","ewdd,worksource,program performance,outcomes","2016","utpt-bj92","Creative Commons 1.0 Universal (Public Domain Dedication)","published","EWDD Open Data",,,"https://data.lacity.org/resource/7w5j-7jjp.json",,,,"Quarterly","No",,,"Economic and Workforce Dev OpenData"
"https://data.lacity.org/d/3kce-7yuf","true","false","3kce-7yuf","Economic and Workforce Development","data.lacity.org","dataset","EWDD - Youth Source Center Program Performance Outcomes","The YSC program, funded through the Workforce Investment Act (WIA), provides education and employment services to youth, ages 16-24 who are disconnected from education and/or employment.  Partnering with the Los Angeles Unified School District, the program seeks to reconnect youth with education and/or employment.  The YSC program also provides summer youth employment services to Angelenos.  Goals for the YSC program are established by the California Employment Development Department and the US Department of Labor.","203","2014-05-29T22:26:00.000Z","2014-05-29T22:26:00.000Z","A Prosperous City","ewdd,youthsource,program performance,outcomes","990","utpt-bj92","Creative Commons 1.0 Universal (Public Domain Dedication)","published","EWDD Open Data",,,"https://data.lacity.org/resource/3kce-7yuf.json",,,,"Quarterly","No",,,"Economic and Workforce Dev OpenData"
"https://data.lacity.org/d/9yda-i4ya","true","false","9yda-i4ya","Building and Safety","data.lacity.org","dataset","Existing Buildings Energy & Water Efficiency (EBEWE) Program","The City's Existing Buildings Energy & Water Efficiency (EBEWE) Program was established in 2016 (LA Municipal Code Section 91.9701, Ordinance No. 184674) and is administered by the Department of Building and Safety(LADBS). It requires that owners of buildings subject to the Ordinance, to annually register their building (includes pay fees) and file a benchmark report of energy and water usage for their buildings for the Compliance Year. The EBEWE dataset includes the Compliance Year, Building Address, Compliance Status, various energy and water use benchmark data, and the last 3 digits of the Assessor Identification Number (AIN). For a complete explanation of the Program, including reporting requirements, please visit LADBS' EBEWE site at http://www.ladbs.org/services/green-building-sustainability/existing-buildings-energy-water-efficiency-program.","6929","2018-02-15T22:34:00.000Z","2020-11-08T09:00:00.000Z","A Livable and Sustainable City","ebewe,energy usage,energy efficiency,water usage,water efficiency,benchmark,184675,185198,carbon emission,energy star score,energy star rating,weather normalized,eui","2570","tdwf-cih6","Public Domain","published","LADBS",,,"https://data.lacity.org/resource/9yda-i4ya.json",,,,"Weekly","Yes",,,"Building and Safety OpenData"
"https://data.lacity.org/d/kniz-n9h9","true","false","kniz-n9h9",,"data.lacity.org","dataset","Featured Stories",,"301","2015-02-26T05:14:00.000Z","2018-06-20T17:56:00.000Z",,,"27","pqct-tgbe","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/kniz-n9h9.json",,,,,,,,"Ori Pleban"
"https://data.lacity.org/d/r3up-67wh","true","false","r3up-67wh","LADWP","data.lacity.org","dataset","Feed-in Tariff Solar Program","Quarter-Year	Installed Capacity from the Feed-in Tariff (FiT) Program in Kilowatts. The FiT program enables third parties to develop solar or other renewable energy and sell the power to the utility.  This is a relatively new program with projects in the beginning stages.","342","2014-05-14T00:07:00.000Z","2018-10-29T19:35:00.000Z","A Livable and Sustainable City","feed-in tariff,local solar,fit","1554","hb8e-gdsp","Creative Commons 1.0 Universal (Public Domain Dedication)","published","LADWP",,,"https://data.lacity.org/resource/r3up-67wh.json",,,,,,,,"LA DWP OpenData"
"https://data.lacity.org/d/e2fp-yzdz","true","false","e2fp-yzdz","Fire and Police Pensions","data.lacity.org","dataset","Funded Status","Funded Status","251","2014-05-23T22:44:00.000Z","2015-01-08T02:15:00.000Z","A Well Run City","funded status","1262","sgjw-6a7f","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/e2fp-yzdz.json",,,,"Annual","No",,,"Fire & Police Pensions OpenData"
"https://data.lacity.org/d/dw2y-59sj","true","false","dw2y-59sj","Mayor's Office","data.lacity.org","dataset","Fused Maps",,"159","2017-07-17T21:45:00.000Z","2017-08-02T21:33:00.000Z","A Well Run City","citizenship,immigration,resources","963","2uez-gqd2",,"published",,,,"https://data.lacity.org/resource/dw2y-59sj.json",,,"Street address","Monthly","Yes",,,"Irvin De La O"
