"name","display_name","categories","display_categories","description","address","phone","website","source","latitude","longitude","yelp_alias","yelp_api","yelp_id"
"dulan's on crenshaw","Dulan's On Crenshaw","Restaurants","Restaurants",,"4859 Crenshaw Blvd Los Angeles, CA 90043","323-296-3034","https://dulansoncrenshaw.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.9984983","-118.3311944","dulans-on-crenshaw-los-angeles","true","4ZmXcttDdx9KRGUi6tMWFQ"
"dulan's soul food kitchen","Dulan's Soul Food Kitchen","Restaurants","Restaurants",,"202 E Manchester Blvd Inglewood, CA 90301","310-671-3345","https://www.dulans-sfk.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.9615532","-118.3530243","dulans-soul-food-kitchen-inglewood-2","true","Yf4lciWF90LPKIykRD-B9g"
"e & j seafood","E & J Seafood","Restaurants","Restaurants",,"424 E Manchester Blvd Inglewood, CA 90301","310-673-0113","https://www.yelp.com/biz/e-and-j-seafood","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.9616551","-118.34979","e-and-j-seafood-inglewood-2","true","LghoaB1B8wMzBh6I-qZi1Q"
"earle's on crenshaw","Earle's On Crenshaw","Restaurants","Restaurants",,"3864 Crenshaw Blvd Los Angeles, CA 90008","323-299-2867","https://earlesrestaurant.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.01562331","-118.3347559","earles-on-crenshaw-los-angeles","true","ITNAxP_RUZ_FCPFNt7pjmw"
"ekua ceramics (ceramics)","Ekua Ceramics (Ceramics)","Gym, Fitness Health and Wellness","Gym, Fitness Health and Wellness","Long Beach ceramist Sara Ekua Todd creates drinkware and dinnerware, in addition to collaborations with brands such as Brain Dead, among others. ekuaceramics.com/shop",,,"https://www.ekuaceramics.com/shop","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles",,,,"false",
"ellamah","Ellamah","Shopping","Shopping","ELLAMAH (floral design studio)",,,"https://www.ellamah.com","https://loveandloathingla.com/list-of-black-owned-businesses-in-la/",,,,"false",
"endless couture","Endless Couture","Shopping","Shopping","jewelry",,,"https://www.endlesscouture.com","https://loveandloathingla.com/list-of-black-owned-businesses-in-la/",,,,"false",
"erm 4th street","Erm 4Th Street","Restaurants","Restaurants",,"2635 East 4th StLos Angeles, CA 90033","323-406-2106","http://www.eatrealordie.com","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview",,,,"false",
"eso won books","Eso Won Books","Shopping","Shopping","An independent bookstore in Leimert Park specializing in literature that chronicles the black experience.4327 Degnan Blvd., Los Angeles, (323) 290-1048, esowonbookstore.com","4327 Degnan Blvd Los Angeles, CA 90008","323-290-1048","https://www.esowonbookstore.com/","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles","34.0048611","-118.3315949","eso-won-books-los-angeles-2","true","bGGfIiEe2BCtpGTVB6t7Jw"
"everlasting barbeque","Yangmani","Restaurants","Restaurants",,"2561 W Olympic Blvd Los Angeles, CA 90006","213-249-9292","http://everlastingbbq.com/Home_Page.html","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.05263","-118.2869","yangmani-los-angeles-2","true","Yit4Cis7BNRt-X_qTTccLQ"
"faith blakeney","Faith Blakeney Design Studio","Services","Services","The interior designer says her studio’s approach “disregards convention in favor of innovation, collaboration, play, out-of-the-box thinking and social conscience.” We featured her work in an October house tour in Silver Lake. faithblakeney.com","10835 Oregon Ave Culver City, CA 90232","646-596-4066","http://www.faithblakeney.com/","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles","34.014231","-118.407685","faith-blakeney-design-studio-culver-city","true","ZyXgnY3BBqrBbWrhSk2J4A"
"family fish market","Family Fish Market","Restaurants","Restaurants",,"1300 Centinela Ave Inglewood, CA 90302","310-680-4944","http://www.familyfishmarket.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.9769733","-118.3618315","family-fish-market-inglewood","true","nkCmaZyWERlUY7BQlY1zGg"
"fear of god","Fear Of God","Shopping","Shopping","Jerry Lorenzo’s upscale streetwear label has collaborated with some of the biggest names in the business — sneaker maker Nike and Italian luxury menswear label Ermenegildo Zegna, to name just two. fearofgod.com","3940 Laurel Canyon Blvd #427 Studio City, CA 91604",,"https://fearofgod.com/","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles",,,,"false",
"fish bone seafood - strawberry square","Fisherman's Outlet","Restaurants","Restaurants",,"529 S Central Ave Los Angeles, CA 90013","213-627-7231","https://fishboneseafood.com","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.04083","-118.24018","fishermans-outlet-los-angeles","true","TQjFx3yzyUYBdWb-MpIfvQ"
"fishbone express gardena gardena","Fishbone Express - Gardena","Restaurants","Restaurants",,"1024 W Rosecrans Ave Gardena, CA 90247","323-814-2400","https://fishboneseafood.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.90127","-118.2925167","fishbone-express-gardena-gardena","true","wYheabDSsJPcp6c-r8rqhg"
"fksp","Fksp","Shopping","Shopping","contemporary women’s clothing brand, ethically made in LA","Fashion District Los Angeles, CA",,"https://shopfksp.com","https://loveandloathingla.com/list-of-black-owned-businesses-in-la/",,,,"false",
"flavors from afar","Flavors From Afar","Restaurants","Restaurants",,"1046 S Fairfax Los Angeles, CA 90019","714-623-9420","https://www.flavorsfromafar.co/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.056837","-118.364192","flavors-from-afar-los-angeles-2","true","-YE-UnethM8jbYFWl9ktRQ"
"fleurs et sel","Fleurs Et Sel","Restaurants","Restaurants",,,,"https://www.lamag.com/lalifeandstyle/hdym-fleurs-et-sel/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview",,,,"false",
"flowerboy project","Flowerboy Project","Restaurants","Restaurants","A cafe, flower shop and boutique by designer Sean Knibb. Open for takeout. 824 Lincoln Blvd., Venice,","824 Lincoln Blvd Los Angeles, CA 90291","310-452-3900","https://www.flowerboyproject.com/","https://www.latimes.com/lifestyle/story/2020-06-12/heres-a-list-of-black-owned-coffee-shops-in-la","33.99922","-118.46291","flowerboy-project-los-angeles","true","fMv_najQZnX7vk1A8wJUhg"
"foster bros","Foster Bros","Restaurants","Restaurants",,"205 S Willowbrook Ave Compton, CA 90220",,"https://www.instagram.com/fosterbros_/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview",,,,"false",
"fourfortyfour","FourFortyFour Catering & Curation","Restaurants","Restaurants",,"Los Angeles, CA 91604","818-312-7671","https://www.fourfortyfourcatering.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.13813","-118.38979","fourfortyfour-catering-and-curation-los-angeles","true","SkIp4oDILCtOHWHPqi9nBw"
"fraiche signatures","Fraiche Signatures","Restaurants","Restaurants",,"4807 W Adams Blvd Los Angeles, CA 90016",,"https://www.instagram.com/fraiche_signatures/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview",,,,"false",
"freaky fruit pizza","Freaky Fruit Pizza","Restaurants","Restaurants",,"8301 S Western Los Angeles, CA 90047","323-922-8628","https://freakyfruitpizza.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.96348","-118.30933","freaky-fruit-pizza-los-angeles","true","rs0vKG61xe7H72tV7OEcQQ"
"fresh and meaty burgers","Fresh and Meaty Burgers","Restaurants","Restaurants","Ste. 107, Carson, (424) 536-3046,","3016 W Florence Ave Los Angeles, CA 90043","323-751-2247","https://www.bestturkeyburgerlosangeles.com/","https://www.latimes.com/food/story/2020-05-31/black-owned-restaurants-in-los-angeles","33.974257","-118.326177","fresh-and-meaty-burgers-los-angeles-4","true","MAGs82NAzkPQJquNFsvcoA"
"fresh ethiopian restaurant","Fresh Ethiopian Restaurant","Restaurants","Restaurants","Fresh Ethiopian Restaurant, 1580 Centinela Ave., Inglewood, (310) 674-1545","1580 Centinela Ave Inglewood, CA 90302","310-674-1545",,"https://www.latimes.com/food/story/2020-05-31/black-owned-restaurants-in-los-angeles","33.9771147","-118.3665458","fresh-ethiopian-restaurant-inglewood","true","7OLtBz1kZ7eUn7emCGIlgw"
"fresh out the fire pizza","Fresh Out The Fire Pizza","Restaurants","Restaurants",,"3746 Monteith Dr View Park-Windsor Hills, CA 90043",,,"https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview",,,,"false",
"fun diggity","Fun-Diggity Funnel Cakes","Restaurants","Restaurants",,"222 E 120th St Los Angeles, CA 90061","424-242-5799","https://fundiggity.business.site/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.92368123","-118.2695584","fun-diggity-funnel-cakes-los-angeles","true","0qpf7fMLi8WfBpD_rW-0Uw"
"funculo","Funculo","Restaurants","Restaurants",,"724 S Spring St Los Angeles, CA 90014","213-325-3013","https://downtownla.com/go/funculo","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.043793","-118.252639","funculo-los-angeles-2","true","wBl2kT_V44-Y7frfdtOusg"
"fyrebird","Fyrebird","Restaurants","Restaurants","Fyre Bird Chicken, 15717 Crenshaw Blvd., Gardena, (424) 269-1943","15717 Crenshaw Blvd Gardena, CA 90249","424-269-1943",,"https://www.latimes.com/food/story/2020-05-31/black-owned-restaurants-in-los-angeles","33.88773","-118.3271","fyrebird-gardena","true","HR7FGvAoPEf2JRPn5aNsIA"
"galerie la","Galerie La","Shopping","Shopping","sustainable clothing, lifestyle goods, ROW DTLA","767 South Alameda St. #192 Los Angeles 90021",,"https://galerie.la","https://loveandloathingla.com/list-of-black-owned-businesses-in-la/",,,,"false",
"georgia's gems","Georgia'S Gems","Shopping","Shopping","swimwear made in LA",,,"http://georgiasgems.com/shop/","https://loveandloathingla.com/list-of-black-owned-businesses-in-la/",,,,"false",
"georgia's restaurant","Georgia's Restaurant","Restaurants","Restaurants",,"4101 McGowen St Ste 155 Long Beach, CA 90808","562-420-5637","https://www.georgias-restaurant.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.83067069","-118.1447325","georgias-restaurant-long-beach","true","lNjp6zRJ20T858cyZeRlmw"
"gloveworx","Gloveworx","Gym, Fitness Health and Wellness","Gym, Fitness Health and Wellness","is a boxing studio founded by Leyon Azubuike, a boxing pro who has trained Jennifer Aniston. It’s offering virtual private and group training. Two locations, 10250 Santa Monica Blvd., Los Angeles, and 1415 Wilshire Blvd., Santa Monica, gloveworx.com","10250 Santa Monica Blvd Los Angeles, CA 90067","424-302-0105","https://www.gloveworx.com/locations/virtual-training/#location-schedule","https://www.latimes.com/lifestyle/story/2020-06-10/heres-a-list-of-black-owned-fitness-businesses-in-los-angeles","34.06061524","-118.4184984","gloveworx-los-angeles","true","bDHK6OHR68YeAa5J4JeCFw"
"gram's mission bbq","Gram's Mission BBQ","Restaurants","Restaurants",,"3527 Main St Riverside, CA 92501","951-782-8219","http://gramsmissionbbq.com","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.98474","-117.37278","grams-mission-bbq-riverside","true","FyVjW7ja75YztmyOULb9Ow"
"granny's kitchen southern soul food","Granny's Kitchen","Restaurants","Restaurants",,"5440 S Central Ave Los Angeles, CA 90011","323-231-2141","https://www.yelp.com/biz/grannys-kitchen","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.99309755","-118.2563043","grannys-kitchen-los-angeles","true","QWtzUp4zLqzjA_jxLbvDvA"
"green grotto juice bar","Green Grotto Juice Bar","Restaurants","Restaurants",,"541 S Spring St #133, Los Angeles, CA 90013","323-701-2220","https://www.yelp.com/biz/green-grotto-juice","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview",,,,"false",
"grilled fraiche hyde park los-angeles","Grilled Fraiche - Hyde Park","Restaurants","Restaurants","Grilled Fraiche, 5800 West Blvd., Los Angeles, (323) 389-8888,","5800 W Blvd Los Angeles, CA 90043","323-389-8888","https://www.instagram.com/grilledfraiche/","https://www.latimes.com/food/story/2020-05-31/black-owned-restaurants-in-los-angeles","33.9887","-118.33492","grilled-fraiche-hyde-park-los-angeles","true","KGN01qTZPTOl2zvpfEgREA"
"hall's krispy krunchy","Hall's Krispy Krunchy Chicken","Restaurants","Restaurants",,"1600 W Slauson Ave Unit I31 Los Angeles, CA 90047","323-305-3059","https://www.krispykrunchy.com/locations/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.98848019","-118.3049562","halls-krispy-krunchy-chicken-los-angeles","true","s7eH-HbbKLYHsuUA9C-Lbw"
"hambone's smokehouse","Hambone's Bar And Grill","Restaurants","Restaurants","Hambone’s Smokehouse, 9825 Belmont St., Bellflower, (562) 920-5200,","9825 Belmont St Bellflower, CA 90706","562-920-5200","http://hambonesbarandgrill.com/","https://www.latimes.com/food/story/2020-05-31/black-owned-restaurants-in-los-angeles","33.88380432","-118.1241989","hambones-bar-and-grill-bellflower","true","zo8tSQyimTdV_5yp5RoU9g"
"handy's smoke house delicacies","Handy's Smoke House Meats & Delicacies","Restaurants","Restaurants",,"4149 Long Beach Blvd Long Beach, CA 90807","562-424-8300","http://www.handyssmokehousemeats.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.833766","-118.1894949","handys-smoke-house-meats-and-delicacies-long-beach","true","3-zKo_PtOumBujRMaDBreg"
"happy ice","Happy Ice","Restaurants","Restaurants",,"7324 Melrose Ave Los Angeles, CA 90046","215-800-3965","https://happyicela.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.083387","-118.349637","happy-ice-los-angeles","true","Zv6pQP12TsaqfQfLBHhOiQ"
"harold and belle's","Harold & Belle's","Restaurants","Restaurants",,"2920 W Jefferson Blvd Los Angeles, CA 90018","323-735-9023","https://haroldandbelles.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.0254551","-118.327966","harold-and-belles-los-angeles-5","true","5oBl4waF3RT2b218OFTL4A"
"harold's chicken","Harolds Chicken & Bar","Nightlife","Nightlife",,"6523 Hollywood Blvd Los Angeles, CA 90028","323-645-7049","https://www.haroldschickenla.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.101762","-118.331819","harolds-chicken-and-bar-los-angeles","true","olIU1PZNLaiBEp2SrkROoA"
"harriet's cheesecakes unlimited","Harriet's Cheesecakes Unlimited","Restaurants","Restaurants","Harriet’s Cheesecakes Unlimited, 1515 Centinela Ave., Inglewood, (310) 419-2259","1515 Centinela Ave Inglewood, CA 90302","310-419-2259",,"https://www.latimes.com/food/story/2020-05-31/black-owned-restaurants-in-los-angeles","33.97664","-118.36552","harriets-cheesecakes-unlimited-inglewood","true","WBZTSRrLka7HtjN2cR7cBw"
"harun coffee","Harun Coffee","Restaurants","Restaurants","is a coffee shop, gallery and select shop in Leimert Park. The gallery hosts art shows, and the shop features goods from local and artist-owned brands, which are also found in its online shop. Open for takeout and delivery. 4336 Degnan Blvd., Leimert Park,","4336 Degnan Blvd Los Angeles, CA 90008","323-815-9944","https://harunintl.com/","https://www.latimes.com/lifestyle/story/2020-06-12/heres-a-list-of-black-owned-coffee-shops-in-la","34.00485993","-118.3314079","harun-coffee-los-angeles-2","true","rR1f_EbT3JCHvTfZvQp7Tw"
"hawkins house of burgers","Hawkins House of Burgers","Restaurants","Restaurants","11603 Slater St., Los Angeles, (323) 563-1129,","11603 Slater St Los Angeles, CA 90059","323-563-1129","http://www.hawkinsburgers.com/","https://www.latimes.com/food/story/2020-05-31/black-owned-restaurants-in-los-angeles","33.9292549","-118.2522808","hawkins-house-of-burgers-los-angeles","true","BA7TnabiZhm4S5Jv7jbkxA"
"hilltop coffee + kitchen","Hilltop Coffee and Kitchen","Restaurants","Restaurants","Open for take-out and delivery. Two locations: 4427 W. Slauson Ave., View Park-Windsor Hills, and 170 N. La Brea Ave., Inglewood,","4427 W Slauson Ave Los Angeles, CA 90043","323-815-9833","https://www.findyourhilltop.com/","https://www.latimes.com/lifestyle/story/2020-06-12/heres-a-list-of-black-owned-coffee-shops-in-la","33.98904","-118.35298","hilltop-coffee-and-kitchen-los-angeles","true","EfEfFksahPqRsC0iNBseKA"
"hilltop's jamaican market & restaurant","Hilltop's Jamaican Market & Restaurant A1","Restaurants","Restaurants",,"1061 E Holt Ave Pomona, CA 91767","909-629-6407","http://www.hilltopsjamaican.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.063219","-117.729832","hilltops-jamaican-market-and-restaurant-a1-pomona","true","wbcZWF1k1AEc6poSEih5IA"
"honey's kettle","Honey's Kettle Fried Chicken","Restaurants","Restaurants","Honey’s Kettle, 9537 Culver Blvd., Culver City, (310) 202-5453,","9537 Culver Blvd Culver City, CA 90232","310-202-5453","http://honeyskettle.com/","https://www.latimes.com/food/story/2020-05-31/black-owned-restaurants-in-los-angeles","34.023227","-118.395477","honeys-kettle-fried-chicken-culver-city","true","YZUvm7_lBnbdhR80jUU1lw"
