"site","date","interaction_type","interaction_type_2","service_requested_1","service_requested_2","hispanic_ethnicity","gender","langage","time_spent","age","week","week_ending"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Subject matter expert consultation",,"(FAS) SNAP/EA Assistance ",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"(FAS) SNAP/EA Assistance ",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-12T00:00:00.000","Basic question and/or help with forms",,"(FAS) SNAP/EA Assistance ",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Downtown (Saint Paul)","2020-10-12T00:00:00.000","Navigator consultation ",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Downtown (Saint Paul)","2020-10-12T00:00:00.000","Basic question and/or help with forms",,"(FAS) SNAP/EA Assistance ",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Downtown (Saint Paul)","2020-10-12T00:00:00.000","Navigator consultation ",,"(FAS) Housing Support/Shelters","Social Services",,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Downtown (Saint Paul)","2020-10-12T00:00:00.000","Basic question and/or help with forms",,"(FAS) SNAP/EA Assistance ",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Downtown (Saint Paul)","2020-10-12T00:00:00.000","Basic question and/or help with forms",,"(FAS) SNAP/EA Assistance ",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Downtown (Saint Paul)","2020-10-12T00:00:00.000","Basic question and/or help with forms",,"(FAS) SNAP/EA Assistance ",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Downtown (Saint Paul)","2020-10-12T00:00:00.000","Navigator consultation ",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Downtown (Saint Paul)","2020-10-12T00:00:00.000","Basic question and/or help with forms","Navigator consultation ","Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Downtown (Saint Paul)","2020-10-12T00:00:00.000","Navigator consultation ",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"Hmong","6-15 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Downtown (Saint Paul)","2020-10-12T00:00:00.000","Basic question and/or help with forms",,"(FAS) SNAP/EA Assistance ",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Downtown (Saint Paul)","2020-10-12T00:00:00.000","Basic question and/or help with forms",,"(FAS) Healthcare Assistance ","Elections",,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Basic question and/or help with forms",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Downtown (Saint Paul)","2020-10-12T00:00:00.000","Basic question and/or help with forms",,"(FAS) SNAP/EA Assistance ",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Downtown (Saint Paul)","2020-10-12T00:00:00.000","Basic question and/or help with forms",,"(FAS) SNAP/EA Assistance ",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Downtown (Saint Paul)","2020-10-12T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Downtown (Saint Paul)","2020-10-12T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"Other","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Downtown (Saint Paul)","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Letter for her employer to be faxed",,,,"English","6-15 minutes",,"week 41","2020-10-12T00:00:00.000"
"Downtown (Saint Paul)","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"(FAS) Cash Assistance",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Downtown (Saint Paul)","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"(FAS) SNAP/EA Assistance ",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Downtown (Saint Paul)","2020-10-12T00:00:00.000","Subject matter expert consultation",,"(FAS) Cash Assistance",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Downtown (Saint Paul)","2020-10-12T00:00:00.000","Subject matter expert consultation",,"(FAS) SNAP/EA Assistance ",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Downtown (Saint Paul)","2020-10-12T00:00:00.000","Subject matter expert consultation",,"(FAS) Cash Assistance",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Downtown (Saint Paul)","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"(FAS) SNAP/EA Assistance ",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Downtown (Saint Paul)","2020-10-12T00:00:00.000","Basic question and/or help with forms",,"(FAS) Healthcare Assistance ",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Downtown (Saint Paul)","2020-10-12T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance",,,,"Spanish","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Downtown (Saint Paul)","2020-10-12T00:00:00.000","Basic question and/or help with forms",,"(FAS) SNAP/EA Assistance ",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Roseville","2020-10-12T00:00:00.000","Basic question and/or help with forms",,"(FAS) Healthcare Assistance ","(FAS) SNAP/EA Assistance ",,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Downtown (Saint Paul)","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Downtown (Saint Paul)","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Downtown (Saint Paul)","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"(FAS) Healthcare Assistance ",,,,"English","6-15 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"Other","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-12T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Roseville","2020-10-12T00:00:00.000","Basic question and/or help with forms",,"(FAS) Healthcare Assistance ",,,,"English","0-5 minutes",,"week 41","2020-10-12T00:00:00.000"
"Maplewood","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-13T00:00:00.000"
"Downtown (Saint Paul)","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"(FAS) SNAP/EA Assistance ",,,,"English","6-15 minutes",,"week 41","2020-10-13T00:00:00.000"
"Downtown (Saint Paul)","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-13T00:00:00.000"
"Downtown (Saint Paul)","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-13T00:00:00.000"
"Downtown (Saint Paul)","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-13T00:00:00.000"
"Downtown (Saint Paul)","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"Somali","0-5 minutes",,"week 41","2020-10-13T00:00:00.000"
"Downtown (Saint Paul)","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-13T00:00:00.000"
"Downtown (Saint Paul)","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"(FAS) Healthcare Assistance ",,,,"Hmong","6-15 minutes",,"week 41","2020-10-13T00:00:00.000"
"Downtown (Saint Paul)","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"(FAS) SNAP/EA Assistance ",,,,"English","0-5 minutes",,"week 41","2020-10-13T00:00:00.000"
"Downtown (Saint Paul)","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"(FAS) SNAP/EA Assistance ",,,,"English","0-5 minutes",,"week 41","2020-10-13T00:00:00.000"
"Downtown (Saint Paul)","2020-10-13T00:00:00.000","Use of Service Center tools/self-service","Basic question and/or help with forms","(FAS) Cash Assistance","(FAS) SNAP/EA Assistance ",,,"Spanish","16-30 minutes",,"week 41","2020-10-13T00:00:00.000"
"Downtown (Saint Paul)","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"(FAS) SNAP/EA Assistance ",,,,"English","6-15 minutes",,"week 41","2020-10-13T00:00:00.000"
"Downtown (Saint Paul)","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"(FAS) Cash Assistance","(FAS) SNAP/EA Assistance ",,,"English","0-5 minutes",,"week 41","2020-10-13T00:00:00.000"
"Downtown (Saint Paul)","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"(FAS) Cash Assistance","(FAS) SNAP/EA Assistance ",,,"Spanish","6-15 minutes",,"week 41","2020-10-13T00:00:00.000"
"Maplewood","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-13T00:00:00.000"
"Maplewood","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-13T00:00:00.000"
"Downtown (Saint Paul)","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"(FAS) Cash Assistance","(FAS) SNAP/EA Assistance ",,,"Somali","6-15 minutes",,"week 41","2020-10-13T00:00:00.000"
"Downtown (Saint Paul)","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"(FAS) Cash Assistance","(FAS) Healthcare Assistance ",,,"English","0-5 minutes",,"week 41","2020-10-13T00:00:00.000"
"Downtown (Saint Paul)","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"(FAS) Cash Assistance","(FAS) SNAP/EA Assistance ",,,"Somali","0-5 minutes",,"week 41","2020-10-13T00:00:00.000"
"Maplewood","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-13T00:00:00.000"
"Downtown (Saint Paul)","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"(FAS) SNAP/EA Assistance ",,,,"English","0-5 minutes",,"week 41","2020-10-13T00:00:00.000"
"Maplewood","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-13T00:00:00.000"
"Maplewood","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-13T00:00:00.000"
"Maplewood","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-13T00:00:00.000"
"Maplewood","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-13T00:00:00.000"
"Maplewood","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-13T00:00:00.000"
"Maplewood","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-13T00:00:00.000"
"Maplewood","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-13T00:00:00.000"
"Maplewood","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-13T00:00:00.000"
"Maplewood","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-13T00:00:00.000"
"Maplewood","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-13T00:00:00.000"
"Maplewood","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-13T00:00:00.000"
"Maplewood","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-13T00:00:00.000"
"Maplewood","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-13T00:00:00.000"
"Downtown (Saint Paul)","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"(FAS) Cash Assistance","(FAS) SNAP/EA Assistance ",,,"English","0-5 minutes",,"week 41","2020-10-13T00:00:00.000"
"Downtown (Saint Paul)","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"(FAS) Cash Assistance","(FAS) SNAP/EA Assistance ",,,"English","0-5 minutes",,"week 41","2020-10-13T00:00:00.000"
"Maplewood","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-13T00:00:00.000"
"Maplewood","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-13T00:00:00.000"
"Downtown (Saint Paul)","2020-10-13T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 41","2020-10-13T00:00:00.000"
"Downtown (Saint Paul)","2020-10-13T00:00:00.000","Basic question and/or help with forms",,"(FAS) Healthcare Assistance ","(FAS) SNAP/EA Assistance ",,,"English","0-5 minutes",,"week 41","2020-10-13T00:00:00.000"
"Downtown (Saint Paul)","2020-10-13T00:00:00.000","Basic question and/or help with forms",,"(FAS) SNAP/EA Assistance ","(FAS) Housing Support/Shelters",,,"English","0-5 minutes",,"week 41","2020-10-13T00:00:00.000"
