"fiscal_year","budget_chapter","office_dept_div_unit_program","major_object_of_expenditure","state_category","state_category_name","expenditure_account","recmnd_full_time_equiv_pos","recmnd_amount","adopted_full_time_equiv_pos","adopted_amount","approved_full_time_equiv_pos","approved_amount"
"2017","04-Office of Curriculum and Instructional Programs","Evaluation & Instructional Materials Unit","Supplies & Materials","2","Mid-level Administration","Office Supplies","0","2219","0","2219","0","2219"
"2017","04-Office of Curriculum and Instructional Programs","Foundations Program Unit","Other Expenses","2","Mid-level Administration","Local Travel Mileage","0","700","0","658","0","658"
"2017","04-Office of Curriculum and Instructional Programs","Foundations Program Unit","Other Salaries & Wages","2","Mid-level Administration","Support Services Part-time","0","2384","0","2384","0","2384"
"2017","04-Office of Curriculum and Instructional Programs","Foundations Program Unit","Position Salaries & Wages","2","Mid-level Administration","Position Salaries & Wages","5","520485","5","520485","5","512943"
"2017","04-Office of Curriculum and Instructional Programs","Foundations Program Unit","Supplies & Materials","2","Mid-level Administration","Office Supplies","0","1254","0","1254","0","1254"
"2017","04-Office of Curriculum and Instructional Programs","Interim Instructional Services","Position Salaries & Wages","2","Mid-level Administration","Position Salaries & Wages","3","248803","3","248803","3","245328"
"2017","07-Office of the Chief Operating Officer","Budget Unit","Other Expenses","1","Administration","Local Travel Mileage","0","329","0","309","0","309"
"2017","04-Office of Curriculum and Instructional Programs","Limited English Proficiency (ESOL) - Grant","Position Salaries & Wages","2","Mid-level Administration","Position Salaries & Wages","0.6","50170","0.6","50170","0.6","50170"
"2017","04-Office of Curriculum and Instructional Programs","Office of Curriculum & Instructional Programs","Contractual Services","2","Mid-level Administration","Contractual Services","0","15000","0","15000","0","15000"
"2017","04-Office of Curriculum and Instructional Programs","Office of Curriculum & Instructional Programs","Other Salaries & Wages","2","Mid-level Administration","Support Services Part-time","0","41478","0","41478","0","41478"
"2017","04-Office of Curriculum and Instructional Programs","Office of Curriculum & Instructional Programs","Position Salaries & Wages","2","Mid-level Administration","Position Salaries & Wages","3","263345","3","263345","3","260656"
"2017","04-Office of Curriculum and Instructional Programs","Office of Curriculum & Instructional Programs","Supplies & Materials","2","Mid-level Administration","Program Supplies","0","6767","0","6767","0","6767"
"2017","04-Office of Curriculum and Instructional Programs","Outdoor Environmental Education Programs","Other Expenses","2","Mid-level Administration","Local Travel Mileage","0","200","0","188","0","188"
"2017","04-Office of Curriculum and Instructional Programs","Outdoor Environmental Education Programs","Other Salaries & Wages","2","Mid-level Administration","Support Services Part-time","0","14606","0","14606","0","14606"
"2017","04-Office of Curriculum and Instructional Programs","Outdoor Environmental Education Programs","Position Salaries & Wages","2","Mid-level Administration","Position Salaries & Wages","2","207628","2","207628","2","205692"
"2017","04-Office of Curriculum and Instructional Programs","Prekindergarten Programs","Other Salaries & Wages","2","Mid-level Administration","Professional Part-time","0","600","0","600","0","600"
"2017","04-Office of Curriculum and Instructional Programs","Prekindergarten Programs","Position Salaries & Wages","2","Mid-level Administration","Position Salaries & Wages","1","137178","1","137178","1","135274"
"2017","04-Office of Curriculum and Instructional Programs","Program Assessments","Supplies & Materials","2","Mid-level Administration","Program Supplies","0","29000","0","29000","0","29000"
"2017","04-Office of Curriculum and Instructional Programs","School Library Media Programs","Other Expenses","2","Mid-level Administration","Local Travel Mileage","0","2059","0","1935","0","1935"
"2017","04-Office of Curriculum and Instructional Programs","School Library Media Programs","Position Salaries & Wages","2","Mid-level Administration","Position Salaries & Wages","3","337905","3","337905","3","334025"
"2017","04-Office of Curriculum and Instructional Programs","School Library Media Programs","Supplies & Materials","2","Mid-level Administration","Office Supplies","0","3292","0","3292","0","3292"
"2017","04-Office of Curriculum and Instructional Programs","Secondary ESOL","Other Expenses","2","Mid-level Administration","Local Travel Mileage","0","1500","0","1410","0","1410"
"2017","04-Office of Curriculum and Instructional Programs","Secondary ESOL","Position Salaries & Wages","2","Mid-level Administration","Position Salaries & Wages","6","694704","6","694704","6","687797"
"2017","04-Office of Curriculum and Instructional Programs","Title I Programs - Grant","Other Salaries & Wages","2","Mid-level Administration","Professional Part-time","0","65000","0","65000","0","65000"
"2017","04-Office of Curriculum and Instructional Programs","Title I Programs - Grant","Position Salaries & Wages","2","Mid-level Administration","Position Salaries & Wages","13.5","1365555","13.5","1365555","13.5","1365555"
"2017","04-Office of Curriculum and Instructional Programs","American Indian Education","Other Salaries & Wages","3","Instructional Salaries","Professional Part-time","0","12000","0","12000","0","12000"
"2017","04-Office of Curriculum and Instructional Programs","Bridge for Academic Validation Program","Other Salaries & Wages","3","Instructional Salaries","Substitute Teachers","0","3795","0","3795","0","3795"
"2017","04-Office of Curriculum and Instructional Programs","Bridge for Academic Validation Program","Other Salaries & Wages","3","Instructional Salaries","Support Services Part-time","0","6117","0","6117","0","6117"
"2017","04-Office of Curriculum and Instructional Programs","Bridge for Academic Validation Program","Other Salaries & Wages","3","Instructional Salaries","Non-training Stipends","0","14153","0","14153","0","14153"
"2017","04-Office of Curriculum and Instructional Programs","Bridge for Academic Validation Program","Other Salaries & Wages","3","Instructional Salaries","Professional Part-time","0","74934","0","74934","0","74934"
"2017","04-Office of Curriculum and Instructional Programs","Bridge for Academic Validation Program","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","1","137491","1","137491","1","134533"
"2017","04-Office of Curriculum and Instructional Programs","Career and Post Secondary Partnerships","Other Salaries & Wages","3","Instructional Salaries","Professional Part-time","0","29084","0","29084","0","29084"
"2017","04-Office of Curriculum and Instructional Programs","Dept of Secondary Cur & Districtwide Prgms","Other Salaries & Wages","3","Instructional Salaries","Substitute Teachers","0","8764","0","8764","0","8764"
"2017","04-Office of Curriculum and Instructional Programs","Dept of Secondary Cur & Districtwide Prgms","Other Salaries & Wages","3","Instructional Salaries","Staff Development Stipends ","0","18690","0","18690","0","18690"
"2017","04-Office of Curriculum and Instructional Programs","Dept of Secondary Cur & Districtwide Prgms","Other Salaries & Wages","3","Instructional Salaries","Professional Part-time","0","38340","0","38340","0","38340"
"2017","04-Office of Curriculum and Instructional Programs","Dept of Secondary Cur & Districtwide Prgms","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","1","130056","1","130056","1","129062"
"2017","04-Office of Curriculum and Instructional Programs","Div of Title 1 & Early Childhood Prgms/Svcs","Other Salaries & Wages","3","Instructional Salaries","Substitute Teachers","0","52536","0","52536","0","52536"
"2017","04-Office of Curriculum and Instructional Programs","Div of Title 1 & Early Childhood Prgms/Svcs","Other Salaries & Wages","3","Instructional Salaries","Support Services Part-time","0","16704","0","16704","0","16704"
"2017","04-Office of Curriculum and Instructional Programs","Div of Title 1 & Early Childhood Prgms/Svcs","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","1.014","862","1.014","862","1.014","90820"
"2017","04-Office of Curriculum and Instructional Programs","Div. of Consortia Choice & Application Prog. Svcs.","Other Salaries & Wages","3","Instructional Salaries","Substitute Teachers","0","45","0","45","0","45"
"2017","04-Office of Curriculum and Instructional Programs","Division of Accelerated and Enriched Instruction","Other Salaries & Wages","3","Instructional Salaries","Substitute Teachers","0","6920","0","6920","0","6920"
"2017","04-Office of Curriculum and Instructional Programs","Division of Accelerated and Enriched Instruction","Other Salaries & Wages","3","Instructional Salaries","Professional Part-time","0","19992","0","19992","0","19992"
"2017","04-Office of Curriculum and Instructional Programs","Division of ESOL & Bilingual Programs","Other Salaries & Wages","3","Instructional Salaries","Substitute Teachers","0","141","0","141","0","3961"
"2017","04-Office of Curriculum and Instructional Programs","Division of ESOL & Bilingual Programs","Other Salaries & Wages","3","Instructional Salaries","Staff Development Stipends ","0","1584","0","1584","0","0"
"2017","04-Office of Curriculum and Instructional Programs","Division of ESOL & Bilingual Programs","Other Salaries & Wages","3","Instructional Salaries","Summer Employment-Non-Teaching","0","10200","0","10200","0","10200"
"2017","04-Office of Curriculum and Instructional Programs","Division of ESOL & Bilingual Programs","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","639.285","52142058","639.285","52142058","639.285","51381797"
"2017","04-Office of Curriculum and Instructional Programs","Elementary Integrated Curriculum Team","Other Salaries & Wages","3","Instructional Salaries","Substitute Teachers","0","13889","0","13889","0","13889"
"2017","04-Office of Curriculum and Instructional Programs","Elementary Integrated Curriculum Team","Other Salaries & Wages","3","Instructional Salaries","Staff Development Stipends ","0","31111","0","31111","0","31111"
"2017","04-Office of Curriculum and Instructional Programs","Foundations Program Unit","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","2.75","206159","2.75","206159","2.75","202523"
"2017","04-Office of Curriculum and Instructional Programs","Head Start -Local","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","18.6","1215747","18.6","1215747","18.6","1173330"
