"fiscal_year","budget_chapter","office_dept_div_unit_program","major_object_of_expenditure","state_category","state_category_name","expenditure_account","recmnd_full_time_equiv_pos","recmnd_amount","adopted_full_time_equiv_pos","adopted_amount","approved_full_time_equiv","approved_amount","comment"
"2020","04-Curriculum and Instructional Programs","Dep of Sec Cur & Distwd Prgms","Position Salaries & Wages","2","Mid-level Administration","Position Salaries & Wages","36","4121218","36","4121218","37","4268574",
"2020","04-Curriculum and Instructional Programs","Dep of Sec Cur & Distwd Prgms","Supplies & Materials","2","Mid-level Administration","Office Supplies","0","13612","0","13612","0","13612",
"2020","04-Curriculum and Instructional Programs","Div of Title I & Early Childhood Prgms/Svcs","Other Expenses","2","Mid-level Administration","Local Travel Mileage","0","500","0","500","0","500",
"2020","04-Curriculum and Instructional Programs","Div of Title I & Early Childhood Prgms/Svcs","Other Expenses","2","Mid-level Administration","Dues, Registrations, Fees","0","100","0","100","0","100",
"2020","04-Curriculum and Instructional Programs","Div of Title I & Early Childhood Prgms/Svcs","Other Salaries & Wages","2","Mid-level Administration","Professional Part-time","0","1342","0","1342","0","1342",
"2020","04-Curriculum and Instructional Programs","Div of Title I & Early Childhood Prgms/Svcs","Position Salaries & Wages","2","Mid-level Administration","Position Salaries & Wages","7.5","718068","8.5","773487","8.5","785794",
"2020","04-Curriculum and Instructional Programs","Div of Title I & Early Childhood Prgms/Svcs","Supplies & Materials","2","Mid-level Administration","Office Supplies","0","4000","0","4000","0","4000",
"2020","04-Curriculum and Instructional Programs","Div. of Consortia Choice & Appl. Prog. Svcs.","Contractual Services","2","Mid-level Administration","Lease/Maint Duplicating Equip","0","295","0","295","0","295",
"2020","04-Curriculum and Instructional Programs","Div. of Consortia Choice & Appl. Prog. Svcs.","Other Expenses","2","Mid-level Administration","Local Travel Mileage","0","3075","0","3075","0","3075",
"2020","04-Curriculum and Instructional Programs","Div. of Consortia Choice & Appl. Prog. Svcs.","Other Salaries & Wages","2","Mid-level Administration","Professional Part-time","0","24916","0","24916","0","24916",
"2020","04-Curriculum and Instructional Programs","Div. of Consortia Choice & Appl. Prog. Svcs.","Position Salaries & Wages","2","Mid-level Administration","Position Salaries & Wages","8","858797","8","858797","8","863236",
"2020","04-Curriculum and Instructional Programs","Div. of Consortia Choice & Appl. Prog. Svcs.","Supplies & Materials","2","Mid-level Administration","Office Supplies","0","4666","0","4666","0","4666",
"2020","04-Curriculum and Instructional Programs","Div. of Consortia Choice & Appl. Prog. Svcs.","Supplies & Materials","2","Mid-level Administration","Other Program Supplies","0","276","0","276","0","276",
"2020","04-Curriculum and Instructional Programs","ESOL & Bilingual Programs Unit","Other Salaries & Wages","2","Mid-level Administration","Professional Part-time","0","10613","0","10613","0","10613",
"2020","04-Curriculum and Instructional Programs","ESOL & Bilingual Programs Unit","Position Salaries & Wages","2","Mid-level Administration","Position Salaries & Wages","1.4","163286","1.4","163286","1.4","164391",
"2020","04-Curriculum and Instructional Programs","ESOL & Bilingual Programs Unit","Supplies & Materials","2","Mid-level Administration","Office Supplies","0","300","0","300","0","300",
"2020","04-Curriculum and Instructional Programs","Elementary Integrated Curriculum Team","Other Expenses","2","Mid-level Administration","Local Travel Mileage","0","3440","0","3440","0","3440",
"2020","04-Curriculum and Instructional Programs","Elementary Integrated Curriculum Team","Position Salaries & Wages","2","Mid-level Administration","Position Salaries & Wages","17","1925377","16","1869958","18","2126305",
"2020","04-Curriculum and Instructional Programs","Elementary Integrated Curriculum Team","Supplies & Materials","2","Mid-level Administration","Office Supplies","0","5800","0","5800","0","5800",
"2020","04-Curriculum and Instructional Programs","Evaluation & Instructional Materials Unit","Other Salaries & Wages","2","Mid-level Administration","Professional Part-time","0","628","0","628","0","628",
"2020","04-Curriculum and Instructional Programs","Evaluation & Instructional Materials Unit","Other Salaries & Wages","2","Mid-level Administration","Summer Employment-Non-Teaching","0","1570","0","1570","0","1570",
"2020","04-Curriculum and Instructional Programs","Evaluation & Instructional Materials Unit","Position Salaries & Wages","2","Mid-level Administration","Position Salaries & Wages","2.5","243693","2.5","243693","2.5","245151",
"2020","04-Curriculum and Instructional Programs","Evaluation & Instructional Materials Unit","Supplies & Materials","2","Mid-level Administration","Office Supplies","0","2219","0","2219","0","2219",
"2020","04-Curriculum and Instructional Programs","Foundations Program Unit","Other Expenses","2","Mid-level Administration","Local Travel Mileage","0","658","0","658","0","658",
"2020","04-Curriculum and Instructional Programs","Foundations Program Unit","Other Salaries & Wages","2","Mid-level Administration","Support Services Part-time","0","2432","0","2432","0","2432",
"2020","04-Curriculum and Instructional Programs","Foundations Program Unit","Position Salaries & Wages","2","Mid-level Administration","Position Salaries & Wages","6","690566","6","690566","6","694643",
"2020","04-Curriculum and Instructional Programs","Foundations Program Unit","Supplies & Materials","2","Mid-level Administration","Office Supplies","0","1254","0","1254","0","1254",
"2020","04-Curriculum and Instructional Programs","Grant: Title I, Part A Programs","Other Salaries & Wages","2","Mid-level Administration","Professional Part-time","0","23592","0","23592","0","23592",
"2020","04-Curriculum and Instructional Programs","Grant: Title I, Part A Programs","Position Salaries & Wages","2","Mid-level Administration","Position Salaries & Wages","14.5","1478313","14.5","1478313","14.5","1478313",
"2020","04-Curriculum and Instructional Programs","Grant: Title III, English Language Acquisition Prg","Position Salaries & Wages","2","Mid-level Administration","Position Salaries & Wages","0.6","51770","0.6","51770","0.5","41891",
"2020","04-Curriculum and Instructional Programs","Interim Instructional Services","Position Salaries & Wages","2","Mid-level Administration","Position Salaries & Wages","3","270610","3","270610","3","272228",
"2020","04-Curriculum and Instructional Programs","Office of Curriculum & Instructional Programs","Contractual Services","2","Mid-level Administration","Contractual Services","0","15000","0","15000","0","15000",
"2020","04-Curriculum and Instructional Programs","Office of Curriculum & Instructional Programs","Other Expenses","2","Mid-level Administration","Local Travel Mileage","0","1829","0","1829","0","1829",
"2020","04-Curriculum and Instructional Programs","Office of Curriculum & Instructional Programs","Other Salaries & Wages","2","Mid-level Administration","Support Services Part-time","0","16183","0","16183","0","16183",
"2020","04-Curriculum and Instructional Programs","Office of Curriculum & Instructional Programs","Position Salaries & Wages","2","Mid-level Administration","Position Salaries & Wages","4","431152","4","431152","4","433748",
"2020","04-Curriculum and Instructional Programs","Office of Curriculum & Instructional Programs","Supplies & Materials","2","Mid-level Administration","Program Supplies","0","6767","0","6767","0","6767",
"2020","04-Curriculum and Instructional Programs","Outdoor Environmental Education Programs","Other Expenses","2","Mid-level Administration","Local Travel Mileage","0","188","0","188","0","188",
"2020","04-Curriculum and Instructional Programs","Outdoor Environmental Education Programs","Other Salaries & Wages","2","Mid-level Administration","Support Services Part-time","0","44898","0","44898","0","44898",
"2020","04-Curriculum and Instructional Programs","Outdoor Environmental Education Programs","Position Salaries & Wages","2","Mid-level Administration","Position Salaries & Wages","2","214127","2","214127","2","215425",
"2020","04-Curriculum and Instructional Programs","Perkins Grant Local Match","Position Salaries & Wages","2","Mid-level Administration","Position Salaries & Wages","1","64747","1","64747","1","65068",
"2020","04-Curriculum and Instructional Programs","Perkins Grant Local Match","Supplies & Materials","2","Mid-level Administration","Program Supplies","0","2000","0","2000","0","2000",
"2020","04-Curriculum and Instructional Programs","Prekindergarten Programs","Position Salaries & Wages","2","Mid-level Administration","Position Salaries & Wages","1","140466","1","140466","1","141443",
"2020","04-Curriculum and Instructional Programs","Program Assessments","Supplies & Materials","2","Mid-level Administration","Program Supplies","0","19000","0","19000","0","19000",
"2020","04-Curriculum and Instructional Programs","School Library Media Programs","Other Expenses","2","Mid-level Administration","Local Travel Mileage","0","1935","0","1935","0","1935",
"2020","04-Curriculum and Instructional Programs","School Library Media Programs","Position Salaries & Wages","2","Mid-level Administration","Position Salaries & Wages","3","335057","3","335057","3","336956",
"2020","04-Curriculum and Instructional Programs","School Library Media Programs","Supplies & Materials","2","Mid-level Administration","Office Supplies","0","3292","0","3292","0","3292",
"2020","04-Curriculum and Instructional Programs","Secondary ESOL","Other Expenses","2","Mid-level Administration","Local Travel Mileage","0","1410","0","1410","0","1410",
"2020","04-Curriculum and Instructional Programs","Secondary ESOL","Position Salaries & Wages","2","Mid-level Administration","Position Salaries & Wages","4.5","569097","4.5","569097","4.5","572036",
"2020","04-Curriculum and Instructional Programs","Accelerated and Enriched Instruction Unit","Other Salaries & Wages","3","Instructional Salaries","Substitute Teachers","0","2321","0","2321","0","2321",
"2020","04-Curriculum and Instructional Programs","Accelerated and Enriched Instruction Unit","Other Salaries & Wages","3","Instructional Salaries","Professional Part-time","0","198","0","198","0","198",
"2020","04-Curriculum and Instructional Programs","Bridge for Academic Validation Program","Other Salaries & Wages","3","Instructional Salaries","Substitute Teachers","0","2851","0","2851","0","2851",
"2020","04-Curriculum and Instructional Programs","Bridge for Academic Validation Program","Other Salaries & Wages","3","Instructional Salaries","Support Services Part-time","0","6240","0","6240","0","6240",
"2020","04-Curriculum and Instructional Programs","Bridge for Academic Validation Program","Other Salaries & Wages","3","Instructional Salaries","Professional Part-time","0","66239","0","66239","0","66239",
"2020","04-Curriculum and Instructional Programs","Bridge for Academic Validation Program","Other Salaries & Wages","3","Instructional Salaries","Non-training Stipends","0","4237","0","4237","0","4237",
