"applicationtype","permitno","worktype","usecode","addeddate","issueddate","finaleddate","status","description","stno","predir","stname","suffix","postdir","city","state","zip","descoflocation","allegheny","bge","comcast","pepco","bus_shelter","verizon","wgl","wssc","location"
"PUBLIC RIGHT OF WAY","369410","RESTORE AND / OR REPAIR","DRIVEWAY","2019-06-06T10:06:36.000","2019-06-13T08:06:27.000",,"Issued","Restoration of ROW - Complete repair of the right of way.&nbsp; Restoration shall be made ""in-kind"" of any damages done to existing improvements and haul routes in the public right-of-way caused by accessing to construction within property.&nbsp;&nbsp; All restoration works in the ROW shall be performed as directed by DPS ROW inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; All lane and sidewalk closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the inspector. No Maryland DNR permit is required prior..&nbsp;","6614",,"81ST","ST",,"CABIN JOHN","MD","20818",,,,,,,,,,"6614 81ST ST
CABIN JOHN, MD 20818
(38.976512, -77.167644)"
"PUBLIC RIGHT OF WAY","225284","INSTALL","PUBLIC UTILITY","2003-11-12T10:11:02.000","2003-12-02T09:12:00.000","2015-03-11T01:03:54.000","Completed","Install cable TV service drop from pole, under Ridgefield Road by bore and onto the property of 5205 Ridgefield Road. Work will be in the PUE except for the road crossing which will be in the County right of way. >>>PRE-CONSTRUCTION MEETING REQUIRED>>PRE-CONSTRUCTION MEETING REQUIRED>PRE-CONSTRUCTION MEETING REQUIREDPRE-CONSTRUCTION MEETING REQUIRED<<<CONTACT BOB BUCKLIN AT 310-370-3683 BEFORE AND AFTER INSTALLATION.","5205",,"RIDGEFIELD","RD",,"BETHESDA","MD","20816",,,,,,,,,,"5205 RIDGEFIELD RD
BETHESDA, MD 20816
(38.966088, -77.108687)"
"PUBLIC RIGHT OF WAY","241835","INSTALL","PUBLIC UTILITY","2005-12-12T10:12:31.000","2005-12-14T11:12:00.000","2013-05-13T09:05:05.000","Finaled","On Radnor Road (HOUSE #7803) install 400 amp underground service by directional bore of roadway, dig and backfill trench, build conduit, install cable and associated equipment in accordance with PEPCO PLAN NO. 53110117. Complete repair (restoration of right of way) shall be made of any and all damages done to the existing improvements in the public right of way caused by construction operations on this site. PRE-CONSTRUCTION MEETING REQUIREDCONTACT MCDPS INSPECTOR BOB BUCKLIN AT 301-370-3683 BEFORE AND AFTER INSTALLATION.","7803",,"RADNOR","RD",,"BETHESDA","MD","20817",,,,,,,,,,"7803 RADNOR RD
BETHESDA, MD 20817
(38.988449, -77.117554)"
"PUBLIC RIGHT OF WAY","388490","INSTALL","PUBLIC UTILITY","2022-06-23T09:06:05.000","2022-07-07T07:07:36.000",,"Issued","Replace gauge line&nbsp;in accordance with Washington Gas plan. Work shall comply with the current County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A full width mill and overlay shall be required should the patch not meet the specifications as set forth by the County Specifications and as directed by the DPS ROW inspector.&nbsp; Any and all adjustments of existing utilities within the work area are the responsibility of the permittee prior to mill and overlay and acceptance of work.&nbsp; Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction. All lane closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the DPS ROW Inspector.&nbsp; Permittee must have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.&nbsp; Permittee must check and coordinate with other permitted construction on site.&nbsp;&nbsp;","2301",,"EAST GATE","DR",,"SILVER SPRING","MD","20906",,,,,,,,"967252",,"2301 EAST GATE DR
SILVER SPRING, MD 20906
(39.085809, -77.046221)"
"PUBLIC RIGHT OF WAY","369443","INSTALL","PUBLIC UTILITY","2019-06-07T08:06:21.000","2019-06-20T10:06:26.000",,"Issued","Trench &amp; Backfill, install cable and associated equipment to provide service to residence in accordance with PEPCO PLAN NO. 16002500. Work shall comply with Montgomery County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County Specifications for Utility Construction Permit and as directed by the DPS ROW inspector.&nbsp; All lane closures/traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector.&nbsp; Must check MCDOT Paving Project Schedule and have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.","11212",,"MIDVALE","RD",,"KENSINGTON","MD","20895","Kensington - 11212 Midvale Rd",,,,"16002500",,,,,"11212 MIDVALE RD
KENSINGTON, MD 20895
(39.039663, -77.061951)"
"PUBLIC RIGHT OF WAY","369462","RESTORE AND / OR REPAIR","DRIVEWAY","2019-06-07T01:06:10.000","2019-06-13T09:06:58.000","2019-07-11T10:07:18.000","Completed","Residential Driveway Remove existing apron and install a new&nbsp;20' wide apron per&nbsp;MC-301.05 County Design Standards.&nbsp; All work in the ROW shall be performed as directed by DPS ROW inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction.&nbsp;&nbsp; All lane and sidewalk closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the inspector.&nbsp; Complete tree protection&nbsp;per MC DPS approved Tree Protection Plan. Roadside Tree PlanProtect the multi-stem crape myrtle tree located in the public right of way by installing tree protection fence during driveway apron construction.","5805",,"GREENLAWN","DR",,"BETHESDA","MD","20814",,,,,,,,,,"5805 GREENLAWN DR
BETHESDA, MD 20814
(39.021084, -77.116384)"
"PUBLIC RIGHT OF WAY","371728","INSTALL","PUBLIC UTILITY","2019-10-10T12:10:04.000","2019-10-17T08:10:20.000",,"Issued","Perform point repair and line sewer pipe; rehab lateral&nbsp;in accordance with WSSC permit, plans and specifications. Work shall comply with the current County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A full width mill and overlay shall be required should the patch not meet the specifications as set forth by the County Specifications and as directed by the DPS ROW inspector.&nbsp; Any and all adjustments of existing utilities within the work area are the responsibility of the permittee prior to mill and overlay and acceptance of work.Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction. All lane closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the DPS ROW Inspector.&nbsp; Permittee must have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.&nbsp; Permittee must check and coordinate with other permitted construction on site.&nbsp; &nbsp;","1114",,"ROSEMERE","AVE",,"SILVER SPRING","MD","20904",,,,,,,,,"CI/CR/LL/LR6169B16","1114 ROSEMERE AVE
SILVER SPRING, MD 20904
(39.065078, -76.98933)"
"PUBLIC RIGHT OF WAY","369521","CONSTRUCT","DRIVEWAY","2019-06-11T02:06:11.000",,,"Open",,"10513",,"CROSSING CREEK","RD",,"POTOMAC","MD","20854",,,,,,,,,,"10513 CROSSING CREEK RD
POTOMAC, MD 20854
(39.02797, -77.178736)"
"PUBLIC RIGHT OF WAY","376342","INSTALL","PUBLIC UTILITY","2020-08-01T12:08:39.000","2020-08-11T03:08:18.000",,"Issued","Replace poles and transformers. &nbsp;Install Pepco&nbsp;Reliability&nbsp;associated equipment in accordance with PEPCO PLAN NO. 16448481. Work shall comply with the current County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A full width mill and overlay shall be required should the patch not meet the specifications as set forth by the County Specifications and as directed by the DPS ROW inspector. Any and all adjustments of existing utilities within the work area are the responsibility of the permittee prior to mill and overlay and acceptance of work. Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction.&nbsp; All lane closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the DPS ROW Inspector.&nbsp; Permittee must have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.&nbsp; Permittee must check and coordinate with other permitted construction on site.","1606",,"IMPERIAL","DR",,"SILVER SPRING","MD","20902",,,,,,,,,,"1606 IMPERIAL DR
SILVER SPRING, MD 20902"
"PUBLIC RIGHT OF WAY","369529","RESTORE AND / OR REPAIR","DRIVEWAY","2019-06-11T07:06:50.000",,,"Open","Repair asphalt driveway & replace deteriorated culvert pipe under driveway apron.,Customer Wants To Use ePlans.","13605",,"VALLEY","DR",,"ROCKVILLE","MD","20850",,,,,,,,,,"13605 VALLEY DR
ROCKVILLE, MD 20850
(39.079558, -77.204617)"
"PUBLIC RIGHT OF WAY","376476","INSTALL","PUBLIC UTILITY","2020-08-10T03:08:43.000",,,"Open","INSTALL SERVICE,Customer Wants To Use ePlans.","10408",,"SUMMIT","AVE",,"KENSINGTON","MD","20895",,,,,,,,"916504",,"10408 SUMMIT AVE
KENSINGTON, MD 20895
(39.027364, -77.079937)"
"PUBLIC RIGHT OF WAY","232409","CONSTRUCT","DRIVEWAY","2004-11-01T03:11:22.000","2005-01-06T03:01:00.000","2008-09-22T12:09:11.000","Completed","DW Permit:	
Construct the following type driveway in accordance with Montgomery County Standards and Specifications and the direction of the DPS Inspector.  All future maintenance of this apron will be the responsibility of the property owner. MCDOT Standard: MC  301.03
Pipe to be 13"" x 17"" CMP as directed.","10124",,"BEVERN","LN",,"POTOMAC","MD","20854",,,,,,,,,,"10124 BEVERN LN
POTOMAC, MD 20854
(39.056198, -77.207442)"
"PUBLIC RIGHT OF WAY","369523","INSTALL","PUBLIC UTILITY","2019-06-11T02:06:32.000",,,"Open","INSTALL GAS SERVICE,Customer Wants To Use ePlans.","9600",,"GUDELSKY","DR",,"ROCKVILLE","MD","20850",,,,,,,,"883537",,"9600 GUDELSKY DR
ROCKVILLE, MD 20850
(39.093283, -77.202097)"
"PUBLIC RIGHT OF WAY","368165","INSTALL","PUBLIC UTILITY","2019-04-04T10:04:43.000","2019-04-19T10:04:33.000","2021-05-13T01:05:59.000","Finaled","Under the pavement cut moratorium until 10/06/19.&nbsp; A full width 2� mill and overlay is required per the current County Specifications for Utility Construction Permit and as directed by the DPS ROW inspector.&nbsp; Installation of a 1-1/2"" Water House Connection&nbsp;in accordance with WSSC plans and specifications. Work shall comply with Montgomery County Specifications for Utility Construction Permit the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County Specifications for Utility Construction Permit and as directed by the DPS ROW inspector.&nbsp; All lane closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector.&nbsp; Must check MCDOT Paving Project Schedule and have preconstruction meeting with DPS ROW inspector prior to beginning of construction work. &nbsp;","7400",,"FAIRFAX","RD",,"BETHESDA","MD","20814",,,,,,,,,"P# 1246910","7400 FAIRFAX RD
BETHESDA, MD 20814
(38.983344, -77.105229)"
"PUBLIC RIGHT OF WAY","384530","CONSTRUCT","DRIVEWAY","2021-11-22T04:11:13.000","2022-02-28T06:02:10.000",,"Issued","Install temporary stabilized construction entrance and construct MCDOT Standard MC-301.01 type driveway apron in accordance with the County Design Standards.&nbsp; All work in the ROW shall be performed as directed by DPS ROW inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction.&nbsp;&nbsp; All lane and sidewalk closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the inspector. Obtaining a separate Maryland DNR Roadside Tree Permit is required prior to removing, pruning or impacting the roots, crown or trunk of ROW trees or planting new trees within the ROW.&nbsp;&nbsp; Complete tree and stump removal and protection and replanting per MC DPS approved Roadside Tree Plan.","10221",,"OLDFIELD","DR",,"KENSINGTON","MD","20895",,,,,,,,,,"10221 OLDFIELD DR
KENSINGTON, MD 20895
(39.024033, -77.092644)"
"PUBLIC RIGHT OF WAY","383771","CONSTRUCT","DRIVEWAY","2021-09-29T02:09:56.000","2022-05-26T10:05:07.000",,"Issued","Residential Driveway - Construct&nbsp;second MCDOT Standard MC-301.05 type driveway apron in accordance with the County Design Standards.&nbsp; All work in the ROW shall be performed as directed by DPS ROW inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction.&nbsp;&nbsp; All lane and sidewalk closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the inspector. No Maryland DNR permit or MC DPS Roadside Tree Plan is required.&nbsp;&nbsp;","8012",,"ABERDEEN","RD",,"BETHESDA","MD","20814",,,,,,,,,,"8012 ABERDEEN RD
BETHESDA, MD 20814
(38.990496, -77.115306)"
