"the_geom","objectid","taxparcelnumber","taxparceltype","taxparcellevel","taxparcelunit","taxparcelunittype","effectivedate","retireddate","taxparcelmultipartcount","subtypecd","taxparcelcomment","editdate","delivery_address","city_state","zipcode","site_address","business_name","land_acres","land_value","improvement_value","taxable_value","use_code","tax_area_code","landuse_description","tax_senior_exemption","legal_description","exemption_code","rtsqq","x_coordinate","y_coordinate","longitude","latitude","maplegend","shape_area","shape_length"
"MULTIPOLYGON (((-122.535810815823 47.249308061215, -122.535811780238 47.249127113026, -122.536294936177 47.249127058607, -122.536315076454 47.249127056359, -122.536314115757 47.249308004791, -122.535810815823 47.249308061215)))","18682","0220038007","Base Parcel","0",,,,,"1","0",,"1997-04-01T00:00:00.000Z","1220 S GEIGER ST","TACOMA, WA","98465-1523","1220 S GEIGER ST",,"0.1893","419100","283900","703000","1101","005","SINGLE FAMILY DWELLING",,"Section 03 Township 20 Range 02 Quarter 42 : LOT 3 OF SH PLAT 77-611 OUT OF 4-006 SEG K-2379 TP JW (DCJEAEMS3-15-82)",,,"1134796.4301","705207.171","-122.53606","47.24922","Base Parcel","8249.87280273438","381.998004480574"
"MULTIPOLYGON (((-122.495613322254 47.164865303791, -122.495652341309 47.16461034442, -122.497594122261 47.164621786176, -122.497584650783 47.164383361101, -122.497761508296 47.164384257976, -122.498186674734 47.164385822165, -122.498679808604 47.164387635033, -122.498680629331 47.164425519562, -122.498690497494 47.164881628543, -122.498609595287 47.164881200627, -122.498367757048 47.164879920728, -122.498127518435 47.164878648609, -122.497886078809 47.164877369592, -122.497777589653 47.164876794625, -122.49764184217 47.164876075312, -122.497601799315 47.164875862855, -122.497396006722 47.164874771932, -122.497155367546 47.164873495664, -122.496871498241 47.164871997052, -122.496750921673 47.164871357799, -122.496630304025 47.164870716661, -122.496285948983 47.164868879578, -122.495927788526 47.164866976165, -122.495613322254 47.164865303791)))","15839","0219012047","Base Parcel","0",,,,,"1","0",,"2015-08-25T12:54:23.000Z","229 SW 115TH ST","SEATTLE, WA","98146-2359","10210 KLINE ST","VILLAGE COURT APTS","2.0899","1455700","1489600","2945300","1305","760","MULTI FAM APTS 5 UNITS OR MORE",,"Section 01 Township 19 Range 02 Quarter 24 : BEG 479.28 FT N OF SW COR OF SE OF NW TH E 193.8 FT TO POB TH N 180.72 FT TO S LI OF M & M THIRD ADD PLAT TH E 268.92 FT ALG S LI SD PLAT TO A PT 462 FT E OF W LI OF SE OF NW TH S PAR/W W LI SD SE OF NW TO N L",,,"1143485.6781","674123.0921","-122.49792","47.16463","Base Parcel","94216.4443359375","1881.61995959977"
"MULTIPOLYGON (((-122.525543082772 47.167542963071, -122.525519030049 47.167543107938, -122.525511068699 47.167271563169, -122.52601025701 47.167271933446, -122.526019759043 47.167540091212, -122.525543082772 47.167542963071)))","15951","0219022068","Base Parcel","0",,,,,"1","0",,"1995-05-10T00:00:00.000Z","9829 MEADOW RD SW","LAKEWOOD, WA","98499-1834","9829 MEADOW RD SW",,"0.2899","236500","92900","329400","1101","760","SINGLE FAMILY DWELLING",,"Section 02 Township 19 Range 02 Quarter 22 : BEG 279.25 FT N OF NE COR STEIL AVE & PARK AVE TH E 125 FT TH S 100 FT TH W 125 FT TH N 100 FT TO POB",,,"1136587.0308","675311.7496","-122.52576","47.16741","Base Parcel","12240.8450317383","445.617384376293"
"MULTIPOLYGON (((-122.541477572577 46.97279448539, -122.539864863148 46.972490954093, -122.53984367161 46.970596954871, -122.542105769253 46.970611036071, -122.542291306512 46.972948468245, -122.541477572577 46.97279448539)))","14080","0217103042","Base Parcel","0",,,,,"1","0",,"1996-03-13T00:00:00.000Z","15009 STATE ROUTE 507 SE","YELM, WA","98597-9812","8303 316TH ST S",,"10.32","242700","118900","361600","1155","155","MH TITLE ELIM",,"Section 10 Township 17 Range 02 Quarter 31 : BEG AT A PT ON S LI OF GOV LOT 3 TH N 89 DEG 35 MIN 38 SEC W 662.16 FT FROM SE COR LOT 3 TH N 00 DEG 10 MIN 32 SEC W 721.20 FT TO A PT 601.98 FT S OF N LI OF LOT 3 TH N 74 DEG 40 MIN 30 SEC W 620.94 FT TH S 00",,,"1130935.0604","604047.1086","-122.54107","46.97168","Base Parcel","449295.097167969","2737.56341558195"
"MULTIPOLYGON (((-122.554324406622 47.162995326258, -122.554512842995 47.162586137382, -122.555090364984 47.162590442972, -122.555113979521 47.162590618677, -122.555065630027 47.162999151206, -122.554324406622 47.162995326258)))","16268","0219044027","Base Parcel","0",,,,,"1","0",,"1995-11-29T00:00:00.000Z","8812 104TH ST SW","LAKEWOOD, WA","98498-3818","8812 104TH ST SW",,"0.5767","242500","412900","655400","1101","760","SINGLE FAMILY DWELLING",,"Section 04 Township 19 Range 02 Quarter 42 : COM AT CENT OF SEC TH S 89 DEG 09 MIN 14 SEC E ALG E & W C/L OF SEC 724.28 FT TH S 00 DEG 12 MIN 55 SEC E 30 FT TO POB TH S 05 DEG 30 MIN 25 SEC W 150.47 FT TH E PAR TO SD E & W C/L TO WLY LI OF BUTTE DR TH NL",,,"1129335.3915","673818.5402","-122.55475","47.1628","Base Parcel","24942.7269287109","639.860067052075"
"MULTIPOLYGON (((-122.497962906885 47.144279484349, -122.497963848453 47.144267698832, -122.498007638988 47.143719678424, -122.498918639039 47.14371754031, -122.498918707348 47.143758666765, -122.499051317979 47.143758410795, -122.499039364567 47.14427945109, -122.497962906885 47.144279484349)))","17336","0219123113","Base Parcel","0",,,,,,"0",,"2013-02-08T15:28:36.000Z","4137 6TH AVE","TACOMA, WA","98406-4012","12511 47TH AVE SW","VACANT LAND","1.2356","595100","0","595100","9170","760","COMM VAC LAND",,"Section 12  Township 19  Range 02  Quarter 34  PARCEL A DBLR 2005-10-19-5006 DESC AS FOLL COM AT A PT LOC N 02 DEG 09 MIN 15 SEC E 669 FT & 30 FT E OF SW COR OF SE OF SW SEC 12 SD PT BEING ON C/L OF CLOVER CR TH ALG E BDRY OF CO RD N 02 DEG 09 MIN 15 SEC",,,"1143147.4333","666605.4625","-122.49851","47.144","Base Parcel","53500.7075195313","937.114702325052"
"MULTIPOLYGON (((-122.679973965179 47.287984540825, -122.6799760635 47.287680852048, -122.680417622854 47.287678624288, -122.680286552137 47.287982834448, -122.679973965179 47.287984540825)))","8596","0121214067","Base Parcel","0",,,,,"1","0",,"2019-02-20T11:03:16.000Z","2261 W LAKE SAMMAMISH PKWY SE","BELLEVUE, WA","98008-5223","XXX HORSEHEAD BAY DR NW",,"0.2066","7900","0","7900","9100","472","VACANT LAND UNDEVELOPED",,"Section 21 Township 21 Range 01 Quarter 43 : THAT POR OF FOLL DESC PROP LY ELY OF ELY LI OF HORSEHEAD BAY CO RD THE S 1/2 OF S 5 AC OF N 20 AC OF GOVT LOT 5 EASE OF RECORD SEG F 2797",,,"1099409.093","720239.366","-122.68017","47.28782","Base Parcel","10363.1600952148","413.57154370439"
"MULTIPOLYGON (((-122.660826685887 47.385233790178, -122.660825878088 47.384864728178, -122.662131075294 47.384893888966, -122.662129787523 47.384577646938, -122.662700801763 47.38437065383, -122.662699598563 47.384124768718, -122.66277978821 47.384014073192, -122.662780392002 47.384137440539, -122.662785972005 47.385277534268, -122.662132578129 47.385262949971, -122.660826685887 47.385233790178)))","11662","0122225049","Base Parcel","0",,,"1998-03-10T00:00:00.000Z",,"1","0",,"2011-07-01T11:29:48.000Z","13819 93RD AVE NW","GIG HARBOR, WA","98329-8730","13819 93RD AVE NW",,"2.14","283800","649500","933300","1101","471","SINGLE FAMILY DWELLING",,"Section 22 Township 22 Range 01 Quarter 13 : REVISED PARCEL `B` BLA 9710240078 DESC AS FOLL L 2 S P 9301110098 TOG/W  N 134.62 FT OF L 4 S P 9112310725 EASE OF RECORD OUT OF 5-038 & 3-048 J0574PL 03/10/98PL",,,"1104932.1127","755572.5904","-122.66182","47.38507","Base Parcel","93464.6304931641","1815.02968246664"
"MULTIPOLYGON (((-122.686320348772 47.284493015554, -122.686303983849 47.284310009727, -122.686706044031 47.28430701723, -122.686722257765 47.284491234577, -122.686320348772 47.284493015554)))","10037","0121282036","Base Parcel","0",,,,,"1","0",,"1996-05-06T00:00:00.000Z","11323 29TH ST NW","GIG HARBOR, WA","98335-5828","XXX 29TH STREET CT NW",,"0","6100","0","6100","9391","472","SALTWATER TIDELANDS",,"Section 28 Township 21 Range 01 Quarter 21 : TDLDS ABUTT S 119.20 FT OF N 823.44 FT OF THAT PART LOT 3 ON WLY SIDE HORSEHEAD BAY EXC S 50 FT THEREOF",,,"1097799.6518","719035.0134","-122.68651","47.2844","Base Parcel","6685.39538574219","333.738490290295"
"MULTIPOLYGON (((-122.514591194817 47.147751030751, -122.515209242237 47.147651121285, -122.5153189026 47.147905667646, -122.515206956618 47.147938375789, -122.514829198669 47.148046144158, -122.514591194817 47.147751030751)))","17045","0219113057","Base Parcel","0",,,,,"1","0",,"1996-01-08T00:00:00.000Z","12018 CLOVER CREEK DR SW","LAKEWOOD, WA","98499-5210","12018 CLOVER CREEK DR SW",,"0.35","229200","243700","472900","1101","760","SINGLE FAMILY DWELLING",,"Section 11  Township 19  Range 02  Quarter 42 :   COM AT INTER OF N LI OF E 1/2 OF NE OF SW & WLY LI OF CLOVER CREEK DR TH S 28 DEG 43 MIN 35 SEC E ALG SD WLY LI 212 FT TO POB TH CONT S 28 DEG 43 MIN 35 SEC E 113 FT TH S 77 DEG 26 MIN 41 SEC W 155.30 FT",,,"1139087.648","668107.6848","-122.51497","47.14784","Base Parcel","15724.2751464844","509.853283257102"
"MULTIPOLYGON (((-122.517088951336 47.166816808679, -122.517263157232 47.166812527294, -122.517571772622 47.166808848048, -122.517571849629 47.166814331164, -122.517576558836 47.167149907958, -122.517578138071 47.167262444971, -122.517095245319 47.167265595663, -122.517091377244 47.166989776806, -122.517088951336 47.166816808679)))","15928","0219022016","Base Parcel","0",,,,,"1","0",,"2018-01-19T08:58:19.000Z","PO BOX 98180","LAKEWOOD, WA","98496-8180","6007 100TH SW","HAPPY TERIYAKI","0.4646","481100","404300","885400","5800","760","RESTAURANT",,"Section 02  Township 19  Range 02  Quarter 21 S 201.5 FT OF FOLL BEG 931.49 FT S & 398.60 FT W OF NE COR OF NW TH W 120 FT TH S 315.68 FT TH E 120 FT TH N 315.71 FT TO BEG EXC ANY POR WITHIN 100TH ST SW (LAKE STEILACOOM AVE) EXC POR CYD TO CY OF LAKEWOOD",,,"1138679.914","675123.5849","-122.51733","47.16704","Base Parcel","19799.1317749023","569.399750441025"
"MULTIPOLYGON (((-122.550311892942 46.949366003531, -122.550126723471 46.949364949742, -122.549825500478 46.949363234522, -122.549826526745 46.94935147105, -122.549875651743 46.94878851523, -122.550829606649 46.948796558828, -122.550795474432 46.949187676188, -122.55078830674 46.949269806079, -122.550779679474 46.949368664343, -122.550311892942 46.949366003531)))","14756","0217215021","Base Parcel","0",,,,,"1","0",,"1998-09-10T00:00:00.000Z","PO BOX 624","YELM, WA","98597-0624","33908 89TH AVENUE CT S",,"1.138","152200","303900","456100","1101","155","SINGLE FAMILY DWELLING",,"Section 21 Township 17 Range 02 Quarter 11 : L 1 SP 98-01-23-0134 TOG/W EASE & RESTRICTIONS OF REC OUT OF 1-013 & 1-020 SEG J-0710 MM 4/24/98 MM",,,"1128409.7574","595868.473","-122.55033","46.94908","Base Parcel","49860.6599731445","895.57837548897"
"MULTIPOLYGON (((-122.506953265988 46.973642823074, -122.507035982985 46.9737064615, -122.507534003537 46.974087940553, -122.506501845767 46.974097095816, -122.506364229597 46.974098315374, -122.506364191495 46.974098316037, -122.50662123558 46.973785672535, -122.506649753035 46.973755523403, -122.506684116806 46.97372837878, -122.506723657633 46.973704766843, -122.506767608956 46.973685144573, -122.50681511729 46.973669893977, -122.506865261504 46.973659310056, -122.50688761755 46.9736564424, -122.5069209699 46.973650824866, -122.506953265988 46.973642823074)))","14273","0217118028","Base Parcel","0",,,,,"1","0",,"2016-02-01T15:52:18.000Z","31212 60TH AVE S","ROY, WA","98580-9714","31212 60TH AVE S",,"0.66","145300","288500","433800","1101","605","SINGLE FAMILY DWELLING",,"Section 11 Township 17 Range 02 Quarter 41 : L 1 OF S P 85-01-21-0373 TOG/W EASE & RESTRICTIONS OF RECORD OUT OF 4-031 SEG U-1094 RJ ES",,,"1139479.5255","604648.4321","-122.50691","46.97393","Base Parcel","27743.716796875","741.955133637441"
"MULTIPOLYGON (((-122.525331719905 47.256262029002, -122.525331863687 47.255922054281, -122.52533186579 47.255916631931, -122.525633884199 47.255917281051, -122.525742610929 47.255917514638, -122.525742608191 47.255924221614, -122.525742467413 47.256264196329, -122.525331719905 47.256262029002)))","18313","0220022044","Base Parcel","0",,,,,"1","0",,"1997-04-03T00:00:00.000Z","3023 MAGNOLIA LN","GIG HARBOR, WA","98335-5117","6605 6TH AVE","TOWER BACHELOR APARTMENTS","0.2899","221000","709000","930000","1305","005","MULTI FAM APTS 5 UNITS OR MORE",,"Section 02 Township 20 Range 02 Quarter 22 : BEG 792 FT S & 155 FT E OF NW COR LOT 4 TH E 102 FT TH N 124 FT TH W 102.2 FT TH S TO BEG SUBJ TO EASE",,,"1137474.0786","707645.7542","-122.52554","47.25609","Base Parcel","12873.9864501953","456.434380409465"
"MULTIPOLYGON (((-122.657295910567 47.315422459233, -122.655890454 47.315413804282, -122.655871834704 47.313789031273, -122.655870582031 47.31361512573, -122.656020067041 47.313802380054, -122.65635263632 47.313683761887, -122.656615682005 47.31377115966, -122.656905155914 47.314290679476, -122.656729332766 47.314675098838, -122.657065218155 47.315278017716, -122.657573620468 47.315240535519, -122.657519970785 47.315327227931, -122.657460618362 47.315423472264, -122.657295910567 47.315422459233)))","8398","0121155004","Base Parcel","0",,,,,"1","0",,"1996-02-01T00:00:00.000Z","8807 RAY NASH CT NW","GIG HARBOR, WA","98335-6221","8807 RAY NASH CT NW",,"3.63","426500","390700","152808","1101","472","SINGLE FAMILY DWELLING","SA","Section 15 Township 21 Range 01 Quarter 11 : LOT 2 OF SH PLAT 77-672 EASE OF RECORD OUT OF 5-003 SEG L-1043 GD JW (DCJEAEMS2-25-82)",,,"1105601.6743","729828.4651","-122.65628","47.31457","Base Parcel","153564.040466309","2072.96983408106"
"MULTIPOLYGON (((-122.646814137562 47.346467724196, -122.647705021611 47.345880426742, -122.647705840506 47.345879886929, -122.647701645052 47.346700160815, -122.647700121141 47.347069712041, -122.646814137562 47.346467724196)))","13371","0122353019","Base Parcel","0",,,,,"1","0",,"2012-12-31T10:06:31.000Z","9610 CHAPMAN DR NW","GIG HARBOR, WA","98332-6873","9610 CHAPMAN DR NW",,"1.0899","311400","614600","926000","1101","472","SINGLE FAMILY DWELLING",,"Section 35 Township 22 Range 01 Quarter 34 : BEG SW COR OF SE OF SW TH NELY ALG C/L OF CHAPMAN DRIVE CO RD 330 FT TH NWLY AT R/A TO SD C/L TO W LI OF SD SUBD TH S ALG SD W LI TO BEG EXC CHAPMAN DRIVE CO RD SEG F 1422",,,"1108118.4969","741400.9112","-122.64741","47.34647","Base Parcel","47804.4924926758","1052.54262146493"
"MULTIPOLYGON (((-122.483657048914 47.244724546416, -122.483656132382 47.244570904821, -122.483765363558 47.244571571096, -122.483985591875 47.244572913398, -122.484245863813 47.244574499429, -122.484307666409 47.244574876173, -122.484306480674 47.244725666478, -122.484305009123 47.244912798873, -122.483982934098 47.24491064875, -122.483762043036 47.244909173789, -122.483658146407 47.244908479749, -122.483657048914 47.244724546416)))","18237","0220014184","Base Parcel","0",,,"2019-08-16T00:00:00.000Z",,"1","0",,"2019-08-21T09:30:57.000Z","2319 N 27TH ST","TACOMA, WA","98403-3008","3610 S 17TH ST","BERG DENTAL GROUP","0.4677","738100","1520400","2258500","6512","005","DENTAL SERVICES",,"Section 01  Township 20  Range 02  Quarter 44 : E 163.13 FT OF E 1/2 OF S 1/2 OF S 1/2 OF NE OF SE OF SE EXC N 42.43 FT FOR S 17TH ST EASE OF REC APPROVED COMB BY CY OF TACOMA PLAN DEPT 08/16/19 COMB OF 02-20-01-4-072 & 4-075 SEG 2020-0087 JP 08/21/19 JP",,,"1147686.039","703245.5192","-122.48398","47.24474","Base Parcel","19864.4724731445","568.895710269117"
"MULTIPOLYGON (((-122.48867665548 47.243079599957, -122.488435354954 47.24307791655, -122.488438310684 47.242904599836, -122.48867973732 47.242906284075, -122.488913230314 47.242907912645, -122.488910149227 47.243081228533, -122.48867665548 47.243079599957)))","18213","0220014132","Base Parcel","0",,,,,"1","0",,"1997-08-05T00:00:00.000Z","1757 S PROCTOR ST","TACOMA, WA","98405-2058","1757 S PROCTOR ST",,"0.1727","218600","205900","424500","1101","005","SINGLE FAMILY DWELLING",,"Section 01 Township 20 Range 02 Quarter 44 : BEG ON E LI PROCTOR ST 63.22 FT N OF N LI OF SO 19TH ST TH E 119 FT M/L TO W LI ALLEY TH S ALG SD W LI 63.22 FT TH W ALG N LI OF S 19TH 118 FT M/L TH N 63.22 FT TO BEG IN SW OF SE OF SE OF SEC .17 AC",,,"1146504.8131","702637.2634","-122.48867","47.24299","Base Parcel","7457.13397216797","362.350741335488"
"MULTIPOLYGON (((-122.621540259573 47.279949857052, -122.621540490381 47.279867595854, -122.621541730302 47.279405604872, -122.621622681106 47.279406926537, -122.621991685995 47.279412997553, -122.621991375797 47.279873615631, -122.62199131908 47.279955879414, -122.621540259573 47.279949857052)))","9624","0121256003","Base Parcel","0",,,,,"1","0",,"1995-12-21T00:00:00.000Z","2416 62ND AVE NW","GIG HARBOR, WA","98335-7220","2416 62ND AVENUE CT NW",,"0.5","269300","182600","189400","1101","472","SINGLE FAMILY DWELLING","SC","Section 25 Township 21 Range 01 Quarter 24 : LOT 1 OF SHORT PLAT 75-13 SEG H-1387A BG (DCJEAEMS3-1-82)",,,"1113817.4424","716875.5305","-122.62177","47.27968","Base Parcel","22171.356262207","620.231989002661"
"MULTIPOLYGON (((-122.6413252618 47.282074484431, -122.641306790754 47.282022127609, -122.641220743773 47.281778156606, -122.641021166623 47.281675285808, -122.641776822519 47.281510201982, -122.641743220231 47.2820315749, -122.641732861465 47.282165943879, -122.641730617869 47.282211095979, -122.6413252618 47.282074484431)))","9845","0121265015","Base Parcel","0",,,,,"1","0",,"1995-12-21T00:00:00.000Z","5401 TIMBER LN NW","GIG HARBOR, WA","98335-7364","7713 WARREN DR NW",,"0.6","268900","251700","520600","1101","472","SINGLE FAMILY DWELLING",,"Section 26 Township 21 Range 01 Quarter 13 : L 2 OF SHORT PLAT 76-44 OUT OF 1-065 SEG J-1108 TP (DCJEAEMS3-2-82)",,,"1108940.9051","717792.6405","-122.64151","47.28183","Base Parcel","26900.4879150391","738.471522232469"
"MULTIPOLYGON (((-122.52128716686 46.936682163852, -122.521039847362 46.936675873244, -122.521044308982 46.936393552322, -122.52129227243 46.936399086636, -122.521560389509 46.93640566238, -122.521556282145 46.93668955538, -122.52128716686 46.936682163852)))","15172","0217262003","Base Parcel","0",,,,,"1","0",,"1995-11-22T00:00:00.000Z","PO BOX 1329","MCKENNA, WA","98558-1329","6602 SR 702 S",,"0.3","90500","1000","91500","1101","155","SINGLE FAMILY DWELLING",,"Section 26 Township 17 Range 02 Quarter 22 : BEG AT A PT 1260 FT E & 380 FT S OF NW COR OF NW TH S 100 FT TH E 130 FT TH N 100 FT TH W 130 FT TO POB SEG G 7971 KH",,,"1135539.5519","591110.1428","-122.5213","46.93654","Base Parcel","13321.1576538086","464.612582172486"
"MULTIPOLYGON (((-122.535905345314 47.23809097498, -122.53592273217 47.238090800087, -122.536236117809 47.238087647172, -122.536315028273 47.238086853211, -122.536315933023 47.238402912197, -122.536211409388 47.238411764783, -122.536108175301 47.238425996122, -122.536006827656 47.238445524688, -122.53591344346 47.238463200124, -122.535905345314 47.23809097498)))","19532","0220101055","Base Parcel","0",,,,,"1","0",,"1995-05-23T00:00:00.000Z","7412 24TH ST W","UNIVERSITY PL, WA","98466-4706","7412 24TH ST W",,"0.2846","301400","496800","798200","1101","752","SINGLE FAMILY DWELLING",,"Section 10 Township 20 Range 02 Quarter 13 : BEG 180 FT E OF SW COR OF S 1/2 OF N 1/2 OF NW OF SW OF NE TH E 100 FT TH N 135 FT M/L TO S LI OF S 24TH ST TH WLY ALG SLY LI OF SD ST TO A PT 180 FT E OF W LI OF NW OF SW OF NE TH S TO BEG",,,"1134682.4312","701211.626","-122.53611","47.23826","Base Parcel","12504.3272705078","455.411274150377"
"MULTIPOLYGON (((-122.624637150136 47.287850232437, -122.624065405352 47.287849939427, -122.624064311604 47.287594422322, -122.62406350426 47.287405756685, -122.62463169897 47.287407446788, -122.624712289828 47.287407685939, -122.624717739441 47.28785027306, -122.624637150136 47.287850232437)))","9437","0121247055","Base Parcel","0",,,,,"1","0",,"1995-10-24T00:00:00.000Z","2315 48TH AVE NW","GIG HARBOR, WA","98335-7500","3309 64TH AVENUE CT NW",,"0.6399","288200","376600","664800","1101","472","SINGLE FAMILY DWELLING",,"Section 24 Township 21 Range 01 Quarter 34 : L 2 OF S P 78-113 TOG/W NON-EXCL EASE OUT OF 3-084 SEG L-0493 SF ES (DCJEAEMS3-1-82)",,,"1113244.568","719790.8049","-122.62439","47.28763","Base Parcel","26111.110534668","646.37004843843"
