"data_update_date","project_id","project_name","wb_region","country","country_lending_group","country_fcs_status","country_fcs_lending_group","practice_group","global_practice","agreement_type","lending_instrument_type","approval_fy","final_closing_fy","project_length","project_status","project_volume","evaluation_type","outcome","quality_at_entry","quality_of_supervision","bank_performance","m_e_quality"
"2021-12-15T00:00:00.000","P003937","INTEGRATED SWAMPS","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Urban, Resilience and Land","IBRD","IPF","1994","2001","8","C",">=50 millon & <100 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P003945","ID-2nd Highway Sector Investment Project","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Infrastructure","Transport","IBRD","IPF","1994","2002","9","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003951","KALIMANTAN URBAN DEVELOPMENT PROJECT","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Urban, Resilience and Land","IBRD","IPF","1995","2003","9","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003954","JAVA IRRIGATION IMPROVEMENT AND WATER RESOURCES MANAGEMENT  PROJECT","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Water","IBRD","IPF","1994","2003","10","C",">=100 million","Implementation Completion Report Review","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P003965","Fourth Health Project:  Improving Equity and Quality of Care","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Human Development","Health, Nutrition & Population","IBRD","IPF","1995","2001","7","C",">=25 million & <50 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003967","ID-FIFTH HEALTH PROJECT","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Human Development","Health, Nutrition & Population","IBRD","IPF","1999","2005","7","C",">=25 million & <50 million","Implementation Completion Report Review","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P003968","ID-BOOK & READING DEVELOPMENT","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Human Development","Education","IBRD","IPF","1995","2002","8","C",">=50 millon & <100 million","Implementation Completion Report Review","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P003972","Second Agricultural Research Management Project","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Agriculture and Food","IBRD","IPF","1995","2003","9","C",">=25 million & <50 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003977","THIRD JABOTABEK URBAN DEVELOPMENT PROJECT","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Urban, Resilience and Land","IBRD","IPF","1991","2000","10","C",">=50 millon & <100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003978","ID-IND'L TECHNOLOGY DEV","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Equitable Growth, Finance and Institutions","Finance, Competitiveness and Innovation","IBRD","IPF","1996","2002","7","C",">=25 million & <50 million","Project Performance Assessment Report","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003979","RURAL ELECT II","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Infrastructure","Energy & Extractives","IBRD","IPF","1995","2000","6","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003984","ID - LAND ADMINISTRATION","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Environment, Natural Resources & the Blue Economy","IBRD","IPF","1995","2002","8","C",">=25 million & <50 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003985","WTRSHED CONSERVATION","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Environment, Natural Resources & the Blue Economy","IBRD","IPF","1994","2000","7","C",">=10 million & <25 million","Implementation Completion Report Review","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P003987","ID-CENTRAL INDONESIA SEC. EDU.","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Human Development","Education","IBRD","IPF","1997","2004","8","C",">=50 millon & <100 million","Project Performance Assessment Report","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003988","ID-PHRD II","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Human Development","Education","IBRD","IPF","1995","2002","8","C",">=50 millon & <100 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","UNSATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003990","Indonesia - WSSLIC I","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Water","IBRD","IPF","1993","2000","8","C",">=25 million & <50 million","Project Performance Assessment Report","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003993","SUMATRA REGION ROADS PROJECT","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Infrastructure","Transport","IBRD","IPF","1998","2006","9","C",">=100 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P003997","ID-TELECOM IV","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Infrastructure","Transport","IBRD","IPF","1992","2001","10","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","HIGHLY SATISFACTORY","HIGHLY SATISFACTORY","HIGHLY SATISFACTORY",
"2021-12-15T00:00:00.000","P003998","SURABAYA URBAN DEVELOPMENT PROJECT","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Urban, Resilience and Land","IBRD","IPF","1994","2001","8","C",">=100 million","Implementation Completion Report Review","HIGHLY UNSATISFACTORY","SATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P003999","GROUNDWATER DEVT.","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Water","IBRD","IPF","1993","2000","8","C",">=25 million & <50 million","Implementation Completion Report Review","UNSATISFACTORY","UNSATISFACTORY","SATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P004001","Indonesia - Telecommunications Sector Modernization","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Infrastructure","Transport","IBRD","IPF","1995","2002","8","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P004003","ID-SECONDARY SCHOOL TEACHER DEVELOPMENT","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Human Development","Education","IBRD","IPF","1996","2003","8","C",">=25 million & <50 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P004004","ID-Development of Undergrad. Educ  (DUE)","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Human Development","Education","IBRD","IPF","1996","2003","8","C",">=50 millon & <100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P004006","E.INDONESIA KABUPATE","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Infrastructure","Transport","IBRD","IPF","1993","2000","8","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P004008","Nusa Tenggara Agricultural Area Development Project","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Agriculture and Food","IBRD","IPF","1996","2004","9","C",">=10 million & <25 million","Implementation Completion Report Review","MODERATELY UNSATISFACTORY","HIGHLY UNSATISFACTORY","SATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P004009","INTEGRATED PEST MGMT","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Agriculture and Food","IBRD","IPF","1993","2000","8","C",">=25 million & <50 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P004010","ID-DAM SAFETY Project","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Water","IBRD","IPF","1994","2003","10","C",">=25 million & <50 million","Project Performance Assessment Report","MODERATELY UNSATISFACTORY","MODERATELY SATISFACTORY","MODERATELY SATISFACTORY","MODERATELY SATISFACTORY","MODEST"
"2021-12-15T00:00:00.000","P004011","ID - SULAWESI AGRI AREA","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Urban, Resilience and Land","IBRD","IPF","1996","2004","9","C",">=10 million & <25 million","Implementation Completion Report Review","MODERATELY UNSATISFACTORY","UNSATISFACTORY","SATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P004014","KERINCI SEBLAT ICDP","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Environment, Natural Resources & the Blue Economy","IBRD","IPF","1996","2003","8","C","less than 10 million","Implementation Completion Report Review","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P004016","Strategic Urban Roads Infrastructure project","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Infrastructure","Transport","IBRD","IPF","1996","2003","8","C",">=50 millon & <100 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P004017","ID-UNIV RESEARCH FOR GRAD EDUC (URGE)","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Human Development","Education","IBRD","IPF","1994","2001","8","C",">=25 million & <50 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","UNSATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P004019","ACCOUNTANCY DEV II","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Equitable Growth, Finance and Institutions","Finance, Competitiveness and Innovation","IBRD","IPF","1995","2001","7","C",">=10 million & <25 million","Implementation Completion Report Review","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P004020","KABUPATEN ROADS V","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Infrastructure","Transport","IBRD","IPF","1994","2000","7","C",">=50 millon & <100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P004021","Second Power Transmission and Distribution Project","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Infrastructure","Energy & Extractives","IBRD","IPF","1996","2003","8","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","UNSATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P004026","Railway Efficiency Project","EAP","Indonesia","IDA","Non-FCS","IDA non-FCS","Infrastructure","Transport","IBRD","IPF","1997","2005","9","C",">=50 millon & <100 million","Implementation Completion Report Review","UNSATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P004030","Road Rehabilitation Project","EAP","Cambodia","IDA","FCS","IDA FCS","Infrastructure","Transport","IDA","IPF","1999","2007","9","C",">=25 million & <50 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY","MODEST"
"2021-12-15T00:00:00.000","P004032","PHNOM PEHN POWER REH","EAP","Cambodia","IDA","Non-FCS","IDA non-FCS","Infrastructure","Energy & Extractives","IDA","IPF","1996","2000","5","C",">=25 million & <50 million","Project Performance Assessment Report","SATISFACTORY","SATISFACTORY","HIGHLY SATISFACTORY","HIGHLY SATISFACTORY",
"2021-12-15T00:00:00.000","P004033","KH-AGRICULTURAL PRODUCTIVITY IMPROVEMENT","EAP","Cambodia","IDA","FCS","IDA FCS","Sustainable Development","Urban, Resilience and Land","IDA","IPF","1997","2006","10","C",">=10 million & <25 million","Implementation Completion Report Review","UNSATISFACTORY","UNSATISFACTORY","SATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P004034","Disease Control and Health Development Project","EAP","Cambodia","IDA","Non-FCS","IDA non-FCS","Human Development","Health, Nutrition & Population","IDA","IPF","1997","2003","7","C",">=25 million & <50 million","Project Performance Assessment Report","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P004168","KR-SCIENCE & TECH EDUC SECT","EAP","Korea, Republic of",,"Non-FCS","Other","Human Development","Education","IBRD","IPF","1994","2000","7","C",">=100 million","Implementation Completion Report Review","HIGHLY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P004169","Kwangju and Seoul Sewerage Project","EAP","Korea, Republic of",,"Non-FCS","Other","Sustainable Development","Water","IBRD","IPF","1993","2000","8","C",">=25 million & <50 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P004173","Ports Development and Environment","EAP","Korea, Republic of",,"Non-FCS","Other","Infrastructure","Transport","IBRD","IPF","1995","2004","10","C",">=50 millon & <100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P004175","KR-PUSAN URB TRANSPORT","EAP","Korea, Republic of",,"Non-FCS","Other","Infrastructure","Transport","IBRD","IPF","1995","2002","8","C",">=50 millon & <100 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P004196","FOREST MANAGEMENT & CONSERVATION","EAP","Lao People's Democratic Republic","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Urban, Resilience and Land","IDA","IPF","1994","2001","8","C","less than 10 million","Project Performance Assessment Report","UNSATISFACTORY","HIGHLY UNSATISFACTORY","SATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P004200","Health System Reform and Malaria Control Project","EAP","Lao People's Democratic Republic","IDA","Non-FCS","IDA non-FCS","Human Development","Health, Nutrition & Population","IDA","IPF","1995","2005","11","C",">=10 million & <25 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P004201","LA-HWY Improv.II","EAP","Lao People's Democratic Republic","IDA","Non-FCS","IDA non-FCS","Infrastructure","Transport","IDA","IPF","1994","2002","9","C",">=25 million & <50 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P004203","LA-EDUCATION DEVELOPMENT","EAP","Lao People's Democratic Republic","IDA","Non-FCS","IDA non-FCS","Human Development","Education","IDA","IPF","1993","2001","9","C",">=10 million & <25 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P004207","LA-Luang Namtha","EAP","Lao People's Democratic Republic","IDA","Non-FCS","IDA non-FCS","Human Development","Social Protection & Jobs","IDA","IPF","1994","2003","10","C","less than 10 million","Implementation Completion Report Review","SATISFACTORY","UNSATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P004208","LA-LAND TITLING","EAP","Lao People's Democratic Republic","IDA","FCS","IDA FCS","Sustainable Development","Urban, Resilience and Land","IDA","IPF","1996","2006","11","C",">=10 million & <25 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P004210","LA-Third Highway Improvement Project","EAP","Lao People's Democratic Republic","IDA","Non-FCS","IDA non-FCS","Infrastructure","Transport","IDA","IPF","1997","2003","7","C",">=25 million & <50 million","Implementation Completion Report Review","HIGHLY SATISFACTORY","SATISFACTORY","HIGHLY SATISFACTORY","HIGHLY SATISFACTORY",
"2021-12-15T00:00:00.000","P004212","MY OZONE DEPLETING SUBSTANCES PHASEOUT PROJECT","EAP","Malaysia","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Environment, Natural Resources & the Blue Economy","MONT","IPF","1996","2011","16","C",">=10 million & <25 million","Implementation Completion Report Review","SATISFACTORY","MODERATELY UNSATISFACTORY","HIGHLY SATISFACTORY","MODERATELY SATISFACTORY","SUBSTANTIAL"
"2021-12-15T00:00:00.000","P004213","ODS Recycling Project","EAP","Malaysia","IBRD","Non-FCS","IBRD non-FCS","Equitable Growth, Finance and Institutions","Poverty and Equity","MONT","IPF","1993","2002","10","C","less than 10 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","UNSATISFACTORY","UNSATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P004309","MY-POLYTECHNIC DEVT","EAP","Malaysia","IBRD","Non-FCS","IBRD non-FCS","Human Development","Education","IBRD","IPF","1993","2000","8","C",">=50 millon & <100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
