"fiscal_year","project_name","procurement_category","procurement_method","contract_description","contract_signing_date","supplier","supplier_contract_amount_usd"
"2022","Digital Inclusion and Innovation in Public Services in Argentina","Non-consulting Services","Direct Selection","ADENDA N&#176; 1 AL CONTRATO &#8220;Adquisici&#243;n de Renovaci&#243;n Integral de la Infraestructura de Firma Digital de la Autoridad Certificante - Oficina Nacional de Tecnolog&#237;as de la Informaci&#243;n&#8221;","2022-01-04T00:00:00.000","DATCO SA","131033.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO SOLUCIO GAST&#211;N","2021-11-01T00:00:00.000","Individual Consultant","6634.0"
"2022","Digital Inclusion and Innovation in Public Services in Argentina","Goods","Direct Selection","ADENDA N&#176; 1 AL CONTRATO N&#176; 30/21 &#8220;Adquisici&#243;n de Equipamiento Inform&#225;tico para Puntos Digitales&#8221;","2022-02-21T00:00:00.000","DATASTAR ARGENTINA S. A.","21106.0"
"2022","Digital Inclusion and Innovation in Public Services in Argentina","Consultant Services","Individual Consultant Selection","L&#205;DER T&#201;CNICO EN DESARROLLO Y OPERACIONES CON DATOS","2021-11-01T00:00:00.000","Individual Consultant","2133.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","T&#201;CNICO OPERATIVO PARA EVALUACI&#211;N EDUCATIVA - POLAROLO, FLORENCIA MICAELA","2021-08-16T00:00:00.000","Individual Consultant","1175.0"
"2022","Integrated Habitat and Housing Project","Civil Works","Request for Bids","SUC. DE MOGETTA GUIDO DAVID","2021-12-10T00:00:00.000","SUC.DE MOGETTA GUIDO DAVID","1596105.0"
"2022","Social Safety Nets for Vulnerable Populations in the Province of Buenos Aires","Consultant Services","Individual Consultant Selection","Consultor/a Especialista en Sistemas","2022-03-02T00:00:00.000","Individual Consultant","5452.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO DE LOS SANTOS Mercedes","2021-10-01T00:00:00.000","Individual Consultant","10605.0"
"2022","AR Flood Risk Management Support Project for the City of Buenos Aires","Non-consulting Services","Request for Bids","DISAB-GCBA","2022-05-23T00:00:00.000","DISAB SUDAMERICANA","89370.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO CACERES Alejandro Cesar","2021-10-01T00:00:00.000","Individual Consultant","10626.0"
"2022","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Consultant Qualification  Selection","El Objeto general del presente Servicio de Consultor&#237;a consiste en investigar y analizar
la oferta en el mercado de trabajo y la movilidad f&#237;sica de los habitantes del &#225;rea AMBA
ampliado","2021-10-01T00:00:00.000","MARKETING & ESTADÍSTICAS","87701.0"
"2022","Integrated Habitat and Housing Project","Civil Works","Request for Bids","PECAM S.A.","2021-12-06T00:00:00.000","PECAM S.A.","3418754.0"
"2022","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Request for Bids","Lote 5: PC ALL IN ONE (primer contrato)","2022-01-07T00:00:00.000","DINATECH","1041.0"
"2022","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Request for Bids","Lote 4: Notebooks de Alto Rendimiento (segundo contrato)","2022-01-07T00:00:00.000","DATAWISE SA","993.0"
"2022","Salado Integrated River Basin Management Support Project","Consultant Services","Individual Consultant Selection","Febrero a diciembre","2022-02-11T00:00:00.000","Individual Consultant","5885.0"
"2022","Integrated Habitat and Housing Project","Civil Works","Request for Bids","SADIC S.A. - BENEDETTI DIEGO MARTIN","2021-11-30T00:00:00.000","BENEDETTI DIEGO MARTIN","2394458.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Request for Quotations","adquisici&#243;n de colchones, almohadas, frazadas","2021-12-03T00:00:00.000","COCERES GERMAN MARCELO","5901.0"
"2022","Digital Inclusion and Innovation in Public Services in Argentina","Non-consulting Services","Direct Selection","SERVICIO DE PROVISI&#211;N E INSTALACI&#211;N DE CERRAMIENTO PERIMETRAL DEL DATACENTER Y NOC","2021-10-26T00:00:00.000","BK ALUMINIOS S.R.L.","30650.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","COORDINADOR PCIAL","2021-08-01T00:00:00.000","Individual Consultant","2186.0"
"2022","Access to Longer Term Finance for Micro, Small and Medium Enterprises Project","Consultant Services","Individual Consultant Selection","Analista Funcional de Dearrollo de Sistemas","2021-12-15T00:00:00.000","Individual Consultant","5348.0"
"2022","Integrated Habitat and Housing Project","Civil Works","Request for Bids","LOTE 1 - OMEGA MLP S.R.L EMCOPAT S.A.","2021-11-19T00:00:00.000","EMCOPAT S.A.","2740623.0"
"2022","Integrated Habitat and Housing Project","Civil Works","Request for Bids","LOTE 1 - SANCO S.A. HORMICON S.R.L","2021-12-01T00:00:00.000","HORMICON S.R.L.","1383363.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations",,"2021-08-19T00:00:00.000","NESTOR SILVA","6087.0"
"2022","Integrated Habitat and Housing Project","Civil Works","Request for Bids","CONSTRUCTORA SAN GUILLERMO S.A.","2021-11-19T00:00:00.000","CONSTRUCTORA SAN GUILLERMO S.A.","2053639.0"
"2022","Digital Inclusion and Innovation in Public Services in Argentina","Consultant Services","Individual Consultant Selection","CONSULTOR INDIVIDUAL DESARROLLADOR","2021-11-01T00:00:00.000","Individual Consultant","2129.0"
"2022","Digital Inclusion and Innovation in Public Services in Argentina","Non-consulting Services","Direct Selection","&#8220;RENOVACI&#211;N DEL SOPORTE T&#201;CNICO INTEGRAL - AUTORIDAD CERTIFICANTE DE LA OFICINA NACIONAL DE TECNOLOG&#205;AS DE LA INFORMACI&#211;N&#8221;","2021-12-03T00:00:00.000","DATCO SA","9706.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO RIOS Julieta Vanesa","2022-03-01T00:00:00.000","Individual Consultant","1329.0"
"2022","Integrated Habitat and Housing Project","Civil Works","Request for Bids","LOTE 1 - GENCO S.A.","2021-11-29T00:00:00.000","GENCO S.A","1306634.0"
"2022","Integrated Habitat and Housing Project","Civil Works","Request for Bids","CAJAL ROBERTO ADOLFO-GRUPPI E HIJOS S.A-THEBA SRL-CONSORCIO DE COOPERACI&#211;N","2021-11-30T00:00:00.000","CAJAL ROBERTO - GRUPPI E HIJOS SA - THEBA SRL - CONSORCIO DE COOPERACION","5634397.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO NEIFF Romina Bel&#233;n","2022-03-01T00:00:00.000","Individual Consultant","894.0"
"2022","Digital Inclusion and Innovation in Public Services in Argentina","Consultant Services","Individual Consultant Selection","CONSULTOR INDIVIDUAL DESARROLLADOR","2021-11-01T00:00:00.000","Individual Consultant","2129.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO CENTER D&#233;bora","2022-03-01T00:00:00.000","Individual Consultant","1328.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO MARTINEZ Maria Emilce","2022-03-01T00:00:00.000","Individual Consultant","1328.0"
"2022","AR Socio-Economic Inclusion In Rural Areas","Civil Works","Request for Bids","Obra: &#8220;Segundo Llamado &#8211; Rehabilitaci&#243;n del sistema de riego en la chacra Ruca Choroi para el desarrollo agr&#237;cola ganadero&#8221;","2022-05-24T00:00:00.000","OKUME SA","964988.0"
"2022","Integrated Habitat and Housing Project","Civil Works","Request for Bids","LOTE 2 - EMCOPAT S.A. OMEGA MLP S.R.L.","2021-11-19T00:00:00.000","EMCOPAT S.A.","1709527.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","ASISTENTE ADMINISTRATIVO INFORM&#193;TICO - IBARRA, SOF&#205;A BEL&#201;N","2021-07-16T00:00:00.000","Individual Consultant","1111.0"
"2022","Access to Longer Term Finance for Micro, Small and Medium Enterprises Project","Consultant Services","Individual Consultant Selection","ANALISTA FUNCIONAL DE DESARROLLO DE SISTEMAS","2021-10-06T00:00:00.000","Individual Consultant","1604.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Request for Quotations","ADQUISICION DE 120 CAMAS CUCHETAS PARA ESCUELAS RURALES ALBERGUE","2021-12-03T00:00:00.000","LOS LAPACHOS DE KRAEMER RODOLFO DANIEL","34227.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO SANTIAGO Lucia","2021-10-01T00:00:00.000","Individual Consultant","9127.0"
"2022","Digital Inclusion and Innovation in Public Services in Argentina","Consultant Services","Individual Consultant Selection","CONSULTOR INDIVIDUAL DESARROLLADOR","2021-11-01T00:00:00.000","Individual Consultant","2129.0"
"2022","Modernization and Innovation for Better Public Services in Argentina","Goods","Request for Bids","Adquisici&#243;n de Equipamiento Multimedia para Puntos Digitales - Segundo Llamado - Lote 1, Lote 4 y Lote 6","2021-10-01T00:00:00.000","DINATECH","971321.0"
"2022","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Request for Bids","Lote 9: Computadora de escritorio Est&#225;ndar","2022-01-10T00:00:00.000","EXO S.A.","685.0"
"2022","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Ingeniero Senior en Proyectos e Instalaciones el&#233;ctricas y electromec&#225;nicas","2021-10-01T00:00:00.000","Individual Consultant","14052.0"
"2022","Digital Inclusion and Innovation in Public Services in Argentina","Consultant Services","Individual Consultant Selection","CONSULTOR INDIVIDUAL PARA LA ELABORACI&#211;N DE LA ESTRATEGIA NACIONAL DE BLOCKCHAIN","2021-11-03T00:00:00.000","Individual Consultant","2666.0"
"2022","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Coordinador territorial","2021-08-01T00:00:00.000","Individual Consultant","15501.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Request for Bids","ADQUISICION DE MALETINES TECNOLOGICOS","2021-10-22T00:00:00.000","CAISEN SRL","976428.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","ASISTENTE T&#201;CNICO PEDAG&#211;GICO NIVEL SECUNDARIO - ACTIS, DIANA LORENA","2021-07-01T00:00:00.000","Individual Consultant","1222.0"
"2022","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Especialista Estad&#237;stico Social y Productivo,","2021-10-01T00:00:00.000","Individual Consultant","10545.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","ASISTENTE ADMINISTRATIVO e INFOMR&#193;TICO de EVALUACI&#211;N","2021-09-01T00:00:00.000","Individual Consultant","407.0"
"2022","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Experto en Planeamiento Paisajista y Medio Ambiente","2021-10-01T00:00:00.000","Individual Consultant","11532.0"
"2022","Protecting Vulnerable People Against Noncommunicable Diseases Project","Consultant Services","Individual Consultant Selection","AR-MSAL-148647-CS-INDV - Staff de Apoyo Regional - Davio, Andrea Mar&#237;a","2021-08-01T00:00:00.000","Individual Consultant","2818.0"
"2022","Matanza-Riachuelo Basin Sustainable Development Project","Consultant Services","Individual Consultant Selection","Contrato ASISTENTE CONTABILIDAD Y FINANZAS. UCOFI.","2021-09-01T00:00:00.000","Individual Consultant","4182.0"
"2022","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Ingeniero Senior en Proyectos e Instalaciones","2021-10-01T00:00:00.000","Individual Consultant","8276.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Request for Quotations","MOBILIARIO LOTE 2","2021-11-30T00:00:00.000","PERREN OSCAR CARLOS","12503.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","140 MARIA ESTELA TORRES DE SUFAN	AGUA BLANCA	CASTRO BARROS	REFACCIONES (SIN M&#178;)","2021-08-04T00:00:00.000","DIAZ VICTOR HUGO","9107.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","7 JIN.DR.PEDRO DE CASTRO BARROS	CHUQUIS	CASTRO BARROS	REFACCIONES (SIN M&#178;)","2021-08-04T00:00:00.000","MERCADO MARIA VALENTINA","8983.0"
"2022","Matanza-Riachuelo Basin Sustainable Development Project","Consultant Services","Individual Consultant Selection","""SERVICIOS DE DIRECCI&#211;N Y DISE&#209;O GEOM&#201;TRICO&#8221;
ANTEPROYECTO PARA LICITAR OBRA DE PUENTE SOBRE ARROYO SARANDI &#8211; AUTOPISTA BUENOS AIRES - LA PLATA.","2021-08-05T00:00:00.000","Individual Consultant","11833.0"
"2022","Matanza-Riachuelo Basin Sustainable Development Project","Consultant Services","Individual Consultant Selection","SERVICIOS DEL ESPECIALISTA ELECTRICO.
ANTEPROYECTO PARA LICITAR OBRA DE PUENTE SOBRE ARROYO SARANDI &#8211; AUTOPISTA BUENOS AIRES - LA PLATA.","2021-08-05T00:00:00.000","Individual Consultant","2367.0"
"2022","AR Flood Risk Management Support Project for the City of Buenos Aires","Non-consulting Services","Direct Selection","Contrataci&#243;n del servicio de auditor&#237;a para la auditoria externa contable y financiera.","2022-06-30T00:00:00.000","PFK AUDISUR SRL","5700.0"
"2022","Access to Longer Term Finance for Micro, Small and Medium Enterprises Project","Consultant Services","Individual Consultant Selection","Analista Senior en Sistemas Inform&#225;ticos","2022-01-18T00:00:00.000","Individual Consultant","10224.0"
"2022","Matanza-Riachuelo Basin Sustainable Development Project","Consultant Services","Individual Consultant Selection","SERVICIOS DEL ESPECIALISTA EN PAVIMENTOS.
ANTEPROYECTO PARA LICITAR OBRA DE PUENTE SOBRE ARROYO SARANDI &#8211; AUTOPISTA BUENOS AIRES - LA PLATA.","2021-08-05T00:00:00.000","Individual Consultant","1893.0"
"2022","Access to Longer Term Finance for Micro, Small and Medium Enterprises Project","Consultant Services","Individual Consultant Selection","Consultor Semi Senior en Desarrollo","2022-01-26T00:00:00.000","Individual Consultant","8134.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations",,"2021-08-19T00:00:00.000","NESTOR SILVA","15096.0"
