"year","region","stateofresidence","category","indicator","characteristic","age","sex","cases","rate","rse","lowerconfidenceinterval","upperconfidenceinterval","comment","denominator","visualflag"
"2019","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","America","0 to 85+","Female","127","2.4","8.8","1.98","2.8",,"5317","Yes"
"2019","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Sub-Saharan Africa","0 to 85+","Female","113","2.1","9.3","1.74","2.51",,"5317","Yes"
"2000","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","No gestational diabetes","0 to 85+","Female","3949","96.2","0.3","95.67","96.83",,"4103","No"
"2000","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","Gestational diabetes","0 to 85+","Female","154","3.8","7.9","3.17","4.33",,"4103","No"
"2001","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","No gestational diabetes","0 to 85+","Female","3713","97.4","0.3","96.93","97.93",,"3811","No"
"2001","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","Gestational diabetes","0 to 85+","Female","98","2.6","10","2.07","3.07",,"3811","No"
"2002","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","No gestational diabetes","0 to 85+","Female","3866","97.1","0.3","96.56","97.61",,"3982","No"
"2002","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","Gestational diabetes","0 to 85+","Female","116","2.9","9.1","2.39","3.44",,"3982","No"
"2003","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","No gestational diabetes","0 to 85+","Female","3874","95.6","0.3","94.93","96.19",,"4054","No"
"2003","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","Gestational diabetes","0 to 85+","Female","180","4.4","7.3","3.81","5.07",,"4054","No"
"2004","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","No gestational diabetes","0 to 85+","Female","3859","96","0.3","95.44","96.65",,"4018","No"
"2004","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","Gestational diabetes","0 to 85+","Female","159","4","7.8","3.35","4.56",,"4018","No"
"2005","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","No gestational diabetes","0 to 85+","Female","4040","95.7","0.3","95.1","96.32",,"4221","No"
"2005","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","Gestational diabetes","0 to 85+","Female","181","4.3","7.3","3.68","4.9",,"4221","No"
"2006","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","No gestational diabetes","0 to 85+","Female","4257","95","0.3","94.39","95.66",,"4480","No"
"2006","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","Gestational diabetes","0 to 85+","Female","223","5","6.5","4.34","5.61",,"4480","No"
"2007","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","No gestational diabetes","0 to 85+","Female","4297","94.5","0.4","93.86","95.18",,"4546","No"
"2007","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","Gestational diabetes","0 to 85+","Female","249","5.5","6.2","4.82","6.14",,"4546","No"
"2008","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","No gestational diabetes","0 to 85+","Female","4452","94.4","0.4","93.77","95.08",,"4715","No"
"2008","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","Gestational diabetes","0 to 85+","Female","263","5.6","6","4.92","6.23",,"4715","No"
"2009","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","No gestational diabetes","0 to 85+","Female","4588","95.1","0.3","94.54","95.75",,"4822","No"
"2009","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","Gestational diabetes","0 to 85+","Female","234","4.9","6.4","4.25","5.46",,"4822","No"
"2010","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","No gestational diabetes","0 to 85+","Female","4653","95","0.3","94.37","95.59",,"4899","Yes"
"2010","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","Gestational diabetes","0 to 85+","Female","246","5","6.2","4.41","5.63",,"4899","Yes"
"2011","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","No gestational diabetes","0 to 85+","Female","4483","94.4","0.4","93.72","95.03",,"4750","Yes"
"2011","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","Gestational diabetes","0 to 85+","Female","267","5.6","5.9","4.97","6.28",,"4750","Yes"
"2012","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","No gestational diabetes","0 to 85+","Female","4852","93.6","0.4","92.97","94.3",,"5182","Yes"
"2012","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","Gestational diabetes","0 to 85+","Female","330","6.4","5.3","5.7","7.03",,"5182","Yes"
"2013","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","No gestational diabetes","0 to 85+","Female","4848","92","0.4","91.26","92.73",,"5270","Yes"
"2013","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","Gestational diabetes","0 to 85+","Female","422","8","4.7","7.27","8.74",,"5270","Yes"
"2014","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","No gestational diabetes","0 to 85+","Female","4917","90.3","0.4","89.5","91.07",,"5446","Yes"
"2014","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","Gestational diabetes","0 to 85+","Female","529","9.7","4.1","8.93","10.5",,"5446","Yes"
"2015","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","No gestational diabetes","0 to 85+","Female","4694","86.3","0.5","85.42","87.25",,"5437","Yes"
"2015","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","Gestational diabetes","0 to 85+","Female","743","13.7","3.4","12.75","14.58",,"5437","Yes"
"2016","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","No gestational diabetes","0 to 85+","Female","4746","84.9","0.6","83.96","85.84",,"5590","Yes"
"2016","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","Gestational diabetes","0 to 85+","Female","844","15.1","3.2","14.16","16.04",,"5590","Yes"
"2017","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","No gestational diabetes","0 to 85+","Female","4351","82.2","0.6","81.14","83.2",,"5295","Yes"
"2017","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","Gestational diabetes","0 to 85+","Female","944","17.8","3","16.8","18.86",,"5295","Yes"
"2018","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","No gestational diabetes","0 to 85+","Female","4045","79.8","0.7","78.68","80.89",,"5070","Yes"
"2018","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","Gestational diabetes","0 to 85+","Female","1025","20.2","2.8","19.11","21.32",,"5070","Yes"
"2019","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","No gestational diabetes","0 to 85+","Female","4199","79","0.7","77.86","80.05",,"5318","Yes"
"2019","ACT","ACT","Mothers and babies","Women who gave birth by gestational diabetes status","Gestational diabetes","0 to 85+","Female","1119","21","2.7","19.95","22.14",,"5318","Yes"
"2000","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","38","0.9","16.1","0.63","1.22",,"4098","No"
"2000","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","4060","99.1","0.2","98.78","99.37",,"4098","No"
"2001","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","40","1.1","15.7","0.73","1.38",,"3802","No"
"2001","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","3762","98.9","0.2","98.62","99.27",,"3802","No"
"2002","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","50","1.3","14.1","0.92","1.61",,"3957","No"
"2002","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","3907","98.7","0.2","98.39","99.08",,"3957","No"
"2003","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","58","1.4","13","1.07","1.8",,"4037","No"
"2003","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","3979","98.6","0.2","98.2","98.93",,"4037","No"
"2004","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","54","1.3","13.5","0.99","1.71",,"4005","No"
"2004","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","3951","98.7","0.2","98.29","99.01",,"4005","No"
"2005","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","79","1.9","11.1","1.46","2.28",,"4221","No"
"2005","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","4142","98.1","0.2","97.72","98.54",,"4221","No"
"2006","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","76","1.7","11.4","1.32","2.08",,"4462","No"
"2006","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","4386","98.3","0.2","97.92","98.68",,"4462","No"
"2007","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","66","1.5","12.2","1.1","1.8",,"4543","No"
"2007","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","4477","98.5","0.2","98.2","98.9",,"4543","No"
"2008","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","73","1.6","11.6","1.2","1.91",,"4693","No"
"2008","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","4620","98.4","0.2","98.09","98.8",,"4693","No"
"2009","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","67","1.4","12.1","1.06","1.73",,"4803","No"
"2009","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","4736","98.6","0.2","98.27","98.94",,"4803","No"
"2010","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","60","1.2","12.8","0.92","1.53",,"4898","Yes"
"2010","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","4838","98.8","0.2","98.47","99.08",,"4898","Yes"
"2011","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","73","1.5","11.6","1.19","1.89",,"4749","Yes"
"2011","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","4676","98.5","0.2","98.11","98.81",,"4749","Yes"
"2012","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","94","1.8","10.2","1.45","2.18",,"5181","Yes"
"2012","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","5087","98.2","0.2","97.82","98.55",,"5181","Yes"
"2013","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","90","1.7","10.5","1.36","2.06",,"5266","Yes"
"2013","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","5176","98.3","0.2","97.94","98.64",,"5266","Yes"
"2014","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","95","1.8","10.2","1.4","2.1",,"5419","Yes"
"2014","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","5324","98.2","0.2","97.9","98.6",,"5419","Yes"
"2015","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","109","2","9.5","1.63","2.38",,"5434","Yes"
"2015","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","5325","98","0.2","97.62","98.37",,"5434","Yes"
"2016","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","96","1.7","10.1","1.38","2.07",,"5569","Yes"
"2016","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","5473","98.3","0.2","97.93","98.62",,"5569","Yes"
"2017","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","101","1.9","9.9","1.54","2.28",,"5288","Yes"
"2017","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","5187","98.1","0.2","97.72","98.46",,"5288","Yes"
"2018","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","118","2.3","9.1","1.91","2.74",,"5068","Yes"
"2018","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","4950","97.7","0.2","97.26","98.09",,"5068","Yes"
"2019","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","116","2.2","9.2","1.79","2.58",,"5315","Yes"
"2019","ACT","ACT","Mothers and babies","Women who gave birth by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","5199","97.8","0.2","97.42","98.21",,"5315","Yes"
"2000-2001","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Aboriginal and Torres Strait Islander","15 to 19","Female","11","14.1","27.9","6.38","21.83","*","78","Yes"
"2000-2001","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Non-Aboriginal or Torres Strait Islander","15 to 19","Female","242","3.1","6.3","2.71","3.48",,"7822","Yes"
"2000-2001","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Aboriginal and Torres Strait Islander","20 to 24","Female","17","21.8","21.4","12.63","30.96",,"78","Yes"
"2000-2001","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Non-Aboriginal or Torres Strait Islander","20 to 24","Female","1003","12.8","2.9","12.08","13.56",,"7822","Yes"
"2000-2001","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Aboriginal and Torres Strait Islander","25 to 29","Female","20","25.6","19.3","15.95","35.33",,"78","Yes"
"2000-2001","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Non-Aboriginal or Torres Strait Islander","25 to 29","Female","2462","31.5","1.7","30.45","32.5",,"7822","Yes"
"2000-2001","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Aboriginal and Torres Strait Islander","30 to 34","Female","23","29.5","17.5","19.37","39.61",,"78","Yes"
"2000-2001","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Non-Aboriginal or Torres Strait Islander","30 to 34","Female","2615","33.4","1.6","32.39","34.48",,"7822","Yes"
"2000-2001","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Aboriginal and Torres Strait Islander","35+","Female","7","9","36.1","2.63","15.32","*","78","Yes"
"2000-2001","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Non-Aboriginal or Torres Strait Islander","35+","Female","1500","19.2","2.3","18.3","20.05",,"7822","Yes"
"2002-2003","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Aboriginal and Torres Strait Islander","15 to 19","Female","19","17.6","20.8","10.41","24.77",,"108","Yes"
"2002-2003","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Non-Aboriginal or Torres Strait Islander","15 to 19","Female","231","2.9","6.5","2.56","3.3",,"7886","Yes"
"2002-2003","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Aboriginal and Torres Strait Islander","20 to 24","Female","24","22.2","18","14.38","30.06",,"108","Yes"
"2002-2003","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Non-Aboriginal or Torres Strait Islander","20 to 24","Female","937","11.9","3.1","11.17","12.6",,"7886","Yes"
"2002-2003","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Aboriginal and Torres Strait Islander","25 to 29","Female","31","28.7","15.2","20.17","37.24",,"108","Yes"
"2002-2003","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Non-Aboriginal or Torres Strait Islander","25 to 29","Female","2260","28.7","1.8","27.66","29.66",,"7886","Yes"
"2002-2003","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Aboriginal and Torres Strait Islander","30 to 34","Female","23","21.3","18.5","13.57","29.02",,"108","Yes"
"2002-2003","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Non-Aboriginal or Torres Strait Islander","30 to 34","Female","2857","36.2","1.5","35.17","37.29",,"7886","Yes"
"2002-2003","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Aboriginal and Torres Strait Islander","35+","Female","11","10.2","28.6","4.48","15.89","*","108","Yes"
"2002-2003","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Non-Aboriginal or Torres Strait Islander","35+","Female","1601","20.3","2.2","19.41","21.19",,"7886","Yes"
"2004-2005","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Aboriginal and Torres Strait Islander","15 to 19","Female","11","8.3","28.9","3.59","12.95","*","133","Yes"
"2004-2005","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Non-Aboriginal or Torres Strait Islander","15 to 19","Female","210","2.6","6.8","2.25","2.94",,"8093","Yes"
"2004-2005","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Aboriginal and Torres Strait Islander","20 to 24","Female","40","30.1","13.2","22.28","37.87",,"133","Yes"
"2004-2005","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Non-Aboriginal or Torres Strait Islander","20 to 24","Female","877","10.8","3.2","10.16","11.51",,"8093","Yes"
"2004-2005","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Aboriginal and Torres Strait Islander","25 to 29","Female","31","23.3","15.7","16.12","30.49",,"133","Yes"
"2004-2005","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Non-Aboriginal or Torres Strait Islander","25 to 29","Female","2151","26.6","1.8","25.62","27.54",,"8093","Yes"
