"closure_type","reason_for_closure","global_id","closure_description","object_id","roads_closed","closure_start_time","closure_end_time","related_suburbs","location","project_title"
"lightRail","Hinder Street (both directions) from approximately 40 metres south of Hibberson Street to approximately 40 metres north of Hibberson Street.<br>
Will be closed on periodic days, nights and weekends between the hours of,<br>
9.30 am to 4 pm Monday to Friday.<br>
8 pm to 6 am Monday to Thursday,<br>
8 pm Friday to 6 am Monday (inclusive).
","aaf81c0a-f7cd-43df-8e65-0225d8baf497","","1117","Works associated with the Transport Canberra Light Rail project.","2018-12-02T22:30:00.000","2018-12-21T05:00:00.000","GUNGAHLIN","POINT (149.13713970199024 -35.18592522634352)","Resub - TTE17-MET-4104 CMC, Hinder St / Hibberson St Intersection Closure"
"specialEvent","Victoria Street: from Loftus to Gladstone Street.","3a51e604-fe14-4239-ab14-d2a8246b36f3","","3834","Hall Annual Street Party","2019-11-01T04:00:00.000","2019-11-01T11:00:00.000","HALL","POINT (149.06987287113856 -35.17022183375262)","TTM 19126 TCCS - Hall Annual Street Part"
"specialEvent","Road closed:
Lady Denman Drive: from Barrenjoey Drive to Clunies Ross Street

","dab63bf2-fd9f-4fd8-af8d-1b58b7ce0f5c","","4056","SPECIAL EVENT","2020-01-17T19:00:00.000","2020-01-19T03:00:00.000","ACTON","POINT (149.08475842763835 -35.28687959577395)","TTM 19107 Capital Trilogy Triathlon"
"roadWorks","Sheppard Street (both directions) from Lanyon Drive to Arnott Street.<br>
6 am - 6 pm (daily) Saturday 16 and Sunday 17 March 2019.
6 am - 6 pm (daily) Saturday 23 and Sunday 24 March 2019 (contingency days if required).
Access to local businesses will be maintained at all times during these works.
","9b838f4d-4775-4f87-971d-75320c1cf738","","1930","Resealing works.","2019-03-15T19:00:00.000","2019-03-24T07:00:00.000","HUME","POINT (149.17001104523638 -35.3890840255023)","2018-19 Reseal Programme - MSR108 / Microsurfacing"
"roadWorks","Daley Road (both directions) from Science Road to approximately 60 metres north of Burton Close.
6 am - 5 pm (daily) Saturday or Sunday only between Saturday 15 December 2018 and Sunday 27 January 2019.","c27d2c68-95e6-4d9b-9efe-26ab08d508c5","","1225","Signage installation.","2018-12-14T19:00:00.000","2019-01-27T06:00:00.000","ACTON","POINT (149.1166936086682 -35.27504727386534)","TTM 18153 Daley Road - Precast Signage Installation"
"lightRail","Bunda Street (both directions): from Northbourne Avenue to Mort Street.","0dff1eb3-88d6-4933-9022-348b5f388f8f","","1825","Works associated with the Transport Canberra Light Rail project.","2019-03-01T20:00:00.000","2019-03-31T19:00:00.000","CITY","POINT (149.1300199992114 -35.27723513296189)","Resub - TTE18-MET-6335 CMC, Northbourne Ave / Bunda St - Side Road Closure"
"buildingConstruction","Jamberoo Street and car park (all directions): from Pantowora Street to Pantowora Street.","b0ce321e-4bed-458f-a53f-ea6c50d04824","","2642","Project compound","2019-06-10T21:00:00.000","2019-09-06T07:00:00.000","BRUCE","POINT (149.0830162232569 -35.23605875320455)","TTE19-CRE-1345 Cercol Constructions   Jamberoo St Bruce"
"lightRail","Northbourne Avenue (centre median): at the Elouera Street / Gould Street intersection.","f04b87b9-ab54-4657-8a77-f189cb53bbd1","","754","Works associated with the Transport Canberra Light Rail project.","2018-10-22T09:00:00.000","2018-10-29T19:00:00.000","BRADDON","POINT (149.13016136133547 -35.27307265071483)","Northbourne Avenue / Elouera Street / Gould Street - Traffic Signal Installation"
"roadWorks","Tillyard Drive (northbound direction): from Ginninderra Drive to Lhotsky Street.<br>
Tillyard Drive (southbound direction): right turn movement onto Ginninderra Drive.<br>
Ginninderra Drive (centre median): at the Tillyard Drive intersection.
","c529749c-91a5-4897-9ddb-b8c61b499de4","","3490","Ginninderra Drive / Tillyard Drive intersection improvements.","2019-09-30T07:00:00.000","2019-11-29T06:00:00.000","CHARNWOOD","POINT (149.03451015349867 -35.206844203053166)","TTM 19040 Ginninderra Drive & Tillyard Drive Intersection Signalisation - TTM 4, TTM 4A & TTM 4B"
"roadWorks","Northbourne Avenue (southbound): between Bunda Street and London Circuit.<br>
Bunda Street (both directions): between Binara Street and Northbourne Avenue.<br>
London Circuit (both directions): between Northbourne Avenue and Constitution Avenue.<br>
Akuna Street (both directions): between London Circuit and Bunda Street.<br>
Petrie Plaza (both directions): between Bunda Street and the car park.<br>
Scotts Crossing (both directions): between Bunda Street and the car park.<br>
Genge Street (both directions): between Bunda Street and Narellan Street.","b9bdd83a-ee59-4805-a9d3-5334f6bff16b","","4002","HMAS Canberra Freedom of Entry Parade","2019-11-22T20:00:00.000","2019-11-23T01:00:00.000","CITY","POINT (149.13443749946083 -35.28110369527225)","TTM 19136 TCCS - HMAS Canberra Freedom of Entry Parade"
"buildingConstruction","Swain Street (both directions): from Gozzard Street to approximately 70 metres west of Gozzard Street.<br>
6 am - 6 pm (daily) Saturday 16 and Saturday 23 February 2019.","89396001-eb14-4920-a0db-cc1f656e289c","","1647","Crane operations","2019-02-15T19:00:00.000","2019-02-23T07:00:00.000","GUNGAHLIN","POINT (149.1361902 -35.18674508)","TTE19-CBS-1130-6 CBS Lumi Apartments Swain St Road Closure for Crane Operations"
"utilities","Dickson Road (westbound direction): between Clunies Ross Street and approximately 80 metres east towards Daley Road.<br>
Access to driveways of Dickson Road will be maintained during these works.","6c518105-53c7-4300-8ab9-009330a8e34d","","4472","Underground service investigation.","2020-02-03T20:00:00.000","2020-02-21T07:00:00.000","ACTON","POINT (149.11296216848675 -35.27756103525741)","TTE20-APP-2048 A Plus Plumbing, Road Closure, Dickson Rd, ACTON"
"roadWorks","Charleston Street (southbound direction): between Erindale Drive and Blakey Close.<br>
Will be closed on periodic days between the hours of,<br>
9 am - 4:30 pm Monday to Friday.<br>
7 am - 5 pm Saturday.","7eb57dba-0264-46bb-adb1-939bba4988b2","","4697","Resealing works.","2020-03-03T22:30:00.000","2020-04-30T06:00:00.000","MONASH","POINT (149.0805372275234 -35.4176540618046)","2019-20 Reseal Programme - MSR046"
"specialEvent","Intersection of Manuka Circle and New South Wales Crescent (alldirections).","99aff717-a503-4a7f-8e76-48e5745a953e","","4408","Women's International Tri Series T20 matches. ","2020-01-31T00:00:00.000","2020-02-02T08:00:00.000","GRIFFITH","POINT (149.13322 -35.31706)","International Tri Series"
"buildingConstruction","Dooring Street (northbound and eastbound): from McGowan Street to Moncrieff Street.<br>
9:30 am - 5 pm (daily) Monday to Saturday.","7ae238c6-bd50-4b6c-b71a-80e289616283","","3730","Tree removal.","2019-10-27T22:30:00.000","2019-12-23T06:00:00.000","DICKSON","POINT (149.13376022381027 -35.25761554596709)","Soho - Dickson on Northbourne - ART-SOH-002"
"lightRail","Flemington Road (centre median): at the Well Station Drive intersection.<br>
Well Station Drive (both directions) From Hoskins Street to Flemington Road.<br>
Well Station Drive (both directions) from kings Canyon Street to Flemington Road.<br>
Will be closed on periodic days, nights and weekends as required between the hours of,<br>
9.30 am to 4 pm Monday to Friday.<br>
8 pm to 6 am Monday to Friday.<br>
8 pm Friday to 6 am Monday (inclusive).","80422e4f-3592-454b-917c-eacf6ea33794","","4131","Works associated with the Transport Canberra Light Rail project.","2019-12-31T09:00:00.000","2020-12-31T05:00:00.000","MITCHELL","POINT (149.14743905769774 -35.208642653120734)","Ext - TTE17-MET-4094 CMC, Flemington Rd / Well Station Dr Intersection Closure"
"utilities","Canberra Avenue median crossover into Eyre Street.<br>
Eyre Street (northbound): between Canberra Avenue and the BP driveway.<br>
7 am - 4 pm (daily) Wednesday to Friday.
","1aacffd3-ffe6-4ffb-a337-dd69809257ff","","4681","ICON Water watermain rehabilitation.","2020-02-24T20:00:00.000","2020-02-28T05:00:00.000","GRIFFITH","POINT (149.1392207611757 -35.32023355772384)","Ext Closure TTE19-DTS-1084 Downer Pipetech, Half Road Closure, Icon WM Renewals, Canberra Ave and Eyre St, Kingston/Forrest"
"emergency","Palmerston Lane from approximately 55 metres west of Furneaux Street to approximately 50 metres east of Flinders Way.","f7bd7785-d9d0-4265-b73b-fe69f3439d12","","1537","Emergency gas main repairs.","2019-01-23T18:30:00.000","2019-01-24T07:00:00.000","GRIFFITH","POINT (149.13285403257953 -35.32049922940675)","TTE19-ZIN-1059 Zinfra, Emergency Road Closure, Palmerston Ln, Manuka"
"specialEvent","Red Hill Drive: Car park closure","6a4be0c8-c312-4431-8e4d-c84b65143226","","1381","Special Event","2019-10-12T20:00:00.000","2019-10-13T05:00:00.000","RED_HILL","POINT (149.11653207871657 -35.328202379848435)","2019 Bloody Long Walk Canberra - Red Hill Drive"
"buildingConstruction","Amberley Avenue (both directions): between Ewart Street and Pearce Avenue. 6 am - 4 pm (daily) on periodic days as required Monday to Saturday. <br>
These works are scheduled for Saturday 18 January 2020 with the additional days as a contingency due to operational reasons.","bbb83e68-94d3-4923-af5e-cbee926e52db","","4266","Crane works.","2020-01-17T19:00:00.000","2020-02-08T05:00:00.000","CANBERRA_AIRPORT","POINT (149.2002820964791 -35.301192631817266)","Crane Lift - Amberly Ave"
"specialEvent","London Circuit (all directions): from Northbourne Avenue to Akuna Street.","0313bb72-2b3c-4a04-a7a3-62e1ee6117c5","","1712","Multicultural Festival","2019-02-14T22:30:00.000","2019-02-17T19:00:00.000","CITY","POINT (149.1313413882276 -35.280804609064106)","TTE19-ACT-1006 - Mulitcultural Festival 2019"
"buildingConstruction","Moore Street: Southbound direction from Barry Drive to Rudd Street.<br)
7.30 am - 12 midday Wednesday 12 September 2018 and Friday 14 September 2018.","1ec47c16-7813-4c80-b5b2-bc608de8ad2d","","499","Crane lift.","2018-09-11T21:30:00.000","2018-09-14T02:00:00.000","CITY","POINT (149.1291889 -35.28126812)","Crane Lift"
"roadWorks","Gungahlin Drive (southbound direction): exit ramp to Belconnen Way.<br>
9.30 am - 4 pm (daily) Monday 15 and Tuesday 16 July 2019.","9f8ca4a1-1a7a-487f-896f-8d09d86ab7f7","","2927","Asphalt resurfacing works.","2019-07-14T23:30:00.000","2019-07-16T06:00:00.000","BRUCE","POINT (149.08965729417554 -35.256710326230575)","Gungahlin Dr Offramp Overlay"
"specialEvent","Vernon Circle - between Northbourne Avenue (northbound) and Nortbourne Avenue (southbound).
""U"" turn facility on Nortbourne Avenue between London Circuit and Vernon Circle.","d6ff93b0-d060-4d15-a0a1-1c3b58eaf53b","","980","Special Event","2018-11-20T21:00:00.000","2018-11-23T01:00:00.000","CITY","POINT (149.1286552357657 -35.28202857829492)","DESIGN Canberra Museum of Possibilities"
"roadWorks","Isabella Drive (both directions): between Hambidge Crescent / Coyne Street and Goldstein Crescent / Kellett Street.","68d9810d-dc4a-4b97-8b36-5dff8870303e","","4086","Asphalt works","2019-12-04T08:00:00.000","2019-12-05T18:00:00.000","GILMORE","POINT (149.12719 -35.41254)","ashphalt works"
"specialEvent","Staff Cadet Avenue.<br>
Pant Road.<br>
General Bridges Drive.<br>
Tobruk Road.","acb362cc-6616-48fa-9682-b267c073d659","","2725","Base closure.","2019-06-16T21:00:00.000","2020-06-26T08:00:00.000","CAMPBELL","POINT (149.1641104998052 -35.29871394801948)","TTE19-ADF-1340 D.o.D Estate and Infrastructure Group, Base Closure, RMC Duntroon ADFA, Campbell "
"buildingConstruction","Ussher Street (both directions): from Feilman Street to Grenfell Avenue.","af12fab8-2954-4a69-8532-aaa782870fce","","1971","Watermain installation.","2019-04-07T21:00:00.000","2019-04-15T07:00:00.000","TAYLOR","POINT (149.10563026798087 -35.153603027252274)","TTE18-KOV-1209-3"
"specialEvent","Flemington Road: right hand turn lane (northbound) at signalised traffic lights, Gate 2 at EPIC.","6b0e374f-9034-4a89-8e32-310a960f78f0","","1525","Lifeline Book Fair.","2019-02-07T20:00:00.000","2019-02-10T06:00:00.000","MITCHELL","POINT (149.14584 -35.23229)","Lifeline Book Fair "
"lightRail","Northbourne Avenue centre median: at the intersection of Morphett Street.","4c6d53b7-3ad4-48cd-9e5b-d21b7d3e9949","","616","Works associated with the Transport Canberra Light Rail project.","2018-10-01T19:00:00.000","2018-10-20T07:00:00.000","DICKSON","POINT (149.13329415112423 -35.25363788080971)","Resub - TTE16-MET-6001 CMC, Northbourne Avenue / Morphett Street Median Access Closure"
"roadWorks","Tillyard Drive (southbound direction): right turn movement into Lhotsky Street.<br>
Lhotsky Street (eastbound direction): right turn movement into Tillyard Drive.<br>
Will be closed on periodic days as required between the hours of
9 am - 4.30 pm Thursday 11 and Friday 12 April 2019.
7 am – 5 pm Monday to Friday from Monday 15 April 2019 to Friday 26 April 2019.
9 am – 4.30 pm Monday to Friday from Monday 29 April 2019 to Friday 24 May 2019.
7 am – 5 pm Saturday and Sunday from Saturday 13 April 2019 to Sunday 19 May 2019.
","38522048-4818-4471-bf4e-f11a9b1c5b5b","","2154","Ginninderra Drive and Tillyard Drive intersection signalisation project.","2019-04-10T23:00:00.000","2019-05-24T06:30:00.000","CHARNWOOD","POINT (149.0347302342903 -35.20633975945021)","TTM 19040 Ginninderra Drive & Tillyard Drive Intersection Signalisation - TTM 1"
"buildingConstruction","Hospital Road (both directions) from Gilmore Crescent to Bateson Road><br>
6 am - 8 am and 4 pm - 6 pm (daily) every Saturday from Saturday 6 April 2019 to Saturday 25 May 2019.","2227557c-8d90-45d2-a2cc-111122aab544","","2065","Crane works.","2019-04-05T19:00:00.000","2019-05-25T08:00:00.000","GARRAN","POINT (149.1084663 -35.34147358)","Crane Lift - Canberra Hospital"
"roadWorks","Stuart Street (both directions): between Light Street and Evans Crescent.<br>
7 am - 5 pm (daily) Monday to Sunday.<br>
These works are expected to be completed in one day during the nominated timeframe.","d35de892-cd39-43cf-983b-192527c2d011","","3413","Watermain upgrade works.","2019-09-05T21:00:00.000","2019-09-13T07:00:00.000","GRIFFITH","POINT (149.13589509346923 -35.32244133914146)","19069 CB Excavation - Light Street  Watermain Upgrade - TTM 2"
"lightRail","Morphett Street (both directions): from Northbourne Avenue to the driveway of 356 Northbourne Avenue located on Morphett Street.<br>
Northbourne Avenue (centre median): at the Morphett Street intersection.<br>
Will be closed on periodic days, nights and weekends between the hours of,<br>
9.30 am - 2 pm Monday to Friday.<br>
8 pm - 6 am Monday to Thursday.<br>
8 pm Friday to 6 am Monday (inclusive).","7276d954-0388-4327-a29f-b2667dc16725","","3126","Works associated with the Transport Canberra Light Rail project. ","2019-08-01T23:30:00.000","2019-08-16T04:00:00.000","DICKSON","POINT (149.13381002853657 -35.25365027106354)","Resub - TTE19-MET-6354 CMC, Morphett St - Road Closure "
"lightRail","Northbourne Avenue (centre median): at the Elouera Street / Gould Street intersection.<br>
Elouera Street (both directions): between Northbourne Avenue and Mort Street.<br>
Gould Street (both directions): between Northbourne Avenue and Moore Street.<br>
6 am Monday 8 April 2019 to 6 pm Friday 12 April 2019.","7d1be4ea-2b24-41dc-bb57-b140c7c6cb99","","2190","Works associated with the Transport Canberra Light Rail project.","2019-04-07T20:00:00.000","2019-04-12T08:00:00.000","BRADDON","POINT (149.1301198176484 -35.27309249964434)","Ext - TTE19-MET-6359 CMC, Northbourne Ave / Elouera St / Gould St – Intersection & Side Road Closure"
"lightRail","Northbourne Avenue (centre median): at the Elouera Street / Gould Street intersection.<br>
Will be closed on periodic days, nights and weekends between the hours of,<br>
9.30 am - 4 pm Monday to Friday.<br>
8 pm - 6 am Monday to Thursday.<br>
8 pm Friday to 6 am Monday (inclusive).","461e522e-5b87-48e3-bf1f-5c16d4eb3a8a","","1431","Works associated with the Transport Canberra Light Rail project.","2019-01-14T22:30:00.000","2019-04-30T06:00:00.000","BRADDON","POINT (149.13010958861224 -35.27309458134417)","Resub - TTE17-MET-6055 CMC, Northbourne Ave / Elouera St / Gould St - Median Intersection Closure"
"utilities","Fellows Road (both directions) between Sullivans Creek Road and approximately 65 metres east towards Fellows Lane.<br>
Will be closed on periodic days as required between the hours of,<br>
7 am -5 pm Monday to Saturday.<br>
8 am - 5 pm Sunday.","82facd3d-4afb-438e-8521-d0f60ebbd069","","3944","Streetlight installation.","2019-11-17T20:00:00.000","2020-03-27T06:00:00.000","ACTON","POINT (149.11828920440405 -35.27929393529959)","TTE19-AMA-1124 AMA Projects Road Closure Fellows Rd Acton"
