"licencenumber","licencecode","licencetype","licenseeorg","liccount","lictotal","licensees","tradingnames","address","suburb","state","postcode","dateexpiry","dateissued"
"17724698","SEMP","1C - act as a crowd controller","Individual","2","2","Marc  BROWN",,,,,,"2025-06-06T00:00:00.000","2019-07-18T00:00:00.000"
"17728257","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","1","4","Steven  KRONBERGER",,,,,,"2025-06-06T00:00:00.000","2022-06-07T00:00:00.000"
"17724698","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Marc  BROWN",,,,,,"2025-06-06T00:00:00.000","2019-07-18T00:00:00.000"
"17728251","SEMP","1C - act as a crowd controller","Individual","2","2","Pooja  AHUJA",,,,,,"2025-06-06T00:00:00.000","2022-06-07T00:00:00.000"
"17728254","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","3","3","Alistair Graeme NINNES",,,,,,"2025-06-06T00:00:00.000","2022-06-07T00:00:00.000"
"17728257","SEMP","2D - give advice about security equipment","Individual","4","4","Steven  KRONBERGER",,,,,,"2025-06-06T00:00:00.000","2022-06-07T00:00:00.000"
"17723272","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","1","4","Damian Robert Gill",,,,,,"2025-06-05T00:00:00.000","2018-05-24T00:00:00.000"
"17728244","SEMP","1E - act as a monitoring centre operator","Individual","3","3","Ashleigh Ann GATTRINGER",,,,,,"2025-06-05T00:00:00.000","2022-06-06T00:00:00.000"
"17714458","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","1","1","Brad Graham MALLIGAN",,,,,,"2025-06-05T00:00:00.000","2010-03-09T00:00:00.000"
"17724521","SEMP","2B - sell security equipment","Individual","5","7","Scott Christopher NELSON",,,,,,"2025-06-05T00:00:00.000","2019-06-06T00:00:00.000"
"17721050","SEMP","1E - act as a monitoring centre operator","Individual","3","3","Penisimani  HAUSIAIMOANA",,,,,,"2025-06-05T00:00:00.000","2016-05-30T00:00:00.000"
"17724521","SEMP","2C - carry out surveys and inspections of security equipment","Individual","6","7","Scott Christopher NELSON",,,,,,"2025-06-05T00:00:00.000","2019-06-06T00:00:00.000"
"17724521","SEMP","1E - act as a monitoring centre operator","Individual","3","7","Scott Christopher NELSON",,,,,,"2025-06-05T00:00:00.000","2019-06-06T00:00:00.000"
"17724521","SEMP","1C - act as a crowd controller","Individual","2","7","Scott Christopher NELSON",,,,,,"2025-06-05T00:00:00.000","2019-06-06T00:00:00.000"
"17725886","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","1","1","Paul Digby COLLINS",,,,,,"2025-06-05T00:00:00.000","2020-05-01T00:00:00.000"
"17721050","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","Penisimani  HAUSIAIMOANA",,,,,,"2025-06-05T00:00:00.000","2016-05-30T00:00:00.000"
"17724521","SEMP","2A - acts as a security consultant","Individual","4","7","Scott Christopher NELSON",,,,,,"2025-06-05T00:00:00.000","2019-06-06T00:00:00.000"
"17721050","SEMP","1C - act as a crowd controller","Individual","2","3","Penisimani  HAUSIAIMOANA",,,,,,"2025-06-05T00:00:00.000","2016-05-30T00:00:00.000"
"17724521","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","7","Scott Christopher NELSON",,,,,,"2025-06-05T00:00:00.000","2019-06-06T00:00:00.000"
"17728242","SEMP","2A - acts as a security consultant","Individual","1","3","Martyn Lloyd ARGYLE",,,,,,"2025-06-05T00:00:00.000","2022-06-06T00:00:00.000"
"17728244","SEMP","1C - act as a crowd controller","Individual","2","3","Ashleigh Ann GATTRINGER",,,,,,"2025-06-05T00:00:00.000","2022-06-06T00:00:00.000"
"17728242","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","3","3","Martyn Lloyd ARGYLE",,,,,,"2025-06-05T00:00:00.000","2022-06-06T00:00:00.000"
"17717357","SEMP","1E - act as a monitoring centre operator","Individual","1","1","Sione Moala Ofa TAUFUI",,,,,,"2025-06-05T00:00:00.000","2012-04-23T00:00:00.000"
"17728244","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","Ashleigh Ann GATTRINGER",,,,,,"2025-06-05T00:00:00.000","2022-06-06T00:00:00.000"
"17724521","SEMP","2D - give advice about security equipment","Individual","7","7","Scott Christopher NELSON",,,,,,"2025-06-05T00:00:00.000","2019-06-06T00:00:00.000"
"17723272","SEMP","2C - carry out surveys and inspections of security equipment","Individual","3","4","Damian Robert Gill",,,,,,"2025-06-05T00:00:00.000","2018-05-24T00:00:00.000"
"17728242","SEMP","2D - give advice about security equipment","Individual","2","3","Martyn Lloyd ARGYLE",,,,,,"2025-06-05T00:00:00.000","2022-06-06T00:00:00.000"
"17723272","SEMP","2D - give advice about security equipment","Individual","4","4","Damian Robert Gill",,,,,,"2025-06-05T00:00:00.000","2018-05-24T00:00:00.000"
"17723272","SEMP","2B - sell security equipment","Individual","2","4","Damian Robert Gill",,,,,,"2025-06-05T00:00:00.000","2018-05-24T00:00:00.000"
"17717500","SEMP","1C - act as a crowd controller","Individual","2","2","Christopher Anthony CASSIN",,,,,,"2025-06-04T00:00:00.000",
"17717500","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Christopher Anthony CASSIN",,,,,,"2025-06-04T00:00:00.000",
"20000415","SHD","Traders","Individual","1","1","Maria Jeanette STAVREAS","Marie Jeanette Designs","35 Chowne Street","CAMPBELL","ACT","2612","2025-06-04T00:00:00.000","2020-06-05T00:00:00.000"
"17701149","SEMP","1C - act as a crowd controller","Individual","1","2","Peter Paul ELBRACHT",,,,,,"2025-06-03T00:00:00.000","1998-06-04T00:00:00.000"
"17711513","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","1","Peter Bruce HACKETT",,,,,,"2025-06-03T00:00:00.000","2008-02-04T00:00:00.000"
"17723312","SEMP","1C - act as a crowd controller","Individual","2","2","Saad Ahmed KHAN",,,,,,"2025-06-03T00:00:00.000","2018-06-04T00:00:00.000"
"17701147","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Rodney Albert ANDERSON",,,,,,"2025-06-03T00:00:00.000","1998-06-04T00:00:00.000"
"17701137","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","1","Peter Raymond COOK",,,,,,"2025-06-03T00:00:00.000","1998-06-04T00:00:00.000"
"17701149","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","2","2","Peter Paul ELBRACHT",,,,,,"2025-06-03T00:00:00.000","1998-06-04T00:00:00.000"
"17701147","SEMP","1FC - guard with a firearm for cash in transit","Individual","2","2","Rodney Albert ANDERSON",,,,,,"2025-06-03T00:00:00.000","1998-06-04T00:00:00.000"
"17723312","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Saad Ahmed KHAN",,,,,,"2025-06-03T00:00:00.000","2018-06-04T00:00:00.000"
"17501220","SMAS","Security Master","Company","1","1","SYDNEY NIGHT PATROL & INQUIRY CO PTY LTD","Certis Security Australia, PSI Corporate, SNP Security","937-941 VICTORIA RD","WEST RYDE","NSW","2114","2025-06-02T00:00:00.000","2003-06-03T00:00:00.000"
"17502191","SMAS","Security Master","Company","1","1","BLACKHAWK LOGISTICS PTY LTD","Blackhawk Logistics","38 Vicars St","MITCHELL","ACT","2911","2025-06-02T00:00:00.000","2013-05-31T00:00:00.000"
"17728240","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","Rupesh  BARTAULA",,,,,,"2025-06-02T00:00:00.000","2022-06-03T00:00:00.000"
"17728240","SEMP","1E - act as a monitoring centre operator","Individual","3","3","Rupesh  BARTAULA",,,,,,"2025-06-02T00:00:00.000","2022-06-03T00:00:00.000"
"17728240","SEMP","1C - act as a crowd controller","Individual","2","3","Rupesh  BARTAULA",,,,,,"2025-06-02T00:00:00.000","2022-06-03T00:00:00.000"
"17728218","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","3","3","Stuart John MCKAY",,,,,,"2025-06-01T00:00:00.000","2022-06-02T00:00:00.000"
"17726080","SEMP","1C - act as a crowd controller","Individual","2","2","Ashraful  MOMIN",,,,,,"2025-06-01T00:00:00.000","2020-06-02T00:00:00.000"
"17726080","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Ashraful  MOMIN",,,,,,"2025-06-01T00:00:00.000","2020-06-02T00:00:00.000"
"17725790","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","Matthew Victor John BRISCOE",,,,,,"2025-06-01T00:00:00.000","2020-04-07T00:00:00.000"
"17725790","SEMP","1D - guard with a dog","Individual","3","3","Matthew Victor John BRISCOE",,,,,,"2025-06-01T00:00:00.000","2020-04-07T00:00:00.000"
"17800071","STRN","1B - act as a bodyguard","Individual","2","4","Phillip Anthony MAHONEY",,,,,,"2025-06-01T00:00:00.000","2009-04-28T00:00:00.000"
"17800071","STRN","2A - acts as a security consultant","Individual","3","4","Phillip Anthony MAHONEY",,,,,,"2025-06-01T00:00:00.000","2009-04-28T00:00:00.000"
"17725790","SEMP","1C - act as a crowd controller","Individual","2","3","Matthew Victor John BRISCOE",,,,,,"2025-06-01T00:00:00.000","2020-04-07T00:00:00.000"
"17728218","SEMP","1E - act as a monitoring centre operator","Individual","2","3","Stuart John MCKAY",,,,,,"2025-06-01T00:00:00.000","2022-06-02T00:00:00.000"
"17502402","SMAS","Security Master","Company","1","1","HABITAT SECURITY PTY LTD","Habitat Security Pty Ltd","C/- Don Burnett MSS Security PTY LTD PO Box 7004","SILVERWATER","NSW","2128","2025-06-01T00:00:00.000","2016-06-02T00:00:00.000"
"17728218","SEMP","1C - act as a crowd controller","Individual","1","3","Stuart John MCKAY",,,,,,"2025-06-01T00:00:00.000","2022-06-02T00:00:00.000"
"17800071","STRN","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","4","Phillip Anthony MAHONEY",,,,,,"2025-06-01T00:00:00.000","2009-04-28T00:00:00.000"
"17800071","STRN","1C - act as a crowd controller","Individual","4","4","Phillip Anthony MAHONEY",,,,,,"2025-06-01T00:00:00.000","2009-04-28T00:00:00.000"
"20000402","MVR","Traders","Company","1","8","LENNOCK MOTORS PTY LIMITED","Lennock Motors","150 Melrose Drive","PHILLIP","ACT","2606","2025-05-31T00:00:00.000","2020-06-01T00:00:00.000"
"20000402","MVR","Traders","Company","3","8","LENNOCK MOTORS PTY LIMITED","Lennock Motors","124 Melrose Drive","PHILLIP","ACT","2606","2025-05-31T00:00:00.000","2020-06-01T00:00:00.000"
"20000402","MVR","Traders","Company","4","8","LENNOCK MOTORS PTY LIMITED","Lennock Motors","122 Melrose Drive","PHILLIP","ACT","2606","2025-05-31T00:00:00.000","2020-06-01T00:00:00.000"
"17726070","SEMP","1C - act as a crowd controller","Individual","2","3","Chaudhary Hanzla  AHMED",,,,,,"2025-05-31T00:00:00.000","2020-06-02T00:00:00.000"
"17726070","SEMP","1E - act as a monitoring centre operator","Individual","3","3","Chaudhary Hanzla  AHMED",,,,,,"2025-05-31T00:00:00.000","2020-06-02T00:00:00.000"
"17726070","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","Chaudhary Hanzla  AHMED",,,,,,"2025-05-31T00:00:00.000","2020-06-02T00:00:00.000"
"20000402","MVR","Traders","Company","5","8","LENNOCK MOTORS PTY LIMITED","Lennock Motors","118-120 Melrose Drive","PHILLIP","ACT","2606","2025-05-31T00:00:00.000","2020-06-01T00:00:00.000"
"20000402","MVR","Traders","Company","7","8","LENNOCK MOTORS PTY LIMITED","Lennock Motors","7 Rickerby Street","PHILLIP","ACT","2606","2025-05-31T00:00:00.000","2020-06-01T00:00:00.000"
"20000402","MVR","Traders","Company","6","8","LENNOCK MOTORS PTY LIMITED","Lennock Motors","120 Melrose Drive","PHILLIP","ACT","2606","2025-05-31T00:00:00.000","2020-06-01T00:00:00.000"
"20000402","MVR","Traders","Company","8","8","LENNOCK MOTORS PTY LIMITED","Lennock Motors","7/55 Nettlefold Street","BELCONNEN","ACT","2617","2025-05-31T00:00:00.000","2020-06-01T00:00:00.000"
"17728200","SEMP","1C - act as a crowd controller","Individual","2","3","Vipul Pravinbhai PATEL",,,,,,"2025-05-31T00:00:00.000","2022-06-01T00:00:00.000"
"20000402","MVR","Traders","Company","2","8","LENNOCK MOTORS PTY LIMITED","Lennock Motors","126 Melrose Drive","PHILLIP","ACT","2606","2025-05-31T00:00:00.000","2020-06-01T00:00:00.000"
"17728200","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","Vipul Pravinbhai PATEL",,,,,,"2025-05-31T00:00:00.000","2022-06-01T00:00:00.000"
"17728200","SEMP","1E - act as a monitoring centre operator","Individual","3","3","Vipul Pravinbhai PATEL",,,,,,"2025-05-31T00:00:00.000","2022-06-01T00:00:00.000"
"17502805","SMAS","Security Master","Company","1","1","LONSDALE SERVICES GROUP PTY LTD","Lonsdale Servises Group","SHOP 3, 137 CANBERRA AV","FYSHWICK","ACT","2609","2025-05-30T00:00:00.000","2022-05-31T00:00:00.000"
"17502569","SMAS","Security Master","Company","1","1","Central Coast Locksmiths","Central Coast Locksmiths","4/319 Mann Street","GOSFORD","NSW","2250","2025-05-30T00:00:00.000","2019-01-08T00:00:00.000"
"17723297","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","1","Graeme Ernest John  SILK",,,,,,"2025-05-30T00:00:00.000","2018-05-31T00:00:00.000"
"17717479","SEMP","2A - acts as a security consultant","Individual","1","1","Guayeng  KANG",,,,,,"2025-05-30T00:00:00.000","2012-05-31T00:00:00.000"
"17710796","SEMP","1C - act as a crowd controller","Individual","2","2","Christopher Allen PERCEVAL",,,,,,"2025-05-30T00:00:00.000","2007-05-09T00:00:00.000"
"17710796","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Christopher Allen PERCEVAL",,,,,,"2025-05-30T00:00:00.000","2007-05-09T00:00:00.000"
"17501530","SMAS","Security Master","Company","1","1","CAFTOR PTY LTD","Mooseheads Pubs","105 London Circuit","CANBERRA","ACT","2601","2025-05-30T00:00:00.000","2004-03-24T00:00:00.000"
"17710842","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Stephen Thomas HARTUP",,,,,,"2025-05-29T00:00:00.000","2007-05-30T00:00:00.000"
"17711775","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","Barry John PEISLEY",,,,,,"2025-05-29T00:00:00.000","2008-05-14T00:00:00.000"
"17711775","SEMP","1C - act as a crowd controller","Individual","2","3","Barry John PEISLEY",,,,,,"2025-05-29T00:00:00.000","2008-05-14T00:00:00.000"
"17710842","SEMP","1E - act as a monitoring centre operator","Individual","2","2","Stephen Thomas HARTUP",,,,,,"2025-05-29T00:00:00.000","2007-05-30T00:00:00.000"
"17711775","SEMP","2A - acts as a security consultant","Individual","3","3","Barry John PEISLEY",,,,,,"2025-05-29T00:00:00.000","2008-05-14T00:00:00.000"
"17727900","SEMP","1C - act as a crowd controller","Individual","2","3","Mahboob  MOHAMMED",,,,,,"2025-05-27T00:00:00.000","2022-02-28T00:00:00.000"
"17727900","SEMP","1E - act as a monitoring centre operator","Individual","3","3","Mahboob  MOHAMMED",,,,,,"2025-05-27T00:00:00.000","2022-02-28T00:00:00.000"
"17724480","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","Md Shariful ISLAM",,,,,,"2025-05-27T00:00:00.000","2019-05-28T00:00:00.000"
"17701086","SEMP","1C - act as a crowd controller","Individual","2","2","David Harold BRADLEY",,,,,,"2025-05-27T00:00:00.000","1998-05-28T00:00:00.000"
"17727900","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","Mahboob  MOHAMMED",,,,,,"2025-05-27T00:00:00.000","2022-02-28T00:00:00.000"
"17724480","SEMP","1E - act as a monitoring centre operator","Individual","3","3","Md Shariful ISLAM",,,,,,"2025-05-27T00:00:00.000","2019-05-28T00:00:00.000"
"17724480","SEMP","1C - act as a crowd controller","Individual","2","3","Md Shariful ISLAM",,,,,,"2025-05-27T00:00:00.000","2019-05-28T00:00:00.000"
"17701086","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","David Harold BRADLEY",,,,,,"2025-05-27T00:00:00.000","1998-05-28T00:00:00.000"
"17727110","SEMP","1C - act as a crowd controller","Individual","2","2","Aanchal  PASSI",,,,,,"2025-05-25T00:00:00.000","2021-05-26T00:00:00.000"
"17724140","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","Gaurav  VIG",,,,,,"2025-05-25T00:00:00.000","2019-02-18T00:00:00.000"
"17724140","SEMP","1C - act as a crowd controller","Individual","2","3","Gaurav  VIG",,,,,,"2025-05-25T00:00:00.000","2019-02-18T00:00:00.000"
"17722027","SEMP","1E - act as a monitoring centre operator","Individual","1","2","Linda Trang INGRAM",,,,,,"2025-05-25T00:00:00.000","2017-05-26T00:00:00.000"
"17728168","SEMP","2C - carry out surveys and inspections of security equipment","Individual","1","2","Jessica Claude ACKLAND",,,,,,"2025-05-25T00:00:00.000","2022-05-26T00:00:00.000"
"17726803","SEMP","1E - act as a monitoring centre operator","Individual","1","1","Katrina Ann PENFOLD",,,,,,"2025-05-25T00:00:00.000","2021-02-10T00:00:00.000"
"17722027","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","2","2","Linda Trang INGRAM",,,,,,"2025-05-25T00:00:00.000","2017-05-26T00:00:00.000"
"17707965","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Vladimir  GOLOBOKOV",,,,,,"2025-05-25T00:00:00.000","2004-05-27T00:00:00.000"
"17728169","SEMP","1C - act as a crowd controller","Individual","2","2","Stuart John THOMAS",,,,,,"2025-05-25T00:00:00.000","2022-05-26T00:00:00.000"
"17727110","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Aanchal  PASSI",,,,,,"2025-05-25T00:00:00.000","2021-05-26T00:00:00.000"
"17728169","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Stuart John THOMAS",,,,,,"2025-05-25T00:00:00.000","2022-05-26T00:00:00.000"
"17707965","SEMP","1C - act as a crowd controller","Individual","2","2","Vladimir  GOLOBOKOV",,,,,,"2025-05-25T00:00:00.000","2004-05-27T00:00:00.000"
"17727177","SEMP","1C - act as a crowd controller","Individual","2","2","Tanveer  HOSSAIN KHAN",,,,,,"2025-05-25T00:00:00.000","2021-05-27T00:00:00.000"
"17724140","SEMP","1E - act as a monitoring centre operator","Individual","3","3","Gaurav  VIG",,,,,,"2025-05-25T00:00:00.000","2019-02-18T00:00:00.000"
"17727177","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Tanveer  HOSSAIN KHAN",,,,,,"2025-05-25T00:00:00.000","2021-05-27T00:00:00.000"
"17728168","SEMP","2D - give advice about security equipment","Individual","2","2","Jessica Claude ACKLAND",,,,,,"2025-05-25T00:00:00.000","2022-05-26T00:00:00.000"
"17723130","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Imran Habib KHAN",,,,,,"2025-05-24T00:00:00.000","2018-04-19T00:00:00.000"
"17723130","SEMP","1C - act as a crowd controller","Individual","2","2","Imran Habib KHAN",,,,,,"2025-05-24T00:00:00.000","2018-04-19T00:00:00.000"
"17728166","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Nazeeruddin Zakir  MOHAMMED",,,,,,"2025-05-24T00:00:00.000","2022-05-25T00:00:00.000"
"17721010","SEMP","1C - act as a crowd controller","Individual","2","2","Rajinder Singh SYAN",,,,,,"2025-05-24T00:00:00.000","2016-05-09T00:00:00.000"
"17721010","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Rajinder Singh SYAN",,,,,,"2025-05-24T00:00:00.000","2016-05-09T00:00:00.000"
"17728166","SEMP","1C - act as a crowd controller","Individual","2","2","Nazeeruddin Zakir  MOHAMMED",,,,,,"2025-05-24T00:00:00.000","2022-05-25T00:00:00.000"
"17721039","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","1","James Stuart MARSHALL",,,,,,"2025-05-23T00:00:00.000","2016-05-24T00:00:00.000"
"17717405","SEMP","2A - acts as a security consultant","Individual","1","1","Scott Darren REEVE",,,,,,"2025-05-23T00:00:00.000",
"17721042","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","1","Amit  SHARMA",,,,,,"2025-05-23T00:00:00.000","2016-05-25T00:00:00.000"
"17701039","SEMP","1C - act as a crowd controller","Individual","2","2","Adam Laurence WRIGHT",,,,,,"2025-05-23T00:00:00.000","1998-05-26T00:00:00.000"
"17701039","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Adam Laurence WRIGHT",,,,,,"2025-05-23T00:00:00.000","1998-05-26T00:00:00.000"
"17728160","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Ian Gregory FARLEY",,,,,,"2025-05-23T00:00:00.000","2022-05-24T00:00:00.000"
"17728160","SEMP","1E - act as a monitoring centre operator","Individual","2","2","Ian Gregory FARLEY",,,,,,"2025-05-23T00:00:00.000","2022-05-24T00:00:00.000"
"17502011","SMAS","Security Master","Company","1","1","E & C SECURITY SYSTEMS PTY LTD","E & C Security Systems Pty Ltd","Unit 13 10-14 Lilian Fowler Place","MARRICKVILLE","NSW","2204","2025-05-23T00:00:00.000","2011-03-24T00:00:00.000"
"17502550","SMAS","Security Master","Company","1","1","Millennium Security Specialist Services Pty Ltd","Millennium Security Specialist Services Pty Ltd","205-211 Forster Road","MOUNT WAVERLEY","VIC","3149","2025-05-22T00:00:00.000","2018-08-23T00:00:00.000"
"17721018","SEMP","2B - sell security equipment","Individual","1","2","Damien Robert KAUFLINE",,,,,,"2025-05-21T00:00:00.000","2016-05-12T00:00:00.000"
"17718443","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Mason Douglas ARMSTRONG",,,,,,"2025-05-21T00:00:00.000","2013-05-22T00:00:00.000"
"17721018","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","2","2","Damien Robert KAUFLINE",,,,,,"2025-05-21T00:00:00.000","2016-05-12T00:00:00.000"
"17718443","SEMP","1C - act as a crowd controller","Individual","2","2","Mason Douglas ARMSTRONG",,,,,,"2025-05-21T00:00:00.000","2013-05-22T00:00:00.000"
"17712752","SEMP","1C - act as a crowd controller","Individual","3","3","Benjamin William NASH SLATTERY",,,,,,"2025-05-20T00:00:00.000","2009-01-27T00:00:00.000"
"17712752","SEMP","2A - acts as a security consultant","Individual","2","3","Benjamin William NASH SLATTERY",,,,,,"2025-05-20T00:00:00.000","2009-01-27T00:00:00.000"
"17712752","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","Benjamin William NASH SLATTERY",,,,,,"2025-05-20T00:00:00.000","2009-01-27T00:00:00.000"
"17728152","SEMP","1E - act as a monitoring centre operator","Individual","3","3","Amrinder Singh SARKARIA",,,,,,"2025-05-19T00:00:00.000","2022-05-20T00:00:00.000"
"17728152","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","Amrinder Singh SARKARIA",,,,,,"2025-05-19T00:00:00.000","2022-05-20T00:00:00.000"
"17727151","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","3","3","Daniel Adam  COLE",,,,,,"2025-05-19T00:00:00.000","2021-05-20T00:00:00.000"
"17727151","SEMP","2D - give advice about security equipment","Individual","2","3","Daniel Adam  COLE",,,,,,"2025-05-19T00:00:00.000","2021-05-20T00:00:00.000"
"17728152","SEMP","1C - act as a crowd controller","Individual","2","3","Amrinder Singh SARKARIA",,,,,,"2025-05-19T00:00:00.000","2022-05-20T00:00:00.000"
"17727151","SEMP","2C - carry out surveys and inspections of security equipment","Individual","1","3","Daniel Adam  COLE",,,,,,"2025-05-19T00:00:00.000","2021-05-20T00:00:00.000"
"17713027","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","1","Dallas John THOROUGHGOOD",,,,,,"2025-05-19T00:00:00.000","2009-05-21T00:00:00.000"
"17725913","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Muhammad Saad  YOUSAF",,,,,,"2025-05-18T00:00:00.000","2020-05-05T00:00:00.000"
"17726347","SEMP","1C - act as a crowd controller","Individual","2","2","Zarko  PETRESKI",,,,,,"2025-05-18T00:00:00.000","2020-08-19T00:00:00.000"
"17724447","SEMP","1C - act as a crowd controller","Individual","2","3","Wayne Bryan LAWLER",,,,,,"2025-05-18T00:00:00.000","2019-05-13T00:00:00.000"
"17724447","SEMP","1E - act as a monitoring centre operator","Individual","1","3","Wayne Bryan LAWLER",,,,,,"2025-05-18T00:00:00.000","2019-05-13T00:00:00.000"
"17724447","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","3","3","Wayne Bryan LAWLER",,,,,,"2025-05-18T00:00:00.000","2019-05-13T00:00:00.000"
"17727143","SEMP","1C - act as a crowd controller","Individual","2","2","Surender  KUMAR",,,,,,"2025-05-18T00:00:00.000","2021-05-19T00:00:00.000"
"17725913","SEMP","1C - act as a crowd controller","Individual","2","2","Muhammad Saad  YOUSAF",,,,,,"2025-05-18T00:00:00.000","2020-05-05T00:00:00.000"
"17727143","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Surender  KUMAR",,,,,,"2025-05-18T00:00:00.000","2021-05-19T00:00:00.000"
"17726347","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Zarko  PETRESKI",,,,,,"2025-05-18T00:00:00.000","2020-08-19T00:00:00.000"
"17720244","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","1","Sukhwinder  SINGH",,,,,,"2025-05-17T00:00:00.000","2015-05-06T00:00:00.000"
"17717934","SEMP","2C - carry out surveys and inspections of security equipment","Individual","2","4","Richard Edward MYERS",,,,,,"2025-05-16T00:00:00.000","2012-11-15T00:00:00.000"
"17721022","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Simon Peter WESTGARTH",,,,,,"2025-05-16T00:00:00.000","2016-05-12T00:00:00.000"
"17727081","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","Tuttuak Chiok GUEK",,,,,,"2025-05-16T00:00:00.000","2021-04-30T00:00:00.000"
"17718390","SEMP","1C - act as a crowd controller","Individual","2","2","Hamid  WAQAS",,,,,,"2025-05-16T00:00:00.000","2013-04-22T00:00:00.000"
"17710323","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","1","Ian Gregory ATKINS",,,,,,"2025-05-16T00:00:00.000","2006-12-19T00:00:00.000"
"17721962","SEMP","1C - act as a crowd controller","Individual","1","2","Anthony Craig MARIU",,,,,,"2025-05-16T00:00:00.000","2017-05-04T00:00:00.000"
"17721962","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","2","2","Anthony Craig MARIU",,,,,,"2025-05-16T00:00:00.000","2017-05-04T00:00:00.000"
"17717934","SEMP","2A - acts as a security consultant","Individual","1","4","Richard Edward MYERS",,,,,,"2025-05-16T00:00:00.000","2012-11-15T00:00:00.000"
"17703595","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","Daniel  FRADGLEY",,,,,,"2025-05-16T00:00:00.000","2000-05-05T00:00:00.000"
