"closure_description","object_id","closure_type","footpaths_closed","reason_for_closure","global_id","closure_start_time","closure_end_time","related_suburbs","project_title","location"
"","3227","lightRail","Geotechnical investigation.","Footpath located under the southern end of the Commonwealth Avenue bridge.","3bd1ae4a-1698-497a-8ecd-2707934aba56","2019-10-06T20:00:00.000","2019-11-03T06:00:00.000","YARRALUMLA","geotechnical investigation ","POINT (149.12708 -35.2944)"
"","4985","roadWorks","Tower crane removal.","Challis Street (eastern side): between Cape Street and Antill Street.<br>
Will be periodically clsoed as operationally required.","cfc95f5e-9f7a-4068-8e25-12fdfbf0ba95","2020-04-12T21:00:00.000","2020-04-13T07:00:00.000","DICKSON","Challis St-Tower Crane Dismantle-","POINT (149.14165 -35.25278)"
"","2321","buildingConstruction","Construction compound, material storage","Felstead Street (southbound): from McMichael Terrace to Coaldrake Avenue.","8260e79b-95f3-48db-93ec-2da8fe863c3d","2019-04-28T20:00:00.000","2020-06-01T09:00:00.000","DENMAN_PROSPECT","Aberconway Rise","POINT (149.0214085079411 -35.30018974572037)"
"","605","buildingConstruction","Verge and kerb works.","Coaldrake Avenue (southern side): from John Gorton Drive to the eastern side of Bielski Street.","c978199f-093f-4693-9b37-aa7be0cccd0b","2018-09-24T23:00:00.000","2019-04-07T08:00:00.000","DENMAN_PROSPECT","TTE18-GO1-1594 Stub Road Removal, Group One, Coaldrake Avenue, Denman Prospect","POINT (149.02976267459974 -35.30832650455812)"
"","4728","buildingConstruction","Tower crane removal.","Eyre Street (southern and eastern side): in front of Block 50, Section 19 Kingston.","b8eab7d9-639c-41b3-9deb-6d4121043078","2020-04-02T22:00:00.000","2020-04-05T20:00:00.000","KINGSTON","Atria - Tower Crane 1 Removal - Adjusted Dates","POINT (149.14235601825663 -35.31628686098233)"
"","6081","buildingConstruction","Temporary bridge removal.","Ainslie Avenue (southern side) between Kogarah Lane and Cooyong Street.<br>
Cooyong Street signalised pedestrian crossing located on the eastern and southern sides of the Ainslie Avenue intersection.<br>
6:30 pm Friday to 6 am Monday inclusive.<br>
Friday 11 September 2020 - Monday 14 September 2020.<br>
Friday 18 September 2020 - Monday 21 September 2020.<br>
Friday 25 September 2020 - Monday 28 September 2020.","187eb171-04d3-428f-a6db-d93c7b4e9f2b","2020-09-11T08:30:00.000","2020-09-27T20:00:00.000","REID","City 7 - B2, S7 Reid - Temporary Bridge Removal","POINT (149.1411842 -35.28260475)"
"","5011","buildingConstruction","Building construction.","Akuna Street (northern side): from the driveway on the western side of SAP House to Bunda Street.<br>
Bunda Street (western side): between Akuna Street and approximately 60 metres north towards Scotts Crossing.<br>
Will be perioidcally closed as required between the hours of 6 am - 8 pm (daily) Monday to Saturday.","ff34f6fc-413d-40b1-ac8a-a1808c2e3e07","2020-04-19T20:00:00.000","2020-09-04T10:00:00.000","CITY","Bulding building redevelopment","POINT (149.13415774062963 -35.28096171835927)"
"","5229","buildingConstruction","Civil works.","Donaldson Street (northern side): between Cooyong Street and Curron Street (North).
.<br>
Cooyong Street (northern side): between Donaldson Street and Torrens Street.<br>
Torrens Street (eastern side): between Cooyong Street and approximately 140 metres north towards Elourea Street.","56c8479f-1384-4bb1-8560-0ac04f386cf3","2020-05-27T14:00:00.000","2020-09-29T14:00:00.000","BRADDON","Cooyong Footpath closure","POINT (149.13392 -35.27629)"
"","1894","lightRail","Works associated with the Transport Canberra Light Rail project","Northbourne Avenue (northern side): at the Wakefield Avenue / Macarthur Avenue intersection.<br>
Northbourne Avenue (eastern side): at the Wakefield Avenue intersection.<br>
9.30 am Tuesday 5 March 2019 to 4 pm Tuesday 30 April 2019.","09404215-4817-418e-a9f1-86e894933a2f","2019-03-04T22:30:00.000","2019-04-30T06:00:00.000","BRADDON","Resub - TTE18-MET-6318 Northbourne Ave / Wakefield Ave – Northern Slip Lane Works","POINT (149.13266015908852 -35.26061167681516)"
"","2389","buildingConstruction","Sewer renewal with manholes in footpath.","Intersection of Mawson Drive and Hodgeman Street (eastbound and westbound).","c41888ce-3d29-4d62-84b2-2a602af733d1","2019-05-08T21:00:00.000","2019-06-07T08:00:00.000","MAWSON","ICON Water CX11060","POINT (149.10337833252476 -35.36296514496858)"
"","6565","roadWorks","Heysen Street link path upgrades.","Footpath located on the southwestern side of Heysen Street and Hilder Street.","ab4b79cd-d344-45d2-9c89-d7e089f41c16","2020-11-27T07:00:00.000","2020-12-18T07:00:00.000","WESTON","Extension2 TTE20-CCC-2422 Complex Co, Heysen St Link Path Upgrades, SB Road Closure, Hilder St, Weston","POINT (149.06223709357306 -35.33387999787935)"
"","6042","buildingConstruction","Crane operations.","Henshall Way (southern side): outside number 2 Henhall Way.<br>
Will be closed on periodic days as required between the hours of 7 am - 6 pm Monday to Sunday.
Henshall Way (southern side): outside number 4 Henhall Way.<br>
Will be closed on periodic days as required between the hours of 7 am - 6 pm Monday to Sunday.","38a13a17-d3d5-42e4-b85b-91e366f89e13","2020-08-31T21:00:00.000","2020-12-31T07:00:00.000","MACQUARIE","Roof Replacement Henshall Way Macquarie","POINT (149.0705027265115 -35.253746167260275)"
"","3602","roadWorks","Aged care facility external works.","Ellenborough Street (northern side): in front of Block 9, Section 85 Kaleen.","d501ef02-42be-4077-94f6-0bf7295e4bbc","2019-09-29T21:00:00.000","2020-04-30T07:00:00.000","KALEEN","TTM 19110 Guideline - Aged Care Facility External Works - TTM 1","POINT (149.11553371995024 -35.23165388544397)"
"","1223","roadWorks","Civil works associated with the ACT Healthy Waterways project – Package 4.","Kett Street (between number 10-12 Kett Street) to approximately 85 metres west of Kett Street towards the Kambah Shops.<br>
Located in the public open space within Blocks 52 & 53 Section 346 Kambah from number 28 Kett Street to approximately 90 metres west towards the Drakeford Drive underpass.
","ddea9482-8316-459a-98f4-0e8a91a5d6b6","2018-12-21T06:00:00.000","2019-02-28T06:00:00.000","KAMBAH","Healthy Waterways Package 4","POINT (149.0579375 -35.38621986)"
"","5462","roadWorks","Active travel improvements.","Elouera Street (southern side): between Lonsdale Street and Torrens Street.","ea4e83ac-d002-42c7-b865-4354460e5e66","2020-06-04T21:00:00.000","2020-06-19T07:00:00.000","BRADDON","Elouera Street ","POINT (149.1331783395575 -35.27340713706409)"
"","3226","utilities","Works associated with the Woden Bus Depot project.","Parramatta Street (northern side): from Bellona Court (West) to Bellona Court (East).","94d8381f-f1b9-4270-a871-90cd611e1dbe","2019-08-09T21:00:00.000","2019-09-06T08:00:00.000","PHILLIP","Woden Bus Depot","POINT (149.0909216 -35.34707341)"
"","782","buildingConstruction","Building construction works.","Cooyong Street (eastern side): from the signalised pedestrian crossing located on the southern side of Akuna Street to the signalised pedestrian crossing located on the southern side of Ainslie Avenue.<br>
Akuna Street (signalised pedestrian crossing): located on the northern side of Akuna Street / Cooyong Street.","bbb99d89-9054-4cc9-ad43-46b22bce0ef1","2019-04-08T00:00:00.000","2020-05-15T10:00:00.000","REID","Metropol, Tryst and Envie - City 7 Reid","POINT (149.13671925280744 -35.28022662789485)"
"","1249","roadWorks","Roadworks associated with the Brisbane Avenue pavement rehabilitation project.","Brisbane Avenue (northern side) on either side of the Macquarie Street intersection.<br>
Brisbane Avenue (southern side) on either side of the Macquarie Street intersection.<br>
Brisbane Avenue (southern side) on either side of the Young Street intersection.","13881070-3f59-484e-8951-0c60b65a4b93","2019-01-13T22:30:00.000","2019-02-25T05:00:00.000","BARTON","TTE18-CC1-1660 Stage 2, Cord Civil, Reseal, Brisbane Ave, Barton","POINT (149.13601835923225 -35.30948172789314)"
"","4825","utilities","Underground service installation associated with the Edinburgh Avenue extension project","London Circuit (eastern side): between Gordon Street and Edinburgh Avenue.<br>
Signalised pedestrian crossing located on the northern side of the London Circuit / Edinburgh Avenue intersection.<br>
6 am Saturday 28 March 2020 to 6 am Monday 30 March 2020.<br>
6 am Saturday 4 April 2020 to 6 am Monday 6 April 2020.","fc2413c7-f2fe-4574-a4c4-36a1ebe057b4","2020-03-27T19:00:00.000","2020-04-05T20:00:00.000","CITY","TTE20-HUO-2087 Huon Contractors, Utility Crossing, Half Road Closure, London Cct and Edinburgh Ave, Canberra City","POINT (149.12576255984692 -35.28264831331584)"
"","6717","lightRail","Works associated with the Transport Canberra Light Rail project.","Flemington Road signalised pedestrian crossing located on the southern side of the Sandford Street / Morissett Road intersection.<br>
Will be periodically closed as operationally required between the hours of,<br>
9:30 am - 4 pm Monday to Friday.<br>
8 pm - 6 am Monday to Thursday / Friday.<br>
8 pm Friday to 6 am Monday (inclusive).","99904069-9357-412d-a221-6269c73c3bd1","2020-11-23T22:30:00.000","2021-10-31T07:00:00.000","MITCHELL","TTE20-MET-4302, CMC, Mitchell Stop - Staged Lane Closures","POINT (149.1448150228323 -35.221353455393164)"
"","3293","lightRail","Works associated with the Transport Canberra Light Rail project. ","Northbourne Avenue signalised pedestrian crossing located on the northern and southern side of the Girrahween Street / Masson Street intersection.<br>
Will be closed on periodic days, nights and weekends as required between the hours of:<br>
9.30 am - 4 pm Monday to Friday.<br>
8 pm - 6 am Monday to Friday.<br>
8 pm Friday to 6 am Monday (inclusive).<br>
Only one signalised pedestrian crossing will be closed at any given time during these works.","b153bdde-132f-42ec-9ba2-7297bb2f9f0c","2019-08-16T10:00:00.000","2019-12-31T05:00:00.000","BRADDON","Ext - TTE17-MET-6083 CMC, Northbourne Ave / Girrahween St / Masson St Intersection Closure","POINT (149.13055272126434 -35.27039041715542)"
"","6672","buildingConstruction","Building refurbishment.","Constitution Avenue (northern side): between London Circuit and Allara Street.<br>
Will be closed on periodic days between the hours of,<br>
9:30 am - 4 pm Monday to Friday.<br>
7 am - 5 pm Saturday.","9ca14fb9-7ef8-441a-85b7-fd088345be88","2020-11-13T20:00:00.000","2021-02-26T05:00:00.000","CITY","Finlay Crisp Refurbishment","POINT (149.1321169367983 -35.283581216602286)"
"","1072","buildingConstruction","Installation of watermain and stormwater services.","Sidney Nolan Avenue (eastern and southern sides): from Lowcay Street to the pedestrian crossing located approximately 50 metres east of Norman Lindsay Street.
","ed17d678-c51b-4b1e-9211-30110d86e608","2018-11-30T19:00:00.000","2018-12-22T07:00:00.000","CONDER","TTE18-MBS-1423-3a and 3b","POINT (149.09499776892267 -35.458231865571115)"
"","2042","buildingConstruction","Construction of new driveway.","Goyder Street (eastbound and westbound): from bus stop to Caley Crescent.","1dceebca-3265-4d91-8644-133bb4391d25","2019-03-27T20:00:00.000","2019-12-20T06:00:00.000","NARRABUNDAH","Narrabundah Civil Development - Footpath Closure","POINT (149.14334431854758 -35.34100380541166)"
"","3359","buildingConstruction","Building construction.","Lysaght Street (northern side): from Essington Street to Vicars Street.","e429b301-1983-412e-b15a-409b440d76d3","2019-09-06T07:00:00.000","2019-11-01T06:00:00.000","MITCHELL","EXT TTE19-BPG-1223, Boss Projects, Block Development, Mitchell Service Station, Lysaght St, Mitchell","POINT (149.14263874970635 -35.21548683902789)"
"","171","lightRail","Civil works associated with the Transport Canberra Light Rail project.","Signalised Pedestrian Crossing: Northbourne Avenue (southern side) from Wakefield Avenue to Macarthur Avenue.Signalised Pedestrian Crossing: Northbourne Avenue (western side) from the southern side of Macarthur Avenue to the northern side of Macarthur Avenue","252f298f-6c7d-4471-9b45-e02327ef2a22","2018-06-03T23:30:00.000","2018-06-10T08:00:00.000","LYNEHAM","TTE18-MET-6254 CMC, Northbourne Ave / Macarthur Ave - Verge Works","POINT (149.1317816660253 -35.26063753095787)"
"","2206","telecommunications","Telecommunication works.","Bowes Place (southern side): in front of number 1 Bowes Place.<br>
7 am - 6 pm (daily) Monday 15 and Tuesday 16 April 2019.","151c5e01-2619-4da1-8696-e6ae255485ae","2019-04-14T21:00:00.000","2019-04-16T08:00:00.000","PHILLIP","TTE19-LCL-1207, LinCon, Road Closure, Bowes Pl, Phillip","POINT (149.0862189172152 -35.343918722397675)"
"","5966","buildingConstruction","Building refurbishment and crane operations.","Allara Street (western side): between Nangari Street and Constitution Avenue.<br>
Will be closed on periodic days as required between the hours of,,br> 
9 am - 4 pm Monday to Friday.<br>
7 am - 5 pm Saturday.<br>
Nangari Street (southern side): between Allara Street and Rabaul Lane.<br>
Will be closed at all times during the nominated timeframe.","cae0c1f9-0572-4960-8bf5-dc643d1c934c","2020-08-09T21:00:00.000","2021-02-26T06:00:00.000","CITY","Finlay Crisp Refurbishment","POINT (149.1291889 -35.28126812)"
"","4004","roadWorks","Verge and path works
","Aikman Drive (southbound): from Emu Bank to Eastern Valley Way.<br> 
Bus driver access maintained.","19b5259c-c681-446a-842f-a98f9d09a087","2019-11-24T20:00:00.000","2020-10-02T07:00:00.000","BRUCE","Rev D - TTE19-CC1-1605- Stage 2 - Belconnen Bikeway - Site Establishment - Aikman Dr to College St","POINT (149.07638142441408 -35.2419064016881)"
"","4069","utilities","Water main installation.","Ijong Street (southern side): from Torrens Street to the driveway to number 48 Ijong Street.

","a9cf5be1-1095-404c-a776-3d78bd77db25","2019-12-08T20:00:00.000","2019-12-20T06:00:00.000","BRADDON"," TTE18-MSC-1769-4 Antos Constructions Trenching Storm Water Main Connection Braddon Blk1 Sec 1","POINT (149.13528720825508 -35.265378315459095)"
"","2551","utilities","Service trenching.","Gribble Street (northbound and southbound): from Gundaroo Drive to Swain Street.","9838f01a-fc56-4222-b925-1dd4ecb18f18","2019-05-31T21:00:00.000","2019-06-10T08:00:00.000","GUNGAHLIN","TTE19-CBS-1130-7, CBS Commercial, Lumi Apartments, Road Closure, Gribble St, Gungahlin","POINT (149.1310925641851 -35.18134461791201)"
"","658","lightRail","Works associated with the Transport Canberra Light Rail project.","Northbourne Avenue signalised pedestrian crossing: (northern & southern side) at the intersection of Elouera Street / Gould Street.<br>
Only one signalised pedestrian crossing will be closed at any given time during these works.","6941fcc6-5fd3-40d9-95be-cb1c9c1e6e54","2018-10-07T09:00:00.000","2018-10-14T19:00:00.000","BRADDON","Resub - TTE17-MET-6055 CMC, Northbourne Avenue / Elouera Street / Gould Street - Median Intersection Closure","POINT (149.1357205 -35.270824)"
"","1808","lightRail","Works associated with the Transport Canberra Light Rail project.","Northbourne Avenue signalised pedestrian crossing (northern and southern side) at the Barry Drive / Cooyong Street intersection.<br>
These works will be staged to ensure one signalised pedestrian crossing is operational at all times.

","d87bbf9e-1013-416b-aea4-c748b86903c8","2019-02-28T22:30:00.000","2019-04-30T06:00:00.000","BRADDON","Resub - TTE18-MET-6299 - CMC, Northbourne Ave / Barry Dr / Cooyong St - Northern and Southern Median Footpath Closure","POINT (149.1297272181775 -35.275716957747136)"
"Crane Lift","2520","other","Crane lift.","Southern footpath (all directions): from Barrine Drive to Regatta Place.","fd20f503-f939-4ff3-b856-df093b532ca7","2019-05-26T21:00:00.000","2019-08-02T07:00:00.000","PARKES","TTE19-EW1-1278, Ecowise Services, Road Closure, Barrine Dr, Regatta Point, Parkes","POINT (149.13011970469938 -35.290000824295774)"
