"fiscal_year","recipient","program_name_level_one","program_name_level_two","program_name_level_three","approved_amount","loan_guarantee_amount","total_project_costs","new_jobs","retained_jobs","promised_trainees","maryland_local_hires_film","number_of_maryland_businesses","employment_reporting_required","naics_code","address","county","city","state","zip","incentive_type"
"2016","Planned Systems International, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"14879.61",,"1889495",,,,,,,"511210",,"Howard",,,,"Tax credit"
"2016","Plant Sensory Systems, LLC","Biotechnology Investment Incentive Tax Credit (BIITC)","Biotech Tax Credit",,"25000",,,"5","7",,,,,"541711",,"Baltimore",,,,"Tax credit"
"2016","Plant Vax, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"3136.25",,"473966",,,,,,,"541700",,"Montgomery",,,,"Tax credit"
"2016","PolyOne Corporation","Partnership for Workforce Quality (PWQ)","PWQ",,"25000",,"440000","8","70",,,,,"325211",,"Wicomico",,,,"Loan/grant"
"2016","Poly-Seal Corporation","One Maryland Tax Credit","One Maryland Tax Credit",,"5500000",,"5500000","46",,,,,,"212311",,"Baltimore City",,,,"Tax credit"
"2016","Power Electronics, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"7976.23",,"1126748",,,,,,,"335313",,"Kent",,,,"Tax credit"
"2016","Precision Products Group, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"691.8001",,"165353",,,,,,,"332900",,"Prince George's",,,,"Tax credit"
"2016","Pritchett Controls, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"8707.77",,"1881236",,,,,,,"236200",,"Prince George's",,,,"Tax credit"
"2016","Profectus Biosciences, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"11587.71",,"1849498",,,,,,,"541700",,"Baltimore City",,,,"Tax credit"
"2016","Progeny Systems Corporation","Research and Development Tax Credit","R&D Tax Credit",,"596.615",,"142602",,,,,,,"541700",,"St. Mary's",,,,"Tax credit"
"2016","Progressive Technology Federal Systems, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"11505.68",,"1265561",,,,,,,"541512",,"Montgomery",,,,"Tax credit"
"2016","Project Enhancement Corporation","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"6318.51",,"10941.84","31",,,,,,"541330",,"Montgomery",,,,"Tax credit"
"2016","Prometric, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"8739.71",,"2088953",,,,,,,"611710",,"Baltimore City",,,,"Tax credit"
"2016","Proud Mary, Inc.","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Tri-County Council for Western Maryland","25000",,,,,,,,,"722511",,"Prince George's",,,,"Loan/grant"
"2016","Proud Mary, Inc.","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Tri-County Council for Western Maryland","25000",,,"3","14",,,,,"722511",,"Prince George's",,,,"Loan/grant"
"2016","PTC International","Export Maryland Grant","Export Maryland",,"5000",,,,,,,,,"424490",,"Baltimore City",,,,"Loan/grant"
"2016","Puente Technology LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Maryland Capital Enterprises","250000",,,"5","5",,,,,"541511",,"Howard",,,,"Loan/grant"
"2016","PW Communications","Export Maryland Grant","Export Maryland",,"10000",,,"5",,,,,,"541820",,"Montgomery",,,,"Loan/grant"
"2016","Qiagen North American Holdings, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"33048.16",,"7899120",,,,,,,"325412",,"Multiple",,,,"Tax credit"
"2016","QRC, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"4949.70",,"898561",,,,,,,"541511",,"Montgomery",,,,"Tax credit"
"2016","Quail Vineyards","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"4297.25",,"20403.98",,"10",,,,,"111332",,"Carroll",,,,"Tax credit"
"2016","Quality Oriented Solutions Inc","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Maryland Capital Enterprises","50000",,,"3",,,,,,"541512",,"Howard",,,,"Loan/grant"
"2016","Quality Technology","Export Maryland Grant","Export Maryland",,"5000",,,"10",,,,,,"541511",,"Prince George's",,,,"Loan/grant"
"2016","Quotient, Inc.","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"72992.51",,"126402","6",,,,,,"541519",,"Howard",,,,"Tax credit"
"2016","Rack Top Systems Inc","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Maryland Capital Enterprises","100000",,,"40",,,,,,"541512",,"Howard",,,,"Loan/grant"
"2016","Random House, Inc.","Partnership for Workforce Quality (PWQ)","PWQ",,"25000",,,,,,,,,"511130",,"Carroll",,,,"Loan/grant"
"2016","Raytheon Company","Research and Development Tax Credit","R&D Tax Credit",,"25976.04",,"6208754",,,,,,,"335900",,"Multiple",,,,"Tax credit"
"2016","Red Bag Solutions, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"2376.13",,"244260",,,,,,,"339999",,"Baltimore",,,,"Tax credit"
"2016","Red Oak Car Wash & Laundry, LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Meridian Management Group","4999",,,,"1",,,,,"811192",,"Wicomico",,,,"Loan/grant"
"2016","RedOwl Analytics, Inc.","Cybersecurity Investment Incentive Tax Credit (CIITC)","Cyber Tax Credit",,"225000",,,"3","3",,,,,"541511",,"Baltimore City",,,,"Tax credit"
"2016","RedShred","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Baltimore Development Corporation","100000",,,"4",,,,,,"541512",,"Baltimore",,,,"Loan/grant"
"2016","Reflexonic, LLC (Urology Health Store)","Export Maryland Grant","Export Maryland",,"5000",,,"3",,,,,,"446199",,"Frederick",,,,"Loan/grant"
"2016","Reserve Gaithersburg, LLC","Brownfields Tax Incentive","Brownfields Tax Incentive","Brownfield Property Tax Credit",,,,,,,,,,,,"Montgomery",,,,"Tax credit"
"2016","Restorative Therapies, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"4624.29",,"616400",,,,,,,"339110",,"Baltimore City",,,,"Tax credit"
"2016","Results Scorecard","Export Maryland Grant","Export Maryland",,"10000",,,"3",,,,,,"541511",,"Montgomery",,,,"Loan/grant"
"2016","Rife International","Export Maryland Grant","Export Maryland",,"10000",,,"5",,,,,,"561210",,"Montgomery",,,,"Loan/grant"
"2016","Riverbed Technology, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"26831.82",,"6413300",,,,,,,"334200",,"Montgomery",,,,"Tax credit"
"2016","Robert B Thompson","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"1800.56",,"8549.34",,,,,,,"111332",,"Frederick",,,,"Tax credit"
"2016","Robin Hill Farm, LLC","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"15865.18",,"75330.23",,"6",,,,,"111332",,"Prince George's",,,,"Tax credit"
"2016","Roche & Smith Vineyard, LLC","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"1366.02",,"6486.05",,"6",,,,,"312130",,"Carroll",,,,"Tax credit"
"2016","Rocklands Farm Winery","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"51248.98",,"243337.73",,"7",,,,,"312130",,"Montgomery",,,,"Tax credit"
"2016","Rockwell Collins, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"1712.80",,"384128",,,,,,,"336410",,"Howard",,,,"Tax credit"
"2016","Rohrersville Vineyards, LLC","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"14674.93",,"69678.72",,"9",,,,,"312130",,"Frederick",,,,"Tax credit"
"2016","Rome Technologies, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"2976.75",,"538014",,,,,,,"443120",,"Anne Arundel",,,,"Tax credit"
"2016","Rosedale Printing","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Baltimore Development Corporation","25000",,"192000",,,,,,,"323111",,"Baltimore",,,,"Loan/grant"
"2016","Royer Biomedical, Inc.","Biotechnology Investment Incentive Tax Credit (BIITC)","Biotech Tax Credit",,"275000",,,"2","2",,,,,"339112",,"Frederick",,,,"Tax credit"
"2016","RPM International, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"11449.89",,"2137450",,,,,,,"325500",,"Baltimore City",,,,"Tax credit"
"2016","S & M Engineering Services","Export Maryland Grant","Export Maryland",,"10000",,,"2",,,,,,"541330",,"Anne Arundel",,,,"Loan/grant"
"2016","Safe Chain Solutions","Export Maryland Grant","Export Maryland",,"10000",,,"4",,,,,,"541614",,"Dorchester",,,,"Loan/grant"
"2016","Saft America, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"45820.87",,"6125441",,,,,,,"335900",,"Baltimore",,,,"Tax credit"
"2016","SANS Technology","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Maryland Capital Enterprises","200000",,"50000","3",,,,,,"541512",,"Howard",,,,"Loan/grant"
"2016","SAP America, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"32919.37",,"3684234",,,,,,,"511210",,"Montgomery",,,,"Tax credit"
"2016","Saphira LLC","Export Maryland Grant","Export Maryland",,"10000",,,"2",,,,,,"561499",,"Montgomery",,,,"Loan/grant"
"2016","Schiavi, Wallace & Rowe, PC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Baltimore Development Corporation","100000",,"676000","2",,,,,,"541211",,"Baltimore",,,,"Loan/grant"
"2016","Schmidt Farms, Inc.","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"4714.94",,"22387.24",,"8",,,,,"111332",,"Queen Anne's",,,,"Tax credit"
"2016","Schmidt Vineyard Management, LLC","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"1792.98",,"8513.33",,"12",,,,,"111332",,"Queen Anne's",,,,"Tax credit"
"2016","Seaforth LLC dba Cornwell Tool","Military Personnel and Veteran-Owned Small Business Loan Program","Military/Veterans Small Business Loans",,"50000",,"92000",,"1",,,,,"423120",,"Prince George's",,,,"Loan/grant"
"2016","Sealing Technologies, Inc.","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"32629.56",,"56505","16",,,,,,"541519",,"Howard",,,,"Tax credit"
"2016","Sealy of Maryland and Virginia","Maryland Economic Development Assistance Authority Fund (Advantage Maryland)","Advantage Maryland (MEDAAF) - 2","MEDAAF-2 Cond. Loan","400000",,"5000000","120","112",,,,,"337910",,"Washington",,,,"Loan/Grant"
"2016","Second in Command Productions, LLC / VEEP (Season 4)","Film Production Tax Credit","Film Tax Credit",,,,,,,,"1315","1066",,"512110",,"Howard",,,,"Tax credit"
"2016","Sephora USA, Inc.","Maryland Economic Development Assistance Authority Fund (Advantage Maryland)","Advantage Maryland (MEDAAF) - 2","MEDAAF-2 Cond. Grant","1000000",,"31000000","121","389",,,,,"446120",,"Harford",,,,"Loan/Grant"
"2016","Sequella, Inc.","Biotechnology Investment Incentive Tax Credit (BIITC)","Biotech Tax Credit",,"452500",,,,,,,,,"541720",,"Montgomery",,,,"Tax credit"
"2016","Shapiro and Duncan, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"19505.60",,"3277770",,,,,,,"238210",,"Montgomery",,,,"Tax credit"
"2016","Sickweather","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Maryland Capital Enterprises","150000",,"530000","43","5",,,,,"519130",,"Baltimore City",,,,"Loan/grant"
"2016","Sierra Nevada Corporation","Research and Development Tax Credit","R&D Tax Credit",,"5103.52",,"1219836",,,,,,,"335900",,"Washington",,,,"Tax credit"
"2016","SigInt Technologies, LLC","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"1891.48",,"3275.50","22",,,,,,"541700",,"Howard",,,,"Tax credit"
"2016","Sigma-Tau Pharmaceuticals, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"13958.12",,"2388816",,,,,,,"325412",,"Montgomery",,,,"Tax credit"
"2016","Simtat, LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Tri-County Council for Western Maryland","100000",,,"4","1",,,,,"541611",,"Washington",,,,"Loan/grant"
"2016","Singleton Electric Co., Inc.","Research and Development Tax Credit","R&D Tax Credit",,"16572.46",,"2913983",,,,,,,"238210",,"Montgomery",,,,"Tax credit"
"2016","Smart Graphics Design Inc.","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Baltimore County Department of Economic and Workforce Development","125000",,,"1",,,,,,"541430",,"Worcester",,,,"Loan/grant"
"2016","Smart Imaging Systems, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"116.4596",,"27836",,,,,,,"334511",,"Montgomery",,,,"Tax credit"
"2016","Sofpak Technologies, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"1728.78",,"297649",,,,,,,"339900",,"Frederick",,,,"Tax credit"
"2016","Solace SUP Boards","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Meridian Management Group","20000",,,,,,,,,"423990",,"Worcester",,,,"Loan/grant"
"2016","Soltesz, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"4075.86",,"865827",,,,,,,"541330",,"Montgomery",,,,"Tax credit"
"2016","Somerset Board of County Commi","Maryland Economic Development Assistance Authority Fund (Advantage Maryland)","Advantage Maryland (MEDAAF) - 3","MEDAAF-3 Grant","65000",,"202000",,,,,,,"921190",,"Somerset",,,,"Loan/Grant"
"2016","SouthBound Alley","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Meridian Management Group","75000",,"75000",,,,,,,"713950",,"Wicomico",,,,"Loan/grant"
"2016","Southern Maryland Wine Growers Cooperative","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"6627.15",,"31466.70",,"3",,,,,"312130",,"St. Mary's",,,,"Tax credit"
"2016","Sparks Dynamics, LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Baltimore Development Corporation","100000",,"676000","5",,,,,,"541512",,"Baltimore",,,,"Loan/grant"
"2016","Spirent Communications, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"15377.35",,"3675471",,,,,,,"334290",,"Frederick",,,,"Tax credit"
"2016","SRB Communications","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Tri-County Council for Western Maryland","150000",,,"2","7",,,,,"541820",,"Baltimore City",,,,"Loan/grant"
"2016","St. Michaels Winery, LLC","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"6486.28",,"30797.80",,"15",,,,,"312130",,"Talbot",,,,"Tax credit"
"2016","Staffing Alternatives, Inc.","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"21854.95",,"37846.47","13",,,,,,"541990",,"Montgomery",,,,"Tax credit"
"2016","Stanley Black & Decker, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"147977.84",,"31986710",,,,,,,"423710",,"Baltimore",,,,"Tax credit"
"2016","Stardock Systems, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"16852.59",,"1669874",,,,,,,"511210",,"Baltimore",,,,"Tax credit"
"2016","StarrSmith, LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/FSC First","76000",,"181000","2","4",,,,,"453210",,"Harford",,,,"Loan/grant"
"2016","Strajillion, Inc.","Cybersecurity Investment Incentive Tax Credit (CIITC)","Cyber Tax Credit",,"225000",,,"6","15",,,,,"541511",,"Baltimore City",,,,"Tax credit"
"2016","Studio 7 The Salon, LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Meridian Management Group","49999",,,"6",,,,,,"812112",,"Baltimore City",,,,"Loan/grant"
"2016","Stulz Air Technology Systems, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"2834.86",,"677585",,,,,,,"331200",,"Frederick",,,,"Tax credit"
"2016","Subway","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Meridian Management Group","50000",,,"10",,,,,,"722513",,"Talbot",,,,"Loan/grant"
"2016","Sucampo Pharmaceuticals, Inc.","Maryland Economic Development Assistance Authority Fund (Advantage Maryland)","Advantage Maryland (MEDAAF) - 2","MEDAAF-2 Cond. Loan","450000",,"2300000","100","55",,,,,"325412",,"Montgomery",,,,"Loan/Grant"
"2016","Sucampo Pharmaceuticals, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"4740.47",,"1133060",,,,,,,"446110",,"Montgomery",,,,"Tax credit"
"2016","Sugarloaf Mountain Vineyard, LLC","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"13029.79",,"61867.36",,"32",,,,,"312130",,"Montgomery",,,,"Tax credit"
"2016","SUN Automation","Export Maryland Grant","Export Maryland",,"10000",,,"2",,,,,,"333243",,"Baltimore",,,,"Loan/grant"
"2016","Superior Technology Solutions Corporation","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Tri-County Council for Western Maryland","70000",,,,"21",,,,,"541512",,"Baltimore City",,,,"Loan/grant"
"2016","SURVICE Engineering Company","Export Maryland Grant","Export Maryland",,"10000",,,"6",,,,,,"541330",,"Harford",,,,"Loan/grant"
"2016","Sweatism, LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Tri-County Council for Western Maryland","60000",,,,,,,,,"541611",,"Prince George's",,,,"Loan/grant"
"2016","Symantec Corporation","Research and Development Tax Credit","R&D Tax Credit",,"8881.09",,"1791686",,,,,,,"541519",,"Howard",,,,"Tax credit"
"2016","Synaptic Advisory Partners LLC","Research and Development Tax Credit","R&D Tax Credit",,"5101.94",,"603620",,,,,,,"541910",,"Anne Arundel",,,,"Tax credit"
"2016","Tabor Ethiopian Cuisine","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Meridian Management Group","242000",,,,"6",,,,,"722513",,"Baltimore City",,,,"Loan/grant"
"2016","Taco Fiesta, LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/FSC First","67500",,,,,,,,,"722513",,"Baltimore City",,,,"Loan/grant"
"2016","Taco Fiesta, LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/FSC First","82500",,"217500","5","15",,,,,"722513",,"Baltimore City",,,,"Loan/grant"
