"fiscal_year","unique_identifier","deal_number","decision","decision_date","expiration_date","brokered","deal_cancelled","country","program","policy_type","decision_authority","primary_export_product_naics_sic_code","product_description","term","primary_applicant","primary_lender","primary_exporter","primary_exporter_city","primary_exporter_state_code","primary_exporter_state_name","primary_borrower","primary_source_of_repayment_psor","working_capital_delegated_authority","approved_declined_amount","disbursed_shipped_amount","undisbursed_exposure_amount","outstanding_exposure_amount","small_business_authorized_amount","woman_owned_authorized_amount","minority_owned_authorized_amount","loan_interest_rate","multiyear_working_capital_extension"
"2008","08082696XA0001","AP082696XA","Approved","2008-01-09T00:00:00.000","2008-04-27T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","541330","Engineering Services","Short Term","Amegy Bank National Association","Amegy Bank National Association","Gulf Interstate Engineering Co","Houston","TX","Texas","Gulf Interstate Engineering Co","Gulf Interstate Engineering Co","Yes","2700000","2700000","0","0","0","0","0","N/A",
"2008","08082696XB0001","AP082696XB","Approved","2008-05-20T00:00:00.000","2009-04-27T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","541330","Engineering Services","Short Term","Amegy Bank National Association","Amegy Bank National Association","Gulf Interstate Engineering Co","Houston","TX","Texas","Gulf Interstate Engineering Co","Gulf Interstate Engineering Co","Yes","2700000","2700000","0","0","0","0","0","N/A",
"2008","08082709XA0001","AP082709XA","Approved","2008-03-21T00:00:00.000","2008-06-29T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","5147","Meats and Meat Products","Short Term","Jpmorgan Chase Bank","Jpmorgan Chase Bank","Northern Beef Industries, Inc.","Corpus Cristi","TX","Texas","Northern Beef Industries, Inc.","Northern Beef Industries, Inc.","Yes","3600000","3600000","0","0","3600000","0","0","N/A",
"2008","08082777XA0001","AP082777XA","Approved","2008-08-25T00:00:00.000","2009-09-30T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","5051","Metals Service Centers and Offices","Short Term","Citibank, N.A.","Citibank, N.A.","Sb International Inc","Dallas","TX","Texas","Sb International Inc","Sb International Inc","Yes","3150000","3150000","0","0","3150000","0","3150000","N/A",
"2008","08082829XA0001","AP082829XA","Approved","2007-11-08T00:00:00.000","2008-08-31T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","423830","Industrial Machinery and Equipment Merchant Wholesalers","Short Term","Sterling Bank","Sterling Bank","Industrial Logistics Llc","Houston","TX","Texas","Industrial Logistics Llc","Industrial Logistics Llc","Yes","180000","180000","0","0","180000","0","180000","N/A",
"2008","08082888XX0003","AP082888XX","Approved","2008-09-26T00:00:00.000","2009-01-05T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","3491","Industrial Valves","Short Term","Bank Of America N.A.","Bank Of America N.A.","Mogas International, Inc.","Houston","TX","Texas","Mogas International, Inc.","Mogas International, Inc.","Yes","5850000","5850000","0","0","5850000","0","0","N/A",
"2008","08082893XX0004","AP082893XX","Approved","2008-09-26T00:00:00.000","2009-01-05T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","3491","Industrial Valves","Short Term","Bank Of America N.A.","Bank Of America N.A.","Mogas International, Inc.","Houston","TX","Texas","Mogas International, Inc.","Mogas International, Inc.","Yes","3150000","3150000","0","0","3150000","0","0","N/A",
"2008","08082918XA0001","AP082918XA","Approved","2008-01-04T00:00:00.000","2008-09-30T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","3823","Industrial Instruments for Measurement - Display -","Short Term","Amegy Bank National Association","Amegy Bank National Association","Hpi, Llc","Houston","TX","Texas","Hpi, Llc","Hpi, Llc","Yes","1800000","1800000","0","0","1800000","0","0","N/A",
"2008","08082944XA0001","AP082944XA","Approved","2008-01-28T00:00:00.000","2008-11-01T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","5088","Transportation Equipment and Supplies - Except Moto","Short Term","Gbc International Bank","Gbc International Bank","Omega Aerospace Suppliers Corporation","Southlake","TX","Texas","Omega Aerospace Suppliers Corporation","Omega Aerospace Suppliers Corporation","Yes","225000","225000","0","0","225000","0","0","N/A",
"2008","08082993XA0001","AP082993XA","Approved","2007-12-27T00:00:00.000","2008-11-03T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","213112","Support Activities for Oil and Gas Operations","Short Term","Sterling Bank","Sterling Bank","Tdi-Brooks International Inc","College Station","TX","Texas","Tdi-Brooks International Inc","Tdi-Brooks International Inc","Yes","1800000","1800000","0","0","1800000","0","0","N/A",
"2008","08083127XX0002","AP083127XX","Approved","2007-12-06T00:00:00.000","2008-04-10T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","5147","Meats and Meat Products","Short Term","Amegy Bank National Association","Amegy Bank National Association","Bexar Trading Company","San Antonio","TX","Texas","Bexar Trading Company","Bexar Trading Company","Yes","225000","225000","0","0","0","0","0","N/A",
"2008","08083146XA0001","AP083146XA","Approved","2008-07-08T00:00:00.000","2009-05-12T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","811310","Commercial and Industrial Machinery and Equipment (except Automotive and El","Short Term","Frost National Bank","Frost National Bank","Sana International Commerce, Inc.","San Antonio","TX","Texas","Sana International Commerce, Inc.","Sana International Commerce, Inc.","Yes","450000","450000","0","0","450000","0","450000","N/A",
"2008","08083146XX0002","AP083146XX","Approved","2008-01-22T00:00:00.000","2008-05-09T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","7692","Welding Repairs","Short Term","Frost National Bank","Frost National Bank","Sana International Commerce, Inc.","San Antonio","TX","Texas","Sana International Commerce, Inc.","Sana International Commerce, Inc.","Yes","450000","450000","0","0","450000","0","450000","N/A",
"2008","08083147XA0001","AP083147XA","Approved","2008-02-12T00:00:00.000","2009-04-17T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","424510","Grain and Field Bean Merchant Wholesalers","Short Term","Bank Of Texas, National Association","Bank Of Texas, National Association","Vista Exports Corporation","Houston","TX","Texas","Vista Exports Corporation","Vista Exports Corporation","Yes","3600000","3600000","0","0","3600000","0","0","N/A",
"2008","08083181XX0002","AP083181XX","Approved","2008-08-15T00:00:00.000","2009-02-28T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","3533","Oil and Gas Field Machinery and Equipment","Short Term","Jpmorgan Chase Bank N.A.","Jpmorgan Chase Bank N.A.","Stewart & Stevenson Llc","Houston","TX","Texas","Stewart & Stevenson Llc","Stewart & Stevenson Llc","Yes","22500000","22500000","0","0","0","0","0","N/A",
"2008","08083182XX0002","AP083182XX","Approved","2008-04-01T00:00:00.000","2008-05-23T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","3111","Leather Tanning and Finishing","Short Term","Frost National Bank","Frost National Bank","Western Hide, Inc.","San Antonio","TX","Texas","Western Hide, Inc.","Western Hide, Inc.","Yes","1800000","1800000","0","0","1800000","0","1800000","N/A",
"2008","08083224XA0001","AP083224XA","Approved","2008-05-19T00:00:00.000","2009-03-09T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","7352","Medical Equipment Rentaland Leasing","Short Term","Bank of the Ozarks","Bank of the Ozarks","Med Alert International","Spring","TX","Texas","Med Alert International","Med Alert International","Yes","180000","180000","0","0","180000","0","0","N/A",
"2008","08083288XA0001","AP083288XA","Approved","2008-08-12T00:00:00.000","2009-07-31T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","5172","Petroleum and Petroleum Products Wholesalers - Exce","Short Term","First National Bank Of Omaha","First National Bank Of Omaha","Sobit International Inc.","Carrollton","TX","Texas","Sobit International Inc.","Sobit International Inc.","Yes","4275000","4275000","0","0","4275000","4275000","4275000","N/A",
"2008","08083288XX0002","AP083288XX","Approved","2008-06-26T00:00:00.000","2008-07-31T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","5172","Petroleum and Petroleum Products Wholesalers - Exce","Short Term","First National Bank Of Omaha","First National Bank Of Omaha","Sobit International Inc.","Carrollton","TX","Texas","Sobit International Inc.","Sobit International Inc.","Yes","4275000","4275000","0","0","4275000","4275000","4275000","N/A",
"2008","08083306XX0001","AP083306XX","Approved","2007-11-08T00:00:00.000","2010-05-21T00:00:00.000","No","No","Mexico","Guarantee","N/A","Board","3533","Oil and Gas Field Machinery and Equipment","Long Term","Perforadora Central S.A. De C.V.","Banco Bilbao Vizcaya-Mexico S.A.","Keppel Amfels, Llc","Brownsville","TX","Texas","Central Panuco S.A De C.V.","Perforadora Central S.A. De C.V.",,"113223349","113223315.2","0","0","0","0","0","N/A",
"2008","08083394XA0001","AP083394XA","Approved","2008-09-08T00:00:00.000","2009-07-28T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","423440","Other Commercial Equipment Merchant Wholesalers","Short Term","Omnibank, N.A.","Omnibank, N.A.","Danmar Industries Inc","Houston","TX","Texas","Danmar Industries Inc","Danmar Industries Inc","Yes","900000","900000","0","0","900000","0","0","N/A",
"2008","08083404XA0001","AP083404XA","Approved","2008-08-23T00:00:00.000","2009-07-16T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","325411","Medicinal and Botanical Manufacturing","Short Term","Bank Of Texas, National Association","Bank Of Texas, National Association","Dymatize Enterprises, Inc","Farmers Branch","TX","Texas","Dymatize Enterprises, Inc","Dymatize Enterprises, Inc","Yes","2250000","2250000","0","0","2250000","0","0","N/A",
"2008","08083404XX0002","AP083404XX","Approved","2008-07-07T00:00:00.000","2008-07-16T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","2833","Medicinal Chemicals and Botanical Products","Short Term","Bank Of Texas, National Association","Bank Of Texas, National Association","Dymatize Enterprises, Inc","Farmers Branch","TX","Texas","Dymatize Enterprises, Inc","Dymatize Enterprises, Inc","Yes","900000","900000","0","0","900000","0","0","N/A",
"2008","08083405XA0001","AP083405XA","Approved","2008-08-12T00:00:00.000","2009-07-22T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","423830","Industrial Machinery and Equipment Merchant Wholesalers","Short Term","Bank Of Texas, National Association","Bank Of Texas, National Association","Rj Engineering Systems, Inc.","Houston","TX","Texas","Rj Engineering Systems, Inc.","Rj Engineering Systems, Inc.","Yes","1350000","1350000","0","0","1350000","0","1350000","N/A",
"2008","08083421XX0001","AP083421XX","Approved","2008-06-12T00:00:00.000","2009-04-20T00:00:00.000","No","No","Mexico","Guarantee","N/A","Board","333132","Oil and Gas Field Machinery and Equipment Manufacturing","Long Term","Ing Capital Llc","Ing Capital Llc","Schlumberger Well Services","Sugar Land","TX","Texas","Petroleos Mexicanos","Petroleos Mexicanos",,"100000000","100000000","0","0","28188000","0","0","N/A",
"2008","08083434XX0001","AP083434XX","Approved","2008-04-10T00:00:00.000","2008-09-15T00:00:00.000","No","No","Russia","Guarantee","N/A","Board","333120","Construction Machinery Manufacturing","Long Term","Wells Fargo Bank N.A.","Wells Fargo Bank N.A.","Worldwide Operating Inc","Channelview","TX","Texas","Krasnodargaztroy, Jss","Oao Gazprom",,"0","0","0","0","0","0","0","N/A",
"2008","08083441XX0001","AP083441XX","Approved","2008-07-31T00:00:00.000","2009-04-20T00:00:00.000","No","No","Mexico","Guarantee","N/A","Board","213111","Drilling Oil and Gas Wells","Long Term","BNP Paribas","BNP Paribas","Pride International Ltd","Houston","TX","Texas","Petroleos Mexicanos","Petroleos Mexicanos",,"200000000","200000000","0","0","9282000","0","2000000","N/A",
"2008","08083474XX0002","AP083474XX","Approved","2008-09-03T00:00:00.000","2008-12-18T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","2452","Prefabricated Wood Buildings and Components","Short Term","Citibank, N.A.","Citibank, N.A.","Porta-Kamp Construction Co","Houston","TX","Texas","Porta-Kamp Construction Co","Porta-Kamp Construction Co","Yes","3150000","3150000","0","0","3150000","0","0","N/A",
"2008","08083482XX0002","AP083482XX","Approved","2008-08-21T00:00:00.000","2009-06-15T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","1389","Oil and Gas Field Services - NEC","Short Term","Bank Of America N.A.","Bank Of America N.A.","Natco Group Inc","Houston","TX","Texas","Natco Group Inc","Natco Group Inc","Yes","9000000","9000000","0","0","0","0","0","N/A",
"2008","08083488XA0001","AP083488XA","Approved","2008-05-13T00:00:00.000","2009-03-08T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","8742","Management Consulting Services","Short Term","Amegy Bank National Association","Amegy Bank National Association","Link Project Service, Inc.","Houston","TX","Texas","Link Project Service, Inc.","Link Project Service, Inc.","Yes","4050000","3240000","0","0","0","0","0","N/A",
"2008","08083488XX0002","AP083488XX","Approved","2007-11-19T00:00:00.000","2008-03-09T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","8742","Management Consulting Services","Short Term","Amegy Bank National Association","Amegy Bank National Association","Link Project Service, Inc.","Houston","TX","Texas","Link Project Service, Inc.","Link Project Service, Inc.","Yes","1890000","1890000","0","0","0","0","0","N/A",
"2008","08083490XX0001","AP083490XX","Approved","2008-06-12T00:00:00.000","2009-04-20T00:00:00.000","No","No","Mexico","Guarantee","N/A","Board","333132","Oil and Gas Field Machinery and Equipment Manufacturing","Long Term","BNP Paribas","BNP Paribas","Halliburton Energy Services, Inc.","Houston","TX","Texas","Petroleos Mexicanos","Petroleos Mexicanos",,"400000000","400000000","0","0","3220000","0","0","N/A",
"2008","08083503XA0001","AP083503XA","Approved","2008-09-29T00:00:00.000","2009-08-15T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","333318","Other Commercial and Service Industry Machinery Manufacturing","Short Term","Omnibank, N.A.","Omnibank, N.A.","Headworks Inc.","Houston","TX","Texas","Headworks Inc.","Headworks Inc.","Yes","900000","900000","0","0","900000","0","900000","N/A",
"2008","08083533XX0001","AP083533XX","Approved","2007-11-09T00:00:00.000","2008-10-05T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","237120","Oil and Gas Pipeline and Related Structures Construction","Short Term","Laredo National Bancshares","Laredo National Bancshares","Pipeline Oil And Gas Equipment Inc","Spring","TX","Texas","Pipeline Oil And Gas Equipment Inc","Pipeline Oil And Gas Equipment Inc","Yes","360000","360000","0","0","360000","0","0","N/A",
"2008","08083541XX0001","AP083541XX","Approved","2008-03-13T00:00:00.000","2010-02-05T00:00:00.000","No","No","Turkey","Guarantee","N/A","Board","3511","Steam - Gas - and Hydraulic Turbines - and Turbine Ge","Long Term","Aksa Enerji Uretim A S","JPMorgan Chase Bank, N.A.","General Electric Power & Water","Houston","TX","Texas","Aksa Enerji Uretim A S","Kazanci Holding A S",,"56200128.79","55729734.9","0","0","0","0","0","N/A",
