"provider_name","address1","address2","city","state","zip","last_report_date","public_website","phone_number","geopoint"
"CVS Store #05665","8034 E. BRAINERD RD.,","CVS Pharmacy","CHATTANOOGA","TN","37421","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-85.150407 35.0038)"
"SAN DIMAS PHARMACY","1330 W COVINA BLVD #100",,"SAN DIMAS","CA","91773","2022-08-25T00:00:00.000",,,"POINT (-117.83368 34.09831)"
"BAY STREET PHARMACY INC","7746 BAY STREET",,"SEBASTIAN","FL","32958","2022-08-18T00:00:00.000",,,"POINT (-80.48852 27.8476)"
"LIVONIA FAMILY PHARMACY","15983 Middlebelt Rd.",,"Livonia","MI","48154","2022-08-25T00:00:00.000",,,"POINT (-83.33544 42.40486)"
"WALGREENS STORE #04810","601 E COMMERCIAL BLVD",,"OAKLAND PARK","FL","33334","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-601+e+commercial+blvd-oakland-park-fl-33334/id=4810",,"POINT (-80.13846 26.189295)"
"CVS Store #05689","15846 MANCHESTER RD.","CVS Pharmacy","ELLISVILLE","MO","63011","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-90.58516 38.59204)"
"CVS Store #02700","1402 SHEEPSHEAD BAY ROAD","CVS Pharmacy","BROOKLYN","NY","11235","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-73.954875 40.587305)"
"NHC Annapolis MD","695 Kinkaid Rd",,"Annapolis","MD","21402",,,,"POINT (-76.46898 38.988383)"
"COMMONWEALTH HEALTH CENTER","1 Lower Navy Hill","Commonwealth Health Center","SAIPAN","MP","96950","2022-08-23T00:00:00.000",,,"POINT (-110.11 48.63)"
"Health Park Pharmacy","8300 Health Park Ste 227",,"Raleigh","NC","27615","2022-06-23T00:00:00.000",,,"POINT (-78.65911 35.89592)"
"CentroMed - PALO ALTO CLINIC","918 Wagner",,"San Antonio","TX","78211","2022-08-25T00:00:00.000",,,"POINT (-98.534966 29.36456)"
"Optum Serve - Jurupa Valley","2500 Avalon St","ATTN: COVID Testing","Jurupa Valley","CA","92509","2022-08-25T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-117.39486 34.014393)"
"WALGREENS STORE #09291","12702 BAMMEL NORTH HOUSTON RD",,"HOUSTON","TX","77066","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-12702+bammel+houston+rd-houston-tx-77066/id=9291",,"POINT (-95.49793 29.961985)"
"CDM DRUGS","2865 EAST COAST HWY, STE 150",,"CORONA DEL MAR","CA","92625","2022-08-19T00:00:00.000",,,"POINT (-117.87281 33.5998)"
"CVS Store #00299","44 W. BOYLSTON ST.","CVS Pharmacy","WORCESTER","MA","01605","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-71.80716 42.2888)"
"CVS Store #07412","5370 W LOVERS LN STE 310","CVS Pharmacy","DALLAS","TX","75209","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-96.81912 32.85108)"
"AFC Urgent Care, Fairfield","1918 Black Rock Turnpike",,"Fairfield","CT","06825","2022-08-25T00:00:00.000",,,"POINT (-73.24813 41.1809)"
"University of Northern Colorado SHC","501 20th St.","Campus Box 37","Greeley","CO","80639",,,,"POINT (-104.69328 40.40674)"
"Dignity GoHealth Urgent Care","750 Redwood Highway","Ste 1204","Mill Valley","CA","94941","2022-08-23T00:00:00.000",,,"POINT (-122.51585 37.89489)"
"CVS STORE #17167","2112 W PETERSON AVE","CVS Pharmacy","CHICAGO","IL","60659","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-87.68373 41.99179)"
"KROGER PHARMACY 02400186","2219 HOLIDAY MANOR CTR",,"LOUISVILLE","KY","40222","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-85.63076 38.28405)"
"SUNSET CHC INC YUMA SITE","2060 West 24th Street",,"Yuma","AZ","85364","2022-08-25T00:00:00.000","https://mysunsethealth.org/","928-819-8999","POINT (-114.644485 32.68444)"
"San Francisco Comm Clinic Consort","170 Capp St.","Suite C","San Francisco","CA","94110","2022-08-03T00:00:00.000",,,"POINT (-122.41873 37.76427)"
"Marshfield Medical Center-Dickinson","1721 S STEPHENSON AVE",,"IRON MOUNTAIN","MI","49801","2022-08-18T00:00:00.000",,,"POINT (-88.06537 45.82016)"
"GREATER LAWRENCE FAM HLTH","34 HAVERHILL STREET","attn PHARMACY","LAWRENCE","MA","01841","2022-08-25T00:00:00.000","http://www.glfhc.org","978-686-0090","POINT (-71.15203 42.71182)"
"CVS Store #06044","735 HARDING PL.","CVS Pharmacy","NASHVILLE","TN","37211","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-86.75956 36.08092)"
"CVS Store #10906","22125 CUMBERLAND RIDGE DR.","CVS Pharmacy","CYPRESS","TX","77433","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-95.767835 30.01452)"
"CVS STORE #05733","8124 VETERANS HWY","CVS Pharmacy","MILLERSVILLE","MD","21108","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-76.63507 39.11716)"
"CVS Store #08784","8116 S LAS VEGAS BLVD","CVS Pharmacy","LAS VEGAS","NV","89123","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-115.17163 36.04185)"
"CVS Store #01093","7001 NORTH HIGHWAY 309","CVS Pharmacy","COOPERSBURG","PA","18036","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-75.38571 40.50662)"
"CVS STORE #01383","7205 LITTLE RIVER TURNPIKE","CVS Pharmacy","ANNANDALE","VA","22003","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-77.1938 38.829545)"
"CVS Store #01057","9140 GUILBEAU","CVS Pharmacy","SAN ANTONIO","TX","78250","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-98.66309 29.51858)"
"GoHealth Urgent Care - Livonia","29613 7 Mile Rd",,"Livonia","MI","48152","2022-08-23T00:00:00.000",,,"POINT (-83.36504 42.43136)"
"VANDERBILT HTH WLK IN CLIN NOLENSVL","940 Oldham Dr","Attn: Pharmacy Staff","Nolensville","TN","37135","2022-08-25T00:00:00.000",,,"POINT (-86.67054 35.96137)"
"Optum Serve - South San Francisco","2075 Coast Hwy",,"Pacifica","CA","94044","2022-08-24T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-122.48456 37.61536)"
"CVS STORE #08768","240 E HAMPTON","CVS Pharmacy","WHITEFISH BAY","WI","53217","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-87.907769 43.104365)"
"MD Now - Donald Ross","5240 DONALD ROSS RD",,"Palm Beach Gardens","FL","33418","2022-08-25T00:00:00.000",,,"POINT (-80.115456 26.882535)"
"ERNIES PHARMACY AND WELLNESS CTR","410 S 32ND ST",,"MUSKOGEE","OK","74401","2022-08-18T00:00:00.000",,,"POINT (-95.40227 35.75072)"
"Expresscare At The Festival","5 BEL AIR SOUTH PKWY","STE 1535","Bel Air","MD","21015","2022-08-25T00:00:00.000",,,"POINT (-76.32725 39.49518)"
"CVS Store #03749","2840 N. DYSART RD.","CVS Pharmacy","GOODYEAR","AZ","85395","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-112.34168 33.47822)"
"BOND COMM HEALTH CENTER - MAIN SITE","1720 S Gadsden Street",,"Tallahassee","FL","32301","2022-08-19T00:00:00.000","http://www.bondchc.com","850-576-4073","POINT (-84.27872 30.42523)"
"CVS Store #05724","13101 STATE LINE RD","CVS Pharmacy","KANSAS CITY","MO","64145","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-94.60784 38.89)"
"CVS Store #10106","2013 KELLY LN.","CVS Pharmacy","PFLUGERVILLE","TX","78660","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-97.588512 30.46909)"
"CVS Store #08287","21777 21 MILE RD.","CVS Pharmacy","MACOMB","MI","48044","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-82.90006 42.64417)"
"CVS Store #00957","928 RIVERDALE ST.","CVS Pharmacy","WEST SPRINGFIELD","MA","01089","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-72.62733 42.129195)"
"CVS STORE #09613","23357 MULHOLLAND DRIVE","CVS Pharmacy","WOODLAND HILLS","CA","91364","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-118.63423 34.15806)"
"FRYS PHARMACY 66000627","9900 S RURAL RD",,"TEMPE","AZ","85284","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-111.92831 33.32279)"
"CVS Store #00371","6501 HARBISON AVENUE","CVS Pharmacy","PHILADELPHIA","PA","19149","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-75.06338 40.034795)"
"Optum Serve - SR Kerner","3240 Kerner Blvd,","COVID Testing Supplies","San Rafael","CA","94901","2022-08-25T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-122.50095 37.96054)"
"ExpressCare of Sinai","2400 Clyburn Ave","Suite A","Baltimore","MD","21215","2022-08-25T00:00:00.000",,,"POINT (-76.65962 39.35102)"
"HHC GoHealth/Glastonbury","2520 Main Street",,"Glastonbury","CT","06033",,,,"POINT (-72.615605 41.725958)"
"CVS Store #07841","4365 N ORACLE RD","CVS Pharmacy","TUCSON","AZ","85705","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-110.97881 32.28613)"
"CVS STORE #02815","330 RUES LANE","CVS Pharmacy","EAST BRUNSWICK","NJ","08816","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-74.40988 40.41821)"
"Optum Serve - Orosi","40802 Road 128","(Orosi)","Orosi","CA","93647","2022-08-25T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-119.28675 36.53255)"
"REALO DISCOUNT DRUG","2680 HENDERSON DR STE 1",,"JACKSONVILLE","NC","28546","2022-08-15T00:00:00.000",,,"POINT (-77.42115 34.788535)"
"CVS Store #10535","220 SOUTH FM 1626","CVS Pharmacy","BUDA","TX","78610","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-97.875592 30.096615)"
"DILLON PHARMACY 61500033","4747 S BROADWAY AVE",,"WICHITA","KS","67216","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-97.335262 37.609115)"
"CVS Store #16889","3201 PRESTON RD","CVS Pharmacy","FRISCO","TX","75034","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-96.81171 33.10475)"
"CVS STORE #08601","12290 W. COLLEGE BLVD.","CVS Pharmacy","OVERLAND PARK","KS","66210","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-94.72824 38.92753)"
"Optum Serve - Lakeport","922 Bevins Court","County of Lake Health SVC Eichelman","Lakeport","CA","95453","2022-08-25T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-122.92251 39.03815)"
"CVS Store #05107","1285 S. COUNTY TRAIL","CVS Pharmacy","EAST GREENWICH","RI","02818","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-71.49831 41.66143)"
"Optum Serve - Orland","320 Third Street","ATTN: Mary Thomas","Orland","CA","95963","2022-06-30T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-122.19344 39.75155)"
"CVS Store #02867","1937 MACDADE BLVD","CVS Pharmacy","FOLSOM","PA","19033","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-75.3176 39.89743)"
"CVS Store #05924","8765 S. DIXIE HWY.","CVS Pharmacy","MIAMI","FL","33143","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-80.30712 25.68931)"
"Nguyens Pharmacy and Gifts","2120 RAINIER AVE","STE #A","SEATTLE","WA","98144","2022-05-11T00:00:00.000",,,"POINT (-122.302015 47.583925)"
"CVS Store #01043","525 BUCKLAND RD, TOWN CENTER S/C","CVS Pharmacy","SOUTH WINDSOR","CT","06074","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-72.55574 41.82556)"
"CVS STORE #00255","1329 KEMPSVILLE RD.","CVS Pharmacy","CHESAPEAKE","VA","23320","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-76.20446 36.76256)"
"WALGREENS STORE #04962","128 E BRANDON BLVD",,"BRANDON","FL","33511","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-128+e+brandon+blvd-brandon-fl-33511/id=4962",,"POINT (-82.28514 27.93806)"
"CVS STORE #02335","8032 C LIBERTY ROAD","CVS Pharmacy","FREDERICK","MD","21701","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-77.39858 39.44481)"
"CVS Store #10209","3761 MASSILON RD.","CVS Pharmacy","UNIONTOWN","OH","44685","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-81.4652 40.95959)"
"CVS Store #01340","845 BLADENSBURG RD., N.E.","CVS Pharmacy","WASHINGTON","DC","20002","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-76.98207 38.90126)"
"CVS Store #06998","9805 GEIST CROSSING DR.","CVS Pharmacy","INDIANAPOLIS","IN","46256","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-85.9935 39.89976)"
"CVS STORE #01831","7809 WISCONSIN AVE","CVS Pharmacy","BETHESDA","MD","20814","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-77.09494 38.98891)"
"WALGREENS STORE #06330","2464 ROSWELL RD",,"MARIETTA","GA","30062","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-2464+roswell+roswell+rd-marietta-ga-30062/id=6330",,"POINT (-84.48005 33.97403)"
"CVS Store #06697","2701 EAST 3RD ST.","CVS Pharmacy","BLOOMINGTON","IN","47401","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-86.4968 39.16431)"
"MD NOW - SOUTH MARGATE","2980 US 441",,"MARGATE","FL","33063","2022-08-25T00:00:00.000",,,"POINT (-80.20113 26.265925)"
"WALGREENS STORE #07105","11010 BLOOMINGDALE AVE",,"RIVERVIEW","FL","33578","2022-08-25T00:00:00.000","https://www.walgreens.com/findcare/services",,"POINT (-82.319325 27.894)"
"CVS Store #00709","1000 EAST TARPON AVE.","CVS Pharmacy","TARPON SPRINGS","FL","34689","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-82.739428 28.145675)"
"KROGER PHARMACY 02600683","507 FOOTHILLS PLZ",,"MARYVILLE","TN","37801","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-83.99552 35.74636)"
"Lake Forest Acute Care","1025 W EVERETT RD STE 101",,"LAKE FOREST","IL","60045","2022-08-23T00:00:00.000",,,"POINT (-87.872155 42.221505)"
"WALGREENS STORE #03387","10705 W INDIAN SCHOOL RD",,"AVONDALE","AZ","85392","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-10705+w+school+rd-avondale-az-85392/id=3387",,"POINT (-112.290717 33.493135)"
"CVS Store #03236","726 CRANDON BOULEVARD","CVS Pharmacy","KEY BISCAYNE","FL","33149","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-80.16358 25.6873)"
"CVS Store #17012","4191 THE CIRCLE AT NORTH HILLS ST","CVS Pharmacy","RALEIGH","NC","27609","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-78.64232 35.83636)"
"CVS Store #07809","4203 S CARRIER PKWY","CVS Pharmacy","GRAND PRAIRIE","TX","75052","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-97.004881 32.67143)"
"Walmart Pharmacy #1215","450 W Belmont Dr",,"Calhoun","GA","30701","2022-07-26T00:00:00.000","https://www.walmarthealth.com/",,"POINT (-84.9455 34.47933)"
"CVS STORE #05566","10 POPE AVENUE","CVS Pharmacy","HILTON HEAD ISLAND","SC","29928","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-80.761842 32.15335)"
"CVS Store #02363","8021 WATSON RD.","CVS Pharmacy","WEBSTER GROVES","MO","63119","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-90.34098 38.568375)"
"CVS Store #02544","101 LEXINGTON CIRCLE","CVS Pharmacy","PEACHTREE CITY","GA","30269","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-84.559485 33.422065)"
"CVS Store #00019","3850 FM 2920","CVS Pharmacy","SPRING","TX","77388","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-95.47704 30.07125)"
"WALGREENS STORE #06191","10529 LOVELAND MADEIRA RD",,"LOVELAND","OH","45140","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-10529+loveland+madeira+rd-loveland-oh-45140/id=6191",,"POINT (-84.29718 39.25241)"
"CVS Store #03264","3210 E. UNION HILLS DR.","CVS Pharmacy","PHOENIX","AZ","85050","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-112.01334 33.65535)"
"WALGREENS STORE #04233","5600 W FULLERTON AVE",,"CHICAGO","IL","60639","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-5600+w+fullerton+ave-chicago-il-60639/id=4233",,"POINT (-87.76657 41.92441)"
"CVS STORE #10285","10712 SE CARR ROAD","CVS Pharmacy","RENTON","WA","98055","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-122.197885 47.445685)"
"KROGER PHARMACY 02400379","9080 TAYLORSVILLE RD",,"LOUISVILLE","KY","40299","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-85.59193 38.21266)"
"KROGER PHARMACY 01600966","4656 CEMETERY RD","UNIT A","HILLIARD","OH","43026","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-83.14033 40.033285)"
"Optum Serve - Imperial Beach","425 Imperial Beach Blvd.","ATTN:COVID Testing","Imperial Beach","CA","91932","2022-08-25T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-117.1237 32.57526)"
"CVS Store #07116","1855 W. THUNDERBIRD RD.","CVS Pharmacy","PHOENIX","AZ","85023","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-112.09947 33.611)"
"SUNSET TERRACE FAM HC - NYU LANGONE","514 49th St","Pharmacy","Brooklyn","NY","11220","2022-08-16T00:00:00.000","https://nyulangone.org/locations/sunset-terrace-family-health-center-at-nyu-langone","718-854-1851","POINT (-74.00921 40.645145)"
"CVS STORE #08497","13000 WARWICK BLVD.","CVS Pharmacy","NEWPORT NEWS","VA","23602","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-76.511829 37.104735)"
"WALGREENS STORE #10818","7929 KIRBY DR",,"HOUSTON","TX","77054","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-7929+kirby+kirby+dr-houston-tx-77054/id=10818",,"POINT (-95.412807 29.69335)"
"CVS Store #06007","6206 COMMERCE PALMS DR.","CVS Pharmacy","TAMPA","FL","33647","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-82.379 28.11595)"
"WINNEBAGO COUNTY HEALTH DEPARTMENT","555 N COURT ST STE 4",,"ROCKFORD","IL","61103","2022-08-15T00:00:00.000",,,"POINT (-89.092965 42.276635)"
"CVS Store #03701","1410 CRABB RIVER RD.","CVS Pharmacy","RICHMOND","TX","77469","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-95.69435 29.55419)"
"WALGREENS STORE #12739","15450 N TATUM BLVD",,"PHOENIX","AZ","85032","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-15450+n+tatum+blvd-phoenix-az-85032/id=12739",,"POINT (-111.978416 33.626615)"
"CLYBURN CTR FOR PRIMARY CARE","1000 Clyburn Pl",,"Aiken","SC","29801","2022-08-19T00:00:00.000",,"803-380-7000","POINT (-81.71237 33.57314)"
"WALGREENS STORE #02665","3350 CENTRAL AVE",,"ST PETERSBURG","FL","33712","2022-08-25T00:00:00.000","https://www.walgreens.com/findcare/services",,"POINT (-82.6789 27.77055)"
"CVS STORE #08852","4235 PACIFIC COAST HIGHWAY","CVS Pharmacy","TORRANCE","CA","90505","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-118.35848 33.80871)"
"$99 CLINIC","4534 N UNIVERSITY DR",,"LAUDERHILL","FL","33351",,,,"POINT (-80.25161 26.18166)"
"ExpressCare of Largo","10416 CAMPUS WAY S",,"Largo","MD","20774","2022-08-25T00:00:00.000",,,"POINT (-76.82352 38.89532)"
"KROGER PHARMACY 01400465","4613 MARBURG AVE",,"CINCINNATI","OH","45209","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-84.4271 39.15998)"
"Optum Serve - Chino","12970 3rd Street",,"Chino","CA","91710","2022-08-25T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-117.69687 34.018155)"
"ARH HAZARD REGIONAL MED CTR PHARM","200 Medical Center Drive","Pharmacy","Hazard","KY","41701","2022-08-22T00:00:00.000",,,"POINT (-83.22823 37.27746)"
"WALGREENS STORE #07073","4615 FAIRMONT PKWY",,"PASADENA","TX","77504","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-4615+fairmont+fairmont+pkwy-pasadena-tx-77504/id=7073",,"POINT (-95.17273 29.650245)"
"CVS Store #01010","85 HIGH STREET","CVS Pharmacy","MEDFORD","MA","02155","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-71.1122 42.41911)"
"COMM HLTH CARE CTR INC","601 1st Ave N",,"Great Falls","MT","59401","2022-08-22T00:00:00.000","http://www.chccgf.org","406-454-6973","POINT (-111.29675 47.50654)"
"FENWAY HEALTH ANSIN BUILDING","1340 Boylston Street",,"Boston","MA","02115","2022-08-12T00:00:00.000","http://www.fenwayhealth.org","617-267-0900","POINT (-71.098413 42.34412)"
"CVS Store #06413","1300 TROTWOOD AVE.","CVS Pharmacy","COLUMBIA","TN","38401","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-87.06808 35.604575)"
"Swift Creek Pharmacy","2703 JONES FRANKLIN RD","Suite 104","Cary","NC","27518",,,,"POINT (-78.73761 35.74569)"
"WALGREENS STORE #07165","5601 N HIAWASSEE RD",,"ORLANDO","FL","32818","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-5601+n+hiawassee+rd-orlando-fl-32818/id=7165",,"POINT (-81.47564 28.6125)"
"CVS Store #02387","130 EAST CLEVELAND ROAD","CVS Pharmacy","GRANGER","IN","46530","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-86.177645 41.72434)"
"CVS STORE #07537","5215 ASHLEY PHOSPHATE RD.","CVS Pharmacy","NORTH CHARLESTON","SC","29418","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-80.10658 32.91416)"
"Tsaile Health Center","23 HIGHWAY 64 and 12",,"TSAILE","AZ","86556","2022-08-25T00:00:00.000",,,"POINT (-112.12069 36.055829)"
"MainStreet Family Care Locust","130 James Avenue",,"Locust","NC","28097",,,,"POINT (-80.454218 35.253816)"
"TGH urgent Care - Tyrone","3251 66th Street North",,"St Petersburg","FL","33710","2022-08-25T00:00:00.000",,,"POINT (-82.728085 27.80165)"
"NHAN HOA COMP HLTH CARE CLINIC","7761 Garden Grove BLVD",,"Garden Grove","CA","92841","2022-08-23T00:00:00.000","http://www.nhanhoa.org","714-898-8888","POINT (-117.99667 33.77421)"
"WALGREENS STORE #04779","1799 DOUGLAS RD",,"MONTGOMERY","IL","60538","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-1799+douglas+douglas+rd-montgomery-il-60538/id=4779",,"POINT (-88.320235 41.722455)"
"CVS STORE #09484","1150 BAKER ST.","CVS Pharmacy","COSTA MESA","CA","92626","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-117.90829 33.68025)"
"KROGER PHARMACY 01400395","1001 CHERRY ST STE A",,"BLANCHESTER","OH","45107","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-83.96096 39.30101)"
"Colville Service Unit","19 Lakes St",,"Nespelem","WA","99155","2022-08-17T00:00:00.000",,,"POINT (-124.042053 46.308155)"
"CVS Store #10657","1950 STATE STREET","CVS Pharmacy","NEW ALBANY","IN","47150","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-85.83612 38.30212)"
"WALGREENS STORE #05353","20266 N LAKE PLEASANT RD",,"PEORIA","AZ","85382","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-20266+n+pleasant+rd-peoria-az-85382/id=5353",,"POINT (-112.280692 33.66781)"
"HEALTHLINC - VALPARAISO","1001 Sturdy Rd",,"Valparaiso","IN","46383","2022-08-24T00:00:00.000","http://www.healthlincchc.org","219-462-7173","POINT (-87.03741 41.476625)"
"CVS Store #07051","245 ROOSEVELT AVE., EAST","CVS Pharmacy","WAKE FOREST","NC","27587","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-78.50842 35.97952)"
"WALGREENS STORE #03389","3529 E SILVER SPRINGS BLVD",,"OCALA","FL","34470","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-3529+e+springs+blvd-ocala-fl-34470/id=3389",,"POINT (-82.08752 29.197825)"
"CVS Store #01745","1100 FLOWER MOUND RD.","CVS Pharmacy","FLOWER MOUND","TX","75028","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-97.04577 33.01207)"
"CVS Store #04624","9137 MIDDLEBROOK PIKE","CVS Pharmacy","KNOXVILLE","TN","37923","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-84.09238 35.9419)"
"Optum Serve - Gilroy","9300 Wren Ave","SCCOE South County Annex","Gilroy","CA","95020","2022-08-25T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-121.58741 37.02985)"
"WALGREENS STORE #07310","799 LOUIS HENNA BLVD",,"ROUND ROCK","TX","78664","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-799+louis+henna+blvd-round%20rock-tx-78664/id=7310",,"POINT (-97.65042 30.48433)"
"VANDERBILT HTH WLK IN CLIN HNDRSNVL","128 Anderson Ln","Attn: Pharmacy Staff","Hendersonville","TN","37075","2022-08-23T00:00:00.000",,,"POINT (-86.5949 36.30908)"
"HOLY FAMILY PLAZA PHARMACY","1400 e golf road suite 101",,"des plaines","IL","60016","2022-08-16T00:00:00.000",,,"POINT (-87.88989 42.05491)"
"KROGER PHARMACY 02600532","2449 OLD FORT PKWY",,"MURFREESBORO","TN","37128","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-86.44185 35.84332)"
"CarbonHealth - Sunset (Echo Park)","2110 Sunset Boulevard, Suite M",,"Los Angeles","CA","90026","2022-08-20T00:00:00.000",,,"POINT (-118.26406 34.07718)"
"NH GoHealth Hanes Square","105 Hanes Square Circle",,"Winston Salem","NC","27103","2022-08-04T00:00:00.000",,,"POINT (-80.87237 35.443865)"
