Name,Type,Breed,Color,Sex,Size,Date Of Birth,Impound Number,Kennel Number,Animal ID,Intake Date,Outcome Date,Days in Shelter,Intake Type,Intake Subtype,Outcome Type,Outcome Subtype,Intake Condition,Outcome Condition,Intake Jurisdiction,Outcome Jurisdiction,Outcome Zip Code,Location,Count
*HALIE,CAT,DOMESTIC MH,BLACK,Spayed,KITTN,03/21/2014,K14-009159,WESTFARM,A307645,06/05/2014,06/13/2014,8,OWNER SURRENDER,FIELD,ADOPTION,WESTFARM,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
,CAT,DOMESTIC SH,GRAY,Female,KITTN,04/08/2014,K14-009150,CA02,A307628,06/05/2014,06/09/2014,4,STRAY,OVER THE COUNTER,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
*LAURI,CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,03/21/2014,K14-009161,LOBBY,A307647,06/05/2014,06/07/2014,2,OWNER SURRENDER,FIELD,ADOPTION,INTERNET,HEALTHY,HEALTHY,COUNTY,*ROHNERT PARK,94928,"94928(38.346718, -122.695947)",1
,CAT,DOMESTIC LH,BRN TABBY,Spayed,SMALL,,K14-009180,CS06,A307722,06/07/2014,06/12/2014,5,STRAY,COMM CAT,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,*WINDSOR,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
WINSTON,CAT,DOMESTIC LH,BRN TABBY,Neutered,SMALL,06/15/2012,K14-009185,CS05,A307741,06/07/2014,06/17/2014,10,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,TREATABLE/REHAB,HEALTHY,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
,CAT,DOMESTIC MH,BLACK,Unknown,SMALL,,K14-009174,RECEIVING,A307715,06/07/2014,06/07/2014,0,STRAY,FIELD,EUTHANIZE,INJ SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1
*FRANCINE,CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,04/10/2014,K14-009210,LOBBY,A307806,06/10/2014,06/14/2014,4,STRAY,OVER THE COUNTER,ADOPTION,INTERNET,HEALTHY,HEALTHY,COUNTY,*ROHNERT PARK,94928,"94928(38.346718, -122.695947)",1
,CAT,DOMESTIC SH,WHITE/BRN TABBY,Unknown,KITTN,,K14-009214,CS06,A307813,06/10/2014,06/17/2014,7,STRAY,COMM CAT,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,*WINDSOR,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
*TORTILLA,CAT,DOMESTIC LH,BRN TABBY,Neutered,KITTN,05/10/2014,K14-009221,LOBBY,A307825,06/10/2014,07/15/2014,35,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,COUNTY,*PETALUMA,94952,"94952(38.236012, -122.730241)",1
JAX,CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,04/10/2014,K14-009211,LOBBY,A307809,06/10/2014,06/18/2014,8,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
,CAT,DOMESTIC SH,WHITE/BRN TABBY,Unknown,KITTN,,K14-009215,CS06,A307814,06/10/2014,06/17/2014,7,STRAY,COMM CAT,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,*WINDSOR,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
*CHILLI,CAT,DOMESTIC SH,BUFF,Neutered,KITTN,05/19/2014,K14-009220,CA02,A307820,06/10/2014,08/13/2014,64,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,COUNTY,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
,CAT,MANX,CALICO,Female,SMALL,,K14-009218,CS06,A307818,06/10/2014,06/17/2014,7,STRAY,COMM CAT,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
*KRISSY,CAT,DOMESTIC SH,BRN TABBY/TORTIE,Spayed,KITTN,04/10/2014,K14-009213,LOBBY,A307811,06/10/2014,06/14/2014,4,STRAY,OVER THE COUNTER,ADOPTION,INTERNET,HEALTHY,HEALTHY,COUNTY,*HEALDSBURG,95448,"95448(38.618857, -122.861927)",1
*GINNY,CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,04/10/2014,K14-009212,LOBBY,A307810,06/10/2014,06/14/2014,4,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
*CALLIOPE,CAT,DOMESTIC MH,CALICO,Spayed,KITTN,04/30/2014,K14-009267,LOBBY,A307895,06/11/2014,06/27/2014,16,STRAY,OVER THE COUNTER,ADOPTION,REFERRAL,UNKNOWN,HEALTHY,SANTA ROSA,OUT OF COUNTY,95457,"95457(38.875468, -122.566723)",1
,CAT,DOMESTIC SH,ORG TABBY/WHITE,Unknown,KITTN,,K14-009248,CS06,A307880,06/11/2014,06/17/2014,6,STRAY,COMM CAT,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
*STEVE,CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,04/11/2014,K14-009260,LOBBY,A307890,06/11/2014,07/05/2014,24,STRAY,OVER THE COUNTER,ADOPTION,REFERRAL,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
*BIG ORANGE,CAT,DOMESTIC LH,ORANGE,Neutered,X-LRG,04/07/2004,K14-009255,CS05,A304873,06/11/2014,07/05/2014,24,ADOPTION RETURN,OVER THE COUNTER,ADOPTION,REFERRAL,HEALTHY,HEALTHY,SANTA ROSA,*CLOVERDALE,95425,"95425(38.790859, -123.010876)",1
*TOFU,CAT,SIAMESE/MIX,FLAME PT,Neutered,KITTN,04/30/2014,K14-009268,LOBBY,A307896,06/11/2014,06/28/2014,17,STRAY,OVER THE COUNTER,ADOPTION,REFERRAL,UNKNOWN,HEALTHY,SANTA ROSA,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
MANGO/ROGER,CAT,DOMESTIC SH,ORG TABBY,Neutered,SMALL,05/13/2010,K14-009244,CI02,A306159,06/11/2014,06/17/2014,6,QUARANTINE,OVER THE COUNTER_STRAY,TRANSFER,HSSC,HEALTHY,HEALTHY,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
,CAT,DOMESTIC SH,TORTIE,Spayed,SMALL,,K14-009266,CS06,A307894,06/11/2014,06/14/2014,3,STRAY,COMM CAT,RETURN TO OWNER,MEDICAL,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
*SEAN,CAT,DOMESTIC MH,BRN TABBY,Neutered,KITTN,04/11/2014,K14-009262,LOBBY,A307892,06/11/2014,07/05/2014,24,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
,CAT,DOMESTIC SH,CALICO,Female,KITTN,,K14-009247,CS06,A307879,06/11/2014,06/17/2014,6,STRAY,COMM CAT,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
ARIA,CAT,DOMESTIC MH,BRN TABBY/WHITE,Spayed,KITTN,04/11/2014,K14-009259,LOBBY,A307889,06/11/2014,07/02/2014,21,STRAY,OVER THE COUNTER,ADOPTION,INTERNET,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
*SHELIA,CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,04/11/2014,K14-009261,LOBBY,A307891,06/11/2014,07/05/2014,24,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,COUNTY,95448,"95448(38.618857, -122.861927)",1
,CAT,DOMESTIC SH,TORTIE,Female,KITTN,,K14-009249,CS06,A307881,06/11/2014,06/17/2014,6,STRAY,COMM CAT,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
*SPUNKY,CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,04/26/2014,K14-009245,LOBBY,A307868,06/11/2014,07/22/2014,41,STRAY,OVER THE COUNTER,ADOPTION,INTERNET,HEALTHY,HEALTHY,*WINDSOR,COUNTY,95404,"95404(38.458384, -122.675588)",1
,CAT,MANX/MIX,ORG TABBY/WHITE,Unknown,KITTN,04/12/2014,K14-009287,CS06,A307947,06/12/2014,06/17/2014,5,STRAY,OVER THE COUNTER,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
,CAT,DOMESTIC SH,WHITE/BRN TABBY,Unknown,KITTN,04/12/2014,K14-009283,CS06,A307934,06/12/2014,06/17/2014,5,STRAY,COMM CAT,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,*WINDSOR,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
,CAT,MANX/MIX,ORG TABBY/WHITE,Unknown,KITTN,04/12/2014,K14-009288,CS06,A307948,06/12/2014,06/17/2014,5,STRAY,OVER THE COUNTER,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
,CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,06/12/2012,K14-009281,CS06,A307931,06/12/2014,06/14/2014,2,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,COUNTY,COUNTY,94952,"94952(38.236012, -122.730241)",1
,CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,03/12/2014,K14-009282,CS06,A307932,06/12/2014,06/14/2014,2,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,COUNTY,COUNTY,94952,"94952(38.236012, -122.730241)",1
BOO,CAT,DOMESTIC MH,BLACK,Spayed,SMALL,06/13/2006,K14-009306,CS05,A307982,06/13/2014,11/18/2014,158,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,INTERNET,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,SANTA ROSA,COUNTY,95446,"95446(38.510032, -122.996796)",1
,CAT,PERSIAN,BLACK,Neutered,SMALL,,K14-009325,EUTH,A308011,06/14/2014,06/14/2014,0,STRAY,OVER THE COUNTER,EUTHANIZE,CON SEVERE,UNTREATABLE,UNTREATABLE,*WINDSOR,,,,1
,CAT,DOMESTIC SH,BRN TABBY/WHITE,Unknown,SMALL,,K14-009327,CS06,A308012,06/14/2014,06/15/2014,1,STRAY,OVER THE COUNTER,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1
,CAT,DOMESTIC SH,CALICO,Spayed,SMALL,,K14-009318,CS06,A341169,06/14/2014,06/18/2014,4,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
*RACHAEL,CAT,DOMESTIC SH,GRAY,Spayed,KITTN,04/17/2014,K14-009342,LOBBY,A308054,06/17/2014,06/24/2014,7,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95448,"95448(38.618857, -122.861927)",1
JAKE,CAT,DOMESTIC SH,GRAY,Neutered,MED,04/17/2014,K14-009341,LOBBY,A308053,06/17/2014,06/20/2014,3,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
MOLLY,CAT,DOMESTIC SH,GRAY,Spayed,KITTN,04/17/2014,K14-009343,TX,A308055,06/17/2014,06/19/2014,2,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1
CASSIE,CAT,DOMESTIC SH,BRN TABBY/TORTIE,Spayed,KITTN,05/13/2014,K14-009350,WESTFARM,A308065,06/17/2014,07/18/2014,31,STRAY,COMM CAT,ADOPTION,WESTFARM,TREATABLE/REHAB,HEALTHY,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
CODY,CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,05/13/2014,K14-009349,WESTFARM,A308064,06/17/2014,07/18/2014,31,STRAY,COMM CAT,ADOPTION,WESTFARM,TREATABLE/REHAB,HEALTHY,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
*AVA,CAT,DOMESTIC SH,WHITE/BLACK,Spayed,KITTN,06/10/2014,K14-009340,CA02,A308051,06/17/2014,08/13/2014,57,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,SANTA ROSA,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
AUSTIN,CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,05/13/2014,K14-009348,WESTFARM,A308063,06/17/2014,07/19/2014,32,STRAY,COMM CAT,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,SANTA ROSA,*CLOVERDALE,95425,"95425(38.790859, -123.010876)",1
,CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,,K14-009334,CS06,A308039,06/17/2014,06/25/2014,8,STRAY,FIELD,TRANSFER,FORGOTTEN,TREATABLE/REHAB,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
AURORA,CAT,DOMESTIC SH,CALICO/WHITE,Spayed,KITTN,05/13/2014,K14-009347,LOBBY,A308062,06/17/2014,07/19/2014,32,STRAY,COMM CAT,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,SANTA ROSA,*ROHNERT PARK,94928,"94928(38.346718, -122.695947)",1
,CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,,K14-009346,CS06,A308061,06/17/2014,06/20/2014,3,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94929,"94929(38.252266, -122.96092)",1
,CAT,DOMESTIC SH,BLACK,Female,SMALL,,K14-009365,EUTH,A308093,06/18/2014,06/18/2014,0,TRANSFER,VET_HOSP,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1
,CAT,DOMESTIC SH,GRAY,Neutered,SMALL,,K14-009358,TX,A308077,06/18/2014,06/21/2014,3,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,COUNTY,COUNTY,94952,"94952(38.236012, -122.730241)",1
MISS BETTY,CAT,DOMESTIC LH,BLACK/WHITE,Spayed,SMALL,06/27/1999,K14-009371,CS05,A308106,06/19/2014,07/09/2014,20,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,COUNTY,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
NALA,CAT,SAVANNAH,BRN TABBY,Spayed,SMALL,06/02/2011,K14-009380,CA03,A308122,06/19/2014,06/20/2014,1,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_MCHIP,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
,CAT,DOMESTIC SH,BRN TABBY,Male,KITTN,06/15/2014,K14-009375,RECEIVING,A308110,06/19/2014,06/20/2014,1,STRAY,OVER THE COUNTER,TRANSFER,HSSC,TREATABLE/REHAB,HEALTHY,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
,CAT,DOMESTIC MH,CREAM/BROWN,Female,SMALL,06/19/2002,K14-009389,EUTH,A308135,06/19/2014,06/19/2014,0,STRAY,FIELD,EUTHANIZE,INJ SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1
*WILSON,CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,05/08/2014,K14-009378,MAC,A308114,06/19/2014,07/26/2014,37,STRAY,OVER THE COUNTER,ADOPTION,SPEC EVENT,HEALTHY,HEALTHY,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1
AVA GARDNER,CAT,SIAMESE,SEAL PT,Spayed,SMALL,06/20/2006,K14-009399,CS04,A308149,06/20/2014,06/25/2014,5,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,95467,"95467(38.803087, -122.548842)",1
BOW BOW,CAT,DOMESTIC SH,BLACK,Neutered,SMALL,,K14-009403,CS06,A308155,06/20/2014,06/21/2014,1,STRAY,COMM CAT,RETURN TO OWNER,OVER THE COUNTER_PRVS,HEALTHY,HEALTHY,COUNTY,COUNTY,95446,"95446(38.510032, -122.996796)",1
*JULIUS,CAT,DOMESTIC LH,ORG TABBY,Neutered,SMALL,06/23/2004,K14-009428,SMM,A308217,06/21/2014,07/02/2014,11,TRANSFER,VET_HOSP,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1
CIEGO,CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,05/13/2014,K14-009427,FOSTER,A308210,06/21/2014,09/25/2014,96,STRAY,OVER THE COUNTER,ADOPTION,REFERRAL,TREATABLE/MANAGEABLE,HEALTHY,COUNTY,OUT OF COUNTY,95129,"95129(37.305834, -122.001159)",1
,CAT,DOMESTIC SH,ORG TABBY,Unknown,SMALL,,K14-009422,RECEIVING,A308193,06/21/2014,06/21/2014,0,STRAY,OVER THE COUNTER,ESCAPED/STOLEN,EN ROUTE,UNKNOWN,PENDING,*WINDSOR,,,,1
BUGS BUNNY,CAT,DOMESTIC SH,GRAY,Female,SMALL,,K14-009465,CA03,A308296,06/24/2014,06/25/2014,1,CONFISCATE,OVER THE COUNTER_CORONR,RETURN TO OWNER,OVER THE COUNTER_NOTICE,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,94061,"94061(37.462383, -122.234589)",1
,CAT,DOMESTIC SH,GRAY TABBY,Unknown,KITTN,04/24/2014,K14-009446,CS06,A308254,06/24/2014,06/25/2014,1,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
POPEYE,CAT,DOMESTIC SH,GRAY,Neutered,SMALL,,K14-009467,CA03,A308298,06/24/2014,06/25/2014,1,CONFISCATE,OVER THE COUNTER_CORONR,RETURN TO OWNER,OVER THE COUNTER_NOTICE,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,94061,"94061(37.462383, -122.234589)",1
,CAT,DOMESTIC SH,WHITE/BRN TABBY,Unknown,SMALL,,K14-009440,TX,A308234,06/24/2014,06/24/2014,0,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,*WINDSOR,,,,1
,CAT,DOMESTIC SH,GRAY,Neutered,KITTN,03/24/2014,K14-009461,CS06,A308287,06/24/2014,06/28/2014,4,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
,CAT,DOMESTIC LH,ORG TABBY,Neutered,SMALL,06/30/1999,K14-009457,SMM,A308280,06/24/2014,07/02/2014,8,STRAY,OVER THE COUNTER,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1
CADABRA,CAT,DOMESTIC SH,CALICO,Female,SMALL,,K14-009466,CA03,A308297,06/24/2014,06/25/2014,1,CONFISCATE,OVER THE COUNTER_CORONR,RETURN TO OWNER,OVER THE COUNTER_NOTICE,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,94061,"94061(37.462383, -122.234589)",1
KIT KAT,CAT,DOMESTIC SH,GRAY,Female,SMALL,,K14-009464,CA03,A308294,06/24/2014,06/25/2014,1,CONFISCATE,OVER THE COUNTER_CORONR,RETURN TO OWNER,OVER THE COUNTER_NOTICE,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,94061,"94061(37.462383, -122.234589)",1
*WILMA,CAT,DOMESTIC SH,BLACK/WHITE,Spayed,LARGE,07/01/2010,K14-009447,CS04,A308265,06/24/2014,07/24/2014,30,OWNER SURRENDER,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
*LICORICE,CAT,DOMESTIC SH,BLACK,Spayed,KITTN,04/06/2014,K14-009453,LOBBY,A306234,06/24/2014,06/27/2014,3,ADOPTION RETURN,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95441,"95441(38.729916, -122.883041)",1
,CAT,DOMESTIC SH,BRN TABBY,Unknown,KITTN,04/24/2014,K14-009445,CS06,A308252,06/24/2014,06/25/2014,1,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
*SAM,CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,04/06/2014,K14-009452,LOBBY,A306233,06/24/2014,06/25/2014,1,ADOPTION RETURN,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
,CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,03/24/2014,K14-009462,CS06,A308288,06/24/2014,06/28/2014,4,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
TOM,CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,06/30/2009,K14-009475,CA03,A308311,06/25/2014,07/03/2014,8,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1
LAINEY,CAT,DOMESTIC SH,GRAY TABBY,Spayed,KITTN,04/25/2014,K14-009480,LOBBY,A308317,06/25/2014,07/18/2014,23,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,*CLOVERDALE,95425,"95425(38.790859, -123.010876)",1
LEGEND,CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,04/25/2014,K14-009479,LOBBY,A308316,06/25/2014,07/11/2014,16,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
*MARY,CAT,DOMESTIC SH,LYNX PT,Spayed,KITTN,04/25/2014,K14-009476,LOBBY,A308313,06/25/2014,06/28/2014,3,STRAY,OVER THE COUNTER,ADOPTION,INTERNET,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95425,"95425(38.790859, -123.010876)",1
*KREACHER,CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,05/25/2014,K14-009484,LOBBY,A308323,06/25/2014,08/06/2014,42,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,*CLOVERDALE,95425,"95425(38.790859, -123.010876)",1
,CAT,DOMESTIC SH,GRAY,Unknown,SMALL,06/30/2013,K14-009493,CS06,A308332,06/25/2014,07/01/2014,6,STRAY,COMM CAT,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
SAMMY,CAT,DOMESTIC SH,GRAY TABBY,Neutered,SMALL,,K14-009491,CS06,A308330,06/25/2014,06/27/2014,2,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
*TARA,CAT,DOMESTIC MH,LYNX PT,Spayed,KITTN,04/25/2014,K14-009474,LOBBY,A308312,06/25/2014,06/27/2014,2,STRAY,OVER THE COUNTER,ADOPTION,INTERNET,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95401,"95401(38.446019, -122.766748)",1
,CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,03/27/2014,K14-009481,CS06,A308318,06/25/2014,07/01/2014,6,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1
*NIGEL,CAT,DOMESTIC MH,WHITE,Neutered,KITTN,04/25/2014,K14-009477,LOBBY,A308314,06/25/2014,06/28/2014,3,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,*PETALUMA,94954,"94954(38.245316, -122.59871)",1
KATIE KAT,CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,KITTN,04/25/2014,K14-009478,LOBBY,A308315,06/25/2014,07/25/2014,30,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,*COTATI,94931,"94931(38.325442, -122.71081)",1
,CAT,DOMESTIC SH,BLACK,Spayed,KITTN,03/27/2014,K14-009482,CS06,A308319,06/25/2014,07/01/2014,6,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1
,CAT,DOMESTIC SH,ORG TABBY,Unknown,SMALL,06/30/2013,K14-009517,CS06,A308384,06/26/2014,07/01/2014,5,STRAY,COMM CAT,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
*ALFIE,CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,04/15/2014,K14-009498,WESTFARM,A308352,06/26/2014,07/06/2014,10,STRAY,OVER THE COUNTER,ADOPTION,WESTFARM,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
,CAT,DOMESTIC SH,GRAY TABBY,Unknown,KITTN,04/30/2014,K14-009512,CS06,A308377,06/26/2014,07/01/2014,5,STRAY,COMM CAT,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
*BARNEY,CAT,DOMESTIC SH,ORG TABBY/WHITE,Neutered,KITTN,04/15/2014,K14-009499,LOBBY,A308353,06/26/2014,07/02/2014,6,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95448,"95448(38.618857, -122.861927)",1
,CAT,DOMESTIC SH,BRN TABBY/WHITE,Unknown,KITTN,04/30/2014,K14-009513,CS06,A308378,06/26/2014,07/01/2014,5,STRAY,COMM CAT,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
,CAT,DOMESTIC SH,BRN TABBY,Unknown,KITTN,04/30/2014,K14-009514,CS06,A308379,06/26/2014,07/01/2014,5,STRAY,COMM CAT,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
