"company_name","business_description","street_address","city","state","county","phone","fax","email","commodity_codes"
"Bronner Group, LLC","Consulting In Management, Accounting, IT;","120 North LaSalle St Ste 1300","Chicago","IL",,"312-759-5101","312-759-5110","mkatzin@bronnergroup.com","541211 - Offices of Certified Public Accountants; 541512 - Computer Systems Design Services; 541611 - Administrative Management and General Management Consulting Services; 611430 - Professional and Management Development Training; 090B - IT TECHNICAL SUPPORT SERVICES, COMPUTER AIDED DESIGN (INFORMATION SYSTEMS); 090C - IT MGMT SERVICES (PROJECT MGMT, ANALYSIS & PLANNING); 090G - COMPUTER TRAINING SERVICES; 090H - PROFESSIONAL & MANAGEMENT TRAINING; 090J - BUSINESS & FINANCIAL ADVISING"
"Brooklyn Welding, Corp.","Brooklyn Welding a registered NYS entity specializes in misc. metals and structural steel fabrication.","712 Parkside Avenue","Brooklyn","NY","Kings","718-940-4811","718-940-0233","parkside712@aol.com","23812 - Structural Steel and Precast Concrete Contractors; K-MISCMETL - Misc Metals; K-STEELERE - Steel Erection"
"BROOKS AND BROOKS LAND SURVEYORS P C","Surveying and mapping.","11 MAIN STREET","HIGHLAND","NY","Ulster","845-691-7339","845-691-7166","pbrooks@bnbpc.biz","237210 - Land Subdivision; 541320 - Landscape architectural services; 541370 - Surveying and Mapping (except Geophysical) Services; 040A - LAND SURVEYING/TOPO MAPPING & 3D MODELING; 040B - RIGHT OF WAY DETERMINATION AND MAPPING; 070A - COMMUNITY PARTICIPATION/PUBLIC RELATIONS/OUTREACH"
"Brown Brothers United, Inc..","Trucking;","212 FULLERTON AVENUE","NEWBURGH","NY","Orange","845-562-1523","845-230-6214","swetrucking@msn.com","484110 - General freight trucking, local; 810 - Trucking - Freight - Container; 820 - Trucking - Freight - Flatbed"
"Bruno Conklin Enterprises Inc","Professional drain cleaning company.","68 Lackawanna Trail","SUFFERN","NY","Rockland","845-471-7811","845-357-5544","superrooter123@aol.com","238910 - Septic system contractors; 561790 - Drain cleaning services; 562998 - Sewer cleaning and rodding services"
"BRYANT ASSOCIATES PC","Engineering","108 W. Jefferson Street Suite 400","Syracuse","NY","Onondaga","315-479-7565","315-474-2834","jbryant@bryantpc.com","541330 - Engineering services; 010A - HIGHWAY DESIGN PHASES I-IV; 010B - HIGHWAY DESIGN PHASES V-VI; 010D - DRAINAGE; 010E - UTILITIES; 010G - ESTIMATING; 010H - SPECIFICATIONS; 010J - BRIDGE DESIGN PHASES I-IV; 010K - BRIDGE DESIGN PHASES V-VI; 010N - SIGNALS; 010O - SIGNING; 010P - HYDRAULICS; 010Q - HYDROLOGY; 050A - CONSTRUCTION INSPECTION"
"B.S. Environmental, Inc.","Environmental , Construction Services And Management;","5406 Crows Nest Ct.","Sykesville","MD",,"410-549-5409","410-549-5579","juan@bsenvironmental.com","237110 - Water and Sewer Line and Related Structures Construction; 237120 - Oil and Gas Pipeline and Related Structures Construction; 237990 - Other Heavy and Civil Engineering Construction; 238120 - Structural Steel and Precast Concrete Contractors; 238910 - Site Preparation Contractors; 541620 - Environmental consulting services; 561730 - Landscaping Services; 562910 - Remediation Services; 201 - CLEARING GRUBBING; 202 - REMOVAL OF STRUCTURES & OBSTRUCTIONS; 203 - EXCAVATION AND EMBANKMENT; 205 - CONTAMINATED SOIL; 209 - SOIL EROSION AND SEDIMENT CONTROL; 210 - REMOVE AND DISPOSAL OF ASBESTOS CONTAINING MATERIAL; 580 - STRUCTURAL CONCRETE REMOVAL; 586 - MISCELLANEOUS STRUCTURAL RECONSTRUCTION; 602 - REHABILITATION OF CULVERT AND STORM DRAIN PIPE; 610 - GROUND VEGETATION - PREPARATION, ESTABLISHMENT AND MANAGEMENT; 629 - PETROLEUM STORAGE TANK CLOSURE; 648 - SUBSURFACE EXPLORATION; 662 - GAS, OIL & STEAM UTILITIES"
"B&S IRON WORKS LLC","Steel & Metal Fabricators","1364 INWOOD AVENUE","BRONX","NY","Bronx","718-401-4339","718-401-4383","stacy@bsironworks.com","332312 - Fabricated structural metal manufacturing; 332313 - Plate Work Manufacturing; 332322 - Sheet Metal Work Manufacturing; 332323 - Ornamental and Architectural Metal Work Manufacturing; 920 - Manufacturer"
"BSV Metal Finishers Inc.","Metal finishing specializing in inspection kitting electro mechanical assemblies warehouse distribution and fulfillment services.","750 St. Paul Street","Rochester","NY","Monroe","585-747-7070","585-262-5499","ben.v@bsventerprises.com","335313 - Switchgear and switchgear accessories manufacturing; 423690 - Other Electronic Parts and Equipment Merchant Wholesalers; 493110 - General warehousing and storage; 565 - BRIDGE BEARINGS; 656 - MISCELLANEOUS METALS"
"Buffalo Concrete Accessories, Inc.","We are an east coast material supplier to the general and concrete contractor Materials include mesh grouts form ties and all forming accessories epoxies sealers cures waterproofing patching and many specialty items;","243 MANHATTAN AVENUE","BUFFALO","NY","Erie","716-332-2800","716-332-2803","kathy@buffaloconcrete.com","423320 - Brick, Stone, and Related Construction Material Merchant Wholesalers; 711 - CONCRETE CURING MATERIALS AND ADMIXTURES; 721 - CONCRETE ADHESIVES AND REPAIR MATERIALS"
"Building Great Blocks Construction, LLC","Construction Management and General Contracting.","262 Crosby Blvd.","Amherst","NY","Erie","716-204-8025",,"buildinggreatblocks@yahoo.com",
"BUILDING MAINTENANCE CORP","Building Maintenance Corp. specializes in mechanical installation of boilers, chillers, renovation, restoration, new construction of custom residential and public projects.","59-50 Borden Avenue","MASPETH","NY","Queens","718-205-5900","347-464-0439","buildingboiler@hotmail.com","811310 - Commercial and industrial machinery repair and maintenance services"
"Bulow & Associates Inc","Sign manufacturing and installation;","133 Hewitt Avenue","Buffalo","NY","Erie","716-838-0298","716-838-0299",,"238990 - All Other Specialty Trade Contractors; 339950 - Sign Manufacturing; 645 - SIGNS; 920 - Manufacturer"
"Bureau Blank, Inc.","WEB & GRAPHIC DESIGN SERVICES AND MARKETING CONSULTING SERVICES","273 Grand Street Suite 6W","New York","NY","New York","646-485-7286",,"dan@bureaublank.com","541430 - Graphic design services; 541511 - Custom Computer Programming Services; 541613 - Marketing consulting services"
"Burgess Group Corporate Recruiters International Inc","Executive search, diversity recruiting, management training and development consultants.","10 Barclay Street, Suite 16C","NEW YORK","NY","New York","212-406-2400","212-406-2402","billburgess@theburgessgroup.com","541612 - Human Resources Consulting Services; 96269 - Personnel Services, Temporary; C-RECTTRNG - Recruitment/Training"
"BUSINESS OF YOUR BUSINESS THE","Bookkeeping payroll & tax preparation services, accounting services.;","180 SOUTH BROADWAY #306","WHITE PLAINS","NY","Westchester","914-761-7380","914-761-9220","wiley@thebyb.com","541213 - Tax Preparation Services; 541214 - Payroll Services; 541219 - Other Accounting Services; 541618 - Other Management Consulting Services"
"Business Research & Management Consultants, Inc.","Business and Financial Management Support Services and Construction.;","116 Brandon Rd.","Richmond","VA",,"804-233-7115","804-230-1723","brmcincadmin@gmail.com","541213 - Tax Preparation Services; 541214 - Payroll Services; 541219 - Other Accounting Services; 541613 - Marketing consulting services; 541690 - Other Scientific and Technical Consulting Services; 541720 - Research and Development in the Social Sciences and Humanities; 611710 - Educational support services"
"Business Traveler Services, Inc.","Business Traveler Services, Inc. (BTS), as an airport concessionaire developer, provides airport business and innovative retail services and products via staffed or self-operated units, kiosks and centers.","6000 North Terminal Pkwy, MN1-1 Room B-2","Atlanta","GA","Fulton","404-762-3536","404-762-3538","shayley@selectbts.com","443112 - Cellular telephone stores (deactivated in 2012 codeset); 532230 - Video tape rental stores; 541921 - Passport photography services; 561439 - Business service centers (except private mail centers); U-TRAVLSVC - Travel Service"
"BYN Custom Design LLC.","Structural steel fabrication and erection. Miscellaneous metal work.","922 SPRING ST","ELIZABETH","NJ",,"908-469-6448","908-469-6448","byncustomdesign@gmail.com","238120 - Structural Steel and Precast Concrete Contractors; 332312 - Fabricated structural metal manufacturing"
"Byrd Retail Group, LLC","Airport real estate business development consulting: concessions store operations and management support; retail and food/beverage concept development; concessions performance measurement and financial analysis; customer service program management; management consulting.","241 Central Park West #9G","New York","NY","Kings","212-757-8403",,"jb@byrdretailgroup.com","453220 - Gift, Novelty, and Souvenir Stores; 453998 - All Other Miscellaneous Store Retailers (except Tobacco Stores); 541611 - Administrative management consulting services; 561110 - Office administration services; 722310 - Food Service Contractors; 722513 - Limited-Service Restaurants; 722515 - Snack and Nonalcoholic Beverage Bars"
"C2PM, Inc.","Consulting Construction Management.","22601 Summerfield","Mission Viejo","CA",,"949-333-3700","949-333-3701","rowena@c2pm.com","237310 - Highway, Street, and Bridge Construction; 050C - CONSTRUCTION MANAGEMENT"
"CAD CONCEPTS, INC.","CAD Concepts, Inc. (CCI) is an engineering technology service offering innovative solutions with expertise in: CAD (2D, 3D and BIM), GIS, planning and project scheduling, document management, web development and field inspections.","2323 West 5th Avenue, Suite 120","Columbus","OH","Franklin","614-485-0670","614-485-0677","certifications@ccitechs.com","541330 - Engineering consulting services; 541340 - Drafting services; C-ARCHTCRL - Architectural; K-CAD/CAM* - Cad/Cam; R-ARCHTCRL - Architectural; R-CAD/CAM* - Cad/Cam; R-CIVIL*** - Civil; R-DRFTSMEN - Draftsmen"
"CAL Insurance & Consulting Services, LLC","Full service insurance Broker providing coverage for commercial and Government Agency clients. We offer all types of commercial and personal lines including General Liability, Workers compensation, Commercial Auto, Construction OCIP Wrap Up as well as fee based consulting for insurance analysis of projects.","213 COUNTRY RIDGE DRIVE","RYE BROOK","NY","Westchester","917-364-9086","646-349-5778","carlos@calics.com","524210 - Insurance Agencies and Brokerages; 524298 - All Other Insurance Related Activities"
"Callahan Paving Products, Inc.","Callahan Paving Products, Inc. is a supplier of construction materials for roadways, bridges and airport.","424 Caradean Drive","Horsham","PA","Montgomery","215-443-5040","215-443-5041","terry@callahanpaving.com","423320 - Brick, Stone, and Related Construction Material Merchant Wholesalers; 423390 - Other Construction Material Merchant Wholesalers; 42351 - Metal Service Centers and Other Metal Merchant Wholesalers"
"CALLAH BENUE ASSOCIATES INC","Highway, Bridge, Street Construction, Construction Management, Construction Inspection.","590 Flatbush Avenue Suite 10F","BROOKLYN","NY","Kings","347-419-0907","718-940-3369","callahbenue@msn.com","237310 - Highway, Street, and Bridge Construction; 541330 - Engineering services; 050A - CONSTRUCTION INSPECTION"
"Call Associates, Inc.","Drywall services;","567 EXCHANGE STREET, SUITE 211","BUFFALO","NY","Erie","716-853-1045","716-853-1418","jcall@callassociatesinc.com","236118 - Residential Remodelers; 236220 - Commercial and Institutional Building Construction; 238220 - Plumbing, Heating, and Air-Conditioning Contractors; 238310 - Drywall and Insulation Contractors; 332323 - Ornamental and Architectural Metal Work Manufacturing; 425120 - Wholesale Trade Agents and Brokers; 712 - MISCELLANEOUS"
"Camabo Industries, Inc.","Camabo provides its clients with painting and post construction cleaning services.","98-43 212 Street","Queens Village","NY","Queens","516-353-3133","516-775-1651","boris@camabo.com","238320 - Painting (except roof) contractors; 238390 - Other Building Finishing Contractors; K-WTRPROOF - Waterproofing"
"Cambridge Economic Research","Urban planning consultants specializing in economic impact snalysis for transportation projects of all modes","71 Putnam Avenue","Cambridge","MA",,"617-876-8880","857-383-1215","mcollins@cambridgeecon.com","541320 - Landscape architectural services"
"Cameo Construction Scheduling, LLC","Scheduling for construction projects.;","37 Clover Hill Road","Colts Neck","NJ",,"732-216-5318",,"heather@cameoscheduling.com","541513 - Computer Facilities Management Services; 090C - IT MGMT SERVICES (PROJECT MGMT, ANALYSIS & PLANNING)"
"Capable Construction Corp.","Capable Construction Corp. provides iron work and black iron for acoustical ceilings and drywall ceilings and related services for residential and commercial and new construction and renovation projects.","538 East 21st Street, Apt# D 6","Brooklyn","NY","Kings","347-732-3074","718-826-0877","fritz@capableconstructioncorp.com","236220 - Construction management, commercial and institutional building; 238110 - Foundation, building, poured concrete, contractors; 23812 - Structural Steel and Precast Concrete Contractors; 238120 - Rebar contractors; 238130 - Framing contractors; 238140 - Masonry Contractors; 23831 - Drywall and Insulation Contractors; 23833 - Flooring Contractors; 23835 - Finish Carpentry Contractors; K-CEILINGS - Ceilings; K-INTRENOV - Interior Renovations"
"CAPITAL SHEETING INC","Installation of sheet metal siding commercial and industrial buildings;","8875 WOODSIDE DRIVE","EDEN","NY","Erie","716-992-9445","716-992-9445","cfskds@hotmail.com","238170 - Siding contractors"
"CAPSTONE STRATEGY GROUP LLC","Management Consulting Strategic Process Improvement Data Analytics","60 LABELLE ROAD","MOUNT VERNON","NY","Westchester","914-667-4659","914-992-8449","dmcleod@capstonestrategygroup.com","541512 - Computer Systems Design Services; 541611 - Administrative Management and General Management Consulting Services; 541613 - Marketing consulting services; 541614 - Process, Physical Distribution, and Logistics Consulting Services; 541910 - Marketing Research and Public Opinion Polling; 090J - BUSINESS & FINANCIAL ADVISING; 090K - MARKETING"
