"unique_case_id","electric_utility","county","region","climate_zone","kwh_category","therm_category","data_origin","survey_method","case_disposition","construction_type","dwelling_type","skylights","tubular_skylights","large_window_areas","no_natural_lighting_method_above","dimmer_switch","_3_way_bulb","occupancy_motion_sensor","timer","no_lighting_control_method_above","previously_familiar_with_cfls","previously_familiar_with_leds","cfl_led_bulbs_used_daily_inside_home","incandescent_bulbs_used_daily_inside_home","other_bulbs_used_daily_inside_home","bulbs_used_daily_outside_home","cfl_led_bulbs_used_daily_outside_home"
"CD31471","NYSEG","Saratoga","Capital District","Climate zone 5","12,001 to 20,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Yes","Yes","1","0","0","0","Programmed Skip"
"CD64120","National Grid","Saratoga","Capital District","Climate zone 5",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","77","0","0","2","0"
"WN61000","National Grid","Erie","Western New York","Climate zone 5",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","No","0","0","3","0","Programmed Skip"
"LI45040","LIPA","Suffolk","Long Island","Climate zone 4","6,001 to 12,000 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","10","10","0","5","0"
"CN60872","National Grid","Onondaga","Central New York","Climate zone 5",,,"Tax record data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","20","0","0","2","2"
"FL54385","RG&E","Monroe","Finger Lakes","Climate zone 5","501 to 2,500 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","2","0","2","0","Programmed Skip"
"FL60512","RG&E","Monroe","Finger Lakes","Climate zone 5",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","3","6","0","0","Programmed Skip"
"NC61764","NYSEG","Lewis","North Country","Climate zone 6",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","6","2","0","0","Programmed Skip"
"CD65528","National Grid","Washington","Capital District","Climate zone 5",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Yes","Yes","2","2","2","0","Programmed Skip"
"LI41985","LIPA","Nassau","Long Island","Climate zone 4","12,001 to 20,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","0","8","20","3","0"
"NC21808","National Grid","Jefferson","North Country","Climate zone 6","2,501 to 6,000 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","No","1","0","0","0","Programmed Skip"
"CD47001","NYSEG","Saratoga","Capital District","Climate zone 5","501 to 2,500 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Tenant","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","No","No","2","2","0","0","Programmed Skip"
"MH60660","Central Hudson","Dutchess","Mid-Hudson","Climate zone 5",,,"Tax record data","Phone complete","Phone complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","0","10","0","1","0"
"NC60524","National Grid","Hamilton","North Country","Climate zone 6",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Yes","Yes","8","6","0","4","2"
"ST20541","NYSEG","Tioga","Southern Tier","Climate zone 5","12,001 to 20,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","15","0","10","4","2"
"CD31057","National Grid","Saratoga","Capital District","Climate zone 5","6,001 to 12,000 kWh","1,200 to 1,500 therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","12","2","0","6","6"
"NC30147","National Grid","Essex","North Country","Climate zone 6","501 to 2,500 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Tenant","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","4","4","0","0","Programmed Skip"
"ST20385","NYSEG","Delaware","Southern Tier","Climate zone 6","6,001 to 12,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","2","1","0","1","0"
"NY32500","ConEd","Richmond","New York City","Climate zone 4","6,001 to 12,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","0","0","2","0","Programmed Skip"
"MV51710","NYSEG","Oneida","Mohawk Valley","Climate zone 6","6,001 to 12,000 kWh","300 to 600 therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","No","5","0","0","0","Programmed Skip"
"FL21451","RG&E","Wayne","Finger Lakes","Climate zone 5","12,001 to 20,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","3","15","0","4","0"
"CD48818","National Grid","Albany","Capital District","Climate zone 5","2,501 to 6,000 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","5","0","0","2","2"
"MH17000","ConEd","Westchester","Mid-Hudson","Climate zone 4","2,501 to 6,000 kWh","300 or more therms annually","Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","2","1","0","0","Programmed Skip"
"NC62120","National Grid","St. Lawrence","North Country","Climate zone 6",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","5","0","20","3","0"
"NC39370","NYSEG","Clinton","North Country","Climate zone 6","12,001 to 20,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Tenant","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","No","0","0","4","1","1"
"WN29376","National Grid","Chautauqua","Western New York","Climate zone 5","2,501 to 6,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","8","1","0","0","Programmed Skip"
"NC61172","National Grid","Jefferson","North Country","Climate zone 6",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","No","30","0","0","1","1"
"MH65136","NYSEG","Westchester","Mid-Hudson","Climate zone 4",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Mentioned","Mentioned","Mentioned","Mentioned","Not mentioned","Yes","Yes","50","6","10","60","60"
"NC60716","National Grid","Jefferson","North Country","Climate zone 6",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","No","6","2","0","2","2"
"WN14514","NYSEG","Erie","Western New York","Climate zone 5","12,001 to 20,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","10","0","0","2","1"
"NY11427","ConEd","Queens","New York City","Climate zone 4","501 to 2,500 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","No","No","0","0","2","0","Programmed Skip"
"NY15415","ConEd","New York","New York City","Climate zone 4","501 to 2,500 kWh","300 or more therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Tenant","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","0","2","0","0","Programmed Skip"
"CN60988","National Grid","Onondaga","Central New York","Climate zone 5",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","11","2","1","0","Programmed Skip"
"FL25261","RG&E","Monroe","Finger Lakes","Climate zone 5","501 to 2,500 kWh","300 or more therms annually","Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Tenant","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","5","0","0","0","Programmed Skip"
"CN39581","National Grid","Onondaga","Central New York","Climate zone 5","501 to 2,500 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Tenant","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Yes","Yes","2","3","0","0","Programmed Skip"
"CD11592","NYSEG","Saratoga","Capital District","Climate zone 5","501 to 2,500 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","0","3","0","0","Programmed Skip"
"LI38724","LIPA","Suffolk","Long Island","Climate zone 4","2,501 to 6,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","2","8","1","0","Programmed Skip"
"FL63256","NYSEG","Ontario","Finger Lakes","Climate zone 5",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","No","Yes","0","4","0","0","Programmed Skip"
"CN62456","National Grid","Oswego","Central New York","Climate zone 5",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Mentioned","Mentioned","Not mentioned","Yes","Yes","55","9","6","5","1"
