"permit_number","approval_date","fiscal_year","expiration_date","region","fee_type","permit_type","description_of_work","applicant_name","county","municipality","route","location_beginning_reference_number","location_end_reference_number"
"20180575705","2019-03-14T00:00:00.000","2018 TO 2019","2019-10-31T00:00:00.000","5","NON-UTILITY","8","Miscellaneous","CONCRETE APPLIED TECHNOLOGIES CORP","ERIE","COLLINS","62","62 53031041","62 53031056"
"20180675686","2019-03-14T00:00:00.000","2018 TO 2019","2019-09-09T00:00:00.000","6","NON-UTILITY","8","Miscellaneous","COFFEE KLATSCH PATROL INC.","STEUBEN","BATH","86I","-","-"
"20181175698","2019-03-14T00:00:00.000","2018 TO 2019","2019-07-21T00:00:00.000","11","NON-UTILITY","8","Miscellaneous","SAFWAY ATLANTIC LLC","NEW YORK","-","9A","-","-"
"20180475664","2019-03-14T00:00:00.000","2018 TO 2019","2019-06-30T00:00:00.000","4","NON-UTILITY","5b2c","Commercial – Resurface existing road or driveway","ROYAL WASH HENRIETTA, LLC","MONROE","HENRIETTA","252","252 43011074","252 43011075"
"20180175677","2019-03-14T00:00:00.000","2018 TO 2019","2019-06-01T00:00:00.000","1","UTILITY","1b2","Overhead - Running new lines","DEVELOPMENT AUTHORITY OF THE NORTH COUNTRY","ESSEX","NORTH ELBA","73","73 12011630","73 12011631"
"20180975693","2019-03-14T00:00:00.000","2018 TO 2019","2019-03-21T00:00:00.000","9","UTILITY","1b2","Overhead - Running new lines","TVC ALBANY INC, BDA FIRSTLIGHT FIBER","DELAWARE","HANCOCK","17","17 93081331","17 93081332"
"20180975693","2019-03-14T00:00:00.000","2018 TO 2019","2019-03-21T00:00:00.000","9","UTILITY","1b2","Overhead - Running new lines","TVC ALBANY INC, BDA FIRSTLIGHT FIBER","DELAWARE","HANCOCK","17","17 93081285","17 93081285"
"20180275670","2019-03-13T00:00:00.000","2018 TO 2019","2021-03-31T00:00:00.000","2","NON-UTILITY","9","Adopt-a-Highway","MOHAWK COMMUNITY CLUB","HERKIMER","GERMAN FLATTS","5S","5S23021404","5S23021417"
"20180275646","2019-03-13T00:00:00.000","2018 TO 2019","2021-03-31T00:00:00.000","2","NON-UTILITY","9","Adopt-a-Highway","IN MEMORY OF HOWARD AND THEKLA COOL","HERKIMER","SALISBURY","29A","29A23011044","29A23011052"
"20180575674","2019-03-13T00:00:00.000","2018 TO 2019","2020-04-01T00:00:00.000","5","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","NATIONAL FUEL GAS COMPANY WO #11-04275","CHAUTAUQUA","ELLICOTT","430","17 52011250","17 52011252"
"20180375660","2019-03-13T00:00:00.000","2018 TO 2019","2020-03-13T00:00:00.000","3","NON-UTILITY","5a1","Residential Driveway","BRADLEY PERKINS","TOMPKINS","DRYDEN","38","38 36031040","38 36031042"
"20180674508","2019-03-13T00:00:00.000","2018 TO 2019","2020-03-13T00:00:00.000","6","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","ELMIRA WATER BOARD","CHEMUNG","ELMIRA","352","352 62021078","352 62021076"
"20180375663","2019-03-13T00:00:00.000","2018 TO 2019","2020-03-12T00:00:00.000","3","UTILITY","1b2","Overhead - Running new lines","TVC ALBANY INC DBA FIRSTLIGHT","ONONDAGA","VAN BUREN","48","48 33011020","48 33011011"
"20180375662","2019-03-13T00:00:00.000","2018 TO 2019","2020-03-12T00:00:00.000","3","UTILITY","1b2","Overhead - Running new lines","CHARTER COMMUNICATIONS","CAYUGA","NILES","38A","38A31011059","38A31011000"
"20180375665","2019-03-13T00:00:00.000","2018 TO 2019","2020-03-12T00:00:00.000","3","UTILITY","1b2","Overhead - Running new lines","TVC ALBANY INC DBA FIRSTLIGHT","ONONDAGA","BALDWINSVILLE","31","31 33091139","31 33091135"
"20180375665","2019-03-13T00:00:00.000","2018 TO 2019","2020-03-12T00:00:00.000","3","UTILITY","1b2","Overhead - Running new lines","TVC ALBANY INC DBA FIRSTLIGHT","ONONDAGA","LYSANDER","31","31 33091148","31 33091139"
"20180375667","2019-03-13T00:00:00.000","2018 TO 2019","2020-03-12T00:00:00.000","3","UTILITY","1b2","Overhead - Running new lines","VERIZON NEW YORK","CAYUGA","SCIPIO","34B","34B31021108","34B31021137"
"20180775668","2019-03-13T00:00:00.000","2018 TO 2019","2020-03-11T00:00:00.000","7","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","VERIZON NY, INC - KEVIN PERCY","CLINTON","PLATTSBURGH","87I","87I71051157","87I71051158"
"20180775659","2019-03-13T00:00:00.000","2018 TO 2019","2020-03-11T00:00:00.000","7","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","VERIZON NY, INC","JEFFERSON","BROWNVILLE","12","12 73063079","12 73063074"
"20180775659","2019-03-13T00:00:00.000","2018 TO 2019","2020-03-11T00:00:00.000","7","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","VERIZON NY, INC","JEFFERSON","CLAYTON","12","12 73063083","12 73063079"
"20180175648","2019-03-13T00:00:00.000","2018 TO 2019","2020-02-15T00:00:00.000","1","UTILITY","2a","Maintenance, single job","NIAGARA MOHAWK POWER CORP DBA NATIONAL GRID","SCHENECTADY","PRINCETOWN","160","160 16021048","160 16021049"
"20180175655","2019-03-13T00:00:00.000","2018 TO 2019","2020-02-14T00:00:00.000","1","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","NATIONAL GRID","WASHINGTON","KINGSBURY","4","4 18031146","4 18031147"
"20180175657","2019-03-13T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","UTILITY","1b2","Overhead - Running new lines","FIBERTECH FACILITIES CORP.","RENSSELAER","SCHODACK","150","150 14011030","150 14011050"
"20180175654","2019-03-13T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","UTILITY","1b2","Overhead - Running new lines","VERIZON NY INC.","RENSSELAER","POESTENKILL","355","154 14012045","154 14012046"
"20180175652","2019-03-13T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","VERIZON NY INC.","WASHINGTON","JACKSON","313","313 18011029","313 18011039"
"20180175653","2019-03-13T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","VERIZON NY INC.","WASHINGTON","JACKSON","313","313 18011048","313 18011051"
"20180475649","2019-03-13T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","4","NON-UTILITY","7b","Improvement to meet Department standards","COMFORT INN HOTEL","MONROE","BRIGHTON","590I","590I43011028","590I43011029"
"20180875623","2019-03-13T00:00:00.000","2018 TO 2019","2019-11-15T00:00:00.000","8","NON-UTILITY","5a1","Residential Driveway","1657 LLC C/O PCW MANAGEMENT","PUTNAM","PHILIPSTOWN","9D","9D84021076","9D84021077"
"20180675656","2019-03-13T00:00:00.000","2018 TO 2019","2019-11-04T00:00:00.000","6","NON-UTILITY","8","Miscellaneous","UNITY CHAPTER ORDER OF EASTERN STAR","STEUBEN","CAMPBELL","86I","-","-"
"20180475658","2019-03-13T00:00:00.000","2018 TO 2019",,"4","NON-UTILITY","9","Adopt-a-Highway","ORLEANS UNITED DFC COALITION / GCASA","ORLEANS","RIDGEWAY","31","31 45021080","31 45021094"
"20180475658","2019-03-13T00:00:00.000","2018 TO 2019",,"4","NON-UTILITY","9","Adopt-a-Highway","ORLEANS UNITED DFC COALITION / GCASA","ORLEANS","ALBION","31","31 45021094","31 45021101"
"20180875626","2019-03-12T00:00:00.000","2018 TO 2019","2020-04-30T00:00:00.000","8","NON-UTILITY","5d6","Miscellaneous construction","COLUMBIA COUNTY DPW","COLUMBIA","HILLSDALE","22","22 81051171","22 81051238"
"20180875626","2019-03-12T00:00:00.000","2018 TO 2019","2020-04-30T00:00:00.000","8","NON-UTILITY","5d6","Miscellaneous construction","COLUMBIA COUNTY DPW","COLUMBIA","AUSTERLITZ","203","203 81011001","203 81011063"
"20180575594","2019-03-12T00:00:00.000","2018 TO 2019","2020-04-01T00:00:00.000","5","UTILITY","1b2","Overhead - Running new lines","FIBERTECH FACILITIES CORP #142814-2","ERIE","AMHERST","270","270 53011005","270 53011013"
"20180575614","2019-03-12T00:00:00.000","2018 TO 2019","2020-04-01T00:00:00.000","5","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","FIBERTECH FACILITIES CORP. #PD158827-LA1148","ERIE","HAMBURG","5","5 53021209","5 53021211"
"20180475638","2019-03-12T00:00:00.000","2018 TO 2019","2020-03-20T00:00:00.000","4","UTILITY","2a","Maintenance, single job","VILLAGE  OF  NEWARK","WAYNE","NEWARK","88","88 37021007","88 37021037"
"20180275641","2019-03-12T00:00:00.000","2018 TO 2019","2020-03-12T00:00:00.000","2","UTILITY","1b1","Overhead - Erecting poles, towers","NIAGARA MOHAWK POWER CORP DBA NATIONAL GRID","ONEIDA","FLOYD","365","365 26013056","365 26013060"
"20180275645","2019-03-12T00:00:00.000","2018 TO 2019","2020-03-12T00:00:00.000","2","UTILITY","1b1","Overhead - Erecting poles, towers","NIAGARA MOHAWK POWER CORP DBA NATIONAL GRID","ONEIDA","STEUBEN","274","274 26011071","274 26011073"
"20180473425","2019-03-12T00:00:00.000","2018 TO 2019","2020-03-12T00:00:00.000","4","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","ALDI INC","ORLEANS","SHELBY","31","31 45021032","31 45021034"
"20180875634","2019-03-12T00:00:00.000","2018 TO 2019","2020-03-11T00:00:00.000","8","UTILITY","2b1","Annual maintenance per region","TVC ALBANY DBA FIRSTLIGHT FIBER","ROCKLAND","-","-","-","-"
"20180875634","2019-03-12T00:00:00.000","2018 TO 2019","2020-03-11T00:00:00.000","8","UTILITY","2b1","Annual maintenance per region","TVC ALBANY DBA FIRSTLIGHT FIBER","WESTCHESTER","-","-","-","-"
"20180875634","2019-03-12T00:00:00.000","2018 TO 2019","2020-03-11T00:00:00.000","8","UTILITY","2b1","Annual maintenance per region","TVC ALBANY DBA FIRSTLIGHT FIBER","PUTNAM","-","-","-","-"
"20180875634","2019-03-12T00:00:00.000","2018 TO 2019","2020-03-11T00:00:00.000","8","UTILITY","2b1","Annual maintenance per region","TVC ALBANY DBA FIRSTLIGHT FIBER","ULSTER","-","-","-","-"
"20180875634","2019-03-12T00:00:00.000","2018 TO 2019","2020-03-11T00:00:00.000","8","UTILITY","2b1","Annual maintenance per region","TVC ALBANY DBA FIRSTLIGHT FIBER","COLUMBIA","-","-","-","-"
"20180875634","2019-03-12T00:00:00.000","2018 TO 2019","2020-03-11T00:00:00.000","8","UTILITY","2b1","Annual maintenance per region","TVC ALBANY DBA FIRSTLIGHT FIBER","ORANGE","-","-","-","-"
"20180875634","2019-03-12T00:00:00.000","2018 TO 2019","2020-03-11T00:00:00.000","8","UTILITY","2b1","Annual maintenance per region","TVC ALBANY DBA FIRSTLIGHT FIBER","DUTCHESS","-","-","-","-"
"20180175635","2019-03-12T00:00:00.000","2018 TO 2019","2020-02-04T00:00:00.000","1","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","NATIONAL GRID","SCHENECTADY","GLENVILLE","5","5 16131071","5 16131072"
"20180275627","2019-03-12T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","2","UTILITY","1b2","Overhead - Running new lines","SQUAN COMPANY","HAMILTON","HOPE","30","30 22061015","30 22061088"
"20180275622","2019-03-12T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","2","NON-UTILITY","5a1","Residential Driveway","CARNEY CONTRACTING","HERKIMER","MIDDLEVILLE","28","28 23041210","28 23041211"
"20180675640","2019-03-12T00:00:00.000","2018 TO 2019","2019-11-05T00:00:00.000","6","NON-UTILITY","8","Miscellaneous","STEUBEN LODGE NO. 112 F.","STEUBEN","BATH","86I","-","-"
"20181054436","2019-03-12T00:00:00.000","2018 TO 2019","2019-10-31T00:00:00.000","10","NON-UTILITY","5d3","Traffic control signals","POSILLICO- CIVIL","NASSAU","OYSTER BAY","107","-","-"
"20180675642","2019-03-12T00:00:00.000","2018 TO 2019","2019-10-29T00:00:00.000","6","NON-UTILITY","8","Miscellaneous","STEUBEN COUNTY DAIRY FESTIVAL COMMITTEE","STEUBEN","BATH","86I","-","-"
"20180675643","2019-03-12T00:00:00.000","2018 TO 2019","2019-06-17T00:00:00.000","6","NON-UTILITY","8","Miscellaneous","COUNTRY CRITTER 4H","STEUBEN","CAMPBELL","86I","-","-"
"20180675644","2019-03-12T00:00:00.000","2018 TO 2019","2019-06-17T00:00:00.000","6","NON-UTILITY","8","Miscellaneous","COUNTRY CRITTERS 4H","STEUBEN","CAMPBELL","86I","-","-"
"20180275631","2019-03-12T00:00:00.000","2018 TO 2019","2019-04-30T00:00:00.000","2","NON-UTILITY","5a1","Residential Driveway","DEAN SMITH","FULTON","JOHNSTOWN","30A","30A21034029","30A21034032"
"20180375637","2019-03-12T00:00:00.000","2018 TO 2019","2019-04-01T00:00:00.000","3","NON-UTILITY","8","Miscellaneous","ORDER OF EASTERN STAR #222","CORTLAND","PREBLE","81I","81I32023072","81I32023078"
"20180375629","2019-03-12T00:00:00.000","2018 TO 2019","2019-03-25T00:00:00.000","3","NON-UTILITY","8","Miscellaneous","MCGRAW LIONS CLUB","CORTLAND","PREBLE","81I","81I32023072","81I32023078"
"20180275591","2019-03-11T00:00:00.000","2018 TO 2019","2021-03-31T00:00:00.000","2","NON-UTILITY","9","Adopt-a-Highway","BIG BLUE SELF STORAGE","HERKIMER","FRANKFORT","5S","5S23021008","5S23021014"
"20180275596","2019-03-11T00:00:00.000","2018 TO 2019","2021-03-31T00:00:00.000","2","NON-UTILITY","9","Adopt-a-Highway","JOHN & ROSEMARY DIBBLE","HERKIMER","HERKIMER","28","28 23041135","28 23081155"
"20180275593","2019-03-11T00:00:00.000","2018 TO 2019","2021-03-31T00:00:00.000","2","NON-UTILITY","9","Adopt-a-Highway","KITLAS RESTAURANT","HERKIMER","FRANKFORT","5S","5S23021000","5S23021008"
"20180275600","2019-03-11T00:00:00.000","2018 TO 2019","2021-03-31T00:00:00.000","2","NON-UTILITY","9","Adopt-a-Highway","LITTLE FALLS FAMILY YMCA","HERKIMER","LITTLE FALLS","167","167 23022002","167 23022007"
"20180275600","2019-03-11T00:00:00.000","2018 TO 2019","2021-03-31T00:00:00.000","2","NON-UTILITY","9","Adopt-a-Highway","LITTLE FALLS FAMILY YMCA","HERKIMER","LITTLE FALLS","167","167 23021153","167 23021164"
"20180175595","2019-03-11T00:00:00.000","2018 TO 2019","2020-12-31T00:00:00.000","1","NON-UTILITY","5d4","Warning and entrance signs","JAMES H MALOY, INC","WASHINGTON","FORT ANN","149","149 18021102","149 18021112"
"20180575601","2019-03-11T00:00:00.000","2018 TO 2019","2020-04-01T00:00:00.000","5","NON-UTILITY","8","Miscellaneous","NYSDEC","ERIE","DEPEW","130","130 53012039","130 53012040"
"20180575599","2019-03-11T00:00:00.000","2018 TO 2019","2020-04-01T00:00:00.000","5","UTILITY","1b1","Overhead - Erecting poles, towers","NYSEG","ERIE","CHEEKTOWAGA","277","277 53011151","277 53011152"
"20180475603","2019-03-11T00:00:00.000","2018 TO 2019","2020-03-31T00:00:00.000","4","NON-UTILITY","8","Miscellaneous","VILLAGE OF FAIRPORT","MONROE","FAIRPORT","-","-","-"
"20180475573","2019-03-11T00:00:00.000","2018 TO 2019","2020-03-31T00:00:00.000","4","UTILITY","4","Miscellaneous utility work","VILLAGE OF FAIRPORT","MONROE","FAIRPORT","-","-","-"
"20180175597","2019-03-11T00:00:00.000","2018 TO 2019","2020-03-11T00:00:00.000","1","NON-UTILITY","5d3","Traffic control signals","NEW LOUDON ROAD ASSOCIATES LLC","ALBANY","COLONIE","9","9 11082037","9 11082040"
"20180469898","2019-03-11T00:00:00.000","2018 TO 2019","2020-03-11T00:00:00.000","4","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","TOWN OF BYRON","GENESEE","BYRON","237","237 41011054","237 41011060"
"20180875589","2019-03-11T00:00:00.000","2018 TO 2019","2020-03-10T00:00:00.000","8","UTILITY","1a3","Underground - Residential subsurface connection","CENTRAL HUDSON GAS & ELECTRIC CORP","ULSTER","KINGSTON","32","32 86022012","32 86022013"
"20180875588","2019-03-11T00:00:00.000","2018 TO 2019","2020-03-10T00:00:00.000","8","NON-UTILITY","5b2a","Commercial- Sidewalk, curb paving, drainage, etc.","TOWN OF SAUGERTIES","ULSTER","SAUGERTIES","9W","9W86035124","9W86035126"
"20180775611","2019-03-11T00:00:00.000","2018 TO 2019","2020-03-09T00:00:00.000","7","UTILITY","1b1","Overhead - Erecting poles, towers","NIAGARA MOHAWK POWER CORPORATION DBA NATIONAL GRID","JEFFERSON","WEST CARTHAGE","26","26 73071003","26 73071002"
"20180175604","2019-03-11T00:00:00.000","2018 TO 2019","2020-02-08T00:00:00.000","1","UTILITY","4","Miscellaneous utility work","NATIONAL GRID","SARATOGA","NORTHUMBERLAND","50","50 15023095","-"
"20180175620","2019-03-11T00:00:00.000","2018 TO 2019","2020-02-01T00:00:00.000","1","UTILITY","4","Miscellaneous utility work","NATIONAL GRID","SCHENECTADY","GLENVILLE","50","50 16011019","50 16011018"
"20180175617","2019-03-11T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","NON-UTILITY","5c2a","Commercial removal or planting","TOWN OF MALTA","SARATOGA","MALTA","9","9 15091110","9 15091111"
"20180775606","2019-03-11T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","7","UTILITY","2c","Repair of water or sewer lines","VILLAGE OF SARANAC LAKE","FRANKLIN","SARANAC LAKE","86","-","-"
"20180775607","2019-03-11T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","7","UTILITY","2c","Repair of water or sewer lines","TOWN OF BANGOR","FRANKLIN","BANGOR","11","-","-"
"20181075590","2019-03-11T00:00:00.000","2018 TO 2019","2019-11-30T00:00:00.000","10","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","KEYSPAN GAS EAST CORPORATION D/B/A NATIONAL GRID","NASSAU","OYSTER BAY","106","106 03011114","106 03011115"
"20180175610","2019-03-11T00:00:00.000","2018 TO 2019","2019-09-30T00:00:00.000","1","UTILITY","1b2","Overhead - Running new lines","TIME WARNER CABLE NORTHEAST LLC","SARATOGA","SARATOGA","9N","9N15012010","9N15012006"
"20180875579","2019-03-08T00:00:00.000","2018 TO 2019","2021-04-01T00:00:00.000","8","NON-UTILITY","9","Adopt-a-Highway","HYDE PARK VISUAL ENVIRONMENT COMMITTEE","DUTCHESS","HYDE PARK","9","9 82053028","9 82053058"
"20180875477","2019-03-08T00:00:00.000","2018 TO 2019","2021-03-31T00:00:00.000","8","NON-UTILITY","9","Adopt-a-Highway","PINE HILL COMMUNITY CENTER","ULSTER","SHANDAKEN","28","28 86012348","28 86012358"
"20180975533","2019-03-08T00:00:00.000","2018 TO 2019","2021-03-07T00:00:00.000","9","NON-UTILITY","9","Adopt-a-Highway","FLEISCHMANNS VOL. FIRE DEPARTMENT","DELAWARE","MARGARETVILLE","28","28 93021012","28 93021025"
"20180975503","2019-03-08T00:00:00.000","2018 TO 2019","2020-03-07T00:00:00.000","9","UTILITY","2b1","Annual maintenance per region","TIME WARNER CABLE NORTHEAST LLC","DELAWARE","-","-","-","-"
"20180975503","2019-03-08T00:00:00.000","2018 TO 2019","2020-03-07T00:00:00.000","9","UTILITY","2b1","Annual maintenance per region","TIME WARNER CABLE NORTHEAST LLC","SCHOHARIE","-","-","-","-"
"20180975575","2019-03-08T00:00:00.000","2018 TO 2019","2020-03-07T00:00:00.000","9","UTILITY","2b2","Annual maintenance per county","ADAMS CATV","BROOME","-","-","-","-"
"20180975503","2019-03-08T00:00:00.000","2018 TO 2019","2020-03-07T00:00:00.000","9","UTILITY","2b1","Annual maintenance per region","TIME WARNER CABLE NORTHEAST LLC","BROOME","-","-","-","-"
"20180975503","2019-03-08T00:00:00.000","2018 TO 2019","2020-03-07T00:00:00.000","9","UTILITY","2b1","Annual maintenance per region","TIME WARNER CABLE NORTHEAST LLC","OTSEGO","-","-","-","-"
"20180975503","2019-03-08T00:00:00.000","2018 TO 2019","2020-03-07T00:00:00.000","9","UTILITY","2b1","Annual maintenance per region","TIME WARNER CABLE NORTHEAST LLC","CHENANGO","-","-","-","-"
"20180975503","2019-03-08T00:00:00.000","2018 TO 2019","2020-03-07T00:00:00.000","9","UTILITY","2b1","Annual maintenance per region","TIME WARNER CABLE NORTHEAST LLC","TIOGA","-","-","-","-"
"20180975503","2019-03-08T00:00:00.000","2018 TO 2019","2020-03-07T00:00:00.000","9","UTILITY","2b1","Annual maintenance per region","TIME WARNER CABLE NORTHEAST LLC","SULLIVAN","-","-","-","-"
"20180875572","2019-03-08T00:00:00.000","2018 TO 2019","2020-03-06T00:00:00.000","8","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","VERIZON NEW YORK, INC.","DUTCHESS","POUGHKEEPSIE","44","44 82022024","44 82022027"
"20180875433","2019-03-08T00:00:00.000","2018 TO 2019","2020-03-04T00:00:00.000","8","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","ORANGE AND ROCKLAND UTILITIES","ORANGE","GOSHEN","94","94 83011113","94 83011115"
"20180875504","2019-03-08T00:00:00.000","2018 TO 2019","2020-03-03T00:00:00.000","8","UTILITY","1b1","Overhead - Erecting poles, towers","CENTRAL HUDSON GAS & ELECTRIC CORP.","DUTCHESS","POUGHKEEPSIE","44","44 82022024","44 82022026"
