"case_ohms_number","case_name","alj_last_name","case_type_name","status_type_name","case_text_update","case_towncity","county","decision"
"200863840","Allington #1 (East Resources, Inc.)","McClymonds","Permit - Non UPA","Withdrawn","Compulsory integration proceedings for the Allington 1 natural gas well located in the Town of Horseheads, Chemung County.  DEC staff referred for adjudicatory proceedings. Notice published in the 9/10/08 ENB.  Legislative hearing and issues conference held 10/20/08.  Issues withdrawn.  Order of disposition issued 11/4/09.","HORSEHEADS","CHEMUNG",
"200762513","Alpert, Stanley (Clifton MGP Site)","Goldberger","FOIL Appeal","Closed FOIL Case","Appeal from denial of FOIL Request No. R2-06-1496. FOIL Determination Letter issued 10/15/08.",,,
"200863436","Alpert, Stanley N. (The Alpert Firm)","McBride","FOIL Appeal","Closed FOIL Case","Appeal from denial of FOIL Request No. 07-2985.  FOIL determination letter issued 10/15/08. FOIL determination letter issued 2/19/09.","MANHATTAN (ENTIRE)","NEW YORK",
"202175778","Alpha Daycare NYC, Inc.","O''Connell","Enforcement","Settled","Petroleum bulk storage (PBS) facility enforcement.  Multiple alleged violations of the PBS regulations at a facility located at 7874 US Route 11, Chateaugay, NY 12920 (Town of Chateaugay, Franklin County).  DEC staff request assignment of an ALJ to conduct a default hearing.  Hearing scheduled for 9/9/21. Hearing Notice issued August 11, 2021. Revised Hearing Notice issued August 30, 2021. Hearing adjourned to explore settlement negotiations to October 7, 2021. Negotiating settlement. Order on Consent signed September 17, 2021. Case closed.",,,
"201771976","Alpha Drilling & Blasting, Inc.","McBride","NYS Dept. of Economic Development","Closed","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Appeal hearing scheduled for 8/15/17.  Recommended order issued 3/16/18.  Final order 18-23 issued 4/5/18.",,,
"201973832","Alta East, Inc.","Garlick","Enforcement","Decision Issued","Oil spill enforcement.  Alleged discharge of petroleum at eight petroleum bulk storage (PBS) facilities located in Orange, Sullivan, and Nassau Counties.  DEC staff moves for an order without hearing in lieu of complaint.  Respondent cross-motion to dismiss the charges filed 3/26/19. Commissioner Order issued March 10, 2021.","BALDWIN","CHEMUNG","https://www.dec.ny.gov/docs/legal_protection_pdf/altaeastinco.pdf"
"201973832","Alta East, Inc.","Garlick","Enforcement","Decision Issued","Oil spill enforcement.  Alleged discharge of petroleum at eight petroleum bulk storage (PBS) facilities located in Orange, Sullivan, and Nassau Counties.  DEC staff moves for an order without hearing in lieu of complaint.  Respondent cross-motion to dismiss the charges filed 3/26/19. Commissioner Order issued March 10, 2021.","WARWICK","ORANGE","https://www.dec.ny.gov/docs/legal_protection_pdf/altaeastinco.pdf"
"201973832","Alta East, Inc.","Garlick","Enforcement","Decision Issued","Oil spill enforcement.  Alleged discharge of petroleum at eight petroleum bulk storage (PBS) facilities located in Orange, Sullivan, and Nassau Counties.  DEC staff moves for an order without hearing in lieu of complaint.  Respondent cross-motion to dismiss the charges filed 3/26/19. Commissioner Order issued March 10, 2021.","WALLKILL","ORANGE","https://www.dec.ny.gov/docs/legal_protection_pdf/altaeastinco.pdf"
"201973832","Alta East, Inc.","Garlick","Enforcement","Decision Issued","Oil spill enforcement.  Alleged discharge of petroleum at eight petroleum bulk storage (PBS) facilities located in Orange, Sullivan, and Nassau Counties.  DEC staff moves for an order without hearing in lieu of complaint.  Respondent cross-motion to dismiss the charges filed 3/26/19. Commissioner Order issued March 10, 2021.","WALDEN","ORANGE","https://www.dec.ny.gov/docs/legal_protection_pdf/altaeastinco.pdf"
"201973832","Alta East, Inc.","Garlick","Enforcement","Decision Issued","Oil spill enforcement.  Alleged discharge of petroleum at eight petroleum bulk storage (PBS) facilities located in Orange, Sullivan, and Nassau Counties.  DEC staff moves for an order without hearing in lieu of complaint.  Respondent cross-motion to dismiss the charges filed 3/26/19. Commissioner Order issued March 10, 2021.","MONROE","ORANGE","https://www.dec.ny.gov/docs/legal_protection_pdf/altaeastinco.pdf"
"201973832","Alta East, Inc.","Garlick","Enforcement","Decision Issued","Oil spill enforcement.  Alleged discharge of petroleum at eight petroleum bulk storage (PBS) facilities located in Orange, Sullivan, and Nassau Counties.  DEC staff moves for an order without hearing in lieu of complaint.  Respondent cross-motion to dismiss the charges filed 3/26/19. Commissioner Order issued March 10, 2021.","MIDDLETOWN","ORANGE","https://www.dec.ny.gov/docs/legal_protection_pdf/altaeastinco.pdf"
"201973832","Alta East, Inc.","Garlick","Enforcement","Decision Issued","Oil spill enforcement.  Alleged discharge of petroleum at eight petroleum bulk storage (PBS) facilities located in Orange, Sullivan, and Nassau Counties.  DEC staff moves for an order without hearing in lieu of complaint.  Respondent cross-motion to dismiss the charges filed 3/26/19. Commissioner Order issued March 10, 2021.","HIGHLAND","SULLIVAN","https://www.dec.ny.gov/docs/legal_protection_pdf/altaeastinco.pdf"
"200561163","Amabile, John; Amabile, Rose (Annadale Laundries)","Goldberger","Enforcement","Decision Issued","Status: Alleged violations of ECL articles 15 and 17 at laundromat located in Staten Island, NY.  DEC staff's motion for order without hearing.  Decision issued 7/12/06. [http://www.dec.ny.gov/docs/legal_protection_pdf/amabileo.pdf]","STATEN ISLAND (ENTIRE)","RICHMOND","https://www.dec.ny.gov/docs/legal_protection_pdf/amabileo.pdf"
"2004J434","Amato, Christopher (Thalle, Inc.)","Alexander; Asst. Comm.","FOIL Appeal","Closed FOIL Case","Status:  FOIL Determination Letter issued 12/17/04.",,,
"200661748","Amato, Christopher","DuBois","FOIL Appeal","Closed FOIL Case","Status: FOIL Determination Letter issued 5/12/06.",,,
"201570290","Ambiance Commercial Systems, LLC","McBride","NYS Dept. of Economic Development","Closed","MWBE Certification denial appeal.  Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Appeal hearing held 10/21/15.  Recommended order issued 2/4/16.  Final order issued 2/5/16.",,,
"2001J644","Amerada Hess Corp.","Wissler","Enforcement","Closed","Alleged violations of the regulations governing major onshore petroleum facilities (MOSF). On 4/26/02, on consent of the parties, Respondent's time to file an amended answer was adjourned without date. Case closed.",,,
"2005J512","Amerestate Property Management","Goldberger","Enforcement","Settled","Hearings cancelled pending settlement.  Department discontinued its action against Amerestate.","SMITHTOWN","SUFFOLK",
"201469430","American Auto Body & Recovery Inc.","Garlick","Enforcement","Decision Issued","Oil spill enforcement.  Alleged discharge of petroleum from a tractor-trailer in violation of the ECL and Navigation Law at a site located in Maspeth, Queens County.  DEC staff moves for a default judgment.  Commissioner ruling denying motion issued 7/2/15.  Remanded to ALJ.  Commissioner Order issued 3/12/18. [http://www.dec.ny.gov/docs/legal_protection_pdf/americanautobodycr.pdf]","QUEENS (ENTIRE)","QUEENS","https://www.dec.ny.gov/docs/legal_protection_pdf/americanautobodycr.pdf"
"201973756","American Landscape Supply, Ltd.","Garlick","NYS Dept. of Economic Development","Withdrawn","MWBE certification denial appeal. Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Appeal hearing scheduled for 4/2/19 in NYC canceled. Matter withdrawn 3/27/19.",,,
"201872999","American Rock Salt Company, LLC","McBride","Legislative (621/SEQRA)","Closed","Part 621 legislative hearing proceeding.  DEC staff requests assignment of an ALJ to conduct a Part 621 legislative hearing on an application for modification of a mined land reclamation permit for a 1,700-acre underground expansion of an existing rock salt mine located at 5520 Route 63, Mt. Morris, NY 14510 (Town of Mount Morris, Livingston County).  Hearing held 8/15/18.","MOUNT MORRIS","LIVINGSTON",
"201166838","American Sugar Refining, Inc.","McBride","Mediation","Closed","Department initiated permit modification proceeding to modify a SPDES permit issued to a sugar refining facility located in Yonkers, Westchester County, which uses cooling water from the Hudson River. Permittee objected to conditions of the modified permit and requested a hearing.  Mediation scheduled for 10/25/11.  Case closed.","YONKERS","WESTCHESTER",
"201166577","American Sugar Refining, Inc.","Sherman","Permit - UPA","Settled","Department initiated permit modification proceeding to modify a SPDES permit issued to a sugar refining facility located in Yonkers, Westchester County, which uses cooling water from the Hudson River.  Permittee objected to conditions of the modified permit and requested a hearing.  Adjourned pending mediation.  Matter settled; order of disposition issued 5/18/12.","YONKERS","WESTCHESTER",
"200964298","American Wet Wood, LLC (Randy Vaas)","A.L.J. Needed","Permit - UPA","Withdrawn","Request for hearing to challenge condition of tidal wetlands permit 2-6405-00217/00005 issued 2/26/09 for a facility located in Staten Island, Richmond County.  Hearing request withdrawn 4/24/09.","STATEN ISLAND (ENTIRE)","RICHMOND",
"200964136","Americo Petroleum, Inc. and 1264 Randall Avenue Holding Corp.","McBride","Enforcement","Decision Issued","Alleged failure to contain a petroleum discharge at and to comply with two consent orders concerning a gasoline service station located on Randall Avenue, Bronx County.  DEC staff filed a motion for order without hearing. Commissioner Order issued 6/4/09. [http://www.dec.ny.gov/docs/legal_protection_pdf/americoo.pdf]","BRONX (ENTIRE)","BRONX","https://www.dec.ny.gov/docs/legal_protection_pdf/americoo.pdf"
"201368214","Anderson, George and Douglas Anderson","Buhrmaster","Enforcement","Decision Issued","Alleged operation of a sand and gravel mine in the Town of Carroll, Chautauqua County, in 2010 and 2011 without a permit.  DEC staff moves for an order without hearing.  Response due 9/26/13.  Commissioner Order issued 3/6/14. [http://www.dec.ny.gov/docs/legal_protection_pdf/andersono.pdf]","CARROLL","CHAUTAUQUA","https://www.dec.ny.gov/docs/legal_protection_pdf/andersono.pdf"
"2004J442","Andrews, Mark","DuBois","Permit - UPA","Withdrawn","Application for tidal wetlands permit denied.  Applicant failed to appear at 11/19/08 calendar call.  Hearing request deemed withdrawn.",,,
"201569947","Anellotech Building 123","McBride","Legislative (621/SEQRA)","Closed","Solid waste management facility permit proceeding.  DEC staff requests an ALJ to conduct a Part 621 legislative hearing on applicant’s request for a Part 360 permit for a facility located in the Town of Orangetown, Rockland County.  Request withdrawn, case closed.","ORANGETOWN","ROCKLAND",
"200762769","Angel View Inc. (Cappelli, Louis)","Sherman","Permit - UPA","Withdrawn","Application for a tidal wetlands permit to construct a stairway down a bluff leading to a dock and platform on Noyack Bay in the Town of Southampton.  DEC staff denied the permit and applicant requested a hearing. Hearing scheduled for 7/7-8/10 cancelled. Applicant withdrew application and hearing request in letter dated 6/7/10.","SOUTHAMPTON","SUFFOLK",
"200863848","Angelillo, Nicholas","McBride","Permit - UPA","Settled","Application for a tidal wetlands permit to install a four pile boat lift on an existing pier in the Town of Hempstead, Nassau County.  DEC staff denied permit and applicant requests a hearing.  Matter settled; hearing request withdrawn.","HEMPSTEAD","NASSAU",
"200864106","Angevine, Joseph F. and Thomas J. Aprea, Jr.","McClymonds","Enforcement","Settled","Department-initiated license revocation proceeding.  DEC staff intends to revoke respondents' striped bass commercial fishing license based upon alleged violations of the ECL.  Respondents request a hearing.  Consent orders executed; hearing cancelled.",,,
"202175489","Annandale Construction corp.","O''Connell","NYS Dept. of Economic Development","Closed","Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Appeal hearing 4/8/21 via WebEx.  Recommended order issued 7/20/21.",,,
"200863872","Antonini, Gino","O''Connell","Permit - UPA","Decision Issued","Application for freshwater wetlands permit to construct single family dwelling in Town of East Hampton, Suffolk County.  DEC staff denied permit and applicant requests a hearing.  Hearing held 2/24/09.  Decision issued 6/17/09. [http://www.dec.ny.gov/docs/legal_protection_pdf/antoninid.pdf]","EAST HAMPTON","SUFFOLK","https://www.dec.ny.gov/docs/legal_protection_pdf/antoninid.pdf"
"201772367","Antoniolli, Amy","McClymonds","FOIL Request","Closed FOIL Case","FOIL Request No. W030281-121117.  FOIL response issued 1/5/17.",,,
"201772373","Antoniolli, Amy","McClymonds","FOIL Request","Closed FOIL Case","FOIL Request No. W030300-121117.  FOIL response issued 1/3/18.",,,
"201772374","Antoniolli, Amy","McClymonds","FOIL Request","Closed FOIL Case","FOIL Request No. W030304-121117.  FOIL request response issued 12/13/17.",,,
