"loannumber","approvaldate_year","approvaldate_month","approvaldate_day","businessname","businessaddress","businesscity","businessstate","businesszip","grantamount","franchisename","ruralurbanindicator","hubzoneindicator","cd","grant_purp_cons_outdoor","grant_purpose_covered_supplier","grant_purpose_debt","grant_purpose_food","grant_purpose_maintenance","grant_purpose_operations","grant_purpose_payroll","grant_purpose_rent","grant_purpose_supplies","grant_purpose_utility","legalorganizationtype","lmiindicator","socioeconmicindicator","veteranindicator","womenownedindicator","restauranttype","georeference"
"9948379009","2021","6","7","Zuma NYC LLC","261 Madison Ave","New York","NY","10016","5000000",,"U","N","NY-12","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Restaurant","POINT (-73.980919 40.750551)"
"9902699005","2021","6","4","11 Waverly Pub Ltd.","11 Waverly Pl","New York","NY","10003","601345",,"U","N","NY-07","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-73.994228 40.730057)"
"2499499001","2021","5","16","Our Town Bagels & Bakery","961 Route 6","Mahopac","NY","10541","71331",,"U","N","NY-17","Y","N","N","N","Y","Y","Y","Y","N","Y","Corporation","N","N","N","Y","Snack and Nonalcoholic Beverage Bar && Food Stand, Food Truck, Food Cart && Restaurant","POINT (-73.724327 41.390976)"
"1107009002","2021","5","13","the capri group hamptons llc","336 W Montauk Hwy","Hampton Bays","NY","11946","157680",,"U","N","NY-01","N","N","Y","N","N","N","Y","Y","N","Y","Corporation","N","Y","N","N","Restaurant","POINT (-72.558115 40.8631)"
"7510969005","2021","5","25","Chong Qing Noodle Inc.","150-152 Mott St Store E & F","New York","NY","10013","56196",,"U","N","NY-07","Y","N","Y","Y","N","N","Y","Y","N","Y","Corporation","N","Y","N","N","Restaurant",
"1091829006","2021","5","13","Frisicaro & Frisicaro inc","140 Allen St","Buffalo","NY","14201","297372",,"U","Y","NY-26","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","N","Y","N","Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-78.875225 42.899436)"
"8601829009","2021","5","27","OSSAMA AZZAM","2236 78th St","East Elmhurst","NY","11370","16937",,"U","N","NY-14","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Sole Proprietorship","N","N","N","N","Caterer && Food Stand, Food Truck, Food Cart","POINT (-73.891355 40.767609)"
"2759949002","2021","5","18","Yvonne Smolinsky","612 N Duane Ave","Endicott","NY","13760","8251",,"U","N","NY-22","N","Y","N","Y","N","Y","N","Y","Y","Y","Sole Proprietorship","Y","N","N","Y","Restaurant","POINT (-76.069018 42.104476)"
"2778959000","2021","5","18","Arlene and Tom's Restaurant LLC","265 East Main Street","Port Jervis","NY","12771","26382",,"U","Y","NY-18","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","Y","Y","N","Y","Restaurant","POINT (-74.684052 41.35943)"
"2702399002","2021","5","18","VBG RESTAURANT & BAR LLC","3011 Main St","Valatie","NY","12184","18793",,"R","N","NY-19","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","Y","Restaurant","POINT (-73.678119 42.413433)"
"6598129010","2021","5","22","NB FESTIVAL CORP.","19617 Northern Blvd","Flushing","NY","11358","87864",,"U","N","NY-03","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","N","Y","N","Y","Restaurant","POINT (-73.785012 40.757945)"
"2345489006","2021","5","15","Kunichika Inc","60 Main St","Batavia","NY","14020","62004",,"R","Y","NY-27","N","N","N","Y","N","Y","Y","Y","Y","Y","Corporation","N","N","N","Y","Restaurant","POINT (-78.183602 42.997629)"
"7595948905","2021","5","7","Grab & Go Convenience LLC","179 East 86 Street","New York","NY","10028","308715",,"U","N","NY-10","N","N","N","N","N","N","Y","Y","N","Y","Limited  Liability Company(LLC)","N","Y","N","N","Restaurant","POINT (-73.954479 40.779033)"
"2734479007","2021","5","18","VVV Restaurant Corp","1800 Westchester Ave","Bronx","NY","10472","48151",,"U","Y","NY-14","Y","N","N","Y","N","Y","Y","Y","N","Y","Corporation","Y","N","N","Y","Other && Licensed Alcohol Producer && Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-73.866194 40.831934)"
"9922419010","2021","6","4","Dalia 18 LLC","113a Middle Neck Rd","Great Neck","NY","11021","261485",,"U","N","NY-03","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Restaurant","POINT (-73.729986 40.789443)"
"7240539004","2021","5","23","PAISLEY RESTAURANT LLC","429 Greenwich St","New York","NY","10013","649272",,"U","N","NY-07","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","Y","Other && Caterer && Restaurant","POINT (-74.009734 40.722342)"
"5247579009","2021","5","21","Sushi Vida INC","237 Dyckman St","New York","NY","10034","32671",,"U","N","NY-13","N","N","N","N","N","Y","Y","Y","N","Y","Corporation","Y","Y","N","Y","Restaurant","POINT (-73.92787 40.866051)"
"7871608905","2021","5","11","AJ ICE CREAM LLC","2 Audrey Ave","Oyster Bay","NY","11771","79279","Carvel Ice Cream Shoppe","U","N","NY-03","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","Y","N","N","Snack and Nonalcoholic Beverage Bar","POINT (-73.530636 40.872651)"
"7559339005","2021","5","25","NEW YORK MG 168 LLC","1000s 8th Ave","New York","NY","10019","1102190",,"U","Y","NY-10","Y","N","N","N","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","Y","N","N","Restaurant",
"8882259010","2021","5","29","Orense Inc","6 E 36th St Frnt 1","New York","NY","10016","334242",,"U","N","NY-12","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Restaurant","POINT (-73.982961 40.74945)"
"9932729002","2021","6","4","The Good Steer Drive-In Inc.","2810 Middle Country Rd","Lake Grove","NY","11755","155847",,"U","N","NY-01","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Restaurant","POINT (-73.111802 40.859859)"
"7597728902","2021","5","7","Iannuzzi Industries Inc.","515 Eatontown Rd","Port Jervis","NY","12771","23772",,"U","N","NY-18","N","N","N","N","N","Y","N","N","N","N","Sole Proprietorship","Y","N","N","Y","Other && Food Stand, Food Truck, Food Cart","POINT (-74.562627 41.409214)"
"7672988900","2021","5","7","CANTONE'S  NEW YORK PIZZA INC","430 JERSEY STREET","STATEN ISLAND","NY","10301","62754",,"U","N","NY-11","Y","Y","N","Y","N","Y","Y","Y","Y","Y","Corporation","Y","Y","N","N","Restaurant","POINT (-74.087264 40.637803)"
"2507039004","2021","5","16","Haile Bistro Inc","182 Avenue B","New York","NY","10009","56002",,"U","N","NY-07","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","N","N","N","Y","Restaurant","POINT (-73.979269 40.72772)"
"5212639003","2021","5","21","KIMCNEFOOD LLC","15517 Northern Blvd","Flushing","NY","11354","731052","IHOP","U","Y","NY-06","N","N","N","Y","N","Y","Y","Y","Y","Y","Single Member LLC","Y","Y","N","N","Restaurant","POINT (-73.809385 40.7642)"
"9885859002","2021","6","4","NKDK Enterprises Inc.","4346 Bailey Ave","Buffalo","NY","14226","417589",,"U","N","NY-26","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","N","N","N","N","Restaurant","POINT (-78.813784 42.973638)"
"1098269007","2021","5","13","Yu Sushi Bar 168 Inc","13344 37th Ave BSMT","Flushing","NY","11354","245572",,"U","Y","NY-06","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","Y","N","N","Restaurant","POINT (-73.833409 40.760673)"
"2240949006","2021","5","14","Hudson Valley Bulls Head Inn Inc","120 Sarah Wells Trl","Campbell Hall","NY","10916","132204",,"U","N","NY-18","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","Y","Restaurant","POINT (-74.231397 41.445151)"
"8922129001","2021","5","29","Atlas Subs Inc","2258 78th St","East Elmhurst","NY","11370","116364","Subway","U","N","NY-14","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Restaurant","POINT (-73.891233 40.766975)"
"1049639102","2021","6","17","Noree Thai Bazaar Inc.","274 Grand St","New York","NY","10002","72615",,"U","Y","NY-07","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","N","N","N","Restaurant","POINT (-73.992839 40.717845)"
"7654328908","2021","5","7","Empire Cruises LLC","2430 Fdr Dr","New York","NY","10010","148287",,"U","Y","NY-12","N","Y","N","Y","N","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","Y","N","N","Other && Licensed Alcohol Producer && Snack and Nonalcoholic Beverage Bar && Bar, Saloon, Lounge, Tavern && Caterer && Food Stand, Food Truck, Food Cart && Restaurant","POINT (-73.97456 40.736438)"
"7668788907","2021","5","7","Nom Wah Nolita Inc","10 Kenmare St","New York","NY","10012","29888",,"U","Y","NY-07","Y","N","N","Y","Y","N","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.994518 40.720479)"
"6598549007","2021","5","22","Kathleen McManus","397 New York Ave","Huntington","NY","11743","44765",,"U","N","NY-03","N","Y","Y","Y","Y","Y","N","N","Y","Y","Sole Proprietorship","N","N","N","Y","Bar, Saloon, Lounge, Tavern","POINT (-73.425974 40.869123)"
"8022409007","2021","5","26","Smoking J's BBQ LLC","934 W Dover Rd","Pawling","NY","12564","5695",,"U","N","NY-18","N","Y","N","Y","Y","Y","N","N","Y","N","Limited  Liability Company(LLC)","N","N","N","Y","Caterer","POINT (-73.599772 41.635435)"
"8828999008","2021","5","29","Salty Foods LLC","3264 Franklin Ave","Millbrook","NY","12545","422432",,"U","N","NY-19","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Restaurant","POINT (-73.695219 41.785101)"
"8600349005","2021","5","27","KHALIL ENTERPRISE INC","2062 McGraw Ave","Bronx","NY","10462","294260",,"U","Y","NY-14","Y","N","Y","Y","Y","N","Y","Y","Y","Y","Corporation","Y","Y","N","N","Restaurant","POINT (-73.85607 40.83553)"
"8959179009","2021","5","29","Swift River Properties LLC","3 Syracuse St","Baldwinsville","NY","13027","244803",,"U","N","NY-24","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Restaurant","POINT (-76.332153 43.156364)"
"2346609007","2021","5","15","11 W 32 INC","11 W 32nd St 3rd and 4th Floor","New York","NY","10001","2723778",,"U","N","NY-10","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-73.986351 40.747509)"
"7235259009","2021","5","23","Hard Eight Restaurant CO LLC","44 Berry St","Brooklyn","NY","11249","2014643",,"U","N","NY-07","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Bar, Saloon, Lounge, Tavern","POINT (-73.956449 40.721026)"
"9901339000","2021","6","4","The Ski Lodge Inc","405 Niagara St","Lockport","NY","14094","31378",,"U","Y","NY-27","N","N","N","N","N","N","Y","Y","N","Y","Subchapter S Corporation","N","N","N","N","Bar, Saloon, Lounge, Tavern","POINT (-78.709102 43.171437)"
"8911789005","2021","5","29","EMBER WOOD FIRE GRILL LLC","21 Livonia Street","Livonia","NY","14487","120346",,"R","Y","NY-27","N","N","N","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Restaurant","POINT (-77.669638 42.821005)"
"7673548910","2021","5","7","MCM TROPHY'S INC","643 Main St","Buffalo","NY","14203","269732",,"U","Y","NY-26","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","Y","Y","Bar, Saloon, Lounge, Tavern && Caterer && Restaurant","POINT (-78.872421 42.891453)"
"7546318908","2021","5","7","Soho Market and Beer Merchants Inc","213 Avenue Of The Americas","New York","NY","10014","215421",,"U","N","NY-10","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-74.003251 40.727473)"
"1110819010","2021","5","13","famous rotisserie and grill international Inc","2024 Green Acres Mall","Valley Stream","NY","11581","258424",,"U","N","NY-04","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.719044 40.663643)"
"9987689000","2021","6","11","Hungry Ghost Bedford LLC","231 Bedford Ave","Brooklyn","NY","11211","88605",,"U","N","NY-07","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","Y","N","N","N","Snack and Nonalcoholic Beverage Bar","POINT (-73.959593 40.716103)"
"7240029004","2021","5","23","Tajin Restaurant Corp","85 Greenwich St","New York","NY","10006","619332",,"U","N","NY-10","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","Y","Restaurant","POINT (-74.013693 40.707753)"
"8911549003","2021","5","29","M. Boys Inc.","109 East Ave","Rochester","NY","14604","121073",,"U","Y","NY-25","Y","N","N","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","N","N","N","Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-77.601417 43.156815)"
"2340279003","2021","5","15","sairam food corp","74 Cord Ln","Levittown","NY","11756","61549",,"U","N","NY-02","N","N","N","N","N","N","Y","Y","N","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.514555 40.712786)"
"2769489010","2021","5","18","Camdan Cookies LLC","1 Crossgates Mall Rd","Albany","NY","12203","174845","Great American Cookies","U","N","NY-20","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Sole Proprietorship","N","N","N","Y","Snack and Nonalcoholic Beverage Bar && Restaurant","POINT (-73.85077 42.687127)"
"3697429008","2021","5","19","Silo East Inc.","953 2nd Ave Frnt A","New York","NY","10022","872612",,"U","N","NY-12","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.968259 40.755232)"
"1124929107","2021","6","25","Washington Place LLC","75 Washington Pl","New York","NY","10011","3025456",,"U","N","NY-10","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Restaurant","POINT (-73.999768 40.731947)"
"4896419002","2021","5","20","Mirchi Bar N Grill LLC","1020 N Union St","Olean","NY","14760","11707",,"R","N","NY-23","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","Y","N","N","Restaurant","POINT (-78.43487 42.092308)"
"1175479103","2021","6","30","Krishna Kumari LLC","269 8th Ave","New York","NY","10011","377958","Dunkin' Donut/Baskin-Robbins Co-Brand","U","N","NY-10","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Restaurant","POINT (-73.998377 40.745441)"
"7525049003","2021","5","25","Tea Flower Bakery Inc","6609 Fort Hamilton Pkwy","Brooklyn","NY","11219","80581",,"U","N","NY-07","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Sole Proprietorship","Y","N","N","Y","Bakery **","POINT (-74.010238 40.629967)"
"8021089005","2021","5","26","GREAT UNITED CHINA RESTAURANT INC.","3574 Walden Ave","Lancaster","NY","14086","7818",,"U","N","NY-27","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","Y","Restaurant","POINT (-78.674112 42.91547)"
"8870499004","2021","5","29","Ausable Brewing Company LLC","765 Mace Chasm Rd","Keeseville","NY","12944","19784",,"R","N","NY-21","N","N","N","Y","Y","N","Y","N","N","N","Limited  Liability Company(LLC)","N","N","N","N","Brewery and/or microbrewery ** && Brewpub, Tasting Room, Taproom **","POINT (-73.447365 44.503423)"
"4907329006","2021","5","20","Round 2 Cafe And Catering Corp","1165 Utica Ave","Brooklyn","NY","11203","356979",,"U","N","NY-08","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","N","N","Y","Bar, Saloon, Lounge, Tavern && Caterer && Restaurant","POINT (-73.929574 40.644165)"
"8913189006","2021","5","29","POSITANO BRICK OVEN PIZZA & RISTORANTE","406 Hillside Ave","Williston Park","NY","11596","256188",,"U","N","NY-03","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Restaurant","POINT (-73.65628 40.753582)"
"9888709009","2021","6","4","North Bowl Restaurant LLC","28 N Bowl Ln","Plattsburgh","NY","12901","124285",,"R","N","NY-21","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-73.434143 44.733217)"
"8962559006","2021","5","29","Tre Friends LLC","250 Western Ave","Albany","NY","12203","153496",,"U","Y","NY-20","Y","N","Y","Y","Y","Y","N","Y","Y","Y","Limited Liability Partnership","N","N","N","N","Other && Bar, Saloon, Lounge, Tavern && Caterer && Restaurant","POINT (-73.77854 42.662274)"
"9959349006","2021","6","7","Calumet Art Cafe of Buffalo Inc","245 Allen St","Buffalo","NY","14201","561593",,"U","Y","NY-26","Y","Y","Y","N","N","N","Y","Y","N","Y","Corporation","Y","N","N","N","Restaurant","POINT (-78.879236 42.899474)"
"2711869003","2021","5","18","Babic 1091 Inc","1091 2nd Ave Frnt A","New York","NY","10022","506079",,"U","N","NY-12","N","N","N","Y","N","Y","Y","Y","N","N","Subchapter S Corporation","N","N","N","Y","Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-73.965034 40.759644)"
"2322209000","2021","5","15","Crepes & More Inc.","205 Wyckoff Ave","Brooklyn","NY","11237","35906",,"U","Y","NY-07","N","N","N","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","Y","N","Y","Restaurant","POINT (-73.916037 40.702316)"
"2753289004","2021","5","18","192 Mercer Street Corporation","192 Mercer St","New York","NY","10012","812366",,"U","N","NY-07","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.997145 40.726359)"
"8881849008","2021","5","29","Norty's Inc","25 Grant St","Binghamton","NY","13904","51951",,"U","Y","NY-22","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Snack and Nonalcoholic Beverage Bar && Bar, Saloon, Lounge, Tavern && Caterer && Restaurant","POINT (-75.890384 42.112295)"
"8933359006","2021","5","29","Pier 76 Inc.","76 Bay St","Staten Island","NY","10301","150988",,"U","Y","NY-11","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","N","N","N","Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-74.075651 40.64016)"
"2741609007","2021","5","18","Norman Gibbons","1351 Eastern Pkwy Apt 2A","Brooklyn","NY","11233","11228",,"U","Y","NY-08","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Sole Proprietorship","N","Y","N","N","Caterer && Food Stand, Food Truck, Food Cart","POINT (-73.923517 40.668592)"
"8915849007","2021","5","29","FATWOOD HOSPITALITY LLC","150 E MAIN STREET","BAY SHORE","NY","11706","97604",,"U","N","NY-01","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Restaurant","POINT (-73.244073 40.723989)"
"7875698907","2021","5","11","Quaint LLC","4610 Skillman Ave","Sunnyside","NY","11104","58817",,"U","N","NY-14","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","Y","N","Y","Restaurant","POINT (-73.917593 40.746522)"
"4892399001","2021","5","20","SZE'S GARDEN INC","201 CYRESS AVE","RIDGEWOOD","NY","11385","91837",,"U","Y","NY-06","N","N","N","Y","N","N","Y","Y","Y","Y","Sole Proprietorship","N","N","N","Y","Restaurant","POINT (-73.919851 40.708194)"
"8915309009","2021","5","29","RAI RAI KEN CORPORATION","232 E9TH STREET FL 3","NEW YORK","NY","10003","227332",,"U","N","NY-07","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Food Stand, Food Truck, Food Cart && Restaurant",
"2487629006","2021","5","16","YSEB Inc","15005 Northern Blvd 1Fl.","Flushing","NY","11354","147697",,"U","N","NY-06","N","N","N","Y","Y","Y","N","Y","Y","Y","Corporation","Y","N","N","Y","Restaurant","POINT (-73.814868 40.765283)"
"7569849009","2021","5","25","CHANG SHUN CHEN","1389 Fulton St","Brooklyn","NY","11216","3959",,"U","Y","NY-08","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Sole Proprietorship","Y","Y","N","N","Restaurant","POINT (-73.945554 40.680177)"
"2371789006","2021","5","15","NEW CHANG LE FAN DIAN INC","5604 8th Ave","Brooklyn","NY","11220","69147",,"U","Y","NY-07","N","N","N","Y","Y","Y","Y","N","Y","Y","Corporation","Y","N","N","Y","Restaurant","POINT (-74.007327 40.637628)"
"1045649108","2021","6","17","Gaspin Foods Inc","1198 Walt Whitman Road","Melville","NY","11747","569004",,"U","N","NY-02","N","Y","Y","Y","N","Y","Y","Y","Y","Y","Subchapter S Corporation","N","N","N","N","Restaurant","POINT (-73.416633 40.789096)"
"2740189010","2021","5","18","Flower Garden 12472","4 Hardenburgh Lane","Rosendale","NY","12472","93820",,"R","N","NY-19","N","N","N","Y","N","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","Y","N","Y","Caterer && Restaurant","POINT (-74.082551 41.844268)"
