Fire Department Name,Fire Department Code,Address,City,State,Zip Code,County Code,County Name,Phone Number,Latitude,Longitude,Location 1,Counties,New York Zip Codes,NYS Municipal Boundaries
LAURELTON FIRE DEPARTMENT,28024,405 EMPIRE BLVD,ROCHESTER,NY,14609,28,Monroe,7164828584,43.176699,-77.545902,"(43.176699, -77.545902)",2093,1667,550
MENDON FIRE DEPARTMENT,28025,101 MENDON-IONIA RD POB 184,MENDON,NY,14506,28,Monroe,7166241738,42.95744,-77.59882,"(42.95744, -77.59882)",2093,242,549
MORTON FIRE DEPARTMENT,28026,1094 COUNTYLINE RD POB 129,MORTON,NY,14508,28,Monroe,5856598777,,,,,,
MUMFORD FIRE DEPARTMENT,28027,1013 MAIN STREET PO BOX 477,MUMFORD,NY,14511,28,Monroe,7165382330,42.992798,-77.860811,"(42.992798, -77.860811)",2093,322,539
NORTH GREECE FIRE DEPARTMENT,28028,1766 LATTA ROAD,ROCHESTER,NY,14612,28,Monroe,5858652887,43.252955,-77.658923,"(43.252955, -77.658923)",2093,1670,555
PENFIELD FIRE DEPARTMENT,28029,1838 PENFIELD ROAD,PENFIELD,NY,14526,28,Monroe,5855862413,43.130545,-77.474568,"(43.130545, -77.474568)",2093,366,547
PITTSFORD FIRE DEPARTMENT,28030,8 MONROE AVENUE,PITTSFORD,NY,14534,28,Monroe,7165868967,43.091171,-77.51606,"(43.091171, -77.51606)",2093,372,544
POINT PLEASANT FIRE DEPARTMENT,28031,55 EWER AVENUE,ROCHESTER,NY,14622,28,Monroe,7163232200,43.223464,-77.543058,"(43.223464, -77.543058)",2093,1681,550
RIDGE-CULVER FIRE DEPARTMENT,28032,2960 CULVER ROAD,ROCHESTER,NY,14622,28,Monroe,5854672277,43.202314,-77.561711,"(43.202314, -77.561711)",2093,1681,550
RUSH FIRE DEPARTMENT,28035,1971 RUSH-MENDON ROAD,RUSH,NY,14543,28,Monroe,7165332058,42.995756,-77.64288,"(42.995756, -77.64288)",2093,401,541
ST PAUL BOULEVARD FIRE DEPT,28036,433 COOPER ROAD,ROCHESTER,NY,14617,28,Monroe,7162664645,43.219215,-77.598759,"(43.219215, -77.598759)",2093,1676,550
SCOTTSVILLE FIRE DEPARTMENT,28037,PO BOX 10,SCOTTSVILLE,NY,14546,28,Monroe,5858891900,43.014585,-77.766101,"(43.014585, -77.766101)",2093,404,539
SEA BREEZE FIRE DEPARTMENT,28038,4657 CULVER ROAD,ROCHESTER,NY,14622,28,Monroe,7163231040,43.233956,-77.543917,"(43.233956, -77.543917)",2093,1681,550
SPENCERPORT FIRE DEPARTMENT,28039,175 LYELL AVENUE,SPENCERPORT,NY,14559,28,Monroe,7163526115,43.18617,-77.80389,"(43.18617, -77.80389)",2093,410,534
WALKER FIRE DEPARTMENT,28041,1420 WALKER LAKE ONT ROAD,HILTON,NY,14468,28,Monroe,7169643692,43.299893,-77.859541,"(43.299893, -77.859541)",2093,238,554
WEBSTER FIRE DEPARTMENT,28042,35 SOUTH AVENUE,WEBSTER,NY,14580,28,Monroe,7162653650,43.21112,-77.43039,"(43.21112, -77.43039)",2093,418,540
WEST BRIGHTON FIRE DEPARTMENT,28043,2695 W HENRIETTA ROAD,ROCHESTER,NY,14623,28,Monroe,7164241414,43.09773,-77.631213,"(43.09773, -77.631213)",2093,1682,560
WEST WEBSTER FIRE DEPARTMENT,28045,1051 GRAVEL ROAD,WEBSTER,NY,14580,28,Monroe,5856713211,43.203544,-77.496846,"(43.203544, -77.496846)",2093,418,540
AMSTERDAM FIRE DEPARTMENT,29001,GUY PARK AVENUE EXTENSION,AMSTERDAM,NY,12010,29,Montgomery,5188431312,42.95356,-74.17751,"(42.95356, -74.17751)",624,1143,500
AMES FIRE DEPARTMENT,29002,200 BECKER ROAD,CANAJOHARIE,NY,13317,29,Montgomery,5186733044,42.83731,-74.60146,"(42.83731, -74.60146)",624,774,494
BURTONSVILLE FIRE DEPARTMENT,29003,1231 ESPERANCE ROAD,ESPERANCE,NY,12066,29,Montgomery,5188956815,42.80508,-74.259445,"(42.80508, -74.259445)",2142,1191,496
CANAJOHARIE FIRE DEPARTMENT,29004,PO BOX 28,CANAJOHARIE,NY,13317,29,Montgomery,5186733812,42.906534,-74.575124,"(42.906534, -74.575124)",624,774,494
CHARLESTON FIRE DEPARTMENT,29005,222 SULLIVAN ROAD,ESPERANCE,NY,12066,29,Montgomery,5189226706,42.802994,-74.40089,"(42.802994, -74.40089)",624,1411,496
CRANESVILLE FIRE DEPARTMENT,29006,167 RIVERVIEW ROADE,AMSTERDAM,NY,12010,29,Montgomery,5186270008,42.916095,-74.128267,"(42.916095, -74.128267)",624,1143,499
FORT HUNTER FIRE DEPARTMENT,29008,PO BOX 181,FORT HUNTER,NY,12069,29,Montgomery,5188297300,42.951,-74.29108,"(42.951, -74.29108)",624,10,488
FORT JOHNSON FIRE DEPARTMENT,29009,2 PROSPECT STREET,FORT JOHNSON,NY,12070,29,Montgomery,5188431269,42.957528,-74.239532,"(42.957528, -74.239532)",624,1219,499
FORT PLAIN FIRE DEPARTMENT,29010,168 CANAL STREET,FORT PLAIN,NY,13339,29,Montgomery,5189934271,42.93363,-74.624674,"(42.93363, -74.624674)",624,551,495
FULTONVILLE FIRE DEPARTMENT,29011,PO BOX 241,FULTONVILLE,NY,12072,29,Montgomery,5188534522,42.946385,-74.369183,"(42.946385, -74.369183)",624,1221,497
FLORIDA FIRE DEPARTMENT,29012,193 THAYER ROAD,AMSTERDAM,NY,12010,29,Montgomery,,42.6267,-73.36018,"(42.6267, -73.36018)",2138,1149,159
GLEN FIRE DEPARTMENT,29013,134 AURIESVILLE RD,FULTONVILLE,NY,12072,29,Montgomery,5189226422,42.896503,-74.3429,"(42.896503, -74.3429)",624,1221,497
HAGAMAN FIRE DEPARTMENT,29014,21 HAGAMAN AVE,HAGAMAN,NY,12086,29,Montgomery,5188423641,42.974808,-74.151241,"(42.974808, -74.151241)",624,1231,499
RURAL GROVE FIRE DEPARTMENT,29015,PO BOX 219,SPRAKERS,NY,12166,29,Montgomery,5189229981,42.82867,-74.43507,"(42.82867, -74.43507)",624,1411,486
ST JOHNSVILLE FIRE DEPARTMENT,29016,6 W MAIN STREET,ST JOHNSVILLE,NY,13452,29,Montgomery,5185682121,42.998913,-74.679202,"(42.998913, -74.679202)",624,1369,485
SOUTH MINDEN FIRE DEPARTMENT,29017,1029 STATE HIGHWAY 163,FORT PLAIN,NY,13339,29,Montgomery,5189932093,42.92898,-74.6361,"(42.92898, -74.6361)",624,551,495
TOWN OF MOHAWK FIRE DEPARTMENT,29018,2553 STATE HIGHWAY 30A,FONDA,NY,12068,29,Montgomery,5188534213,42.966619,-74.387983,"(42.966619, -74.387983)",624,1217,488
TRIBES HILL FIRE DEPARTMENT,29019,139 IROQUOIS TRAIL,TRIBES HILL,NY,12177,29,Montgomery,,42.95425,-74.29173,"(42.95425, -74.29173)",624,10,488
ALBERTSON FIRE DEPARTMENT,30001,100 I U WILLETS ROAD,ALBERTSON,NY,11507,30,Nassau,5162487182,40.770362,-73.652689,"(40.770362, -73.652689)",2094,1266,67
BALDWIN FIRE DEPARTMENT,30002,2386 GRAND AVENUE,BALDWIN,NY,11510,30,Nassau,5162236858,40.652879,-73.611392,"(40.652879, -73.611392)",2094,1268,54
BAYVILLE FIRE DEPARTMENT,30003,258 BAYVILLE AVENUE,BAYVILLE,NY,11709,30,Nassau,5166281922,40.907197,-73.550439,"(40.907197, -73.550439)",2094,1068,66
BELLEROSE FIRE DEPARTMENT,30004,50 SUPERIOR ROAD,BELLEROSE VILLAGE,NY,11001,30,Nassau,5163548419,40.722718,-73.716377,"(40.722718, -73.716377)",2094,859,54
BELLEROSE TERRACE FIRE DEPT,30005,PO BOX 725,FLORAL PARK,NY,11001,30,Nassau,5163548419,40.72508,-73.70817,"(40.72508, -73.70817)",2094,859,54
BELLMORE FIRE DEPARTMENT,30006,230 PETTIT AVENUE,BELLMORE,NY,11710,30,Nassau,5167812384,40.667379,-73.530784,"(40.667379, -73.530784)",2094,1069,54
BETHPAGE FIRE DEPARTMENT,30007,225 BROADWWAY,BETHPAGE,NY,11714,30,Nassau,5169312660,40.738833,-73.479646,"(40.738833, -73.479646)",2094,1071,66
CARLE PLACE FIRE DEPARTMENT,30008,460 BROADWAY PO BOX 22,CARLE PLACE,NY,11514,30,Nassau,5163348888,40.74986,-73.607122,"(40.74986, -73.607122)",2094,1353,67
EAST MEADOW FIRE DEPARTMENT,30009,197 EAST MEADOW AVENUE,EAST MEADOW,NY,11554,30,Nassau,5165420578,40.720178,-73.564111,"(40.720178, -73.564111)",2094,1459,54
EAST NORWICH FIRE DEPARTMENT,30010,900 OYSTER BAY ROAD,EAST NORWICH,NY,11732,30,Nassau,5169220263,40.846538,-73.53493,"(40.846538, -73.53493)",2094,1113,66
EAST ROCKAWAY FIRE DEPARTMENT,30011,PO BOX 203 473 ATLANTIC AVE,EAST ROCKAWAY,NY,11518,30,Nassau,5168876340,40.643103,-73.665564,"(40.643103, -73.665564)",2094,1355,54
EAST WILLISTON FIRE DEPARTMENT,30012,456 SAGAMORE AVENUE,EAST WILLISTON,NY,11596,30,Nassau,5162487566,40.754741,-73.638603,"(40.754741, -73.638603)",2094,998,67
ELMONT FIRE DEPARTMENT,30013,95 LEHRER AVENUE,ELMONT,NY,11003,30,Nassau,5163544560,40.704216,-73.696496,"(40.704216, -73.696496)",2094,860,54
FARMINGDALE FIRE DEPARTMENT,30014,361 MAIN STREET,FARMINGDALE,NY,11735,30,Nassau,5165319820,,,,,,
FLORAL PARK FIRE DEPARTMENT,30015,ONE FLORAL BLVD,FLORAL PARK,NY,11001,30,Nassau,5163266327,40.723759,-73.70527,"(40.723759, -73.70527)",2094,859,54
FLORAL PARK CENTRE FIRE DEPT,30016,94 MC KEE STREET,FLORAL PARK CENTRE,NY,11001,30,Nassau,5167754127,40.732673,-73.696448,"(40.732673, -73.696448)",2094,859,67
FRANKLIN SQUARE-MUNSON FIRE DEPT,30017,841 LIBERTY PLACE,FRANKLIN SQUARE,NY,11010,30,Nassau,5163542110,40.706055,-73.670534,"(40.706055, -73.670534)",2094,863,54
FREEPORT FIRE DEPARTMENT,30018,46 N OCEAN AVE,FREEPORT,NY,11520,30,Nassau,5163772190,40.658,-73.582952,"(40.658, -73.582952)",2094,1356,54
GARDEN CITY FIRE DEPARTMENT,30019,347 STEWART AVENUE,GARDEN CITY,NY,11530,30,Nassau,5167461301,40.726303,-73.636,"(40.726303, -73.636)",2094,1357,54
GARDEN CITY PARK FIRE DEPARTMENT,30020,2264 JERICHO TURNPIKE,GARDEN CITY PARK,NY,11040,30,Nassau,5167412718,40.739666,-73.66562,"(40.739666, -73.66562)",2094,869,67
GLEN COVE FIRE DEPARTMENT,30021,10 GLEN COVE AVE,GLEN COVE,NY,11542,30,Nassau,5166760366,40.86112,-73.634028,"(40.86112, -73.634028)",2094,1358,68
GLENWOOD FIRE DEPARTMENT,30022,PO BOX 403,GLENWOOD LANDING,NY,11547,30,Nassau,5166762822,40.827506,-73.644874,"(40.827506, -73.644874)",2094,1360,66
GREAT NECK ALERT FIRE DEPT,30023,555 MIDDLE NECK ROAD,GREAT NECK,NY,11023,30,Nassau,5164871057,40.801145,-73.735008,"(40.801145, -73.735008)",2094,866,67
GREAT NECK VIGILANT FIRE DEPT,30024,83 CUTTER MILL ROAD,GREAT NECK,NY,11021,30,Nassau,5164871086,40.785103,-73.731878,"(40.785103, -73.731878)",2094,865,67
HEMPSTEAD FIRE DEPARTMENT,30025,75 CLINTON ST  PO BOX 32,HEMPSTEAD,NY,11551,30,Nassau,5164786357,40.708471,-73.619305,"(40.708471, -73.619305)",2094,1456,54
HEWLETT FIRE DEPARTMENT,30026,25 FRANKLIN AVENUE,HEWLETT,NY,11557,30,Nassau,5163749801,40.63661,-73.702898,"(40.63661, -73.702898)",2094,1461,54
HICKSVILLE FIRE DEPARTMENT,30027,20 EAST MARIE STREET,HICKSVILLE,NY,11801-4304,30,Nassau,5169336444,40.767786,-73.522391,"(40.767786, -73.522391)",2094,1489,66
INWOOD FIRE DEPARTMENT,30028,188 DOUGHTY BLVD,INWOOD,NY,11696,30,Nassau,5162394428,40.616805,-73.746558,"(40.616805, -73.746558)",2094,872,54
ISLAND PARK FIRE DEPARTMENT,30029,440 LONG BEACH RD PO BX 500,ISLAND PARK,NY,11558,30,Nassau,5164320738,40.608383,-73.653325,"(40.608383, -73.653325)",2094,1462,54
JERICHO FIRE DEPARTMENT,30030,424 NORTH BROADWAY,JERICHO,NY,11753,30,Nassau,5169313546,40.786802,-73.534822,"(40.786802, -73.534822)",2094,1126,66
LAKEVIEW FIRE DEPARTMENT,30031,891-895 WOODFIELD ROAD,WEST HEMPSTEAD,NY,11552,30,Nassau,5167669869,40.68002,-73.653039,"(40.68002, -73.653039)",2094,1457,54
LAWRENCE-CEDARHURST FIRE DEPT,30032,75 WASHINGTON AVENUE,LAWRENCE,NY,11559,30,Nassau,5165690042,40.619088,-73.726684,"(40.619088, -73.726684)",2094,1563,54
LEVITTOWN FIRE DEPARTMENT,30033,120 GARDINERS AVENUE,LEVITTOWN,NY,11756,30,Nassau,5167315800,40.722157,-73.515546,"(40.722157, -73.515546)",2094,1240,54
LOCUST VALLEY FIRE DEPARTMENT,30034,228 BUCKRAM ROAD,LOCUST VALLEY,NY,11560,30,Nassau,5166760560,40.878293,-73.588558,"(40.878293, -73.588558)",2094,1564,66
LONG BEACH FIRE DEPARTMENT,30035,1 WEST CHESTER ST PO BOX 53,LONG BEACH,NY,11561,30,Nassau,5164312434,40.589435,-73.66601,"(40.589435, -73.66601)",2094,1565,53
LYNBROOK FIRE DEPARTMENT,30036,81 WRIGHT AVE PO BOX 7021,LYNBROOK,NY,11563,30,Nassau,5165991547,40.658292,-73.685756,"(40.658292, -73.685756)",2094,1566,54
MALVERNE FIRE DEPARTMENT,30037,30 BROADWAY,MALVERNE,NY,11565,30,Nassau,5165998281,40.673257,-73.673563,"(40.673257, -73.673563)",2094,1567,54
MANHASSET-LAKEVILLE FIRE DEPT,30038,170 E SHORE ROAD,GREAT NECK,NY,10023,30,Nassau,5164664435,40.7958,-73.69006,"(40.7958, -73.69006)",2094,868,67
MASSAPEQUA FIRE DEPARTMENT,30039,ONE BROOKLYN AVENUE,MASSAPEQUA,NY,11758,30,Nassau,5167989849,,,,,,
MEADOWMERE PARK FIRE DEPARTMENT,30040,EAST & MEYER AVENUES,LAWRENCE,NY,11559,30,Nassau,5162393088,40.61501,-73.73055,"(40.61501, -73.73055)",2094,1563,54
MERRICK FIRE DEPARTMENT,30041,2075 MEADOWBRK RD POB 235,MERRICK,NY,11566,30,Nassau,5162231501,40.67159,-73.55535,"(40.67159, -73.55535)",2094,1568,54
MINEOLA FIRE DEPARTMENT,30042,171 JERICHO TPKE,MINEOLA,NY,11501,30,Nassau,5167475860,40.748679,-73.642357,"(40.748679, -73.642357)",2094,1265,67
NEW HYDE PARK FIRE DEPARTMENT,30043,1555 JERICHO TPKE,NEW HYDE PARK,NY,11040,30,Nassau,5164375541,40.734177,-73.678026,"(40.734177, -73.678026)",2094,869,67
NORTH BELLMORE FIRE DEPARTMENT,30044,1500 NEWBRIDGE ROAD,NORTH BELLMORE,NY,11710,30,Nassau,5164094700,40.683992,-73.540178,"(40.683992, -73.540178)",2094,1069,54
NORTH MASSAPEQUA FIRE DEPARTMENT,30045,1000 NORTH BROADWAY,NORTH MASSAPEQUA,NY,11758,30,Nassau,5165790900,40.706937,-73.460999,"(40.706937, -73.460999)",2094,1242,66
NORTH MERRICK FIRE DEPARTMENT,30046,2095 CAMP AVENUE,NORTH MERRICK,NY,11566,30,Nassau,5163789405,40.676813,-73.558159,"(40.676813, -73.558159)",2094,1568,54
OCEANSIDE FIRE DEPARTMENT,30047,65 FOXHURST ROAD,OCEANSIDE,NY,11572,30,Nassau,5167662717,40.645737,-73.636214,"(40.645737, -73.636214)",2094,1572,54
OYSTER BAY FIRE DEPARTMENT,30049,188 SOUTH ST PO BOX 448,OYSTER BAY,NY,11771,30,Nassau,5169221226,40.869973,-73.531445,"(40.869973, -73.531445)",2094,1321,66
PLAINVIEW FIRE DEPARTMENT,30050,885 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,30,Nassau,5169389601,40.773935,-73.480331,"(40.773935, -73.480331)",2094,1490,66
PLANDOME FIRE DEPARTMENT,30051,65 SOUTH DRIVE,PLANDOME,NY,11030,30,Nassau,5166271085,40.80709,-73.701405,"(40.80709, -73.701405)",2094,868,67
POINT LOOKOUT-LIDO FIRE DEPT,30052,106 LIDO BLVD  PO BOX 782,POINT LOOKOUT,NY,11569,30,Nassau,5164326687,40.59209,-73.58336,"(40.59209, -73.58336)",2094,1570,54
PORT WASHINGTON FIRE DEPARTMENT,30053,423 PORT WASHINGTON BLVD,PORT WASHINGTON,NY,11050,30,Nassau,5168832200,40.83546,-73.69373,"(40.83546, -73.69373)",2094,871,67
ROCKVILLE CENTRE FIRE DEPARTMENT,30054,58 N CENTRE AVE,ROCKVILLE CENTRE,NY,11570,30,Nassau,5166789320,40.65848,-73.649617,"(40.65848, -73.649617)",2094,1571,54
ROOSEVELT FIRE DEPARTMENT,30055,56 W CENTENNIAL AVE POB 501,ROOSEVELT,NY,11575,30,Nassau,5163783066,40.672639,-73.575563,"(40.672639, -73.575563)",2094,991,54
ROSLYN HIGHLANDS HOOK AND LADDER,30056,270 WARNER AVE,ROSLYN HEIGHTS,NY,11577,30,Nassau,5166217539,40.791745,-73.644833,"(40.791745, -73.644833)",2094,993,67
ROSLYN RESCUE HOOK & LADDER,30057,155 MINEOLA AVENUE,ROSLYN,NY,11577,30,Nassau,5166213899,40.787036,-73.650017,"(40.787036, -73.650017)",2094,993,67
SEA CLIFF FIRE DEPARTMENT,30058,67 ROSLYN AVENUE,SEA CLIFF,NY,11579,30,Nassau,5166711690,40.84858,-73.644801,"(40.84858, -73.644801)",2094,994,66
SEAFORD FIRE DEPARTMENT,30059,2170 SOUTHARD AVENUE,SEAFORD,NY,11783,30,Nassau,5166796560,40.668533,-73.488599,"(40.668533, -73.488599)",2094,1424,54
SOUTH FARMINGDALE FIRE DEPT,30060,819 SOUTH MAIN ST,SOUTH FARMINGDALE,NY,11735,30,Nassau,5162498855,40.716547,-73.435719,"(40.716547, -73.435719)",2094,1115,66
SOUTH FLORAL PARK FIRE DEPT,30061,383 ROQUETTE AVENUE,SOUTH FLORAL PARK,NY,11001,30,Nassau,5163547833,40.714225,-73.700347,"(40.714225, -73.700347)",2094,859,54
SOUTH HEMPSTEAD FIRE DEPARTMENT,30062,555 MAY STREET,SOUTH HEMPSTEAD,NY,11550,30,Nassau,5165380606,40.683855,-73.620007,"(40.683855, -73.620007)",2094,1456,54
STEWART MANOR FIRE DEPARTMENT,30063,120 COVERT AVENUE,STEWART MANOR,NY,11530,30,Nassau,5163540880,40.720165,-73.688611,"(40.720165, -73.688611)",2094,859,54
SYOSSET FIRE DEPARTMENT,30064,50 COLD SPRING ROAD,SYOSSET,NY,11791,30,Nassau,5169210728,40.826164,-73.500862,"(40.826164, -73.500862)",2094,1431,66
UNIONDALE FIRE DEPARTMENT,30065,501 UNIONDALE AVE PO BX 248,UNIONDALE,NY,11553,30,Nassau,5164818808,40.702908,-73.592807,"(40.702908, -73.592807)",2094,1458,54
VALLEY STREAM FIRE DEPARTMENT,30066,123 S CENTRAL AVE PO BOX 38,VALLEY STREAM,NY,11582,30,Nassau,5168259225,40.67256,-73.7051,"(40.67256, -73.7051)",2094,995,54
WANTAGH FIRE DEPARTMENT,30067,2995 JERUSALEM AVENUE,WANTAGH,NY,11793,30,Nassau,5167850180,40.69213,-73.520904,"(40.69213, -73.520904)",2094,1433,54
WESTBURY FIRE DEPARTMENT,30068,355 MAPLE AVENUE,WESTBURY,NY,11590,30,Nassau,5163347968,40.756102,-73.585761,"(40.756102, -73.585761)",2094,997,67
WEST HEMPSTEAD FIRE DEPARTMENT,30069,295 HEMPSTEAD TURNPIKE,WEST HEMPSTEAD,NY,11552,30,Nassau,5164868846,40.704985,-73.648985,"(40.704985, -73.648985)",2094,1457,54
WILLISTON PARK FIRE DEPARTMENT,30070,454 WILLIS AVENUE,WILLISTON PARK,NY,11596,30,Nassau,5167428535,40.75578,-73.644783,"(40.75578, -73.644783)",2094,998,67
WOODMERE FIRE DEPARTMENT,30071,20 IRVING PLACE,WOODMERE,NY,11598,30,Nassau,5163742105,40.631159,-73.708406,"(40.631159, -73.708406)",2094,1026,54
ADAMS FIRE DEPARTMENT,32001,7113 NASH ROAD,NORTH TONAWANDA,NY,14120,32,Niagara,7166923212,43.080923,-78.865808,"(43.080923, -78.865808)",2131,953,143
BARKER FIRE DEPARTMENT,32002,1660 QUAKER ROAD,BARKER,NY,14012,32,Niagara,7167953011,43.331699,-78.554952,"(43.331699, -78.554952)",2131,487,161
BERGHOLTZ FIRE DEPARTMENT,32003,2470 NIAGARA RD,NIAGARA FALLS,NY,14304,32,Niagara,7167314848,43.102877,-78.911855,"(43.102877, -78.911855)",2131,168,143
CAMBRIA FIRE DEPARTMENT,32004,4631 CAMBRIA WILSON RD,LOCKPORT,NY,14094,32,Niagara,7164348948,43.190407,-78.822773,"(43.190407, -78.822773)",2131,930,183
FRONTIER FIRE DEPARTMENT,32005,2176 LIBERTY DR,NIAGARA FALLS,NY,14304,32,Niagara,7162835700,43.073545,-78.93181,"(43.073545, -78.93181)",2131,168,143
GASPORT FIRE DEPARTMENT,32006,8412 STATE ST BOX 345,GASPORT,NY,14067,32,Niagara,7167727751,43.19942,-78.573716,"(43.19942, -78.573716)",2131,522,162
LEWISTON FIRE DEPARTMENT #1,32007,145 N 6TH ST PO BOX 748,LEWISTON,NY,14092,32,Niagara,7167542180,43.173447,-79.040021,"(43.173447, -79.040021)",2131,534,176
LEWISTON FIRE DEPARTMENT #2,32008,1705 SAUNDERS-SETTLEMENT RD,NIAGARA FALLS,NY,14304,32,Niagara,7162970050,43.138767,-78.964769,"(43.138767, -78.964769)",2131,168,176
LOCKPORT FIRE DEPARTMENT,32009,1 LOCKS PLAZA,LOCKPORT,NY,14094,32,Niagara,7164396724,43.169571,-78.695649,"(43.169571, -78.695649)",2131,930,175
MIDDLEPORT FIRE DEPARTMENT,32010,28 MAIN ST PO  BOX 94,MIDDLEPORT,NY,14105,32,Niagara,7167357872,,,,,,
MILLER HOSE FIRE DEPARTMENT,32011,2737 MAIN STREET,NEWFANE,NY,14108,32,Niagara,7167788770,43.282479,-78.708061,"(43.282479, -78.708061)",2131,936,172
NIAGARA ACTIVE FIRE DEPARTMENT,32012,6010 LOCKPORT ROAD,NIAGARA FALLS,NY,14305,32,Niagara,7162988100,43.120507,-78.993551,"(43.120507, -78.993551)",2131,169,170
NIAGARA FIRE DEPARTMENT #1,32013,6010 LOCKPORT RD,NIAGARA FALLS,NY,14305,32,Niagara,7162972209,43.120503,-78.993785,"(43.120503, -78.993785)",2131,169,170
NIAGARA FALLS FIRE DEPARTMENT,32014,3115 WALNUT AVE PO BOX 69,NIAGARA FALLS,NY,14302,32,Niagara,7162864720,43.093453,-79.024142,"(43.093453, -79.024142)",2131,165,168
NORTH TONAWANDA FIRE DEPARTMENT,32015,495 ZIMMERMAN STREET,NORTH TONAWANDA,NY,14120,32,Niagara,7166932201,43.04403,-78.855806,"(43.04403, -78.855806)",2131,953,165
OLCOTT FIRE DEPARTMENT,32016,1691 LOCKPORT OLCOTT ROAD,OLCOTT,NY,14126,32,Niagara,7167789252,43.330304,-78.713893,"(43.330304, -78.713893)",2131,493,172
PEKIN FIRE DEPARTMENT,32017,3024 UPPER MTN RD PO BX 521,SANBORN,NY,14132,32,Niagara,7167314777,43.169304,-78.880283,"(43.169304, -78.880283)",2131,1107,183
RANSOMVILLE FIRE DEPARTMENT,32018,BX239/2521 YNGSTWN LCKPT RD,RANSOMVILLE,NY,14131,32,Niagara,7167914411,43.21275,-78.9039,"(43.21275, -78.9039)",2131,1106,176
RAPIDS FIRE DEPARTMENT,32019,7195 PLANK ROAD,LOCKPORT,NY,14094,32,Niagara,7164344502,43.095862,-78.636603,"(43.095862, -78.636603)",2131,930,173
ST JOHNSBURG FIRE DEPARTMENT,32020,7165 WARD ROAD,NORTH TONAWANDA,NY,14120,32,Niagara,7166933131,43.077769,-78.889315,"(43.077769, -78.889315)",2131,953,143
SANBORN FIRE DEPARTMENT,32021,5811 BUFFALO ST   BOX 362,SANBORN,NY,14132,32,Niagara,7167314616,43.140312,-78.884712,"(43.140312, -78.884712)",2131,1107,183
SHAWNEE FIRE DEPARTMENT,32022,3747 LOCKPORT RD,SANBORN,NY,14132,32,Niagara,7167313666,43.126701,-78.84099,"(43.126701, -78.84099)",2131,1107,143
SOUTH LOCKPORT FIRE DEPARTMENT,32023,5666 S TRANSIT RD,LOCKPORT,NY,14094,32,Niagara,7164344626,43.150573,-78.696939,"(43.150573, -78.696939)",2131,930,173
SOUTH WILSON FIRE DEPARTMENT,32024,4194 CHESTNUT ST,WILSON,NY,14172,32,Niagara,7167516079,43.24189,-78.81644,"(43.24189, -78.81644)",2131,29,141
TERRY'S CORNERS FIRE DEPARTMENT,32025,7801 CHESTNUT RIDGE RD,GASPORT,NY,14067,32,Niagara,7164344800,43.173106,-78.597879,"(43.173106, -78.597879)",2131,522,162
UPPER MOUNTAIN FIRE DEPARTMENT,32026,839 MOYER RD,LEWISTON,NY,14092,32,Niagara,7162970330,43.155675,-79.014881,"(43.155675, -79.014881)",2131,534,176
WENDELVILLE FIRE DEPARTMENT,32027,7340 CAMPBELL BLVD,NORTH TONAWANDA,NY,14120,32,Niagara,7166934747,43.071968,-78.771036,"(43.071968, -78.771036)",2131,953,167
WILSON FIRE DEPARTMENT,32028,250 YOUNG STREET BOX 609,WILSON,NY,14172,32,Niagara,7167516038,43.308949,-78.827467,"(43.308949, -78.827467)",2131,29,141
WOLCOTTSVILLE FIRE DEPARTMENT,32029,6337 WOLCOTTSVILLE BOX 189,AKRON,NY,14001-0189,32,Niagara,7165424422,43.117593,-78.517688,"(43.117593, -78.517688)",2131,480,162
WRIGHTS CORNERS FIRE DEPT,32030,4043 LAKE AVE,LOCKPORT,NY,14094,32,Niagara,7164396496,43.216172,-78.67664,"(43.216172, -78.67664)",2131,930,173
YOUNGSTOWN FIRE DEPARTMENT,32031,625 THIRD ST BOX 387,YOUNGSTOWN,NY,14174,32,Niagara,7167453324,43.246185,-79.04691,"(43.246185, -79.04691)",2131,31,164
HARTLAND FIRE DEPT,32033,8945 RIDGE ROAD,GASPORT,NY,14067,32,Niagara,7167353283,43.242525,-78.532766,"(43.242525, -78.532766)",2131,522,186
BOONVILLE FIRE DEPARTMENT,33002,PO BOX 164,BOONVILLE,NY,13309,33,Oneida,3159425389,43.482408,-75.333189,"(43.482408, -75.333189)",625,767,935
BRIDGEWATER FIRE DEPARTMENT,33003,BOX 365,BRIDGEWATER,NY,13313,33,Oneida,,42.879282,-75.254596,"(42.879282, -75.254596)",625,770,933
CAMDEN FIRE DEPARTMENT,33004,14 CHURCH ST,CAMDEN,NY,13316,33,Oneida,3152450560,43.336046,-75.746113,"(43.336046, -75.746113)",625,773,932
CASSVILLE FIRE DEPARTMENT,33005,1907 STATE ROUTE 8,CASSVILLE,NY,13318,33,Oneida,,42.943363,-75.251415,"(42.943363, -75.251415)",625,775,922
CLARK MILLS FIRE DEPARTMENT,33006,7715 MAIN ST PO BOX 0,CLARK MILLS,NY,13321,33,Oneida,3158538008,,,,,,
CLAYVILLE FIRE DEPARTMENT,33007,2246 ONEIDA STREET,CLAYVILLE,NY,13322,33,Oneida,3158395277,42.974845,-75.24835,"(42.974845, -75.24835)",625,536,922
