"plant_type","spdes_permit_number","facility_name","ground_or_surface","avg_design_hydraulic_flow","street","city","state","country","zip_code","latitude","longitude","location_1"
"Municipal","NY0026484","VILLAGE OF SPECULATOR WWTP","Surface","0.3","120 BLACK BEAR RUN|ST RTE 30 - N SIDE - E OF RIVER","SPECULATOR","NY","USA","12164","43.5","-74.36","(43.5, -74.36)"
"Municipal","NY0022331","VILLAGE OF MIDDLEPORT WWTF","Surface","0.7","3825 N HARTLAND ST","MIDDLEPORT","NY","USA","14105","43.22","-78.48","(43.22, -78.48)"
"Industrial","NY0256552","SCHUYLER FALLS CLOSED LANDFILL","Surface",,"ADJACENT TO KENT FALLS RD - 0.25 M E OF CLOSED LANDFILL","SCHUYLER FALLS","NY","USA",,"44.7","-73.59","(44.7, -73.59)"
"Industrial","NY0102211","PARADISE FUEL TERMINAL","Surface",,"RAILROAD AVE & QUIMBY ST","OSSINING","NY","USA","10582","41.16","-73.87","(41.16, -73.87)"
"Municipal","NY0091731","ERIE CO S D NO 1 SANITARY OVERFLOWS","Surface","0.0164","STRASBOURG DR","CHEEKTOWAGA & W SENECA","NY","USA","14227","42.88","-78.76","(42.88, -78.76)"
"Industrial","NY0001899","NIAGARA SPECIALTY METALS INC","Surface","0.067","12600 CLARENCE CENTER RD","AKRON","NY","USA","14001","43.01","-78.51","(43.01, -78.51)"
"Industrial","NY0262846","ANDES LIBRARY WELL TREATMENT SYSTEM","Surface","0.05","MAIN ST AT THE VILLAGE LIBRARY","ANDES","NY","USA","13731","42.19","-74.78","(42.19, -74.78)"
"Municipal","NY0027774","NEWFANE -T- WASTEWATER TREATMENT PLANT","Surface","1.6","6349 E LAKE RD","OLCOTT","NY","USA","14126","43.34","-78.69","(43.34, -78.69)"
"Industrial","NY0095389","BUCKEYE ROCHESTER SOUTH TERMINAL","Surface",,"675 BROOKS AVE","ROCHESTER","NY","USA","14619","43.13","-77.65","(43.13, -77.65)"
"Industrial","NY0006050","IRVING TISSUE FT EDWARD OPERATIONS","Surface","4.001","1 EDDY ST","FORT EDWARD","NY","USA","12828","43.27","-73.59","(43.27, -73.59)"
"Industrial","NY0201154","ASTORIA LNG STORAGE FACILITY","Ground",,"31-01 20TH AVE","ASTORIA","NY","USA","11105","40.79","-73.9","(40.79, -73.9)"
"Industrial","NY0005193","RAVENSWOOD GENERATING STATION","Surface","999.9","38-54 VERNON BLVD","QUEENS","NY","USA","11101","40.76","-73.95","(40.76, -73.95)"
"Industrial","NY0244741","CORNELL UNIVERSITY LAKE SOURCE COOLING FACILITY","Surface","46","983 E SHORE DR","ITHACA","NY","USA","14850","42.47","-76.5","(42.47, -76.5)"
"Industrial","NY0202843","NYS DOT RESIDENT ENGR SUBHQTRS","Ground","0.0009","9070 SHERIDAN DR","CLARENCE","NY","USA","14031","42.97","-78.65","(42.97, -78.65)"
"Municipal","NY0029475","NEWARK WASTEWATER TREATMENT FACILITY","Surface","3","321 MURRAY ST","NEWARK","NY","USA","14513","43.05","-77.09","(43.05, -77.09)"
"Industrial","NY0232734","ALBANY INTERNATIONAL","Surface","0.49","156 S MAIN ST","HOMER","NY","USA","13077","42.63","-76.18","(42.63, -76.18)"
"Industrial","NY0106526","CORNING INC- W C DECKER BLDG","Surface","0.483","HOUGHTON PARK","CORNING","NY","USA","14830","42.15","-77.06","(42.15, -77.06)"
"Industrial","NY0262048","MARCELLUS MAINTENANCE FACILITY","Surface",,"2540 PLEASANT VALLEY RD","MARCELLUS","NY","USA","13108","42.98","-76.33","(42.98, -76.33)"
"Industrial","NY0131768","RIVERVIEW LANDING STP","Surface","0.015","RIVERVIEW RD - 0.5 MI E OF GROOMS RD","CLIFTON PARK","NY","USA","12065","42.83","-73.87","(42.83, -73.87)"
"Industrial","NY0256251","WILLSBORO WATER TREATMENT PLANT","Surface",,"343 FARRELL RD","WILLSBORO","NY","USA","12996","44.39","-73.39","(44.39, -73.39)"
"Industrial","NY0243876","LACKAWANNA PLANT- REPUBLIC STEEL","Surface",,"3049 LAKESHORE RD","BLASDELL","NY","USA","14219","42.8","-78.84","(42.8, -78.84)"
"Industrial","NY0278246","MACARI VINEYARDS","Ground",,"150 BERGEN AVE","MATTITUCK","NY","USA","11952","40.99","-72.57","(40.99, -72.57)"
"Industrial","NY0003972","CORNING INC SULLIVAN PARK","Surface","0.476","1 SCIENCE CENTER DR|END OF CO RTE 107","PAINTED POST","NY","USA","14870","42.16","-77.13","(42.16, -77.13)"
"Industrial","NY0081329","CHESTER SITE","Ground",,"Off Tetz Rd (access from 66 Tetz Rd)","CHESTER","NY","USA","10918","41.34","-74.3","(41.34, -74.3)"
"Municipal","NY0023311","SCSD #6 - KINGS PARK STP","Surface","0.6","87 MARINER DR","KINGS PARK","NY","USA","11754","40.89","-73.23","(40.89, -73.23)"
"Industrial","NY0110078","BUCKEYE ROCHESTER NORTH TERMINAL","Surface","0.027","754 BROOKS AVE","ROCHESTER","NY","USA","14619","43.14","-77.66","(43.14, -77.66)"
"Industrial","NY0028843","SPRAGUE OPERATING RESOURCES LLC","Surface","0.029","58 RIVERSIDE AVE","RENSSELAER","NY","USA","12144","42.62","-73.75","(42.62, -73.75)"
"Municipal","NY0020931","DEFERIET SEWAGE TREATMENT PLANT","Surface","0.041","126 RIVERSIDE DR","DEFERIET","NY","USA","13628","44.04","-75.68","(44.04, -75.68)"
"Municipal","NY0026638","ITHACA AREA WASTEWATER TREATMENT FAC","Surface","13.1","525 THIRD ST","ITHACA","NY","USA","14850","42.45","-76.51","(42.45, -76.51)"
"Industrial","NY0245879","HAMPTON CORNERS MINE","Surface",,"ST RTE 63 - W SIDE - S OF ABELE RD","GROVELAND","NY","USA","14462","42.75","-77.84","(42.75, -77.84)"
"Industrial","NY0271918","ROSE-NORTH ROSE WATER DISTRICT","Surface",,"W SIDE OF GALEN RD (ST RTE 414)","ROSE","NY","USA","14542","43.18","-76.84","(43.18, -76.84)"
"Industrial","NY0264351","VILLAGE OF NYACK WTP","Surface","0.14","ST RTE 59 @ HACKENSACK RIVER","WEST NYACK","NY","USA",,"41.09","-73.96","(41.09, -73.96)"
"Industrial","NY0257648","NYSDOT MAINTENANCE SUBHEADQUARTERS","Surface","0.0005","7045 ST RTE 3","CRANBERRY LAKE","NY","USA","12927","44.23","-74.85","(44.23, -74.85)"
"Industrial","NY0260312","CITY OF MOUNT VERNON DPW GARAGE","Surface",,"33 CANAL ST","MT VERNON","NY","USA",,"40.9","-73.82","(40.9, -73.82)"
"Municipal","NY0256471","ESSEX SEWER DISTRICT NO 1","Surface","0.065","ST RTE 22|OUTFALL TO LIBRARY BRK","ESSEX","NY","USA","12936","44.31","-73.35","(44.31, -73.35)"
"Industrial","NY0122891","ULTIMATE WISHY WASH CAR WASH","Ground","0.001","9898 WESTERN TPKE (US RTE 20)","DUANESBURG","NY","USA","12056","42.76","-74.23","(42.76, -74.23)"
"Industrial","NY0275727","T-PERRYSBURG CENTRAL WATER DISTRICT WTP","Surface","0.0056","PECK HILL RD 0.7 MI S OF ST RTE 39","PERRYSBURG","NY","USA","14129","42.45","-79.01","(42.45, -79.01)"
"Industrial","NY0004588","MOUNT VERNON AD FACILITY","Surface","0.009","40 CANAL ST","MOUNT VERNON","NY","USA","10550","40.9","-73.82","(40.9, -73.82)"
"Municipal","NY0204081","CHERRY CREEK WASTEWATER TREATMENT PLANT","Surface","0.06","SOUTHSIDE AVE","CHERRY CREEK","NY","USA","14723","42.29","-79.1","(42.29, -79.1)"
"Municipal","NY0156299","PORTER HOLLOW RD SD","Surface","0.0064","186 PORTER HOLLOW RD","FENTON","NY","USA","13833","42.18","-75.78","(42.18, -75.78)"
"Industrial","NY0021016","GLOBAL COMPANIES LLC - ALBANY TERMINAL","Surface",,"50 CHURCH ST - PORT OF ALBANY","ALBANY","NY","USA","12202","42.63","-73.76","(42.63, -73.76)"
"Municipal","NY0026239","TALLMAN ISLAND WASTEWATER RESOURCE RECOVERY FACILITY","Surface","80","127-01 POWELLS COVE BLVD","COLLEGE POINT","NY","USA","11356","40.8","-73.84","(40.8, -73.84)"
"Industrial","NY0086070","WINGDALE QUARRY","Surface","0","3206 PLEASANT RIDGE RD","WINGDALE","NY","USA","12594","41.64","-73.61","(41.64, -73.61)"
"Industrial","NY0269131","LINCOLN WELL FIELD","Surface","0.0576","WITTER ST @ LINCOLN","FORT PLAIN","NY","USA",,"42.94","-74.62","(42.94, -74.62)"
"Industrial","NY0249751","FOX CREEK PUMP STATION - SCHOHARIE WATER SUPPLY","Surface","0.0099","WATERBURY RD","SCHOHARIE","NY","USA","12157","42.68","-74.29","(42.68, -74.29)"
"Industrial","NY0002607","HP HOOD LAFARGEVILLE PLANT","Surface","0.4","20700 ST RTE 411","LAFARGEVILLE","NY","USA","13656","44.2","-75.96","(44.2, -75.96)"
"Industrial","NY0166481","RESIDENT ENGRS HDQRS -MONROE","Surface","0.0013","ST RTE 17 @ ST RTE 208","MONROE","NY","USA","10950","41.34","-74.19","(41.34, -74.19)"
"Industrial","NY0227234","CISCON LAUNDRY INC","Ground","0.005","4520 Sunrise Hwy","Oakdale","NY","USA","11769","40.75","-73.12","(40.75, -73.12)"
"Industrial","NY0265322","VILLAGE OF FT EDWARD WATER SYSTEM","Surface",,"RESERVOIR RD - N SIDE - � MI W OF FT EDWARD RD","SOUTH GLENS FALLS","NY","USA","12803","43.27","-73.61","(43.27, -73.61)"
"Municipal","NY0029050","GLENS FALLS STP","Surface","9.5","2 SHERMANTOWN RD","GLENS FALLS","NY","USA","12801","43.31","-73.62","(43.31, -73.62)"
"Industrial","NY0006904","EPIC HOLDINGS LLC","Surface","0.013","22 HUDSON FALLS RD","MOREAU","NY","USA",,"43.3","-73.59","(43.3, -73.59)"
"Municipal","NY0020168","OCEAN BEACH SEWAGE TREATMENT PLANT","Surface","0.5","94 BAY WALK","OCEAN BEACH","NY","USA","11770","40.65","-73.15","(40.65, -73.15)"
"Industrial","NY0161926","COLUMBIA GAS GREENWOOD STORAGE FIELD","Ground",,"CO RTE 62","GREENWOOD","NY","USA","14839","42.16","-77.66","(42.16, -77.66)"
"Industrial","NY0216135","NEW YORK AIR BRAKE","Surface","0.29","STARBUCK AVE & PEARL ST","WATERTOWN","NY","USA","13601","43.98","-75.89","(43.98, -75.89)"
"Industrial","NY0247138","GLENORA WINE CELLARS","Ground",,"5435 ST RTE 14 |ST RTE 14 & N GLENORA RD","DUNDEE","NY","USA","14837","42.5","-76.92","(42.5, -76.92)"
"Industrial","NY0222445","ROYAL LAUNDROMAT","Ground",,"268 MORICHES-YAPHANK RD","MANORVILLE","NY","USA","11949","40.83","-72.86","(40.83, -72.86)"
"Industrial","NY0260126","WASSAIC YARD & STATION","Surface",,"ST RTE 22 - 0.6 MI NORTH OF WASSAIC","WASSAIC","NY","USA",,"41.81","-73.56","(41.81, -73.56)"
"Industrial","NY0110540","NIAGARA FALLS AIR RESERVE STATION","Surface",,"914TH AIRLIFT WING|2405 FRANKLIN DR BLDG 403","NIAGARA FALLS","NY","USA","14304","43.11","-78.94","(43.11, -78.94)"
"Industrial","NY0280437","AMERICAN FRUITS CORDIAL CORP DISTILLERY","Ground",,"385 GLENWOOD RD","PINE ISLAND","NY","USA","10969","41.28","-74.48","(41.28, -74.48)"
"Municipal","NY0272060","NAPLES - V WWTP","Surface","0.05","ONTARIO ST OFF ST RTE 21","NAPLES","NY","USA",,"42.62","-77.4","(42.62, -77.4)"
"Industrial","NY0210048","VELIVANC LAUNDROMAT","Ground","0.009","1555 ISLIP AVE","CENTRAL ISLIP","NY","USA","11722","40.78","-73.22","(40.78, -73.22)"
"Industrial","NY0279943","Richard Laundromat, Inc.","Ground","0.011","279 W Main St","Smithtown","NY","USA","11787","40.86","-73.21","(40.86, -73.21)"
"Municipal","NY0263311","LEXINGTON WWTP","Ground","0.025","ST RTE 23A","LEXINGTON","NY","USA","12452","42.24","-74.36","(42.24, -74.36)"
"Industrial","NY0160547","DANSVILLE TRAVEL CENTER","Ground",,"I-390 AND COMMERCE DR","DANSVILLE","NY","USA","14437","42.57","-77.72","(42.57, -77.72)"
"Municipal","NY0035645","EMERALD GREEN-LAKE LOUISE MARIE S&W DIST","Surface","0.41","LAKE LOUISE MARIE RD","THOMPSON","NY","USA","12742","41.62","-74.59","(41.62, -74.59)"
"Industrial","NY0208400","NYSDOT FISHKILL MAINTENANCE SUB HEADQUARTERS","Surface","0.001","247 US RTE 9|@ I-84","FISHKILL","NY","USA","12524","41.51","-73.9","(41.51, -73.9)"
"Municipal","NY0023655","SCHOHARIE - V STP","Surface","0.325","DEPOT LN","SCHOHARIE","NY","USA","12157","42.67","-74.31","(42.67, -74.31)"
"Municipal","NY0027049","GENEVA-C MARSH CREEK STP","Surface","6","45 DORAN AVE","GENEVA","NY","USA","14456","42.88","-76.97","(42.88, -76.97)"
"Industrial","NY0122980","NATIONAL GYPSUM COMPANY","Surface","0.015","301 AMERICAN OIL RD","EAST GREENBUSH","NY","USA","12061","42.61","-73.76","(42.61, -73.76)"
"Municipal","NY0145599","NEWBURGH NOB HILL SEWER DIST","Surface","0.012","FOSTERTOWN RD - N SIDE - E OF FROZEN LN","NEWBURGH","NY","USA","12550","41.55","-74.03","(41.55, -74.03)"
"Municipal","NY0031461","V-DEXTER STP","Surface","0.1","WATER ST - S SIDE - W OF LIBERTY ST","DEXTER","NY","USA","13634","44.01","-76.05","(44.01, -76.05)"
"Municipal","NY0030813","MANCHESTER SHORTSVILLE STP","Surface","0.88","3980 ST RTE 96 AT CANANDAIGUA OUTLET","SHORTSVILLE","NY","USA","14548","42.97","-77.22","(42.97, -77.22)"
"Industrial","NY0266779","LAUNDRY CASTLE","Ground",,"1889 BRENTWOOD RD","BRENTWOOD","NY","USA","11717","40.78","-73.25","(40.78, -73.25)"
"Municipal","NY0261271","DUANESBURG SEWER DIST 1 STP","Surface","0.1","Cole Rd","Duanesburg","NY","USA","12053","42.75","-74.18","(42.75, -74.18)"
"Industrial","NY0284084","S NEW BERLIN WATER DISTICT","Surface",,"NYS RTE 23|HAMLET OF S NEW BERLIN","NEW BERLIN","NY","USA","13411","42.53","-75.39","(42.53, -75.39)"
"Industrial","NY0257206","FORMER MONARCH CHEMICALS","Surface","0.0575","37 MEADOW ST","UTICA","NY","USA","13503","43.11","-75.22","(43.11, -75.22)"
"Industrial","NY0266647","SHIRLEY LAUNDROMAT","Ground",,"575 MONTAUK HWY","SHIRLEY","NY","USA","11967","40.8","-72.87","(40.8, -72.87)"
"Industrial","NY0201006","GOWANUS GENERATING STATION","Surface",,"29TH ST & 2ND AVE","BROOKLYN","NY","USA","11232","40.66","-74","(40.66, -74.0)"
"Municipal","NY0277827","TOWN OF BROOKHAVEN SEWER DISTRICT #2","Ground","0.2","LIE & WILLIAM FLOYD PKWY","YAPHANK","NY","USA","11980","40.85","-72.88","(40.85, -72.88)"
"Municipal","NY0099562","DENVER SEWER CORP WWTP-ROXBURY RUN VILL","Surface","0.035","PINES DR","ROXBURY","NY","USA","12474","42.24","-74.58","(42.24, -74.58)"
"Municipal","NY0026034","EAST GREENBUSH WWTP","Surface","2.5","80 COLUMBIA TPKE","RENSSELAER","NY","USA","12144","42.63","-73.74","(42.63, -73.74)"
"Municipal","NY0024660","EVANS MILLS WASTEWATER TREATMENT FAC","Surface","0.1","8724 NOBLE ST","EVANS MILLS","NY","USA","13637","44.09","-75.81","(44.09, -75.81)"
"Industrial","NY0258318","GERNATT ASPHALT PRODUCTS - BEDROCK GRAVEL PIT","Surface","0.0049","4353 HORTON RD","GREAT VALLEY","NY","USA","14741","42.19","-78.66","(42.19, -78.66)"
"Industrial","NY0253413","PELLEGRINI VINEYARDS","Ground",,"46205 MAIN RD","SOUTHOLD","NY","USA","11971","41.05","-72.44","(41.05, -72.44)"
"Industrial","NY0264245","MILLBROOK VINEYARDS & WINERY","Ground","0.001","26 WING RD","MILLBROOK","NY","USA","12545","41.83","-73.68","(41.83, -73.68)"
"Industrial","NY0165328","ROSETON TERMINAL","Surface",,"924 RIVER RD","NEWBURGH","NY","USA","12550","41.56","-73.98","(41.56, -73.98)"
"Municipal","NY0029149","WAWAYANDA ROBINN MEADOWS SEWER DIS","Surface","0.08","ROBINN DR OFF POCATELLO RD","SLATE HILL","NY","USA","10973","41.42","-74.49","(41.42, -74.49)"
"Industrial","NY0008150","LEHIGH CEMENT COMPANY LLC","Surface","5.5","313 WARREN ST","GLENS FALLS","NY","USA","12801","43.31","-73.62","(43.31, -73.62)"
"Industrial","NY0226017","EAST HAMPTON GT FACILITY","Ground",,"33 COVE HOLLOW RD|SCTM# 300-185-2-2","EAST HAMPTON","NY","USA","11937","40.96","-72.21","(40.96, -72.21)"
"Industrial","NY0003352","UNITED REFINING COMPANY CHILI AVE TERMINAL","Surface",,"1075 CHILI AVE","ROCHESTER","NY","USA","14611","43.14","-77.66","(43.14, -77.66)"
"Industrial","NY0280020","SPRING LAKE CAR WASH","Ground","0.0008","601 MIDDLE COUNTRY RD","MIDDLE ISLAND","NY","USA","11953","40.88","-72.95","(40.88, -72.95)"
"Industrial","NY0205401","JOHN P BUCKLEY WATER FILTRATION PLANT","Surface","0.872","55 LEVERSEE RD","TROY","NY","USA","12182","42.79","-73.65","(42.79, -73.65)"
"Industrial","NY0242225","SUNY COBLESKILL AG & TECH COLLEGE","Surface","0.094","W MAIN ST","COBLESKILL","NY","USA","12043","42.67","-74.51","(42.67, -74.51)"
"Municipal","NY0033022","PHILADELPHIA WWTP","Surface","0.2","GARDEN ST - N SIDE BY INDIAN R","PHILADELPHIA","NY","USA","13673","44.16","-75.71","(44.16, -75.71)"
"Industrial","NY0271586","WILLIAMSON - T WATER TREAT PLT","Surface",,"7901 HAMILTON ST EXT","WILLIAMSON","NY","USA","14589","43.28","-77.19","(43.28, -77.19)"
"Industrial","NY0103357","FLEURCHEM","Surface","0.1","33 SPRAGUE AVE","MIDDLETOWN","NY","USA","10940","41.44","-74.41","(41.44, -74.41)"
"Industrial","NY0261912","PILOT TRAVEL CENTERS LLC #380","Surface",,"107 SEVENTH NORTH ST","LIVERPOOL","NY","USA","13088","43.09","-76.17","(43.09, -76.17)"
"Industrial","NY0210871","Route 112 Laundry","Ground","0.009","585-15 ST RTE 112","PATCHOGUE","NY","USA","11772","40.79","-73.01","(40.79, -73.01)"
"Municipal","NY0030546","LEROY - V WWTP","Surface","1","7500 RED MILL RD","LEROY","NY","USA","14482","42.99","-77.99","(42.99, -77.99)"
"Industrial","NY0267724","EXXONMOBIL GREENPOINT REMEDIATION PROJECT","Surface","0.148","400 KINGSLAND AVE","BROOKLYN","NY","USA","11222","40.73","-73.94","(40.73, -73.94)"
"Industrial","NY0256374","LAKE CLEAR MAINTENANCE SUBHEADQUARTERS","Ground",,"ST RTE 86 - 1 MI E OF ST RTE 30","LAKE CLEAR","NY","USA","12945","44.37","-74.22","(44.37, -74.22)"
"Municipal","NY0023906","ERWIN - T WWTP","Surface","1.75","3212 CANADA RD","ERWIN","NY","USA","14870","42.15","-77.09","(42.15, -77.09)"
"Industrial","NY0261009","ATHENS GENERATING PLANT","Surface","1.8","9300 US RTE 9W","ATHENS","NY","USA","12015","42.27","-73.85","(42.27, -73.85)"
"Industrial","NY0256161","BLUE MOUNTAIN LAKE WATER FILTRATION PLANT","Surface","0.0009","WATER PLANT RD","BLUE MOUNTAIN LAKE","NY","USA","12812","43.87","-74.44","(43.87, -74.44)"
"Industrial","NY0225771","PORT JEFFERSON LIRR YARD","Ground",,"HALLOCK AVE","PORT JEFFERSON STATION","NY","USA","11776","40.93","-73.04","(40.93, -73.04)"
"Industrial","NY0156396","BUCKEYE TERMINALS LLC - BINGHAMTON TERMINAL","Surface",,"3301 OLD VESTAL RD","VESTAL","NY","USA","13850","42.1","-75.99","(42.1, -75.99)"
"Industrial","NY0264075","MOUNT HOPE DPW GARAGE","Surface","0.0015","MOUNT HOPE RD (COUNTY ROAD 11)","MOUNT HOPE","NY","USA","12884","41.44","-74.52","(41.44, -74.52)"
"Municipal","NY0020494","BOONVILLE WWTP","Surface","1.1","3040 MILL CREEK RD","BOONVILLE","NY","USA","13309","43.49","-75.33","(43.49, -75.33)"
"Industrial","NY0267279","RADIENZ LIVING","Ground","0.099","105 EMJAY BLVD","BRENTWOOD","NY","USA","11717","40.78","-73.28","(40.78, -73.28)"
"Industrial","NY0269581","SALAMANCA RESIDENCY","Surface",,"4474 ST RTE 353","SALAMANCA","NY","USA","14779","42.19","-78.75","(42.19, -78.75)"
"Industrial","NY0291234","AUTOWAVE INC","Surface","0.0002","1035 RANSOM RD","LANCASTER","NY","USA","14086","42.93","-78.59","(42.93, -78.59)"
"Industrial","NY0227005","SELDEN LAUNDROMAT","Ground",,"1250 MIDDLE COUNTRY RD","SELDEN","NY","USA","11784","40.86","-73.06","(40.86, -73.06)"
"Municipal","NY0022039","HUDSON - C STP","Surface","2.8","N FRONT & DOCK STS","HUDSON","NY","USA","12534","42.26","-73.79","(42.26, -73.79)"
"Municipal","NY0022225","GUILDERLAND - T NOTT RD STP","Surface","3.6","NOTT RD","GUILDERLAND","NY","USA","12084","42.69","-73.91","(42.69, -73.91)"
"Municipal","NY0020061","RIVERHEAD SEWER DISTRICT WWTF","Surface","1.3","2 RIVER AVE |SCTM  600-131-3-31.1 AND 35.1","RIVERHEAD","NY","USA","11901","40.92","-72.64","(40.92, -72.64)"
"Industrial","NY0276910","NYC DDC -RECONSTRUCTION OF ROCKAWAY BEACH BLVD (SANDHW13)","Surface","4.32","ROCKAWAY BEACH BLVD|BEACH 73RD ST to BEACH 88TH ST","Far Rockaway","NY","USA","11693","40.59","-73.81","(40.59, -73.81)"
"Industrial","NY0267911","BUCHANAN ELECTRICAL SUBSTATION","Surface",,"BROADWAY - E SIDE - S OF 1ST ST","BUCHANAN","NY","USA","10511","41.26","-73.95","(41.26, -73.95)"
"Municipal","NY0033588","SHARON SPRINGS STP","Surface","0.43","ST RTE 10 @ NORTH VILLAGE LINE","SHARON SPRINGS","NY","USA","13459","42.8","-74.61","(42.8, -74.61)"
"Industrial","NY0267007","SIMPLY LITE FOODS CORP","Ground","0.0013","74 MALL DR","COMMACK","NY","USA",,"40.81","-73.27","(40.81, -73.27)"
"Industrial","NY0262706","HURON CAMPUS","Surface","2.582","1701 NORTH ST - BLDG 39","ENDICOTT","NY","USA","13760","42.11","-76.04","(42.11, -76.04)"
"Industrial","NY0211591","LAUNDRY PALACE CI INC","Ground","0.039","18 E SUFFOLK AVE","CENTRAL ISLIP","NY","USA","11722","40.79","-73.2","(40.79, -73.2)"
"Municipal","NY0026395","TONAWANDA WASTEWATER TREATMENT FACILITY","Surface","30","779 TWO MILE CREEK RD","TONAWANDA","NY","USA","14150","42.99","-78.9","(42.99, -78.9)"
"Municipal","NY0213781","CHENANGO NORTHGATE WWTP","Surface","0.8","ST RTE 12 & US RTE 11|S OF CASTLE CREEK","BINGHAMTON","NY","USA","13901","42.16","-75.89","(42.16, -75.89)"
"Industrial","NY0265896","CG ROXANE JOHNSTOWN WATER BOTTLING PLANT","Ground","0.0127","325 WATERSHED RD","JOHNSTOWN","NY","USA","12095","43.04","-74.48","(43.04, -74.48)"
"Municipal","NY0131555","GREENWICH STP","Surface","0.05","ROCK St","GREENWICH","NY","USA","12834","43.09","-73.49","(43.09, -73.49)"
"Industrial","NY0259462","WAWAYANDA TOWN GARAGE","Surface","0.0007","RIDGEBURY HILL RD","WAWAYANDA","NY","USA",,"41.39","-74.46","(41.39, -74.46)"
"Industrial","NY0258679","WHEATFIELD BUSINESS PARK LLC","Surface","0.245","2221 NIAGARA FALLS BLVD","NIAGARA FALLS","NY","USA","14304","43.1","-78.93","(43.1, -78.93)"
"Industrial","NY0109177","BEST WESTERN PLUS","Surface",,"8440 ST RTE 54","URBANA","NY","USA","14840","42.4","-77.23","(42.4, -77.23)"
"Industrial","NY0256145","BRIGHTON TOWN GARAGE","Ground",,"17 CO RD 31","PAUL SMITHS","NY","USA","12970","44.44","-74.23","(44.44, -74.23)"
"Industrial","NY0006173","DUTCHESS QUARRY","Surface","0.281","410 NORTH AVE","PLEASANT VALLEY","NY","USA","12569","41.77","-73.81","(41.77, -73.81)"
"Industrial","NY0248185","MORIELLO POOL","Surface","0.003","32 MULBERRY ST","NEW PALTZ","NY","USA","12561","41.75","-74.08","(41.75, -74.08)"
"Municipal","NY0246948","CHEMUNG CO ELMIRA SWR DIST BAKER RD WWTF","Surface","0.015","BAKER RD","CHEMUNG","NY","USA",,"42","-76.62","(42.0, -76.62)"
"Industrial","NY0226629","BASF CORP PROPERTY","Ground",,"361 SHEEP PASTURE RD","EAST SETAUKET","NY","USA","11733","40.93","-73.08","(40.93, -73.08)"
"Municipal","NY0031089","WAVERLY - V STP","Surface","0.85","424 CAYUTA AVE (ST RTE 34)","WAVERLY","NY","USA","14892","42","-76.52","(42.0, -76.52)"
"Industrial","NY0000493","R E GINNA NUCLEAR POWER PLANT","Surface","542.2","1503 LAKE RD","ONTARIO","NY","USA","14519","43.28","-77.31","(43.28, -77.31)"
"Municipal","NY0161071","V-RUSHVILLE WWTF","Surface","0.1","6 WAREHOUSE ST","RUSHVILLE","NY","USA","14544","42.76","-77.23","(42.76, -77.23)"
"Industrial","NY0004880","NORLITE LLC","Surface","0.22","628 S SARATOGA ST","COHOES","NY","USA","12047","42.76","-73.7","(42.76, -73.7)"
"Municipal","NY0221678","SCSD #2 - TALLMADGE WOODS STP","Ground","0.4","3 PIPE STAVE HOLLOW RD","MILLER PLACE","NY","USA","11764","40.93","-72.99","(40.93, -72.99)"
"Industrial","NY0256480","PORT KENT WATER FILTRATION PLANT","Surface",,"308 TREMBLEAU RD","KEESEVILLE","NY","USA","12944","44.52","-73.41","(44.52, -73.41)"
"Municipal","NY0037117","WILDWOOD SD (L&A)","Surface","0.1","NEW HACKENSACK RD","WAPPINGERS FALLS","NY","USA","12590","41.61","-73.9","(41.61, -73.9)"
"Municipal","NY0087971","RENSSELAER CO SD 1 WWTP","Surface","24","FOOT OF WATER ST","TROY","NY","USA","12180","42.68","-73.71","(42.68, -73.71)"
"Industrial","NY0190411","TOBAY BEACH PARK & MARINA","Ground","0.0589","OCEAN PKWY - W OF COUNTY LINE|67-002-2","WANTAGH","NY","USA","11758","40.61","-73.43","(40.61, -73.43)"
"Industrial","NY0281255","NYS DOT - RED HOOK MAINTENANCE",,,"418 ROKEBY RD","RED HOOK","NY","USA","12571","41.99","-73.91","(41.99, -73.91)"
"Municipal","NY0263214","ASHLAND WASTEWATER TREATMENT PLANT","Surface","0.026","ALONG ST RTE 23 & CO RTE 63","ASHLAND","NY","USA","12407","42.3","-74.35","(42.3, -74.35)"
"Municipal","NY0024333","ST JOHNSVILLE - V STP","Surface","2","MARINA DR","ST JOHNSVILLE","NY","USA","13452","42.99","-74.68","(42.99, -74.68)"
"Industrial","NY0267236","RASON ASPHALT PLANT","Surface","0.0027","44 MORRIS AVE|NCTM# 21-A-6 & 8","GLEN COVE","NY","USA","11542","40.86","-73.64","(40.86, -73.64)"
"Municipal","NY0027693","GRAND ISLAND SD 2","Surface","3.5","3500 BASELINE RD","GRAND ISLAND","NY","USA","14072","43.06","-78.97","(43.06, -78.97)"
"Municipal","NY0027863","HIGH STREET FT COVINGTON STP","Surface","0.0851","44 HIGH ST |ST RTE 37 - HOPKINS PT","FORT COVINGTON","NY","USA","12937","44.99","-74.49","(44.99, -74.49)"
"Municipal","NY0215198","WINDSOR ESTATES WWTP","Surface","0.022","35 BRISTOL DR","MIDDLETOWN","NY","USA","10941","41.45","-74.32","(41.45, -74.32)"
"Industrial","NY0001406","EVANS CHEMETICS","Surface","3.31","228 E MAIN ST","WATERLOO","NY","USA","13165","42.9","-76.85","(42.9, -76.85)"
