"region","pin","county","cont_no","sh","descript","bin","executed","numbersheets","route","loc_municipality","url"
"5",,"ERIE","C33-37","C33-37","A.C. RECON.,;MAIN ST.; (OFF SYSTEM)",,"1934-01-08T00:00:00.000","38",,,"https://rpol.dot.ny.gov/?id=C33-37"
"3",,"OSWEGO","C33-38","C33-38","BRIDGE REPLACEMENT,;EAST BRIDGE ST.; (OFF SYSTEM)",,"1934-01-09T00:00:00.000","5",,,"https://rpol.dot.ny.gov/?id=C33-38"
"1",,"RENSSELAER","C34-01","C34-01","R.C.C.P. CONSTRUCTION,;MILL ST. CAMPBELLS HIGHWAY, VANDENBURGH AVE.; (OFF SYSTEM)","2000930","1934-05-21T00:00:00.000","20",,,"https://rpol.dot.ny.gov/?id=C34-01"
"3",,"OSWEGO","C34-02","C34-02","R.C.C.P. CONSTRUCTION,;NORTH FIRST ST.;",,"1934-03-16T00:00:00.000","9",,,"https://rpol.dot.ny.gov/?id=C34-02"
"4",,"MONROE","C34-03","C34-03","A.C. RECON.,;DEWEY AVE.;",,"1934-04-13T00:00:00.000","22","908M","T-Hempstead","https://rpol.dot.ny.gov/?id=C34-03"
"6",,"STEUBEN","C34-04","C34-04, C58-04","R.C.C.P. CONSTRUCTION,;WEST MAIN ST.;",,"1934-08-23T00:00:00.000","2","947A, I278, I87, NY21, NY26, NY365, NY49, NY69","C-Bronx, C-Hornell, C-Rome - outer district, T-Greece","https://rpol.dot.ny.gov/?id=C34-04"
"5",,"ERIE","C34-05","C34-05","A.C. RECON.,;GENESEE ST.;",,"1934-11-09T00:00:00.000","28",,,"https://rpol.dot.ny.gov/?id=C34-05"
"4",,"MONROE","C34-06","C34-06","A.C. RECON.,;LYELL AVE.;",,"1935-01-02T00:00:00.000","11",,,"https://rpol.dot.ny.gov/?id=C34-06"
"8",,"WESTCHESTER","C35-01","C35-01","A.C. RECON.,;BOSTON POST RD.;",,"1935-01-24T00:00:00.000","18","957B","T-Grand Island","https://rpol.dot.ny.gov/?id=C35-01"
"4",,"ONTARIO","C35-02","C35-02","A.C. RECON.,;LAKE ST., WEST AVE.;",,"1935-02-25T00:00:00.000","34","957B","T-Grand Island","https://rpol.dot.ny.gov/?id=C35-02"
"8",,"ULSTER","C35-03","C35-03, SS 35-12","R.C.C.P. CONSTRUCTION,;EAST CHESTER ST.; (OFF SYSTEM)",,"1935-04-30T00:00:00.000","18",,,"https://rpol.dot.ny.gov/?id=C35-03"
"6",,"STEUBEN","C35-04","C35-04","A.C. RECON.,;WEST PULTENEY ST.;",,"1935-10-23T00:00:00.000","11",,,"https://rpol.dot.ny.gov/?id=C35-04"
"8",,"COLUMBIA","C35-05","C35-05","A.C. RECON.,;SOUTH THIRD ST.;",,"1935-11-13T00:00:00.000","12",,,"https://rpol.dot.ny.gov/?id=C35-05"
"1",,"RENSSELAER","C35-06","C35-06","R.C.C.P. CONSTRUCTION;",,"1935-11-13T00:00:00.000","13",,,"https://rpol.dot.ny.gov/?id=C35-06"
"3",,"CAYUGA","C35-07","C35-07","A.C. RECON.,;GENESEE ST., CLARK ST.;",,"1935-12-26T00:00:00.000","12",,,"https://rpol.dot.ny.gov/?id=C35-07"
"5",,"CHAUTAUQUA","C35-08","C35-08","A.C. RECON.,;EAST LAKE SHORE DR.;",,"1935-11-19T00:00:00.000","10",,,"https://rpol.dot.ny.gov/?id=C35-08"
"4",,"GENESEE","C35-09","C35-09","A.C. RECON.,;CLINTON ST.;",,"1935-11-19T00:00:00.000","8",,,"https://rpol.dot.ny.gov/?id=C35-09"
"1",,"RENSSELAER","C35-12","C35-12, 0202, 0301","R.C.C.P. CONSTRUCTION;","2005510,1005520","1935-12-10T00:00:00.000","50","NY30, US20, US9","T-East Greenbush, T-Florida, T-Schodack","https://rpol.dot.ny.gov/?id=C35-12"
"1",,"ALBANY","C35-13","C35-13","R.C.C.P. CONSTRUCTION,;NEW SCOTLAND AVE.;",,"1935-12-19T00:00:00.000","12",,,"https://rpol.dot.ny.gov/?id=C35-13"
"5",,"CATTARAUGUS","C35-14","C35-14","A.C. RECON.,;WILDWOOD AVE.;",,"1935-12-19T00:00:00.000","16",,,"https://rpol.dot.ny.gov/?id=C35-14"
"7",,"ST. LAWRENCE","C35-15","C35-15","A.C. RECON.,;PROCTOR AVE.;",,"1935-12-19T00:00:00.000","23",,,"https://rpol.dot.ny.gov/?id=C35-15"
"9",,"BROOME","C35-17","C35-17, PSC 3552, PSC 3553","R.C.C.P. CONSTRUCTION AND GRADE SEPARATIONS,;GLENWOOD AVE.;","7003630,7003640,7003650","1935-12-12T00:00:00.000","73",,,"https://rpol.dot.ny.gov/?id=C35-17"
"5",,"ERIE","C36-06","C36-06","A.C. RECON.,;ELLICOTT CREEK RD.;",,"1936-02-03T00:00:00.000","9",,,"https://rpol.dot.ny.gov/?id=C36-06"
"5",,"CHAUTAUQUA","C36-07","C36-07, PSC 5982","BRICK PAVEMENT & BRIDGE,;FAIRMOUNT AVE.;",,"1936-03-16T00:00:00.000","51",,,"https://rpol.dot.ny.gov/?id=C36-07"
"4",,"MONROE","C36-08","C36-08","A.C. RECON.,;LYELL AVE.;",,"1936-02-25T00:00:00.000","4",,,"https://rpol.dot.ny.gov/?id=C36-08"
"2",,"ONEIDA","C36-09","C36-09","R.C.C.P. CONSTRUCTION,;MILL ST.;",,"1936-02-27T00:00:00.000","10",,,"https://rpol.dot.ny.gov/?id=C36-09"
"9",,"DELAWARE","C360-L36A",,"LORDVILLE INTERSTATE BRIDGE REPAIRS;",,"1938-06-13T00:00:00.000","3",,,"https://rpol.dot.ny.gov/?id=C360-L36A"
"6",,"STEUBEN","C360-L36B",,"STORAGE BUILDING AT HORNELL;",,"1936-10-06T00:00:00.000","4",,,"https://rpol.dot.ny.gov/?id=C360-L36B"
"3",,"ONONDAGA","C36-10","C36-10","A.C. RECON.,;ERIE BLVD.; RT. 5",,"1936-02-13T00:00:00.000","14",,,"https://rpol.dot.ny.gov/?id=C36-10"
"8",,"DUTCHESS","C36-11","C36-11","C.C.P. CONSTRUCTION,;HOOKER AVE.;",,"1936-04-09T00:00:00.000","10",,,"https://rpol.dot.ny.gov/?id=C36-11"
"4",,"MONROE","C36-12","C36-12, SS 36-11","A.C. RECON. & BRIDGE,;WEST RIDGE RD., MT. READ BLVD.;",,"1936-03-24T00:00:00.000","13",,,"https://rpol.dot.ny.gov/?id=C36-12"
"5",,"ERIE","C36-13","C36-13","A.C. RECON.,;ABBOTT RD.;",,"1936-03-21T00:00:00.000","12",,,"https://rpol.dot.ny.gov/?id=C36-13"
"5",,"NIAGARA","C36-14","C36-14","A.C. RECON.,;WHIRLPOOL ST.;",,"1936-03-24T00:00:00.000","12",,,"https://rpol.dot.ny.gov/?id=C36-14"
"8",,"WESTCHESTER","C36-15","C36-15","GRANITE BLOCK PAVEMENT,;BROADWAY;",,"1936-03-27T00:00:00.000","20",,,"https://rpol.dot.ny.gov/?id=C36-15"
"5",,"CATTARAUGUS","C36-18","C36-18","BRICK PAVEMENT,;SOUTH UNION ST.;",,"1936-06-08T00:00:00.000","13",,,"https://rpol.dot.ny.gov/?id=C36-18"
"3",,"ONONDAGA","C36-20","C36-20","R.C.C.P. CONSTRUCTION & BRIDGES;",,"1936-06-28T00:00:00.000","48",,,"https://rpol.dot.ny.gov/?id=C36-20"
"8",,"WESTCHESTER","C36-21","C36-21","R.C.C.P. CONSTRUCTION,;TUCKAHOE RD.;",,"1936-06-17T00:00:00.000","4",,,"https://rpol.dot.ny.gov/?id=C36-21"
"5",,"ERIE","C36-22","C36-22","A.C. RECON.,;BROADWAY;",,"1936-07-16T00:00:00.000","13",,,"https://rpol.dot.ny.gov/?id=C36-22"
"8",,"WESTCHESTER","C36-23","C36-23","R.C.C.P. CONSTRUCTION,;PALMER AVE.;",,"1936-08-13T00:00:00.000","52",,,"https://rpol.dot.ny.gov/?id=C36-23"
"3",,"TOMPKINS","C36-24","C36-24, 0454","R.C.C.P. CONSTRUCTION;",,"1936-08-24T00:00:00.000","4","930F, NY13, NY34, NY96","T-Ithaca","https://rpol.dot.ny.gov/?id=C36-24"
"2",,"MONTGOMERY","C36-25","C36-25","R.C.C.P. CONSTRUCTION,;EAST MAIN ST.;",,"1936-08-31T00:00:00.000","16",,,"https://rpol.dot.ny.gov/?id=C36-25"
"5",,"ERIE","C36-26","C36-26","A.C. RECON.,;NIAGARA ST.;",,"1936-12-08T00:00:00.000","19",,,"https://rpol.dot.ny.gov/?id=C36-26"
"5",,"ERIE","C36-27","C36-27","A.C. RECON.,;TIFFT ST.;",,"1936-10-01T00:00:00.000","85",,,"https://rpol.dot.ny.gov/?id=C36-27"
"3",,"ONONDAGA","C37-02","C37-02","R.C.C.P. CONSTRUCTION,;WEST ERIE BLVD.;",,"1937-05-28T00:00:00.000","2",,,"https://rpol.dot.ny.gov/?id=C37-02"
"5",,"ERIE","C37-04","C37-04","A.C. RECON.,;NIAGARA ST.;",,"1937-12-15T00:00:00.000","5",,,"https://rpol.dot.ny.gov/?id=C37-04"
"4",,"MONROE","C37-05","C37-05, 0083","R.C.C.P. CONSTRUCTION,;BUFFALO RD. & CANAL BRIDGE;",,"1937-12-17T00:00:00.000","18","NY33, NY386","T-Gates","https://rpol.dot.ny.gov/?id=C37-05"
"8",,"WESTCHESTER","C38-04","C38-04","A.C. RECON. & LANDSCAPING,;PALMER AVE.;",,"1938-05-17T00:00:00.000","4","908T","T-Hempstead, T-North Hempstead, T-Oyster Bay, V-Westbury","https://rpol.dot.ny.gov/?id=C38-04"
"11",,"BRONX","C38-06","C38-06","BRIDGE AT MOSHOLU AVE.;",,"1938-12-09T00:00:00.000","12",,,"https://rpol.dot.ny.gov/?id=C38-06"
"1",,"RENSSELAER","C38-07","C38-07","R.C.C.P. RECON.,;CAMPBELLS HIGHWAY, VANDENBURG AVE., MILL ST.;",,"1938-10-03T00:00:00.000","8",,,"https://rpol.dot.ny.gov/?id=C38-07"
"6",,"STEUBEN","C38-09","C38-09, 5130","R.C.C.P. RECON.,;SENECA ST.;",,"1938-10-19T00:00:00.000","18","NY21, NY36","T-Hornellsville, V-North Hornell","https://rpol.dot.ny.gov/?id=C38-09"
"3",,"OSWEGO","C39-05","C39-05","A.C. RECON. & BRIDGE OVER RAILROAD,;EAST SENECA ST.;","2256290","1939-06-23T00:00:00.000","13",,,"https://rpol.dot.ny.gov/?id=C39-05"
"3",,"ONONDAGA","C39-06","C39-06","A.C. RECON.,;ERIE BLVD.;",,"1939-07-29T00:00:00.000","6",,,"https://rpol.dot.ny.gov/?id=C39-06"
"5",,"CATTARAUGUS","C40-02","40--04, C40-02","R.C.C.P. CONSTRUCTION; RT. 950B",,"1940-12-16T00:00:00.000","7","NY40, NY67","V-Schaghticoke","https://rpol.dot.ny.gov/?id=C40-02"
"11",,"KINGS","C42-01","C42-01","A.C. RECON.,;FLATBUSH AVE.;",,"1942-08-06T00:00:00.000","13","900F","T-North Hempstead","https://rpol.dot.ny.gov/?id=C42-01"
"11",,"KINGS","C42-02","C42-02","BRICK PAVEMENT,;KENT AVE.;",,"1942-08-06T00:00:00.000","13",,,"https://rpol.dot.ny.gov/?id=C42-02"
"1",,"ESSEX","C420-L29","VMH","N.Y. WORLD WAR VETERAN'S MEMORIAL HIGHWAY,;WHITEFACE MT.;",,"1931-11-10T00:00:00.000","77",,,"https://rpol.dot.ny.gov/?id=C420-L29"
"11",,"KINGS","C43-01","C43-01","C.C.P. CONSTRUCTION,;FIRST AVE.;",,"1943-06-17T00:00:00.000","27",,,"https://rpol.dot.ny.gov/?id=C43-01"
"11",,"BRONX","C43-02","C43-02","A.C. RECON.,;PENNYFIELD AVE.;",,"1943-10-18T00:00:00.000","17",,,"https://rpol.dot.ny.gov/?id=C43-02"
"4",,"MONROE","C46-01","0401, C46-01","A.C. RECON. & BRIDGE,;BARGE CANAL BR.; RT. 204",,"1946-04-16T00:00:00.000","19","NY104, NY204","T-Gates, T-Ontario, T-Sodus, T-Williamson","https://rpol.dot.ny.gov/?id=C46-01"
"4",,"ONTARIO","C46-02","C46-02, 0333, 5473, 0638, 0635, C49-06","R.C.C.P. RECON.;",,"1947-01-08T00:00:00.000","20","971B, 972A, 972D, NY14A, NY245, NY5, NY52, US20, US9","C-Geneva, T-Champlain, T-Geneva, T-Seneca, T-Wawarsing, V-Champlain","https://rpol.dot.ny.gov/?id=C46-02"
"6",,"CHEMUNG","C46-03","C46-03, 5207, 5048, 0356","A.C. RECON. & BRIDGE,;LOWMAN RD.; CITY OF ELMIRA; RT. 17","1041830,1090880","1947-01-16T00:00:00.000","135","960A, I86, NY17, NY223, NY281","C-Elmira, T-Ashland, T-Chemung, T-Elmira, T-Erin, T-Horseheads, V-Homer","https://rpol.dot.ny.gov/?id=C46-03"
"3",,"CORTLAND","C47-01","C47-01","R.C.C.P. CONSTRUCTION,;CLINTON AVE.; RT. 13",,"1947-04-01T00:00:00.000","14","NY13, NY365","C-Cortland, T-Vernon, T-Verona, V-Oneida Castle","https://rpol.dot.ny.gov/?id=C47-01"
"5",,"CHAUTAUQUA","C47-02","C47-02, C68-04","A.C. RECON.,;LAKE SHORE DR.; RT. 5",,"1947-07-29T00:00:00.000","21","908G, 930P, I690, I86, NY17, NY5, NY635","C-Dunkirk, C-Syracuse, T-De Witt, T-Fremont, T-Hornellsville, T-Howard, T-Oyster Bay, V-East Syracuse","https://rpol.dot.ny.gov/?id=C47-02"
"6",,"STEUBEN","C47-03","0742, C47-03A","GRADING & BRIDGE REPLACEMENT,;DENISON PARKWAY; RT. 17",,"1948-01-29T00:00:00.000","106","908M, NY352","T-Babylon, T-Corning, T-Islip","https://rpol.dot.ny.gov/?id=C47-03"
"6",,"STEUBEN","C47-03A","C47-03A, 0742","BRIDGE REHAB.,;DENISON PARKWAY, SUPERSTRUCTURE ONLY; RT. 17",,"1948-01-29T00:00:00.000","22","908M, NY352","T-Babylon, T-Corning, T-Islip","https://rpol.dot.ny.gov/?id=C47-03A"
"5",,"ERIE","C48-02","C48-02","A.C. RECON.,;DELAWARE AVE.; RT. 384",,"1948-07-22T00:00:00.000","17","908G, NY30, NY384","C-Buffalo, T-Huntington, T-Lake Pleasant, T-Oyster Bay","https://rpol.dot.ny.gov/?id=C48-02"
"3",,"ONONDAGA","C48-04","C48-04","A.C. RECON.,;EAST ERIE BLVD.; RT. 5",,"1948-12-27T00:00:00.000","23","NY5","C-Syracuse","https://rpol.dot.ny.gov/?id=C48-04"
"4",,"MONROE","C48-05","C48-05, C50-07","A.C. RECON.,;LAKE AVE.; RT. 940M",,"1949-01-10T00:00:00.000","37","940M, NY22, NY23, NY74","C-Rochester, T-Morris, T-New Berlin, T-Ticonderoga","https://rpol.dot.ny.gov/?id=C48-05"
"8",,"WESTCHESTER","C48-06","0657, C48-06","R.C.C.P. RECON.; RT. 9, 9A, 982A",,"1948-12-06T00:00:00.000","34","NY216, NY9A, US9","T-Beekman, T-Cortlandt, T-East Fishkill, V-Buchanan, V-Croton-on-Hudson","https://rpol.dot.ny.gov/?id=C48-06"
"9",,"BROOME","C48-07","C48-07, C51-05","R.C.C.P. CONSTRUCTION,;COURT ST. & WATER MAIN FOR STATE HOSPITAL; RT. 11",,"1948-12-29T00:00:00.000","10","NY370, US11","C-Binghamton, T-Cato, T-Victory","https://rpol.dot.ny.gov/?id=C48-07"
"5",,"ERIE","C49-01","C49-01","A.C. RECON.,;DELAWARE AVE.; RT. 384",,"1949-03-29T00:00:00.000","17","908G, 947A, 957C, 981G, I87, I95, NY384","C-Bronx, C-Buffalo, T-Grand Island, T-Hamlin, T-Huntington, V-Sloatsburg","https://rpol.dot.ny.gov/?id=C49-01"
"4",,"GENESEE","C49-02","C49-02, C50-04","A.C. RECON.,;MAIN ST.; RT. 5, 33, 63, 98",,"1949-07-01T00:00:00.000","26","940K, 947A, I87, I95, NY33, NY5, NY63","C-Batavia, C-Bronx, T-Greece, T-Hamlin, T-Parma","https://rpol.dot.ny.gov/?id=C49-02"
"6",,"STEUBEN","C49-03","0742, C49-03","BRIDGE REPLACEMENT,;DENISON PARKWAY; RT. 17",,"1949-07-12T00:00:00.000","17","NY104B, NY352","C-Corning, T-Corning, T-New Haven","https://rpol.dot.ny.gov/?id=C49-03"
"6",,"STEUBEN","C49-04","0742, C49-04","A.C. RECON.,;DENISON PARKWAY; RT. 17",,"1949-08-15T00:00:00.000","43","NY352, NY52","C-Corning, T-Corning, T-Wawarsing, V-Ellenville","https://rpol.dot.ny.gov/?id=C49-04"
"5",,"ERIE","C49-05","C49-05","A.C. RECON.,;DELAWARE AVE.; RT. 384",,"1949-09-21T00:00:00.000","20","I95, NY193, NY384","C-Bronx, C-Buffalo, T-Ellisburg","https://rpol.dot.ny.gov/?id=C49-05"
"4",,"ONTARIO","C49-06","C49-06, C46-02, 5473","A.C. RECON.,;HAMILTON ST.; RT. 5, 20",,"1949-09-16T00:00:00.000","37","971B, 972A, 972D, NY5, NY52, US20, US9","C-Geneva, T-Champlain, T-Geneva, T-Wawarsing, V-Champlain","https://rpol.dot.ny.gov/?id=C49-06"
"4",,"ONTARIO","C49-07","C49-07","A.C. RECON.,;MAIN ST.; RT. 5, 20, 21, 332, 942T",,"1949-09-09T00:00:00.000","52","942T, NY21, NY332","C-Canandaigua","https://rpol.dot.ny.gov/?id=C49-07"
"9",,"BROOME","C49-08","C49-08","DEMOLITION, SEWER, R.C.C.P. CONSTRUCTION,;VESTAL BY-PASS; RT. 434",,"1949-10-11T00:00:00.000","21","NY434","C-Binghamton","https://rpol.dot.ny.gov/?id=C49-08"
"11",,"BRONX","C49-09","C49-09, C40-03","BRIDGE CONSTRUCTION,;MELROSE AVE. OVER RAILROAD;",,"1949-11-07T00:00:00.000","203","NY38B, NY90","T-Aurelius, T-Maine, T-Springport, V-Union Springs","https://rpol.dot.ny.gov/?id=C49-09"
"5",,"ERIE","C49-10","5071, C49-10, C51-01","A.C. RECON.,;HAMBURG TURNPIKE; RT. 5",,"1949-11-21T00:00:00.000","35","908J, 908K, I678, NY11B, NY206, NY5","C-Lackawanna, C-Queens, T-Bainbridge, T-Bangor, T-Hamburg, T-Islip, T-Malone, T-Smithtown, V-Bainbridge, V-Malone","https://rpol.dot.ny.gov/?id=C49-10"
"5",,"ERIE","C49-11","C49-11","BRIDGE CONSTRUCTION,;DELAWARE AVE. OVER RAILROAD; RT. 384",,"1950-01-24T00:00:00.000","40","941K, 942D, NY384, NY63","C-Buffalo, T-Geneseo, T-York, V-Geneseo","https://rpol.dot.ny.gov/?id=C49-11"
"5",,"ERIE","C50-02","C50-02","BRIDGE WIDENING,;HAMBURG TURNPIKE OVER SMOKES CREEK; RT. 5","1001490","1950-03-01T00:00:00.000","11","908G, 947A, 987C, I678, I87, NY5","C-Bronx, C-Lackawanna, C-Queens, T-Hamlin, T-Haverstraw, T-Huntington, T-Smithtown","https://rpol.dot.ny.gov/?id=C50-02"
"4",,"GENESEE","C50-04","C50-04, C49-02","TRAFFIC SIGNAL,;MAIN ST.; RT. 5, 33, 63, 98",,"1950-03-23T00:00:00.000","9","940K, 947A, I87, I95, NY33, NY5, NY63","C-Batavia, C-Bronx, T-Greece, T-Hamlin, T-Parma","https://rpol.dot.ny.gov/?id=C50-04"
"9",,"BROOME","C50-06","C50-06","A.C. RECON.,;COURT ST.; RT. 11",,"1950-07-11T00:00:00.000","32","NY262, US11","C-Binghamton, T-Byron","https://rpol.dot.ny.gov/?id=C50-06"
"4",,"MONROE","C50-07","C48-05, C50-07","TRAFFIC SIGNALS; RT. 940M",,"1950-08-01T00:00:00.000","11","940M, NY22, NY23, NY74","C-Rochester, T-Morris, T-New Berlin, T-Ticonderoga","https://rpol.dot.ny.gov/?id=C50-07"
"5",,"ERIE","C50-08","C50-08","A.C. RECON.,;HUMBOLT PARKWAY UNDERPASS; RT. 198","1001590,1040000","1950-09-25T00:00:00.000","98","NY198","C-Buffalo","https://rpol.dot.ny.gov/?id=C50-08"
"2",,"ONEIDA","C50-09","0563, C50-09","A.C. RECON.,;ROME WEST ARTERIAL; RT. 46, 49, 69, 365, 26",,"1950-09-27T00:00:00.000","99","NY26, NY365, NY46, NY49, NY69","C-Rome - inner district, C-Rome - outer district, T-Ohio, T-Remsen, T-Russia","https://rpol.dot.ny.gov/?id=C50-09"
"11",,"QUEENS","C50-10","C50-10","A.C. RECON.,;NORTH CONDUIT AVE.;",,"1950-09-21T00:00:00.000","2","NY52","T-Fallsburg","https://rpol.dot.ny.gov/?id=C50-10"
"5",,"ERIE","C50-11","C50-11","SUBSTRUCTURE FOR BRIDGE,;FUHRMANN BLVD. VIADUCT; RT. 5",,"1950-12-06T00:00:00.000","54","NY77","T-Bennington, T-Sheldon","https://rpol.dot.ny.gov/?id=C50-11"
"5",,"CHAUTAUQUA","C50-12","8344, C50-12, C68-04","A.C. RESURFACING,;LAKE SHORE DR.; RT. 5",,"1950-11-22T00:00:00.000","19","930P, I690, I86, NY17, NY214, NY5, NY635","C-Dunkirk, C-Syracuse, T-De Witt, T-Dunkirk, T-Fremont, T-Hornellsville, T-Howard, T-Hunter, V-East Syracuse","https://rpol.dot.ny.gov/?id=C50-12"
"4",,"ONTARIO","C50-13","C50-13, C49-07","TRAFFIC SIGNALS;",,"1951-01-17T00:00:00.000","4","942T, NY21, NY332","C-Canandaigua","https://rpol.dot.ny.gov/?id=C50-13"
"10",,"SUFFOLK","D 52-1",,"DETOUR FOR SUNRISE HIGHWAY EXT.,;PHYLLIS DR.;",,"1952-11-13T00:00:00.000","7",,,"https://rpol.dot.ny.gov/?id=D-52-1"
"1",,"SARATOGA","C50-14","1345, C50-14, C54-06","C.C.P. CONSTRUCTION; RT. 4, 32",,"1950-12-07T00:00:00.000","24","I87, NY146, NY25B, NY32, NY80, US4","C-Bronx, C-Mechanicville, T-Burlington, T-Halfmoon, T-Otsego, V-Mineola, V-Williston Park","https://rpol.dot.ny.gov/?id=C50-14"
"5",,"ERIE","C51-01","5071, C51-01, C49-10","TRAFFIC SIGNALS; RT. 5",,"1951-07-13T00:00:00.000","7","908J, 908K, I678, NY11B, NY206, NY5","C-Lackawanna, C-Queens, T-Bainbridge, T-Bangor, T-Hamburg, T-Islip, T-Malone, T-Smithtown, V-Bainbridge, V-Malone","https://rpol.dot.ny.gov/?id=C51-01"
"2",,"ONEIDA","C51-02","C51-02","TRAFFIC SIGNALS,;ROME WEST ARTERY; RT. 69",,"1951-11-08T00:00:00.000","7","987C, I678, NY206","C-Queens, T-Bainbridge, T-Ramapo","https://rpol.dot.ny.gov/?id=C51-02"
"4",,"ONTARIO","C51-03","C51-03","C.C.P. CONSTRUCTION, GRADING,;LAKE FRONT ARTERIAL; RT. 5, 20",,"1951-06-28T00:00:00.000","33","947A, 957C, NY5, US20","C-Geneva, T-Grand Island, T-Greece","https://rpol.dot.ny.gov/?id=C51-03"
"4",,"GENESEE","C51-04","8283, C51-04, C67-10","A.C. RECON.,;PEARL ST.; RT. 33",,"1951-11-02T00:00:00.000","34","I490, NY33","C-Batavia, T-Batavia, T-Pembroke, T-Perinton, T-Victor, V-Corfu","https://rpol.dot.ny.gov/?id=C51-04"
"9",,"BROOME","C51-05","0420, 0127, 5022, C51-05, C48-07","ROADSIDE IMPROVEMENTS,;LANDSCAPING; RT. 11",,"1952-01-02T00:00:00.000","9","990G, I86, NY17, NY26, NY370, NY434, US11","C-Binghamton, T-Cato, T-Kirkwood, T-Vestal, T-Victory","https://rpol.dot.ny.gov/?id=C51-05"
"6",,"STEUBEN","C51-06","0742, C51-06","BRIDGE PAINTING; RT. 17",,"1951-10-26T00:00:00.000","4","NY301, NY352","T-Corning, T-Kent","https://rpol.dot.ny.gov/?id=C51-06"
"4",,"MONROE","C51-07","C51-07","A.C. RECON.,;WEST RIDGE RD.; RT. 104",,"1952-01-21T00:00:00.000","62","NY104","C-Rochester","https://rpol.dot.ny.gov/?id=C51-07"
"1",,"WASHINGTON","C518-L12",,"SOUTH BAY BRIDGE CONSTRUCTION;",,"1912-12-23T00:00:00.000","6",,,"https://rpol.dot.ny.gov/?id=C518-L12"
"5",,"CHAUTAUQUA","C53-16","C53-16","A.C. RECON.,;EAST 4TH ST., EAST 2ND ST.; RT. 394",,"1953-09-17T00:00:00.000","16","NY394","C-Jamestown","https://rpol.dot.ny.gov/?id=C53-16"
"2",,"FULTON","C52-01","C52-01","A.C. RECON.,;CORMIE AVE., BRIGGS ST.; RT. 29, 30A, 920C",,"1952-04-03T00:00:00.000","29","901C, 920C, 987C, I87, I95, NY29, NY30A, NY590, NY878","C-Bronx, C-Johnstown, T-Highlands, T-Irondequoit, T-Johnstown, V-Lawrence, V-Woodbury","https://rpol.dot.ny.gov/?id=C52-01"
"4",,"MONROE","C52-02","C52-02","DEMOLITION,;ROCHESTER INNER LOOP;",,"1952-04-19T00:00:00.000","4","947A","T-Greece","https://rpol.dot.ny.gov/?id=C52-02"
"9",,"BROOME","C52-03","C52-03, 52--08","A.C. RECON.,;BRANDYWINE AVE.; RT. 7",,"1952-06-24T00:00:00.000","46","NY27, NY7","C-Binghamton, T-Brookhaven, T-Islip, V-Port Dickinson","https://rpol.dot.ny.gov/?id=C52-03"
"7",,"JEFFERSON","C52-04","C52-04, C52-05","A.C. RECON.,;ARSENAL ST.; RT. 3","1000500","1952-08-20T00:00:00.000","97","I690, NY3, NY37C, NY5","C-Watertown, T-Bombay, T-Brasher, T-Geddes, T-Hanover, V-Silver Creek","https://rpol.dot.ny.gov/?id=C52-04"
"5",,"ERIE","C52-06","C52-06","TRAFFIC SIGNALS,;DELAWARE AVE.;",,"1953-01-07T00:00:00.000","14","NY30","C-Amsterdam","https://rpol.dot.ny.gov/?id=C52-06"
"5",,"ERIE","C52-07","C52-07","A.C. RECON.,;HUMBOLT PARKWAY EXT.; RT. 198","1047259","1952-10-24T00:00:00.000","32","900B, NY198","C-Buffalo, T-Oyster Bay, V-Old Brookville, V-Roslyn Harbor","https://rpol.dot.ny.gov/?id=C52-07"
"4",,"ONTARIO","C52-08","C52-08, C52-09, C52-10","R.C.C.P. CONSTRUCTION,;LAKE FRONT ARTERIAL; RT. 5, 20","1001920,1001939","1952-11-13T00:00:00.000","62","NY5, NY7, US20","C-Geneva, V-Port Dickinson","https://rpol.dot.ny.gov/?id=C52-08"
"5",,"NIAGARA","C52-11","C52-11","A.C. RECON.,;WALNUT ST. ARTERIAL; RT. 31",,"1952-09-30T00:00:00.000","26","NY31, NY414","C-Lockport, T-Junius, T-Tyre","https://rpol.dot.ny.gov/?id=C52-11"
"4",,"MONROE","C52-12","C52-12","A.C. RECON.,;ROCHESTER INNER LOOP; RT. 942G, 940T",,"1952-09-10T00:00:00.000","64","942G, NY27","C-Rochester, T-Islip","https://rpol.dot.ny.gov/?id=C52-12"
"5",,"ERIE","C52-13","C52-13","SOUTH APPROACH, SUBSTRUCTURE,;FUHRMANN BLVD. VIADUCT; RT. 5",,"1952-10-29T00:00:00.000","8",,,"https://rpol.dot.ny.gov/?id=C52-13"
"4",,"GENESEE","C52-14","C52-14","A.C.RECON.,;MAIN ST., OAK ST. EXT.; RT. 5, 33, 63, 98",,"1952-11-20T00:00:00.000","43","NY33, NY5, NY63, NY98","C-Batavia","https://rpol.dot.ny.gov/?id=C52-14"
"4",,"MONROE","C52-15","C52-15","BROOKS AVE.,;A.C.RECON.; RT. 204",,"1952-12-23T00:00:00.000","13","NY77","T-Bennington","https://rpol.dot.ny.gov/?id=C52-15"
"2",,"ONEIDA","C53-01","53--01, C53-01, 0562","A.C. RESURFACING,;BLACK RIVER BLVD.; RT. 26, 46",,"1953-02-27T00:00:00.000","69","987C, I87, NY26, NY46","C-Bronx, C-Rome - inner district, C-Rome - outer district, T-Clarkstown, T-Ramapo","https://rpol.dot.ny.gov/?id=C53-01"
