"tax_year","credit_type","place_of_residence","county","size_of_earned_income","notes","number_of_claims_zero_qualifying_children","credit_amount_claimed_zero_qualifying_children_000","average_credit_zero_qualifying_children","number_of_claims_one_qualifying_child","credit_amount_claimed_one_qualifying_child_000","average_credit_one_qualifying_child","number_of_claims_more_than_one_qualifying_child","credit_amount_claimed_more_than_one_qualifying_child_000","average_credit_more_than_one_qualifying_child","number_of_claims_two_qualifying_children","credit_amount_claimed_two_qualifying_children_000","average_credit_two_qualifying_children","number_of_claims_more_than_two_qualifying_children","credit_amount_claimed_more_than_two_qualifying_children_000","average_credit_more_than_two_qualifying_children","number_of_claims_total","credit_amount_claimed_total_000","average_credit_total","place_of_residence_sort_order","earned_income_sort_order"
"2020","NYS EITC","Orleans","Orleans","$16,001 - $20,000",,"10","0.787","79","99","79.887","807",,,,"61","88.683","1454","34","56.518","1662","204","225.875","1107","40","5"
"2020","NYS EITC","Orleans","Orleans","$20,001 - $24,000","d/, a/",,,"15","78","55.06","706",,,,"79","105.713","1338",,,"1679","189","212.845","1126","40","6"
"2020","NYS EITC","Orleans","Orleans","$40,001 - $44,000",,"0","0","0","26","2.727","105",,,,"37","17.112","462","32","21.937","686","95","41.776","440","40","11"
"2020","NYS EITC","Orleans","Orleans","$44,001 - $48,000",,"0","0","0","16","1.155","72",,,,"33","9.227","280","16","5.41","338","65","15.792","243","40","12"
"2020","NYS EITC","Oswego","Oswego","$0 - $4,000",,"455","33.815","74","142","28.266","199",,,,"81","19.739","244","44","10.66","242","722","92.48","128","41","1"
"2020","NYS EITC","Oswego","Oswego","$4,001 - $8,000",,"412","53.914","131","235","135.101","575",,,,"123","83.332","677","64","48.315","755","834","320.662","384","41","2"
"2020","NYS EITC","Oswego","Oswego","$8,001 - $12,000",,"388","38.672","100","315","266.011","844",,,,"145","160.61","1108","85","104.313","1227","933","569.606","611","41","3"
"2020","NYS EITC","Oswego","Oswego","$12,001 - $16,000",,"197","10.281","52","327","271.373","830",,,,"192","274.914","1432","91","148.36","1630","807","704.928","874","41","4"
"2020","NYS EITC","Oswego","Oswego","$56,001 AND OVER","a/","0","0","0","0","0","0",,,,"0","0","0","13","0.373","29","13","0.373","29","41","15"
"2020","NYS EITC","Oswego","Oswego","TOTAL",,"1480","138.351","93","2892","1739.718","602",,,,"1921","1869.111","973","1051","1154.728","1099","7344","4901.908","667","41","16"
"2020","NYS EITC","Oswego","Oswego","$28,001 - $32,000",,"0","0","0","322","164.141","510",,,,"186","187.427","1008","90","113.282","1259","598","464.85","777","41","8"
"2020","NYS EITC","Oswego","Oswego","$32,001 - $36,000",,"0","0","0","283","99.209","351",,,,"174","135.362","778","76","80.949","1065","533","315.52","592","41","9"
"2020","NYS EITC","Oswego","Oswego","$24,001 - $28,000",,"0","0","0","323","210.78","653",,,,"207","245.239","1185","119","162.952","1369","649","618.971","954","41","7"
"2020","NYS EITC","Oswego","Oswego","$36,001 - $40,000",,"0","0","0","179","39.688","222",,,,"133","85.556","643","65","55.032","847","377","180.276","478","41","10"
"2020","NYS EITC","Oswego","Oswego","$16,001 - $20,000","d/",,,"62","339","284.12","838",,,,"229","324.858","1419",,,"1640","705","792.691","1124","41","5"
"2020","NYS EITC","Oswego","Oswego","$20,001 - $24,000","d/, a/",,,"25","311","228.683","735",,,,,,"1324","97","154.5","1593","611","649.404","1063","41","6"
"2020","NYS EITC","Oswego","Oswego","$40,001 - $44,000",,"0","0","0","97","10.902","112",,,,"129","57.453","445","67","45.036","672","293","113.391","387","41","11"
"2020","NYS EITC","Oswego","Oswego","$44,001 - $48,000",,"0","0","0","19","1.444","76",,,,"85","21.649","255","68","32.356","476","172","55.449","322","41","12"
"2020","NYS EITC","Oswego","Oswego","$52,001 - $56,000","d/, a/","0","0","0","0","0","0",,,,,,"46",,,"175","28","4.259","152","41","14"
"2020","NYS EITC","Oswego","Oswego","$48,001 - $52,000",,"0","0","0","0","0","0",,,,"31","6.57","212","38","12.478","328","69","19.048","276","41","13"
"2020","NYS EITC","Otsego","Otsego","$4,001 - $8,000",,"214","27.236","127","91","48.86","537",,,,"39","23.986","615","19","13.642","718","363","113.724","313","42","2"
"2020","NYS EITC","Otsego","Otsego","$0 - $4,000",,"227","17.171","76","60","13.168","219",,,,"27","6.665","247","14","3.38","241","328","40.384","123","42","1"
"2020","NYS EITC","Otsego","Otsego","$8,001 - $12,000",,"195","19.315","99","144","120.993","840",,,,"45","48.797","1084","20","25.571","1279","404","214.676","531","42","3"
"2020","NYS EITC","Otsego","Otsego","$56,001 AND OVER","d/, a/","0","0","0","0","0","0",,,,"0","0","0",,,"42",,,"42","42","15"
"2020","NYS EITC","Otsego","Otsego","$40,001 - $44,000",,"0","0","0","31","4.265","138",,,,"61","26.259","430","24","15.554","648","116","46.078","397","42","11"
"2020","NYS EITC","Otsego","Otsego","$44,001 - $48,000",,"0","0","0","11","0.949","86",,,,"43","10.088","235","22","11.67","530","76","22.707","299","42","12"
"2020","NYS EITC","Otsego","Otsego","$36,001 - $40,000",,"0","0","0","96","21.262","221",,,,"55","37.194","676","38","32.012","842","189","90.468","479","42","10"
"2020","NYS EITC","Otsego","Otsego","$48,001 - $52,000",,"0","0","0","0","0","0",,,,"22","4.897","223","12","3.397","283","34","8.294","244","42","13"
"2020","NYS EITC","Otsego","Otsego","$32,001 - $36,000",,"0","0","0","116","44.723","386",,,,"76","65.154","857","26","30.904","1189","218","140.781","646","42","9"
"2020","NYS EITC","Otsego","Otsego","$52,001 - $56,000","d/, a/","0","0","0","0","0","0",,,,,,"39","10","1.937","194",,,"158","42","14"
"2020","NYS EITC","Otsego","Otsego","TOTAL",,"741","68.263","92","1158","704.253","608",,,,"735","697.778","949","375","416.47","1111","3009","1886.764","627","42","16"
"2020","NYS EITC","Otsego","Otsego","$12,001 - $16,000",,"87","3.415","39","119","110.732","931",,,,"69","94.805","1374","35","56.502","1614","310","265.454","856","42","4"
"2020","NYS EITC","Otsego","Otsego","$16,001 - $20,000","d/",,,"73","114","95.55","838",,,,"89","128.365","1442",,,"1794","254","289.609","1140","42","5"
"2020","NYS EITC","Otsego","Otsego","$20,001 - $24,000","d/, a/",,,"11","128","99.965","781",,,,,,"1381","38","55.148","1451","239","251.845","1054","42","6"
"2020","NYS EITC","Otsego","Otsego","$24,001 - $28,000",,"0","0","0","118","78.086","662",,,,"65","79.231","1219","38","52.823","1390","221","210.14","951","42","7"
"2020","NYS EITC","Otsego","Otsego","$28,001 - $32,000",,"0","0","0","130","65.7","505",,,,"71","75.52","1064","42","49.287","1174","243","190.507","784","42","8"
"2020","NYS EITC","Putnam","Putnam","$48,001 - $52,000",,"0","0","0","0","0","0",,,,"18","3.673","204","15","3.669","245","33","7.342","222","43","13"
"2020","NYS EITC","Putnam","Putnam","$52,001 - $56,000","d/, a/","0","0","0","0","0","0",,,,,,"9",,,"179",,,"128","43","14"
"2020","NYS EITC","Putnam","Putnam","$32,001 - $36,000",,"0","0","0","78","30.304","389",,,,"52","45.135","868","29","29.918","1032","159","105.357","663","43","9"
"2020","NYS EITC","Putnam","Putnam","$36,001 - $40,000",,"0","0","0","71","14.635","206",,,,"50","32.282","646","15","13.835","922","136","60.752","447","43","10"
"2020","NYS EITC","Putnam","Putnam","$0 - $4,000","d/","336","15.388","46","61","10.025","164",,,,,,"216",,,"306","430","32.997","77","43","1"
"2020","NYS EITC","Putnam","Putnam","$40,001 - $44,000",,"0","0","0","29","3.136","108",,,,"45","19.977","444","23","15.339","667","97","38.452","396","43","11"
"2020","NYS EITC","Putnam","Putnam","$56,001 AND OVER","d/, a/","0","0","0","0","0","0",,,,"0","0","0",,,"10",,,"10","43","15"
"2020","NYS EITC","Putnam","Putnam","$44,001 - $48,000",,"0","0","0","14","1.445","103",,,,"37","10.359","280","16","8.197","512","67","20.001","299","43","12"
"2020","NYS EITC","Putnam","Putnam","TOTAL",,"1074","88.765","83","956","550.149","575",,,,"638","596.693","935","241","258.976","1075","2909","1494.583","514","43","16"
"2020","NYS EITC","Putnam","Putnam","$8,001 - $12,000",,"296","29.04","98","115","91.297","794",,,,"58","62.97","1086","14","16.109","1151","483","199.416","413","43","3"
"2020","NYS EITC","Putnam","Putnam","$12,001 - $16,000",,"133","5.459","41","119","97.524","820",,,,"58","79.899","1378","23","39.616","1722","333","222.498","668","43","4"
"2020","NYS EITC","Putnam","Putnam","$4,001 - $8,000","d/",,,"128",,,"555",,,,,,"664",,,"621","430","117.096","272","43","2"
"2020","NYS EITC","Putnam","Putnam","$16,001 - $20,000",,"12","1.042","87","107","82.64","772",,,,"62","86.661","1398","19","30.945","1629","200","201.288","1006","43","5"
"2020","NYS EITC","Putnam","Putnam","$20,001 - $24,000","d/, a/",,,"27","93","65.564","705",,,,,,"1231","25","39.602","1584","178","176.625","992","43","6"
"2020","NYS EITC","Putnam","Putnam","$24,001 - $28,000",,"0","0","0","92","59.018","642",,,,"68","81.163","1194","19","28.857","1519","179","169.038","944","43","7"
"2020","NYS EITC","Putnam","Putnam","$28,001 - $32,000",,"0","0","0","85","43.506","512",,,,"65","73.178","1126","22","25.738","1170","172","142.422","828","43","8"
"2020","NYS EITC","Rensselaer","Rensselaer","$40,001 - $44,000",,"0","0","0","111","9.268","83",,,,"148","64.18","434","65","39.603","609","324","113.051","349","44","11"
"2020","NYS EITC","Rensselaer","Rensselaer","$44,001 - $48,000","d/","0","0","0",,,"56",,,,,,"207","48","22.66","472","157","43.067","274","44","12"
"2020","NYS EITC","Rensselaer","Rensselaer","$48,001 - $52,000",,"0","0","0","0","0","0",,,,"29","5.444","188","44","11.994","273","73","17.438","239","44","13"
"2020","NYS EITC","Rensselaer","Rensselaer","$24,001 - $28,000",,"0","0","0","341","215.15","631",,,,"206","248.006","1204","97","137.703","1420","644","600.859","933","44","7"
"2020","NYS EITC","Rensselaer","Rensselaer","$28,001 - $32,000",,"0","0","0","310","161.963","522",,,,"201","209.602","1043","104","130.181","1252","615","501.746","816","44","8"
"2020","NYS EITC","Rensselaer","Rensselaer","$20,001 - $24,000",,"0","0","0","338","252.943","748",,,,"219","284.569","1299","96","147.642","1538","653","685.154","1049","44","6"
"2020","NYS EITC","Rensselaer","Rensselaer","$32,001 - $36,000",,"0","0","0","320","115.506","361",,,,"180","145.063","806","84","87.192","1038","584","347.761","595","44","9"
"2020","NYS EITC","Rensselaer","Rensselaer","$16,001 - $20,000",,"19","1.333","70","313","266.333","851",,,,"231","327.938","1420","121","195.01","1612","684","790.614","1156","44","5"
"2020","NYS EITC","Rensselaer","Rensselaer","$36,001 - $40,000",,"0","0","0","278","55.72","200",,,,"140","84.106","601","72","60.36","838","490","200.186","409","44","10"
"2020","NYS EITC","Rensselaer","Rensselaer","$52,001 - $56,000","d/, a/","0","0","0","0","0","0",,,,,,"27","17","2.342","138",,,"100","44","14"
"2020","NYS EITC","Rensselaer","Rensselaer","$0 - $4,000",,"515","32.165","62","210","42.996","205",,,,"67","16.364","244","43","11.757","273","835","103.282","124","44","1"
"2020","NYS EITC","Rensselaer","Rensselaer","$4,001 - $8,000",,"529","68.267","129","305","171.495","562",,,,"118","80.856","685","51","42.131","826","1003","362.749","362","44","2"
"2020","NYS EITC","Rensselaer","Rensselaer","$8,001 - $12,000",,"518","48.414","93","374","305.795","818",,,,"190","210.693","1109","85","106.63","1254","1167","671.532","575","44","3"
"2020","NYS EITC","Rensselaer","Rensselaer","$56,001 AND OVER","d/","0","0","0",,,"1048",,,,"0","0","0","0","0","0",,,"1048","44","15"
"2020","NYS EITC","Rensselaer","Rensselaer","TOTAL",,"1839","160.387","87","3277","1914.587","584",,,,"2057","2021.15","983","1021","1149.659","1126","8194","5245.783","640","44","16"
"2020","NYS EITC","Rensselaer","Rensselaer","$12,001 - $16,000",,"258","10.208","40","362","315.583","872",,,,"224","324.463","1448","94","154.454","1643","938","804.708","858","44","4"
"2020","NYS EITC","Rockland","Rockland","$36,001 - $40,000",,"0","0","0","376","85.756","228",,,,"230","142.497","620","266","239.562","901","872","467.815","536","45","10"
"2020","NYS EITC","Rockland","Rockland","$40,001 - $44,000",,"0","0","0","162","18.249","113",,,,"199","91.271","459","208","156.384","752","569","265.904","467","45","11"
"2020","NYS EITC","Rockland","Rockland","$44,001 - $48,000",,"0","0","0","36","3.063","85",,,,"164","45.48","277","198","106.749","539","398","155.292","390","45","12"
"2020","NYS EITC","Rockland","Rockland","$48,001 - $52,000",,"0","0","0","0","0","0",,,,"65","12.74","196","148","52.627","356","213","65.367","307","45","13"
"2020","NYS EITC","Rockland","Rockland","$52,001 - $56,000",,"0","0","0","0","0","0",,,,"15","0.565","38","100","18.287","183","115","18.852","164","45","14"
"2020","NYS EITC","Rockland","Rockland","$56,001 AND OVER","a/","0","0","0","0","0","0",,,,"0","0","0","15","0.471","31","15","0.471","31","45","15"
"2020","NYS EITC","Rockland","Rockland","TOTAL",,"3033","262.429","87","5469","3386.473","619",,,,"3859","3995.089","1035","5144","6594.853","1282","17505","14238.844","813","45","16"
"2020","NYS EITC","Rockland","Rockland","$16,001 - $20,000","d/",,,"66",,,"803",,,,"603","836.709","1388","905","1445.565","1597","2232","2828.557","1267","45","5"
"2020","NYS EITC","Rockland","Rockland","$8,001 - $12,000",,"864","85.627","99","738","600.027","813",,,,"300","312.288","1041","240","292.182","1217","2142","1290.124","602","45","3"
"2020","NYS EITC","Rockland","Rockland","$12,001 - $16,000",,"410","17.997","44","757","641.616","848",,,,"516","697.137","1351","723","1151.405","1593","2406","2508.155","1042","45","4"
"2020","NYS EITC","Rockland","Rockland","$20,001 - $24,000","d/, a/",,,"24",,,"735",,,,"506","666.613","1317","816","1281.549","1571","1906","2373.248","1245","45","6"
"2020","NYS EITC","Rockland","Rockland","$0 - $4,000",,"773","37.842","49","233","45.792","197",,,,"67","18.179","271","57","15.814","277","1130","117.627","104","45","1"
"2020","NYS EITC","Rockland","Rockland","$4,001 - $8,000",,"932","117.676","126","452","255.962","566",,,,"161","107.544","668","97","79.683","821","1642","560.865","342","45","2"
"2020","NYS EITC","Rockland","Rockland","$28,001 - $32,000",,"0","0","0","449","239.032","532",,,,"347","354.566","1022","437","535.443","1225","1233","1129.041","916","45","8"
"2020","NYS EITC","Rockland","Rockland","$24,001 - $28,000",,"0","0","0","569","363.403","639",,,,"380","452.232","1190","589","848.51","1441","1538","1664.145","1082","45","7"
"2020","NYS EITC","Rockland","Rockland","$32,001 - $36,000",,"0","0","0","443","165.491","374",,,,"306","257.268","841","345","370.622","1074","1094","793.381","725","45","9"
"2020","NYS EITC","St. Lawrence","St. Lawrence","$40,001 - $44,000",,"0","0","0","83","8.083","97",,,,"77","31.195","405","51","33.72","661","211","72.998","346","46","11"
"2020","NYS EITC","St. Lawrence","St. Lawrence","$32,001 - $36,000",,"0","0","0","222","84.3","380",,,,"110","92.015","837","82","88.447","1079","414","264.762","640","46","9"
"2020","NYS EITC","St. Lawrence","St. Lawrence","$36,001 - $40,000",,"0","0","0","160","32.809","205",,,,"119","74.868","629","64","56.37","881","343","164.047","478","46","10"
"2020","NYS EITC","St. Lawrence","St. Lawrence","$44,001 - $48,000",,"0","0","0","15","1.357","90",,,,"70","17.803","254","56","26.7","477","141","45.86","325","46","12"
"2020","NYS EITC","St. Lawrence","St. Lawrence","$16,001 - $20,000","d/",,,"73","272","231.481","851",,,,"183","263.246","1439","94","153.852","1637",,,"1139","46","5"
"2020","NYS EITC","St. Lawrence","St. Lawrence","$20,001 - $24,000","d/, a/",,,"20","268","205.683","767",,,,,,"1372","83","129.91","1565","506","546.932","1081","46","6"
"2020","NYS EITC","St. Lawrence","St. Lawrence","$12,001 - $16,000",,"134","7.132","53","252","214.126","850",,,,"154","218.406","1418","85","139.953","1647","625","579.617","927","46","4"
"2020","NYS EITC","St. Lawrence","St. Lawrence","$24,001 - $28,000",,"0","0","0","270","169.635","628",,,,"163","196.854","1208","88","125.636","1428","521","492.125","945","46","7"
"2020","NYS EITC","St. Lawrence","St. Lawrence","$8,001 - $12,000",,"340","33.853","100","265","226.057","853",,,,"123","133.355","1084","69","84.55","1225","797","477.815","600","46","3"
"2020","NYS EITC","St. Lawrence","St. Lawrence","$28,001 - $32,000",,"0","0","0","269","140.435","522",,,,"161","165.937","1031","84","107.741","1283","514","414.113","806","46","8"
"2020","NYS EITC","St. Lawrence","St. Lawrence","$48,001 - $52,000",,"0","0","0","0","0","0",,,,"28","5.015","179","44","13.16","299","72","18.175","252","46","13"
"2020","NYS EITC","St. Lawrence","St. Lawrence","$0 - $4,000",,"363","32.526","90","131","26.822","205",,,,"45","11.212","249","29","7.533","260","568","78.093","137","46","1"
"2020","NYS EITC","St. Lawrence","St. Lawrence","$52,001 - $56,000","d/, a/","0","0","0","0","0","0",,,,,,"42",,,"140","30","3.608","120","46","14"
"2020","NYS EITC","St. Lawrence","St. Lawrence","$4,001 - $8,000",,"370","47.153","127","227","126.538","557",,,,"88","61.583","700","53","42.146","795","738","277.42","376","46","2"
"2020","NYS EITC","St. Lawrence","St. Lawrence","$56,001 AND OVER","d/, a/","0","0","0","0","0","0",,,,"0","0","0",,,"28",,,"28","46","15"
"2020","NYS EITC","St. Lawrence","St. Lawrence","TOTAL",,"1230","122.291","99","2434","1467.326","603",,,,"1481","1483.062","1001","912","1013.24","1111","6057","4085.919","675","46","16"
"2020","NYS EITC","Saratoga","Saratoga","$32,001 - $36,000",,"0","0","0","324","116.814","361",,,,"156","119.747","768","66","68.613","1040","546","305.174","559","47","9"
"2020","NYS EITC","Saratoga","Saratoga","$36,001 - $40,000",,"0","0","0","282","58.417","207",,,,"157","101.638","647","68","57.78","850","507","217.835","430","47","10"
"2020","NYS EITC","Saratoga","Saratoga","$24,001 - $28,000",,"0","0","0","346","202.71","586",,,,"198","235.222","1188","88","124.798","1418","632","562.73","890","47","7"
"2020","NYS EITC","Saratoga","Saratoga","$28,001 - $32,000",,"0","0","0","353","171.674","486",,,,"164","159.299","971","73","85.771","1175","590","416.744","706","47","8"
"2020","NYS EITC","Saratoga","Saratoga","$40,001 - $44,000",,"0","0","0","123","12.461","101",,,,"107","44.539","416","74","45.415","614","304","102.415","337","47","11"
"2020","NYS EITC","Saratoga","Saratoga","$8,001 - $12,000",,"644","63.727","99","397","320.65","808",,,,"150","157.831","1052","68","82.045","1207","1259","624.253","496","47","3"
"2020","NYS EITC","Saratoga","Saratoga","$12,001 - $16,000",,"305","14.431","47","360","293.332","815",,,,"223","312.972","1403","95","143.302","1508","983","764.037","777","47","4"
"2020","NYS EITC","Saratoga","Saratoga","$16,001 - $20,000","d/",,,"70","395","318.015","805",,,,,,"1344","71","118.513","1669","678","680.623","1004","47","5"
"2020","NYS EITC","Saratoga","Saratoga","$44,001 - $48,000",,"0","0","0","35","2.732","78",,,,"119","29.54","248","52","20.659","397","206","52.931","257","47","12"
"2020","NYS EITC","Saratoga","Saratoga","$20,001 - $24,000","d/, a/",,,"2","331","248.374","750",,,,"214","269.702","1260",,,"1364","623","623.105","1000","47","6"
"2020","NYS EITC","Saratoga","Saratoga","$48,001 - $52,000",,"0","0","0","0","0","0",,,,"48","9.557","199","45","13.28","295","93","22.837","246","47","13"
"2020","NYS EITC","Saratoga","Saratoga","TOTAL",,"2302","209.976","91","3429","1937.941","565",,,,"1891","1761.464","931","877","909.847","1037","8499","4819.228","567","47","16"
"2020","NYS EITC","Saratoga","Saratoga","$0 - $4,000",,"646","44.851","69","216","43.796","203",,,,"71","15.301","216","33","9.485","287","966","113.433","117","47","1"
"2020","NYS EITC","Saratoga","Saratoga","$56,001 AND OVER","d/, a/","0","0","0","0","0","0",,,,"0","0","0",,,"39",,,"39","47","15"
"2020","NYS EITC","Saratoga","Saratoga","$4,001 - $8,000",,"674","84.716","126","267","148.966","558",,,,"97","63.88","659","43","32.315","752","1081","329.877","305","47","2"
"2020","NYS EITC","Saratoga","Saratoga","$52,001 - $56,000","d/, a/","0","0","0","0","0","0",,,,,,"56","18","2.609","145",,,"120","47","14"
"2020","NYS EITC","Schenectady","Schenectady","$24,001 - $28,000",,"0","0","0","369","234.341","635",,,,"248","294.5","1188","109","155.476","1426","726","684.317","943","48","7"
"2020","NYS EITC","Schenectady","Schenectady","$28,001 - $32,000",,"0","0","0","422","214.233","508",,,,"258","263.849","1023","124","157.586","1271","804","635.668","791","48","8"
"2020","NYS EITC","Schenectady","Schenectady","$32,001 - $36,000",,"0","0","0","357","130.67","366",,,,"224","186.296","832","126","133.326","1058","707","450.292","637","48","9"
"2020","NYS EITC","Schenectady","Schenectady","$16,001 - $20,000","d/",,,"60","449","361.523","805",,,,"296","417.052","1409",,,"1598","889","990.207","1114","48","5"
"2020","NYS EITC","Schenectady","Schenectady","$20,001 - $24,000","d/, a/",,,"30","424","312.563","737",,,,"257","333.06","1296","135","215.467","1596",,,"1053","48","6"
"2020","NYS EITC","Schenectady","Schenectady","$36,001 - $40,000",,"0","0","0","319","65.883","207",,,,"200","121.003","605","78","65.676","842","597","252.562","423","48","10"
"2020","NYS EITC","Schenectady","Schenectady","$0 - $4,000",,"635","37.576","59","221","49.061","222",,,,"95","23.591","248","46","11.002","239","997","121.23","122","48","1"
"2020","NYS EITC","Schenectady","Schenectady","$4,001 - $8,000",,"670","84.342","126","362","202.685","560",,,,"161","109.78","682","72","54.94","763","1265","451.747","357","48","2"
"2020","NYS EITC","Schenectady","Schenectady","$8,001 - $12,000",,"622","61.283","99","468","384.78","822",,,,"218","239.94","1101","123","155.982","1268","1431","841.985","588","48","3"
"2020","NYS EITC","Schenectady","Schenectady","$12,001 - $16,000",,"339","13.639","40","450","382.583","850",,,,"308","423.374","1375","156","251.002","1609","1253","1070.598","854","48","4"
"2020","NYS EITC","Schenectady","Schenectady","$40,001 - $44,000",,"0","0","0","135","13.036","97",,,,"144","59.448","413","81","48.863","603","360","121.347","337","48","11"
"2020","NYS EITC","Schenectady","Schenectady","$48,001 - $52,000",,"0","0","0","0","0","0",,,,"28","5.526","197","50","15.844","317","78","21.37","274","48","13"
"2020","NYS EITC","Schenectady","Schenectady","$52,001 - $56,000","a/","0","0","0","0","0","0",,,,"10","0.479","48","28","5.496","196","38","5.975","157","48","14"
"2020","NYS EITC","Schenectady","Schenectady","$44,001 - $48,000",,"0","0","0","29","2.353","81",,,,"106","24.491","231","72","31.948","444","207","58.792","284","48","12"
"2020","NYS EITC","Schenectady","Schenectady","$56,001 AND OVER","d/, a/","0","0","0","0","0","0",,,,"0","0","0",,,"34",,,"34","48","15"
"2020","NYS EITC","Schenectady","Schenectady","TOTAL",,"2280","197.624","87","4005","2353.711","588",,,,"2553","2502.389","980","1337","1513.687","1132","10175","6567.411","645","48","16"
"2020","NYS EITC","Schoharie","Schoharie","$36,001 - $40,000",,"0","0","0","59","12.365","210",,,,"32","21.124","660","14","11.937","853","105","45.426","433","49","10"
"2020","NYS EITC","Schoharie","Schoharie","$56,001 AND OVER",,"0","0","0","0","0","0",,,,"0","0","0","0","0","0","0","0","0","49","15"
"2020","NYS EITC","Schoharie","Schoharie","TOTAL",,"407","35.279","87","657","397.102","604",,,,"388","387.947","1000","211","248.743","1179","1663","1069.071","643","49","16"
"2020","NYS EITC","Schoharie","Schoharie","$52,001 - $56,000","d/, a/","0","0","0","0","0","0",,,,,,"24",,,"252",,,"151","49","14"
"2020","NYS EITC","Schoharie","Schoharie","$40,001 - $44,000",,"0","0","0","16","1.935","121",,,,"20","9.552","478","10","6.437","644","46","17.924","390","49","11"
"2020","NYS EITC","Schoharie","Schoharie","$48,001 - $52,000","d/","0","0","0","0","0","0",,,,,,"159",,,"251",,,"211","49","13"
"2020","NYS EITC","Schoharie","Schoharie","$12,001 - $16,000",,"55","2.306","42","70","61.245","875",,,,"36","50.63","1406","25","41.25","1650","186","155.431","836","49","4"
"2020","NYS EITC","Schoharie","Schoharie","$16,001 - $20,000","d/",,,"65",,,"847",,,,"47","70.766","1506","21","35.551","1693","148","167.812","1134","49","5"
"2020","NYS EITC","Schoharie","Schoharie","$8,001 - $12,000",,"97","9.96","103","70","62.626","895",,,,"25","29.304","1172","15","19.752","1317","207","121.642","588","49","3"
"2020","NYS EITC","Schoharie","Schoharie","$20,001 - $24,000",,"0","0","0","68","52.732","775",,,,"43","58.642","1364","20","30.656","1533","131","142.03","1084","49","6"
"2020","NYS EITC","Schoharie","Schoharie","$0 - $4,000","d/",,,"61","36","6.848","190",,,,"15","4.269","285",,,"262",,,"112","49","1"
"2020","NYS EITC","Schoharie","Schoharie","$4,001 - $8,000",,"116","14.55","125","49","26.871","548",,,,"20","14.632","732","11","8.85","805","196","64.903","331","49","2"
"2020","NYS EITC","Schoharie","Schoharie","$24,001 - $28,000",,"0","0","0","68","45.297","666",,,,"36","44.662","1241","21","32.601","1552","125","122.56","980","49","7"
"2020","NYS EITC","Schoharie","Schoharie","$44,001 - $48,000","d/","0","0","0",,,"123",,,,"16","3.707","232",,,"504","31","8.224","265","49","12"
"2020","NYS EITC","Schoharie","Schoharie","$28,001 - $32,000",,"0","0","0","79","40.294","510",,,,"51","48.995","961","30","36.841","1228","160","126.13","788","49","8"
"2020","NYS EITC","Schoharie","Schoharie","$32,001 - $36,000",,"0","0","0","62","24.924","402",,,,"36","30.453","846","14","15.46","1104","112","70.837","632","49","9"
"2020","NYS EITC","Schuyler","Schuyler","$20,001 - $24,000","d/, a/",,,"20",,,"732",,,,"17","22.338","1314","16","26.831","1677","67","73.335","1095","50","6"
"2020","NYS EITC","Schuyler","Schuyler","$24,001 - $28,000",,"0","0","0","53","32.682","617",,,,"25","30.287","1211","19","30.324","1596","97","93.293","962","50","7"
"2020","NYS EITC","Schuyler","Schuyler","$16,001 - $20,000","d/, a/",,,"70",,,"832",,,,"23","33.595","1461","11","19.877","1807","91","96.325","1059","50","5"
"2020","NYS EITC","Schuyler","Schuyler","$28,001 - $32,000",,"0","0","0","54","28.339","525",,,,"34","34.991","1029","16","20.098","1256","104","83.428","802","50","8"
"2020","NYS EITC","Schuyler","Schuyler","$8,001 - $12,000",,"72","6.337","88","52","41.394","796",,,,"21","23.757","1131","11","11.531","1048","156","83.019","532","50","3"
"2020","NYS EITC","Schuyler","Schuyler","$12,001 - $16,000",,"27","1.269","47","34","26.85","790",,,,"19","26.914","1417","13","20.182","1552","93","75.215","809","50","4"
"2020","NYS EITC","Schuyler","Schuyler","$32,001 - $36,000",,"0","0","0","38","14.293","376",,,,"21","17.572","837","13","14.613","1124","72","46.478","646","50","9"
"2020","NYS EITC","Schuyler","Schuyler","$0 - $4,000","d/","76","8.668","114","24","5.581","233",,,,"10","2.722","272",,,"275",,,"161","50","1"
"2020","NYS EITC","Schuyler","Schuyler","$4,001 - $8,000","d/","79","9.867","125","36","21.537","598",,,,"12","7.636","636",,,"738",,,"324","50","2"
"2020","NYS EITC","Schuyler","Schuyler","$36,001 - $40,000","d/","0","0","0","20","4.512","226",,,,,,"652",,,"915","50","25.119","502","50","10"
"2020","NYS EITC","Schuyler","Schuyler","$48,001 - $52,000","d/","0","0","0","0","0","0",,,,,,"195",,,"452","11","3.939","358","50","13"
"2020","NYS EITC","Schuyler","Schuyler","$52,001 - $56,000","d/, a/","0","0","0","0","0","0",,,,,,"13",,,"145",,,"130","50","14"
"2020","NYS EITC","Schuyler","Schuyler","$44,001 - $48,000","d/, a/","0","0","0",,,"88",,,,,,"161",,,"466","16","3.574","223","50","12"
"2020","NYS EITC","Schuyler","Schuyler","$56,001 AND OVER","d/, a/","0","0","0","0","0","0",,,,"0","0","0",,,"2",,,"2","50","15"
"2020","NYS EITC","Schuyler","Schuyler","TOTAL",,"261","26.578","102","416","243.411","585",,,,"238","226.475","952","146","167.326","1146","1061","663.79","626","50","16"
"2020","NYS EITC","Schuyler","Schuyler","$40,001 - $44,000",,"0","0","0","18","1.376","76",,,,"16","7.477","467","12","8.685","724","46","17.538","381","50","11"
