"event_type","organization_name","facility_name","direction","city","county","state","create_time","close_time","event_description","responding_organization_id","latitude","longitude"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2019-06-21T11:34:24.000",,"Christmas spectacular at Radio City Music Hall (Manhattan), Monday November 11th, 2019, 11:00 AM thru 01:00 PM, Monday November 11th, 2019 thru Wednesday November 13th, 2019 Monday/ Wednesday, 02:00 PM thru 04:00 PM, Monday November 11th, 2019, 08:00 PM thru 10:00 PM","Madison Square Garden","40.759902","-73.980393"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2019-06-21T11:32:28.000",,"Christmas spectacular at Radio City Music Hall (Manhattan), Friday November 8th, 2019 thru Sunday November 10th, 2019 Sunday/ Friday/ Saturday, 11:00 AM thru 01:00 PM, Friday November 8th, 2019 thru Sunday November 10th, 2019 Sunday/ Friday/ Saturday, 02:00 PM thru 04:00 PM, Saturday November 9th, 2019 thru Sunday November 10th, 2019, Saturday/Sunday, 05:00 PM thru 07:00 PM, Friday November 8th, 2019 thru Sunday November 10th, 2019 Sunday/ Friday/ Saturday, 08:00 PM thru 10:00 PM","Madison Square Garden","40.759902","-73.980393"
"show","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-06-18T15:13:25.000",,"Show at Madison Square Garden the Theater (Manhattan) We Will Rock You, Thursday November 14th, 2019, 08:00 PM thru 11:00 PM, Friday November 15th, 2019, 07:00 PM thru 10:00 PM, Saturday November 16th, 2019, 02:00 PM thru 05:00 PM, Saturday November 16th, 2019, 08:00 PM thru 11:00 PM, Sunday November 17th, 2019, 01:00 PM thru 04:00 PM, Sunday November 17th, 2019, 07:00 PM thru 10:00 PM","Madison Square Garden","40.749996","-73.988892"
"concert","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2019-06-18T15:06:26.000",,"Concert at Radio City Music Hall (Manhattan) Wilco, Saturday October 12th, 2019, 07:30 PM thru 10:30 PM","Madison Square Garden","40.759902","-73.980393"
"concert","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2019-06-18T15:04:42.000",,"Concert at Radio City Music Hall (Manhattan) MercyMe's, Tuesday October 8th, 2019, 07:30 PM thru 10:30 PM","Madison Square Garden","40.759902","-73.980393"
"concert","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2019-05-07T13:44:20.000",,"Concert at Radio City Music Hall (Manhattan) AJR, Thursday October 10th, 2019, 07:30 PM thru 10:30 PM","Madison Square Garden","40.759902","-73.980393"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-05-07T13:20:24.000",,"Concert at The Beacon Theatre (Manhattan) Chris Tomlin Christmas, Friday December 20th, 2019, 07:30 PM thru 10:30 PM","Madison Square Garden","40.780449","-73.981383"
"show","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-05-07T13:19:27.000",,"Show at The Beacon Theatre (Manhattan) Jerry Seinfeld, Friday November 22nd, 2019, 07:00 PM thru 08:30 PM, Friday November 22nd, 2019, 09:30 PM thru 11:00 PM","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-05-07T13:18:22.000",,"Concert at The Beacon Theatre (Manhattan) Joe Bonamassa, Thursday November 14th, 2019 thru Saturday November 16th, 2019 Thursday/ Friday/ Saturday, 08:00 PM thru 11:00 PM","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-05-07T13:16:23.000",,"Concert at The Beacon Theatre (Manhattan) Little Steven & the Disciples of Soul, Wednesday November 6th, 2019, 07:30 PM thru 10:30 PM","Madison Square Garden","40.780449","-73.981383"
"show","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-05-07T13:15:24.000",,"Show at The Beacon Theatre (Manhattan) Nick Offerman, Sunday November 3rd, 2019, 07:30 PM thru 09:00 PM","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-05-07T13:10:21.000",,"Concert at The Beacon Theatre (Manhattan) Pink Martini, Wednesday October 30th, 2019, 08:00 PM thru 11:00 PM","Madison Square Garden","40.780449","-73.981383"
"show, baseball game","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-05-07T11:55:25.000",,"Baseball game and show at The Beacon Theatre (Manhattan) Jerry Seinfield, Friday October 25th, 2019 thru Saturday October 26th, 2019 Friday/ Saturday, 07:00 PM thru 08:30 PM, Friday October 25th, 2019 thru Saturday October 26th, 2019 Friday/ Saturday, 09:30 PM thru 11:00 PM","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-05-07T11:53:24.000",,"Concert at The Beacon Theatre (Manhattan) Steely Dan, Tuesday October 15th, 2019 thru Tuesday October 22nd, 2019 Monday/ Tuesday/ Wednesday/ Friday/ Saturday, 08:00 PM thru 11:00 PM","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-05-07T11:52:22.000",,"Concert at The Beacon Theatre (Manhattan) Deep Purple, Tuesday October 8th, 2019, 08:00 PM thru 11:00 PM","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-05-07T11:26:22.000",,"Concert at Madison Square Garden the Arena (Manhattan) Andrea Bocelli, Wednesday December 18th, 2019 thru Thursday December 19th, 2019 Wednesday/ Thursday, 07:30 PM thru 10:30 PM","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-05-07T11:25:25.000",,"Concert at Madison Square Garden the Arena (Manhattan) Cher, Tuesday December 3rd, 2019, 07:30 PM thru 10:30 PM","Madison Square Garden","40.750127","-73.989876"
"hockey game","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-05-07T11:24:24.000",,"Hockey game at Madison Square Garden the Arena (Manhattan) Red Hot Hockey - Boston University vs. Cornell, Saturday November 30th, 2019, 08:00 PM thru 11:00 PM","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-05-07T11:23:24.000",,"Concert at Madison Square Garden the Arena (Manhattan) Bill Joel, Friday October 25th, 2019, 08:00 PM thru 11:00 PM, Friday November 15th, 2019, 08:00 PM thru 11:00 PM","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-05-07T11:22:21.000",,"Concert at Madison Square Garden the Arena (Manhattan) Sara Bareilles, Sunday October 13th, 2019, 08:00 PM thru 11:00 PM","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-05-07T11:19:25.000",,"Concert at Madison Square Garden the Theater (Manhattan) Phil Collins, Sunday October 6th, 2019 thru Monday October 7th, 2019 Sunday/ Monday, 08:00 PM thru 11:00 PM","Madison Square Garden","40.749996","-73.988892"
"basketball game","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-04-02T23:00:14.000",,"Basketball game at Madison Square Garden the Arena (Manhattan) 82nd Annual NIT, Thursday April 4th, 2019, 07:00 PM thru 11:59 PM","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-03-31T15:27:13.000","2019-03-31T19:27:13.000","Special event, show on The Beacon Theatre (Manhattan) from 4:30 P.M. until 7:30 P.M. The Lightning Thief: The Percy Jackson Musical","Madison Square Garden","40.780449","-73.981383"
"show","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-03-30T23:31:06.000","2019-03-31T00:01:16.000","Show at Madison Square Garden the Theater (Manhattan) April Fools Comedy Show Not currently scheduled","Madison Square Garden","40.749996","-73.988892"
"show","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-03-30T17:01:25.000","2019-03-31T20:01:26.000","Show at The Beacon Theatre (Manhattan) The Lightning Thief: The Percy Jackson Musical Not currently scheduled","Madison Square Garden","40.780449","-73.981383"
"hockey game","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-03-30T14:31:07.000","2019-03-30T15:01:14.000","Hockey game at Madison Square Garden the Arena (Manhattan) FDNY vs. NYPD Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-03-30T12:59:26.000","2019-03-30T16:57:27.000","Special event, show on The Beacon Theatre (Manhattan) from 2:00 P.M. until 5:00 P.M. The Lightning Thief: The Percy Jackson Musical","Madison Square Garden","40.780449","-73.981383"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-03-30T11:31:54.000","2019-03-30T14:31:07.000","Special event, hockey game on Madison Square Garden the Arena (Manhattan) from 11:30 A.M. until 2:30 P.M. FDNY vs. NYPD","Madison Square Garden","40.750127","-73.989876"
"hockey game","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-03-29T22:01:08.000","2019-03-29T22:31:15.000","Hockey game at Madison Square Garden the Arena (Manhattan) Rangers vs. Blues Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-03-29T17:59:25.000","2019-03-29T22:01:25.000","Special event, show on The Beacon Theatre (Manhattan) from 7:00 P.M. until 10:00 P.M. The Lightning Thief: The Percy Jackson Musical","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-03-27T22:31:01.000","2019-03-27T23:01:12.000","Concert at Madison Square Garden the Arena (Manhattan) Kizz Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-03-27T18:27:17.000","2019-03-27T22:31:19.000","Special event on Madison Square Garden the Arena (Manhattan) from 7:30 P.M. until 10:30 P.M. KISS","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","Radio City Music Hall",,"New York","New York","NY","2019-03-25T23:01:13.000","2019-03-25T23:31:05.000","Concert at Radio City Music Hall in Manhattan (New York) Mariah Carey Not currently scheduled","Madison Square Garden","40.759956","-73.980458"
"hockey game","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-03-25T22:15:55.000","2019-03-25T22:30:48.000","Hockey game at Madison Square Garden the Arena (Manhattan) Rangers vs. Penguins Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-03-25T17:57:14.000","2019-03-25T21:57:14.000","Special event, hockey game on Madison Square Garden the Arena (Manhattan) from 7:00 P.M. until 10:00 P.M. Rangers vs. Penguins","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-03-23T23:15:39.000","2019-03-23T23:30:45.000","Concert at The Beacon Theatre (Manhattan) Gary Clark Jr. Not currently scheduled","Madison Square Garden","40.780449","-73.981383"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-03-21T18:57:25.000","2019-03-21T23:01:24.000","Special event, concert on Madison Square Garden the Arena (Manhattan) from 8:00 P.M. until 11:00 P.M. Billy Joel","Madison Square Garden","40.750127","-73.989876"
"hockey game","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-03-19T22:02:11.000","2019-03-19T22:31:18.000","Hockey game at Madison Square Garden the Arena (Manhattan) Rangers vs. Red Wings Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-03-18T18:57:12.000","2019-03-18T23:01:15.000","Special event, concert on Madison Square Garden the Arena (Manhattan) from 8:00 P.M. until 11:00 P.M. Fleetwood Mac","Madison Square Garden","40.750127","-73.989876"
"boxing","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-03-17T16:16:02.000","2019-03-17T16:31:06.000","Boxing at Madison Square Garden the Theater (Manhattan) Event Top Rank Boxing: Conlan Revolution detail page Top Rank Boxing: Conlan Revolution Not currently scheduled","Madison Square Garden","40.749996","-73.988892"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-03-16T23:00:55.000","2019-03-16T23:30:45.000","Concert at The Beacon Theatre (Manhattan) Guster Not currently scheduled","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","Radio City Music Hall",,"New York","New York","NY","2019-03-16T23:00:55.000","2019-03-16T23:30:45.000","Concert at Radio City Music Hall in Manhattan (New York) Massive Attack Not currently scheduled","Madison Square Garden","40.759956","-73.980458"
"boxing","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-03-15T22:30:48.000","2019-03-15T23:00:59.000","Boxing at Madison Square Garden the Theater (Manhattan) FDNY Boxing presents Beast of the East Boxing Not currently scheduled","Madison Square Garden","40.749996","-73.988892"
"special event","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-03-15T20:32:24.000","2019-03-15T23:01:31.000","Special event, show on The Beacon Theatre (Manhattan) until 11:00 P.M. Jerry Seinfeld","Madison Square Garden","40.780449","-73.981383"
"show","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-03-15T20:30:50.000","2019-03-15T23:30:50.000","Show at The Beacon Theatre (Manhattan) Jerry Seinfeld Not currently scheduled","Madison Square Garden","40.780449","-73.981383"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-03-15T19:45:50.000","2019-03-15T22:30:48.000","Special event, boxing on Madison Square Garden the Theater (Manhattan) until 10:30 P.M. FDNY Boxing presents Beast of the East Boxing","Madison Square Garden","40.749996","-73.988892"
"special event","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-03-15T18:00:23.000","2019-03-15T20:27:24.000","Special event, show on The Beacon Theatre (Manhattan) from 7:00 P.M. until 8:30 P.M. Jerry Seinfeld","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","Radio City Music Hall",,"New York","New York","NY","2019-03-14T23:00:50.000","2019-03-14T23:30:47.000","Concert at Radio City Music Hall in Manhattan (New York) Roberto Carlos Not currently scheduled","Madison Square Garden","40.759956","-73.980458"
"boxing","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-03-14T22:45:40.000","2019-03-14T23:00:50.000","Boxing at The Beacon Theatre (Manhattan) Event NYPD Boxing Championships Presented By Hooters detail page NYPD Boxing Championships Not currently scheduled","Madison Square Garden","40.780449","-73.981383"
"special event","Madison Square Garden","Radio City Music Hall",,"New York","New York","NY","2019-03-14T18:58:19.000","2019-03-14T23:01:26.000","Special event, concert on Radio City Music Hall in Manhattan (New York) from 8:00 P.M. until 11:00 P.M. Roberto Carlos","Madison Square Garden","40.759956","-73.980458"
"special event","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-03-14T18:27:20.000","2019-03-14T22:31:21.000","Special event, boxing on The Beacon Theatre (Manhattan) from 7:30 P.M. until 10:30 P.M. Event NYPD Boxing Championships Presented By Hooters detail page NYPD Boxing Championships","Madison Square Garden","40.780449","-73.981383"
