"nopd_item","type_","typetext","priority","initialtype","initialtypetext","initialpriority","mapx","mapy","timecreate","timedispatch","timearrive","timeclosed","disposition","dispositiontext","selfinitiated","beat","block_address","zip","policedistrict","location"
"I1595017","103","DISTURBANCE (OTHER)","2A","103","DISTURBANCE (OTHER)","1A","3682621","529391","2017-09-13T05:45:31.000","2017-09-13T05:46:16.000","2017-09-13T05:49:38.000","2017-09-13T06:27:15.000","NAT","Necessary Action Taken","N","8A03","X Canal St","70130","8","(29.94961014, -90.06460433)"
"I1595117","62A","BURGLAR ALARM, SILENT","1A","62A","BURGLAR ALARM, SILENT","2C","3728756","560699","2017-09-13T05:49:51.000",,,"2017-09-13T06:20:45.000","VOI","VOID","N","7M02","139XX Chef Menteur Hwy","70129","7","(30.03420965, -89.9177148)"
"I1595217","22B","BUSINESS CHECK","1I","22B","BUSINESS CHECK","1I","3679922","527055","2017-09-13T05:51:14.000",,"2017-09-13T05:51:14.000","2017-09-13T05:51:23.000","NAT","Necessary Action Taken","Y","6G04","007XX Howard Ave","70130","6","(29.94326883, -90.07320678)"
"I1595317","22A","AREA CHECK","1I","22A","AREA CHECK","1I","3669536","540989","2017-09-13T05:51:14.000",,"2017-09-13T05:51:14.000","2017-09-13T06:01:45.000","NAT","Necessary Action Taken","Y","3H01","004XX N Bernadotte St","70119","3","(29.98189256, -90.1055261)"
"I1595417","22A","AREA CHECK","1I","22A","AREA CHECK","1I","3680453","524889","2017-09-13T05:51:52.000",,"2017-09-13T05:51:52.000","2017-09-13T06:43:22.000","NAT","Necessary Action Taken","Y","6C01","Magazine St & Melpomene St",,"6","(29.93729561, -90.07160417)"
"I1595517","103","DISTURBANCE (OTHER)","1A","103","DISTURBANCE (OTHER)","1A","3669855","531650","2017-09-13T05:54:22.000","2017-09-13T07:57:00.000","2017-09-13T08:08:54.000","2017-09-13T08:24:25.000","NAT","Necessary Action Taken","N","2V03","014XX S Jefferson Davis Pkwy","70125","2","(29.95620288, -90.1048354)"
"I1595617","106","OBSCENITY, EXPOSING","2A","106","OBSCENITY, EXPOSING","2A","3699508","552038","2017-09-13T05:57:21.000","2017-09-13T05:58:31.000","2017-09-13T06:18:19.000","2017-09-13T06:51:42.000","GOA","GONE ON ARRIVAL","N","7C05","067XX Chef Menteur Hwy","70126","7","(30.01135572, -90.01045873)"
"I1595717","22B","BUSINESS CHECK","1I","22B","BUSINESS CHECK","1I","3679922","527055","2017-09-13T05:57:33.000",,"2017-09-13T05:57:33.000","2017-09-13T06:07:24.000","NAT","Necessary Action Taken","Y","6G04","007XX Howard Ave","70130","6","(29.94326883, -90.07320678)"
"I1595817","62A","BURGLAR ALARM, SILENT","2C","62A","BURGLAR ALARM, SILENT","2C","3696126","535595","2017-09-13T05:57:42.000","2017-09-13T05:59:48.000","2017-09-13T06:01:29.000","2017-09-13T06:30:26.000","NAT","Necessary Action Taken","N","5E02","014XX Tennessee St","70117","5","(29.96624863, -90.02173695)"
"I1595917","22B","BUSINESS CHECK","1I","22B","BUSINESS CHECK","1I","3679922","527055","2017-09-13T06:00:25.000",,"2017-09-13T06:00:25.000","2017-09-13T06:39:09.000","NAT","Necessary Action Taken","Y","6G04","007XX Howard Ave","70130","6","(29.94326883, -90.07320678)"
"I1596017","20","AUTO ACCIDENT","1A","20","AUTO ACCIDENT","1C","3678485","532787","2017-09-13T06:02:55.000","2017-09-13T08:22:43.000",,"2017-09-13T08:37:10.000","VOI","VOID","N","1E02","Canal St & N Claiborne Ave","70112","1","(29.95907108, -90.07754633)"
"I1596117","20","AUTO ACCIDENT","1C","20","AUTO ACCIDENT","1C","3670863","520321","2017-09-13T06:05:42.000","2017-09-13T07:20:44.000","2017-09-13T07:20:50.000","2017-09-13T08:23:57.000","RTF","REPORT TO FOLLOW","N","2F04","Napoleon Ave & Prytania St","70115","2","(29.92502075, -90.10203795)"
"I1596217","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3678042","526246","2017-09-13T06:07:32.000",,"2017-09-13T06:07:32.000","2017-09-13T06:17:46.000","NAT","Necessary Action Taken","Y","6G02","Oretha Castle Haley Blvd & Martin Luther King Jr Blvd","70113","6","(29.94109943, -90.07916897)"
"I1596317","34C","AGGRAVATED BATTERY BY KNIFE","2B","34D","AGGRAVATED BATTERY DOMESTIC","2B","3710234","516620","2017-09-13T06:10:55.000","2017-09-13T06:12:54.000","2017-09-13T06:19:48.000","2017-09-13T09:30:25.000","RTF","REPORT TO FOLLOW","N","4E04","036XX Bennett St","70131","4","(29.91362271, -89.97789512)"
"I1596417","22B","BUSINESS CHECK","1I","22B","BUSINESS CHECK","1I","3669074","540065","2017-09-13T06:13:08.000",,"2017-09-13T06:13:08.000","2017-09-13T06:23:53.000","NAT","Necessary Action Taken","Y","3H01","047XX Canal St","70119","3","(29.97936493, -90.10701633)"
"I1596517","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3667415","540420","2017-09-13T06:25:12.000",,"2017-09-13T06:25:12.000","2017-09-13T06:25:34.000","NAT","Necessary Action Taken","Y","3D02","001XX City Park Ave","70119","3","(29.98039035, -90.1122454)"
"I1596617","37","AGGRAVATED ASSAULT","1C","29S","SUICIDE","2A","3690964","536399","2017-09-13T06:26:07.000","2017-09-13T06:26:54.000","2017-09-13T06:31:25.000","2017-09-13T11:41:46.000","RTF","REPORT TO FOLLOW","N","5D03","013XX Congress St","70117","5","(29.96862163, -90.03801032)"
"A0029917","24","MEDICAL","2B","24","MEDICAL","2B","37369000","3513814","2017-01-01T03:30:20.000",,"2017-01-01T03:30:20.000","2017-01-01T05:12:39.000","NAT","Necessary Action Taken","Y","8D06","Bourbon St & Orleans Ave","70116","8","(0.0, 0.0)"
"I1596717","67C","THEFT FROM EXTERIOR","1E","62C","SIMPLE BURGLARY VEHICLE","1E","3695038","526385","2017-09-13T06:26:37.000","2017-09-13T09:28:49.000","2017-09-13T09:43:36.000","2017-09-13T10:46:43.000","RTF","REPORT TO FOLLOW","N","4I03","013XX Southlawn Blvd","70114","4","(29.94096094, -90.02550708)"
"I1596817","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3675419","519606","2017-09-13T06:30:49.000",,,"2017-09-13T06:30:57.000","NAT","Necessary Action Taken","N","6A03","010XX Toledano St","70115","6","(29.92291937, -90.08767826)"
"I1596917","62A","BURGLAR ALARM, SILENT","1A","62A","BURGLAR ALARM, SILENT","2C","3689775","542306","2017-09-13T06:34:24.000","2017-09-13T07:45:32.000","2017-09-13T07:53:51.000","2017-09-13T07:58:49.000","NAT","Necessary Action Taken","N","5M02","029XX Florida Ave","70117","5","(29.98490014, -90.04155658)"
"I1597117","94","DISCHARGING FIREARM","2B","94","DISCHARGING FIREARM","2B","3690957","536363","2017-09-13T06:36:55.000",,,"2017-09-13T06:40:30.000","DUP","DUPLICATE","N","5D03","013XX Congress St","70117","5","(29.96852403, -90.03803501)"
"I1597217","56","SIMPLE CRIMINAL DAMAGE","1D","35","SIMPLE BATTERY","1D","3710781","556419","2017-09-13T06:39:19.000","2017-09-13T08:32:35.000","2017-09-13T08:38:42.000","2017-09-13T10:37:22.000","RTF","REPORT TO FOLLOW","N","7H03","048XX Citrus Dr","70127","7","(30.02303744, -89.97467931)"
"I1597317","100","HIT & RUN","1E","20I","AUTO ACCIDENT WITH INJURY","2B","3680921","536225","2017-09-13T06:40:25.000","2017-09-13T07:20:26.000","2017-09-13T07:24:25.000","2017-09-13T09:22:16.000","RTF","REPORT TO FOLLOW","N","1J02","N Claiborne Ave & Bayou Rd","70116","1","(29.9684513, -90.06973188)"
"I1597417","21P","LOST PROPERTY","0E","21P","LOST PROPERTY","0E","3680721","531540","2017-09-13T06:48:58.000","2017-09-13T09:04:55.000","2017-09-13T09:05:11.000","2017-09-13T09:06:24.000","GOA","GONE ON ARRIVAL","N","8D01","009XX Iberville St","70112","8","(29.95557611, -90.07052673)"
"I1597517","103D","DOMESTIC DISTURBANCE","1A","103D","DOMESTIC DISTURBANCE","2B","3696833","523032","2017-09-13T06:49:12.000","2017-09-13T09:29:03.000","2017-09-13T09:40:49.000","2017-09-13T09:51:11.000","GOA","GONE ON ARRIVAL","N","4J01","021XX Westbend Pkwy","70114","4","(29.93168382, -90.01996158)"
"I1597617","67","THEFT","0A","67","THEFT","1E","3680698","529291","2017-09-13T06:53:37.000","2017-09-13T10:35:16.000","2017-09-13T11:01:43.000","2017-09-13T11:37:44.000","RTF","REPORT TO FOLLOW","N","8H02","007XX Poydras St","70130","8","(29.94939241, -90.070679)"
"I1597717","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3721753","513633","2017-09-13T06:57:52.000","2017-09-13T08:20:30.000","2017-09-13T08:40:29.000","2017-09-13T09:24:37.000","NAT","Necessary Action Taken","N","4E05","X Grand Cypress Ct","70131","4","(29.90503118, -89.94165209)"
"I1597817","62A","BURGLAR ALARM, SILENT","1A","62A","BURGLAR ALARM, SILENT","2C","3682448","531565","2017-09-13T07:01:05.000","2017-09-13T07:16:00.000","2017-09-13T07:26:49.000","2017-09-13T07:41:22.000","NAT","Necessary Action Taken","N","8C03","005XX Saint Louis St","70130","8","(29.95559282, -90.06507289)"
"I1598117","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3684766","548226","2017-09-13T07:03:47.000","2017-09-13T07:03:47.000","2017-09-13T07:03:52.000","2017-09-13T07:13:38.000","NAT","Necessary Action Taken","N","3T01","Gentilly Blvd & Piedmont Dr","70122","3","(30.00133244, -90.05716682)"
"A0031317","24","MEDICAL","2B","24","MEDICAL","2B","37369000","3513814","2017-01-01T03:41:15.000",,"2017-01-01T03:41:15.000","2017-01-01T03:46:12.000","DUP","DUPLICATE","Y","8G01","010XX S Peters St","70130","8","(0.0, 0.0)"
"I1598217","20","AUTO ACCIDENT","1C","20","AUTO ACCIDENT","1C","3674052","536053","2017-09-13T07:04:50.000","2017-09-13T07:26:53.000","2017-09-13T07:41:01.000","2017-09-13T09:54:09.000","RTF","REPORT TO FOLLOW","N","1L01","Canal St & S Salcedo St","70119","1","(29.96818438, -90.0914314)"
"I1598317","22W","WALKING BEAT","1I","22W","WALKING BEAT","1I","3718527","572201","2017-09-13T07:05:31.000","2017-09-13T07:05:31.000","2017-09-13T07:05:38.000","2017-09-13T07:48:33.000","NAT","Necessary Action Taken","N","7K04","140XX Curran Blvd","70128","7","(30.06617808, -89.94960074)"
"I1598417","62A","BURGLAR ALARM, SILENT","1A","62A","BURGLAR ALARM, SILENT","2C","3681099","531322","2017-09-13T07:06:48.000",,,"2017-09-13T07:12:14.000","VOI","VOID","N","8D04","008XX Iberville St","70112","8","(29.95496407, -90.06934077)"
"I1598517","20","AUTO ACCIDENT","1A","20","AUTO ACCIDENT","1C","3696210","551411","2017-09-13T07:09:46.000","2017-09-13T07:24:43.000","2017-09-13T07:24:53.000","2017-09-13T09:01:31.000","RTF","REPORT TO FOLLOW","N","7A01","Downman Rd & Chef Menteur Hwy","70126","3","(30.00973449, -90.02090137)"
"I1598717","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3677340","547177","2017-09-13T07:13:53.000","2017-09-13T07:13:53.000","2017-09-13T07:13:58.000","2017-09-13T07:26:46.000","NAT","Necessary Action Taken","N","3M01","Senate St & Saint Bernard Ave","70122","3","(29.99867425, -90.08066344)"
"I1598817","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3715448","565644","2017-09-13T07:14:08.000",,,"2017-09-13T07:14:13.000","NAT","Necessary Action Taken","N","7I11","121XX N I-10 Service Rd","70128","7","(30.04825109, -89.95958404)"
"I1598917","58","RETURN FOR ADDITIONAL INFO","1G","58","RETURN FOR ADDITIONAL INFO","1G","3671286","518875","2017-09-13T07:14:31.000","2017-09-13T07:14:38.000","2017-09-13T07:14:31.000","2017-09-13T07:59:15.000","NAT","Necessary Action Taken","Y","2F04","043XX Magazine St","70115","2","(29.92103295, -90.10075085)"
"I1599017","20","AUTO ACCIDENT","1A","20","AUTO ACCIDENT","1C","3701987","562929","2017-09-13T07:14:41.000",,,"2017-09-13T09:05:42.000","VOI","VOID","N","7O07","Hayne Blvd & Edgelake Ct","70126","7","(30.04122139, -90.00222607)"
"A1277117","24","MEDICAL","2B","24","MEDICAL","2B","37369000","3513814","2017-01-12T08:52:24.000",,"2017-01-12T08:52:24.000","2017-01-12T09:10:19.000","NAT","Necessary Action Taken","Y","5E01","048XX Burgundy St","70117","5","(0.0, 0.0)"
"I1599117","67S","SHOPLIFTING","0A","67","THEFT","0A","3697961","533927","2017-09-13T07:16:53.000","2017-09-13T08:13:41.000","2017-09-13T08:39:26.000","2017-09-13T09:15:16.000","RTF","REPORT TO FOLLOW","N","5E02","055XX Saint Claude Ave","70117","5","(29.96160484, -90.01600519)"
"I1599217","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3667804","557445","2017-09-13T07:17:10.000","2017-09-13T07:17:10.000","2017-09-13T07:18:46.000","2017-09-13T08:11:26.000","NAT","Necessary Action Taken","N","3G01","003XX Lakeshore Dr","70124","3","(30.02719156, -90.1104418)"
"I1599317","22D","DIRECTED PATROL","1I","22D","DIRECTED PATROL","1I","3691548","549292","2017-09-13T07:17:55.000","2017-09-13T07:17:55.000","2017-09-13T07:18:01.000","2017-09-13T09:55:02.000","NAT","Necessary Action Taken","N","3U01","Old Gentilly Rd & Louisa St","70126","3","(30.00405399, -90.03570694)"
"I1599417","62A","BURGLAR ALARM, SILENT","1A","62A","BURGLAR ALARM, SILENT","2C","3678329","529956","2017-09-13T07:18:30.000",,,"2017-09-13T07:21:56.000","VOI","VOID","N","8J01","014XX Poydras St","70113","8","(29.95129172, -90.07813528)"
"I1599517","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3692453","550170","2017-09-13T07:20:32.000",,"2017-09-13T07:20:32.000","2017-09-13T07:47:27.000","NAT","Necessary Action Taken","N","3U02","049XX Chef Menteur Hwy","70126","3","(30.00644074, -90.03281564)"
"I1599617","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3692221","549674","2017-09-13T07:20:57.000","2017-09-13T07:20:57.000","2017-09-13T07:21:03.000","2017-09-13T07:37:21.000","NAT","Necessary Action Taken","N","3U02","Old Gentilly Rd & Desire Pkwy","70126","3","(30.00508374, -90.03356544)"
"I1599717","62A","BURGLAR ALARM, SILENT","1A","62A","BURGLAR ALARM, SILENT","2C","3704148","555160","2017-09-13T07:21:27.000","2017-09-13T07:41:14.000",,"2017-09-13T08:12:14.000","NAT","Necessary Action Taken","N","7E01","047XX Francisco Verrett Dr","70126","7","(30.01979246, -89.9956839)"
"I1599817","22B","BUSINESS CHECK","1I","22B","BUSINESS CHECK","1I","3679922","527055","2017-09-13T07:21:47.000",,"2017-09-13T07:21:47.000","2017-09-13T07:47:14.000","NAT","Necessary Action Taken","Y","6G04","007XX Howard Ave","70130","6","(29.94326883, -90.07320678)"
"I1599917","21","COMPLAINT OTHER","2A","99","RECKLESS DRIVING","1D","3747863","604439","2017-09-13T07:23:30.000","2017-09-13T07:26:15.000",,"2017-09-13T07:26:23.000","NAT","Necessary Action Taken","N","7L07","Twinspan W & I-10 W","70129","7","(30.15381093, -89.85555262)"
"I1600017","103","DISTURBANCE (OTHER)","1A","35","SIMPLE BATTERY","1D","3701925","552189","2017-09-13T07:25:20.000","2017-09-13T09:03:22.000","2017-09-13T09:06:18.000","2017-09-13T09:56:04.000","NAT","Necessary Action Taken","N","7C02","073XX Chef Menteur Hwy","70126","7","(30.01169451, -90.00281749)"
"I1600117","22D","DIRECTED PATROL","1I","22D","DIRECTED PATROL","1I","3708170","520340","2017-09-13T07:25:50.000","2017-09-13T09:42:34.000","2017-09-13T07:25:50.000","2017-09-13T14:41:32.000","NAT","Necessary Action Taken","Y","4E04","064XX General Meyer Ave","70131","4","(29.92391968, -89.98427135)"
"I1600217","22A","AREA CHECK","1I","22A","AREA CHECK","1I","3678105","527630","2017-09-13T07:28:11.000",,"2017-09-13T07:28:11.000","2017-09-13T08:08:32.000","NAT","Necessary Action Taken","Y","6H03","Calliope St & Simon Bolivar Ave","70113","6","(29.94490443, -90.07892484)"
"I1600317","21","COMPLAINT OTHER","1H","20X","POLICE VEHICLE ACCIDENT","1A","3691226","536625","2017-09-13T07:30:47.000","2017-09-13T07:42:37.000","2017-09-13T07:30:47.000","2017-09-13T08:22:57.000","NAT","Necessary Action Taken","Y","5D03","N Villere St & Independence St","70117","5","(29.96923645, -90.03717593)"
"I1600517","22B","BUSINESS CHECK","1I","22B","BUSINESS CHECK","1I","3674520","527889","2017-09-13T07:35:50.000","2017-09-13T07:36:22.000","2017-09-13T07:35:50.000","2017-09-13T07:56:17.000","NAT","Necessary Action Taken","Y","6L01","021XX S Claiborne Ave","70125","6","(29.9457222, -90.09023454)"
"I1600617","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3692453","550170","2017-09-13T07:38:18.000","2017-09-13T07:38:18.000","2017-09-13T07:38:23.000","2017-09-13T07:58:24.000","NAT","Necessary Action Taken","N","3U02","049XX Chef Menteur Hwy","70126","3","(30.00644074, -90.03281564)"
"I1600717","62A","BURGLAR ALARM, SILENT","1A","62A","BURGLAR ALARM, SILENT","2C","3681681","540938","2017-09-13T07:38:39.000","2017-09-13T08:21:36.000","2017-09-13T08:35:26.000","2017-09-13T08:43:40.000","NAT","Necessary Action Taken","N","5K02","024XX A P Tureaud Ave","70119","5","(29.98138676, -90.06716936)"
"A0033917","24","MEDICAL","2B","24","MEDICAL","2B","37369000","3513814","2017-01-01T04:06:40.000","2017-01-01T04:22:36.000","2017-01-01T04:06:40.000","2017-01-01T05:16:32.000","NAT","Necessary Action Taken","Y","8D06","007XX Bourbon St","70116","8","(0.0, 0.0)"
"I1600817","35D","SIMPLE BATTERY DOMESTIC","2B","56","SIMPLE CRIMINAL DAMAGE","1D","3681927","538496","2017-09-13T07:41:56.000","2017-09-13T11:52:55.000","2017-09-13T13:08:38.000","2017-09-13T13:57:28.000","RTF","REPORT TO FOLLOW","N","5A02","017XX Saint Bernard Ave","70116","5","(29.97466488, -90.06647699)"
"I1600917","107","SUSPICIOUS PERSON","2A","107","SUSPICIOUS PERSON","2A","3668444","548398","2017-09-13T07:42:03.000","2017-09-13T07:42:34.000","2017-09-13T07:46:25.000","2017-09-13T07:50:11.000","NAT","Necessary Action Taken","N","3E02","061XX Canal Blvd","70124","3","(30.00229661, -90.10872433)"
"I1601017","22A","AREA CHECK","1I","22A","AREA CHECK","1I","3676549","526217","2017-09-13T07:42:28.000",,"2017-09-13T07:42:28.000","2017-09-13T07:46:45.000","NAT","Necessary Action Taken","Y","6H01","Saint Andrew St & S Liberty St","70113","6","(29.94106422, -90.08388483)"
"I1601117","20I","AUTO ACCIDENT WITH INJURY","2B","20","AUTO ACCIDENT","1C","3666971","554853","2017-09-13T07:43:26.000","2017-09-13T07:43:26.000","2017-09-13T07:44:24.000","2017-09-13T09:27:37.000","RTF","REPORT TO FOLLOW","N","3F02","West End Blvd & Robert E Lee Blvd","70124","3","(30.02008789, -90.11316176)"
"I1601317","21","COMPLAINT OTHER","2A","21","COMPLAINT OTHER","1H","3675624","527196","2017-09-13T07:44:41.000","2017-09-13T07:47:16.000","2017-09-13T07:46:23.000","2017-09-13T08:01:36.000","NAT","Necessary Action Taken","N","6J01","Magnolia St & Saint Andrew St","70113","6","(29.94378414, -90.08677055)"
"I1601417","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3674196","536142","2017-09-13T07:46:16.000","2017-09-13T07:46:16.000","2017-09-13T07:46:26.000","2017-09-13T08:31:46.000","NAT","Necessary Action Taken","N","1M05","030XX Canal St","70119","1","(29.96842451, -90.0909735)"
"I1601517","62A","BURGLAR ALARM, SILENT","2C","62A","BURGLAR ALARM, SILENT","2C","3669929","550858","2017-09-13T07:46:18.000","2017-09-13T07:50:15.000","2017-09-13T07:59:57.000","2017-09-13T08:00:39.000","NAT","Necessary Action Taken","N","3J01","065XX General Diaz St","70124","3","(30.00901593, -90.1039517)"
"I1601617","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3707767","558627","2017-09-13T07:46:44.000","2017-09-13T07:46:44.000","2017-09-13T07:46:56.000","2017-09-13T07:51:27.000","NAT","Necessary Action Taken","N","7R04","067XX Tara Ln","70127","7","(30.02920606, -89.98412043)"
"I1601717","62A","BURGLAR ALARM, SILENT","2C","62A","BURGLAR ALARM, SILENT","2C","3687138","548160","2017-09-13T07:46:56.000","2017-09-13T07:48:09.000","2017-09-13T07:55:19.000","2017-09-13T08:26:44.000","NAT","Necessary Action Taken","N","3Y03","026XX Jasmine St","70122","3","(30.00108006, -90.04967774)"
"A0034917","20","AUTO ACCIDENT","1C","20","AUTO ACCIDENT","1C","0","0","2017-01-01T04:13:18.000","2017-01-01T04:40:20.000","2017-01-01T04:50:24.000","2017-01-01T05:38:02.000","RTF","REPORT TO FOLLOW","N","2F04","Saint Charles Ave & Jena Stblue",,"0",
"I1601817","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3692221","549674","2017-09-13T07:47:07.000","2017-09-13T07:47:07.000","2017-09-13T07:47:13.000","2017-09-13T07:56:25.000","NAT","Necessary Action Taken","N","3U02","Old Gentilly Rd & Desire Pkwy","70126","3","(30.00508374, -90.03356544)"
"I1601917","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3673714","527000","2017-09-13T07:47:08.000",,"2017-09-13T07:47:08.000","2017-09-13T07:56:35.000","NAT","Necessary Action Taken","Y","6I02","S Claiborne Ave & 3rd St","70125","6","(29.94330301, -90.09280856)"
"I1602017","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3692453","550170","2017-09-13T07:47:34.000","2017-09-13T07:47:34.000","2017-09-13T07:47:44.000","2017-09-13T08:13:33.000","NAT","Necessary Action Taken","N","3U02","049XX Chef Menteur Hwy","70126","3","(30.00644074, -90.03281564)"
"I1602117","21Q","QUALITY OF LIFE ISSUE","1H","21Q","QUALITY OF LIFE ISSUE","1H","3716819","568505","2017-09-13T07:48:42.000","2017-09-13T07:48:42.000","2017-09-13T07:48:51.000","2017-09-13T08:27:30.000","NAT","Necessary Action Taken","N","7K03","073XX E Renaissance Ct","70128","7","(30.05607295, -89.95514211)"
