"the_geom","tax_year","roll_num","address","year_built","assessclas","bldg_desc","bldg_metre","bldg_feet","garage","fireplace","basement","bsmtdevl","assessment","latitude","longitude"
"POINT (-113.32143549832573 53.51769342277753)","2017","7520192001","787 VILLAGE DR","1980","Residential Condominium","2 Storey & Basement","106","1140","N","N","Y","Y","226000","53.5174913477","-113.3217174757"
"POINT (-113.32143549832573 53.51769342277753)","2017","7520167003","787 VILLAGE DR","1980","Residential Condominium","2 Storey & Basement","107","1151","N","N","Y","Y","240000","53.5174913477","-113.3217174757"
"POINT (-113.26186594625382 53.536059854221676)","2017","7318032000","30 HIGHGROVE CR","2002","Residential","2 Storey & Basement","164","1770","Y","Y","Y","N","473000","53.5361534715","-113.2621441231"
"POINT (-113.32553981303306 53.4954770171633)","2017","2316107066","520 52304 RNG RD 233","2004","Residential","2 Storey & Basement","320","3443","Y","Y","Y","Y","994000","53.49523847","-113.3253477727"
"POINT (-113.10483173431676 53.64889867311677)","2017","4212501003","54132 RNG RD 220","2009","Exempt / Farmland / Residential","2 Storey & Basement","281","3022","Y","Y","Y","N","855000","53.6474315387","-113.098781268"
"POINT (-112.89565679036326 53.39094151781703)","2017","1009303007","51151 RNG RD 204","1976","Residential","1 Storey & Basement","151","1627","Y","Y","Y","Y","551000","53.3900865447","-112.9016841033"
"POINT (-113.28208869025397 53.515695139482126)","2017","7063204003","458 NORWAY CR","2002","Residential","1 Storey & Basement","143","1540","Y","Y","Y","Y","534000","53.5155409952","-113.2822880869"
"POINT (-112.92026300050013 53.3860406447403)","2017","1008703009","51125 RNG RD 205","1972","Residential","Manufactured Home","127","1369","N","N","N","N","318000","53.3851264545","-112.9263309882"
"POINT (-113.06809214428543 53.39935770174062)","2017","1117700003","21448 HWY 14","1938","Exempt / Farmland / Non-Residential / Residential","1 1/2 Storey & Basement","177","1907","Y","Y","Y","N","508550","53.4014423649","-113.0620275941"
"POINT (-113.25956659474646 53.5346046939964)","2017","7318052006","110 HIGHGROVE CR","2004","Residential","1 Storey & Bonus Upper","131","1414","Y","N","Y","Y","470000","53.5347651096","-113.2596185336"
"POINT (-112.8820952616189 53.39808449945685)","2017","1016508002","20314 TWP RD 512","1940","Residential","1 Storey Basementless","99","1066","N","Y","N","N","323000","53.3998641952","-112.8836085227"
"POINT (-113.14563427130891 53.37060595232202)","2017","1202704505","45 51025 RNG RD 222","2002","Residential Condominium","1 Storey & Basement","208","2243","Y","Y","Y","Y","801000","53.3707457193","-113.1461344543"
"POINT (-113.26216691347511 53.53509533442429)","2017","7318039005","58 HIGHGROVE CR","2003","Residential","Split Entry & Bonus Upper","150","1615","Y","Y","Y","Y","473000","53.5347886217","-113.2625240456"
"POINT (-113.3247656883632 53.4964518435687)","2017","2316104624","609 52304 RNG RD 233","2007","Residential","1 Storey & Basement","243","2616","Y","Y","Y","Y","970000","53.4965411539","-113.3251744779"
"POINT (-113.24864683634559 53.51352128305914)","2017","7390141002","185 RIDGEBROOK RD","2003","Residential","1 Storey & Basement","120","1293","Y","Y","Y","Y","457000","53.5135106832","-113.2489399023"
"POINT (-113.10031624829293 53.62367493181003)","2017","3236103002","53550 RNG RD 220","1956","Residential","1 Storey & Basement","92","993","Y","N","Y","Y","368000","53.6226444135","-113.1018213308"
"POINT (-113.3310689821797 53.497076184264934)","2017","2316104289","749 52304 RNG RD 233","2003","Residential","2 Storey & Basement","388","4173","Y","Y","Y","Y","1019000","53.4971942801","-113.3314504935"
"POINT (-113.2596119573936 53.53501578002287)","2017","7315005007","129 HIGHGROVE CR","2003","Residential","Split Entry & Bonus Upper","139","1498","Y","Y","Y","Y","482000","53.5350345534","-113.2598632234"
"POINT (-113.26368211684768 53.51950866664433)","2017","7383098003","181 FOXBORO TERR","2002","Residential","Split Entry & Bonus Upper","125","1341","Y","Y","Y","Y","423000","53.5196610288","-113.2637756652"
"POINT (-113.30243151136236 53.529255010406125)","2017","7520517009","47, 2131 OAK ST","1983","Residential Condominium","2 Storey & Basement","109","1170","N","N","Y","Y","231000","53.5301184283","-113.3033310255"
"POINT (-113.27409877265771 53.54926482338088)","2017","8109020008","405 CRANBERRY WY","2003","Residential","2 Storey & Basement","125","1350","Y","Y","Y","N","341000","53.5492255265","-113.2743741842"
"POINT (-113.27986628681049 53.5125078445835)","2017","7063256008","96 NEWCASTLE CR","2003","Residential","2 Storey & Basement","157","1690","Y","Y","Y","Y","441000","53.5127141442","-113.280129806"
"POINT (-113.32222985506155 53.528862388141775)","2017","7520099008","246 WOODBRIDGE WY","1978","Residential Condominium","2 Storey & Basement","97","1044","N","N","Y","Y","232000","53.5286850865","-113.3234136847"
"POINT (-113.23566761104769 53.510464461321156)","2017","2219301306","127 22559 WYE RD","2006","Residential","1 Storey & Basement","187","2018","Y","Y","Y","Y","872000","53.5102029932","-113.2374253358"
"POINT (-113.32143549832573 53.51769342277753)","2017","7520200002","787 VILLAGE DR","1980","Residential Condominium","2 Storey & Basement","107","1151","N","N","Y","Y","238000","53.5174913477","-113.3217174757"
"POINT (-112.86346197577413 53.38002271474145)","2017","1003153002","362 20212 TWP RD 510","2005","Residential","1 Storey & Basement","188","2024","Y","Y","Y","Y","549000","53.3797098579","-112.8650208955"
"POINT (-113.32222985506155 53.528862388141775)","2017","7520083002","246 WOODBRIDGE WY","1978","Residential Condominium","2 Storey & Basement","97","1044","N","N","Y","Y","226000","53.5286850865","-113.3234136847"
"POINT (-113.28938068042234 53.545653777035085)","2017","8530200214","21, 101 JIM COMMON DR","2003","Residential Condominium","Split Entry","113","1219","N","Y","Y","Y","374000","53.5455618539","-113.289590381"
"POINT (-113.25378260150477 53.527424312438725)","2017","7326069005","279 FOXHAVEN BAY","2004","Residential","2 Storey & Basement","203","2187","Y","Y","Y","Y","496000","53.5273481084","-113.2534955297"
"POINT (-113.27282843849443 53.54879736170806)","2017","8106503007","181 CORNWALL RD","2004","Residential","2 Storey & Basement","168","1811","Y","Y","Y","Y","441000","53.5489579822","-113.2729078895"
"POINT (-113.24917377684768 53.55222955473763)","2017","8028029007","80 CROCUS CR","2002","Residential","2 Storey & Basement","143","1538","Y","Y","Y","Y","409000","53.5522614328","-113.2494363887"
"POINT (-113.0534581821878 53.38185507855556)","2017","1108504000","25 51110 RNG RD 214","1990","Residential","1 1/2 Storey & Basement","207","2225","Y","Y","Y","Y","470000","53.3825264818","-113.0541583714"
"POINT (-113.26416676007078 53.520156156645115)","2017","7383113000","241 FOXBORO TERR","2002","Residential","2 Storey & Basement","136","1466","Y","N","Y","Y","410000","53.5200157353","-113.2643977917"
"POINT (-113.25121306565917 53.52671000689679)","2017","7328006007","23 FOXHAVEN LN","2003","Residential","2 Storey & Basement","201","2161","Y","Y","Y","Y","503000","53.5268606426","-113.2513058855"
"POINT (-113.25032717724469 53.51401479572091)","2017","7392029001","10 RIDGEBROOK WY","2004","Residential","Split Entry","120","1291","Y","Y","Y","Y","475000","53.5141683015","-113.2504437564"
"POINT (-113.25076651492141 53.514314763056035)","2017","7392026007","105 RIDGEBROOK CL","2003","Residential","Split Entry & Bonus Upper","135","1450","Y","Y","Y","Y","493000","53.5144135199","-113.2509059917"
"POINT (-113.25792335418143 53.52117564316149)","2017","7384146008","30 FOXBORO GROVE","2003","Residential","2 Storey & Basement","165","1772","Y","Y","Y","Y","441000","53.521123785","-113.2581947353"
"POINT (-112.94917692629416 53.461640419647914)","2017","2006325001","39 20575 WYE RD","1966","Residential","1 Storey Basementless","68","730","N","N","N","N","113000","53.4616885505","-112.9490281931"
"POINT (-113.28153438475603 53.51492667264292)","2017","7063197009","440 NORWAY CR","2003","Residential","2 Storey & Basement","177","1900","Y","Y","Y","N","464000","53.5150544329","-113.2816504522"
"POINT (-113.06597802652418 53.3767319984911)","2017","1105314007","86 51049 RNG RD 215","1993","Residential","Split Entry","114","1229","Y","Y","Y","Y","471000","53.3775660741","-113.0665168939"
"POINT (-113.03133906105928 53.51809274521761)","2017","2128501409","52432 RNG RD 213","1970","Residential","1 Storey & Basement","120","1287","Y","Y","Y","Y","485000","53.5185166082","-113.0374026333"
"POINT (-113.28070845294724 53.51254908617768)","2017","7063252007","112 NEWCASTLE CR","2002","Residential","1 Storey & Basement","121","1307","Y","Y","Y","Y","452000","53.5123700894","-113.2808035224"
"POINT (-112.89306873651869 53.45053683290998)","2017","1033301001","20351 TWP RD 520","2004","Exempt / Farmland / Residential","1 3/4 Storey & Basement","339","3648","Y","Y","Y","Y","728280","53.4540842963","-112.8963919021"
"POINT (-113.30243151136236 53.529255010406125)","2017","7520555009","47, 2131 OAK ST","1983","Residential Condominium","2 Storey & Basement","109","1170","N","N","Y","Y","227000","53.5301184283","-113.3033310255"
"POINT (-113.24923403101882 53.551640955722306)","2017","8020098007","42 CROCUS CR","2002","Residential","2 Storey & Basement","183","1970","Y","Y","Y","Y","458000","53.5514706448","-113.2491338456"
"POINT (-113.26162042278091 53.523949776162496)","2017","7251136000","561 FORREST DR","2004","Residential","2 Storey & Basement","206","2217","Y","Y","Y","Y","519000","53.5240845284","-113.2617436335"
"POINT (-113.25710735705124 53.52477604511053)","2017","7360024008","387 FOXBORO WY","2003","Residential","Split Entry & Bonus Upper","119","1284","Y","Y","Y","Y","439000","53.5247243007","-113.2573787574"
"POINT (-112.89780738851637 53.40876900124825)","2017","1016316000","34 51263 RNG RD 204","1981","Residential","Manufactured Home","83","897","Y","Y","N","N","245000","53.408481871","-112.8976834235"
"POINT (-113.25196476047756 53.52670896118885)","2017","7328002006","5 FOXHAVEN LN","2003","Residential","2 Storey & Basement","187","2016","Y","Y","Y","Y","518000","53.5268595761","-113.2520575841"
"POINT (-113.2571090636276 53.52161277126772)","2017","7384162003","94 FOXBORO GROVE","2003","Residential","Split Entry & Bonus Upper","110","1181","Y","N","Y","Y","408000","53.5216619641","-113.2573804036"
"POINT (-112.92026575483992 53.372517016055205)","2017","1005701006","51025 RNG RD 205","1999","Residential","2 Storey & Basement","201","2159","Y","Y","Y","Y","659000","53.374312383","-112.9263406473"
"POINT (-112.9496560529818 53.39204588807925)","2017","1007303009","51173 RNG RD 210","1964","Residential","1 Storey & Basement","155","1667","Y","Y","Y","Y","489000","53.393235235","-112.9512195043"
"POINT (-113.26384226523813 53.522991441880215)","2017","7253011009","536 FORREST DR","2002","Residential","1 Storey & Basement","153","1642","Y","Y","Y","Y","533000","53.5230998589","-113.2640907129"
"POINT (-113.06335633120348 53.38581445997783)","2017","1108710003","205 51069 RNG RD 215","2000","Residential","Split Entry","131","1409","Y","Y","Y","Y","534000","53.3854269986","-113.0646835357"
"POINT (-113.25817558114493 53.55449492519015)","2017","8024034002","142 SUNFLOWER CR","2004","Residential","2 Storey & Basement","159","1716","Y","Y","Y","Y","435000","53.5545496814","-113.2579190718"
"POINT (-113.26625476940626 53.523882351392324)","2017","7251080004","336 FORREST CRT","2003","Residential","Split Entry & Bonus Upper","142","1533","Y","Y","Y","Y","495000","53.5240486196","-113.2663648161"
"POINT (-113.28151506824716 53.51335314773244)","2017","7219020008","199 NEWCASTLE CR","2003","Residential","2 Storey & Basement","187","2016","Y","Y","Y","N","478000","53.5131998077","-113.2814171114"
"POINT (-113.25484642098748 53.553327972563565)","2017","8023024003","247 SUNFLOWER CR","2004","Residential","Split Entry & Bonus Upper","145","1565","Y","Y","Y","Y","469000","53.5534801234","-113.2549610592"
"POINT (-113.25092109681518 53.51513459080737)","2017","7392011000","45 RIDGEBROOK RD","2004","Residential","1 Storey & Basement","130","1403","Y","Y","Y","Y","529000","53.5151360937","-113.2512036121"
"POINT (-112.92170273382825 53.403745155397104)","2017","1017349000","273 51268 RNG RD 204","2012","Residential","1 Storey Basementless","128","1374","Y","Y","N","N","308000","53.4037031978","-112.9220393156"
"POINT (-113.32223105081559 53.53138953349034)","2017","7520119004","525 WOODBRIDGE WY","1980","Residential Condominium","2 Storey & Basement","141","1521","N","Y","Y","Y","278000","53.5320005115","-113.3233104121"
"POINT (-113.26245988004136 53.52424508520145)","2017","7251122001","505 FORREST DR","2003","Residential","2 Storey & Basement","171","1844","Y","Y","Y","Y","453000","53.5243651698","-113.262641316"
"POINT (-112.86387614102743 53.36822620887109)","2017","1003137005","14 20212 TWP RD 510","2012","Residential","Split Entry & Bonus Upper","159","1707","Y","Y","Y","Y","562000","53.3686139981","-112.8649964684"
"POINT (-113.2707907587904 53.542787475901555)","2017","8056017001","66 CAVAN RD","2003","Residential","2 Storey & Basement","149","1605","Y","Y","Y","Y","408000","53.5428418897","-113.2710469515"
"POINT (-112.87563193677227 53.369798743378546)","2017","1003704002","51015 RNG RD 203","1977","Residential","1 1/2 Storey & Basement","203","2181","Y","Y","Y","N","524000","53.3725092725","-112.877156624"
"POINT (-113.28197423635415 53.512553893663565)","2017","7063245003","140 NEWCASTLE CR","2003","Residential","2 Storey & Basement","166","1788","Y","Y","Y","N","436000","53.5123719528","-113.2820751974"
"POINT (-113.07358638010933 53.38394699086371)","2017","1108739002","134 51069 RNG RD 215","2007","Residential","1 Storey & Basement","161","1730","Y","Y","Y","Y","694000","53.3847802789","-113.0740785985"
"POINT (-112.94358628083688 53.47308238431881)","2017","2007717008","73 52131 RNG RD 210","1977","Residential","1 Storey Basementless","270","2911","Y","Y","Y","N","641000","53.4722463849","-112.94417936"
"POINT (-113.00694124866132 53.44854196013882)","2017","1134165008","143 51551 RNG RD 212A","1976","Residential","Split Entry","128","1377","Y","Y","Y","Y","266000","53.4485762355","-113.007238926"
"POINT (-112.85598095362855 53.43348502472148)","2017","1027106002","51446 RNG RD 202","1977","Exempt / Farmland / Residential","Manufactured Home","187","2017","N","N","N","N","234860","53.4343825733","-112.8531711032"
"POINT (-113.2885039512266 53.54509866160857)","2017","8530200305","30, 101 JIM COMMON DR","2003","Residential Condominium","Split Entry","113","1219","N","Y","Y","Y","381000","53.5451605742","-113.2887428794"
"POINT (-113.26074407651193 53.534872993927564)","2017","7318046009","86 HIGHGROVE CR","2002","Residential","2 Storey & Basement","208","2244","Y","Y","Y","N","502000","53.5347357212","-113.2608867878"
"POINT (-112.91306427263214 53.40918209924401)","2017","1017108000","157 51268 RNG RD 204","1979","Residential","1 1/2 Storey Basementless","128","1380","Y","Y","N","N","326000","53.4092662102","-112.9135862405"
"POINT (-113.28170370164882 53.5133542923083)","2017","7219019000","195 NEWCASTLE CR","2003","Residential","2 Storey & Basement","197","2117","Y","Y","Y","Y","504000","53.5135075906","-113.2817969093"
"POINT (-113.28033680172021 53.51344573034774)","2017","7219004003","91 NEWCASTLE CR","2003","Residential","2 Storey & Basement","174","1876","Y","Y","Y","N","446000","53.5134270509","-113.2806059391"
"POINT (-113.01130309061217 53.39369699681632)","2017","1110102009","21239 HWY 14","1972","Exempt / Farmland / Residential","Manufactured Home","83","897","N","N","N","N","195880","53.3953952198","-113.0113972948"
