"permitnum","originaladdress1","description","permitclassmapped","workclass","workclassmapped","currentstatus","currentstatusmapped","statusdate","applieddate","issueddate","completeddate","applicant","zoning","ward","totalsqft","estprojectcost","housingunits","parcelarea","permittype","permittypemapped","permittypedesc","originaladdress2","city","province","postalcode","jurisdiction","pin","permitobjectid","addressobjectid","parcelobjectid","permityear","permitmonth","latitude","longitude","count","permityearlabel","permitmonthlabel","lot","block","plan","quarter","section","township","range","meridian","servicearea"
"2021-0506-B","18 BERWICK BAY","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2022-03-11T00:00:00.000","2021-05-20T00:00:00.000","2021-05-27T00:00:00.000",,"Coventry Homes Inc","R1B","5","2818","361000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211782201","10009875","252441","9776427","2021-01-01T00:00:00.000","2021-05-01T00:00:00.000","53.55351822","-113.13658895","1","2021","5","22","8","2022472","NW","2","53","22","4","Rural"
"2021-0504-B","206 52245 RNG RD 232","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-03-30T00:00:00.000","2021-05-19T00:00:00.000","2021-06-14T00:00:00.000",,"Newground Developments","RCL","6","18171","4000000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2314312006","10008758","20259","10908","2021-01-01T00:00:00.000","2021-05-01T00:00:00.000","53.49534433","-113.29337375","1","2021","5","10","2","8820161","NW","14","52","23","4","Rural"
"2021-0502-B","120 BARBURY CL","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-12-08T00:00:00.000","2021-05-18T00:00:00.000","2021-05-27T00:00:00.000",,"Launch Homes","UV4 ""Area 5""","3","3705","240000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","9008019001","10006894","220253","7544329","2021-01-01T00:00:00.000","2021-05-01T00:00:00.000","53.50903818","-113.30073306","1","2021","5","19","8","1620820","NE","22","52","23","4","Sherwood Park"
"2021-0496-B","56 AMESBURY WYND","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-12-20T00:00:00.000","2021-05-18T00:00:00.000","2021-05-27T00:00:00.000",,"Launch Homes","R1C","3","2812","240000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","9007023004","10006237","250969","8273965","2021-01-01T00:00:00.000","2021-04-01T00:00:00.000","53.50811082","-113.30407779","1","2021","4","23","7","1723054","NE","22","52","23","4","Rural"
"2021-0495-B","54263 RNG RD 222","New Single Detached Dwelling (Modular, second dwelling)","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2021-07-05T00:00:00.000","2021-05-18T00:00:00.000","2021-07-05T00:00:00.000",,"Bendfeld, Brady & Lisa Brenton","AG","5","1520","200000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","4214301006","10006200","35286","14225","2021-01-01T00:00:00.000","2021-04-01T00:00:00.000","53.66930587","-113.1469264","1","2021","4",,,,"NW","14","54","22","4","Rural"
"2021-0487-B","18 ALLISTON CL","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2022-01-31T00:00:00.000","2021-05-14T00:00:00.000","2021-05-26T00:00:00.000",,"Park Royal Homes","R1C","4","2586","326757","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8182026001","10000824","251672","8719195","2021-01-01T00:00:00.000","2021-04-01T00:00:00.000","53.5602308","-113.28851858","1","2021","4","26","182","1822995","SW","11","53","23","4","Sherwood Park"
"2021-0486-B","166 52327 RNG RD 233","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-08-08T00:00:00.000","2021-05-14T00:00:00.000","2021-05-25T00:00:00.000",,"Manku, Kulveer","RE","6","6895","1100000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2322760404","10000641","250364","7940826","2021-01-01T00:00:00.000","2021-04-01T00:00:00.000","53.50053152","-113.31268608","1","2021","4","4","6","1721060","SW","22","52","23","4","Rural"
"2021-0485-B","30 SAPPHIRE COVE","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2022-06-23T00:00:00.000","2021-05-14T00:00:00.000","2021-05-28T00:00:00.000",,"Pacesetter Homes","R1C","4","3690","442000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8129223004","10000587","251928","8802229","2021-01-01T00:00:00.000","2021-04-01T00:00:00.000","53.56702338","-113.25369482","1","2021","4","223","129","1920198","NE","12","53","23","4","Sherwood Park"
"2021-0482-B","183 52327 RNG RD 233","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","1970","Completed","2022-06-14T00:00:00.000","2021-05-13T00:00:00.000","2021-06-01T00:00:00.000","2022-06-14T00:00:00.000","KAIDIAN HOMES","RE","6","6874","1000000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2322751502","9997982","250358","7940819","2021-01-01T00:00:00.000","2021-04-01T00:00:00.000","53.50004017","-113.31096937","1","2021","4","15","5","1721060","SW","22","52","23","4","Rural"
"2021-0471-B","52 AMESBURY WYND","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-11-19T00:00:00.000","2021-05-11T00:00:00.000","2021-05-19T00:00:00.000",,"Launch Homes","R1C","3","2816","240000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","9007021008","9993463","250967","8273963","2021-01-01T00:00:00.000","2021-04-01T00:00:00.000","53.50810889","-113.30374599","1","2021","4","21","7","1723054","NE","22","52","23","4","Rural"
"2021-0463-B","122 52320 RNG RD 231","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-06-01T00:00:00.000","2021-05-10T00:00:00.000","2021-06-01T00:00:00.000",,"Golden Homes C/O 1309312 Alberta LTD","RCH","6","8187","980000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2323511206","9989064","137508","6485055","2021-01-01T00:00:00.000","2021-04-01T00:00:00.000","53.50328888","-113.27537105","1","2021","4","12","1","1321236","SE","23","52","23","4","Rural"
"2021-0458-B","81 53221 RNG RD 223","New Single Detached Dwelling including basement development","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-11-19T00:00:00.000","2021-05-07T00:00:00.000","2021-05-21T00:00:00.000",,"Oleksyn Homes","RA","5","2474","500000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3215717005","9987876","1817","12816","2021-01-01T00:00:00.000","2021-04-01T00:00:00.000","53.57699319","-113.16888976","1","2021","4","17",,"9420862","SW","15","53","22","4","Rural"
"2021-0445-B","448 52327 RNG RD 233","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-04-07T00:00:00.000","2021-05-05T00:00:00.000","2021-05-25T00:00:00.000",,"Aujla, Bhupinder","RE","6","7887","690000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2322743700","9983187","250338","7940802","2021-01-01T00:00:00.000","2021-04-01T00:00:00.000","53.50095263","-113.30994767","1","2021","4","37","4","1721060","SW","22","52","23","4","Rural"
"2021-0443-B","51512 RNG RD 232","New Single Detached Dwelling (Secondary Dwelling)","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-10-20T00:00:00.000","2021-05-04T00:00:00.000","2021-05-17T00:00:00.000",,"Sabo, Dean","AG","6","5468","200000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","1335700009","9981866","252607","4280","2021-01-01T00:00:00.000","2021-04-01T00:00:00.000","53.44059452","-113.29420947","1","2021","4",,,,"SW","35","51","23","4","Rural"
"2021-0440-B","251 ANNANDALE CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2022-03-17T00:00:00.000","2021-05-04T00:00:00.000","2021-05-13T00:00:00.000",,"Coventry Homes Inc","R1C","4","2904","348300","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8173107008","9981518","251356","8680426","2021-01-01T00:00:00.000","2021-04-01T00:00:00.000","53.55661618","-113.28674951","1","2021","4","107","173","1822414","SW","11","53","23","4","Sherwood Park"
"2021-0432-B","293 ANNANDALE CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2022-04-22T00:00:00.000","2021-05-04T00:00:00.000","2021-05-12T00:00:00.000",,"Coventry Homes Inc","R1C","4","2812","342055","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8173065000","9980697","251342","8680411","2021-01-01T00:00:00.000","2021-04-01T00:00:00.000","53.55670498","-113.28848496","1","2021","4","65","173","1822414","SW","11","53","23","4","Sherwood Park"
"2021-0420-B","51454 RNG RD 225","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-02-17T00:00:00.000","2021-05-03T00:00:00.000","2021-05-14T00:00:00.000",,"AUDIE BENSON ESTATES HOMES INC.","AG","6","6716","3000000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","1230101014","9978533","22439","3016","2021-01-01T00:00:00.000","2021-04-01T00:00:00.000","53.43454438","-113.22287104","1","2021","4",,,,"NE","30","51","22","4","Rural"
"2021-0419-B","121 BARBURY CL","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-11-10T00:00:00.000","2021-05-03T00:00:00.000","2021-05-13T00:00:00.000",,"Launch Homes","UV4 ""Area 5""","3","4276","240000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","9008011009","9978483","220260","7544321","2021-01-01T00:00:00.000","2021-04-01T00:00:00.000","53.5085508","-113.30081766","1","2021","4","11","8","1620820","NE","22","52","23","4","Sherwood Park"
"2021-0415-B","157 SENTRY WY","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2022-03-14T00:00:00.000","2021-04-30T00:00:00.000","2021-05-13T00:00:00.000",,"Pacesetter Homes Ltd - Sergio Ferreira","R2C","4","1501","220000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8150102409","9976488","251213","8427666","2021-01-01T00:00:00.000","2021-04-01T00:00:00.000","53.5668086","-113.25559046","1","2021","4","24","150","1820859","NE","12","53","23","4","Sherwood Park"
"2021-0413-B","518 23109 TWP RD 514","New Single Detached Dwelling (Foundation 2021-0281-B)","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2022-03-03T00:00:00.000","2021-04-29T00:00:00.000","2021-04-30T00:00:00.000",,"BAILEY HOMES LTD","RCL","6","4828","500000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","1323141000","9975554","22601","3292","2021-01-01T00:00:00.000","2021-04-01T00:00:00.000","53.42440978","-113.27989763","1","2021","4","38","4","2813TR","NE","23","51","23","4","Rural"
"2021-0409-B","95 RANCHER RD","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2022-07-19T00:00:00.000","2021-04-29T00:00:00.000","2021-06-04T00:00:00.000",,"DAYTONA HOMES INC","R1C","5","2352","225500","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211783101","9974386","252450","9776436","2021-01-01T00:00:00.000","2021-04-01T00:00:00.000","53.55281426","-113.13590457","1","2021","4","31","8","2022472","NW","2","53","22","4","Rural"
"2021-0406-B","132 52327 RNG RD 233","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-09-09T00:00:00.000","2021-04-28T00:00:00.000","2021-05-18T00:00:00.000",,"Unified Investments Corp.","RE","6","5994","700000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2322710907","9972996","250368","7940795","2021-01-01T00:00:00.000","2021-04-01T00:00:00.000","53.50160734","-113.31630753","1","2021","4","9","1","1721060","SW","22","52","23","4","Rural"
"2021-0405-B","16, 10 SALISBURY WY","Four Plex, 10, 12, 14, 16 @ 10 Salisbury Way(Building 6)","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-06-30T00:00:00.000","2021-04-28T00:00:00.000","2021-05-05T00:00:00.000",,"PLANWORKS ARCHITECTURE","UV4 ""Area 4""","3","8194","620000","4",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","9403001003","9972908","147537","5443127","2021-01-01T00:00:00.000","2021-04-01T00:00:00.000","53.51097518","-113.30801175","1","2021","4","1","4","1120565","N","22","52","23","4","Sherwood Park"
"2021-0394-B","241 ANNANDALE CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2022-04-11T00:00:00.000","2021-04-27T00:00:00.000","2021-05-12T00:00:00.000",,"Coventry Homes Inc","R1C","4","3573","402000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8173112007","9971107","251361","8680431","2021-01-01T00:00:00.000","2021-03-01T00:00:00.000","53.55709645","-113.28674942","1","2021","3","112","173","1822414","SW","11","53","23","4","Sherwood Park"
"2021-0385-B","128 52327 RNG RD 233","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-09-09T00:00:00.000","2021-04-23T00:00:00.000","2021-05-11T00:00:00.000",,"Gurnoor Homes Ltd.","RE","6","6301","700000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2322710809","9967692","250367","7940794","2021-01-01T00:00:00.000","2021-03-01T00:00:00.000","53.50175464","-113.31659926","1","2021","3","8","1","1721060","SW","22","52","23","4","Rural"
"2021-0384-B","127 ABERDEEN CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","32887","BP Final Complete","2022-03-29T00:00:00.000","2021-04-23T00:00:00.000","2021-05-07T00:00:00.000",,"Coventry Homes Inc","R1C","4","3732","489000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8174081003","9967441","252168","9306583","2021-01-01T00:00:00.000","2021-03-01T00:00:00.000","53.56022101","-113.28992997","1","2021","3","81","174","1923102","SW","11","53","23","4","Sherwood Park"
"2021-0382-B","51072 RNG RD 221","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2022-02-15T00:00:00.000","2021-04-22T00:00:00.000","2021-05-06T00:00:00.000",,"Launch Homes","AG","7","4617","500000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","1202100002","9966053","23842","1231","2021-01-01T00:00:00.000","2021-03-01T00:00:00.000","53.37692513","-113.12449725","1","2021","3",,,,"NE","2","51","22","4","Rural"
"2021-0377-B","53 53156 RNG RD 213","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2021-12-21T00:00:00.000","2021-04-22T00:00:00.000","2021-05-03T00:00:00.000",,"Newhart, Alex","RS","5","5531","600000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3109110501","9965047","231857","7741861","2021-01-01T00:00:00.000","2021-03-01T00:00:00.000","53.56546","-113.03088973","1","2021","3","5","1","1623052","NE","9","53","21","4","Rural"
"2021-0360-B","253 22430 TWP RD 520","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-11-18T00:00:00.000","2021-04-20T00:00:00.000","2021-06-09T00:00:00.000",,"1794446 Alberta Ltd - Summit Homes","RCL","6","5161","150000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2205744002","9960807","21988","8238","2021-01-01T00:00:00.000","2021-03-01T00:00:00.000","53.45451222","-113.21301974","1","2021","3","19","3","7520069","S","5","52","22","4","Rural"
"2021-0336-B","129 ABERDEEN CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2022-04-26T00:00:00.000","2021-04-15T00:00:00.000","2021-05-11T00:00:00.000",,"Coventry Homes","R1C","4","3591","400400","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8174080005","9954136","252175","9306582","2021-01-01T00:00:00.000","2021-03-01T00:00:00.000","53.5601184","-113.28994846","1","2021","3","80","174","1923102","SW","11","53","23","4","Sherwood Park"
"2021-0310-B","74 COPPICE HILL WY","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2022-06-13T00:00:00.000","2021-04-09T00:00:00.000","2021-06-17T00:00:00.000",,"Coventry Home Inc.","R1B","5","4378","443340","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211724908","9945044","251470","8690540","2021-01-01T00:00:00.000","2021-03-01T00:00:00.000","53.55605226","-113.13826473","1","2021","3","49","2","1822674","SW","11","53","22","4","Rural"
"2021-0307-B","15 FOSBURY LINK","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-10-12T00:00:00.000","2021-04-08T00:00:00.000","2021-04-20T00:00:00.000",,"Launch Homes","UV4 ""Area 5""","3","3584","240000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","9007008006","9943729","220200","7544304","2021-01-01T00:00:00.000","2021-03-01T00:00:00.000","53.5085955","-113.30447509","1","2021","3","8","7","1620820","NE","22","52","23","4","Sherwood Park"
"2021-0305-B","13 ELM CRT","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2022-05-20T00:00:00.000","2021-04-08T00:00:00.000","2021-04-09T00:00:00.000",,"MacKay, Ken and Marge","R1A","3","5361","400000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","7024026002","9943341","14821","15360","2021-01-01T00:00:00.000","2021-03-01T00:00:00.000","53.52072697","-113.30321042","1","2021","3","26","24","5451KS","NE","27","52","23","4","Sherwood Park"
"2021-0297-B","455 52327 RNG RD 233","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2022-06-30T00:00:00.000","2021-04-08T00:00:00.000","2021-04-15T00:00:00.000",,"Khosah, Inderjit","RE","6","4632","850000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2322751306","9942067","250353","7940817","2021-01-01T00:00:00.000","2021-02-01T00:00:00.000","53.50048225","-113.31032417","1","2021","2","13","5","1721060","SW","22","52","23","4","Rural"
"2021-0288-B","29 53156 RNG RD 213","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-09-21T00:00:00.000","2021-04-07T00:00:00.000","2021-04-07T00:00:00.000",,"Lefebvre, Jeffery & Holly","RS","5","5318","430000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3109110305","9939667","231855","7741859","2021-01-01T00:00:00.000","2021-02-01T00:00:00.000","53.56462531","-113.02896583","1","2021","2","3","1","1623052","NE","9","53","21","4","Rural"
