"record_id","where_do_you_live","sherwood_park_neighborhood","rural_county_location","question_01","question_02","question_03","question_04","question_05","question_06","question_07","question_08","question_09","question_10","question_11a","question_11b","question_12","question_13","question_14","question_15","question_16","question_17","question_18","question_19","question_20","question_21","question_22a","question_22b","question_23a","question_23b","question_24","question_25","gender","type_of_survey"
"2645","Urban","Regency Park",,"Never","Somewhat","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","80-99% of the time","Somewhat Safe","Residential speeding & Distracted driving are my two main concerns.",,"Strongly agree","More photo radar would help.","Somewhat agree","Don't know","Don't know","Somewhat agree","Somewhat agree","Somewhat agree","I would contact the County through their website.","No",,,,,"Yes","25 to 44","Male","Telephone"
"2659","Urban","Sherwood Heights",,"Never","Seldom","Never","Seldom","Seldom","Slow down to the posted speed limit only if workers are present","5 km/h over the speed limit","Yes","All the time","Somewhat Safe","1) improve police enforcement on driver's driving incorrectly in the traffic circle, especially on Sherwood Drive and Broadmoor and Tamarac / 2) respondent cannot think of a second one",,"Don't know","small communities with inside roads should have more visible street signing / drivers should be educated instead of given tickets","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Don't know","Somewhat agree","the respondent would contact the appropriate department in the county","Yes","Yes","the respondent was educated that speeding even 1 km/h is bad","Yes","it caused the respondent to drive more carefully","No","65 or older","Female","Telephone"
"2688","Urban","Charleton Heights",,"Never","Never","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Unsafe","Warn people of impending stop signs particularly when entering the highway./Put in more intersection cameras.",,"Neither agree nor disagree","Unless they put out a whole new campaign about speeding.","Strongly agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","I could call the RCMP/I would also call the County too/or I could contact my County Councillor/","No",,,,,"No","65 or older","Female","Telephone"
"2710","Urban","Maple Grove",,"Seldom","Seldom","Seldom","Seldom","Seldom","Slow down to the posted speed limit any time day or night","10 km/h over the speed limit","Yes","All the time","Somewhat Safe","1) there should be a dedicated left turn light on every intersection / 2) the cement triangles should be remove at intersections",,"Strongly disagree","the county should remove their concern altogether as the amount of people speeding on residential roads is minimal","Strongly disagree","Strongly disagree","Neither agree nor disagree","Strongly disagree","Strongly disagree","Strongly agree","respondent would address the concern with her local representative","Yes","No",,"No",,"No","45 to 64","Female","Telephone"
"2717","Urban","Regency Park",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit only if workers are present","The posted speed limit","Yes","All the time","Very Safe","Presence of RCMP, beeping  sounds  at crosswalks and lights",,"Somewhat agree","Report speeders, double fines","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Strathcona  councillors","No",,,,,"No","65 or older","Female","Telephone"
"2718","Rural",,"south of Highway 16 and east","Never","Never","Somewhat","Somewhat","Somewhat","Slow down to the posted speed limit only if workers are present","20 km/h or more over the speed limit","Yes","All the time","Very Safe","widen all of Baseline Road and put a shoulder on both sides and increase the speed limit to 100 km/hr",,"Strongly disagree","Don't know/ not stated","Neither agree nor disagree","Strongly disagree","Strongly agree","Somewhat disagree","Strongly disagree","Somewhat agree","councillor","No",,,,,"No","65 or older","Female","Telephone"
"2726","Rural",,"Wycliffe is closest to his acreage","Never","Seldom","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Unsafe","less lights. use traffic circles instead of lights to keep the traffic flowing  especially in winter. that's where most accidents happen. 2) if you need lights use the yellow warning lights to flash just before the light comes on.",,"Somewhat agree","more law enforcement I guess. I would just think maybe more police on the road.","Strongly disagree","Somewhat agree","Somewhat agree","Strongly agree","Strongly agree","Somewhat disagree","RCMP","No",,,,,"No","45 to 64","Male","Telephone"
"2741","Urban","Brentwood",,"Never","Seldom","Seldom","Seldom","Always","Slow down to the posted speed limit only if workers are present","5 km/h over the speed limit","Yes","80-99% of the time","Somewhat Safe","1. get rid of traffic circles  2. better visibility at crosswalks (e.g. lit up at night)",,"Strongly agree","More patrols by the peace officers.  Patrol the neighborhoods.","Strongly disagree","Strongly agree","Somewhat agree","Somewhat agree","Strongly agree","Somewhat disagree","I would contact my councillor or the bylaw enforcement officers.","No",,,,,"No","45 to 64","Male","Telephone"
"2764","Rural",,"by Half Moon Lake","Never","Somewhat","Never","Seldom","Somewhat","Slow down to the posted speed limit only if workers are present","10 km/h over the speed limit","Yes","80-99% of the time","Somewhat Safe","more visibility of officers, more standardized speed limits/more consistent then people would drive more consistent speeds",,"Somewhat agree","more visible officers","Somewhat agree","Strongly disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","The RCMP","No",,,,,"Yes","45 to 64","Male","Telephone"
"2766","Urban","Ardrossan",,"Never","Somewhat","Never","Somewhat","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","40-59% of the time","Somewhat Safe","Make people take their drivers license in the winter/Identify what an emergency vehicle is.",,"Strongly agree","They should post higher fines.","Neither agree nor disagree","Strongly agree","Strongly disagree","Somewhat agree","Strongly agree","Somewhat disagree","Don't know/ not stated","No",,,,,"No","45 to 64","Male","Telephone"
"2784","Urban","Clarkdale Meadows",,"Never","Never","Never","Somewhat","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Very Unsafe","More police officers in construction zones, zero tolerance with texting",,"Strongly agree","More police, for young people driving, have schools educsate and enforce no texting while driving, Pull over anyone who's texting and enforce demerits and lots of them","Somewhat agree","Somewhat agree","Somewhat agree","Strongly agree","Strongly agree","Somewhat disagree","I would contact the RCMP","No",,,,,"Yes","45 to 64","Male","Telephone"
"2786","Urban","Sherwood Heights",,"Never","Never","Never","Somewhat","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Don't know","be more vigilant about people talking on cell phone while driving,",,"Neither agree nor disagree","the electronic speed indicator to show the driver how fast they are going","Strongly disagree","Somewhat agree","Neither agree nor disagree","Strongly agree","Strongly agree","Strongly agree","RCMP","No",,,,,"No","45 to 64","Female","Telephone"
"2796","Urban","Brentwood",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Very Safe","1) the sequences of the traffic lights should be changed to better improve the patterns in work flow / 2) respondent could not think of a second one",,"Somewhat agree","the amount of photo radar needs to be increased / the fines should be stiffer, especially to drivers who speed in neighbourhoods where there are lots of children","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Strongly agree","respondent would contact the premier or mayor","No",,,,,"No","45 to 64","Female","Telephone"
"2799","Rural",,"West Bear Haven","Never","Seldom","Somewhat","Somewhat","Seldom","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","80-99% of the time","Very Safe","range roads paved",,"Neither agree nor disagree","lots of radar","Strongly agree","Somewhat agree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","county office","No",,,,,"Yes","25 to 44","Female","Telephone"
"2816","Urban","Heritage Hills",,"Never","Seldom","Never","Somewhat","Somewhat","Slow down to the posted speed limit any time day or night","10 km/h over the speed limit","Yes","80-99% of the time","Somewhat Safe","Don't know/ not stated",,"Strongly disagree","police monitor traffic / radar awareness signs","Strongly agree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat disagree","Neither agree nor disagree","police ask for direction from there","No",,,,,"Yes","25 to 44","Male","Telephone"
"2838","Urban","Glen Allen",,"Never","Never","Never","Seldom","Never","Slow down to the posted speed limit only if workers are present","The posted speed limit","Yes","80-99% of the time","Somewhat Safe","Enforce distracted driving, dedicated turn arrows on busy corners",,"Somewhat disagree","Speed is no issue in my neighborhood, calming is a good idea","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","RCMP or  County office","No",,,,,"No","65 or older","Female","Telephone"
"2842","Rural",,"Ardrossan","Never","Never","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","15 km/h over the speed limit","Yes","All the time","Very Safe","I'd like to see wider shoulders in the rural areas &  deer fencing in known deer areas.",,"Somewhat disagree","Target offenders rather then putting up barriers.","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Strongly agree","I'd go to Strathcona county traffic and safety.","No",,,,,"Yes","45 to 64","Female","Telephone"
"2848","Urban","The Ridge",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Safe","Probably enforcement on intersection and deal with speeding, especially in construction zones.",,"Somewhat agree","Reduce speed limit and have enforcement.","Somewhat disagree","Somewhat disagree","Somewhat agree","Strongly agree","Somewhat agree","Somewhat disagree","Probably council.","No",,,,,"No","45 to 64","Male","Telephone"
