PROJ NUM,PROJ NAME,PROJ CITY,FUND RD CATEGORY,LIHTC AMT REQ,LIHTC AMT AWARD,SELF SCORE,FINAL SCORE,TOTAL UNITS,LIHTC UNITS,PROJ SET ASIDE,OWN CONTACT,PRIOR APP PROJ NUM,GP DEVELOPER,NONPROFIT,MANAGE AGENT,RELATED PARTY 1,RELATED PARTY 2,RELATED PARTY 3,SYNDICATOR,EQUITY RATE,EXTENDED LI USE PERIOD,CONST TYPE,0 BDRM,1 BDRM,2 BDRM,3P BDRM,15 PCT,20 PCT,25 PCT,30 PCT,35 PCT,40 PCT,45 PCT,50 PCT,55 PCT,60 PCT,MKT,PSH UNITS,ELDERLY,FAMILY,TOTAL DEV COST,APP DATE,PROJ DESIGNATION,APP CYCLE,PROJ MIMIMUM SET ASIDE,TYPE OF DEVE,NO BLDGS,ALLOC YEAR,COMMON AREA UNITS,COMMON SQ FT,MKT SQ FT,LIHTC SQ FT,PROJ ADDRESS 1,PROJ ADDRESS 2,PROJ COUNTY,PROJ STATE,PROJ ZIP CODE,OWN NAME,OWN PHONE,OWN CITY,OWN ZIP CODE,PROJ SET ASIDE 1,PROJ SET ASIDE 2,EMAIL,Project Location,Owner Location
G16012,Crosswinds Manor,Belding,General,141013.00,,106,,24,24,Preservation,Jeffrey F. Gates,,"T J Acquisitions, LLC",,"Watermark Management Group, LLC","T J Development, LLC",Thomas L. Lapka,,Cinnaire,1.015,45,Acquisition/Rehab,,24,,,,,,,,,,,,24,0,,24,,2026848.00,04/01/2016 12:00:00 AM,Elderly,2nd Funding Round of Credit Year,40 @ 60,Apartment,1,4476,,13824,,,Ionia,MI,48809,T J Crosswinds LDHA LP,,605 South Capitol Avenue,,Lansing,,48933,Elderly,Rural,,
H17050,Crosswinds Manor,Belding,General,14084.00,,,,24,24,July 2017 Fund RD,Jeffrey F. Gates,,"T J Acquisitions, LLC",,"Watermark Management Group, LLC","T J Development, LLC",Thomas L. Lapka,,Cinnaire,0.8808,45,Acquisition/Rehab,,24,,,,,,,,,,,,24,,,24,,2026212.00,07/17/2017 12:00:00 AM,Elderly,Additional Credit Funding Round,40 @ 60,Apartment,1,"4,476",,13824,,,Ionia,MI,48809,T J Crosswinds LDHA LP,,605 South Capitol Avenue,,Lansing,,48933,Additional Credit,,,
F15073,Oak Hill Apartments,Ionia,General,132004.00,,87,,24,24,Preservation,Jeffrey F. Gates,,"TJ Acquisitions, LLC",,"Watermark Management Group, LLC","TJ Development, LLC",Thomas L. Lapka,,Great Lakes Capital Fund,0.97,45,Acquisition/Rehab,,24,,,,,,,,,,,,24,,,24,,2015702.00,10/01/2015 12:00:00 AM,Elderly,1st Funding Round of Credit Year,40 @ 60,Apartment,1,"4,476",,13824,,,Ionia,MI,48846,TJ Oak Hill LDHA LP,,605 South Capitol Avenue,,Lansing,,48933,Elderly,Distressed,,
E14022,Portland School,Portland,General,751271.00,0.00,148,,29,29,Open,"David Cooper, Jr.",,"The Woda Group, Inc.",,"KMG Prestige, INC",Woda Investor Member LLC,Alpena Holdings LLC,David Cooper Jr. & P. Craig Patterson,RBC Capital Markets,0.9,45,Acquisition/Rehab,,6,18,5,,,,2,,5,,7,,15,,,,29,7777508.00,02/14/2014 12:00:00 AM,Family,2nd Funding Round of Credit Year,40 @ 60,Apartment,1,"12,409",,24678,,,Ionia,MI,48875,Portland School LDHA LP,,104 Water Street,,Alpena,,49707,Rural,,,
F15026,Portland School,Portland,General,543980.00,,105,,29,29,Open,"David Cooper, Jr.",,"The Woda Group, Inc.",,"Woda Management & Real Estate, LLC",Woda Investor MEmber LLC,Woda Cooper Communities LLC,"Jeffery J. Woda & David Cooper, Jr.",City Real Estate Advisors,0.92,45,Adaptive Reuse,,6,18,5,,,,3,,2,,8,,16,,,,29,7006943.00,04/01/2015 12:00:00 AM,Family,2nd Funding Round of Credit Year,40 @ 60,Apartment,1,"13,217",,24590,,,Ionia,MI,48875,Portland School LDHA LP,,"229 Huber Village BLVD, Suite 100",,Westerville,,43081,Rural,,,
Y08127,Maple Tree Apartments,East Tawas,General,87662.00,0.00,165,,48,48,Rural,Michael Burdette,,GSMBLSC,,Gardner Management,Michael Burdette,Gary Shaw,Diversified Spec Sales INC,"Alliant Capital, LTD",0.77,45,Acquisition/Rehab,,20,24,4,,,,5,,4,24,15,,,,,,48,0.00,08/01/2008 12:00:00 AM,Family,2nd Funding Round of Credit Year,40 @ 60,Apartment,4,,,35668,,,Iosco,MI,48730,Maple Tree Apartments 2008 LDHA LP,,13261 Northend Avenue,,Oak Park,,48237,Distressed,,,
G16023,Huron Beach Apartments,Oscoda,General,347681.00,,92,,48,47,Preservation,Thomas P. Penland,,Craftsmen Development LLC,,"Medallion Management, INC",Cree Construction Co.1 LLC / D&D Consultants LLC,Tpenland LLC / James 127 LLC,MDV Properties GP LLC,Cinnaire,0.9777,45,Acquisition/Rehab,,24,24,,,,,,,,,,,47,0,,,47,4364434.00,04/01/2016 12:00:00 AM,Family,2nd Funding Round of Credit Year,40 @ 60,Apartment,3,6834,,32416,,,Iosco,MI,49750,Huron Beach LDHA LP,,"834 King Highway, Suite 100",,Kalamazoo,,49001,Rural,,,
G16023,Huron Beach Apartments,Oscoda,General,324357.00,,94,,48,47,Preservation,Thomas P. Penland,,Craftsmen Development LLC,,"Medallion Management, Inc.",Cree Construciton Co. 1 LLC/D & D Consultants LLC,Tpenland LLC / James 127 LLC,MDV Properties GP LLC,Cinnaire,0.98,45,Acquisition/Rehab,,24,24,,,,,10,,,,,,37,,,,47,4380309.00,10/03/2016 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Apartment,3,"6,834",,32416,,,Iosco,MI,49750,Huron Beach LDHA LP,,"834 King Highway, Suite 100",,Kalamazoo,,49001,Distressed,Rural,,
Y08091,Aldersgate Apartments,Oscoda TWP,General,580011.00,0.00,162,,99,99,,John McGinty,,Millennia Housing Development Ltd,,Millennia Housing Management Ltd,Aldersgate II Investment LLC,,,Great Lakes Capital Fund,0.83,45,Acquisition/Rehab,,54,38,7,,,,10,,10,15,30,,34,,,14,85,0.00,08/01/2008 12:00:00 AM,Family & Elderly,2nd Funding Round of Credit Year,40 @ 60,Apartment,13,"6,379",,80552,,,Iosco,MI,48750,Aldersgate II LDHA LP,,1517 Canterbury Trail,,Mt. Pleasant,,48858,,,,
Z09079,Aldersgate Apartments,Oscoda TWP,General,688879.00,0.00,210,,99,99,,Frank T. Sinito,Y08091,Millennia Housing Development Ltd,,Millennia Housing Management Ltd,Aldersgate II Investment LLC,,,Great Lakes Capital Fund,0.73,45,Acquisition/Rehab,,54,38,7,,,,10,,10,15,30,,34,,,14,85,0.00,05/01/2009 12:00:00 AM,Family & Elderly,1st Funding Round of Credit Year,40 @ 60,Apartment,13,"6,379",,80552,,,Iosco,MI,48750,Aldersgate II LDHA LP,,1517 Canterbury Trail,,Mt. Pleasant,,48858,,,,
C12019,Apple Blossom Apartments,Iron River,Special Needs,680586.00,0.00,179,,22,22,PSH,Tim Hovey,,James R. Hovey,,"KMG Prestige, Inc.",Timothy R. Hovey,,,Alliant Capital Ltd.,0.825,45,Rehab Only,,2,16,4,,,,8,,5,,,,9,,,,22,0.00,02/15/2012 12:00:00 AM,Family,2nd Funding Round of Credit Year,,Apartment,1,"10,000",,16000,,,Iron,MI,49935,Apple Blossom LDHA LLC,,11673 Hidden Spring Trail,,DeWitt,,48820,Distressed,Rural,,
B11051,Apple Blossom Apts,Iron River,General,705690.00,0.00,167,,22,22,Open,Tim Hovey,,James R. Hovey,,"KMG Prestige, INC",The Hovey Companies LLC,Timothy R. Hovey,,Alliant Capital Ltd,0.825,45,Rehab Only,,2,16,4,,,,3,,,,7,,12,,,,22,6794915.00,08/15/2011 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Apartment,1,"10,000",,16000,,,Iron,MI,49935,Apple Blossom LDHA LLC,,11673 Hidden Spring Trail,,DeWitt,,48820,Distressed,Rural,,
D13068,Hiawatha Apartments,Iron River,General,295014.00,0.00,154,,32,32,Preservation,"David Cooper, Jr.",,"The Woda Group, Inc.",,"KMG Prestige, Inc.","Woda Inv. Member, LLC","Alpena Holdings, LLC",,RBC Capital Markets,0.89,45,Acquisition/Rehab,,16,16,,,,,3,,,,18,,11,,,,32,3725873.00,08/15/2013 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Apartment,4,"2,486",,24192,,,Iron,MI,49935,Hiawatha Apartments LDHA LP,,104 Water Street,,Alpena,,49707,Rural,,,
D13069,Woda Hillside Apartments,Iron River,General,179395.00,0.00,133,,16,16,Preservation,"David Cooper, Jr.",,"The Woda Group, Inc.",,"KMG Prestige, Inc.",Woda Inv. Member,"Alpena Holdings, LLC",,RBC Capital Markets,0.89,45,Acquisition/Rehab,,8,8,,,,,,,,,8,,8,,,,16,2352743.00,08/15/2013 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Apartment,1,"2,232",,12128,,,Iron,MI,49935,Woda Hillside Apartments LDHA LP,,104 Water Street,,Alpena,,49707,Rural,,,
T16066,Chase Run,Mt. Pleasant,General,495903.00,,55,,160,160,,T. Van Fox,,"MHT Housing, Inc.","MHT Housing, Inc.","Continental Management, LLC","MHT Properties, TBD",Boston Capital,,Boston Capital,1.03,30,Acquisition/Rehab,,21,104,35,,,,,,,,,,160,0,,,160,15055296.00,09/28/2016 12:00:00 AM,Family,Tax Exempt,40 @ 60,Apartment,11,0,,160625,,,Isabella,MI,48858,Chase Run/MHT LDHA LP and Chase Run II/MHT LDHA LP,,"32600 Telegraph Road, Suite 102",,Bingham Farms,,48025,,,,
F15002,Oak Grove Apartments,Blackman Charter TWP,Special Needs,679665.00,,109,0,52,52,PSH,Jeffrey L. Kittle,,"Herman & Kittle Properties, INC",,"Herman & Kittle Properties, INC","Oak Grove Apartments, LLC",,,Eagle Capital,0.91,45,New Construction,,16,20,16,,,,3,,8,,0,,41,,13,,52,7527640.00,03/31/2015 12:00:00 AM,Family,2nd Funding Round of Credit Year,40 @ 60,Apartment,6,"1,957",0,52698,,,Jackson,MI,49203,Oak Grove Apartments LDHA LP,,"500 E. 96th Street, Suite 300",,Indianapolis,,46240,,,,
H17069,Albert Kahn Apartments,Jackson,General,1357717.00,,140,,73,73,Open,David Weiss,,"General Capital Development, LLC",,"KMG Prestige, Inc.","GenCap Jackson MM, LLC",,,US Bankcorp CDC,0.92,45,New & Adaptive Reuse,,56,17,,,,,15,,,,11,,47,,,,73,14128897.00,10/02/2017 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Apartment,3,"27,722",,55113,,,Jackson,MI,49201,"GenCap Jackson LDHA, LLC",,6938 North Santa Monica BLVD,,Fox Point,,53217,Distressed,Rural,,
A10089,Armory Arts Commons Phase II,Jackson,General,1119935.00,0.00,179,,49,49,Elderly,Peter Jobson,,Excel Realty Investors 100 LLC,,KMG Prestige INC,Excel-New Urban Jax LLC,Peter Jobson,,RBC Capital Markets,0.74,45,New Construction,,12,37,,,,,4,,14,,6,,25,,,49,,10335949.00,12/01/2010 12:00:00 AM,Elderly,1st Funding Round of Credit Year,40 @ 60,Apartment,3,"6,500",,44000,,,Jackson,MI,49201,Excel-New Urban Jax LDHA LP,,23549 Shaker BLVD,,Shaker Heights,,44122,Distressed,,,
B11039,Armory Arts Commons Senior Residence,Jackson,General,859954.00,0.00,163,,49,49,Open,Peter Jobson,,Excel Realty Investors 100 LLC,,"KMG Prestige, INC",Excel-New Urban Jax LLC,Peter Jobson,,RBC Capital Markets,0.84,45,New Construction,,12,37,,,,,4,,14,,6,,25,,,49,,8946510.00,08/15/2011 12:00:00 AM,Elderly,1st Funding Round of Credit Year,40 @ 60,Apartment,1,"8,930",,49035,,,Jackson,MI,49201,Excel-New Urban Jax LDHA LP,,23549 Shaker BLVD,,Shaker Heights,,44122,Elderly,Distressed,,
Y08084,Armory Arts Commons Senior Residence,Jackson,General,494321.00,0.00,172,,49,35,Elderly,Peter Jobson,,Excel Realty Investors LLC,,"KMG Prestige, INC",Excel-New Urban LLC,Peter Jobson,,Apollo Housing Capital,0.75,45,New Construction,,11,38,,,,,5,5,3,,15,,7,14,,49,,0.00,08/01/2008 12:00:00 AM,Elderly,2nd Funding Round of Credit Year,40 @ 60,Apartment,1,"5,000",,,,,Jackson,MI,49201,Excel-New Urban LDHA LP,,23549 Shaker BLVD,,Shaker Heights,,44122,Distressed,,,
Y08112,Blair Park Townhomes,Jackson,General,17091.00,0.00,,,100,100,,Gerald A. Krueger,V05117,"American Community Developers, INC",,Independent Management Services,ACD Partners I LLC,Related Direct SLP LLC,RCC Credit Facility LLC,Centerline Capital Group,0.88,30,Acquisition/Rehab,,,80,20,,,,,5,5,,50,,40,,,,100,0.00,08/01/2008 12:00:00 AM,Family,2nd Funding Round of Credit Year,40 @ 60,Townhome,15,"1,205",,93650,,,Jackson,MI,49202,Blair Park 2005 LDHA LLC,,20250 Harper Ave,,Detroit,,48225,,,,
C12061,Foxfire Apartments,Jackson,General,1372651.00,0.00,171,,160,160,Preservation,Laurence S. Tisdale,,Laurence S. Tisdale,,Lockwood Management LLC,Cheryl Chorazewitz,Foxfire Investors LLC-GP,Laurence S. Tisdale,Centerline Capital Group,0.89,45,Acquisition/Rehab,,20,116,24,,,,,,8,,,,152,,,,160,16457157.00,08/15/2012 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Apartment,20,"2,400",,150100,,,Jackson,MI,49203,Foxfire Apartments LDHA LLC,,"26711 Northwestern Hwy, #250",,Southfield,,48033,Distressed,,,
H17024,Francis Senior Lofts,Jackson,General,926461.00,,121,,45,45,Open,Brian McGeady,,MV Affordable Housing LLC,,"MV Residential Property Management, Inc.",MV Residential Development LLC,,,"CREA, LLC",0.895,45,New Construction,,11,34,,,,,9,,7,0,0,0,29,,,45,,9339980.00,04/03/2017 12:00:00 AM,Elderly,2nd Funding Round of Credit Year,40 @ 60,Apartment,1,"15,522",,38619,,,Jackson,MI,49201,"Francis Senior Lofts, LLC",,9349 Waterstone Boulevard,,Cincinnati,,45249,Elderly,Distressed,,
H17024,Francis Senior Lofts,Jackson,General,831920.00,,129,,45,45,Open,Brian McGeady,,MV Affordable Housing LLC,Jackson Housing Commission,"MV Residential Property Management, Inc.",MV Residential Development LLC,,,"CREA, LLC",0.93,45,New Construction,,11,34,,,,,6,,6,,,,33,,,45,,9009795.00,10/02/2017 12:00:00 AM,Elderly,1st Funding Round of Credit Year,40 @ 60,Apartment,1,"15,522",,38619,,,Jackson,MI,49201,"Francis Senior Lofts LDHA, LLC",,9349 Waterstone Boulevard,,Cincinnati,,45249,Elderly,Distressed,,
Y08004,Madison Manor Apartments,Jackson,General,398048.00,0.00,128,,24,24,Elderly,Bishop Ira Coombs,X07090,Madison Apartments DEV Corp,Christ Centered Homes,Anchor Management,Bishop Ira Coombs,PNC Multifamily Capital,Christ Centered Homes,PNC Multifamily Capital,,,New Construction,,,24,,,,,3,,3,,12,,6,,,24,,0.00,08/01/2008 12:00:00 AM,Elderly,2nd Funding Round of Credit Year,,Apartment,1,,,19200,,,Jackson,MI,49202,Madison Apartments LDHA LP,,337 W. Monroe,,Jackson,,49202,Nonprofit,Distressed,,
F15002,Oak Grove Apartments,Jackson,Special Needs,695101.00,,121,,52,52,PSH,Jeffrey L. Kittle,,"Herman & Kittle Properties, Inc.",,"Herman & Kittle Properties, Inc.",Oak Grove Apts LLC,,,Eagle Capital,0.94,45,New Construction,,16,20,16,,,,3,,8,,,,41,,13,,52,7759062.00,09/29/2015 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Apartment,6,"1,957",0,52698,,,Jackson,MI,49203,"Oak Grove Apartments LDHA, LP",,"500 E. 96th Street, Suite 300",,Indianapolis,,46240,,,,
G16003,Oak Grove Apartments,Jackson,Special Needs,695101.00,,131,,52,52,PSH,Jeffrey L. Kittle,,"Herman & Kittle Properties, Inc.",,"Herman & Kittle Properties, Inc.","Oak Grove Apartments, LLC",Limited Partner - TBD,,NDC Housing & Economic DEV Corp,0.94,45,New Construction,,16,20,16,,,,3,0,8,0,0,0,41,0,13,,52,7759500.00,03/23/2016 12:00:00 AM,Family,2nd Funding Round of Credit Year,40 @ 60,Apartment,6,1957,0,52698,,,Jackson,MI,49203,"Oak Grove Apartments LDHA, LP",,"500 E. 96th Street, Suite 300",,Indianapolis,,46240,,,,
E14035,Otsego,Jackson,General,509638.00,0.00,173,,76,75,Preservation,Gleason E. Amboy,D13061,A & M Otsego LLC,,First Housing Corporation,,,,Great Lakes Capital Fund,0.83,45,Acquisition/Rehab,,69,7,,,,,,,,,,,75,,,76,,8376586.00,02/14/2014 12:00:00 AM,Elderly,2nd Funding Round of Credit Year,40 @ 60,Apartment,1,"41,166",,48522,,,Jackson,MI,49201,Otsego Elderly LDHA LLC,,4275 Five Oaks Drive,,Lansing,,48911,Elderly,Distressed,,
T15051,Otsego,Jackson,General,269086.00,,79,,76,76,,Gleason E. Amboy,,A & M Otsego LLC,,First Housing Corporation,FHC Developer LLC,A&M Otsego LLC,FHC Group LLC,Stratford Capital,0.9,45,Acquisition/Rehab,,69,7,,,,,,,,,35,,41,,,76,0,9692418.00,06/25/2015 12:00:00 AM,Elderly,Tax Exempt,40 @ 60,Apartment,1,"46,640",,49249,,,Jackson,MI,49201,Otsego Elderly LDHA LLC,,4275 Five Oaks Drive,,Lansing,,48911,,,,
D13061,Otsego Apartments,Jackson,General,492161.00,0.00,184,,76,76,Preservation,Gleason E. Amboy,,A & M Otsego GP LLC,,First Housing Corporation,Great Lakes Capital Fund,First Housing Corporation,,Great Lakes Capital Fund,0.8,45,Acquisition/Rehab,,69,7,,,,,,,,,,,76,,,76,,8101569.00,08/15/2013 12:00:00 AM,Elderly,1st Funding Round of Credit Year,40 @ 60,Apartment,1,"46,640",,43050,,,Jackson,MI,49201,Otsego Elderly LDHA LLC,,4275 Five Oaks Drive,,Lansing,,48911,Elderly,Distressed,,
D13026,Reflections,Jackson,General,444516.00,0.00,156,,68,68,Preservation,Phil Seybert,,Phil Seybert,,KMG Prestige INC,Seybert New LP,Smith Old LP,Great Lakes Capital Fund,Great Lakes Capital Fund,0.83,45,Acquisition/Rehab,,64,4,,,,,6,,20,,,,42,,,68,,6121883.00,02/15/2013 12:00:00 AM,Elderly,2nd Funding Round of Credit Year,40 @ 60,Apartment,2,"21,966",,46248,,,Jackson,MI,49202,Reflections LDHA LP,,"805 W. Broadway, Suite 1",,Mt. Pleasant,,48858,Elderly,,,
C12010,Green Meadows Apartments,Springport,General,170849.00,0.00,198,,24,24,Preservation,Jeff Gates,B11049,TJ Acquisitions LLC,,KMG Prestige INC,Thomas L. Lapka,,,The Summit Group,0.87,45,Acquisition/Rehab,,4,12,8,,,,1,,,,,,23,,,,24,2236039.00,02/15/2012 12:00:00 AM,Family,2nd Funding Round of Credit Year,40 @ 60,Apartment,2,"2,212",,19232,,,Jackson,MI,49284,TJ Green Meadows LDHA LP,,605 South Capitol Avenue,,Lansing,,48933,Rural,,,
Y08085,Green Meadows Apartments,Springport,General,104265.00,0.00,161,,24,24,Rural,Jeff Gates,,Jeffrey F. Gates,,"KMG Prestige, INC",TJ Acquisitions LLC,Thomas L. Lapka,,The Summit Group,0.82,45,Acquisition/Rehab,,4,12,8,,,,6,,6,,6,,6,,,,24,0.00,08/01/2008 12:00:00 AM,Family,2nd Funding Round of Credit Year,40 @ 60,Apartment,2,"1,920",,19760,,,Jackson,MI,49284,TJ Green Meadows LDHA LP,,605 South Capitol Avenue,,Lansing,,48933,,,,
T12039,Foxfire Apartments,Summit TWP,General,342657.00,0.00,98,,160,160,Pass Through,Laurence S. Tisdale,,Laurence S. Tisdale,,Lockwood Management CO,Foxfire Investors LLC,,,Centerline Capital Group,0.87,30,Acquisition/Rehab,,20,116,24,,,,,,,,,,160,,,,160,13280487.00,03/05/2012 12:00:00 AM,Family,Tax Exempt,40 @ 60,Apartment,20,"2,400",,150100,,,Jackson,MI,49203,Foxfire Apartments LDHA LLC,,"28777 Northwestern Hwy, Ste 220",,Southfield,,48034,,,,
B11010,Green Meadows / Kalamink Creek / Wexford Manor,Springport/Webberville/Onsted,General,481457.00,0.00,368,,72,72,Elderly,Jeff Gates,,TJ Acquisitions LLC,,"KMG Prestige, INC",Thomas L. Lapka,,,"City Real Estate Advisors, INC",0.75,45,Acquisition/Rehab,,44,20,8,,,,,,,,,,72,,,24,48,6493058.00,03/01/2011 12:00:00 AM,Family & Elderly,2nd Funding Round of Credit Year,40 @ 60,Apartment,4,"7,542",,50704,,,Jackson/Ingham/Lenawee,MI,49284/48892/49265,Watermark I LDHA LP,,605 South Capitol Avenue,,Lansing,,48933,Rural,,,
B11049,Green Meadows/Kalamink Creek/Bristle Arms,Springport/Webberville/White Pigeon,General,552388.00,0.00,172,,72,72,Preservation,Jeff Gates,,TJ Acquisitions LLC,,Watermark Management Group LLC,,Thomas L. Lapka,,Great Lakes Capital Fund for Housing LP XXVI,0.84,45,Acquisition/Rehab,,36,28,8,,,,2,,,,,,70,,,,72,7023556.00,08/15/2011 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Apartment,5,"5,268",,52848,,,Jackson/Ingham/St. Joseph,MI,49284/48892/49099,Watermark I LDHA LP,,605 South Capitol Avenue,,Lansing,,48933,Rural,,,
H17075,Brookhaven Senior Housing,Kalamazoo,General,1350753.00,,127,,75,75,Open,Tonya Johnson,,"Communities of Hope, INC",KBJ Non Profit Housing,Intrepid Professional Group,,,,"RBC Capital Equity Markets, LLC",0.93,45,New Construction,,75,,,,,,7,,,,,,68,,,73,,15462884.00,10/02/2017 12:00:00 AM,Elderly,1st Funding Round of Credit Year,40 @ 60,Apartment,1,"19,558",,60538,,,Kalamazoo,MI,49001,Brookhaven LDHA LP,,7950 Moorsbridge Road Suite 200,,Portage,,49024,Elderly,Nonprofit,,
Y08030,Comstock Village,Kalamazoo,General,696973.00,0.00,172,,112,112,,Freddie L. DuBose,X07062,Comville LLC,,1st City LLC,Briana DuBose,Dorance Amos,,BEI Property,0.8,45,Acquisition/Rehab,,12,76,24,,,,,,,56,56,,,,,,112,0.00,08/01/2008 12:00:00 AM,Family,2nd Funding Round of Credit Year,40 @ 60,Townhome,16,,,115752,,,Kalamazoo,MI,49048,CV LP,,"28 W. Adams, Ste 500",,Detroit,,48226,,,,
Z09068,Comstock Village,Kalamazoo,General,785346.00,0.00,258,,112,112,,Freddie L. DuBose,Y08030,Comville Apartments LLC,,Management Resource Development,Briana DuBose,Dorance Amos,,BEI Property,0.65,45,Acquisition/Rehab,,12,76,24,,,,,,,56,56,,,,,,112,0.00,05/01/2009 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Townhome,16,,,115752,,,Kalamazoo,MI,49048,CV Limited Partnership,,"28 W. Adams,  Ste 500",,Detroit,,48226,,,,
T10050,Gladeshire Apartments,Kalamazoo,,200332.00,0.00,172,,41,40,,Marvin D. Veltkamp,,Marvin D. Veltkamp,,Medallion Management INC,GL-Gladeshire Townhomes Kalamazoo LLC,Mark F. Wester,Nathan F. Rykse,Great Lakes Capital Fund,0.68,30,Acquisition/Rehab,,,30,10,,,,6,,,10,12,,12,,6,,40,0.00,06/01/2010 12:00:00 AM,Family,Tax Exempt,40 @ 60,Townhome,8,"2,424",,36900,,,Kalamazoo,MI,49007,Kalamazoo Gladeshire LDHA LP,,"834 King Highway, Suite 100",,Kalamazoo,,49001,,,,
E14029,Heather Gardens,Kalamazoo,Special Needs,867000.00,,126,,79,79,PSH,Lisa Willcutt,,"LIFT Foundation, A Nonprofit Housing Corp","LIFT Foundation, A Nonprofit Housing Corp",Intrepid Professional Group & Lockhart Mgmt & Cons,Brinshore Development LLC,Heather Gardens GP,Brinshore Heather Gardens SLP LLC,RedStone,0.88,45,Acquisition/Rehab,,9,31,39,,,,7,,16,,16,,40,,20,,79,10015616.00,10/01/2014 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Apartment,15,"1,893",,116886,,,Kalamazoo,MI,49048,Heather Gardens LDHA LP,,"2725 Airview BLVD, Suite 205",,Kalamazoo,,49002,Nonprofit,Distressed,,
E14029,Heather Gardens,Kalamazoo,Special Needs,1087865.00,0.00,171,,79,79,PSH,Lisa Willcutt,,LIFT Foundation,LIFT Foundation,Intrepid Prof Group & Lockhart Mgmt & Consulting,Brinshore Development,Heather Gardens GP,Brinshore Heather Gardens SLP LLC,Redstone,0.88,45,Acquisition/Rehab,,9,31,39,,,,7,,16,,16,,40,,20,,79,12157940.00,02/14/2014 12:00:00 AM,Family,2nd Funding Round of Credit Year,40 @ 60,Apartment,15,"3,021",,80757,,,Kalamazoo,MI,49048,Heather Gardens LDHA LP,,"2725 Airview BLVD, Suite 205",,Kalamazoo,,49002,Nonprofit,Distressed,,
F15075,Heather Gardens,Kalamazoo,Special Needs,685959.00,,134,,79,63,PSH,Lisa Willcutt,,LIFT Foundation NPHC,LIFT Foundation NPHC,Intrepid Professional Group & Lockhart Mgmt,"Brinshore Development, LLC","Heather Gardens GP, LLC","Brinshore Heather Gardens SLP, LLC",RedStone,0.94,15,Acquisition/Rehab,,9,31,39,,,,7,,14,,4,,38,16,20,,79,9582716.00,10/01/2015 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Apartment,15,"1,920",16688,61244,,,Kalamazoo,MI,49048,Heather Gardens LDHA LP,,"2725 Airview BLVD, Suite 302",,Kalamazoo,,49002,Nonprofit,Distressed,,
B11014,New Village Park,Kalamazoo,General,1472631.00,0.00,338,,152,152,Nonprofit,Lisa Willcutt,,"LIFT Foundation, INC",LIFT Foundation,Republic Management Corp,,,,National Equity Fund,0.74,45,Acquisition/Rehab,,63,51,38,,,,,,,,,,152,,,,152,16586354.00,03/01/2011 12:00:00 AM,Family,2nd Funding Round of Credit Year,40 @ 60,Apartment,18,,,121843,,,Kalamazoo,MI,49001,New Village Park LDHA LP,,"2725 Airview BLVD, Suite 205",,Kalamazoo,,49002,Distressed,,,
B11014,New Village Park,Kalamazoo,General,1500000.00,0.00,183,,152,152,Preservation,Lisa Willcutt,,"LIFT Foundation, INC","LIFT Foundation, INC",Republic Management Corp,Brinshore Development LLC,,,National Equity Fund,0.785,45,Acquisition/Rehab,,63,51,38,,,,,,,,,,152,,16,,152,17051872.00,08/15/2011 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Apartment,18,,,121843,,,Kalamazoo,MI,49001,New Village Park LDHA LP,,"2725 Airview BLVD, Suite 205",,Kalamazoo,,49002,Nonprofit,Distressed,,
A10025,Northwind/Hilltop Apartments,Kalamazoo,General,1004819.00,0.00,215,,161,160,Distressed,Willie M. Martin,Z09066,Amurcon  Corporation,,Amurcon  Corporation,Initial LP to be replaced by GLCF,,,Great Lakes Capital Fund,0.7,45,Acquisition/Rehab,,90,50,20,,,,,,,80,74,,6,,,100,60,13868321.00,08/17/2010 12:00:00 AM,Family & Elderly,2nd Funding Round of Credit Year,40 @ 60,Apartment,8,800,,113600,,,Kalamazoo,MI,49007,Northwind/Hilltop 2006 LDHA LP,,"30215 Southfield Road, Suite 200",,Southfield,,48076,,,,
