"secretaria","codigodepartamento","nombredepartamento","codigomunicipio","nombremunicipio","codigoestablecimiento","nombreestablecimiento","zona","direccion","telefono","niveles","grados","modelos"
"ANTIOQUIA","5","ANTIOQUIA","5031","AMALFI","105031000056","I. E. PRESBITERO GERARDO MONTOYA","URBANA,RURAL","KR ZEA 21 57","8300395-8301155","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"ANTIOQUIA","5","ANTIOQUIA","5031","AMALFI","105031001583","I. E. PUEBLO NUEVO","URBANA,RURAL","KR 30 25 A 12","8300884 - 8301644","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"ANTIOQUIA","5","ANTIOQUIA","5031","AMALFI","205031000191","I. E. R. PORTACHUELO","RURAL","CORREG.PORTACHUELO",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"ANTIOQUIA","5","ANTIOQUIA","5031","AMALFI","305031010476","INSTITUTO CORFERRINI","URBANA","CRA. GIRARDOT 20-68","8301617","BÁSICA PRIMARIA","22",
"TOLIMA","73","TOLIMA","73030","AMBALEMA","173030000066","INSTITUCION EDUCATIVA NICANOR VELASQUEZ ORTIZ","URBANA","KR 5 CL 16","3153953911","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"TOLIMA","73","TOLIMA","73030","AMBALEMA","273030000192","INSTITUCION EDUCATIVA TECNICA EL DANUBIO","RURAL","VDA CUATRO ESQUINAS","3153953911","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11",
"CUNDINAMARCA","25","CUNDINAMARCA","25035","ANAPOIMA","625035000099","INST DE EDUC  INTEGL SAN SEBASTIAN                          ","URBANA","KR 2 1 29 BR SAN JOSE","8990338","MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","21,22,23,24,25",
"CUNDINAMARCA","25","CUNDINAMARCA","25035","ANAPOIMA","125035000159","INST. EDUC. JULIO CESAR SANCHEZ  SEDE 1","RURAL,URBANA","AVENIDA  DE LAS MERCEDES BARRIO  LIBERIA","8993310","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CUNDINAMARCA","25","CUNDINAMARCA","25035","ANAPOIMA","225035000358","INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL PATIO BONITO","RURAL","VEREDA PATIO BONITO","3114465803","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20",
"CUNDINAMARCA","25","CUNDINAMARCA","25035","ANAPOIMA","225035000072","INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL SAN ANTONIO","RURAL","INSPECCION SAN ANTONIO","3124807496","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22",
"CUNDINAMARCA","25","CUNDINAMARCA","25035","ANAPOIMA","325035000492","INSTITUTO DE EDUCACION INTEGRAL SAN SEBASTIAN","URBANA","IND KR 2 1 29S","8999220-3152601104","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CUNDINAMARCA","25","CUNDINAMARCA","25035","ANAPOIMA","325035000506","LICEO EMMAUS","URBANA","KR 2 1 29","8993061","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"CUNDINAMARCA","25","CUNDINAMARCA","25035","ANAPOIMA","325035000441","LICEO MARIA MONTESORI                                         ","URBANA","KR 4 5 64","3115036789","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9",
"CUNDINAMARCA","25","CUNDINAMARCA","25035","ANAPOIMA","325035000484","LICEO MODERNO CAMP                                            ","URBANA","KR 2 11 120","8990391","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",
"NARIÑO","52","NARIÑO","52036","ANCUYÁ","252036000235","CENTRO EDUCATIVO CEBALLOS","RURAL","VEREDA CEBALLOS","3154304353","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52036","ANCUYÁ","252036000138","CENTRO EDUCATIVO COCHA BLANCA","RURAL","VEREDA COCHA BLANCA","3173322860","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21",
"NARIÑO","52","NARIÑO","52036","ANCUYÁ","252036000120","CENTRO EDUCATIVO CRUZ DE MAYO","RURAL","VEREDA CRUZ DE MAYO","3163690563","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52036","ANCUYÁ","252036000243","CENTRO EDUCATIVO EL COLLAL","RURAL","VEREDA EL COLLAL","3177655190","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52036","ANCUYÁ","252036000375","CENTRO EDUCATIVO EL GUADUAL","RURAL","VEREDA GUADUAL","3176622402","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,22",
"NARIÑO","52","NARIÑO","52036","ANCUYÁ","252036000324","CENTRO EDUCATIVO EL PEDREGAL","RURAL","VEREDA PEDREGAL","3165182356","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21",
"NARIÑO","52","NARIÑO","52036","ANCUYÁ","252036000278","CENTRO EDUCATIVO EL PLACER","RURAL","VEREDA EL PLACER","3156663774","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52036","ANCUYÁ","252036000391","CENTRO EDUCATIVO EL ROSARIO","RURAL","VEREDA ROSARIO","3154574399","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21",
"NARIÑO","52","NARIÑO","52036","ANCUYÁ","252036000332","CENTRO EDUCATIVO GERMAN","RURAL","VEREDA GERMAN","3207078633","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,22",
"NARIÑO","52","NARIÑO","52036","ANCUYÁ","252036000090","CENTRO EDUCATIVO INDO","RURAL","VEREDA INDO","3128668960 - 3225325889","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52036","ANCUYÁ","252036000111","CENTRO EDUCATIVO LA ARADA","RURAL","VEREDA LA ARADA","3154826041","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21",
"NARIÑO","52","NARIÑO","52036","ANCUYÁ","252036000367","CENTRO EDUCATIVO LA BOYERA","RURAL","VEREDA BOYERA","3178519688","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22",
"NARIÑO","52","NARIÑO","52036","ANCUYÁ","252036020155","CENTRO EDUCATIVO LA QUINUA","RURAL","VEREDA LA QUINUA","3172536070","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52036","ANCUYÁ","252036000227","CENTRO EDUCATIVO SAN ANTONIO","RURAL","VEREDA SAN ANTONIO","3167836941","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52036","ANCUYÁ","252036000103","CENTRO EDUCATIVO SAN LUIS","RURAL","VEREDA SAN LUIS","3173573561","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52036","ANCUYÁ","252036000405","CENTRO EDUCATIVO SAN PEDRO","RURAL","VEREDA SAN PEDRO","3217099550","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52036","ANCUYÁ","252036000294","CENTRO EDUCATIVO SAN VICENTE","RURAL","VEREDA SAN VICENTE","3182915559 - 3166200527","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22",
"NARIÑO","52","NARIÑO","52036","ANCUYÁ","152036000010","INSTITUCION EDUCATIVA CARLOS ALBORNOZ ROSAS","URBANA","KR 3 2 36","3167627784","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,10,11,20,21,23,24,25,26",
"NARIÑO","52","NARIÑO","52036","ANCUYÁ","252036000049","INSTITUCION EDUCATIVA LA LOMA","RURAL","VEREDA LA LOMA","3113013236","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,20,21",
"NARIÑO","52","NARIÑO","52036","ANCUYÁ","252036000057","INSTITUCION EDUCATIVA MARIA AUXILIADORA","RURAL","VEREDA EL INGENIO","3136026589","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,20,21,22",
"NARIÑO","52","NARIÑO","52036","ANCUYÁ","252036000081","INSTITUCION EDUCATIVA NUESTRA SEÑORA DE LAS LAJAS","RURAL","VEREDA MACASCRUZ","3184016825","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,22",
"NARIÑO","52","NARIÑO","52036","ANCUYÁ","152036000036","INSTITUCION EDUCATIVA SAN FRANCISCO DE ASIS","URBANA","IND BARRIO SAN FRANCISCO","3162565300","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26",
"NARIÑO","52","NARIÑO","52036","ANCUYÁ","252036000065","INSTITUCION EDUCATIVA YANANCHA","RURAL","VEREDA YANANCHA","3175109243","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,20,21",
"VALLE","76","VALLE DEL CAUCA","76036","ANDALUCÍA","376036000431","COL CAMPESTRE VILLA DEL SOL","URBANA","CL 4 4 A 12","2263319","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",
"VALLE","76","VALLE DEL CAUCA","76036","ANDALUCÍA","376036000392","COLEGIO NUEVO HORIZONTE","URBANA","KR 3 18 18","2263835","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",
"VALLE","76","VALLE DEL CAUCA","76036","ANDALUCÍA","276036000037","IE AGRICOLA CAMPOALEGRE","RURAL","CORREG CAMPOALEGRE","3168717295","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22",
"VALLE","76","VALLE DEL CAUCA","76036","ANDALUCÍA","176036000024","IE ELEAZAR LIBREROS SALAMANCA","URBANA","CL 6 4 15","2235122-2235123-2235201-223512123","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,PRIMERA INFANCIA","-3,-1,0,1,2,3,4,5,6,7,8,9,10,11,14,21,22,23,24,99",
"VALLE","76","VALLE DEL CAUCA","76036","ANDALUCÍA","376036000503","JARDÍN INFANTIL APRENDE JUGANDO CON AMOR","URBANA","CL 10 3 30","3113029726","PREESCOLAR","-3",
"ANTIOQUIA","5","ANTIOQUIA","5034","ANDES","205034000787","C. E. R. LA MANUELA","RURAL","VDA. LA MANUELA","8414482","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21",
"ANTIOQUIA","5","ANTIOQUIA","5034","ANDES","205034000329","C. E. R. SANTA INES","RURAL","CORREG. STA. INES","8422063","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,21,22",
"ANTIOQUIA","5","ANTIOQUIA","5034","ANDES","305034001401","CIBERCOLEGIO                                                                                        ","URBANA","CRA. 48  47 70","3113486192","MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","22,23,24,25,26",
"ANTIOQUIA","5","ANTIOQUIA","5034","ANDES","405034001430","COLEGIO PEDAGOGICO SIGLO XXI  COCEP SIGLO XXI ","URBANA","CABECERA MPAL.",,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9",
"ANTIOQUIA","5","ANTIOQUIA","5034","ANDES","205034000345","I. E. FELIPE HENAO JARAMILLO","RURAL","CORREG. BUENOS AIRES","8422157","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"ANTIOQUIA","5","ANTIOQUIA","5034","ANDES","105034000740","I. E. JUAN DE DIOS URIBE","URBANA,RURAL","KR 48 47 70","8414050","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"ANTIOQUIA","5","ANTIOQUIA","5034","ANDES","405034001391","I.E LA CEIBA","RURAL","VDA VALLEUMBRIA","4217755 EXT. 101","MEDIA,BÁSICA SECUNDARIA","6,7,8,9,10,11",
"ANTIOQUIA","5","ANTIOQUIA","5034","ANDES","105034000278","I. E. MARCO FIDEL SUAREZ","URBANA,RURAL","KR CAJIBIO 55 A 06","8414448","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"ANTIOQUIA","5","ANTIOQUIA","5034","ANDES","105034001207","I. E. MARIA AUXILIADORA","URBANA","CL 52 49 28","841 44 51","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11",
"ANTIOQUIA","5","ANTIOQUIA","5034","ANDES","405034001421","I.E. NUEVO HORIZONTE","URBANA","IND VDA. SANTA ANA",,,,
"ANTIOQUIA","5","ANTIOQUIA","5034","ANDES","205034000078","I. E. R. CARBONERA","RURAL","CORREG. SAN BARTOLO","8423819","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"ANTIOQUIA","5","ANTIOQUIA","5034","ANDES","205034000299","I. E. SAN JOSE","RURAL","CORREG. SAN JOSE","8414482","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"ANTIOQUIA","5","ANTIOQUIA","5034","ANDES","105034000014","I. E. SAN JUAN DE LOS ANDES","URBANA","KR 50 51 58","841 43 76","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21",
"ANTIOQUIA","5","ANTIOQUIA","5034","ANDES","205034001317","I. E. SAN PERUCHITO","RURAL","CORREG. E LA CHAPARRALA","8414482","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"ANTIOQUIA","5","ANTIOQUIA","5034","ANDES","205034000256","I. E. SANTA RITA","RURAL","CORREG. SANTA RITA","8425007","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"ANTIOQUIA","5","ANTIOQUIA","5034","ANDES","205034000248","I. E. TAPARTO","RURAL,URBANA","CORREG. TAPARTO","8485363","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"ANTIOQUIA","5","ANTIOQUIA","5034","ANDES","305034001380","INSTITUTO CORFERRINI                                                                                ","URBANA","KR 50 51 58","8417993","MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","21,22,23,24,25,26",
"ANTIOQUIA","5","ANTIOQUIA","5036","ANGELÓPOLIS","205036000075","C. E. R. SANTA RITA","RURAL","VDA. SANTA RITA",,"PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"ANTIOQUIA","5","ANTIOQUIA","5036","ANGELÓPOLIS","305036000266","CIBERCOLEGIO                                                                                        ","URBANA","CL. HORIZONTES","842 10 83   EXT. 22                               ","MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","21,22,23,24,25,26",
"ANTIOQUIA","5","ANTIOQUIA","5036","ANGELÓPOLIS","205036000083","I. E. LOS ANGELES","RURAL","CORREG.LA ESTACIÓN","8422619","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"ANTIOQUIA","5","ANTIOQUIA","5036","ANGELÓPOLIS","105036000097","I. E.  SAN JOSE","URBANA","CL 9 14 03","8421046","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"ANTIOQUIA","5","ANTIOQUIA","5038","ANGOSTURA","205038000145","C. E. R. LA QUINTA","RURAL","VDA. LA QUINTA",,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,21,22",
"ANTIOQUIA","5","ANTIOQUIA","5038","ANGOSTURA","205038000439","C. E. R. PAJARITO ARRIBA","RURAL","VDA. PAJARITO ARRIBA","864 51 16","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21",
"ANTIOQUIA","5","ANTIOQUIA","5038","ANGOSTURA","205038000277","C. E. R. SAN FERNANDO","RURAL","VDA. SAN ALEJANDRO","864 51 16","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,22",
"ANTIOQUIA","5","ANTIOQUIA","5038","ANGOSTURA","205038000161","C. E. R. SANTA ANA","RURAL","VDA. SANTA ANA","8645116","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,21",
"ANTIOQUIA","5","ANTIOQUIA","5038","ANGOSTURA","105038000019","I. E. MARIANO DE JESUS EUSSE","RURAL,URBANA","KR 9 8 84","864 50 57","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"ANTIOQUIA","5","ANTIOQUIA","5038","ANGOSTURA","305038000640","INSTITUTO CODESARROLLO","RURAL","VDA. LA GUAJIRA","4442088 ext 126                              ","MEDIA,BÁSICA SECUNDARIA","6,7,8,9,10,11",
"CUNDINAMARCA","25","CUNDINAMARCA","25040","ANOLAIMA","325040000778","COL  CAMPESTRE SANTO DOMINGO SAVIO","RURAL","FINCA LA FLORESTA - CASA SAN MARTÍN DE PORRES ","091 8454085         ","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9",
"CUNDINAMARCA","25","CUNDINAMARCA","25040","ANOLAIMA","225040000544","IE DPTAL LA FLORIDA","RURAL","LA FLORIDA  VENTORRILLO","3105543020","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CUNDINAMARCA","25","CUNDINAMARCA","25040","ANOLAIMA","125040000582","INSTITUCION EDUCATIVA DEPARTAMENTAL CARLOS GIRALDO","RURAL,URBANA","CRA 2¿ N¿ 2 A - 18 NORTE","3124781748","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CUNDINAMARCA","25","CUNDINAMARCA","25040","ANOLAIMA","125040000396","INSTITUCION EDUCATIVA DEPARTAMENTAL INSTITUTO TECNICO OLGA SANTAMARIA","URBANA,RURAL","CLLE 3 NO 9-56","8454474","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,23,24,25,26",
"CUNDINAMARCA","25","CUNDINAMARCA","25040","ANOLAIMA","225040000625","INSTITUCION EDUCATIVA DEPARTAMENTAL JOSE HUGO ENCISO","RURAL","REVENTONES ANOLAIMA","3214887013","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"ANTIOQUIA","5","ANTIOQUIA","5040","ANORÍ","205040000357","C. E. R. EL CARMIN","RURAL","VDA. EL CARMIN",,"PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21",
"ANTIOQUIA","5","ANTIOQUIA","5040","ANORÍ","205040000314","C. E. R.  MADRESECA","RURAL","VDA. MADRESECA",,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,21",
"ANTIOQUIA","5","ANTIOQUIA","5040","ANORÍ","305040001404","CIBERCOLEGIO UCN","URBANA","IND PARQUE PRINCIPAL","3218001515","MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","21,22,23,24,25,26",
"ANTIOQUIA","5","ANTIOQUIA","5040","ANORÍ","105040000212","I. E. ANORI","RURAL,URBANA","KR 35 26 380","8350861","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"ANTIOQUIA","5","ANTIOQUIA","5040","ANORÍ","405040001395","I.E. NUEVO HORIZONTE","URBANA","VDA. PUENTE ALEGRE",,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9",
"ANTIOQUIA","5","ANTIOQUIA","5040","ANORÍ","205040001027","I. E. R. MONTEFRIO","RURAL","VDA. MONTEFRIO","8350666","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11",
"ANTIOQUIA","5","ANTIOQUIA","5040","ANORÍ","405040001346","INSTITUTO CODESARROLLO","RURAL","VDA. PAJONAL","4442088 ext 126                           ","MEDIA,BÁSICA SECUNDARIA","6,7,8,9,10,11",
"ANTIOQUIA","5","ANTIOQUIA","5040","ANORÍ","405040001417","INSTITUTO CORFERRINI","RURAL","VDA. LOS TROZOS","8350449","BÁSICA PRIMARIA","22",
"CALDAS","17","CALDAS","17042","ANSERMA","217042000883","INSTITUCION EDUCATIVA ALTO NUBIA","RURAL","VDA. NUBIA ALTA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11",
"CALDAS","17","CALDAS","17042","ANSERMA","117042000552","INSTITUCION EDUCATIVA AURELIANO FLOREZ CARDONA ","URBANA","IND BARRIO LA PRADERA VIA MED.","8534829","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,14,21,22,23,24,25,26",
"CALDAS","17","CALDAS","17042","ANSERMA","117042000561","INSTITUCION EDUCATIVA DE OCCIDENTE","URBANA","KR 5 11 19","8532154","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,14,15,18,21,22,23",
"CALDAS","17","CALDAS","17042","ANSERMA","217042000913","INSTITUCION EDUCATIVA EL HORRO","RURAL","VEREDA EL HORRO","3103712174","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CALDAS","17","CALDAS","17042","ANSERMA","117042000650","INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR REBECA SIERRA CARDONA","URBANA","CALLE 24  CARRERA 1E ESQUINA","8532193","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,21,22,23,24,25,26,99",
"CALDAS","17","CALDAS","17042","ANSERMA","217042000166","INSTITUCION EDUCATIVA GOMEZ FERNANDEZ","RURAL","VEREDA PARTIDAS","NO APLICA NO APLICA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23",
"CALDAS","17","CALDAS","17042","ANSERMA","217042000417","INSTITUCION EDUCATIVA JERONIMO DE TEJELO","RURAL","VEREDA LA RICA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25",
"CALDAS","17","CALDAS","17042","ANSERMA","217042000263","INSTITUCION EDUCATIVA JUAN XXIII","RURAL","VEREDA CONCHARI","3104870061","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CALDAS","17","CALDAS","17042","ANSERMA","217042000107","INSTITUCION EDUCATIVA OCUZCA","RURAL","VDA. MARAPRA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22",
"CALDAS","17","CALDAS","17042","ANSERMA","217042000344","INSTITUCION EDUCATIVA SAN PEDRO","RURAL","VDA. SAN PEDRO",,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,22,23,24",
"CALDAS","17","CALDAS","17042","ANSERMA","317042001060","INSTITUTO TECNICO DE CAPACITACION EN SISTEMAS","URBANA","LA VARIANTE","8532616 NO APLICA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,24",
"CALDAS","17","CALDAS","17042","ANSERMA","317042001086","JARDIN INFANTIL VIVENCIAS","URBANA","CALLE 24 CARRERA 7A 23-15","8536686 NO APLICA","PREESCOLAR","-3",
"VALLE","76","VALLE DEL CAUCA","76041","ANSERMANUEVO","376041001127","CENTRO EDUCATIVO SEDI","URBANA","CL 5 5 72",,"BÁSICA SECUNDARIA,MEDIA,BÁSICA PRIMARIA","11,21,22,23,24,25,26",
"VALLE","76","VALLE DEL CAUCA","76041","ANSERMANUEVO","376041000031","COL PARROQUIAL NUESTRA SEÑORA DE FÁTIMA","URBANA","CL 5 5 72","2052111","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",
