"expediente","nombre_establecimiento","ciudad","departamento","direccion","concepto_corto","concepto","fecha_notificacion","fecha_vencimiento"
"1491G","SUBRED INTEGRADA DE SERVICIOS DE SALUD CENTRO ORIENTE E S E   LA VICTORIA  ANTES HOSPITAL LA VICTORIA ESE III NIVEL","BOGOTA D C","BOGOTA D C","DIAGONAL 39 SUR  NO  3 20 ESTE  BOGOTÁ D C","PENDIENTE INSPECCIÓN","CUMPLE CON LAS BUEANS PRACTICAS DE MANUFACTURA PARA GASES MEDICINALES PARA LA FABRICACIÓN Y DISTRIBUCION EN LINEA DE GASES DE USO MEDICINAL DE LOS PRINCIPIOS ACTIVOS Y LAS FORMAS FARMACÉUTICAS QUE SE RELACIONAN A CONTINUACIÓN 1  NO ESTÉRILES1 1  AIREE  MEDICINAL  EN SITIO POR COMPRESOR  1 1 1   GASEOSANOTAS ACLARATORIAS  1  EL ANTERIOR CONCEPTO TÉCNICO  AUTORIZA ÚNICAMENTE LA PRODUCCIÓN Y SUMINISTRO EN LÍNEA DE AIRE MEDICINAL EN SITIO POR COMPRESIÓN EN LA FORMA FARMACÉUTICA ANTES DESCRITA  2  CUALQUIER MODIFICACIÓN QUE SE HAGA EN LAS CONDICIONES EVALUADAS Y CERTIFICADAS DURANTE LA PRESENTE AUDITORIA  RESPECTO A EQUIPOS  ÁREAS  PROCESOS PRODUCTIVOS  PERSONAL TÉCNICO PRINCIPAL O DE LAS EMPRESAS CON LAS QUE SE CONTRATÓ LA REALIZACIÓN DE ACTIVIDADES CRÍTICAS DE PRODUCCIÓN Y CONTROL DE CALIDAD  DEBERÁN SER NOTIFICADAS AL INVIMA CON EL FIN DE QUE ÉSTE EVALÚE Y VERIFIQUE SI SE REQUIERE UNA VISITA DE AMPLIACIÓN O VERIFICACIÓN DEL CONCEPTO TÉCNICO EMITIDO  DE ACUERDO CON LAS DISPOSICIONES DE LA NORMATIVIDAD SANITARIA CORRESPONDIENTE  SO PENA  DE LAS ACCIONES A QUE HAYA LUGAR","2018-04-24","2021-05-09"
"1882G","CLINICA PORTOAZUL S A","PUERTO COLOMBIA","ATLANTICO","CARRERA 30 CORREDOR UNIVERSITARIO NO  1 – 89  VÍA A PUERTO COLOMBIA","CUMPLE","CUMPLE CON LAS BUENAS PRACTICAS DE MANUFACTURA POR LO TANTO SE RENUEVA EL CONCEPTO TECNICO PARA LA FABRICACION Y DISTRIBUCION EN LINEA DE GASES DE USO MEDICINAL CON LOS PRINCIPIOS ACTIVOS Y LAS FORMAS FARMACEUTICAS QUE SE RELACIONAN A CONTINUACION 1  NO ESTERILES1 1 AIRE MEDICINAL  EN SITIO POR COMPRESOR  	1 1 1 GASEOSONOTAS ACLARATORIAS 1  EL ANTERIOR CONCEPTO TECNICO  AUTORIZA UNICAMENTE LA PRODUCCION Y SUMINISTRO EN LINEA DE AIRE MEDICINAL EN SITIO POR COMPRESION EN LA FORMA FARMACEUTICA ANTES DESCRITA  2 CUALQUIER MODIFICACION QUE SE HAGA EN LAS CONDICIONES EVALUADAS Y CERTIFICADAS DURANTE LA PRESENTE AUDITORIA  RESPECTO A EQUIPOS  AREAS  PROCESOS PRODUCTIVOS  PERSONAL TECNICO PRINCIPAL O DE LAS EMPRESAS CON LAS QUE SE CONTRATO LA REALIZACION DE ACTIVIDADES CRITICAS DE PRODUCCION Y CONTROL DE CALIDAD  DEBERAN SER NOTIFICADAS AL INVIMA CON EL FIN DE QUE ESTE EVALUE Y VERIFIQUE SI SE REQUIERE UNA VISITA DE AMPLIACION O VERIFICACION DEL CONCEPTO TECNICO EMITIDO  DE ACUERDO CON LAS DISPOSICIONES DE LA NORMATIVIDAD SANITARIA CORRESPONDIENTE  SO PENA  DE LAS ACCIONES A QUE HAYA LUGAR","2021-12-07","2024-12-22"
"1952G","CLINICA FARALLONES S A","CALI","VALLE DEL CAUCA","CALLE 9C  NO  50   25  CALI   VALLE DEL CAUCA","CUMPLE","CUMPLE CON LAS BUENAS PRÁCTICAS DE MANUFACTURA  POR LO TANTO SE RENUEVA EL CONCEPTO TÉCNICO PARA LA FABRICACIÓN Y DISTRIBUCCIÓN EN LÍNEA DE GASES DE USO MEDICINAL  CON LOS PRINCIPIOS ACTIVOS Y LAS FORMAS FARMACÉUTICAS QUE SE RELACIONAN A CONTINUACIÓN 1  NO ESTÉRILES1 1  AIRE MEDICINAL  EN SITIO POR COMPRESOR  1 1 1  GASEOSONOTAS ACLARATORIAS  1 EL ANTERIOR CONCEPTO TÉCNICO  AUTORIZA ÚNICAMENTE LA PRODUCCIÓN Y SUMINISTRO EN LÍNEA DE AIRE MEDICINAL EN SITIO POR COMPRESIÓN  CON EL PRINCIPIO ACTIVO Y LA FORMA FARMACÉUTICA ANTES DESCRITA 2 CUALQUIER MODIFICACIÓN QUE SE HAGA EN LAS CONDICIONES EVALUADAS Y CERTIFICADAS DURANTE LA PRESENTE AUDITORIA  RESPECTO A EQUIPOS  ÁREAS  PROCESOS PRODUCTIVOS  PERSONAL TÉCNICO PRINCIPAL O DE LAS EMPRESAS CON LAS QUE SE CONTRATÓ LA REALIZACIÓN DE ACTIVIDADES CRÍTICAS DE PRODUCCIÓN Y CONTROL DE CALIDAD  DEBERÁN SER NOTIFICADAS AL INVIMA CON EL FIN DE QUE ÉSTE EVALÚE Y VERIFIQUE SI SE REQUIERE UNA VISITA DE AMPLIACIÓN O VERIFICACIÓN DEL CONCEPTO TÉCNICO EMITIDO  DE ACUERDO CON LAS DISPOSICIONES DE LA NORMATIVIDAD SANITARIA CORRESPONDIENTE  SO PENA DE LAS ACCIONES A QUE HAYA LUGAR","2021-11-30","2024-12-15"
"1953G","CLINICA EL PRADO S A","MEDELLIN","ANTIOQUIA","CALLE 19A NRO  44   25","PENDIENTE INSPECCIÓN","CUMPLE CON LAS BUENAS PRÁCTICAS DE MANUFACTURA PARA POR LO TANTO SE RENUEVA EL CONCEPTO TECNICO PARA LA FABRICACIÓ Y DISTRIBUCIÓN EN LINEA DE GASES DE USO MEDICINALPARA LOS PRINCIPIOS ACTIVOS Y LAS FORMAS FARMACEUTICAS QUE SE RELACIONAN A CONTINUACIÓN 1  NO ESTÉRILES1 1  AIRE MEDICINAL  EN SITIO POR COMPRESOR  1 1 1  GASEOSONOTAS ACLARATORIAS  1  EL ANTERIOR CONCEPTO TÉCNICO  AUTORIZA ÚNICAMENTE LA PRODUCCIÓN Y SUMINISTRO EN LÍNEA DE AIRE MEDICINAL EN SITIO POR COMPRESIÓN EN LA FORMA FARMACÉUTICA ANTES DESCRITA  2  CUALQUIER MODIFICACIÓN QUE SE HAGA EN LAS CONDICIONES EVALUADAS Y CERTIFICADAS DURANTE LA PRESENTE AUDITORIA  RESPECTO A EQUIPOS  ÁREAS  PROCESOS PRODUCTIVOS  PERSONAL TÉCNICO PRINCIPAL O DE LAS EMPRESAS CON LAS QUE SE CONTRATÓ LA REALIZACIÓN DE ACTIVIDADES CRÍTICAS DE PRODUCCIÓN Y CONTROL DE CALIDAD  DEBERÁN SER NOTIFICADAS AL INVIMA CON EL FIN DE QUE ÉSTE EVALÚE Y VERIFIQUE SI SE REQUIERE UNA VISITA DE AMPLIACIÓN O VERIFICACIÓN DEL CONCEPTO TÉCNICO EMITIDO  DE ACUERDO CON LAS DISPOSICIONES DE LA NORMATIVIDAD SANITARIA CORRESPONDIENTE  SO PENA  DE LAS ACCIONES A QUE HAYA LUGAR","01/10/2018","16/10/2021"
"1960G","HOSPITAL SAN JUAN DE DIOS ESE","RIONEGRO","ANTIOQUIA","CARRERA 48 NRO  56 59 RIONEGRO   ANTIOQUIA","PENDIENTE INSPECCIÓN","CUMPLE CON LAS BUENAS PRÁCTICAS DE MANUFACTURA  PARA LA FABRICACIÓN Y DISTRIBUCION EN LINEA DE GASES DE USO MEDICINAL   POR LO TANTO SE RENUEVA EL CONCEPTO TÉCNICO PARA LOS PRINCIPIOS ACTIVOS Y LAS FORMAS FARMACÉUTICAS QUE SE RELACIONAN A CONTINUACIÓN 1  NO ESTERILES1 1  AIRE MEDICINAL  EN SITIO POR COMPRESOR  1 1 1  GASEOSONOTAS ACLARATORIAS 1  EL ANTERIOR CONCEPTO TÉCNICO  AUTORIZA ÚNICAMENTE LA PRODUCCIÓN Y SUMINISTRO EN LÍNEA DE AIRE MEDICINAL EN SITIO POR COMPRESIÓN EN LA FORMA FARMACÉUTICA ANTES DESCRITA  2  CUALQUIER MODIFICACIÓN QUE SE HAGA EN LAS CONDICIONES EVALUADAS Y CERTIFICADAS DURANTE LA PRESENTE AUDITORIA  RESPECTO A EQUIPOS  ÁREAS  PROCESOS PRODUCTIVOS  PERSONAL TÉCNICO PRINCIPAL O DE LAS EMPRESAS CON LAS QUE SE CONTRATÓ LA REALIZACIÓN DE ACTIVIDADES CRÍTICAS DE PRODUCCIÓN Y CONTROL DE CALIDAD  DEBERÁN SER NOTIFICADAS AL INVIMA CON EL FIN DE QUE ÉSTE EVALÚE Y VERIFIQUE SI SE REQUIERE UNA VISITA DE AMPLIACIÓN O VERIFICACIÓN DEL CONCEPTO TÉCNICO EMITIDO  DE ACUERDO CON LAS DISPOSICIONES DE LA NORMATIVIDAD SANITARIA CORRESPONDIENTE  SO PENA  DE LAS ACCIONES A QUE HAYA LUGAR","2018-10-18","2021-11-01"
"1966G","CLINICA IBEROAMERICA S A S","BARRANQUILLA","ATLANTICO","CALLE 86 NRO  50   26","CUMPLE","CUMPLE CON LAS BUENAS PRACTICAS DE MANUFACTURA  PARA LA FABRICACION Y DISTRIBUCION EN LINEA DE GASES DE USO MEDICINAL  POR LO TANTO  SE RENUEVA EL CONCEPTO TECNICO PARA LOS PRINCIPIOS ACTIVOS Y LAS FORMAS FARMACEUTICAS QUE SE RELACIONAN A CONTINUACION 1  NO ESTERILES1 1 AIRE MEDICINAL  EN SITIO POR COMPRESOR 1 1 1 GASEOSONOTAS ACLARATORIAS  1  EL ANTERIOR CONCEPTO TECNICO  AUTORIZA UNICAMENTE LA PRODUCCION Y SUMINISTRO EN LINEA DE AIRE MEDICINAL EN SITIO POR COMPRESION EN LA FORMA FARMACEUTICA ANTES DESCRITA  2  CUALQUIER MODIFICACION QUE SE HAGA EN LAS CONDICIONES EVALUADAS Y CERTIFICADAS DURANTE LA PRESENTE AUDITORIA  RESPECTO A EQUIPOS  AREAS  PROCESOS PRODUCTIVOS  PERSONAL TECNICO PRINCIPAL O DE LAS EMPRESAS CON LAS QUE SE CONTRATO LA REALIZACION DE ACTIVIDADES CRITICAS DE PRODUCCION Y CONTROL DE CALIDAD  DEBERAN SER NOTIFICADAS AL INVIMA CON EL FIN DE QUE ESTE EVALUE Y VERIFIQUE SI SE REQUIERE UNA VISITA DE AMPLIACION O VERIFICACION DEL CONCEPTO TECNICO EMITIDO  DE ACUERDO CON LAS DISPOSICIONES DE LA NORMATIVIDAD SANITARIA CORRESPONDIENTE  SO PENA DE LAS ACCIONES A QUE HAYA LUGAR","2022-04-18","2025-05-02"
"1726G","CLINICA MARLY S A","BOGOTA D C","BOGOTA D C","CALLE 50  NO   9   67","CUMPLE","CUMPLE CON LAS BUENAS PRACTICAS DE MANUFACTURA DE GASES MEDICINALES  POR LO TANTO SE RENUEVA EL CONCEPTO TECNICO PARA LA FABRICACION Y DISTRIBUCION EN LINEA DE GASES DE USO MEDICINAL CON LOS PRINCIPIOS ACTIVOS Y LAS FORMAS FARMACEUTICAS QUE SE RELACIONAN A CONTINUACION  1  NO ESTERILES1 1  AIRE MEDICINAL  EN SITIO POR COMPRESOR 1 1 1 GASEOSONOTAS ACLARATORIAS 1  EL ANTERIOR CONCEPTO TECNICO  AUTORIZA UNICAMENTE LA PRODUCCION EN LINEA DE AIRE MEDICINAL EN SITIO POR COMPRESION EN LOS DIFERENTES SERVICIOS DE LA CLINICA  EN LA FORMA FARMACEUTICA ANTES DESCRITA 2  CUALQUIER MODIFICACION QUE SE HAGA EN LAS CONDICIONES EVALUADAS Y CERTIFICADAS DURANTE LA PRESENTE AUDITORIA  RESPECTO A EQUIPOS  AREAS  PROCESOS PRODUCTIVOS  PERSONAL TECNICO PRINCIPAL O DE LAS EMPRESAS CON LAS QUE SE CONTRATO LA REALIZACION DE ACTIVIDADES CRITICAS DE PRODUCCION Y CONTROL DE CALIDAD  DEBERAN SER NOTIFICADAS AL INVIMA CON EL FIN DE QUE ESTE EVALUE Y VERIFIQUE SI SE REQUIERE UNA VISITA DE AMPLIACION O VERIFICACION DEL CONCEPTO TECNICO EMITIDO  DE ACUERDO CON LAS DISPOSICIONES DE LA NORMATIVIDAD SANITARIA CORRESPONDIENTE  SO PENA DE LAS ACCIONES A QUE HAYA LUGAR","2022-03-14","2025-03-28"
"1752G","CLINICA COMFAMILIAR   RISARALDA","PEREIRA","RISARALDA","AVENIDA CIRCUNVALAR NO  3   01","PENDIENTE INSPECCIÓN","CUMPLE CON LAS BUENAS PRÁCTICAS DE MANUFACTURA  POR LO TANTO RENUEVA EL CONCEPTO TÉCNICO  PARA LA FABRICACIÓN Y DISTRIBUCION EN LINEA DE GASES DE USO MEDICINAL CON LOS PRINCIPIOS ACTIVOS Y LAS FORMAS FARMACÉUTICAS QUE SE RELACIONAN A CONTINUACIÓN 1  NO ESTÉRILES1 1  AIRE MEDICINAL EN SITIO POR COMPRESOR 1 1 1  GASEOSONOTAS ACLARATORIAS 1  EL ANTERIOR CONCEPTO TÉCNICO  AUTORIZA ÚNICAMENTE LA PRODUCCIÓN Y SUMINISTRO EN LÍNEA DE AIRE MEDICINAL EN SITIO POR COMPRESIÓN EN LA FORMA FARMACÉUTICA ANTES DESCRITA  2  CUALQUIER MODIFICACIÓN QUE SE HAGA EN LAS CONDICIONES EVALUADAS Y CERTIFICADAS DURANTE LA PRESENTE AUDITORIA  RESPECTO A EQUIPOS  ÁREAS  PROCESOS PRODUCTIVOS  PERSONAL TÉCNICO PRINCIPAL O DE LAS EMPRESAS CON LAS QUE SE CONTRATÓ LA REALIZACIÓN DE ACTIVIDADES CRÍTICAS DE PRODUCCIÓN Y CONTROL DE CALIDAD  DEBERÁN SER NOTIFICADAS AL INVIMA CON EL FIN DE QUE ÉSTE EVALÚE Y VERIFIQUE SI SE REQUIERE UNA VISITA DE AMPLIACIÓN O VERIFICACIÓN DEL CONCEPTO TÉCNICO EMITIDO  DE ACUERDO CON LAS DISPOSICIONES DE LA NORMATIVIDAD SANITARIA CORRESPONDIENTE  SO PENA  DE LAS ACCIONES A QUE HAYA LUGAR","2018-10-31","2021-11-14"
"1978G","CENTRO MÉDICO IMBANACO DE CALI S A","CALI","VALLE DEL CAUCA","CARRERA 38 BIS NO  5B2   04","CUMPLE","CUMPLE CON LAS BUENAS PRÁCTICAS DE MANUFACTURA  POR LO TANTO SE RENUEVA EL CONCEPTO TÉCNICO PARA LA FABRICACIÓN Y DISTRIBUCION EN LINEA DE GASES DE USO MEDICINAL  PARA LOS PRINCIPIOS ACTIVOS Y LAS FORMAS FARMACÉUTICAS QUE SE RELACIONAN A CONTINUACIÓN 1  NO ESTÉRILES1 1  AIRE MEDICINAL  EN SITIO POR COMPRESOR  1 1 1  GASEOSONOTAS ACLARATORIAS 1  EL ANTERIOR CONCEPTO TÉCNICO  AUTORIZA ÚNICAMENTE LA PRODUCCIÓN Y SUMINISTRO EN LÍNEA DE AIRE MEDICINAL EN SITIO POR COMPRESIÓN EN LA FORMA FARMACÉUTICA ANTES DESCRITA  2  CUALQUIER MODIFICACIÓN QUE SE HAGA EN LAS CONDICIONES EVALUADAS Y CERTIFICADAS DURANTE LA PRESENTE AUDITORIA  RESPECTO A EQUIPOS  ÁREAS  PROCESOS PRODUCTIVOS  PERSONAL TÉCNICO PRINCIPAL O DE LAS EMPRESAS CON LAS QUE SE CONTRATÓ LA REALIZACIÓN DE ACTIVIDADES CRÍTICAS DE PRODUCCIÓN Y CONTROL DE CALIDAD  DEBERÁN SER NOTIFICADAS AL INVIMA CON EL FIN DE QUE ÉSTE EVALÚE Y VERIFIQUE SI SE REQUIERE UNA VISITA DE AMPLIACIÓN O VERIFICACIÓN DEL CONCEPTO TÉCNICO EMITIDO  DE ACUERDO CON LAS DISPOSICIONES DE LA NORMATIVIDAD SANITARIA CORRESPONDIENTE  SO PENA  DE LAS ACCIONES A QUE HAYA LUGAR","2018-12-24","2022-01-10"
"1984G","CLINICA DESA CALI","CALI","VALLE DEL CAUCA","CALLE 5D NO  38A   35","CUMPLE","CUMPLE CON LAS BUENAS PRACTICAS DE MANUFACTURA  PARA LA FABRICACION Y DISTRIBUCION EN LINEA DE GASES DE USO MEDICINAL CON LOS PRINCIPIOS ACTIVOS Y LAS FORMAS FARMACEUTICAS QUE SE RELACIONAN A CONTINUACION 1  NO ESTERILES1 1  AIRE MEDICINAL  EN SITIO POR COMPRESION   GASEOSONOTAS ACLARATORIAS  1  EL ANTERIOR CONCEPTO TECNICO  AUTORIZA UNICAMENTE LA PRODUCCION EN LINEA DE AIRE MEDICINAL EN SITIO POR COMPRESION EN LOS DIFERENTES SERVICIOS DE LA CLINICA  EN LA FORMA FARMACEUTICA ANTES DESCRITA 2  CUALQUIER MODIFICACION QUE SE HAGA EN LAS CONDICIONES EVALUADAS Y CERTIFICADAS DURANTE LA PRESENTE AUDITORIA  RESPECTO A EQUIPOS  AREAS  PROCESOS PRODUCTIVOS  PERSONAL TECNICO PRINCIPAL O DE LAS EMPRESAS CON LAS QUE SE CONTRATO LA REALIZACION DE ACTIVIDADES CRITICAS DE PRODUCCION Y CONTROL DE CALIDAD  DEBERAN SER NOTIFICADAS AL INVIMA CON EL FIN DE QUE ESTE EVALUE Y VERIFIQUE SI SE REQUIERE UNA VISITA DE AMPLIACION O VERIFICACION DEL CONCEPTO TECNICO EMITIDO  DE ACUERDO CON LAS DISPOSICIONES DE LA NORMATIVIDAD SANITARIA CORRESPONDIENTE  SO PENA DE LAS ACCIONES A QUE HAYA LUGAR","2022-04-18","2025-05-02"
"1357G","INSTITUTO NEUROLOGICO DE COLOMBIA  CRYOGAS MEDELLIN","MEDELLIN","ANTIOQUIA","CALLE 55 NO  46 36","PENDIENTE INSPECCIÓN","CUMPLE CON LAS BUENAS PRÁCTICAS DE MANUFACTURA  POR LO TANTO SE RENUEVA EL CONCEPTO TÉCNICO PARA LA FABRICACIÓN Y DISTRIBUCION EN LINEA DE GASES DE USO MEDICINAL  PARA LOS PRINCIPIOS ACTIVOS Y LAS FORMAS FARMACÉUTICAS QUE SE RELACIONAN A CONTINUACIÓN 1  NO ESTÉRILES1 1  AIRE MEDICINAL  EN SITIO POR COMPRESOR  1 1 1  GASEOSONOTAS ACLARATORIAS 1  EL ANTERIOR CONCEPTO TÉCNICO  AUTORIZA ÚNICAMENTE LA PRODUCCIÓN Y SUMINISTRO EN LÍNEA DE AIRE MEDICINAL EN SITIO POR COMPRESIÓN EN LA FORMA FARMACÉUTICA ANTES DESCRITA  2  CUALQUIER MODIFICACIÓN QUE SE HAGA EN LAS CONDICIONES EVALUADAS Y CERTIFICADAS DURANTE LA PRESENTE AUDITORIA  RESPECTO A EQUIPOS  ÁREAS  PROCESOS PRODUCTIVOS  PERSONAL TÉCNICO PRINCIPAL O DE LAS EMPRESAS CON LAS QUE SE CONTRATÓ LA REALIZACIÓN DE ACTIVIDADES CRÍTICAS DE PRODUCCIÓN Y CONTROL DE CALIDAD  DEBERÁN SER NOTIFICADAS AL INVIMA CON EL FIN DE QUE ÉSTE EVALÚE Y VERIFIQUE SI SE REQUIERE UNA VISITA DE AMPLIACIÓN O VERIFICACIÓN DEL CONCEPTO TÉCNICO EMITIDO  DE ACUERDO CON LAS DISPOSICIONES DE LA NORMATIVIDAD SANITARIA CORRESPONDIENTE  SO PENA  DE LAS ACCIONES A QUE HAYA LUGAR","2018-10-31","2021-11-16"
"1650G","ORGANIZACIÓN CLINICA GENERAL DEL NORTE","BARRANQUILLA","ATLANTICO","CARRERA 48 NO  70   38","CUMPLE","CUMPLE CON LAS BUENAS PRÁCTICAS DE MANUFACTURA  PARA LA FABRICACIÓN Y DISTRIBUCION EN LINEA DE GASES DE USO MEDICINAL DE LOS PRINCIPIOS ACTIVOS Y LAS FORMAS FARMACÉUTICAS QUE SE RELACIONAN A CONTINUACIÓN 1  NO ESTÉRILES1 1  AIRE MEDICINAL  EN SITIO POR COMPRESOR 	1 1 1  GASEOSONOTAS ACLARATORIAS  1  EL ANTERIOR CONCEPTO TÉCNICO  AUTORIZA ÚNICAMENTE LA PRODUCCIÓN Y SUMINISTRO EN LÍNEA DE AIRE MEDICINAL EN SITIO POR COMPRESIÓN EN LA FORMA FARMACÉUTICA ANTES DESCRITA  2  CUALQUIER MODIFICACIÓN QUE SE HAGA EN LAS CONDICIONES EVALUADAS Y CERTIFICADAS DURANTE LA PRESENTE AUDITORIA  RESPECTO A EQUIPOS  ÁREAS  PROCESOS PRODUCTIVOS  PERSONAL TÉCNICO PRINCIPAL O DE LAS EMPRESAS CON LAS QUE SE CONTRATÓ LA REALIZACIÓN DE ACTIVIDADES CRÍTICAS DE PRODUCCIÓN Y CONTROL DE CALIDAD  DEBERÁN SER NOTIFICADAS AL INVIMA CON EL FIN DE QUE ÉSTE EVALÚE Y VERIFIQUE SI SE REQUIERE UNA VISITA DE AMPLIACIÓN O VERIFICACIÓN DEL CONCEPTO TÉCNICO EMITIDO  DE ACUERDO CON LAS DISPOSICIONES DE LA NORMATIVIDAD SANITARIA CORRESPONDIENTE  SO PENA  DE LAS ACCIONES A QUE HAYA LUGAR","2020-10-13","2023-10-27"
"1992G","FUNDACION CLINICA DEL NORTE","BELLO","ANTIOQUIA","AVENIDA 38 DIAGONAL 59   50 NIQUIA   BELLO","CUMPLE","CUMPLE CON LAS BUENAS PRACTICAS DE MANUFACTURA  POR LO TANTO SE RENUEVA EL CONCEPTO TECNICO PARA LA FABRICACION Y DISTRIBUCION EN LINEA DE GASES DE USO MEDICINAL CON LOS PRINCIPIOS ACTIVOS Y LAS FORMAS FARMACEUTICAS QUE SE RELACIONAN A CONTINUACION 1  NO ESTERILES1 1   AIRE MEDICINAL  EN SITIO POR COMPRESION  1 1 1 GASEOSONOTAS ACLARATORIAS  1  EL ANTERIOR CONCEPTO TECNICO  AUTORIZA UNICAMENTE LA PRODUCCION EN LINEA DE AIRE MEDICINAL EN SITIO POR COMPRESION EN LOS DIFERENTES SERVICIOS DE LA CLINICA  EN LA FORMA FARMACEUTICA ANTES DESCRITA 2  CUALQUIER MODIFICACION QUE SE HAGA EN LAS CONDICIONES EVALUADAS Y CERTIFICADAS DURANTE LA PRESENTE AUDITORIA  RESPECTO A EQUIPOS  AREAS  PROCESOS PRODUCTIVOS  PERSONAL TECNICO PRINCIPAL O DE LAS EMPRESAS CON LAS QUE SE CONTRATO LA REALIZACION DE ACTIVIDADES CRITICAS DE PRODUCCION Y CONTROL DE CALIDAD  DEBERAN SER NOTIFICADAS AL INVIMA CON EL FIN DE QUE ESTE EVALUE Y VERIFIQUE SI SE REQUIERE UNA VISITA DE AMPLIACION O VERIFICACION DEL CONCEPTO TECNICO EMITIDO  DE ACUERDO CON LAS DISPOSICIONES DE LA NORMATIVIDAD SANITARIA CORRESPONDIENTE  SO PENA DE LAS ACCIONES A QUE HAYA LUGAR","3/14/22","3/31/25"
"1995G","CLINICA MEDILASER S A","NEIVA","HUILA","CARRRERA 7 NO  11 31","CUMPLE","CUMPLE CON LAS BUENAS PRÁCTICAS DE MANUFACTURA  POR LO TANTO SE RENUEVA EL CONCEPTO TÉCNICO PARA LA FABRICACIÓN Y DISTRIBUCION EN LINEA DE GASES DE USO MEDICINAL   PARA LOS PRINCIPIOS ACTIVOS Y LAS FORMAS FARMACÉUTICAS QUE SE RELACIONAN A CONTINUACIÓN 1  NO ESTÉRILES1 1  AIRE MEDICINAL  EN SITIO POR COMPRESOR  1 1 1  GASEOSONOTAS ACLARATORIAS 1  EL ANTERIOR CONCEPTO TÉCNICO  AUTORIZA ÚNICAMENTE LA PRODUCCIÓN Y SUMINISTRO EN LÍNEA DE AIRE MEDICINAL EN SITIO POR COMPRESIÓN EN LA FORMA FARMACÉUTICA ANTES DESCRITA  2  CUALQUIER MODIFICACIÓN QUE SE HAGA EN LAS CONDICIONES EVALUADAS Y CERTIFICADAS DURANTE LA PRESENTE AUDITORIA  RESPECTO A EQUIPOS  ÁREAS  PROCESOS PRODUCTIVOS  PERSONAL TÉCNICO PRINCIPAL O DE LAS EMPRESAS CON LAS QUE SE CONTRATÓ LA REALIZACIÓN DE ACTIVIDADES CRÍTICAS DE PRODUCCIÓN Y CONTROL DE CALIDAD  DEBERÁN SER NOTIFICADAS AL INVIMA CON EL FIN DE QUE ÉSTE EVALÚE Y VERIFIQUE SI SE REQUIERE UNA VISITA DE AMPLIACIÓN O VERIFICACIÓN DEL CONCEPTO TÉCNICO EMITIDO  DE ACUERDO CON LAS DISPOSICIONES DE LA NORMATIVIDAD SANITARIA CORRESPONDIENTE  SO PENA  DE LAS ACCIONES A QUE HAYA LUGAR","2019-07-19","2022-08-02"
"1998G","CLINICA MEDILASER S A","FLORENCIA","CAQUETÁ","CALLE 6 NRO  14A 55 DE FLORENCIA CAQUETÁ","CUMPLE","CUMPLE CON LAS BUENAS PRÁCTICAS DE MANUFACTURA  POR LO TANTO SE RENUEVA EL CONCEPTO TÉCNICO PARA LA FABRICACIÓN Y DISTRIBUCION EN LINEA DE GASES DE USO MEDICINAL  PARA LOS PRINCIPIOS ACTIVOS Y LAS FORMAS FARMACÉUTICAS QUE SE RELACIONAN A CONTINUACIÓN 1  NO ESTÉRILES1 1  AIRE MEDICINAL  EN SITIO POR COMPRESOR  1 1 1  GASEOSONOTAS ACLARATORIAS 1  EL ANTERIOR CONCEPTO TÉCNICO  AUTORIZA ÚNICAMENTE LA PRODUCCIÓN Y SUMINISTRO EN LÍNEA DE AIRE MEDICINAL EN SITIO POR COMPRESIÓN EN LA FORMA FARMACÉUTICA ANTES DESCRITA  2  CUALQUIER MODIFICACIÓN QUE SE HAGA EN LAS CONDICIONES EVALUADAS Y CERTIFICADAS DURANTE LA PRESENTE AUDITORIA  RESPECTO A EQUIPOS  ÁREAS  PROCESOS PRODUCTIVOS  PERSONAL TÉCNICO PRINCIPAL O DE LAS EMPRESAS CON LAS QUE SE CONTRATÓ LA REALIZACIÓN DE ACTIVIDADES CRÍTICAS DE PRODUCCIÓN Y CONTROL DE CALIDAD  DEBERÁN SER NOTIFICADAS AL INVIMA CON EL FIN DE QUE ÉSTE EVALÚE Y VERIFIQUE SI SE REQUIERE UNA VISITA DE AMPLIACIÓN O VERIFICACIÓN DEL CONCEPTO TÉCNICO EMITIDO  DE ACUERDO CON LAS DISPOSICIONES DE LA NORMATIVIDAD SANITARIA CORRESPONDIENTE  SO PENA  DE LAS ACCIONES A QUE HAYA LUGAR","2019-08-12","2022-08-27"
