"geographic_area","county","gender","age","time_period","time_period_dates","year","admits","average_tcu_score","admits_w_reported_opioid_use","of_total_admits_w_opioid_use","admits_w_diagnosed_substance_abuse_problem","of_admits_w_diagnosed_substance_abuse","admits_w_opioid_use_in_past_12_months_before_admit_1","admits_w_opioid_use_in_past_12_months_before_admit_2","state_fips","county_fips","county_code_number","county_code","centroid","longitude","geocoded_column"
"County","Sullivan","All","All (0 to 99 years)","2019 Q1","1/1/2019-3/31/2019","2019","1","6","0","0","1","100","1","100","42","113","113","113","41.4480994","-76.5147922","POINT (-76.5147922 41.4480994)"
"County","Columbia","Male","All (0 to 99 years)","2018 Q3","7/1/2018-9/30/2018","2018","7","6.6","4","57.1","7","100","5","71.4","42","037","37","37","41.04912086","-76.4100218","POINT (-76.4100218 41.04912086)"
"County","Centre","All","All (0 to 99 years)","2016 Q3","7/1/2016-9/30/2016","2016","19","2.8","2","10.5","8","42.1","2","10.5","42","027","27","27","40.9193135","-77.82500112","POINT (-77.82500112 40.9193135)"
"County","Montgomery","Male","All (0 to 99 years)","2016 Q4","10/1/2016-12/31/2016","2016","100","4.4","25","25","74","74","30","30","42","091","91","91","40.20989874","-75.37252001","POINT (-75.37252001 40.20989874)"
"County","Beaver","All","All (0 to 99 years)","2021 Q1","1/1/2021-3/31/2021","2021","27","6.2","17","62.0","21","77.0","9","33.0","42","007","7","07","40.68349245","-80.35107356","POINT (-80.35107356 40.68349245)"
"County","Jefferson","Female","All (0 to 99 years)","2018 Q1","1/1/2018-3/31/2018","2018","5","5.8","3","60","5","100","4","80","42","065","65","65","41.13139091","-79.00101814","POINT (-79.00101814 41.13139091)"
"County","Mckean","All","All (0 to 99 years)","2021 Q4","10/1/2021-12/31/2021","2021","16","6.1","9","56.0","14","87.0","6","37.0","42","083","83","83","41.81037074","-78.5712202","POINT (-78.5712202 41.81037074)"
"County","Montour","Male","All (0 to 99 years)","2017 Q1","1/1/2017-3/31/2017","2017","0","0","0","0","0","0","0","0","42","093","93","93","41.02801824","-76.66470527","POINT (-76.66470527 41.02801824)"
"County","Lackawanna","All","All (0 to 99 years)","2018 Q1","1/1/2018-3/31/2018","2018","72","4.7","21","29.2","56","77.8","25","34.7","42","069","69","69","41.43910064","-75.61218345","POINT (-75.61218345 41.43910064)"
"County","Northampton","Female","All (0 to 99 years)","2017 Q3","7/1/2017-9/30/2017","2017","8","4.3","2","25","5","62.5","3","37.5","42","095","95","95","40.7545954","-75.31263726","POINT (-75.31263726 40.7545954)"
"County","Somerset","Female","All (0 to 99 years)","2019 Q1","1/1/2019-3/31/2019","2019","4","8.3","4","100","4","100","4","100","42","111","111","111","39.97146299","-79.03100206","POINT (-79.03100206 39.97146299)"
"County","Union","All","All (0 to 99 years)","2021 Q1","1/1/2021-3/31/2021","2021","5","4.6","1","20.0","4","80.0","2","40.0","42","119","119","119","40.96473131","-77.06415803","POINT (-77.06415803 40.96473131)"
"County","Bucks","Female","All (0 to 99 years)","2020 Q3","7/1/2020-9/30/2020","2020","2","7.0","0","0.0","2","100.0","2","100.0","42","017","17","17","40.33501133","-75.11291241","POINT (-75.11291241 40.33501133)"
"County","Clarion","Female","All (0 to 99 years)","2020 Q2","4/1/2020-6/30/2020","2020","1","7.0","1","100.0","1","100.0","0","0.0","42","031","31","31","41.19279129","-79.42483608","POINT (-79.42483608 41.19279129)"
"County","Allegheny","Male","All (0 to 99 years)","2021 Q4","10/1/2021-12/31/2021","2021","74","4.1","31","41.0","50","67.0","18","24.0","42","003","3","03","40.46735543","-79.98619843","POINT (-79.98619843 40.46735543)"
"State","Commonwealth","Male","12 to 19 years","2022 Q1","1/1/2022-3/31/2022","2022","11","4.2","4","36.0","10","90.0","1","9.0","42","000","0","00","39.346129, -75","129, -75.167756",
"County","Allegheny","Male","All (0 to 99 years)","2016 Annual","1/1/2016-12/31/2016","2016","425","3.5","76","17.9","251","59.1","100","23.5","42","003","3","03","40.46735543","-79.98619843","POINT (-79.98619843 40.46735543)"
"County","Huntingdon","All","All (0 to 99 years)","2017 Q2","4/1/2017-6/30/2017","2017","9","4.2","4","44.4","6","66.7","4","44.4","42","061","61","61","40.416105","-77.9827661","POINT (-77.9827661 40.416105)"
"County","Delaware","All","All (0 to 99 years)","2018 Q3","7/1/2018-9/30/2018","2018","145","4.7","45","31","107","73.8","58","40","42","045","45","45","39.91657867","-75.40627712","POINT (-75.40627712 39.91657867)"
"County","Blair","Male","All (0 to 99 years)","2021 Q4","10/1/2021-12/31/2021","2021","29","7.0","21","72.0","27","93.0","17","58.0","42","013","13","13","40.48555024","-78.34907687","POINT (-78.34907687 40.48555024)"
"County","Cambria","Female","All (0 to 99 years)","2020 Q1","1/1/2020-3/31/2020","2020","4","8.3","1","25","4","100","3","75","42","021","21","21","40.49127491","-78.71894174","POINT (-78.71894174 40.49127491)"
"County","Potter","Female","All (0 to 99 years)","2019 Q4","10/1/2019-12/31/2019","2019","6","6.2","2","33.3","5","83.3","2","33.3","42","105","105","105","41.74420644","-77.89879229","POINT (-77.89879229 41.74420644)"
"County","Monroe","All","All (0 to 99 years)","2021 Q2","4/1/2021-6/30/2021","2021","40","6.3","24","60.0","33","82.0","18","45.0","42","089","89","89","41.06091787","-75.34083603","POINT (-75.34083603 41.06091787)"
"County","Susquehanna","All","All (0 to 99 years)","2016 Q3","7/1/2016-9/30/2016","2016","5","6.2","2","40","5","100","3","60","42","115","115","115","41.8205686","-75.80250303","POINT (-75.80250303 41.8205686)"
"State","Commonwealth","All","25 to 29 years","2018 Q2","4/1/2018-6/30/2018","2018","512","4.5","144","28.1","379","74","179","35","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Cameron","Male","All (0 to 99 years)","2017 Annual","1/1/2017-12/31/2017","2017","3","4.3","1","33.3","2","66.7","0","0","42","023","23","23","41.43880265","-78.20916932","POINT (-78.20916932 41.43880265)"
"State","Commonwealth","Female","25 to 29 years","2016 Q1","1/1/2016-3/31/2016","2016","69","4.2","40","58","44","63.8","34","49.3","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Lycoming","All","All (0 to 99 years)","2016 Annual","1/1/2016-12/31/2016","2016","243","4.1","79","32.5","167","68.7","90","37","42","081","81","81","41.34459792","-77.06942457","POINT (-77.06942457 41.34459792)"
"State","Commonwealth","Male","30 to 34 years","2017 Q3","7/1/2017-9/30/2017","2017","414","4.3","120","29","306","73.9","137","33.1","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Fayette","Female","All (0 to 99 years)","2020 Q3","7/1/2020-9/30/2020","2020","8","5.4","0","0.0","8","100.0","2","25.0","42","051","51","51","39.9194478","-79.65189635","POINT (-79.65189635 39.9194478)"
"County","Tioga","Male","All (0 to 99 years)","2017 Q4","10/1/2017-12/31/2017","2017","2","3.5","0","0","1","50","1","50","42","117","117","117","41.77333834","-77.25788076","POINT (-77.25788076 41.77333834)"
"County","Bedford","Female","All (0 to 99 years)","2016 Q1","1/1/2016-3/31/2016","2016","2","3","1","50","1","50","1","50","42","009","9","09","40.00737536","-78.49116474","POINT (-78.49116474 40.00737536)"
"County","Washington","Female","All (0 to 99 years)","2017 Q1","1/1/2017-3/31/2017","2017","1","3","1","100","1","100","1","100","42","125","125","125","40.19109663","-80.25180083","POINT (-80.25180083 40.19109663)"
"County","Clinton","Male","All (0 to 99 years)","2021 Q1","1/1/2021-3/31/2021","2021","13","5.8","4","30.0","11","84.0","6","46.0","42","035","35","35","41.23286274","-77.6428376","POINT (-77.6428376 41.23286274)"
"County","Lawrence","All","All (0 to 99 years)","2021 Q4","10/1/2021-12/31/2021","2021","11","5.7","6","54.0","10","90.0","3","27.0","42","073","73","73","40.99325035","-80.33754114","POINT (-80.33754114 40.99325035)"
"County","Armstrong","Male","All (0 to 99 years)","2017 Q4","10/1/2017-12/31/2017","2017","4","4.5","1","25","4","100","1","25","42","005","5","05","40.81509526","-79.47316899","POINT (-79.47316899 40.81509526)"
"County","Bradford","Male","All (0 to 99 years)","2020 Q4","10/1/2020-12/31/2020","2020","3","7.7","2","66.0","3","100.0","1","33.0","42","015","15","15","41.79117814","-76.51825624","POINT (-76.51825624 41.79117814)"
"County","Butler","Male","All (0 to 99 years)","2018 Q2","4/1/2018-6/30/2018","2018","17","3.9","2","11.8","11","64.7","5","29.4","42","019","19","19","40.91083185","-79.91711779","POINT (-79.91711779 40.91083185)"
"County","Northumberland","Female","All (0 to 99 years)","2016 Q1","1/1/2016-3/31/2016","2016","2","7","1","50","2","100","2","100","42","097","97","97","40.85150926","-76.71188423","POINT (-76.71188423 40.85150926)"
"County","Juniata","All","All (0 to 99 years)","2017 Annual","1/1/2017-12/31/2017","2017","12","4.3","2","16.7","9","75","5","41.7","42","067","67","67","40.53433008","-77.405775","POINT (-77.405775 40.53433008)"
"County","Tioga","Male","All (0 to 99 years)","2016 Q3","7/1/2016-9/30/2016","2016","0","0","0","0","0","0","0","0","42","117","117","117","41.77333834","-77.25788076","POINT (-77.25788076 41.77333834)"
"County","Lehigh","All","All (0 to 99 years)","2019 Q3","7/1/2019-9/30/2019","2019","50","4.5","11","22","36","72","12","24","42","077","77","77","40.61464794","-75.60099481","POINT (-75.60099481 40.61464794)"
"County","Luzerne","All","All (0 to 99 years)","2020 Q3","7/1/2020-9/30/2020","2020","41","6.3","21","51.0","39","95.0","20","48.0","42","079","79","79","41.17836439","-75.9919961","POINT (-75.9919961 41.17836439)"
"State","Commonwealth","All","35 to 39 years","2016 Q1","1/1/2016-3/31/2016","2016","356","4.4","111","31.2","264","74.2","128","36","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Washington","Female","All (0 to 99 years)","2016 Q2","4/1/2016-6/30/2016","2016","3","7.3","3","100","3","100","3","100","42","125","125","125","40.19109663","-80.25180083","POINT (-80.25180083 40.19109663)"
"State","Commonwealth","Female","All (0 to 99 years)","2018 Q4","10/1/2018-12/31/2018","2018","305","5.7","140","45.9","247","81","157","51.5","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Chester","Female","All (0 to 99 years)","2016 Q2","4/1/2016-6/30/2016","2016","7","5.6","4","57.1","5","71.4","4","57.1","42","029","29","29","39.97487056","-75.75626498","POINT (-75.75626498 39.97487056)"
"County","Allegheny","All","All (0 to 99 years)","2019 Q3","7/1/2019-9/30/2019","2019","104","3.8","14","13.5","68","65.4","24","23.1","42","003","3","03","40.46735543","-79.98619843","POINT (-79.98619843 40.46735543)"
"County","Centre","Female","All (0 to 99 years)","2018 Annual","1/1/2018-12/31/2018","2018","11","6.6","6","54.5","10","90.9","7","63.6","42","027","27","27","40.9193135","-77.82500112","POINT (-77.82500112 40.9193135)"
"County","Juniata","All","All (0 to 99 years)","2017 Q3","7/1/2017-9/30/2017","2017","4","3","0","0","2","50","1","25","42","067","67","67","40.53433008","-77.405775","POINT (-77.405775 40.53433008)"
"County","Fayette","All","All (0 to 99 years)","2021 Q1","1/1/2021-3/31/2021","2021","7","6.1","3","42.0","5","71.0","4","57.0","42","051","51","51","39.9194478","-79.65189635","POINT (-79.65189635 39.9194478)"
"County","Pike","Male","All (0 to 99 years)","2017 Q2","4/1/2017-6/30/2017","2017","5","3.6","1","20","4","80","0","0","42","103","103","103","41.332572","-75.03270924","POINT (-75.03270924 41.332572)"
"County","Sullivan","All","All (0 to 99 years)","2019 Q4","10/1/2019-12/31/2019","2019","1","7","0","0","1","100","0","0","42","113","113","113","41.4480994","-76.5147922","POINT (-76.5147922 41.4480994)"
"County","Mercer","All","All (0 to 99 years)","2018 Q4","10/1/2018-12/31/2018","2018","17","5.6","6","35.3","14","82.4","7","41.2","42","085","85","85","41.30237777","-80.26009411","POINT (-80.26009411 41.30237777)"
"County","Clarion","Female","All (0 to 99 years)","2018 Q2","4/1/2018-6/30/2018","2018","1","6","1","100","1","100","0","0","42","031","31","31","41.19279129","-79.42483608","POINT (-79.42483608 41.19279129)"
"County","Mifflin","All","All (0 to 99 years)","2017 Q1","1/1/2017-3/31/2017","2017","8","5","3","37.5","6","75","4","50","42","087","87","87","40.61274928","-77.62003089","POINT (-77.62003089 40.61274928)"
"County","Greene","Male","All (0 to 99 years)","2020 Q3","7/1/2020-9/30/2020","2020","4","5.3","2","50.0","3","75.0","2","50.0","42","059","59","59","39.85480393","-80.22943817","POINT (-80.22943817 39.85480393)"
"County","Northumberland","Male","All (0 to 99 years)","2016 Q2","4/1/2016-6/30/2016","2016","15","4.3","6","40","12","80","11","73.3","42","097","97","97","40.85150926","-76.71188423","POINT (-76.71188423 40.85150926)"
"County","Columbia","All","All (0 to 99 years)","2017 Q2","4/1/2017-6/30/2017","2017","20","4.6","9","45","15","75","9","45","42","037","37","37","41.04912086","-76.4100218","POINT (-76.4100218 41.04912086)"
"County","Union","All","All (0 to 99 years)","2019 Q4","10/1/2019-12/31/2019","2019","9","5.9","3","33.3","8","88.9","3","33.3","42","119","119","119","40.96473131","-77.06415803","POINT (-77.06415803 40.96473131)"
"County","Wyoming","Female","All (0 to 99 years)","2019 Q3","7/1/2019-9/30/2019","2019","2","4.5","1","50","1","50","1","50","42","131","131","131","41.51892488","-76.01813003","POINT (-76.01813003 41.51892488)"
"County","Venango","Female","All (0 to 99 years)","2021 Q2","4/1/2021-6/30/2021","2021","2","3.0","0","0.0","1","50.0","0","0.0","42","121","121","121","41.40341259","-79.76286561","POINT (-79.76286561 41.40341259)"
"County","Perry","All","All (0 to 99 years)","2020 Q4","10/1/2020-12/31/2020","2020","3","9.0","2","66.0","3","100.0","2","66.0","42","099","99","99","40.40415317","-77.25907385","POINT (-77.25907385 40.40415317)"
"County","Crawford","Male","All (0 to 99 years)","2020 Q2","4/1/2020-6/30/2020","2020","6","6.7","6","100.0","6","100.0","3","50.0","42","039","39","39","41.68546907","-80.11321083","POINT (-80.11321083 41.68546907)"
"County","Cameron","Male","All (0 to 99 years)","2016 Q1","1/1/2016-3/31/2016","2016","1","7","0","0","1","100","0","0","42","023","23","23","41.43880265","-78.20916932","POINT (-78.20916932 41.43880265)"
"State","Commonwealth","All","50 to 55 years","2016 Q2","4/1/2016-6/30/2016","2016","153","4.1","20","13.1","96","62.7","29","19","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Clearfield","Male","All (0 to 99 years)","2022 Q1","1/1/2022-3/31/2022","2022","16","4.7","6","37.0","11","68.0","8","50.0","42","033","33","33","41.000429","-78.47558343","POINT (-78.47558343 41.000429)"
"County","York","Male","All (0 to 99 years)","2020 Q3","7/1/2020-9/30/2020","2020","0","0.0","0","0.0","0","0.0","0","0.0","42","133","133","133","39.92192531","-76.72576052","POINT (-76.72576052 39.92192531)"
"County","Adams","Female","All (0 to 99 years)","2020 Q4","10/1/2020-12/31/2020","2020","0","0.0","0","0.0","0","0.0","0","0.0","42","001","1","01","39.87209565","-77.22224271","POINT (-77.22224271 39.87209565)"
"County","Somerset","Male","All (0 to 99 years)","2021 Q2","4/1/2021-6/30/2021","2021","12","8.5","9","75.0","12","100.0","9","75.0","42","111","111","111","39.97146299","-79.03100206","POINT (-79.03100206 39.97146299)"
"County","Montgomery","All","All (0 to 99 years)","2017 Annual","1/1/2017-12/31/2017","2017","438","3.8","103","23.5","279","63.7","117","26.7","42","091","91","91","40.20989874","-75.37252001","POINT (-75.37252001 40.20989874)"
"State","Commonwealth","All","12 to 19 years","2016 Annual","1/1/2016-12/31/2016","2016","307","3.1","31","10.1","182","59.3","56","18.2","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Mifflin","All","All (0 to 99 years)","2016 Q2","4/1/2016-6/30/2016","2016","5","5.6","3","60","5","100","3","60","42","087","87","87","40.61274928","-77.62003089","POINT (-77.62003089 40.61274928)"
"State","Commonwealth","Male","56 to 99 years","2020 Q4","10/1/2020-12/31/2020","2020","70","4.5","27","38.0","54","77.0","14","20.0","42","000","0","00","39.346129, -75","129, -75.167756",
"County","Delaware","Female","All (0 to 99 years)","2020 Q1","1/1/2020-3/31/2020","2020","10","5.8","2","20","8","80","5","50","42","045","45","45","39.91657867","-75.40627712","POINT (-75.40627712 39.91657867)"
"County","Cameron","All","All (0 to 99 years)","2017 Q1","1/1/2017-3/31/2017","2017","2","2","1","50","1","50","0","0","42","023","23","23","41.43880265","-78.20916932","POINT (-78.20916932 41.43880265)"
"County","Centre","Male","All (0 to 99 years)","2019 Q4","10/1/2019-12/31/2019","2019","11","5.5","1","9.1","10","90.9","1","9.1","42","027","27","27","40.9193135","-77.82500112","POINT (-77.82500112 40.9193135)"
"County","Snyder","All","All (0 to 99 years)","2021 Q4","10/1/2021-12/31/2021","2021","14","6.1","7","50.0","12","85.0","6","42.0","42","109","109","109","40.77113737","-77.07255968","POINT (-77.07255968 40.77113737)"
"County","Venango","All","All (0 to 99 years)","2022 Q1","1/1/2022-3/31/2022","2022","18","6.4","11","61.0","15","83.0","11","61.0","42","121","121","121","41.40341259","-79.76286561","POINT (-79.76286561 41.40341259)"
"County","Northumberland","Male","All (0 to 99 years)","2019 Q4","10/1/2019-12/31/2019","2019","8","4.8","4","50","5","62.5","3","37.5","42","097","97","97","40.85150926","-76.71188423","POINT (-76.71188423 40.85150926)"
"County","Mifflin","Female","All (0 to 99 years)","2021 Q3","7/1/2021-9/30/2021","2021","3","4.0","1","33.0","2","66.0","1","33.0","42","087","87","87","40.61274928","-77.62003089","POINT (-77.62003089 40.61274928)"
"County","Lancaster","All","All (0 to 99 years)","2016 Q4","10/1/2016-12/31/2016","2016","81","4.1","24","29.6","53","65.4","28","34.6","42","071","71","71","40.04590796","-76.25138768","POINT (-76.25138768 40.04590796)"
"County","Schuylkill","All","All (0 to 99 years)","2016 Q3","7/1/2016-9/30/2016","2016","49","5.3","19","38.8","40","81.6","26","53.1","42","107","107","107","40.70751243","-76.22332385","POINT (-76.22332385 40.70751243)"
