"geographic_area","geographic_name","gender","age","year","time_period","time_period_dates","rate_of_neonates_with","type_of_rate","number_of_neonates_with","number_of_neonates_with_1","number_of_neonates_with_2","total_number_of_hospital","total_number_of_hospital_1","total_number_of_hospital_2","county_code_number","county_code_text","state_fips_code","county_fips_code","latitude_longitude","geocoded_column"
"County","Washington County","All","<90 days","2018","2018 Annual","1/1/2018-12/31/2018","103.70","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","70",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","675",,"Live births in hospitals","63","63","42","125","(40.1910966345, -80.2518008276)","POINT (-80.2518008276 40.1910966345)"
"County","Fulton County","All","<90 days","2020","2020 Annual","1/1/2020-12/31/2020",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","56",,"Live births in hospitals","29","29","42","057","(39.9248751086, -78.1148504535)","POINT (-78.1148504535 39.9248751086)"
"County","Clarion County","All","<90 days","2020","2020 Annual","1/1/2020-12/31/2020","81.63","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","12",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","147",,"Live births in hospitals","16","16","42","031","(41.1927912877, -79.4248360769)","POINT (-79.4248360769 41.1927912877)"
"County","Elk County","All","<90 days","2018","2018 Annual","1/1/2018-12/31/2018","207.55","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","22",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","106",,"Live births in hospitals","24","24","42","047","(41.4281941606, -78.6494771322)","POINT (-78.6494771322 41.4281941606)"
"County","Greene County","All","<90 days","2016","2016 Annual","1/1/2016-12/31/2016","209.04","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","37",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","177",,"Live births in hospitals","30","30","42","059","(39.8548039342, -80.2294381655)","POINT (-80.2294381655 39.8548039342)"
"County","Indiana County","All","<90 days","2016","2016 Annual","1/1/2016-12/31/2016","94.41","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","27",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","286",,"Live births in hospitals","32","32","42","063","(40.6529549748, -79.0933349286)","POINT (-79.0933349286 40.6529549748)"
"County","Berks County","All","<90 days","2018","2018 Annual","1/1/2018-12/31/2018","38.90","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","81",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","2082",,"Live births in hospitals","6","06","42","011","(40.4193963513, -75.9307732705)","POINT (-75.9307732705 40.4193963513)"
"County","Pike County","All","<90 days","2019","2019 Annual","1/1/2019-12/31/2019",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","173",,"Live births in hospitals","52","52","42","103","(41.332571995, -75.0327092448)","POINT (-75.0327092448 41.332571995)"
"County","Mercer County","All","<90 days","2016","2016 Annual","1/1/2016-12/31/2016","116.67","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","56",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","480",,"Live births in hospitals","43","43","42","085","(41.302377765, -80.2600941079)","POINT (-80.2600941079 41.302377765)"
"County","Columbia County","All","<90 days","2018","2018 Annual","1/1/2018-12/31/2018","50.23","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","11",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","219",,"Live births in hospitals","19","19","42","037","(41.0491208559, -76.4100217975)","POINT (-76.4100217975 41.0491208559)"
"County","York County","All","<90 days","2019","2019 Annual","1/1/2019-12/31/2019",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","1951",,"Live births in hospitals","67","67","42","133","(39.9219253124, -76.7257605231)","POINT (-76.7257605231 39.9219253124)"
"County","Warren County","All","<90 days","2016","2016 Annual","1/1/2016-12/31/2016",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","143",,"Live births in hospitals","62","62","42","123","(41.8167523652, -79.278581578)","POINT (-79.278581578 41.8167523652)"
"County","Lebanon County","All","<90 days","2018","2018 Annual","1/1/2018-12/31/2018","52.10","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","31",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","595",,"Live births in hospitals","38","38","42","075","(40.3675970024, -76.4618257486)","POINT (-76.4618257486 40.3675970024)"
"County","Centre County","All","<90 days","2020","2020 Annual","1/1/2020-12/31/2020","47.21","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","11",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","233",,"Live births in hospitals","14","14","42","027","(40.9193135008, -77.8250011212)","POINT (-77.8250011212 40.9193135008)"
"County","Chester County","All","<90 days","2016","2016 Annual","1/1/2016-12/31/2016","60.11","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","63",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","1048",,"Live births in hospitals","15","15","42","029","(39.9748705566, -75.7562649818)","POINT (-75.7562649818 39.9748705566)"
"County","Blair County","All","<90 days","2018","2018 Annual","1/1/2018-12/31/2018","91.54","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","53",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","579",,"Live births in hospitals","7","07","42","013","(40.4855502384, -78.349076871)","POINT (-78.349076871 40.4855502384)"
"County","Huntingdon County","All","<90 days","2017","2017 Annual","1/1/2017-12/31/2017","86.42","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","14",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","162",,"Live births in hospitals","31","31","42","061","(40.4161050032, -77.9827661036)","POINT (-77.9827661036 40.4161050032)"
"County","Juniata County","All","<90 days","2018","2018 Annual","1/1/2018-12/31/2018",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","78",,"Live births in hospitals","34","34","42","067","(40.5343300836, -77.405775001)","POINT (-77.405775001 40.5343300836)"
"County","Northumberland County","All","<90 days","2018","2018 Annual","1/1/2018-12/31/2018","67.31","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","28",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","416",,"Live births in hospitals","49","49","42","097","(40.8515092572, -76.7118842273)","POINT (-76.7118842273 40.8515092572)"
"County","Crawford County","All","<90 days","2016","2016 Annual","1/1/2016-12/31/2016","103.24","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","35",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","339",,"Live births in hospitals","20","20","42","039","(41.6854690692, -80.1132108295)","POINT (-80.1132108295 41.6854690692)"
"County","McKean County","All","<90 days","2016","2016 Annual","1/1/2016-12/31/2016","88.76","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","15",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","169",,"Live births in hospitals","42","42","42","083","(41.810370736, -78.5712201998)","POINT (-78.5712201998 41.810370736)"
"County","Beaver County","All","<90 days","2020","2020 Annual","1/1/2020-12/31/2020","65.29","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","38",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","582",,"Live births in hospitals","4","04","42","007","(40.6834924548, -80.3510735648)","POINT (-80.3510735648 40.6834924548)"
"County","Bucks County","All","<90 days","2020","2020 Annual","1/1/2020-12/31/2020","71.33","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","101",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","1416",,"Live births in hospitals","9","09","42","017","(40.335011331, -75.1129124111)","POINT (-75.1129124111 40.335011331)"
