"age_group","race_group","gender","county_name","rate","type_of_rate","overdose_type","time_measure","year","time_period","quarter_date_start","notes","county_code_number","county_code_text","state_fips_code","county_fips_code","latitude_longitude","longitude","georeferenced_latitude_longitude"
"All Ages","All Races","All Genders","Westmoreland","12.36","Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2020","2020 Q1","2020-01-01T00:00:00.000",,"65","65","42","129","40.310315","-79.47134118","POINT (-79.47134118 40.310315)"
"All Ages","All Races","All Genders","Blair",,"Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2017","2017 Q4","2017-10-01T00:00:00.000","Not displayed when count is between 1 and 4.","7","07","42","013","40.48555024","-78.34907687","POINT (-78.34907687 40.48555024)"
"All Ages","All Races","All Genders","Fulton","0","Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2017","2017 Q4","2017-10-01T00:00:00.000",,"29","29","42","057","39.92487511","-78.11485045","POINT (-78.11485045 39.92487511)"
"All Ages","All Races","All Genders","Northampton","1.081","Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2019","2019 Q1","2019-01-01T00:00:00.000",,"48","48","42","095","40.7545954","-75.31263726","POINT (-75.31263726 40.7545954)"
"All Ages","All Races","All Genders","Greene",,"Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2019","2019 Q4","2019-10-01T00:00:00.000","Not displayed when count is between 1 and 4.","30","30","42","059","39.85480393","-80.22943817","POINT (-80.22943817 39.85480393)"
"All Ages","All Races","All Genders","Monroe","6.312","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2018","2018 Q1","2018-01-01T00:00:00.000",,"45","45","42","089","41.06091787","-75.34083603","POINT (-75.34083603 41.06091787)"
"All Ages","All Races","All Genders","Columbia","56.159","Rate of ED Visits per 10,000 Visits (by facility location)","Any Drug Overdose","Quarterly","2019","2019 Q3","2019-07-01T00:00:00.000",,"19","19","42","037","41.04912086","-76.4100218","POINT (-76.4100218 41.04912086)"
"All Ages","All Races","All Genders","Crawford","0.696","Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2016","2016 Q4","2016-10-01T00:00:00.000",,"20","20","42","039","41.68546907","-80.11321083","POINT (-80.11321083 41.68546907)"
"All Ages","All Races","All Genders","Indiana","1.302","Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2018","2018 Q4","2018-10-01T00:00:00.000",,"32","32","42","063","40.65295497","-79.09333493","POINT (-79.09333493 40.65295497)"
"All Ages","All Races","All Genders","Pike","0","Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2020","2020 Q2","2020-04-01T00:00:00.000",,"52","52","42","103","41.332572","-75.03270924","POINT (-75.03270924 41.332572)"
"All Ages","All Races","All Genders","Luzerne","3.967","Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2018","2018 Q3","2018-07-01T00:00:00.000",,"40","40","42","079","41.17836439","-75.9919961","POINT (-75.9919961 41.17836439)"
"All Ages","All Races","All Genders","Carbon","2.803","Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2018","2018 Q4","2018-10-01T00:00:00.000",,"13","13","42","025","40.91936701","-75.71107039","POINT (-75.71107039 40.91936701)"
"All Ages","All Races","All Genders","Tioga",,"Rate of ED Visits per 10,000 Population (by home location)","Heroin Overdose","Quarterly","2017","2017 Q4","2017-10-01T00:00:00.000","Not displayed when count is between 1 and 4.","59","59","42","117","41.77333834","-77.25788076","POINT (-77.25788076 41.77333834)"
"All Ages","All Races","All Genders","Washington","32.488","Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2017","2017 Q3","2017-07-01T00:00:00.000",,"63","63","42","125","40.19109663","-80.25180083","POINT (-80.25180083 40.19109663)"
"All Ages","Black","All Genders","Pennsylvania","87.747","Rate of ED Visits per 10,000 Visits (by facility location)","Any Drug Overdose","Quarterly","2019","2019 Q3","2019-07-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Somerset","7.714","Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2021","2021 Q2","2021-04-01T00:00:00.000",,"56","56","42","111","39.97146299","-79.03100206","POINT (-79.03100206 39.97146299)"
"All Ages","UnknownRace","All Genders","Pennsylvania","21.336","Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2017","2017 Q2","2017-04-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Pike",,"Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2016","2016 Q3","2016-07-01T00:00:00.000","Not displayed when count is between 1 and 4.","52","52","42","103","41.332572","-75.03270924","POINT (-75.03270924 41.332572)"
"0-14","All Races","All Genders","Pennsylvania","3.469","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2019","2019 Q4","2019-10-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Tioga","0","Rate of ED Visits per 10,000 Visits (by facility location)","Stimulant Overdose","Quarterly","2017","2017 Q2","2017-04-01T00:00:00.000",,"59","59","42","117","41.77333834","-77.25788076","POINT (-77.25788076 41.77333834)"
"All Ages","All Races","All Genders","Bucks","9.009","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2019","2019 Q3","2019-07-01T00:00:00.000",,"9","09","42","017","40.33501133","-75.11291241","POINT (-75.11291241 40.33501133)"
"All Ages","All Races","All Genders","Warren",,"Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2017","2017 Q1","2017-01-01T00:00:00.000","Not displayed when count is between 1 and 4.","62","62","42","123","41.81675237","-79.27858158","POINT (-79.27858158 41.81675237)"
"All Ages","All Races","All Genders","Warren","6.052","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2017","2017 Q4","2017-10-01T00:00:00.000",,"62","62","42","123","41.81675237","-79.27858158","POINT (-79.27858158 41.81675237)"
"All Ages","All Races","All Genders","Delaware","9.935","Rate of ED Visits per 10,000 Visits (by facility location)","Stimulant Overdose","Quarterly","2016","2016 Q3","2016-07-01T00:00:00.000",,"23","23","42","045","39.91657867","-75.40627712","POINT (-75.40627712 39.91657867)"
"25-34","All Races","All Genders","Pennsylvania","218.644","Rate of ED Visits per 10,000 Visits (by facility location)","Any Drug Overdose","Quarterly","2020","2020 Q2","2020-04-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Cameron","0","Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2019","2019 Q1","2019-01-01T00:00:00.000",,"12","12","42","023","41.43880265","-78.20916932","POINT (-78.20916932 41.43880265)"
"All Ages","All Races","All Genders","Indiana","0.833","Rate of ED Visits per 10,000 Population (by home location)","Heroin Overdose","Quarterly","2021","2021 Q4","2021-10-01T00:00:00.000",,"32","32","42","063","40.65295497","-79.09333493","POINT (-79.09333493 40.65295497)"
"All Ages","All Races","All Genders","Venango","1.579","Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2019","2019 Q1","2019-01-01T00:00:00.000",,"61","61","42","121","41.40341259","-79.76286561","POINT (-79.76286561 41.40341259)"
"All Ages","All Races","All Genders","Dauphin","1.509","Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2021","2021 Q4","2021-10-01T00:00:00.000",,"22","22","42","043","40.41974636","-76.77960568","POINT (-76.77960568 40.41974636)"
"45-54","All Races","All Genders","Pennsylvania","5.431","Rate of ED Visits per 10,000 Visits (by facility location)","Stimulant Overdose","Quarterly","2018","2018 Q2","2018-04-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Monroe",,"Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2019","2019 Q2","2019-04-01T00:00:00.000","Not displayed when count is between 1 and 4.","45","45","42","089","41.06091787","-75.34083603","POINT (-75.34083603 41.06091787)"
"All Ages","All Races","All Genders","Lebanon","0.708","Rate of ED Visits per 10,000 Population (by home location)","Heroin Overdose","Quarterly","2018","2018 Q1","2018-01-01T00:00:00.000",,"38","38","42","075","40.367597","-76.46182575","POINT (-76.46182575 40.367597)"
"All Ages","All Races","All Genders","Lehigh","9.438","Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2017","2017 Q4","2017-10-01T00:00:00.000",,"39","39","42","077","40.61464794","-75.60099481","POINT (-75.60099481 40.61464794)"
"All Ages","All Races","All Genders","Cameron",,"Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2020","2020 Q3","2020-07-01T00:00:00.000","Not displayed when count is between 1 and 4.","12","12","42","023","41.43880265","-78.20916932","POINT (-78.20916932 41.43880265)"
"All Ages","All Races","All Genders","Montgomery","1.633","Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2017","2017 Q1","2017-01-01T00:00:00.000",,"46","46","42","091","40.20989874","-75.37252001","POINT (-75.37252001 40.20989874)"
"All Ages","All Races","All Genders","Forest","0","Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2019","2019 Q1","2019-01-01T00:00:00.000",,"27","27","42","053","41.51357876","-79.23780995","POINT (-79.23780995 41.51357876)"
"25-34","All Races","All Genders","Pennsylvania","0.772","Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2021","2021 Q2","2021-04-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Adams","4.104","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2017","2017 Q2","2017-04-01T00:00:00.000",,"1","01","42","001","39.87209565","-77.22224271","POINT (-77.22224271 39.87209565)"
"All Ages","All Races","All Genders","Wayne","1.56","Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2018","2018 Q4","2018-10-01T00:00:00.000",,"64","64","42","127","41.64969805","-75.3051535","POINT (-75.3051535 41.64969805)"
"All Ages","All Races","All Genders","Clearfield",,"Rate of ED Visits per 10,000 Visits (by facility location)","Stimulant Overdose","Quarterly","2019","2019 Q3","2019-07-01T00:00:00.000","Not displayed when count is between 1 and 4.","17","17","42","033","41.000429","-78.47558343","POINT (-78.47558343 41.000429)"
"All Ages","All Races","All Genders","Adams","0","Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2020","2020 Q2","2020-04-01T00:00:00.000",,"1","01","42","001","39.87209565","-77.22224271","POINT (-77.22224271 39.87209565)"
"All Ages","All Races","All Genders","Indiana",,"Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2018","2018 Q4","2018-10-01T00:00:00.000","Not displayed when count is between 1 and 4.","32","32","42","063","40.65295497","-79.09333493","POINT (-79.09333493 40.65295497)"
"All Ages","All Races","All Genders","Pike",,"Rate of ED Visits per 10,000 Visits (by facility location)","Stimulant Overdose","Quarterly","2016","2016 Q3","2016-07-01T00:00:00.000","Not displayed when count is between 1 and 4.","52","52","42","103","41.332572","-75.03270924","POINT (-75.03270924 41.332572)"
"All Ages","All Races","All Genders","Adams",,"Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2021","2021 Q1","2021-01-01T00:00:00.000","Not displayed when count is between 1 and 4.","1","01","42","001","39.87209565","-77.22224271","POINT (-77.22224271 39.87209565)"
"15-24","All Races","All Genders","Pennsylvania","0.185","Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2018","2018 Q1","2018-01-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Snyder","4.954","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2019","2019 Q2","2019-04-01T00:00:00.000",,"55","55","42","109","40.77113737","-77.07255968","POINT (-77.07255968 40.77113737)"
"All Ages","All Races","All Genders","Franklin",,"Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2020","2020 Q3","2020-07-01T00:00:00.000","Not displayed when count is between 1 and 4.","28","28","42","055","39.92786197","-77.72398845","POINT (-77.72398845 39.92786197)"
"All Ages","All Races","All Genders","Blair","10.762","Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2021","2021 Q2","2021-04-01T00:00:00.000",,"7","07","42","013","40.48555024","-78.34907687","POINT (-78.34907687 40.48555024)"
"All Ages","All Races","All Genders","Cameron",,"Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2019","2019 Q2","2019-04-01T00:00:00.000","Not displayed when count is between 1 and 4.","12","12","42","023","41.43880265","-78.20916932","POINT (-78.20916932 41.43880265)"
"All Ages","All Races","All Genders","Adams","6.851","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2016","2016 Q3","2016-07-01T00:00:00.000",,"1","01","42","001","39.87209565","-77.22224271","POINT (-77.22224271 39.87209565)"
"All Ages","All Races","Male","Pennsylvania","19.373","Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2020","2020 Q3","2020-07-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Greene","0","Rate of ED Visits per 10,000 Population (by home location)","Heroin Overdose","Quarterly","2017","2017 Q4","2017-10-01T00:00:00.000",,"30","30","42","059","39.85480393","-80.22943817","POINT (-80.22943817 39.85480393)"
"All Ages","All Races","All Genders","Lebanon","18.501","Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2019","2019 Q4","2019-10-01T00:00:00.000",,"38","38","42","075","40.367597","-76.46182575","POINT (-76.46182575 40.367597)"
"All Ages","All Races","All Genders","Westmoreland","0.401","Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2021","2021 Q2","2021-04-01T00:00:00.000",,"65","65","42","129","40.310315","-79.47134118","POINT (-79.47134118 40.310315)"
"All Ages","Black","All Genders","Pennsylvania","0.468","Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2021","2021 Q4","2021-10-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
