"the_geom","x","y","name","address","city_1","state","zip","phone","directions"
"POINT (-79.87186608688 41.35670943801)","-79.871866089999997","41.356709440000003","MAURERS TRADING POST","1696 PITTSBURGH RD","FRANKLIN","PA","16323","8144379570","http://maps.google.com/maps?q=41.35670944,-79.87186609"
"POINT (-79.394881778727 41.189992897279)","-79.394881780000006","41.1899929","WAL MART 2540","63 PERKINS ROAD","CLARION","PA","16214","8142260809","http://maps.google.com/maps?q=41.1899929,-79.39488178"
"POINT (-78.438053164609 41.022160959272)","-78.438053159999996","41.022160960000001","CLEARFIELD COUNTY TREASURER","1 NORTH 2ND ST","CLEARFIELD","PA","16830","8147652641","http://maps.google.com/maps?q=41.02216096,-78.43805316"
"POINT (-76.943355339329 41.981424840317)","-76.943355339999997","41.981424840000003","DRAPER SUPPLY INC","5277 MAIN ST","MILLERTON","PA","16936","5705376566","http://maps.google.com/maps?q=41.98142484,-76.94335534"
"POINT (-75.296835360717 40.749673245271)","-75.296835360000003","40.749673250000001","MIKES BAIT AND SPORT SHOP","328 E LAWN RD","NAZARETH","PA","18064","6107592905","http://maps.google.com/maps?q=40.74967325,-75.29683536"
"POINT (-80.093158890363 40.384476754242)","-80.093158889999998","40.384476749999997","WAL MART 5040","2200 WASHINGTON PIKE","CARNEGIE","PA","15106","4124291285","http://maps.google.com/maps?q=40.38447675,-80.09315889"
"POINT (-76.973549728254 39.804684235322)","-76.973549730000002","39.80468424","B AND B LURES","232 FACTORY ST","HANOVER","PA","17331",,"http://maps.google.com/maps?q=39.80468424,-76.97354973"
"POINT (-76.628034910266 41.864274422773)","-76.628034909999997","41.864274420000001","UP IN ARMS SHOOTING SUPPLIES","465 MAIN ST","EAST SMITHFIELD","PA","18817","5705963463","http://maps.google.com/maps?q=41.86427442,-76.62803491"
"POINT (-76.391371923288 40.63129861598)","-76.391371919999997","40.631298620000003","PRIBILLA'S HOME CENTER","200 BRIDGE ST","TREMONT","PA","17981","5706953042","http://maps.google.com/maps?q=40.63129862,-76.39137192"
"POINT (-76.010961608812 41.012668380556)","-76.010961609999995","41.012668380000001","DAVES GUN SHOP","17 N BEISELS RD","DRUMS","PA","18222","5707885518","http://maps.google.com/maps?q=41.01266838,-76.01096161"
"POINT (-80.228475148933 40.583379774291)","-80.228475149999994","40.583379770000001","AMBRIDGE DO IT BEST HOME CENTER","500 OHIO RIVER BLVD.","AMBRIDGE","PA","15003","7242669595","http://maps.google.com/maps?q=40.58337977,-80.22847515"
"POINT (-75.129990508413 40.311501336125)","-75.129990509999999","40.31150134","BUCKS COUNTY TREASURER","55 E COURT ST","DOYLESTOWN","PA","18901","2153486244","http://maps.google.com/maps?q=40.31150134,-75.12999051"
"POINT (-77.063743463677 39.925936531176)","-77.063743459999998","39.925936530000001","NACE SPORTS","3381 HUNTERSTOWN HAMPTON","NEW OXFORD","PA","17350","7176243730","http://maps.google.com/maps?q=39.92593653,-77.06374346"
"POINT (-80.449946869871 41.249235841135)","-80.449946870000005","41.249235839999997","WAL MART 1568","1275 NORTH HERMITAGE ROAD","HERMITAGE","PA","16148","7243465940","http://maps.google.com/maps?q=41.24923584,-80.44994687"
"POINT (-75.976142644295 40.342971882093)","-75.976142640000006","40.34297188","WAL MART 1670","1135 BERKSHIRE BLVD","READING","PA","19610","6103765848","http://maps.google.com/maps?q=40.34297188,-75.97614264"
"POINT (-75.178340455593 40.879480792696)","-75.178340460000001","40.879480790000002","JEWELL'S","251 E CENTRAL AVE","BANGOR","PA","18013","6105889072","http://maps.google.com/maps?q=40.87948079,-75.17834046"
"POINT (-75.482941195844 40.758474410765)","-75.482941199999999","40.758474409999998","KORENS BAIT AND TACKLE","3430 CANNONBALL DR","NORTHAMPTON","PA","18067",,"http://maps.google.com/maps?q=40.75847441,-75.4829412"
"POINT (-76.020014583208 40.985582752819)","-76.020014579999994","40.985582749999999","WAL MART 2255","81 AIRPORT RD","HAZLETON","PA","18201","5704548322","http://maps.google.com/maps?q=40.98558275,-76.02001458"
"POINT (-75.924390028837 40.336218371676)","-75.924390029999998","40.336218369999997","BERKS COUNTY TREASURER","633 COURT ST 2ND FL","READING","PA","19601","6104786640","http://maps.google.com/maps?q=40.33621837,-75.92439003"
"POINT (-78.739618838875 41.18101117121)","-78.739618840000006","41.181011169999998","TREASURE LAKE PROPERTY","13 TREASURE LAKE","DU BOIS","PA","15801",,"http://maps.google.com/maps?q=41.18101117,-78.73961884"
"POINT (-75.419250456249 40.917271491243)","-75.419250460000001","40.917271489999997","DUNKELBERGER'S SPORTS OUTFITTER","1471 US-209","BRODHEADSVILLE","PA","18322","5709923865","http://maps.google.com/maps?q=40.91727149,-75.41925046"
"POINT (-76.172446844433 40.19461510204)","-76.172446840000006","40.1946151","MUSSERS OUTDOORS","438 N READING ROAD","EPHRATA","PA","17522","7173146110","http://maps.google.com/maps?q=40.1946151,-76.17244684"
"POINT (-79.136200407703 39.918836580668)","-79.136200410000001","39.918836579999997","HOOVERS OUTFITTING","2099 GARRETT RD","ROCKWOOD","PA","15557",,"http://maps.google.com/maps?q=39.91883658,-79.13620041"
"POINT (-77.724952027204 39.79665156111)","-77.724952029999997","39.796651560000001","LUMBER DIRECT","10 E WALTER AVE","GREENCASTLE","PA","17225","7175979928","http://maps.google.com/maps?q=39.79665156,-77.72495203"
"POINT (-78.438218567809 41.80997217718)","-78.438218570000004","41.809972180000003","COSTAS HARDWARE","323 EAST WATER STREET","SMETHPORT","PA","16749","8148875542","http://maps.google.com/maps?q=41.80997218,-78.43821857"
"POINT (-77.738597527998 40.132264229776)","-77.738597530000007","40.132264229999997","SCHOENS ARCHERY","16223 AMBERSON RD","SPRING RUN","PA","17262","7173497386","http://maps.google.com/maps?q=40.13226423,-77.73859753"
"POINT (-76.379277999839 41.260092000608)","-76.379277999999999","41.260092","NATURES OUTDOORS & TAXIDERMY","357A CAMP LAVIGNE RD","BENTON","PA","17814","5704416387","http://maps.google.com/maps?q=41.260092,-76.379278"
"POINT (-76.28213110559 40.384174742759)","-76.282131109999995","40.384174739999999","DUTCH COUNTRY HARDWARE INC","711 E LINCOLN AVENUE","MYERSTOWN","PA","17067","7178668882","http://maps.google.com/maps?q=40.38417474,-76.28213111"
"POINT (-75.492245670673 40.644451704018)","-75.492245670000003","40.644451699999998","WAL MART 2145","2601 MAC ARTHUR RD","WHITEHALL","PA","18052","6102669645","http://maps.google.com/maps?q=40.6444517,-75.49224567"
"POINT (-79.53611444686 41.234806663427)","-79.536114449999999","41.234806659999997","SPORTSMEN OUTFITTERS INC","526 E STATE ST","KNOX","PA","16232","8147975253","http://maps.google.com/maps?q=41.23480666,-79.53611445"
"POINT (-77.769206337612 40.88672840297)","-77.769206339999997","40.886728400000003","PFBC CRO","595 E ROLLING RIDGE DR","BELLEFONTE","PA","16823",,"http://maps.google.com/maps?q=40.8867284,-77.76920634"
"POINT (-80.456922164983 41.172790388956)","-80.456922160000005","41.172790390000003","SHOOTERS SUPPLIES","9 SHORT ST","WEST MIDDLESEX","PA","16159","7245288000","http://maps.google.com/maps?q=41.17279039,-80.45692216"
"POINT (-75.254350590384 41.57453633284)","-75.254350590000001","41.574536330000001","WAYNE COUNTY TREASURER","925 COURT ST","HONESDALE","PA","18431","5702535970","http://maps.google.com/maps?q=41.57453633,-75.25435059"
"POINT (-77.782967879181 40.906351679996)","-77.782967880000001","40.90635168","CENTRE COUNTY TREASURER","420 HOLMES ST","BELLEFONTE","PA","16823","8143556810","http://maps.google.com/maps?q=40.90635168,-77.78296788"
"POINT (-79.724294580911 41.622045804321)","-79.724294580000006","41.622045800000002","WAGNERS GUN TECH","41445 STATE HIGHWAY 27","TITUSVILLE","PA","16354","8147750688","http://maps.google.com/maps?q=41.6220458,-79.72429458"
"POINT (-80.32734136833 41.130696617316)","-80.327341369999999","41.130696620000002","MILLERS HARDWARE & RENTAL","2023 MERCER-NEW WILMINGTON RD","NEW WILMINGTON","PA","16142","7249469933","http://maps.google.com/maps?q=41.13069662,-80.32734137"
"POINT (-75.705742101807 40.680083261967)","-75.705742099999995","40.680083260000004","PLAZA HARDWARE","6344 RT 309","NEW TRIPOLI","PA","18066","6102982311","http://maps.google.com/maps?q=40.68008326,-75.7057421"
"POINT (-78.750868210311 39.752055670086)","-78.750868209999993","39.752055669999997","POOR BOBS BAIT & TACKLE","1319 HYNDMAN RD","HYNDMAN","PA","15545","8148420106","http://maps.google.com/maps?q=39.75205567,-78.75086821"
"POINT (-80.302802770637 40.680764297275)","-80.30280277","40.6807643","WAL MART 1883","3942 BRODHEAD RD","MONACA","PA","15061","7247732929","http://maps.google.com/maps?q=40.6807643,-80.30280277"
"POINT (-78.021107409025 41.775224170334)","-78.021107409999999","41.775224170000001","POTTER COUNTY TREASURER","1 N MAIN ST SUITE 202","COUDERSPORT","PA","16915","8142749775","http://maps.google.com/maps?q=41.77522417,-78.02110741"
"POINT (-75.19270275539 40.986607453215)","-75.192702760000003","40.986607450000001","MONROE COUNTY TREASURER","1 QUAKER PLAZA SUITE 103","STROUDSBURG","PA","18360","5705173182","http://maps.google.com/maps?q=40.98660745,-75.19270276"
"POINT (-76.193015544341 40.727939742261)","-76.193015540000005","40.727939739999997","WAL MART 2535","500 TERRY RICH BLVD","SAINT CLAIR","PA","17970","5704291959","http://maps.google.com/maps?q=40.72793974,-76.19301554"
"POINT (-74.964753259581 40.082421203736)","-74.964753259999995","40.082421199999999","WAL MART 2650","4301 BYBERRY RD","PHILADELPHIA","PA","19154","2152813159","http://maps.google.com/maps?q=40.0824212,-74.96475326"
"POINT (-78.401464783087 40.482662483184)","-78.401464779999998","40.482662480000002","UNKEL JOES WOODSHED","3415 PLEASANT VALLEY BLVD","ALTOONA","PA","16602","8149424900","http://maps.google.com/maps?q=40.48266248,-78.40146478"
"POINT (-79.033770700931 41.702196732988)","-79.033770700000005","41.702196729999997","PETERSON HARDWARE","102 S MAIN ST","SHEFFIELD","PA","16347","8149683461","http://maps.google.com/maps?q=41.70219673,-79.0337707"
"POINT (-80.238915000856 42.041410000852)","-80.238915000000006","42.041409999999999","FISHUSA INC","6960 W RIDGE RD","FAIRVIEW","PA","16415",,"http://maps.google.com/maps?q=42.04141,-80.238915"
"POINT (-76.226085200641 39.870147287069)","-76.2260852","39.870147289999998","MUSSERS INC","35 FRIENDLY DR","QUARRYVILLE","PA","17566","7172844147","http://maps.google.com/maps?q=39.87014729,-76.2260852"
"POINT (-75.369874001498 41.8600810016)","-75.369873999999996","41.860081000000001","FRONT LINE ARMORY","1646 CROSSTOWN HWY","LAKEWOOD","PA","18439","5707982701","http://maps.google.com/maps?q=41.860081,-75.369874"
"POINT (-77.760419064215 40.950850216068)","-77.760419060000004","40.95085022","VALLEY ACE HARDWARE","224 OLD 220 RD","MILESBURG","PA","16853","8143555451","http://maps.google.com/maps?q=40.95085022,-77.76041906"
"POINT (-77.576771650323 40.597438714992)","-77.576771649999998","40.597438709999999","MIFFLIN COUNTY TREASURER","20 N WAYNE ST","LEWISTOWN","PA","17044","7172488439","http://maps.google.com/maps?q=40.59743871,-77.57677165"
"POINT (-80.02521980938 40.337273681086)","-80.025219809999996","40.337273680000003","WAL MART 5381","5055 LIBRARY ROAD","BETHEL PARK","PA","15102","4128310459","http://maps.google.com/maps?q=40.33727368,-80.02521981"
"POINT (-79.996883995252 40.439112767697)","-79.996883999999994","40.439112770000001","ALLEGHENY COUNTY TREASURER","436 GRANT ST RM 108 COURTHOUSE","PITTSBURGH","PA","15219","4123504120","http://maps.google.com/maps?q=40.43911277,-79.996884"
"POINT (-76.769908034078 40.262603763659)","-76.769908029999996","40.262603759999998","WAL MART 1591","6535 GRAYSON RD","HARRISBURG","PA","17111","7175618402","http://maps.google.com/maps?q=40.26260376,-76.76990803"
"POINT (-76.508319599811 40.788641757799)","-76.508319599999993","40.788641759999997","WAL MART 2481","3300 ROUTE 61 SOUTH","COAL TOWNSHIP","PA","17866","5706486700","http://maps.google.com/maps?q=40.78864176,-76.5083196"
"POINT (-78.88937884659 41.097462034907)","-78.88937885","41.097462030000003","REYNOLDSVILLE HARDWARE","349 E MAIN STREET","REYNOLDSVILLE","PA","15851","8146538642","http://maps.google.com/maps?q=41.09746203,-78.88937885"
"POINT (-76.30566541105 40.302291059596)","-76.305665410000003","40.302291060000002","GOODS STORE","215 RT 501","SCHAEFFERSTOWN","PA","17088","7179492663","http://maps.google.com/maps?q=40.30229106,-76.30566541"
"POINT (-75.192533346602 40.985756537299)","-75.192533350000005","40.985756539999997","DUNKELBERGER'S SPORTS OUTFITTER","585 MAIN ST","STROUDSBURG","PA","18360","5704217950","http://maps.google.com/maps?q=40.98575654,-75.19253335"
"POINT (-78.785096808312 40.45226563604)","-78.785096809999999","40.45226564","EBENSBURG FISH AND HUNT","3657 ADMIRAL PEARY HWY","EBENSBURG","PA","15931","8144725980","http://maps.google.com/maps?q=40.45226564,-78.78509681"
"POINT (-75.142774998262 40.36411908918)","-75.142775","40.364119090000003","DAVES SPORT CENTER INC","1127 N EASTON RD","DOYLESTOWN","PA","18901",,"http://maps.google.com/maps?q=40.36411909,-75.142775"
"POINT (-76.552569853427 40.144423326994)","-76.552569849999998","40.144423330000002","KINSEYS OUTDOORS","1660 STEEL WAY DRIVE","MOUNT JOY","PA","17552","7176535524","http://maps.google.com/maps?q=40.14442333,-76.55256985"
"POINT (-76.198007037709 40.687449141936)","-76.198007039999993","40.687449139999998","SCHUYLKILL COUNTY TREASURER","401 NORTH SECOND STREET","POTTSVILLE","PA","17901","5706281438","http://maps.google.com/maps?q=40.68744914,-76.19800704"
"POINT (-75.598365569496 40.769129461298)","-75.598365569999999","40.769129460000002","ARCHERY ADDICTIONS LTD","1089 RIVERVIEW DR","WALNUTPORT","PA","18067","4846234900","http://maps.google.com/maps?q=40.76912946,-75.59836557"
"POINT (-78.558046679714 41.390680437307)","-78.558046680000004","41.390680439999997","WAL MART 1792","1102 MILLION DOLLAR HWY","SAINT MARYS","PA","15857","8147811344","http://maps.google.com/maps?q=41.39068044,-78.55804668"
"POINT (-77.501513243728 41.472423710159)","-77.501513239999994","41.472423710000001","WOLFES GENERAL STORE","14167 ROUTE 414","SLATE RUN","PA","17769","5707538551","http://maps.google.com/maps?q=41.47242371,-77.50151324"
"POINT (-75.487714398598 41.77905440378)","-75.487714400000002","41.7790544","LONG JOHNS BAIT BARN","148 BENNETT RD","Union Dale","PA","18470",,"http://maps.google.com/maps?q=41.7790544,-75.4877144"
"POINT (-75.686817599143 41.395622240229)","-75.686817599999998","41.395622240000002","WAL MART 4276","1325 MAIN STREET","TAYLOR","PA","18517","5703093510","http://maps.google.com/maps?q=41.39562224,-75.6868176"
"POINT (-76.42376278022 40.333404964104)","-76.423762780000004","40.333404960000003","LEBANON COUNTY TREASURER","400 S 8TH ST  ROOM 103","LEBANON","PA","17042","7172742801","http://maps.google.com/maps?q=40.33340496,-76.42376278"
"POINT (-75.667783305284 40.840046224673)","-75.667783299999996","40.840046229999999","MARZEN FEED STORE","75 HARRITY RD","LEHIGHTON","PA","18235",,"http://maps.google.com/maps?q=40.84004623,-75.6677833"
"POINT (-74.80010394912 41.324881814138)","-74.800103949999993","41.324881810000001","PIKE COUNTY TREASURER","506 BROAD ST","MILFORD","PA","18337","5702963442","http://maps.google.com/maps?q=41.32488181,-74.80010395"
"POINT (-74.367010906236 40.455396601321)","-74.367010910000005","40.4553966","SAYREVILLE SPORTSMAN","52 WASHINGTON RD","SAYREVILLE","NJ","08872","9082382060","http://maps.google.com/maps?q=40.4553966,-74.36701091"
"POINT (-76.929538564845 40.225519721935)","-76.929538559999997","40.225519720000001","WAL MART 5888","3400 HARTZDALE DR","CAMP HILL","PA","17011","7174093102","http://maps.google.com/maps?q=40.22551972,-76.92953856"
"POINT (-76.456721720957 41.00310728107)","-76.456721720000004","41.003107280000002","COLUMBIA COUNTY TREASURE","11 W MAIN ST","BLOOMSBURG","PA","17815","5703895626","http://maps.google.com/maps?q=41.00310728,-76.45672172"
"POINT (-78.526131357656 40.71817107158)","-78.526131359999994","40.718171069999997","PENNYWRENS","2149 BEAVER VALLEY RD","FLINTON","PA","16640","8146874438","http://maps.google.com/maps?q=40.71817107,-78.52613136"
"POINT (-76.132370301968 40.228471725972)","-76.132370300000005","40.228471730000003","DENVER SUPPLY CO INC","25 MAIN ST","DENVER","PA","17517",,"http://maps.google.com/maps?q=40.22847173,-76.1323703"
"POINT (-79.579921039625 41.591774262002)","-79.579921040000002","41.591774260000001","ANDREWS HILLTOP HARDWARE","123 E STATE ST","PLEASANTVILLE","PA","16341","8147587918","http://maps.google.com/maps?q=41.59177426,-79.57992104"
"POINT (-76.683407050904 39.911168129002)","-76.68340705","39.91116813","ARTISTIC EDGES","385 LEADER HEIGHTS ROAD","YORK","PA","17402","7177411750","http://maps.google.com/maps?q=39.91116813,-76.68340705"
"POINT (-78.319941946113 40.014183394841)","-78.31994195","40.014183389999999","JUNIATA TRADING CO","13921 LINCOLN HIGHWAY","EVERETT","PA","15537","8146966982","http://maps.google.com/maps?q=40.01418339,-78.31994195"
"POINT (-78.452703417574 40.298847456129)","-78.452703420000006","40.298847459999998","NELSONS TRUE VALUE HARDWARE","13198 DUNNINGS HIGHWAY","CLAYSBURG","PA","16625","8142392319","http://maps.google.com/maps?q=40.29884746,-78.45270342"
"POINT (-79.865196131828 40.831667538281)","-79.865196130000001","40.831667539999998","SPORTSMANS SUPPLY COMPANY","245 FREEPORT ROAD","BUTLER","PA","16002","7242874294","http://maps.google.com/maps?q=40.83166754,-79.86519613"
"POINT (-77.231146726728 39.829299370787)","-77.231146730000006","39.829299370000001","ADAMS COUNTY TREASURER","117 BALTIMORE STREET","GETTYSBURG","PA","17325","7173379833","http://maps.google.com/maps?q=39.82929937,-77.23114673"
"POINT (-75.571156982047 41.105830090138)","-75.571156979999998","41.105830089999998","POCONO BOATHOUSE INC","602 RT 940","POCONO LAKE","PA","18347","5706464107","http://maps.google.com/maps?q=41.10583009,-75.57115698"
"POINT (-79.705940256027 40.478832561137)","-79.705940260000006","40.478832560000001","ULTIMATE OUTDOORS LLC","2780 GOLDEN MILE HWY RTE 286","PITTSBURGH","PA","15239","7247332121","http://maps.google.com/maps?q=40.47883256,-79.70594026"
"POINT (-79.4363607782 40.12813435929)","-79.436360780000001","40.128134359999997","REDS BAIT SHOP","2907 STATE ROUTE 31","ACME","PA","15610",,"http://maps.google.com/maps?q=40.12813436,-79.43636078"
"POINT (-79.339027964128 41.877623544935)","-79.339027959999996","41.877623550000003","CONNIE S NOTARY SERVICE","2070 MATTHEWS RUN RD","YOUNGSVILLE","PA","16371",,"http://maps.google.com/maps?q=41.87762355,-79.33902796"
"POINT (-77.521711130765 40.050358374429)","-77.52171113","40.050358369999998","PAGUE AND FEGAN HOME & HARDWARE","35 W KING ST","SHIPPENSBURG","PA","17257","7175326511","http://maps.google.com/maps?q=40.05035837,-77.52171113"
"POINT (-75.398796654459 40.084064065888)","-75.398796649999994","40.084064069999997","WAL MART 4687","275 NORTH GULPH ROAD","KING OF PRUSSIA","PA","19406","6107680530","http://maps.google.com/maps?q=40.08406407,-75.39879665"
"POINT (-79.385170254785 40.316858778269)","-79.385170250000002","40.316858779999997","ARMY AND NAVY STORE","800 LIGONIER ST","LATROBE","PA","15650","7245373861","http://maps.google.com/maps?q=40.31685878,-79.38517025"
"POINT (-75.491360417791 40.672818093131)","-75.491360420000007","40.67281809","COPLAY NEWS AGENCY","2 SOUTH SECOND STREET","COPLAY","PA","18037","6102625987","http://maps.google.com/maps?q=40.67281809,-75.49136042"
"POINT (-79.668567633584 41.752581120312)","-79.668567629999998","41.752581120000002","BUELLS CORNER STORE","44467 BUELLS CORNERS RD","SPARTANSBURG","PA","16434","8146547716","http://maps.google.com/maps?q=41.75258112,-79.66856763"
"POINT (-77.478730334088 41.908300433066)","-77.478730330000005","41.908300429999997","BARBERS FIREARMS","7070 ROUTE 249","WESTFIELD","PA","16950","8143672900","http://maps.google.com/maps?q=41.90830043,-77.47873033"
"POINT (-75.700177678222 41.778405693145)","-75.700177679999996","41.77840569","REELFIELD SPORTS","4990 CREEK RD","HARFORD","PA","18823","5708774331","http://maps.google.com/maps?q=41.77840569,-75.70017768"
"POINT (-78.346050003015 40.321666606888)","-78.346050000000005","40.321666610000001","LONGS OUTPOST INC","3936 COVE MOUNTAIN ROAD","MARTINSBURG","PA","16662","8147934930","http://maps.google.com/maps?q=40.32166661,-78.34605"
"POINT (-79.078544935564 41.160253557075)","-79.07854494","41.160253560000001","JEFFERSON COUNTY TREASURER","155 MAIN ST","BROOKVILLE","PA","15825","8148491609","http://maps.google.com/maps?q=41.16025356,-79.07854494"
"POINT (-78.091212150292 41.630861142134)","-78.091212150000004","41.63086114","PERRYS SPORT SHOP","19 MAIN ST","AUSTIN","PA","16720","8146478856","http://maps.google.com/maps?q=41.63086114,-78.09121215"
"POINT (-76.54116308278 41.975813175398)","-76.541163080000004","41.975813180000003","WAL MART 2208","1887 ELMIRA ST","SAYRE","PA","18840","5708889791","http://maps.google.com/maps?q=41.97581318,-76.54116308"
"POINT (-79.149721731681 39.919858728865)","-79.149721729999996","39.919858730000001","S AND S SPORT SHOP","1010 E MAIN ST","ROCKWOOD","PA","15557","8149262465","http://maps.google.com/maps?q=39.91985873,-79.14972173"
"POINT (-75.845469348932 40.661056384826)","-75.845469350000002","40.661056389999999","WANAMAKERS GENERAL STORE","8888 KINGS HWY","KEMPTON","PA","19529",,"http://maps.google.com/maps?q=40.66105639,-75.84546935"
"POINT (-76.390305762285 40.347252358113)","-76.390305760000004","40.347252359999999","WAL MART 2023","1355 E LEHMAN STREET","LEBANON","PA","17046","7172281221","http://maps.google.com/maps?q=40.34725236,-76.39030576"
"POINT (-76.889036437429 40.086684076125)","-76.889036439999998","40.086684079999998","HAWGHEAD MARINE AND TACKLE","2215 ROSSTOWN RD","WELLSVILLE","PA","17365",,"http://maps.google.com/maps?q=40.08668408,-76.88903644"
"POINT (-75.714973228294 41.733438352306)","-75.714973229999998","41.73343835","ACRE LAKE STORE","10105 STATE ROUTE 106","KINGSLEY","PA","18826",,"http://maps.google.com/maps?q=41.73343835,-75.71497323"
"POINT (-79.070506642417 40.022543813212)","-79.070506640000005","40.022543810000002","PFBC SOUTHWEST REGION","236 LAKE ROAD","SOMERSET","PA","15501",,"http://maps.google.com/maps?q=40.02254381,-79.07050664"
"POINT (-75.972379534196 40.957231045671)","-75.972379529999998","40.957231049999997","BOBS SPORTING GOODS","133 N WYOMING ST","HAZLETON","PA","18201","5704551421","http://maps.google.com/maps?q=40.95723105,-75.97237953"
"POINT (-80.223431992555 40.516239999098)","-80.223431989999995","40.516240000000003","WAL MART 4644","7500 UNIVERSITY BLVD","MOON","PA","15108","4128930143","http://maps.google.com/maps?q=40.51624,-80.22343199"
"POINT (-77.234984213739 40.587940936087)","-77.234984209999993","40.587940940000003","W E SCHLEGEL INC HARDWARE","24015 RT 333","THOMPSONTOWN","PA","17094","7175355197","http://maps.google.com/maps?q=40.58794094,-77.23498421"
"POINT (-75.134552299851 40.187867521182)","-75.134552299999996","40.187867519999998","CLAYTONS RANGE","660 EASTON RD","HORSHAM","PA","19044","2156726060","http://maps.google.com/maps?q=40.18786752,-75.1345523"
"POINT (-80.014603451979 39.944732048327)","-80.014603449999996","39.944732049999999","OZIES SPORT SALE","1020 NORTH RT 88","RICES LANDING","PA","15357","7245925009","http://maps.google.com/maps?q=39.94473205,-80.01460345"
"POINT (-77.397076584729 40.570666321719)","-77.397076580000004","40.570666320000001","JUNIATA COUNTY TREASURER","26 NORTH MAIN ST","MIFFLINTOWN","PA","17059","7174367742","http://maps.google.com/maps?q=40.57066632,-77.39707658"
"POINT (-76.524241356975 40.02014683697)","-76.524241360000005","40.020146840000002","JIM HAKES AUTO & SPORTING GOODS","100 WILLOW STREET","WRIGHTSVILLE","PA","17368","7172521072","http://maps.google.com/maps?q=40.02014684,-76.52424136"
"POINT (-75.024075920446 40.085154761323)","-75.024075920000001","40.085154760000002","WAL MART 5130","9745 ROOSEVELT BLVD A","PHILADELPHIA","PA","19114","2156980350","http://maps.google.com/maps?q=40.08515476,-75.02407592"
"POINT (-75.992587874029 41.342374100131)","-75.992587869999994","41.342374100000001","PGC-NORTHEAST REGIONAL HDQ","ROUTE 415 AND ROUTE 118","DALLAS","PA","18612","5706751143","http://maps.google.com/maps?q=41.3423741,-75.99258787"
"POINT (-77.302767973315 41.74695320188)","-77.302767970000005","41.7469532","TIOGA COUNTY TREASURER","118 MAIN STREET","WELLSBORO","PA","16901","5707249213","http://maps.google.com/maps?q=41.7469532,-77.30276797"
"POINT (-75.372120877569 41.125525453661)","-75.372120879999997","41.125525449999998","WAL MART 2365","3271 ROUTE 940","MOUNT POCONO","PA","18344","5708954700","http://maps.google.com/maps?q=41.12552545,-75.37212088"
"POINT (-76.66977568061 40.781557550753)","-76.669775680000001","40.781557550000002","BAIT BARRELS AND BOWS","229 W SHAMOKIN ST","TREVORTON","PA","17881","5707978615","http://maps.google.com/maps?q=40.78155755,-76.66977568"
"POINT (-75.226163403417 41.556783890525)","-75.226163400000004","41.556783889999998","WAL MART 2480","723A OLD WILLOW AVE","HONESDALE","PA","18431","5702519543","http://maps.google.com/maps?q=41.55678389,-75.2261634"
"POINT (-80.203114749061 41.625972803326)","-80.203114749999997","41.6259728","PFBC NORTHWEST REGION","11528 STATE HWY 98","MEADVILLE","PA","16335",,"http://maps.google.com/maps?q=41.6259728,-80.20311475"
"POINT (-76.306283939751 41.843914889688)","-76.30628394","41.843914890000001","JERRYS GUN SHOP","47 RIDGE ROAD","ROME","PA","18837","5702472054","http://maps.google.com/maps?q=41.84391489,-76.30628394"
"POINT (-75.538945907648 39.85259744185)","-75.538945909999995","39.852597439999997","TARGET MASTER","255 WILMINGTON W CHESTER PK","CHADDS FORD","PA","19317","6104595400","http://maps.google.com/maps?q=39.85259744,-75.53894591"
"POINT (-77.029148000901 40.923540002036)","-77.029148000000006","40.923540000000003","MIFFLINBURG VARIETY STORE LLC","307 E CHESTNUT ST","MIFFLINBURG","PA","17844","5709660225","http://maps.google.com/maps?q=40.92354,-77.029148"
"POINT (-78.444602999636 41.809498514136)","-78.444603000000001","41.809498509999997","MCKEAN COUNTY E-SALES","311 WEST MAIN ST","SMETHPORT","PA","16749","8148874160","http://maps.google.com/maps?q=41.80949851,-78.444603"
"POINT (-77.272944540093 41.202053738982)","-77.272944539999997","41.202053739999997","NATIONAL SPORTING GOODS","1241 ALLEGHENY ST","JERSEY SHORE","PA","17740","5703980271","http://maps.google.com/maps?q=41.20205374,-77.27294454"
"POINT (-79.742532869512 40.948947156847)","-79.742532870000005","40.948947160000003","CHICORA SPORTING GOODS","123 N MAIN ST","CHICORA","PA","16025","7244454530","http://maps.google.com/maps?q=40.94894716,-79.74253287"
"POINT (-77.191893914226 40.190940662789)","-77.191893910000005","40.190940660000003","WAL MART 2574","60 NOBLE BLVD","CARLISLE","PA","17013","7172581250","http://maps.google.com/maps?q=40.19094066,-77.19189391"
"POINT (-75.216762168355 40.687098520006)","-75.216762169999996","40.687098519999999","NORTHAMPTON COUNTY TREASURER","669 WASHINGTON ST","EASTON","PA","18042","6105593116","http://maps.google.com/maps?q=40.68709852,-75.21676217"
"POINT (-76.285762070815 39.988552320927)","-76.285762070000004","39.988552319999997","MORR RANGE LLC","2488 WILLOW STREET PIKE","LANCASTER","PA","17602","7175177135","http://maps.google.com/maps?q=39.98855232,-76.28576207"
"POINT (-75.599499179604 41.008775986886)","-75.599499179999995","41.008775989999997","EASTERN ARMS & OUTFITTERS LLC","2599 STATE ROUTE 903","ALBRIGHTSVILLE","PA","18210","5707220200","http://maps.google.com/maps?q=41.00877599,-75.59949918"
