"filer_identification_number","election_year","election_cycle","amended_report_indicator","termination_indicator","filer_type","filer_name","office","district","party","filer_address_1","filer_address_2","filer_city","filer_state","filer_zip_code","county","phone_number","beginning_balance","monetary","in_kind","filer_location_1","filer_location_2"
"20170029","2017","1","Y","N","2","REMINGTON & VERNICK PAC",,,,"232 KINGS HIGHWAY EAST",,"HADDONFIELD","NJ","08033-",,,"0.00","0.00","0.00","232 KINGS HIGHWAY EAST
HADDONFIELD, NJ 08033-
(39.89861, -75.030797)","
HADDONFIELD, NJ 08033-
(39.894759, -75.039593)"
"9600257","2017","1","N","N","2","LOCAL 0095 INTL UNION OPERATING ENG",,,,"300 SALINE STREET",,"PITTSBURGH","PA","15207",,"4124224702","7134.14","775.00","0.00","300 SALINE STREET
PITTSBURGH, PA 15207
(40.427051, -79.948946)","
PITTSBURGH, PA 15207
(40.398899, -79.933037)"
"7900310","2017","1","N","N","2","FIRST PAC (PA ASSN COMMUNITY BANKERS)                       ",,,,"PO BOX 5319            ",,"HARRISBURG       ","PA","17110-5319",,,"58157.18","0.00","0.00","PO BOX 5319
HARRISBURG, PA 17110-5319","
HARRISBURG, PA 17110-5319
(40.311716, -76.878176)"
"2009355","2017","2","N","N","2","M&T Bank and Wilmington Trust Political Action Committee",,,,"465 Main Street","Suite 500","Buffalo","NY","14203",,"0","139512.13","1307.33","0.00","465 Main Street
Buffalo, NY 14203
(42.88655, -78.87409)","Suite 500
Buffalo, NY 14203"
"2006335","2017","2","N","N","2","DNB FINANCIAL GOOD GOVERNMENT PAC C/O TREAS. BRUCE E. MORONEY",,,,"4 BRANDYWINE AVENUE",,"DOWNINGTOWN","PA","19335",,"4843593143","18489.36","120.44","0.00","4 BRANDYWINE AVENUE
DOWNINGTOWN, PA 19335
(40.006342, -75.703199)","
DOWNINGTOWN, PA 19335
(40.022981, -75.719561)"
"20160350","2017","2","N","N","2","WPA NECA PAC",,,,"5 HOT METAL STREET SUITE 301",,"PITTSBURGH","PA","15203-2351",,,"4000.00","0.00","0.00","5 HOT METAL STREET SUITE 301
PITTSBURGH, PA 15203-2351
(40.425708, -79.964218)","
PITTSBURGH, PA 15203-2351
(40.425805, -79.976955)"
"2002336","2017","2","N","N","2","NECA - PAC                                                  ",,,,"1515 MARKET ST, STE 1210",,"PHILADELPHIA     ","PA","19102-0000",,,"28360.66","0.00","0.00","1515 MARKET ST, STE 1210
PHILADELPHIA, PA 19102-0000
(39.95272, -75.166208)","
PHILADELPHIA, PA 19102-0000
(39.953337, -75.165433)"
"8300127","2017","2","N","N","2","ChamberPHL PAC",,,,"200 S. Broad Street, Suite 700",,"Philadelphia","PA","19102",,,"21489.66","0.00","0.00","200 S. Broad Street, Suite 700
Philadelphia, PA 19102
(39.949017, -75.164344)","
Philadelphia, PA 19102
(39.953337, -75.165433)"
"2002002","2017","1","N","N","2","PA PROF FIRE FIGHTERS ASSOC PAC                             ",,,,"240 N 3RD ST, STE 403             ",,"HARRISBURG       ","PA","17101",,,"16704.00","11770.36","0.00","240 N 3RD ST, STE 403
HARRISBURG, PA 17101
(40.262555, -76.883521)","
HARRISBURG, PA 17101
(40.261892, -76.88291)"
"7900079","2017","2","Y","N","2","WESTMORELAND CO DEM COM                                     ",,,,"PO BOX 266         ",,"GREENSBURG       ","PA","15601-0000",,,"15486.37","15.00","0.00","PO BOX 266
GREENSBURG, PA 15601-0000","
GREENSBURG, PA 15601-0000
(40.306229, -79.536803)"
"8400372","2017","1","N","N","2","LOCAL 354 PAC",,,,"P.O. DRAWER I",,"YOUNGWOOD","PA","15697",,"7249257238","16073.88","0.00","0.00","P.O. DRAWER I
YOUNGWOOD, PA 15697","
YOUNGWOOD, PA 15697
(40.240389, -79.580712)"
"20160173","2017","1","N","N","2","RUN WITH ROSSI",,,"DEM","162 CEDAR RIDGE DRIVE",,"MONACA","PA","15061",,,"781.59","0.00","0.00","162 CEDAR RIDGE DRIVE
MONACA, PA 15061
(40.663398, -80.292583)","
MONACA, PA 15061
(40.667664, -80.299074)"
"8200581","2017","2","N","N","2","International Brotherhood of Electrical Workers Local 98 Committee on Political Education",,,"OTH","1719 Spring Garden Street",,"Philadelphia","PA","19130",,,"3374823.74","1188.59","0.00","1719 Spring Garden Street
Philadelphia, PA 19130
(39.963205, -75.16703)","
Philadelphia, PA 19130
(39.967794, -75.173092)"
"8000489","2017","1","N","N","2","TOLL BROS. INC PAC",,,,"250 GIBRALTAR ROAD",,"HORSHAM","PA","19044",,"2159388000","194310.90","0.00","0.00","250 GIBRALTAR ROAD
HORSHAM, PA 19044
(40.174298, -75.137221)","
HORSHAM, PA 19044
(40.187467, -75.14881)"
"2002089","2017","3","Y","N","2","SOCIETY FOR LEADING LEDGISLATION ON TRANSPORTATION",,,,"3721 TECPORT DR","SUITE 102","HARRISBURG","PA","17111",,"7175615812","615.45","0.00","0.00","3721 TECPORT DR
HARRISBURG, PA 17111
(40.25177, -76.823671)","SUITE 102
HARRISBURG, PA 17111"
"2003236","2017","2","N","N","2","LANCASTER COUNTY ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE",,,,"1930 HARRINGTON DRIVE",,"LANCASTER","PA","17601",,"7175694625","38014.23","0.00","0.00","1930 HARRINGTON DRIVE
LANCASTER, PA 17601
(40.075919, -76.320374)","
LANCASTER, PA 17601
(40.072525, -76.320393)"
"8400410","2017","2","N","N","2","LOWER MERION-NARBERTH AREA13 DEM COM                        ",,,,"PO BOX 522",,"HAVERFORD    ","PA","19041-",,,"7836.11","85.00","0.00","PO BOX 522
HAVERFORD, PA 19041-","
HAVERFORD, PA 19041-
(40.009137, -75.313423)"
"9600254","2017","2","N","N","2","LOCAL 0405 IRON WORKERS PAC                                 ",,,,"2015 S. WATER ST.             ",,"PHILADELPHIA     ","PA","191480000",,,"52831.20","11268.69","0.00","2015 S. WATER ST.
PHILADELPHIA, PA 191480000
(39.92219, -75.147294)","
PHILADELPHIA, PA 191480000
(39.917402, -75.156856)"
"7900371","2017","1","N","N","2","PARPAC (PA RETAIL PAC)                                      ",,,,"224 PINE ST                   ",,"HARRISBURG       ","PA","171010000",,,"1583.80","0.00","0.00","224 PINE ST
HARRISBURG, PA 171010000
(40.262639, -76.884294)","
HARRISBURG, PA 171010000
(40.261892, -76.88291)"
"2002214","2017","1","N","N","2","TEAMSTERS LOCAL 384 PAC",,,,"C/O TREAS: MATTHEW E CONDRON","2910 HANNAH AVE","NORRISTOWN","PA","194010000",,"6102798837","46123.16","106.50","0.00","C/O TREAS: MATTHEW E CONDRON
NORRISTOWN, PA 194010000","2910 HANNAH AVE
NORRISTOWN, PA 194010000
(40.141604, -75.30976)"
"2007193","2017","2","N","N","2","GIORGIONE, ANDREW                                           ",,,,"409 N 2ND ST, STE 500",,"HARRISBURG       ","PA","17101-0000",,,"0.00","0.00","0.00","409 N 2ND ST, STE 500
HARRISBURG, PA 17101-0000
(40.262648, -76.886332)","
HARRISBURG, PA 17101-0000
(40.261892, -76.88291)"
"20160053","2017","2","N","N","2","Pennoni PAC",,,,"1900 Market Street","Suite 300","Philadelphia","PA","19103",,,"0.00","0.00","0.00","1900 Market Street
Philadelphia, PA 19103
(39.953483, -75.172379)","Suite 300
Philadelphia, PA 19103"
"2010441","2017","3","N","N","2","OXFORD AREA REPUBLICAN COMMITTEE",,,,"127 P.O. BOX 127",,"OXFORD","PA","19363",,"6102910470","843.36","390.00","0.00","127 P.O. BOX 127
OXFORD, PA 19363","
OXFORD, PA 19363
(39.785579, -75.973359)"
"20110234","2017","2","N","N","2","MAGUIRE PA PAC",,,,"DL CLARK BUILDING","503 MARTINDALE ST","PITTSBURGH","PA","15212-5746",,,"524.00","0.00","0.00","DL CLARK BUILDING
PITTSBURGH, PA 15212-5746","503 MARTINDALE ST
PITTSBURGH, PA 15212-5746
(40.449238, -80.008749)"
"7900315","2017","2","N","N","2","ERIE CO REP COM                                             ",,,,"PO BOX 1144      ",,"ERIE             ","PA","16512-1144",,,"43618.19","1.66","0.00","PO BOX 1144
ERIE, PA 16512-1144","
ERIE, PA 16512-1144
(42.121618, -80.08279)"
"9200127","2017","3","Y","N","2","COMMITTEE TO ELECT SCOTT HUTCHINSON",,,,"517 W. THIRD STREET",,"OIL CITY","PA","16301",,"8146768553","15155.70","0.00","0.00","517 W. THIRD STREET
OIL CITY, PA 16301
(41.422658, -79.721224)","
OIL CITY, PA 16301
(41.445682, -79.680686)"
"20160288","2017","2","N","N","2","MID COUNTY DEMOCRATIC COMMITTEE",,,"DEM","PO BOX 487",,"LIMA","PA","19037-",,,"14453.82","2599.96","0.00","PO BOX 487
LIMA, PA 19037-","
LIMA, PA 19037-
(39.90494, -75.388534)"
"9900197","2017","2","N","N","2","PA STATE LODGE OF FRATERNAL ORDER OF POLICE PAC             ",,,,"2949 N FRONT ST               ",,"HARRISBURG       ","PA","171100000",,,"17614.95","485.00","0.00","2949 N FRONT ST
HARRISBURG, PA 171100000
(40.294004, -76.90585)","
HARRISBURG, PA 171100000
(40.311716, -76.878176)"
"7900185","2017","1","N","N","2","CLARION COUNTY DEMOCRATIC COMMITTEE C/O JENNIFER VINSON",,,,"96 S. 7TH AVE",,"CLARION","PA","16214",,"8142260708","4147.37","0.00","0.00","96 S. 7TH AVE
CLARION, PA 16214
(41.210376, -79.384262)","
CLARION, PA 16214
(41.196833, -79.362)"
"20130146","2017","2","N","N","2","BUCKS-MONT GOOD GOVERNMENT PAC",,,,"60 E COURT ST","PO BOX 1389","DOYLESTOWN","PA","18901-",,,"4327.75","0.00","0.00","60 E COURT ST
DOYLESTOWN, PA 18901-
(40.312061, -75.129432)","PO BOX 1389
DOYLESTOWN, PA 18901-"
"20150218","2017","1","N","N","2","Friends of Donna Bullock",,,,"PO Box 58921",,"Philadelphia","PA","19102",,"2152394003","18606.48","200.00","0.00","PO Box 58921
Philadelphia, PA 19102","
Philadelphia, PA 19102
(39.953337, -75.165433)"
"8000488","2017","2","N","N","2","LOCAL 0027 PLUMBERS UNION PAC                               ",,,,"1040 MONTOUR WEST IND BLVD    ",,"CORAOPOLIS       ","PA","15108-0000",,,"256168.89","10939.80","0.00","1040 MONTOUR WEST IND BLVD
CORAOPOLIS, PA 15108-0000
(40.452958, -80.215103)","
CORAOPOLIS, PA 15108-0000
(40.501414, -80.19291)"
"2008304","2017","1","N","N","2","PA STATE PIPE TRADES ASSOC PAC                              ",,,,"14420 TOWNSEND RD             ",,"PHILADELPHIA     ","PA","191541028",,,"10258.78","0.00","0.00","14420 TOWNSEND RD
PHILADELPHIA, PA 191541028
(40.112885, -74.970553)","
PHILADELPHIA, PA 191541028
(40.092837, -74.980496)"
"2004251","2017","2","Y","N","2","ERIE FIRE FIGHTERS PAC                                      ",,,,"P O BOX 3576                  ",,"ERIE             ","PA","16508-0000",,,"15571.94","950.00","0.00","P O BOX 3576
ERIE, PA 16508-0000","
ERIE, PA 16508-0000
(42.097463, -80.092936)"
"20140431","2017","1","N","N","2","INDIANA, ARMSTRONG & CLARION CENTRAL LABOR COUNCIL AFL-CIO",,,,"P.O. BOX 104",,"LUCERNEMINES","PA","15754",,"7244798692","4500.86","33.00","0.00","P.O. BOX 104
LUCERNEMINES, PA 15754","
LUCERNEMINES, PA 15754
(40.559014, -79.149915)"
"2006042","2017","2","N","N","2","FRIENDS OF RANDY VULAKOVICH",,,,"109 MOREWOOD RD",,"GLENSHAW","PA","151161651",,,"40912.75","0.00","0.00","109 MOREWOOD RD
GLENSHAW, PA 151161651
(40.534475, -79.970653)","
GLENSHAW, PA 151161651
(40.538918, -79.976476)"
"8400338","2017","2","N","N","2","LOCAL 0520 PLUMBERS/PIPEFITTERS PAC                         ",,,,"7193 JONESTOWN ROAD           ",,"HARRISBURG       ","PA","17112-0000",,,"264994.54","29791.84","0.00","7193 JONESTOWN ROAD
HARRISBURG, PA 17112-0000
(40.332648, -76.749076)","
HARRISBURG, PA 17112-0000
(40.342393, -76.782185)"
"9500250","2017","1","N","N","2","CARPENTERS&#39; LEG PROG OF GREATER PA                          ",,,,"650 RIDGE RD STE 200          ",,"PITTSBURGH       ","PA","15205-0000",,,"1504955.80","0.00","0.00","650 RIDGE RD STE 200
PITTSBURGH, PA 15205-0000
(40.427293, -80.134997)","
PITTSBURGH, PA 15205-0000
(40.43743, -80.09383)"
"8000596","2017","2","N","N","2","PA ABC PAC (PA ASSOC. BLDRS & CONTRACTORS)                  ",,,,"135 SHELLYLAND ROAD           ",,"MANHEIM          ","PA","17545-8683",,,"20845.88","183.67","0.00","135 SHELLYLAND ROAD
MANHEIM, PA 17545-8683
(40.123073, -76.471028)","
MANHEIM, PA 17545-8683
(40.170986, -76.421892)"
"8600046","2017","2","N","N","2","SCHOOLBUS PAC                                               ",,,,"4405 NORTH FRONT STREET",,"HARRISBURG","PA","17110-1709",,,"30791.17","0.00","0.00","4405 NORTH FRONT STREET
HARRISBURG, PA 17110-1709
(40.325131, -76.899182)","
HARRISBURG, PA 17110-1709
(40.326538, -76.899396)"
"20170144","2017","2","Y","N","2","ACCOUNTABLE LEADERSHIP PAC",,"-1","OTH","8038 MAUREEN DRIVE",,"CRANBERRY TWP","PA","16066-2862",,,"0.00","0.00","0.00","8038 MAUREEN DRIVE
CRANBERRY TWP, PA 16066-2862
(40.727885, -80.090187)","
CRANBERRY TWP, PA 16066-2862
(40.706843, -80.109758)"
"9700177","2017","2","N","N","2","SOVEREIGN BANCORP, INC. PAC                                 ",,,,"1130 BERKSHIRE BLVD.11-900-AC5",,"WYOMISSING       ","PA","196100000",,,"7940.57","0.00","0.00","1130 BERKSHIRE BLVD.11-900-AC5
WYOMISSING, PA 196100000
(40.343544, -75.975532)","
WYOMISSING, PA 196100000
(40.337766, -75.974461)"
"8100012","2017","2","N","N","2","MCCANDLESS REPUBLICAN COMMITTEE",,,,"1815 SOUTH VILLA DR.",,"GIBSONIA","PA","150447441",,"4127362672","6760.47","1270.00","0.00","1815 SOUTH VILLA DR.
GIBSONIA, PA 150447441
(40.607357, -79.991678)","
GIBSONIA, PA 150447441
(40.607187, -79.994266)"
"8500303","2017","2","N","N","2","LANCASTER CHAMBER BIZ PAC                                   ",,,,"100 S QUEEN ST PO BOX 1558    ",,"LANCASTER        ","PA","17608-1558",,,"3105.30","0.00","0.00","100 S QUEEN ST PO BOX 1558
LANCASTER, PA 17608-1558
(40.03622, -76.305388)","
LANCASTER, PA 17608-1558
(40.039401, -76.307078)"
"2007192","2017","2","N","N","2","SHUSTER, ROBERT L.                                          ",,,,"409 N 2ND ST, STE 500      ",,"HARRISBURG       ","PA","17101-1357",,,"0.00","0.00","0.00","409 N 2ND ST, STE 500
HARRISBURG, PA 17101-1357
(40.262648, -76.886332)","
HARRISBURG, PA 17101-1357
(40.263239, -76.886095)"
"9400017","2017","3","N","N","2","COMMITTEE TO RE ELECT SANDRA MAJOR",,,,"PO BOX 363",,"MONTROSE","PA","18801",,"5702781411","18284.71","0.00","0.00","PO BOX 363
MONTROSE, PA 18801","
MONTROSE, PA 18801
(41.833043, -75.905896)"
"8000634","2017","2","N","N","2","NORTHAMPTON CO DEM COM                                      ",,,,"PO BOX 22256",,"LEHIGH VALLEY","PA","18002-2256",,,"8934.23","0.00","0.00","PO BOX 22256
LEHIGH VALLEY, PA 18002-2256","
LEHIGH VALLEY, PA 18002-2256
(40.67, -75.38)"
"2008298","2017","2","N","N","2","MCA/SCA PAC                                                 ",,,,"908 N 2ND ST                  ",,"HARRISBURG       ","PA","17102-0000",,,"45143.73","660.00","0.00","908 N 2ND ST
HARRISBURG, PA 17102-0000
(40.265707, -76.889432)","
HARRISBURG, PA 17102-0000
(40.272451, -76.88997)"
"8300127","2017","1","N","N","2","ChamberPHL PAC",,,,"200 S. Broad Street, Suite 700",,"Philadelphia","PA","19102",,,"8466.95","0.00","0.00","200 S. Broad Street, Suite 700
Philadelphia, PA 19102
(39.949017, -75.164344)","
Philadelphia, PA 19102
(39.953337, -75.165433)"
"8100265","2017","1","N","N","2","PA CHIROPRACTIC ASSN                                        ",,,,"1335 N FRONT ST               ",,"HARRISBURG       ","PA","17102-0000",,,"1724.50","220.00","0.00","1335 N FRONT ST
HARRISBURG, PA 17102-0000
(40.268695, -76.893362)","
HARRISBURG, PA 17102-0000
(40.272451, -76.88997)"
"20140289","2017","2","N","N","2","SCRANTON FEDERATION OF TEACHERS COPE",,,,"431 WYOMING AVENUE",,"SCRANTON","PA","18503",,"5703433911","17589.70","3281.95","0.00","431 WYOMING AVENUE
SCRANTON, PA 18503
(41.411946, -75.661627)","
SCRANTON, PA 18503
(41.410233, -75.665782)"
"8000596","2017","1","N","N","2","PA ABC PAC (PA ASSOC. BLDRS & CONTRACTORS)                  ",,,,"135 SHELLYLAND ROAD           ",,"MANHEIM          ","PA","17545-8683",,,"21818.35","0.00","0.00","135 SHELLYLAND ROAD
MANHEIM, PA 17545-8683
(40.123073, -76.471028)","
MANHEIM, PA 17545-8683
(40.170986, -76.421892)"
"8400408","2017","2","N","N","2","REALTORS ASSN METRO PGH PAC - RAMP PAC                      ",,,,"1427 W LIBERTY AVE            ",,"PITTSBURGH       ","PA","15226",,,"33458.47","0.00","0.00","1427 W LIBERTY AVE
PITTSBURGH, PA 15226
(40.410873, -80.014071)","
PITTSBURGH, PA 15226
(40.395862, -80.01494)"
"7900409","2017","1","N","N","2","PA OSTEOPATHIC MEDICAL PAC                                  ",,,,"1330 EISENHOWER BLVD          ",,"HARRISBURG       ","PA","171110000",,,"123275.07","171.00","0.00","1330 EISENHOWER BLVD
HARRISBURG, PA 171110000
(40.2277, -76.79846)","
HARRISBURG, PA 171110000
(40.2684, -76.789804)"
"20170016","2017","1","N","N","2","GIORDANO FOR JUDGE",,,"REP","P.O. BOX 553",,"HARRISBURG","PA","17108",,"7178056567","0.00","0.00","0.00","P.O. BOX 553
HARRISBURG, PA 17108","
HARRISBURG, PA 17108
(40.259572, -76.881821)"
"7900371","2017","2","Y","N","2","PARPAC (PA RETAIL PAC)                                      ",,,,"224 PINE ST                   ",,"HARRISBURG       ","PA","171010000",,,"1529.10","0.00","0.00","224 PINE ST
HARRISBURG, PA 171010000
(40.262639, -76.884294)","
HARRISBURG, PA 171010000
(40.261892, -76.88291)"
"7900500","2017","2","N","N","2","NFGPAC NATIONAL FUEL GAS",,,,"P.O. BOX 2018",,"ERIE","PA","165120000",,"8148718075","33762.17","1100.46","0.00","P.O. BOX 2018
ERIE, PA 165120000","
ERIE, PA 165120000
(42.121618, -80.08279)"
"7900009","2017","1","Y","N","2","APSCUF/CAP(ASSN PA ST COL/UNIV FACL)                        ",,,,"319 N FRONT ST      ",,"HARRISBURG       ","PA","17101-",,,"143989.90","11221.68","0.00","319 N FRONT ST
HARRISBURG, PA 17101-
(40.261434, -76.88733)","
HARRISBURG, PA 17101-
(40.261892, -76.88291)"
"8100217","2017","2","N","N","2","IUOE LOCAL 542",,,,"1375 VIRGINIA DRIVE","SUITE 100","FORT WASHINGTON","PA","19034",,"2155427500","353658.01","18295.92","0.00","1375 VIRGINIA DRIVE
FORT WASHINGTON, PA 19034
(40.141842, -75.169037)","SUITE 100
FORT WASHINGTON, PA 19034"
"9700291","2017","2","N","N","2","PA COALITION OF NURSE PRACTITIONERS PAC                     ",,,,"2400 ARDMORE BLVD, STE 302            ",,"PITTSBURGH","PA","15221-",,,"29074.97","1915.18","0.00","2400 ARDMORE BLVD, STE 302
PITTSBURGH, PA 15221-
(40.415467, -79.847464)","
PITTSBURGH, PA 15221-
(40.436719, -79.869393)"
"2004058","2017","2","N","N","2","ATS-CHESTER POL INVOLV COM                                  ",,,,"1555 CORAPOLIS HEIGHTS RD     ",,"MOON TWP         ","PA","15108-0000",,,"6581.16","865.00","0.00","1555 CORAPOLIS HEIGHTS RD
MOON TWP, PA 15108-0000
(40.500614, -80.205783)","
MOON TWP, PA 15108-0000
(40.501414, -80.19291)"
"2002072","2017","2","N","N","2","FELDSTEIN GRINBERG LANG & MCKEE, P.C. (FORMERLY FGSM, P.C.) C/O TREASURER, FRANCIS C. RAPP, JR., ESQUIRE",,,,"428 BOULEVARD OF THE ALLIES",,"PITTSBURGH","PA","152190000",,"4122636099","6006.72","0.00","0.00","428 BOULEVARD OF THE ALLIES
PITTSBURGH, PA 152190000
(40.437407, -79.999194)","
PITTSBURGH, PA 152190000
(40.443514, -79.981636)"
"8200003","2017","1","N","N","2","ALERTED DEM MAJORITY                                        ",,,,"CENTRE SQUARE WEST, 1500 MARKET STREET, STE 3400  ",,"PHILADELPHIA     ","PA","19102-0000",,,"8608.24","0.00","0.00","CENTRE SQUARE WEST, 1500 MARKET STREET, STE 3400
PHILADELPHIA, PA 19102-0000","
PHILADELPHIA, PA 19102-0000
(39.953337, -75.165433)"
"9900137","2017","2","N","N","2","FIRST NATIONAL BANK OF PA PAC",,,,"ONE F.N.B. BLVD.",,"HERMITAGE","PA","16148",,"7249816000","202201.44","9204.28","0.00","ONE F.N.B. BLVD.
HERMITAGE, PA 16148","
HERMITAGE, PA 16148
(41.230546, -80.444389)"
"20160193","2017","2","N","N","2","LEADINGAGE PA POLITICAL ACTION COMMITTEE",,,,"1100 BENT CREEK BOULEVARD",,"MECHANICSBURG","PA","17050-",,,"12297.00","0.00","0.00","1100 BENT CREEK BOULEVARD
MECHANICSBURG, PA 17050-
(40.257776, -77.030485)","
MECHANICSBURG, PA 17050-
(40.248393, -77.011481)"
"8800058","2017","2","N","N","2","PA RESIDENTIAL OWNERS (PRO PAC)                             ",,,,"2205 STRAWBERRY SQUARE        ",,"HARRISBURG       ","PA","171010000",,,"2453.94","247.16","0.00","2205 STRAWBERRY SQUARE
HARRISBURG, PA 171010000","
HARRISBURG, PA 171010000
(40.261892, -76.88291)"
"8800354","2017","2","N","N","2","Capital BluePAC, The Political Action Committee of Capital BlueCross",,,"OTH","PO Box 772531",,"Harrisburg","PA","17177",,,"9560.16","264.70","0.00","PO Box 772531
Harrisburg, PA 17177","
Harrisburg, PA 17177
(40.298302, -76.849162)"
"20150143","2017","3","N","N","2","FRIENDS OF PAULINE CALABRESE FOR JUDGE",,,"D/R","142 CRESCENT HILLS ROAD",,"PITTSBURGH","PA","15235",,"4126877677","5213.55","50.00","0.00","142 CRESCENT HILLS ROAD
PITTSBURGH, PA 15235
(40.473451, -79.826129)","
PITTSBURGH, PA 15235
(40.459231, -79.827555)"
"9100226","2017","1","N","N","2","TEAMSTERS JOINT COUNCIL 40 PAC",,,,"910 SHERATON DR.","SUITE 210","MARS","PA","16046",,"7247765144","21132.90","534.00","0.00","910 SHERATON DR.
MARS, PA 16046
(40.669611, -80.096394)","SUITE 210
MARS, PA 16046"
"2017C0069","2017","1","Y","N","1","ZAC SHAFFER","CPJ","1","DEM","1531 CHRISTIAN STREET",,"PHILADELPHIA","PA","191462112",,"2158492173","0.00","0.00","0.00","1531 CHRISTIAN STREET
PHILADELPHIA, PA 191462112
(39.940404, -75.169256)","
PHILADELPHIA, PA 191462112
(39.940341, -75.168763)"
"9300138","2017","1","N","N","3","ROBERT C. ROBB, JR.",,,,"P.O. BOX 311",,"PLYMOUTH MEETING","PA","19462",,"6108255200","0.00","0.00","0.00","P.O. BOX 311
PLYMOUTH MEETING, PA 19462","
PLYMOUTH MEETING, PA 19462
(40.115991, -75.288589)"
"7900303","2017","2","N","N","2","PA DUQUESNE LIGHT (PENNDUPAC)                               ",,,,"411 SEVENTH AVE               ",,"PITTSBURGH       ","PA","152190000",,,"20117.99","920.50","0.00","411 SEVENTH AVE
PITTSBURGH, PA 152190000
(40.442658, -79.996457)","
PITTSBURGH, PA 152190000
(40.443514, -79.981636)"
