"layername","the_geom","name","address","city","state","zip","phonenumber","latitude","longitude","directions","more_info","sthealthcntr_fax_number","child_care_provider_mpi_id","child_care_provider_mpi_location_id","child_care_provider_type","child_care_provider_facility_address_continued","child_care_providers_facility_state_fips_code","child_care_provider_facility_county","child_care_providers_facility_county_fips_code","child_care_providers_facility_fax","child_care_providers_facility_email","child_care_provider_responsible_person_first_name","child_care_provider_responsible_person_last_name","child_care_provider_responsible_person_title","child_care_provider_license_number","child_care_provider_license_issue_date","child_care_provider_license_expiration_date","child_care_provider_capacity","child_care_provider_elrc","child_care_provider_star_level","child_care_provider_star_level_effective_date","child_care_provider_negative_sanctions","child_care_provider_pa_pre_k_counts","child_care_provider_head_start_state_supplemental","child_care_provider_school_age_provider","child_care_provider_legal_entity_name","child_care_provider_legal_entity_address","child_care_provider_legal_entity_address_continued","child_care_provider_legal_entity_city","child_care_provider_legal_entity_state","child_care_provider_legal_entity_state_fips_code","child_care_provider_legal_entity_zip_code","child_care_provider_legal_entity_county","child_care_provider_legal_entity_county_fips","child_care_provider_legal_entity_location","education_aun","education_school","education_addressline2","edcuation_zipcodeextn","education_webaddress","education_grades","licensed_personal_care_home_object_id","licensed_personal_care_home_type_served","licensed_personal_care_home_total_capacity","licensed_personal_care_home_street_additional","licensed_personal_care_home_program_office","licensed_personal_care_home_accuracy","aging_address_2","aging_website","aging_county","aging_additional_information","aging_modified","aging_item_type","aging_path","elrc_county","elrc_additional_address","elrc_website","elrc_fax_number","dispensaries_object_id","dispensaries_facility_id","dispensaries_facility_url","dispensaries_geocoding_certainty","dispensaries_marijuana_available_beginning","dispensaries_available_on_10_04_19","dispensaries_open_on","nursing_object_id","nursing_facility_id_number","nursing_facility_url","nursing_county","nursing_cheif_executive_name","nursing_chief_executive_title","nursing_contact_name","nursing_contact_number","nursing_contact_email","drugtakebackbox_state_fips","drugtakebackbox_county","drugtakebackbox_hours_of_availability","drugtakebackbox_location_1","drugtakebackbox_latitude","drugtakebackbox_longitude","drugtakebackbox_attention","drugtakebackbox_grant_owned","drugtakebackbox_box_status","drugtakebackbox_status","ddap_county","ddap_longitude","ddap_latitude_"
"Child Care Provider","POINT (-75.129245 40.271164)","THE LEARNING EXPERIENCE","1721 S EASTON RD","DOYLESTOWN","Pennsylvania","18901","(215) 343-3007",,,"Get Directions (http://maps.apple.com/?daddr=40.271164,-75.129245(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"102838943","1","Child Care Center",,"42","Bucks","017","(215) 343-3009","DOYLESTOWN@TLECHILDCARE.COM","JENNIFER","ECKFIELD","OWNER","CER-00182038","2021-09-26T00:00:00.000","2022-09-26T00:00:00.000","180","Early Learning Resource Center for Region 16","STAR 2","2022-04-26T00:00:00.000","No","No","No","Yes","JJTS GROUP INC","1721 S EASTON RD",,"DOYLESTOWN","Pennsylvania","42","18901","Bucks","017","POINT (-75.129245 40.271164)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-77.318266 41.761865)","THE FOREST RIDGE SCHOOL","403 HORSE THIEF RUN RD","WELLSBORO","Pennsylvania","16901","(828) 243-1521",,,"Get Directions (http://maps.apple.com/?daddr=41.761865,-77.318266(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"102750049","1","Family Child Care Home",,"42","Tioga","117",,"TRACYDOUGHTIECDC@YAHOO.COM","TRACY","DOUGHTIE","OWNER","CER-00181539","2021-11-07T00:00:00.000","2022-11-07T00:00:00.000","6","Early Learning Resource Center for Region 7","STAR 4","2021-09-20T00:00:00.000","No","No","No","No","TRACY DOUGHTIE","403 HORSE THIEF RUN RD",,"WELLSBORO","Pennsylvania","42","16901","Tioga","117","POINT (-77.318266 41.761865)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-79.586584 40.016963)","CRAYON CLUBHOUSE","201 E FAIRVIEW AVE","CONNELLSVILLE","Pennsylvania","15425","(724) 620-2831",,,"Get Directions (http://maps.apple.com/?daddr=40.016963,-79.586584(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"102911838","1","Child Care Center",,"42","Fayette","051","(724) 628-9715","stephaniept2711@gmail.com","Stephanie","Pinkney","Director","CER-00194224","2022-07-03T00:00:00.000","2023-07-03T00:00:00.000","37","Early Learning Resource Center for Region 4","STAR 4","2021-09-20T00:00:00.000","Yes","No","No","Yes","CRAYON CLUBHOUSE LLC","2614 C MEMORIAL BLVD",,"CONNELLSVILLE","Pennsylvania","42","15425","Fayette","051","POINT (-79.562171 40.057829)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.886522 39.796686)","JENNERSVILLE YMCA AT AVON GROVE INTERMEDIATE","395 S JENNERSVILLE RD","WEST GROVE","Pennsylvania","19390","(610) 869-9622",,,"Get Directions (http://maps.apple.com/?daddr=39.796686,-75.886522(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100125939","39","Child Care Center",,"42","Chester","029","(610) 869-8004","MTAYLOR@YMCAGBW.ORG","Claudia","Aust","Senior Director","CER-00171642","2021-04-02T00:00:00.000","2022-04-02T00:00:00.000","School Age Provider","Early Learning Resource Center for Region 19","STAR 1","2019-09-05T00:00:00.000","No","No","No","Yes","YMCA OF GREATER BRANDYWINE","ONE EAST CHESTNUT STREET",,"WEST CHESTER","Pennsylvania","42","19380","Chester","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.042768 40.026192)","CHUNKY CHEEKS KOLLEGE","6911 TORRESDALE AVE","PHILADELPHIA","Pennsylvania","19135","(212) 624-5437",,,"Get Directions (http://maps.apple.com/?daddr=40.026192,-75.042768(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103742266","1","Child Care Center",,"42","Philadelphia","101",,"CHUNKYCHILDCARE@YAHOO.COM","TENILLE","SAUNDERS","OWNER","CER-00188004","2021-09-12T00:00:00.000","2022-09-12T00:00:00.000","44","Early Learning Resource Center for Region 18","STAR 1","2022-03-04T00:00:00.000","Yes","No","No","No","CHUNKY CHEEKS KOLLEGE LLC","6911 TORRESDALE AVE",,"PHILADELPHIA","Pennsylvania","42","19135","Philadelphia","101","POINT (-75.042768 40.026192)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-77.173695 40.753526)","LITTLE BLOSSOMS DAY CARE","315 W WALNUT ST","BEAVERTOWN","Pennsylvania","17813","(570) 658-7517",,,"Get Directions (http://maps.apple.com/?daddr=40.753526,-77.173695(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"102269132","2","Group Child Care Home",,"42","Snyder","109",,"hollenbachlee@yahoo.com","LEE","HOLLENBACH","OWNER","CER-00180950","2021-10-08T00:00:00.000","2022-10-08T00:00:00.000","12","Early Learning Resource Center for Region 8","STAR 1","2019-08-29T00:00:00.000","No","No","No","No","LEE HOLLENBACH JR","315 W WALNUT ST",,"BEAVERTOWN","Pennsylvania","42","17813","Snyder","109","POINT (-77.173695 40.753526)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.125711 40.104767)","JENKINTOWN DAY NURSERY","796 BAEDER RD","JENKINTOWN","Pennsylvania","19046","(215) 884-1992",,,"Get Directions (http://maps.apple.com/?daddr=40.104767,-75.125711(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100126032","1","Child Care Center",,"42","Montgomery","091","(215) 884-0133","LMARSHALL@PLAYANDLEARN.COM","KIMBERLY","FOLLETT","CHIEF EXECUTIVE DIRECTOR","CER-00183941","2021-09-10T00:00:00.000","2022-09-10T00:00:00.000","119","Early Learning Resource Center for Region 17","STAR 2","2021-10-26T00:00:00.000","Yes","No","No","No","JENKINTOWN DAY NURSERY","796 BAEDER RD",,"JENKINTOWN","Pennsylvania","42","19046","Montgomery","091","POINT (-75.125711 40.104767)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-76.661033 39.971429)","COLES CHILDCARE LLC","322 GREYSTONE RD","YORK","Pennsylvania","17402","(717) 487-1727",,,"Get Directions (http://maps.apple.com/?daddr=39.971429,-76.661033(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103006744","1","Family Child Care Home",,"42","York","133",,"COLEGENOVESE@GMAIL.COM","NICOLE","GENOVESE","OWNER","CER-00189180","2022-06-16T00:00:00.000","2023-06-16T00:00:00.000","6","Early Learning Resource Center for Region 10","STAR 1","2019-08-01T00:00:00.000","No","No","No","No","COLES CHILDCARE LLC","322 GREYSTONE RD",,"YORK","Pennsylvania","42","17402","York","133","POINT (-76.661033 39.971429)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.717327 41.379098)","TREASURE HOUSE CHILD DEVELOPMENT CENTERS-TAYLOR","700 S MAIN ST","TAYLOR","Pennsylvania","18517","(570) 562-1021",,,"Get Directions (http://maps.apple.com/?daddr=41.379098,-75.717327(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100302505","2","Child Care Center","TAYLOR COMMUNITY CENTER","42","Lackawanna","069","(570) 341-0817","Taylorth@nechildcare.org","JUDITH","Fanelli","PRESIDENT","CER-00188692","2022-04-03T00:00:00.000","2023-04-03T00:00:00.000","20","Early Learning Resource Center for Region 12","STAR 4","2021-10-27T00:00:00.000","No","Yes","No","Yes","NORTHEASTERN CHILD CARE SERVICES","1356 N WASHINGTON AVE",,"SCRANTON","Pennsylvania","42","18509","Lackawanna","069","POINT (-75.648076 41.421989)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-80.141739 42.108511)","TRACY ELEMENTARY CHILD DEVELOPMENT CENTER","2624 W 6TH ST","ERIE","Pennsylvania","16505","(814) 835-5803",,,"Get Directions (http://maps.apple.com/?daddr=42.108511,-80.141739(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100138211","4","Child Care Center",,"42","Erie","049","(814) 835-5311","GRUTKOWSKI@MTSD.ORG","SARA","GRUTKOWSKI","COORDINATING DIRECTOR","CER-00192027","2022-06-27T00:00:00.000","2023-06-27T00:00:00.000","School Age Provider","Early Learning Resource Center for Region 1","STAR 2","2021-11-08T00:00:00.000","Yes","No","No","Yes","MILLCREEK TOWNSHIP SCHOOL DISTRICT","3740 W 26TH ST",,"ERIE","Pennsylvania","42","16506","Erie","049","POINT (-80.157851 42.080588)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-76.843869 40.282127)","HAPPY JACKS FAMILY DAYCARE LLC","24 LAUREL ST","HARRISBURG","Pennsylvania","17109","(717) 979-5683",,,"Get Directions (http://maps.apple.com/?daddr=40.282127,-76.843869(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"102975343","1","Family Child Care Home",,"42","Dauphin","043",,"HAPPYJACKSFAMILYDAYCARE@YAHOO.COM","KENYA","DILLARD","OWNER","CER-00184069","2022-02-12T00:00:00.000","2023-02-12T00:00:00.000","6","Early Learning Resource Center for Region 9","STAR 1","2019-08-01T00:00:00.000","No","No","No","No","HAPPY JACKS FAMILY DAYCARE LLC","24 LAUREL ST",,"HARRISBURG","Pennsylvania","42","17109","Dauphin","043","POINT (-76.843869 40.282127)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.240399 39.912176)","AMYS LITTLE GENIUS","2621 S BIALY ST","PHILADELPHIA","Pennsylvania","19153","(215) 881-5442",,,"Get Directions (http://maps.apple.com/?daddr=39.912176,-75.240399(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103028779","1","Family Child Care Home",,"42","Philadelphia","101",,"SANOGOAMY79@YAHOO.COM","NAMINATA","SANOGO","OWNER","CER-00183688","2021-09-13T00:00:00.000","2022-09-13T00:00:00.000","6","Early Learning Resource Center for Region 18","STAR 1","2019-05-20T00:00:00.000","No","No","No","Yes","AMYS LITTLE GENIUS LLC","2621 S BIALY ST",,"PHILADELPHIA","Pennsylvania","42","19153","Philadelphia","101","POINT (-75.240399 39.912176)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-77.859583 40.789324)","OUR CHILDRENS CENTER","411 S BURROWES ST","STATE COLLEGE","Pennsylvania","16801","(814) 237-1585",,,"Get Directions (http://maps.apple.com/?daddr=40.789324,-77.859583(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100134366","1","Child Care Center",,"42","Centre","027","(814) 237-0707","occmontessori@gmail.com","Carla","Glisan","ADMINISTRATOR","CER-00190558","2022-06-19T00:00:00.000","2023-06-19T00:00:00.000","103","Early Learning Resource Center for Region 8","STAR 3","2021-10-31T00:00:00.000","No","Yes","No","No","OUR CHILDRENS CENTER","411 S BURROWES ST",,"STATE COLLEGE","Pennsylvania","42","16801","Centre","027","POINT (-77.859583 40.789324)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.699026 41.493806)","DAYDREAMERS CHILD CARE LLC","140 N RR 407","FLEETVILLE","Pennsylvania","18420","(570) 945-0104",,,"Get Directions (http://maps.apple.com/?daddr=41.493806,-75.699026(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"102122088","2","Child Care Center",,"42","Lackawanna","069",,"burr1515@aol.com","AMBER","TENIO-SHERIDAN","DIRECTOR AND CO-OWNER","CER-00185823","2022-04-10T00:00:00.000","2023-04-10T00:00:00.000","55","Early Learning Resource Center for Region 12","STAR 4","2022-05-24T00:00:00.000","No","No","No","Yes","DAYDREAMERS CHILD CARE LLC","2810 ROCK DR",,"RANSOM TOWNSHIP","Pennsylvania","42","18411","Lackawanna","069","POINT (-75.778658 41.416418)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.324637 40.136969)","ITAVC AT COLE MANOR ELEM","2350 SPRINGVIEW RD","NORRISTOWN","Pennsylvania","19401","(484) 686-4029",,,"Get Directions (http://maps.apple.com/?daddr=40.136969,-75.324637(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103832040","3","Child Care Center",,"42","Montgomery","091",,"director@itavc2.us","Cherrita","Lusane","Executive Director","CER-00190838","2022-04-20T00:00:00.000","2022-10-20T00:00:00.000","School Age Provider","Early Learning Resource Center for Region 17","STAR 1","2022-06-17T00:00:00.000","Yes","No","No","Yes","IT TAKES A VILLAGE CHILDCARE LLC","1323 ARCH ST",,"NORRISTOWN","Pennsylvania","42","19401","Montgomery","091","POINT (-75.332628 40.121198)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-77.004271 41.242307)","PINE STREET UMC","441 PINE ST","WILLIAMSPORT","Pennsylvania","17701","(570) 323-4604",,,"Get Directions (http://maps.apple.com/?daddr=41.242307,-77.004271(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100137715","75","Child Care Center",,"42","Lycoming","081",,"mattd@rvrymca.org","ANNE","MUSSINA","SACC DIRECTOR","CER-00193390","2022-06-21T00:00:00.000","2023-02-21T00:00:00.000","39","Early Learning Resource Center for Region 7","No STAR Level",,"No","No","No","Yes","RIVER VALLEY REGIONAL YMCA","641 WALNUT ST",,"WILLIAMSPORT","Pennsylvania","42","17701","Lycoming","081","POINT (-77.01433 41.244777)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.577789 40.030322)","ARBOR LEARNING ACADEMY","17 RAVINE RD","MALVERN","Pennsylvania","19355","(484) 329-7758",,,"Get Directions (http://maps.apple.com/?daddr=40.030322,-75.577789(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103270835","1","Child Care Center",,"42","Chester","029",,"ARBORLEARNINGACADEMY@GMAIL.COM","LAUREN","LILLEY","DIRECTOR","CER-00183784","2021-09-30T00:00:00.000","2022-03-30T00:00:00.000","102","Early Learning Resource Center for Region 19","STAR 1","2022-06-18T00:00:00.000","Yes","No","No","No","PREMIER EDUCATION LLC","905 TULIO DR",,"EXTON","Pennsylvania","42","19341","Chester","029","POINT (-75.614775 40.049588)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-79.760886 40.432049)","KINDERCARE LEARNING CENTER/MONROEVILLE","2630 PITCAIRN RD","MONROEVILLE","Pennsylvania","15146","(412) 372-3140",,,"Get Directions (http://maps.apple.com/?daddr=40.432049,-79.760886(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103475725","4","Child Care Center",,"42","Allegheny","003",,"301484@KLCORP.COM","Melissa","Everly","Regional Vice President","CER-00187971","2022-05-01T00:00:00.000","2023-05-01T00:00:00.000","169","Early Learning Resource Center for Region 5","STAR 4 - ACC","2022-05-30T00:00:00.000","Yes","No","No","Yes","KUEHG Corp","700 COMMERCE DR",,"CORAOPOLIS","Pennsylvania","42","15108","Allegheny","003","POINT (-80.210806 40.504665)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.150034 39.947578)","CHESTERBROOK ACADEMY","510 WALNUT ST","PHILADELPHIA","Pennsylvania","19106","(215) 592-8257",,,"Get Directions (http://maps.apple.com/?daddr=39.947578,-75.150034(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100125410","5","Child Care Center",,"42","Philadelphia","101","(215) 592-8259","kasey.tuttle@chesterbrookacademy.com","Shawn","Weidmann","CEO","CER-00190259","2022-02-04T00:00:00.000","2023-02-04T00:00:00.000","177","Early Learning Resource Center for Region 18","STAR 1","2019-05-29T00:00:00.000","Yes","No","No","No","SPRING EDUCATION INC","1615 W CHESTER PIKE","STE 200","WEST CHESTER","Pennsylvania","42","19382","Chester","029","POINT (-75.516155 39.966127)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.366466 39.867151)","TINY HANDS & LITTLE FEET ACADEMY LLC","225 E 24TH ST","CHESTER","Pennsylvania","19013","(610) 490-1658",,,"Get Directions (http://maps.apple.com/?daddr=39.867151,-75.366466(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"102975361","2","Child Care Center",,"42","Delaware","045",,"LEONATRIPPLEY@GMAIL.COM","LEONA","TRIPPLEY","OWNER DIRECTOR","CER-00186994","2022-05-13T00:00:00.000","2023-05-13T00:00:00.000","46","Early Learning Resource Center for Region 15","STAR 2","2021-11-20T00:00:00.000","No","No","No","Yes","TINY HANDS & LITTLE FEET ACADEMY LLC","225 E 24TH ST",,"CHESTER","Pennsylvania","42","19013","Delaware","045","POINT (-75.366466 39.867151)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.300811 40.130545)","STOREHOUSE CHURCH","1090 GERMANTOWN PIKE","PLYMOUTH MEETING","Pennsylvania","19462","(610) 277-1690",,,"Get Directions (http://maps.apple.com/?daddr=40.130545,-75.300811(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"102961642","1","Child Care Center",,"42","Montgomery","091","(610) 275-4369","christie@storehousechurch.com","Jamison","Nesta","Executive Pastor","CER-00181405","2021-09-17T00:00:00.000","2022-09-17T00:00:00.000","123","Early Learning Resource Center for Region 17","STAR 1","2019-06-06T00:00:00.000","No","No","No","No","STOREHOUSE CHURCH AND PRESCHOOL","1090 GERMANTOWN PIKE",,"PLYMOUTH MEETING","Pennsylvania","42","19462","Montgomery","091","POINT (-75.300811 40.130545)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.51135 40.111276)","GPY-SCHUYLKILL ELEMENTARY SCHOOL","290 S WHITEHORSE RD","PHOENIXVILLE","Pennsylvania","19460","(484) 921-5858",,,"Get Directions (http://maps.apple.com/?daddr=40.111276,-75.51135(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100226655","99","Child Care Center",,"42","Chester","029",,"kshowalter@PHILAYMCA.ORG","Karrie","Showalter","Associate Executive Director","CER-00191390","2022-05-02T00:00:00.000","2023-05-02T00:00:00.000","School Age Provider","Early Learning Resource Center for Region 19","STAR 1","2021-11-05T00:00:00.000","No","No","No","Yes","GREATER PHILADELPHIA YMCA","400 FAYETTE ST","SUITE 250","CONSHOHOCKEN","Pennsylvania","42","19428","Montgomery","091","POINT (-75.303497 40.076679)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.064533 40.014934)","KIDS LAND CHILDCARE CENTER","5516 TORRESDALE AVE","PHILADELPHIA","Pennsylvania","19124","(267) 343-3590",,,"Get Directions (http://maps.apple.com/?daddr=40.014934,-75.064533(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"102477921","1","Child Care Center",,"42","Philadelphia","101","(215) 613-5614","KIDSLANDCHILDCARE@GMAIL.COM","SANDRYNE","SENAT","OWNER","CER-00194067","2022-08-03T00:00:00.000","2023-08-03T00:00:00.000","18","Early Learning Resource Center for Region 18","STAR 1","2019-12-05T00:00:00.000","No","No","No","Yes","KIDS LAND CHILD CARE CENTER LLC","5522 TORRESDALE AVE",,"PHILADELPHIA","Pennsylvania","42","19124","Philadelphia","101","POINT (-75.064375 40.015015)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.511946 40.132559)","STARR STREET CHILDCARE","122 STARR ST","PHOENIXVILLE","Pennsylvania","19460","(610) 213-5086",,,"Get Directions (http://maps.apple.com/?daddr=40.132559,-75.511946(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103109741","1","Family Child Care Home",,"42","Chester","029",,"KATIE@BARLOWLLC.COM","KATIE","BARLOW","OWNER","CER-00183309","2021-12-23T00:00:00.000","2022-12-23T00:00:00.000","6","Early Learning Resource Center for Region 19","STAR 1","2019-07-12T00:00:00.000","No","No","No","No","STARR STREET CHILDCARE LLC","122 STARR ST",,"PHOENIXVILLE","Pennsylvania","42","19460","Chester","029","POINT (-75.511946 40.132559)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-79.601677 40.005892)","ECHO CHILD DEVELOPMENT/GREENWOOD CTR","1043 MORRELL AVE","CONNELLSVILLE","Pennsylvania","15425","(724) 628-2710",,,"Get Directions (http://maps.apple.com/?daddr=40.005892,-79.601677(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100134123","2","Child Care Center","ROUTE 119","42","Fayette","051","(724) 583-9764","cjdzav@atlanticbb.net","CAROL","DZAVAN","EXECUTIVE DIRECTOR","CER-00191518","2022-05-03T00:00:00.000","2023-05-03T00:00:00.000","53","Early Learning Resource Center for Region 4","STAR 1","2022-06-02T00:00:00.000","Yes","No","No","Yes","ECHO CHILD DEVELOPMENT CENTERS INC","10 S MAIN ST",,"MASONTOWN","Pennsylvania","42","15461","Fayette","051","POINT (-79.899711 39.846685)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.491527 40.644102)","CARING AND SHARING LEARNING CENTER LLC","2535 MICKLEY AVE","WHITEHALL","Pennsylvania","18052","(484) 221-9335",,,"Get Directions (http://maps.apple.com/?daddr=40.644102,-75.491527(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103666360","1","Child Care Center",,"42","Lehigh","077",,"CARINGANDSHARINGCENTER@GMAIL.COM","MADOUNA","ALMKARI","OWNER","CER-00188019","2022-02-04T00:00:00.000","2022-08-04T00:00:00.000","27","Early Learning Resource Center for Region 14","STAR 1","2022-06-02T00:00:00.000","Yes","No","No","Yes","CARING AND SHARING LEARNING CENTER LLC","2535 MICKLEY AVE",,"WHITEHALL","Pennsylvania","42","18052","Lehigh","077","POINT (-75.491527 40.644102)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.251177 39.95416)","THE PLAYHOUSE NURSERY SCHOOL","6663 CHURCH LN","UPPER DARBY","Pennsylvania","19082","(215) 474-2136",,,"Get Directions (http://maps.apple.com/?daddr=39.95416,-75.251177(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103613349","1","Family Child Care Home",,"42","Delaware","045",,"ERINMAYSPLAYHOUSE@GMAIL.COM","ERIN","BAILEY","OWNER OPERATOR","CER-00185591","2021-10-19T00:00:00.000","2022-10-19T00:00:00.000","6","Early Learning Resource Center for Region 15","STAR 1","2019-12-27T00:00:00.000","Yes","No","No","No","ERIN BAILEY","6663 CHURCH LN",,"UPPER DARBY","Pennsylvania","42","19082","Delaware","045","POINT (-75.251177 39.95416)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
