"county","rate_or_count","risky_measure_type","age_group","gender","class","time_measure","year","time_period","quarter_date_start","notes","county_code_number","county_code_text","state_fips_code","county_fips_code","latitude","longitude","geocoded_column"
"Lebanon","38.92","Rate of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q4","2018-10-01T00:00:00.000",,"38","38","42","075","40.367597","-76.46182575","POINT (-76.46182575 40.367597)"
"Pike","185","Number of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q2","2020-04-01T00:00:00.000",,"52","52","42","103","41.332572","-75.03270924","POINT (-75.03270924 41.332572)"
"York","1393","Number of Individuals with Average Daily MME > 90","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q4","2018-10-01T00:00:00.000",,"67","67","42","133","39.92192531","-76.72576052","POINT (-76.72576052 39.92192531)"
"Mifflin","3.03","Rate of Individuals Seeing 3+ Prescribers and 3+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q3","2019-07-01T00:00:00.000",,"44","44","42","087","40.61274928","-77.62003089","POINT (-77.62003089 40.61274928)"
"Susquehanna",,"Rate of Individuals Seeing 3+ Prescribers and 3+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q2","2019-04-01T00:00:00.000","Not displayed when count is between 1 and 5.","58","58","42","115","41.8205686","-75.80250303","POINT (-75.80250303 41.8205686)"
"Monroe","1491","Number of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q1","2020-01-01T00:00:00.000",,"45","45","42","089","41.06091787","-75.34083603","POINT (-75.34083603 41.06091787)"
"Bedford","236","Number of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q1","2020-01-01T00:00:00.000",,"5","05","42","009","40.00737536","-78.49116474","POINT (-78.49116474 40.00737536)"
"Bradford","1023","Number of Individuals with Average Daily MME > 50","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2016","2016 Q3","2016-07-01T00:00:00.000",,"8","08","42","015","41.79117814","-76.51825624","POINT (-76.51825624 41.79117814)"
"Warren","742","Number of Individuals with Average Daily MME > 50","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q2","2017-04-01T00:00:00.000",,"62","62","42","123","41.81675237","-79.27858158","POINT (-79.27858158 41.81675237)"
"Lebanon","2060","Number of Individuals with Average Daily MME > 50","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q3","2017-07-01T00:00:00.000",,"38","38","42","075","40.367597","-76.46182575","POINT (-76.46182575 40.367597)"
"Cambria","132.27","Rate of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q2","2017-04-01T00:00:00.000",,"11","11","42","021","40.49127491","-78.71894174","POINT (-78.71894174 40.49127491)"
"Snyder","23.53","Rate of Individuals with Average Daily MME > 90 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q2","2019-04-01T00:00:00.000",,"55","55","42","109","40.77113737","-77.07255968","POINT (-77.07255968 40.77113737)"
"Wayne","91.66","Rate of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q3","2018-07-01T00:00:00.000",,"64","64","42","127","41.64969805","-75.3051535","POINT (-75.3051535 41.64969805)"
"Adams","1091","Number of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q3","2018-07-01T00:00:00.000",,"1","01","42","001","39.87209565","-77.22224271","POINT (-77.22224271 39.87209565)"
"Washington","4","Rate of Individuals Seeing 3+ Prescribers and 3+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q4","2018-10-01T00:00:00.000",,"63","63","42","125","40.19109663","-80.25180083","POINT (-80.25180083 40.19109663)"
"Delaware","1542","Number of Individuals with Average Daily MME > 90","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q4","2019-10-01T00:00:00.000",,"23","23","42","045","39.91657867","-75.40627712","POINT (-75.40627712 39.91657867)"
"Clinton","253","Number of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q2","2019-04-01T00:00:00.000",,"18","18","42","035","41.23286274","-77.6428376","POINT (-77.6428376 41.23286274)"
"Carbon",,"Rate of Individuals Seeing 4+ Prescribers and 4+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q1","2019-01-01T00:00:00.000","Not displayed when count is between 1 and 5.","13","13","42","025","40.91936701","-75.71107039","POINT (-75.71107039 40.91936701)"
"Delaware","113.31","Rate of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q1","2019-01-01T00:00:00.000",,"23","23","42","045","39.91657867","-75.40627712","POINT (-75.40627712 39.91657867)"
"Somerset","0","Number of Individuals Seeing 4+ Prescribers and 4+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q2","2020-04-01T00:00:00.000",,"56","56","42","111","39.97146299","-79.03100206","POINT (-79.03100206 39.97146299)"
"Greene","0","Rate of Individuals Seeing 4+ Prescribers and 4+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Rates","2016","2016 Q4","2016-10-01T00:00:00.000",,"30","30","42","059","39.85480393","-80.22943817","POINT (-80.22943817 39.85480393)"
"Fayette","30","Number of Individuals Seeing 3+ Prescribers and 3+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q1","2020-01-01T00:00:00.000",,"26","26","42","051","39.9194478","-79.65189635","POINT (-79.65189635 39.9194478)"
"Beaver",,"Number of Individuals Seeing 4+ Prescribers and 4+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q1","2020-01-01T00:00:00.000","Not displayed when count is between 1 and 5.","4","04","42","007","40.68349245","-80.35107356","POINT (-80.35107356 40.68349245)"
"Cumberland","28.02","Rate of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q4","2019-10-01T00:00:00.000",,"21","21","42","041","40.16759839","-77.26866271","POINT (-77.26866271 40.16759839)"
"Lackawanna","5939","Number of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q4","2017-10-01T00:00:00.000",,"35","35","42","069","41.43910064","-75.61218345","POINT (-75.61218345 41.43910064)"
"Carbon","107","Number of Individuals with Average Daily MME > 120","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q2","2020-04-01T00:00:00.000",,"13","13","42","025","40.91936701","-75.71107039","POINT (-75.71107039 40.91936701)"
"Fayette","0","Rate of Individuals Seeing 4+ Prescribers and 4+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q1","2019-01-01T00:00:00.000",,"26","26","42","051","39.9194478","-79.65189635","POINT (-79.65189635 39.9194478)"
"Snyder","0","Number of Individuals Seeing 4+ Prescribers and 4+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q1","2018-01-01T00:00:00.000",,"55","55","42","109","40.77113737","-77.07255968","POINT (-77.07255968 40.77113737)"
"Wyoming",,"Rate of Individuals Seeing 5+ Prescribers and 5+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q4","2019-10-01T00:00:00.000","Not displayed when count is between 1 and 5.","66","66","42","131","41.51892488","-76.01813003","POINT (-76.01813003 41.51892488)"
"Northumberland",,"Rate of Individuals Seeing 5+ Prescribers and 5+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q4","2018-10-01T00:00:00.000","Not displayed when count is between 1 and 5.","49","49","42","097","40.85150926","-76.71188423","POINT (-76.71188423 40.85150926)"
"Lackawanna","0","Number of Individuals Seeing 5+ Prescribers and 5+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q2","2017-04-01T00:00:00.000",,"35","35","42","069","41.43910064","-75.61218345","POINT (-75.61218345 41.43910064)"
"Somerset","381","Number of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q4","2019-10-01T00:00:00.000",,"56","56","42","111","39.97146299","-79.03100206","POINT (-79.03100206 39.97146299)"
"Luzerne","47.55","Rate of Individuals with Average Daily MME > 90 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Rates","2017","2017 Q1","2017-01-01T00:00:00.000",,"40","40","42","079","41.17836439","-75.9919961","POINT (-75.9919961 41.17836439)"
"Lackawanna",,"Number of Individuals Seeing 4+ Prescribers and 4+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q3","2020-07-01T00:00:00.000","Not displayed when count is between 1 and 5.","35","35","42","069","41.43910064","-75.61218345","POINT (-75.61218345 41.43910064)"
"Lackawanna","607","Number of Individuals with Average Daily MME > 120","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q2","2018-04-01T00:00:00.000",,"35","35","42","069","41.43910064","-75.61218345","POINT (-75.61218345 41.43910064)"
"Northampton",,"Rate of Individuals Seeing 5+ Prescribers and 5+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q3","2019-07-01T00:00:00.000","Not displayed when count is between 1 and 5.","48","48","42","095","40.7545954","-75.31263726","POINT (-75.31263726 40.7545954)"
"Centre","222","Number of Individuals with Average Daily MME > 90","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q4","2018-10-01T00:00:00.000",,"14","14","42","027","40.9193135","-77.82500112","POINT (-77.82500112 40.9193135)"
"Delaware","7309","Number of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q2","2018-04-01T00:00:00.000",,"23","23","42","045","39.91657867","-75.40627712","POINT (-75.40627712 39.91657867)"
"Chester","108.89","Rate of Individuals with Average Daily MME > 50 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q2","2018-04-01T00:00:00.000",,"15","15","42","029","39.97487056","-75.75626498","POINT (-75.75626498 39.97487056)"
"Huntingdon","124.42","Rate of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q3","2018-07-01T00:00:00.000",,"31","31","42","061","40.416105","-77.9827661","POINT (-77.9827661 40.416105)"
"Jefferson","420","Number of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q1","2017-01-01T00:00:00.000",,"33","33","42","065","41.13139091","-79.00101814","POINT (-79.00101814 41.13139091)"
"Adams","269","Number of Individuals with Average Daily MME > 120","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q3","2018-07-01T00:00:00.000",,"1","01","42","001","39.87209565","-77.22224271","POINT (-77.22224271 39.87209565)"
"Cumberland",,"Rate of Individuals Seeing 5+ Prescribers and 5+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Rates","2017","2017 Q1","2017-01-01T00:00:00.000","Not displayed when count is between 1 and 5.","21","21","42","041","40.16759839","-77.26866271","POINT (-77.26866271 40.16759839)"
"Northampton","323","Number of Individuals with Average Daily MME > 120","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q4","2019-10-01T00:00:00.000",,"48","48","42","095","40.7545954","-75.31263726","POINT (-75.31263726 40.7545954)"
"Centre",,"Number of Individuals Seeing 5+ Prescribers and 5+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2016","2016 Q4","2016-10-01T00:00:00.000","Not displayed when count is between 1 and 5.","14","14","42","027","40.9193135","-77.82500112","POINT (-77.82500112 40.9193135)"
"Lancaster","28.9523642","Rate of Individuals with Average Daily MME > 90 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q2","2020-04-01T00:00:00.000",,"36","36","42","071","40.04590796","-76.25138768","POINT (-76.25138768 40.04590796)"
"Sullivan",,"Number of Individuals Seeing 3+ Prescribers and 3+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q2","2018-04-01T00:00:00.000","Not displayed when count is between 1 and 5.","57","57","42","113","41.4480994","-76.5147922","POINT (-76.5147922 41.4480994)"
"Lawrence","416","Number of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q1","2020-01-01T00:00:00.000",,"37","37","42","073","40.99325035","-80.33754114","POINT (-80.33754114 40.99325035)"
"Huntingdon","27.47","Rate of Individuals with Average Daily MME > 120 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Rates","2016","2016 Q3","2016-07-01T00:00:00.000",,"31","31","42","061","40.416105","-77.9827661","POINT (-77.9827661 40.416105)"
"Clarion","321","Number of Individuals with Average Daily MME > 50","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q1","2019-01-01T00:00:00.000",,"16","16","42","031","41.19279129","-79.42483608","POINT (-79.42483608 41.19279129)"
"Berks",,"Number of Individuals Seeing 5+ Prescribers and 5+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q2","2019-04-01T00:00:00.000","Not displayed when count is between 1 and 5.","6","06","42","011","40.41939635","-75.93077327","POINT (-75.93077327 40.41939635)"
"McKean","11","Number of Individuals Seeing 3+ Prescribers and 3+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q4","2018-10-01T00:00:00.000",,"42","42","42","083","41.81037074","-78.5712202","POINT (-78.5712202 41.81037074)"
"Clearfield","44.04","Rate of Individuals with Average Daily MME > 90 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q3","2017-07-01T00:00:00.000",,"17","17","42","033","41.000429","-78.47558343","POINT (-78.47558343 41.000429)"
