"loanrange","businessname","naics_description","address","city","state","zip","naicscode","businesstype","raceethnicity","gender","veteran","nonprofit","jobsretained","dateapproved","lender","cd"
"c $1-2 million","ARCHER MECHANICAL & MAINTENANCE CONTRACTORS, INC.","Building Equipment Contractors","2745 W CALIFORNIA AVE","SALT LAKE CITY","UT","84104","238220","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"110","2020-04-11T00:00:00.000","KeyBank National Association","UT - 02"
"c $1-2 million","UEAC, INC.","Building Equipment Contractors","3020 South West Temple","SALT LAKE CITY","UT","84115","238220","Corporation","White","Male Owned","Veteran",,"76","2020-04-13T00:00:00.000","KeyBank National Association","UT - 02"
"c $1-2 million","COMFORT SOLUTIONS","Building Equipment Contractors","1470 Wall Ave","OGDEN","UT","84404","238220","Corporation","Unanswered","Male Owned","Non-Veteran",,"112","2020-04-11T00:00:00.000","KeyBank National Association","UT - 01"
"c $1-2 million","SHAMROCK PLUMBING, LLC.","Building Equipment Contractors","340 West 500 North","NORTH SALT LAKE","UT","84054","238220","Limited  Liability Company(LLC)","White","Unanswered","Unanswered",,"103","2020-04-13T00:00:00.000","KeyBank National Association","UT - 02"
"c $1-2 million","KHI","Building Equipment Contractors","2630 South 3270 West","WEST VALLEY CITY","UT","84119","238220","Subchapter S Corporation","Unanswered","Male Owned","Non-Veteran",,"112","2020-04-13T00:00:00.000","Zions Bank, A Division of","UT - 02"
"c $1-2 million","WESTERN SHEET METAL, INC.","Building Equipment Contractors","3919 West 1820 South","SALT LAKE CITY","UT","84104","238220","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"67","2020-04-13T00:00:00.000","Zions Bank, A Division of","UT - 02"
"c $1-2 million","ROBERT W. SPEIRS PLUMBING, INC.","Building Equipment Contractors","412 North Market Street","KAYSVILLE","UT","84037","238220","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"105","2020-04-14T00:00:00.000","Zions Bank, A Division of","UT - 01"
"c $1-2 million","A & I FLOOR COVERING, INC.","Building Finishing Contractors","3088 W Royal Meadows Way","SOUTH JORDAN","UT","84095","238330","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"91","2020-04-11T00:00:00.000","Zions Bank, A Division of","UT - 04"
"c $1-2 million","BROKEN ARROW INCORPORATED","Specialty Trade Contractors","8960 Clinton Landing Road","LAKE POINT","UT","84074","238910","Corporation","Unanswered","Unanswered","Unanswered",,"121","2020-04-30T00:00:00.000","Bank of the West","UT - 02"
"c $1-2 million","UNLIMITED CONSTRUCITON, LLC","Specialty Trade Contractors","352 East Riverside Dr., Suite A3","SAINT GEORGE","UT","84790","238910","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"56","2020-04-15T00:00:00.000","CNB Bank","UT - 02"
"c $1-2 million","INNOVATIVE EXCAVATION, INC.","Specialty Trade Contractors","5403 WELLS PARK RD","WEST JORDAN","UT","84081","238910","Corporation","White","Unanswered","Unanswered",,"104","2020-04-11T00:00:00.000","Continental Bank","UT - 02"
"c $1-2 million","B.D. BUSH EXCAVATION, INC.","Specialty Trade Contractors","14676 S 855 W","RIVERTON","UT","84065","238910","Corporation","White","Female Owned","Non-Veteran",,"90","2020-04-28T00:00:00.000","Continental Bank","UT - 04"
"c $1-2 million","GRANT MACKAY COMPANY INC.","Specialty Trade Contractors","1055 W 500 S","WOODS CROSS","UT","84087","238910","Corporation","White","Male Owned","Non-Veteran",,"100","2020-04-10T00:00:00.000","First Utah Bank","UT - 02"
"c $1-2 million","MITCHELL EXCAVATION, INC.","Specialty Trade Contractors","1455 W 200 S","LINDON","UT","84042","238910","Subchapter S Corporation","White","Male Owned","Non-Veteran",,"134","2020-04-10T00:00:00.000","Rock Canyon Bank","UT - 03"
"c $1-2 million","JONES EXCAVATING COMPANY, INC","Specialty Trade Contractors","5633 W. Axel Park Road","WEST JORDAN","UT","84081","238910","Corporation","Unanswered","Unanswered","Unanswered",,"88","2020-04-10T00:00:00.000","Zions Bank, A Division of","UT - 02"
"c $1-2 million","DP INDUSTRIAL,INC.","Specialty Trade Contractors","1919 W 2300 S","WEST VALLEY CITY","UT","84119","238990","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"166","2020-04-30T00:00:00.000","Bank of the West","UT - 02"
"c $1-2 million","EUROPEAN MARBLE & GRANITE, LLC","Specialty Trade Contractors","2575 S 600 W","SALT LAKE CITY","UT","84115","238990","Limited  Liability Company(LLC)","White","Unanswered","Unanswered",,"95","2020-04-11T00:00:00.000","Bank of the West","UT - 02"
"c $1-2 million","UTAH CONTROLS INC","Specialty Trade Contractors","13526 SOUTH 110 WEST","DRAPER","UT","84020","238990","Corporation","Unanswered","Male Owned","Non-Veteran",,"101","2020-04-06T00:00:00.000","Cache Valley Bank","UT - 03"
"c $1-2 million","BEDROCK QUARTZ SURFACES, LLC","Specialty Trade Contractors","5996 W DANNON WAY","WEST JORDAN","UT","84081","238990","Limited  Liability Company(LLC)","Unanswered","Male Owned","Unanswered",,"99","2020-04-09T00:00:00.000","JPMorgan Chase Bank, National Association","UT - 02"
"c $1-2 million","WAGSTAFF CRANE SERVICE LLC","Specialty Trade Contractors","4315 South Commerce Drive","SALT LAKE CITY","UT","84107","238990","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"81","2020-04-11T00:00:00.000","Zions Bank, A Division of","UT - 04"
"c $1-2 million","BEST VINYL FENCE & DECK, LLC","Specialty Trade Contractors","525 S 850 E","LEHI","UT","84043","238990","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"110","2020-06-08T00:00:00.000","Zions Bank, A Division of","UT - 03"
"c $1-2 million","CENTRAL MILLING HOLDINGS, INC","Grain Milling","122 EAST CENTER STREET","LOGAN","UT","84321","311211","Subchapter S Corporation","Unanswered","Male Owned","Non-Veteran",,"136","2020-04-14T00:00:00.000","Zions Bank, A Division of","UT - 01"
"c $1-2 million","SWEET CANDY COMPANY","Sugar Production Manufacturing","3780 West Directors Row","SALT LAKE CITY","UT","84104","311340","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"209","2020-04-29T00:00:00.000","Cache Valley Bank","UT - 02"
"c $1-2 million","BLUE CHIP GROUP, INC.","Dried Food Manufacturing","1911 South 3850 w","SALT LAKE CITY","UT","84104","311423","Corporation","Unanswered","Female Owned","Veteran",,"83","2020-04-27T00:00:00.000","Cache Valley Bank","UT - 02"
"c $1-2 million","CACHE FUTURES, INC.","Dried Food Manufacturing","691 S Auto Mall Dr","AMERICAN FORK","UT","84003","311423","Subchapter S Corporation","White","Male Owned","Non-Veteran",,"110","2020-04-16T00:00:00.000","Zions Bank, A Division of","UT - 03"
"c $1-2 million","CASPER'S ICE CREAM INC.","Dairy Product Manufacturing","11805 N 200 E","RICHMOND","UT","84333","311520","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"201","2020-04-13T00:00:00.000","Altabank","UT - 01"
"c $1-2 million","DALE T. SMITH & SONS MEAT PACKING CO., INC.","Animal Processing","12450 S Pony Express Rd","DRAPER","UT","84020","311611","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"111","2020-06-10T00:00:00.000","Zions Bank, A Division of","UT - 03"
"c $1-2 million","LOWER FOODS, INC.","Animal Processing","700 SOUTH HIGHWAY 91","RICHMOND","UT","84333","311612","Corporation","Unanswered","Unanswered","Unanswered",,"163","2020-04-14T00:00:00.000","Altabank","UT - 01"
"c $1-2 million","ROCKY MOUNTAIN PIES","Bakery Manufacturing","250  West Crossroads Sq","SALT LAKE CITY","UT","84115","311813","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"129","2020-04-08T00:00:00.000","Zions Bank, A Division of","UT - 02"
"c $1-2 million","BUILT BRANDS LLC","Food Manufacturing Other","708 South Utah Valley Drive","AMERICAN FORK","UT","84003","311919","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"316","2020-04-14T00:00:00.000","KeyBank National Association","UT - 03"
"c $1-2 million","CSB NUTRITION CORPORATION","Food Manufacturing Other","2600 NORTH MAIN ST","SPANISH FORK","UT","84660","311999","Corporation","Unanswered","Unanswered","Unanswered",,"168","2020-04-27T00:00:00.000","Continental Bank","UT - 03"
"c $1-2 million","ALFWEAR, INC","Apparel Manufacturing","1635 S 5070 W STE C","SALT LAKE CITY","UT","84104","315280","Corporation","Unanswered","Unanswered","Unanswered",,"123","2020-04-13T00:00:00.000","Mountain America FCU","UT - 02"
"c $1-2 million","WASATCH TRUSS, INC.","Wood Product Manufacturing","1893 North Chappel Dr","SPANISH FORK","UT","84660","321214","Subchapter S Corporation","White","Male Owned","Non-Veteran",,"100","2020-04-15T00:00:00.000","Zions Bank, A Division of","UT - 03"
"c $1-2 million","MDM UTAH, LLC","Wood Product Manufacturing","2828 South 900 West","SOUTH SALT LAKE","UT","84119","321911","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"123","2020-04-13T00:00:00.000","Celtic Bank Corporation","UT - 02"
"c $1-2 million","STREADBECK ENTERPRISES, INC.","Wood Product Manufacturing","767 S. Gladiola Street","SALT LAKE CITY","UT","84104","321920","Corporation","Unanswered","Unanswered","Unanswered",,"137","2020-04-06T00:00:00.000","First Utah Bank","UT - 02"
"c $1-2 million","UTAH PAPER BOX COMPANY, INC","Paper Manufacturing","920 South 700 West","SALT LAKE CITY","UT","84104","322212","Corporation","Unanswered","Unanswered","Unanswered",,"192","2020-04-28T00:00:00.000","U.S. Bank, National Association","UT - 02"
"c $1-2 million","HUDSON PRINTING COMPANY","Commercial Printing","241 W 1700 S","SALT LAKE CITY","UT","84115","323111","Corporation","Unanswered","Unanswered","Unanswered",,"178","2020-04-11T00:00:00.000","KeyBank National Association","UT - 02"
"c $1-2 million","ASPEN PRESS AND PACKAGING LLC","Commercial Printing","3555 WEST NININGRET WAY SUITE 400","SALT LAKE CITY","UT","84104","323111","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"86","2020-04-14T00:00:00.000","Zions Bank, A Division of","UT - 02"
"c $1-2 million","I.C. SECURITY PRINTERS INC","Commercial Printing","4080 SOUTH 500 WEST","SALT LAKE CITY","UT","84123","323111","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"128","2020-04-11T00:00:00.000","Zions Bank, A Division of","UT - 04"
"c $1-2 million","PECZUH PRINTING COMPANY","Commercial Printing","355 E 100 S","PRICE","UT","84501","323111","Subchapter S Corporation","American Indian or Alaska Native","Male Owned","Non-Veteran",,"140","2020-04-11T00:00:00.000","Zions Bank, A Division of","UT - 03"
"c $1-2 million","SUMSION CONSTRUCTION LC","Petroleum & Coal Manufacturing","548 S 700 N","MAPLETON","UT","84664","324121","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"108","2020-04-04T00:00:00.000","Central Bank","UT - 03"
"c $1-2 million","SUPRANATURALS LLC","Cleaning Manufacturing","1328 West Spring Creek Place","SPRINGVILLE","UT","84663","325620","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"500","2020-05-03T00:00:00.000","Zions Bank, A Division of","UT - 03"
"c $1-2 million","COMPLETE PACKAGING LLC","Plastics Manufacturing","431 N Neil Armstrong Rd. 0.0","SALT LAKE CITY","UT","84116","326160","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"20","2020-04-10T00:00:00.000","JPMorgan Chase Bank, National Association","UT - 02"
"c $1-2 million","SUNDESA, LLCDBA BLENDERBOTTLE COMPANY","Plastics Manufacturing","250 SOUTH 850 EAST","LEHI","UT","84043","326160","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"144","2020-04-27T00:00:00.000","JPMorgan Chase Bank, National Association","UT - 03"
"c $1-2 million","CSI ACQUISITION CORP.","Plastics Manufacturing","645 WEST 200 NORTH","NORTH SALT LAKE","UT","84054","326199","Corporation","White","Unanswered","Unanswered",,"100","2020-04-15T00:00:00.000","Altabank","UT - 02"
"c $1-2 million","KALTECH LLC","Metal Manufacturing","273 W BERGER LN","SALT LAKE CITY","UT","84107","331210","Limited  Liability Company(LLC)","Unanswered","Male Owned","Unanswered",,"113","2020-04-15T00:00:00.000","Continental Bank","UT - 04"
"c $1-2 million","DURATEC, LLC","Metal Manufacturing","1277 N 200 W","NEPHI","UT","84648","331222","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"500","2020-05-03T00:00:00.000","Zions Bank, A Division of","UT - 04"
"c $1-2 million","MACA SUPPLY COMPANY, INC.","Metal Manufacturing","1415 W Spring Creek Place","SPRINGVILLE","UT","84663","331511","Corporation","White","Male Owned","Non-Veteran",,"117","2020-04-13T00:00:00.000","KeyBank National Association","UT - 03"
"c $1-2 million","T & M MANUFACTURING, INC.","Fabricated Metal Manufacturing","1110 N 1000 W","TREMONTON","UT","84337","332312","Subchapter S Corporation","White","Male Owned","Non-Veteran",,"76","2020-04-07T00:00:00.000","Cache Valley Bank","UT - 01"
"c $1-2 million","UNIVERSAL INDUSTRIAL SALES","Fabricated Metal Manufacturing","PO Box 699","PLEASANT GROVE","UT","84062","332312","Subchapter S Corporation","Unanswered","Male Owned","Unanswered",,"176","2020-04-27T00:00:00.000","Rock Canyon Bank","UT - 03"
"c $1-2 million","S & S STEEL FABRICATION","Fabricated Metal Manufacturing","2292 W 500 N","HURRICANE","UT","84737","332312","Subchapter S Corporation","White","Unanswered","Unanswered",,"121","2020-04-10T00:00:00.000","State Bank of Southern Utah","UT - 02"
"c $1-2 million","GOLDEN EMPIRE MFG., INC.","Fabricated Metal Manufacturing","1025 N WATERY LANE","BRIGHAM CITY","UT","84302","332312","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"107","2020-04-07T00:00:00.000","Zions Bank, A Division of","UT - 01"
"c $1-2 million","STRUCTURAL STEEL AND PLATE FABRICATION","Fabricated Metal Manufacturing","125 W 500 N","NORTH SALT LAKE","UT","84054","332313","Corporation","Unanswered","Unanswered","Unanswered",,"87","2020-04-07T00:00:00.000","Altabank","UT - 02"
"c $1-2 million","ENGINEERED WALL SYSTEMS, INC.","Fabricated Metal Manufacturing","204 2855","SALT LAKE CITY","UT","84115","332322","Corporation","Unanswered","Male Owned","Non-Veteran",,"82","2020-04-27T00:00:00.000","Pinnacle Bank","UT - 02"
"c $1-2 million","CENTRAL VALLEY MACHINE, INC.","Fabricated Metal Manufacturing","1886 N 100 E","LOGAN","UT","84341","332710","Corporation","Unanswered","Unanswered","Unanswered",,"98","2020-04-04T00:00:00.000","Cache Valley Bank","UT - 01"
"c $1-2 million","TDJ BUYER LLC","Fabricated Metal Manufacturing","550 N Cemetery Rd","GUNNISON","UT","84634","332994","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"173","2020-04-08T00:00:00.000","State Bank of Southern Utah","UT - 02"
"c $1-2 million","FIREFLY AUTOMATIX, INC.","Machinery Manufacturing","1130 S 3800 W","SALT LAKE CITY","UT","84104","333111","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"136","2020-04-28T00:00:00.000","First Utah Bank","UT - 02"
"c $1-2 million","ENVIROTECH MOLDED PRODUCTS, INC.","Machinery Manufacturing","1075 W North Temple","SALT LAKE CITY","UT","84116","333249","Corporation","Unanswered","Unanswered","Unanswered",,"90","2020-05-05T00:00:00.000","Altabank","UT - 02"
"c $1-2 million","EVANS & SUTHERLAND COMPUTER CORPORATION","Machinery Manufacturing","770 KOMAS DR","SALT LAKE CITY","UT","84108","333316","Corporation","Unanswered","Unanswered","Unanswered",,"96","2020-04-09T00:00:00.000","The Bryn Mawr Trust Company","UT - 02"
"c $1-2 million","S&S WORLDWIDE, INC.","Machinery Manufacturing","2935 North 400 West 0.0","NORTH LOGAN","UT","84341","333318","Corporation","Unanswered","Unanswered","Unanswered",,"88","2020-04-10T00:00:00.000","JPMorgan Chase Bank, National Association","UT - 01"
"c $1-2 million","LACO TECHNOLOGIES INC.","Machinery Manufacturing","3085 Directors Row","SALT LAKE CITY","UT","84104","333318","Corporation","White","Unanswered","Unanswered",,"69","2020-04-16T00:00:00.000","KeyBank National Association","UT - 02"
"c $1-2 million","TEKKO ENTERPRISES, INC.","Machinery Manufacturing","1600 W K Avenue","TOOELE","UT","84074","333922","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"49","2020-04-14T00:00:00.000","KeyBank National Association","UT - 02"
"c $1-2 million","ATL TECHNOLOGY LLC","Computer Product Manufacturing","1335 W 1650 N","SPRINGVILLE","UT","84663","334417","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"95","2020-04-11T00:00:00.000","Bank of America, National Association","UT - 03"
"c $1-2 million","CARTERRA INC","Computer Product Manufacturing","825 N 300 W STE C309","SALT LAKE CITY","UT","84103","334510","Corporation","Unanswered","Unanswered","Unanswered",,"61","2020-04-27T00:00:00.000","Cache Valley Bank","UT - 02"
"c $1-2 million","IMSAR LLC","Computer Product Manufacturing","940 SOUTH 2000 WEST SUITE 140","SPRINGVILLE","UT","84663","334511","Limited  Liability Company(LLC)","White","Male Owned","Unanswered",,"88","2020-04-14T00:00:00.000","Altabank","UT - 03"
"c $1-2 million","FORTEM TECHNOLOGIES, INC.","Computer Product Manufacturing","1064 S. North County Blvd, 6th Floor","PLEASANT GROVE","UT","84062","334511","Corporation","Unanswered","Unanswered","Unanswered",,"77","2020-04-15T00:00:00.000","Silicon Valley Bank","UT - 03"
"c $1-2 million","CIRRIS SYSTEMS CORPORATION","Computer Product Manufacturing","401 N 5600 W","SALT LAKE CITY","UT","84116","334515","Subchapter S Corporation","White","Male Owned","Non-Veteran",,"83","2020-04-15T00:00:00.000","Zions Bank, A Division of","UT - 02"
