"tcad_or_wcad_property_id_s","auditor","company","duct_system_1_type","duct_system_2_type","duct_system_1_rvalue","duct_system_2_rvalue","duct_system_1_return_sizing","duct_system_2_return_sizing","duct_system_1_leakage","duct_system_2_leakage","system_1_location_air_handler","system_2_location_air_handler","system_1_air_handler_type","system_2_air_handler_type","system_1_age_years","system_2_age_years","system_1_eer","system_2_eer","system_1_sqft_ton","system_2_sqft_ton","water_heater_fuel_type","water_heating_tank_type","toilet_type","programmable_thermostat_present","window_screen_area_recommended_sqft","furnace_fuel_type","audit_date","attic_r_value","recommended_additional_r_value","year_built","bedrooms","conditioned_sqft","attic_sqft","home_type","as_of","location_1"
"545909","Chad Roesch","A-1 ENERGY AUDITS","Sheet_Metal",,"6",,"Adequate",,"18",,"Attic",,"Horizontal",,"11",,"12",,"451",,"Gas","Tank","Water_Saving","N","0","Gas","2011-08-27T00:00:00.000","11","27","1972","4","1806","1806","Single Family","2014-05-20T00:00:00.000","5809 WHITEBROOK DR
Austin, Tx 78724
(30.305073611000466, -97.65363651399969)"
"224435","Lynn Howden","AUSTIN QUALITY GREEN ENERGY AUDITS","Duct_Board","Duct_Board","4.2","4","Adequate","Adequate","30","7.5","Attic","Attic","Horizontal","Horizontal","8","8","8","8","700","375","Gas","Tank","Water_Saving","Y","35","Gas","2009-05-14T00:00:00.000","8","28","1938","3","2089","200","Single Family","2014-05-20T00:00:00.000","4608 SHOALWOOD AVE
Austin, Tx 78756
(30.319027141000447, -97.74393589799968)"
"302925","Vance Acker","GREEN LEAF ENERGY","Mylar_Flex",,"6",,"Adequate",,"17.1",,"Attic",,"Horizontal",,"10",,"10",,"688.8",,"Gas","Tankless","Standard","N","141","Elec","2012-07-11T00:00:00.000","38","0","1956","3","1722","1000","Single Family","2014-05-20T00:00:00.000","1615 S 3 ST
Austin, Tx 78704
(30.249203828000475, -97.75809906699965)"
"486178","Andy Pell","1 EARTH ENERGY AUDITS","Mylar_Flex",,"6",,"Adequate",,"9",,"Closet",,"Up Flow",,"20",,"12",,"473",,"Elec","Tank","Water_Saving","Y","0","Gas","2013-01-31T00:00:00.000","25","0","2001","4","1890","1890","Single Family","2014-05-20T00:00:00.000","9116 FROCK CT
Austin, Tx 78748
(30.180273561000433, -97.81812257499968)"
"283702","Jon Beard","CONSERVATION SPECIALISTS OF AUSTIN, LLC","Duct_Board",,"4",,"Adequate",,,,,,"Horizontal",,"16",,"9",,,,"Gas","Tank","Water_Saving","Y","0","Gas","2013-03-08T00:00:00.000","26","12","1978","4","2114","667","Single Family","2014-05-20T00:00:00.000","1202 REAGAN TERRACE
Austin, Tx 78704
(30.244807300000446, -97.73739677299966)"
"305456","Roland Huettel","ECO.INSPECTIONS, INC","Mylar_Flex",,"6",,"Adequate",,"14.7",,"Closet",,"Up Flow",,"18",,,,"260",,"Gas","Tank","Water_Saving","Y","0","Gas","2013-10-04T00:00:00.000","19","19","1954","2","780","780","Single Family","2014-05-20T00:00:00.000","2615 STACY LN
Austin, Tx 78704
(30.23818526600047, -97.76095467899967)"
"228051","Andy Pell","1 EARTH ENERGY AUDITS","Mylar_Flex",,"6",,"Adequate",,"5",,"Attic",,"Horizontal",,,,"10",,"451",,"Elec","Tank","Water_Saving","Y","42","Elec","2011-03-03T00:00:00.000","28","0","1951","3","1128","816","Single Family","2014-05-20T00:00:00.000","5715 AVENUE D
Austin, Tx 78752
(30.32400284600044, -97.7203389069997)"
"326959","Ignacio Amenabar","1ST ACTION ENERGY SOLUTIONS","Grey_Flex",,"7",,"Adequate",,"11",,"Closet",,"Up Flow",,"8",,"10",,"869",,"Gas","Tank","Water_Saving","Y","0","Gas","2010-02-01T00:00:00.000","37",,"1994","3","2173","2173","Single Family","2014-05-20T00:00:00.000","4811 HALE DR
Austin, Tx 78749
(30.208485012000438, -97.8566727379997)"
"322369","Mike Heslop Jr","BLOODHOUND INSPECTIONS","Grey_Flex","Grey_Flex","4","4","Inadequate","Inadequate","19.9","15","Attic","Attic","Up Flow","Up Flow","21","20","10","10","519.6","740","Elec","Tank","Standard","N","4","Elec","2011-04-04T00:00:00.000","30","8","1993","4","2780","1481","Single Family","2014-05-20T00:00:00.000","8513 DUNSMERE DR
Austin, Tx 78749
(30.21571464800047, -97.87781918599967)"
"290456","James Davis","ENERGY AUDIT MASTERS","Sheet_Metal",,"3",,"Adequate",,"49.8",,"Closet",,"Up Flow",,,,"7.5",,"502",,"Gas","Tank","Water_Saving","N","32","Gas","2012-05-03T00:00:00.000","13","28","1985","2","1004","0","Condo","2014-05-20T00:00:00.000","4500 EAST OLTORF ST
Austin, Tx 78741
(30.226515279000466, -97.72572678599965)"
"364872","Joseph E. Biddle","QUALITY HOME INSPECTIONS","Mylar_Flex",,"6",,"Adequate",,"9.5",,"Attic",,"Horizontal",,"16",,"11",,"557",,"Gas","Tank","Water_Saving","Y","0","Gas","2009-10-28T00:00:00.000","30","0","1995","3","1950","1950","Single Family","2014-05-20T00:00:00.000","8721 ESCABOSA DR
Austin, Tx 78748
(30.185865158000468, -97.82041440799969)"
"R165930","Justin Marler","ENERGY ACTION","Sheet_Metal",,"6",,"Inadequate",,"19",,"Closet",,"Up Flow",,"19",,"6.5",,"400",,"Gas","Tank","Water_Saving","N","58","Gas","2009-12-30T00:00:00.000","17","21","1977","3","2000","1542","Single Family","2014-05-20T00:00:00.000","10230 MISSELTHRUSH DR
Austin, Tx 78750
(30.450850740000476, -97.8014721459997)"
"303754","Efrain Ramirez","EARTH ANGELS ENERGY AUDITS, LLC","Grey_Flex",,"6",,"Adequate",,"10",,"Attic",,"Horizontal",,"6",,"7",,"668",,"Elec","Tank","Water_Saving","Y","52","Elec","2010-03-03T00:00:00.000","20","18","1925","2","1671","1671","Single Family","2014-05-20T00:00:00.000","715 W LIVE OAK ST
Austin, Tx 78704
(30.245244347000437, -97.7602783809997)"
"372003","Andy Pell","1 EARTH ENERGY AUDITS","Mylar_Flex",,"6",,"Adequate",,"10",,"Attic",,"Horizontal",,"9",,"12",,"463",,"Elec","Tank","Water_Saving","Y","0","Elec","2013-10-02T00:00:00.000","25","13","1996","3","1851","1814","Single Family","2014-05-20T00:00:00.000","4840 CALHOUN LOOP
Austin, Tx 78735
(30.25409018600044, -97.86540606199969)"
"249135","Chad Roesch","A-1 ENERGY AUDITS",,,,,"Adequate",,"18",,,,"Horizontal",,"10",,"12",,"575",,"Elec","Tank","Water_Saving","N","0","Elec","2011-08-27T00:00:00.000","23.2","16.8","1979","3","1439","503","Town Homes","2014-05-20T00:00:00.000","913 E MEDOWMERE LN
Austin, Tx 78758
(30.36969618200044, -97.69718488399968)"
"225626","Edward Ingram","1ST STEP ENERGY AUDITS",,,,,"Adequate",,"47",,"Closet",,"Up Flow",,,,,,"547",,"Gas","Tank","Water_Saving","Y","14","Gas","2012-09-04T00:00:00.000","31","0","1956","3","1642","1642","Single Family","2014-05-20T00:00:00.000","1405 GLENCREST
Austin, Tx 78723
(30.318565221000483, -97.69601231899969)"
"246976","Amir Faghih","APPROVED ENERGY AUDITS","Duct_Board",,"5",,"Inadequate",,"26",,"Closet",,"Up Flow",,"6",,"9.5",,"520",,"Gas","Tank","Standard","N","36","Gas","2012-04-20T00:00:00.000","5","33","1970","3","1300","1300","Duplex","2014-05-20T00:00:00.000","8100 SONNET AVE 102
Austin, Tx 78759
(30.36586698600047, -97.74575633499967)"
"733371","Dennis Williams","QUALITY HOME INSPECTIONS","Duct_Board",,"6",,"Adequate",,"14",,"Closet",,"Up Flow",,,,,,"502",,"Elec","Tank","Standard","N","48","Elec","2012-04-17T00:00:00.000",,,"1986","2","1004","1004","Condo","2014-05-20T00:00:00.000","12166 369 METRIC BLVD
Austin, Tx 78758
(30.383593075000476, -97.70797782299968)"
"115679","Rob Scott","GREEN COLLAR OPERATIONS","Mylar_Flex",,"6",,"Adequate",,"6.8",,"Attic",,"Horizontal",,"12",,,,"538.8",,"Elec","Tank","Standard","Y","0","Elec","2010-12-09T00:00:00.000",,"0","1938","3","2155","2155","Single Family","2014-05-20T00:00:00.000","1414 PRESTON AVE
Austin, Tx 78703
(30.296475983000448, -97.7528284449997)"
"446710","Gary Pruett","LAND AMERICA PROPERTY INSPECTIONS","Mylar_Flex","Mylar_Flex","6","6","Adequate","Adequate","15","13","Attic","Attic","Horizontal","Horizontal","23","24","9.5",,"703","564","Gas","Tank","Water_Saving","Y","12","Gas","2012-03-05T00:00:00.000",,,"1991","4","2812","1406","Single Family","2014-05-20T00:00:00.000","7904 ISAAC PRYOR
Austin, Tx 78749
(30.219536738000443, -97.8705859969997)"
"784286","Jay Hill","ADVANCED ENERGY SOLUTIONS","Grey_Flex",,"6",,"Inadequate",,"12.8",,"Closet",,"Up Flow",,,,"11.5",,"339",,"Elec","Tank","Water_Saving","Y","0","Elec","2012-08-01T00:00:00.000",,,"1972","1","678",,"Condo","2014-05-20T00:00:00.000","1115 W 10TH #104
Austin, Tx 78701
(30.27176214700046, -97.74141848299968)"
"R090609","Ronald Holan","GREEN YOUR HUT","Mylar_Flex",,"6",,"Inadequate",,"23",,"Closet",,"Up Flow",,"13",,"9",,"498",,"Gas","Tank","Water_Saving","Y","0","Gas","2009-07-14T00:00:00.000","20","18","1987","3","1244","475","Single Family","2014-05-20T00:00:00.000","13006 MOORCROFT
Austin, Tx 78729
(30.444742740000436, -97.7542307869997)"
"217558","Lynn Howden","AUSTIN QUALITY GREEN ENERGY AUDITS","Mylar_Flex",,"6",,"Inadequate",,"8",,"Attic",,"Horizontal",,"6",,"11",,,,"Elec","Tank","Water_Saving","Y","0","Elec","2012-11-06T00:00:00.000","26","12","1942","4","2034","1770","Single Family","2014-05-20T00:00:00.000","4012 SINCLAIR AVE
Austin, Tx 78756
(30.311917130000438, -97.74732567899969)"
"116060","James Davis","ENERGY AUDIT MASTERS","Sheet_Metal",,"5",,"Adequate",,"10.9",,"Closet",,"Up Flow",,,,"9.5",,"510",,"Gas","Tank","Water_Saving","Y","444","Gas","2013-10-10T00:00:00.000","30","8","1940","3","2038","2000","Single Family","2014-05-20T00:00:00.000","1815 EXPOSITION BLVD
Austin, Tx 78703
(30.294004120000466, -97.76987446699968)"
"222368","Efrain Ramirez","EARTH ANGELS ENERGY AUDITS, LLC","Sheet_Metal",,"4",,"Adequate",,"24",,"Closet",,"Up Flow",,"6",,"7",,"411",,"Gas","Tank","Standard","N","70","Gas","2012-04-10T00:00:00.000","12","26","1961","2","821","821","Duplex","2014-05-20T00:00:00.000","1507 BRAES RIDGE B
Austin, Tx 78723
(30.313694929000462, -97.69539287299966)"
"126322","Stephen Standley","AUSTIN AUDITORS","Sheet_Metal",,"0",,"Adequate",,"25",,,,"Up Flow",,"11",,,,"400",,"Elec","Tank","Water_Saving","N","340","Elec","2013-06-04T00:00:00.000","11","27","1954","3","2406","2049","Duplex","2014-05-20T00:00:00.000","3400 HANCOCK DR
Austin, Tx 78731
(30.33319623200049, -97.76066923599967)"
"141905","Jeff Geissen","AUSTIN GREEN & CONSERVATION","Mylar_Flex","Mylar_Flex","4.5","4.5","Adequate","Adequate",,"65","Attic","Closet","Horizontal","Up Flow","11","11","7","7","379","576","Gas","Tank","Water_Saving","N","0","Gas","2009-08-26T00:00:00.000","26",,"1998","3","3049","407","Single Family","2014-05-20T00:00:00.000","7114 LAS VENTANAS DR
Austin, Tx 78731
(30.36633245900049, -97.77520194199968)"
"104512","John Strand","STRAND BROTHERS","Grey_Flex","Grey_Flex","4","4","Adequate","Adequate","16.6","18.1","Attic","Attic","Horizontal","Horizontal","10","21","9","8","651","594","Elec","Tank","Water_Saving","Y","0","Elec","2010-04-02T00:00:00.000","11","27","1983","4","3200","1628","Single Family","2014-05-20T00:00:00.000","3010 THOUSAND OAKS DR
Austin, Tx 78746
(30.264414016000444, -97.80035761699969)"
"427034","Kristof Irwin","POSITIVE ENERGY","Duct_Board",,"3",,"Adequate",,"11.1",,"Closet",,"Up Flow",,"12",,"11",,"559",,"Elec","Tank","Water_Saving","Y","0","Elec","2011-04-30T00:00:00.000","20","18","1999","3","1957","697","Single Family","2014-05-20T00:00:00.000","4424 DESTINYS GATE DR
Austin, Tx 78727
(30.43007619700046, -97.7172073269997)"
"295521","Trent Brazziel","AUSTIN GREENTEAM","Mylar_Flex",,"6",,"Adequate",,"27.5",,"Attic",,"Horizontal",,"16",,,,"475",,"Gas","Tank","Water_Saving","Y","0","Elec","2013-02-27T00:00:00.000","30","8","1997","3","1188","584","Single Family","2014-05-20T00:00:00.000","5421 HICKORY DR
Austin, Tx 78744
(30.189824640000438, -97.73684483799968)"
"105249","Chad Roesch","A-1 ENERGY AUDITS","Duct_Board","Duct_Board","6","6","Adequate","Adequate","18","16","Attic","Attic","Horizontal","Horizontal","15","15","10","10","493","493","Elec","Solar","Water_Saving","Y","0","Elec","2012-08-08T00:00:00.000","27.6","10.4","1979","3","1979","756","Single Family","2014-05-20T00:00:00.000","3307 THUSAND OAKS CV
Austin, Tx 78746
(30.26738570000049, -97.80708269399969)"
"283174","Jon Beard","CONSERVATION SPECIALISTS OF AUSTIN, LLC","Sheet_Metal",,"2",,"Adequate",,"18",,,,,,"14",,"10",,"392",,"Elec","Tank","Water_Saving","N","0","Elec","2013-04-16T00:00:00.000","30","8","1950","5","1962","1962","Single Family","2014-05-20T00:00:00.000","1604 NICKERSON
Austin, Tx 78704
(30.247221127000444, -97.7493095639997)"
"332487","Chad Roesch","A-1 ENERGY AUDITS","Duct_Board",,"6",,"Adequate",,"26",,"Closet",,"Up Flow",,"14",,"12",,"544",,"Gas","Tank","Water_Saving","Y","16","Gas","2011-03-11T00:00:00.000","13.2","24.8","1977","3","1634","1634","Single Family","2014-05-20T00:00:00.000","6808 SHADYWOOD
Austin, Tx 78745
(30.193466699000453, -97.78535588499966)"
"205273","James Moore Mcdonough","AUSTIN GREEN ENERGY AUDITS, LLC","Mylar_Flex",,"5",,"Inadequate",,"38",,"Attic",,"Horizontal",,"8",,,,"476",,"Gas","Tank","Standard","Y","375","Elec","2009-05-26T00:00:00.000","9","29","1939","3","1190","1190","Single Family","2014-05-20T00:00:00.000","3205 LAFAYETTE
Austin, Tx 78722
(30.288543992000484, -97.71943520199966)"
"158429","Justin Marler","ENERGY ACTION","Mylar_Flex",,"6",,"Inadequate",,"6",,"Attic",,"Horizontal",,"8",,"10.5",,"595",,"Elec","Tank","Water_Saving","N","40","Elec","2010-11-19T00:00:00.000","24","0","1991","4","2084","2000","Single Family","2014-05-20T00:00:00.000","10805 SAN SOUCI
Austin, Tx 78759
(30.414990373000478, -97.76496864299969)"
"188007","James Davis","ENERGY AUDIT MASTERS","Sheet_Metal",,"3",,"Adequate",,"21.5",,"Closet",,"Up Flow",,,,,,"399",,"Elec","Tank","Water_Saving","N","0","Elec","2012-03-13T00:00:00.000","15","23","1971",,"399","399","Condo","2014-05-20T00:00:00.000","500 271 E RIVERSIDE DR
Austin, Tx 78704
(30.254649911000456, -97.7445561559997)"
"336735","Nicholas Wise","1ST CHOICE ENERGY","Grey_Flex",,"4",,"Adequate",,"18",,"Closet",,"Up Flow",,"9",,"9",,"626",,"Gas","Tank","Water_Saving","N","0","Gas","2013-07-19T00:00:00.000","22","16","1982","3","1880","1021","Single Family","2014-05-20T00:00:00.000","204 KIMBERLY DR
Austin, Tx 78745
(30.188866452000468, -97.78405777299969)"
"257626","Amir Faghih","APPROVED ENERGY AUDITS","Sheet_Metal",,"5",,"Inadequate",,"20",,"Closet",,"Down Flow",,"8",,"9.5",,"667",,"Elec","Tank","Water_Saving","N","84","Elec","2009-09-09T00:00:00.000","13","28","1977","4","2337","1467","Single Family","2014-05-20T00:00:00.000","11911 RIVER OAKS TRAIL
Austin, Tx 78753
(30.38368642700044, -97.66565471699965)"
"335970","Vance Acker","GREEN LEAF ENERGY","Grey_Flex",,"6",,"Adequate",,"18.8",,"Closet",,"Up Flow",,"21",,"9",,"372",,"Elec","Tank","Standard","Y","27","Gas","2014-01-08T00:00:00.000","18","20","1981","2","930","900","Condo","2014-05-20T00:00:00.000","101 CLEARDAY DR 128
Austin, Tx 78745
(30.191213952000453, -97.77993721099966)"
"444196","Chad Roesch","A-1 ENERGY AUDITS","Mylar_Flex",,"8",,"Adequate",,"8",,"Attic",,"Horizontal",,"20",,"14",,"575",,"Gas","Tank","Water_Saving","Y","0","Gas","2012-09-28T00:00:00.000","30","8","1999","3",,,"Single Family","2014-05-20T00:00:00.000","1820 CREOLE DR
Austin, Tx 78727
(30.42512536500044, -97.68518444599965)"
"500050","James Davis","ENERGY AUDIT MASTERS","Mylar_Flex",,"6",,"Adequate",,"16.3",,"Closet",,"Up Flow",,"10",,"13",,"462",,"Gas","Tank","Water_Saving","Y","21","Gas","2010-07-05T00:00:00.000","30","8","1985","3","1154","1100","Single Family","2014-05-20T00:00:00.000","6901 SHANNON DR
Austin, Tx 78724
(30.30050534400044, -97.6421441869997)"
"263510","James Davis","ENERGY AUDIT MASTERS","Mylar_Flex",,"5",,"Adequate",,"32",,"Attic",,"Horizontal",,,,"9.5",,"608",,"Gas","Tank","Standard","Y","92","Gas","2009-05-27T00:00:00.000","19","19","1975","3","1519","1500","Single Family","2014-05-20T00:00:00.000","4509 BEAVER CREEK DR
Austin, Tx 78759
(30.41137436900044, -97.73647174899969)"
"446965","Chad Garrett","AUSTIN INSPECTORS EXCHANGE","Mylar_Flex","Mylar_Flex","8","8","Adequate","Adequate","15","23","Attic","Attic","Horizontal","Horizontal","16","20","12","13","299","445","Gas","Tank","Water_Saving","Y","226","Gas","2013-04-16T00:00:00.000","30","8","1998","4","2387","891","Single Family","2014-05-20T00:00:00.000","5929 MESA VERDE CIR
Austin, Tx 78749
(30.210291237000433, -97.87399235899966)"
"121573","Efrain Ramirez","EARTH ANGELS ENERGY AUDITS, LLC","Grey_Flex",,"6",,"Adequate",,"10",,"Attic",,"Horizontal",,"11",,"7",,"345",,"Gas","Tank","Standard","Y","0","Elec","2010-04-08T00:00:00.000","14","24","1946","2","864","864","Duplex","2014-05-20T00:00:00.000","1902 W 36 TH ST A
Austin, Tx 78731
(30.309607532000484, -97.75464414599969)"
"218943","Paul Anders","ATX QUALITY ENERGY SERVICES","Sheet_Metal",,"8",,"Adequate",,"17.5",,"Closet",,"Up Flow",,"1",,"11",,"510.4",,"Gas","Tank","Standard","N","52","Gas","2010-03-16T00:00:00.000","26.2","12","1963","3","1276","1276","Single Family","2014-05-20T00:00:00.000","5720 WELLINGTON
Austin, Tx 78723
(30.308818715000484, -97.68649914099967)"
"251175","James Davis","ENERGY AUDIT MASTERS","Duct_Board","Duct_Board","6","6","Adequate","Adequate","19.3","16.9","Closet","Closet","Up Flow","Up Flow","14",,"9",,"443","520","Elec","Tank","Standard","N","279","Elec","2009-10-15T00:00:00.000","19","19","1976","4","1705","600","Town Homes","2014-05-20T00:00:00.000","8317 SUMMER PLACE DR
Austin, Tx 78759
(30.373423519000482, -97.74575041299966)"
"303210","Andy Pell","1 EARTH ENERGY AUDITS","Mylar_Flex",,"6",,"Adequate",,"16",,"Attic",,"Horizontal",,"5",,"12",,"588",,"Gas","Tankless","Water_Saving","N","0","Elec","2013-09-13T00:00:00.000","21","17","1949","3","1176","1176","Single Family","2014-05-20T00:00:00.000","2212 IVA LN
Austin, Tx 78704
(30.246357693000448, -97.77457301999965)"
"776296","Greg Yamin","A-PLUS ENERGY MANAGEMENT","Sheet_Metal",,"4",,"Inadequate",,"12.5",,"Closet",,"Up Flow",,"21",,"9",,"438.7",,"Gas","Tank","Standard","Y","112.17","Gas","2009-10-13T00:00:00.000","21","17","1966","3","1316","1316","Single Family","2014-05-20T00:00:00.000","1804 ROMFORD DR
Austin, Tx 78704
(30.236794770000472, -97.78041452799965)"
"285450","Andy Pell","1 EARTH ENERGY AUDITS","Sheet_Metal",,"6",,"Inadequate",,"14",,"Closet",,"Up Flow",,,,"9",,"453",,"Gas","Tank","Standard","N","0","Gas","2010-04-09T00:00:00.000","11","27","1964","2","1360","1360","Single Family","2014-05-20T00:00:00.000","1723 FAWN DR
Austin, Tx 78741
(30.236046222000482, -97.73483489599965)"
"333919","James Davis","ENERGY AUDIT MASTERS","Mylar_Flex",,"6",,"Adequate",,"17",,"Garage",,"Up Flow",,,,"10",,"513",,"Gas","Tank","Water_Saving","Y","0","Gas","2012-05-30T00:00:00.000","24","14","1983","3","1283","1000","Single Family","2014-05-20T00:00:00.000","7902 SWINDON LANE
Austin, Tx 78745
(30.19754699000049, -97.82243619499968)"
"225138","William Sherman","AXIS GREEN SERVICES",,,,,"Adequate",,"15",,"Attic",,"Horizontal",,"19",,"4.5",,"432",,"Gas","Tank","Standard","Y","0","Elec","2013-02-12T00:00:00.000",,,"1953","2","864","864","Single Family","2014-05-20T00:00:00.000","405 FRANKLIN BLVD
Austin, Tx 78751
(30.320275509000453, -97.72523288699966)"
"195373","Vance Acker","GREEN LEAF ENERGY",,,,,,,,,,,,,,,,,,,"Elec","Tank","Standard","N","72","Elec","2013-05-15T00:00:00.000","6","32","1950","2","1692","1000","Single Family","2014-05-20T00:00:00.000","1007 BRASS ST
Austin, Tx 78702
(30.264277809000475, -97.70415276599965)"
"219501","James Moore Mcdonough","AUSTIN GREEN ENERGY AUDITS, LLC","Duct_Board",,"2",,"Inadequate",,"68.6",,"Closet",,"Up Flow",,"10",,"10",,"466.3",,"Elec","Tank","Standard","Y","9","Gas","2009-09-18T00:00:00.000","24.2","13.8","1977","3","1399","958","Single Family","2014-05-20T00:00:00.000","5714 BOULDER CREEK
Austin, Tx 78724
(30.306117077000465, -97.6540723769997)"
"132310","Grant Abney","ENERGY EFFICIENCY SOLUTIONS","Mylar_Flex",,"6",,"Adequate",,"8.5",,"Attic",,"Horizontal",,,,,,"595.7",,"Elec","Tank","Water_Saving","Y","50","Elec","2013-04-10T00:00:00.000","30","0","2000","4","1787","1787","Single Family","2014-05-20T00:00:00.000","2309 BALBOA RD
Austin, Tx 78733
(30.34674114000046, -97.86388934499968)"
"312901","Rob Scott","GREEN COLLAR OPERATIONS","Sheet_Metal",,"6",,"Adequate",,"9.8",,"Closet",,"Up Flow",,"9",,,,"370.3",,"Gas","Tank","Standard","N","0","Gas","2011-11-29T00:00:00.000","14","24","1956","2","1296","1296","Single Family","2014-05-20T00:00:00.000","1907 FORESTGLADE
Austin, Tx 78745
(30.22492580100044, -97.79125305999969)"
"254829","John A. Bradley","SUNERGY, LLC","Duct_Board",,"4",,"Adequate",,"23",,"Garage",,"Up Flow",,"12",,"7",,"568.8",,"Gas","Tank","Standard","Y","118","Gas","2010-02-26T00:00:00.000","20","18","1984","3","1422","700","Single Family","2014-05-20T00:00:00.000","11708 ROTHERHAM DR
Austin, Tx 78753
(30.37717928200044, -97.6612404229997)"
"246976","Amir Faghih","APPROVED ENERGY AUDITS","Duct_Board",,"5",,"Inadequate",,"24",,"Closet",,"Up Flow",,,,,,"500",,"Gas","Tank","Standard","Y","0","Gas","2012-04-20T00:00:00.000","5","33","1970","2","1000","1000","Duplex","2014-05-20T00:00:00.000","8100 SONNET AVE 101
Austin, Tx 78759
(30.36586698600047, -97.74575633499967)"
"347787","Lynn Howden","AUSTIN QUALITY GREEN ENERGY AUDITS","Mylar_Flex",,"6",,"Inadequate",,"23",,"Closet",,"Up Flow",,"24",,"7",,"586",,"Elec","Tank","Water_Saving","N","0","Elec","2013-03-01T00:00:00.000","25","13","1988","3","1466","916","Single Family","2014-05-20T00:00:00.000","707 SHINY ROCK DR
Austin, Tx 78748
(30.15978327600044, -97.81253689999966)"
"328116","Chad Roesch","A-1 ENERGY AUDITS","Mylar_Flex",,"6",,"Adequate",,"20",,"Closet",,"Up Flow",,"5",,"13",,"409",,"Gas","Tank","Standard","N","0","Gas","2011-09-26T00:00:00.000","13.2","24.8","1981",,"818","818","Duplex","2014-05-20T00:00:00.000","802 SIROCCO A
Austin, Tx 78745
(30.20338731400045, -97.7885762949997)"
"218028","James Davis","ENERGY AUDIT MASTERS","Mylar_Flex",,"6",,"Adequate",,"20.1",,"Attic",,"Horizontal",,,,"10",,"584",,"Gas","Tank","Water_Saving","N","195","Gas","2012-05-15T00:00:00.000","22","16","1926","3","1168","1100","Single Family","2014-05-20T00:00:00.000","306 WEST 41ST ST
Austin, Tx 78751
(30.305355501000463, -97.73366825199969)"
