"master_subject_id","subject_sex","apd_race","subject_resistance","subject_effects","council_district","date_occurred","zip","census_tract","location","x_coordinate","y_coordinate","county"
"459607379: 20192751900","F","H","AGGRESSIVE RESISTANCE","MINOR INJURY","6","2019-10-02T00:00:00.000","78613","203.18","2801 S LAKELINE BLVD","3091492","10145582","2"
"365695607: 20192750012","M","H","PREPARATORY RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3","2019-10-02T00:00:00.000","78702","8","1100 BLOCK AIRPORT BLVD","3129519","10069207","1"
"382671712: 20192750484","M","W","NOT RESISTANT","COMPLAINT OF INJURY/PAIN","9","2019-10-02T00:00:00.000","78701","11","90 GUADALUPE ST","3112706","10069315","1"
"318309111: 20192751560","M","H","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","2","2019-10-02T00:00:00.000","78747","24.28","10809 DIMITRIOS DR","3106504","10022719","1"
"459798762: 20192740966","F","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","9","2019-10-01T00:00:00.000","78704","13","600 S 1ST ST","3111796","10066919","1"
"33293961: 20195039836","M","H","PREPARATORY RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-10-01T00:00:00.000","78758","18.20","9306 HUNTERS TRCE","3123740","10107614","1"
"322981690: 20192740151","M","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-10-01T00:00:00.000","78704","13","300 S CONGRESS AVE","3113141","10067263","1"
"459856481: 20192740046","M","B","AGGRESSIVE RESISTANCE","MINOR INJURY","3","2019-10-01T00:00:00.000","78741","23.14","2800 MONTOPOLIS DR","3125398","10052338","1"
"459856932: 20192741974","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-10-01T00:00:00.000","78752","-","7607 BLESSING AVE","3129937","10094930","1"
"179700764: 20192740447","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-10-01T00:00:00.000","78741","23","2512 E RIVERSIDE DR","3120864","10058734","1"
"51315156: 20192742085","F","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","4","2019-10-01T00:00:00.000","78753","18.23","10611 MC MILLIAN DR","3132372","10109011","1"
"459857050: 20192742068","M","H","PREPARATORY RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-10-01T00:00:00.000","78741","23.12","1601 MONTOPOLIS DR","3127800","10056391","1"
"459426093: 20192741853","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-10-01T00:00:00.000","78723","21","6307 CAMERON RD","3128892","10090071","1"
"459288121: 20192742056","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","1","2019-10-01T00:00:00.000","78724","22.11","6575 DECKER LN","3150289","10079608","1"
"459397455: 20192741868","F","H","PASSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","4","2019-10-01T00:00:00.000","78758","18.20","1600 PAYTON GIN RD","3122587","10105986","1"
"459855316: 20192740346","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","7","2019-10-01T00:00:00.000","78727","18.48","1700 W PARMER LN","3130069","10123786","1"
"459548778: 20192730002","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-09-30T00:00:00.000","78704","23.08","3601 WILLOW SPRINGS RD","3110265","10055245","1"
"360251793: 20192731190","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3","2019-09-30T00:00:00.000","78741","23.15","1936 E OLTORF ST","3117388","10057470","1"
"459561908: 20192730122","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-09-30T00:00:00.000","78758","18.19","9100 N LAMAR BLVD","3127522","10104753","1"
"459824124: 20192730624","M","W","AGGRESSIVE RESISTANCE","MINOR INJURY","3","2019-09-30T00:00:00.000","78702","10","1105 E CESAR CHAVEZ ST","3117383","10067848","1"
"5002469: 20192731167","F","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-09-30T00:00:00.000","78758","18.20","9010 GALEWOOD DR","3122208","10107272","1"
"459856431: 20192731510","F","W","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","8","2019-09-30T00:00:00.000","78749","17.40","9000 BRODIE LN","3083193","10043100","1"
"16384330: 20192731850","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-09-30T00:00:00.000","78723","21.07","2901 E 51ST ST","3131658","10082080","1"
"216334979: 20192720134","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","2","2019-09-29T00:00:00.000","78744","-","4601 E VILLAGE CT","3113793","10042970","1"
"167970733: 20192720207","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-29T00:00:00.000","78705","6","2600 GUADALUPE ST","3114433","10079001","1"
"459855707: 20192720237","F","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-29T00:00:00.000","78701","11","E 6TH ST / TRINITY ST","3115415","10070416","1"
"459855708: 20192720308","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-29T00:00:00.000","78705","6","2800 GUADALUPE ST","3114281","10080003","1"
"459856406: 20192720125","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-29T00:00:00.000","78701","11","400 BLOCK E 6TH ST","3115491","10070521","1"
"459856409: 20192720125","F","W","PREPARATORY RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-29T00:00:00.000","78701","11","400 BLOCK E 6TH ST","3115491","10070521","1"
"459855675: 20192710359","F","B","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-09-28T00:00:00.000","78701","11","W 6TH ST / SAN ANTONIO ST","3112862","10071176","1"
"12852779: 20192710066","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","7","2019-09-28T00:00:00.000","78758","18.49","11500 ROCK ROSE AVE","3119460","10119310","1"
"459855654: 20192710115","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-28T00:00:00.000","78701","-","700 BLOCK TRINITY ST","3115555","10070935","1"
"459856940: 20192710157","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-09-28T00:00:00.000","78701","11","419 E 6TH ST","3115622","10070268","1"
"130810239: 20192691755","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","6","2019-09-28T00:00:00.000","78717","-","11020 SHALLOW WATER RD","3098214","10155046","2"
"265617742: 20192710462","M","W","AGGRESSIVE RESISTANCE","MINOR INJURY","9","2019-09-28T00:00:00.000","78701","11","707 E CESAR CHAVEZ ST","3116082","10068221","1"
"458923363: 20192710208","M","W","PREPARATORY RESISTANCE","NO COMPLAINT OF INJURY/PAIN","6","2019-09-28T00:00:00.000","78750","204","10616 MELLOW MEADOWS","3094123","10140264","2"
"459777719: 20192711044","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-09-28T00:00:00.000","78753","18.23","W BRAKER LN / N LAMAR BLVD","3131136","10112573","1"
"459311557: 20192710157","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-28T00:00:00.000","78701","11","419 E 6TH ST","3115622","10070268","1"
"459465330: 20192701923","M","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","7","2019-09-27T00:00:00.000","78753","18.26","12118 WALNUT PARK XING","3134045","10116652","1"
"459856191: 20192702136","M","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-27T00:00:00.000","78701","11","400 BLOCK E 6TH ST","3115491","10070521","1"
"458893665: 20192700981","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","1","2019-09-27T00:00:00.000","78723","21.12","7240 NORTHEAST DR","3133505","10090908","1"
"181733266: 20192701838","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-09-27T00:00:00.000","78702","10","1802 WILLOW ST","3119799","10066776","1"
"254936487: 20192701173","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","4","2019-09-27T00:00:00.000","78758","18","8610 N LAMAR BLVD","3125923","10102708","1"
"459201125: 20192701371","M","H","AGGRESSIVE RESISTANCE","MINOR INJURY","4","2019-09-27T00:00:00.000","78752","18.12","7200 CAMERON RD","3129700","10092439","1"
"184420461: 20192700918","F","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-27T00:00:00.000","78751","3","W 45TH ST / GUADALUPE ST","3117050","10086379","1"
"459777953: 20192701162","M","M","PREPARATORY RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-09-27T00:00:00.000","78704","14","S CONGRESS AVE / E RIVERSIDE DR","3113119","10066752","1"
"315621734: 20192701403","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN",,"2019-09-27T00:00:00.000","78735","-","4970 W US 290 HWY SVRD WB","3090168","10057831","1"
"186860017: 20192691324","M","H","NOT RESISTANT","NO COMPLAINT OF INJURY/PAIN",,"2019-09-26T00:00:00.000","-","-","6201 E HWY 290","-","-","-"
"380830102: 20192691824","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-09-26T00:00:00.000","78723","21.12","5706 MANOR RD","3133312","10084623","1"
"269688077: 20192690054","F","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","4","2019-09-26T00:00:00.000","78753","18.33","9714 DALLUM DR","3132759","10104885","1"
"308609682: 20192691250","M","B","PASSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3","2019-09-26T00:00:00.000","78741","23.14","2100 WICKERSHAM LN","3121437","10057605","1"
"459855295: 20192690087","F","W","AGGRESSIVE RESISTANCE","MINOR INJURY","9","2019-09-26T00:00:00.000","78701","11","E 3RD ST / CONGRESS AVE","3114000","10069718","1"
"322897945: 20192691867","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-26T00:00:00.000","78701","11","E 7TH ST / NECHES ST","3115857","10070656","1"
"459044380: 20192691060","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","7","2019-09-26T00:00:00.000","78757","18.17","7800 SHOAL CREEK BLVD","3113740","10104121","1"
"204149461: 20192681178","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","4","2019-09-25T00:00:00.000","78753","18.13","8221 N IH 35 NB","3128445","10099251","1"
"459416055: 20192681726","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-09-25T00:00:00.000","78753","18.13","1030 NORWOOD PARK BLVD","3129996","10096983","1"
"186778025: 20192682036","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","6","2019-09-25T00:00:00.000","78729","204","10015 LAKE CREEK PKWY","3098733","10142841","2"
"458924014: 20192680037","F","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-25T00:00:00.000","78701","11","E 9TH ST / TRINITY ST","3115729","10071452","1"
"207356486: 20192680190","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","2","2019-09-25T00:00:00.000","78617","23.19","3154 E SH 71 SVRD EB","3146534","10047586","1"
"216531947: 20192680661","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-09-25T00:00:00.000","78758","18.20","9414 PARKFIELD DR","3124988","10107324","1"
"459854836: 20192671303","M","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","7","2019-09-24T00:00:00.000","78758","18.50","12430 METRIC BLVD","3129178","10123478","1"
"459854880: 20192671388","F","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-24T00:00:00.000","78741","23","1300 E RIVERSIDE DR","3117278","10063704","1"
"291570000: 20192671693","M","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","4","2019-09-24T00:00:00.000","78758","18.20","9133 NORTHGATE BLVD","3121931","10108440","1"
"319029691: 20192671005","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","7","2019-09-24T00:00:00.000","78757","15","811 W ST JOHNS AVE","3121229","10096963","1"
"459672909: 20192670599","M","W","AGGRESSIVE RESISTANCE","MINOR INJURY","9","2019-09-24T00:00:00.000","78701","7","1300 LAVACA ST","3114254","10073670","1"
"153235753: 20192670236","M","W","DEFENSIVE RESISTANCE","MINOR INJURY","4","2019-09-24T00:00:00.000","78752","-","1016 CAMINO LA COSTA","3126878","10092289","1"
"288775506: 20192671499","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","2","2019-09-24T00:00:00.000","78744","24.27","7100 BLUFF SPRINGS RD","3106106","10039972","1"
"305860059: 20192671499","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","2","2019-09-24T00:00:00.000","78744","24.27","7100 BLUFF SPRINGS RD","3106106","10039972","1"
"459811919: 20192671388","M","W","AGGRESSIVE RESISTANCE","MINOR INJURY","9","2019-09-24T00:00:00.000","78741","23","1300 E RIVERSIDE DR","3117278","10063704","1"
"33096859: 20192661420","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-09-23T00:00:00.000","78722","-","1701 MANOR RD","3120178","10076434","1"
"459743209: 20192660630","M","H","PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-09-23T00:00:00.000","78704","20","3822 SOUTHWAY DR","3104214","10056851","1"
"459853989: 20192660153","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","7","2019-09-23T00:00:00.000","78757","18.18","900 W ANDERSON LN","3122291","10100324","1"
"458900093: 20192661839","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","1","2019-09-23T00:00:00.000","78723","21.12","5700 MANOR RD","3133426","10084556","1"
"459301366: 20192661624","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-09-23T00:00:00.000","78741","23.04","650 S PLEASANT VALLEY RD","3123048","10062536","1"
"315163726: 20192661624","M","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-09-23T00:00:00.000","78741","23.04","650 S PLEASANT VALLEY RD","3123048","10062536","1"
"178782499: 20192661980","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","7","2019-09-23T00:00:00.000","78759","18.29","12000 N MOPAC EXPY SVRD SB","3121578","10122248","1"
"459855060: 20192650255","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-22T00:00:00.000","78701","11","400 E 6TH ST","3115491","10070521","1"
"459853885: 20192650107","F","A","DEFENSIVE RESISTANCE","MINOR INJURY","9","2019-09-22T00:00:00.000","78701","-","50 EAST AVE","3115762","10066662","1"
"459211597: 20192651745","F","B","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","7","2019-09-22T00:00:00.000","78758","18.49","11501 ROCK ROSE AVE","3119545","10119175","1"
"459796229: 20192650520","M","B","PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-09-22T00:00:00.000","78752","18.11","1501 BLOCK E ANDERSON LN SVRD EB","3132939","10093797","1"
"459795668: 20192650155","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-22T00:00:00.000","78701","11","400 E 6TH ST","3115491","10070521","1"
"210437545: 20192651437","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-09-22T00:00:00.000","78702","9","2706 GONZALES ST","3124590","10068332","1"
"254805717: 20192651658","M","B","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","7","2019-09-22T00:00:00.000","78758","18.49","11500 ROCK ROSE AVE","3119460","10119310","1"
"459853931: 20192651703","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","7","2019-09-22T00:00:00.000","78758","18.49","11500 ROCK ROSE AVE","3119460","10119310","1"
"184877461: 20192650433","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-22T00:00:00.000","78705","-","E 24TH ST / SAN JACINTO BLVD","3117076","10077727","1"
"459853912: 20192651558","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-09-22T00:00:00.000","78741","23.16","2015 E RIVERSIDE DR","3119270","10060529","1"
"459846422: 20192651602","F","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","4","2019-09-22T00:00:00.000","78758","18.20","1600 PAYTON GIN RD","3122587","10105986","1"
"459855059: 20192650255","M","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-22T00:00:00.000","78701","11","400 E 6TH ST","3115491","10070521","1"
"18088221: 20192651486","M","W","DEADLY RESISTANCE","DEATH","1","2019-09-22T00:00:00.000","78754","18.34","2104 E ANDERSON LN SVRD WB","3134172","10093757","1"
"459367174: 20192651687","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","6","2019-09-22T00:00:00.000","78729","204","13701 N US 183 HWY SVRD NB","3097392","10139175","2"
"459853844: 20192640200","M","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-09-21T00:00:00.000","78701","11","400 E 6TH ST","3115491","10070521","1"
"459853878: 20192641826","M","B","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3","2019-09-21T00:00:00.000","78741","23.12","1901 AIRPORT COMMERCE DR","3130656","10053606","1"
"118883182: 20192641564","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-09-21T00:00:00.000","78758","18","8540 N LAMAR BLVD","3124795","10102565","1"
"255094049: 20192640445","M","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-21T00:00:00.000","78723","3","4600 MUELLER BLVD","3125013","10082433","1"
"65667819: 20192641901","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","2","2019-09-21T00:00:00.000","78744","-","8200 S IH 35 SVRD NB","3103045","10036364","1"
"5016635: 20192640104","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","9","2019-09-21T00:00:00.000","78701","-","615 SAN JACINTO BLVD","3115187","10070783","1"
"208342005: 20192640200","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-21T00:00:00.000","78701","11","400 E 6TH ST","3115491","10070521","1"
"459853837: 20192640123","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-21T00:00:00.000","78701","11","422 E 6TH ST","3115730","10070453","1"
"204082072: 20192640414","F","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","2","2019-09-21T00:00:00.000","78744","24.12","2213 E STASSNEY LN","3110881","10043445","1"
"459853856: 20192640185","M","H","AGGRESSIVE RESISTANCE","MINOR INJURY","9","2019-09-21T00:00:00.000","78701","11","302 E 6TH ST","3115180","10070609","1"
"459263544: 20192631707","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-20T00:00:00.000","78701","11","400 BLOCK E 6TH ST","3115491","10070521","1"
"95815695: 20192631994","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","4","2019-09-20T00:00:00.000","78752","-","6900 ROLAND JOHNSON DR","3125070","10093847","1"
"458939734: 20192631104","M","H","AGGRESSIVE RESISTANCE","MINOR INJURY","5","2019-09-20T00:00:00.000","78745","-","4430 MANCHACA RD","3099912","10056139","1"
"365691673: 20192632165","M","H","PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-09-20T00:00:00.000","78752","15","7100 N IH 35 SVRD SB","3125614","10094452","1"
"213255211: 20192622113","M","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","1","2019-09-19T00:00:00.000","78721","21","AIRPORT BLVD / E 12TH ST","3127641","10074266","1"
"201917458: 20192620796","M","W","NOT RESISTANT","NO COMPLAINT OF INJURY/PAIN",,"2019-09-19T00:00:00.000","-","-","8713 HIGH MEADOW","-","-","-"
"118891583: 20192621152","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","7","2019-09-19T00:00:00.000","78758","18.50","12407 N MOPAC EXPY SVRD NB","3125111","10125479","1"
"459617754: 20192621792","F","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-09-19T00:00:00.000","78702","-","706 BEDFORD ST","3125517","10071790","1"
"459670676: 20192622025","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-09-19T00:00:00.000","78741","23","2423 TOWN LAKE CIR","3120998","10060180","1"
"220791426: 20192621569","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-09-19T00:00:00.000","78723","21.13","3306 VINTAGE HILLS CV","3138098","10089837","1"
"459503450: 20192621186","F","H","AGGRESSIVE RESISTANCE","MINOR INJURY","1","2019-09-19T00:00:00.000","78724","-","5701 JOHNNY MORRIS RD","3142785","10080215","1"
"459393220: 20192621803","M","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","4","2019-09-19T00:00:00.000","78752","15","7114 N IH 35 SVRD SB","3125687","10094562","1"
"208340080: 20192621295","M","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","1","2019-09-19T00:00:00.000","78723","21","5029 MANOR RD","3131715","10081963","1"
"459022489: 20192621152","M","W","PREPARATORY RESISTANCE","MINOR INJURY","7","2019-09-19T00:00:00.000","78758","18.50","12407 N MOPAC EXPY SVRD NB","3125111","10125479","1"
"458943856: 20192611021","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-18T00:00:00.000","78701","11","804 CONGRESS AVE","3114399","10071585","1"
"459791621: 20192610399","M","H","PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-18T00:00:00.000","78722","3","4141 N IH 35 SVRD NB","3122463","10082366","1"
"15139711: 20192611536","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","2","2019-09-18T00:00:00.000","78745","24.24","707 HUNTINGDON PL","3099732","10044024","1"
"317984308: 20192610008","F","W","DEFENSIVE RESISTANCE","MINOR INJURY","2","2019-09-18T00:00:00.000","78744","24.27","2513 PATSY PKWY","3109096","10037440","1"
"119277496: 20192610667","F","B","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3","2019-09-18T00:00:00.000","78741","23.15","1936 E OLTORF ST","3117388","10057470","1"
"318019444: 20192611311","F","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","7","2019-09-18T00:00:00.000","78660","18.40","1434 W WELLS BRANCH PKWY","3137594","10134827","1"
"458786662: 20192611720","M","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","4","2019-09-18T00:00:00.000","78753","18.04","8128 N IH 35 SVRD SB","3127901","10098807","1"
"459074248: 20192611223","M","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-09-18T00:00:00.000","78721","21.10","1114 TERRY DR","3134006","10071233","1"
"297015129: 20192610123","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-09-18T00:00:00.000","78752","15","916 E KOENIG LN SVRD WB","3124180","10090535","1"
"269751702: 20192601271","M","B","AGGRESSIVE RESISTANCE","MINOR INJURY","9","2019-09-17T00:00:00.000","78701","11","N IH 35 SVRD SB / E 6TH ST","3116792","10070016","1"
"459733608: 20192601559","F","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-09-17T00:00:00.000","78753","18.33","9900 CHILDRESS DR","3133997","10104611","1"
"383059023: 20192592075","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-09-17T00:00:00.000","78721","21.11","1141 AIRPORT BLVD","3128790","10072312","1"
"459758673: 20192600082","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","2","2019-09-17T00:00:00.000","78744","24.12","5600 PALO BLANCO LN","3112739","10043622","1"
"179437857: 20192600905","M","W","AGGRESSIVE RESISTANCE","MINOR INJURY","3","2019-09-17T00:00:00.000","78745","-","205 E BEN WHITE BLVD SVRD EB","3108490","10053535","1"
"315163066: 20192600082","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","2","2019-09-17T00:00:00.000","78744","24.12","5600 PALO BLANCO LN","3112739","10043622","1"
"458939734: 20192600845","M","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-17T00:00:00.000","78701","11","E 6TH ST / RED RIVER ST","3116098","10070216","1"
"317984308: 20192592053","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","10","2019-09-17T00:00:00.000","78703","16.04","2000 ROBINHOOD TRL","3103032","10081608","1"
"459419794: 20192600082","F","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","2","2019-09-17T00:00:00.000","78744","24.12","5600 PALO BLANCO LN","3112739","10043622","1"
"459701225: 20192591965","M","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","2","2019-09-16T00:00:00.000","78745","-","744 W WILLIAM CANNON DR","3100231","10045069","1"
"288686419: 20192591003","F","W","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","9","2019-09-16T00:00:00.000","78701","-","400 BLOCK CONGRESS AVE","3113983","10070176","1"
"458944498: 20192591753","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","7","2019-09-16T00:00:00.000","78759","17.53","9500 N MOPAC EXPY SVRD SB","3115318","10113007","1"
"459853067: 20192591273","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","10","2019-09-16T00:00:00.000","78705","2","1201 W 38TH ST","3113183","10084130","1"
"208340080: 20192591453","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-09-16T00:00:00.000","78723","21.12","5900 MANOR RD","3133700","10085352","1"
"334823985: 20192590928","F","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","1","2019-09-16T00:00:00.000","78753","18.33","11105 N IH 35 SVRD NB","3134207","10110025","1"
"459732755: 20192590587","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","2","2019-09-16T00:00:00.000","78617","23.19","3154 E SH 71 SVRD EB","3146534","10047586","1"
"28705044: 20192591825","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-09-16T00:00:00.000","78704","13.05","1106 W OLTORF ST","3107259","10062110","1"
"71504281: 20192580537","M","B","PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-09-15T00:00:00.000","78758","-","800 THURMOND ST","3125297","10102072","1"
