"name_common","assettype","assetnote","discipline","discipline_note","live_music","event_venue","coa_facili","web_notes","website","zip","councildistrict","date_updat","map_list","source","location_1"
"Trinity Hall","Event Venue","Event Venue","Music","Americana, Rock, Soul/R&B"," ","Event Venue"," ","Trinity Hall opened in December of 2011 booking a variety of genres and hosting private events. House instruments: Antique 1900’s-era Richmond Upright (fully restored). 5 piece Pearl house set. The PA includes: 2 Mackie TH-15A main speakers, 2 JBL SRX7"," ","78701","9","2016","map","TMO_16","401 East Sixth Street
Austin, TX 
(30.266786, -97.73928)"
"Trilobite Shade by Chris Levack","Public Art","Art in Public Places Commission","Visual Arts"," "," "," ","COA","Established by the City in 1985, the Art in Public Places (AIPP) program collaborates with local & nationally-known artists to include the history and values of our community into cultural landmarks that have become cornerstones of Austin’s identity.","http://www.austintexas.gov/department/art-in-public-places","78701","9","2016","map","AIPP","1200-1244 Shoal Creek Blvd
Austin, TX 
(30.276578, -97.749871)"
"Tried & True Music","Business","Supplier, Retail","Music"," Music"," "," "," "," "," ","78767","0","2014","list","SIAP","
Austin, TX 
(0.0, 0.0)"
"Tribute to Gus Garcia by Lars Stanley","Public Art","Art in Public Places Commission","Visual Arts"," "," "," ","COA","Established by the City in 1985, the Art in Public Places (AIPP) program collaborates with local & nationally-known artists to include the history and values of our community into cultural landmarks that have become cornerstones of Austin’s identity.","http://www.austintexas.gov/department/art-in-public-places","78758","4","2016","map","AIPP","1101 W Rundberg Ln
Austin, TX 
(30.352593, -97.682049)"
"Tribe Comics & Games","Business","Bookstore, Book Dealers","Literary Arts"," Literature"," "," "," "," "," ","78704","5","2014","map","SIAP","3005 S Lamar
Austin, TX 
(30.242292, -97.781509)"
"Tribal Joy","Organization","Dance Company","Dance"," "," "," "," ","Studio not accessible, up stairs ""kids welcomed with parents""","http://www.tribaljoy.org/where-we-are.html","0","9","2018","list","Brownk","(0.0, 0.0)"
"Triangle Park","Public Park","Public Park","Other"," "," "," "," ","Triangle Park, or The Triangle, is a large open air park located in the city of Austin by the University of Texas at Austin.  It is home to the Austin Farmer's Market and host many events throughout the year."," ","78751","9","2016","map","NPA_ven","4600 Guadalupe
Austin, TX 
(30.313299, -97.732584)"
"Triangle Commons Neighborhood Park, Amphitheatre","Theater","Amphitheater","Multidisciplinary"," "," "," ","COA"," "," ","78751","9","0","map","COA_datamart","722 W 46th St.
Austin, TX 
(30.314088, -97.733925)"
"Treye Rice Photography","Business","Photographer/ Photo Studio","Photography"," Photo"," "," "," "," "," ","78727","6","2014","map","SIAP","5025 Duval Rd
Austin, TX 
(30.416077, -97.739683)"
"Tree on Barton Creek by Jimmy Jalapeeno","Public Art","Art in Public Places Commission","Visual Arts"," "," "," ","COA","Established by the City in 1985, the Art in Public Places (AIPP) program collaborates with local & nationally-known artists to include the history and values of our community into cultural landmarks that have become cornerstones of Austin’s identity.","http://www.austintexas.gov/department/art-in-public-places","78701","9","2016","map","AIPP","201-299 E Willie Nelson Blvd
Austin, TX 
(30.263552, -97.742435)"
"Tree of Life International Center","Theater","Black Box/ Flex Space","Theater Arts"," "," "," "," ","Tree of Life International Center is a Christian worship organization as well as a cultural arts venue.","http://www.treeoflifeintl.com","78729","6","2016","map","NPA_ven","8863 Anderson Mill Road Suite 118
Austin, TX 
(30.453585, -97.774135)"
"Travis-Williamson Counties Czech Heritage Society","Organization","Cultural Heritage, Ethnicity, and Religious Groups","Other"," Ethnic Heritage Group"," "," "," "," "," ","78766","0","2014","list","SIAP","
Austin, TX 
(0.0, 0.0)"
"Travis Tank Photography","Business","Photographer/ Photo Studio","Photography"," Photo"," "," "," "," "," ","78717","0","2014","map","SIAP","16116 Braesgate Dr
Austin, TX 
(30.500858, -97.745291)"
"Travis Jeffrey Studios Llc","Business","Video Production","Film/TV/Media"," A/V"," "," "," "," "," ","78701","9","2014","map","SIAP","1708 Guadalupe St
Austin, TX 
(30.279907, -97.742562)"
"Travis High School Department of Fine Arts","Education","Education, Creative Learning, Professional Development","Multidisciplinary"," "," "," "," ","Mariachi Youth Band","www.austinisd.org","78704","9","2016","map","D9 Meeting","1211 E Oltorf St
Austin, TX 
(30.232466, -97.744785)"
"Travis Heights Art Trail","Event/ Festival","Event/ Festival","Visual Arts"," "," "," "," "," "," ","78704","9","2014","map","SIAP","1403 Kenwood Ave
Austin, TX 
(30.245734, -97.73853)"
"Travis County Master Gardners Association Inc","Organization","Societies, Alliances, Professional Associations","Other"," "," "," "," ","Volunteer developmt program, training, archives","http://txmg.org","78716","3","2014","map","SIAP","1600 Smith Rd
Austin, TX 
(30.257054, -97.679036)"
"Travis County Exposition Center","Event Venue","Event Venue","Other"," "," ","Event Venue"," ","The Travis County Expo Center is an outstanding multi-purpose event facility.  The Expo Center is situated on 128 acres of park-like property and is just 15 minutes form downtown Austin.  The Expo Center is home to the Star of Texas Fair and Rodeo, The R","http://www.co.travis.tx.us/exposition_center/","78724","1","2014","map","SIAP","7311 Decker Ln
Austin, TX 
(30.297408, -97.62363)"
"Travis County Archeological Society","Organization","Societies, Alliances, Professional Associations","Other"," "," "," "," "," "," ","78766","0","2014","list","SIAP","
Austin, TX 
(0.0, 0.0)"
"Traveling Minstrel Music Lesson","Education","Education, Creative Learning, Professional Development","Music"," Music"," "," "," "," "," ","78752","4","2014","map","SIAP","7005 Priscilla Dr
Austin, TX 
(30.333208, -97.7103)"
"Transmission Entertainment","Organization","Production Company","Music"," "," "," "," ","Transmission Entertainment is an independent music booking/promotions/media collective that amplifies fan community growth and involvement, fueling emerging talent for the express purpose of harnessing the inherent power of fan/artist relationships. This","http://www.transmissionentertainment.com","0","3","2016","map","NPA_org","4704B Caesar Chavez
Austin, TX 
(30.252308, -97.70257)"
"Transit Theatre Troupe","Organization","Theater Company","Theater Arts"," "," "," "," ","Transit Theatre Troupe, founded in the summer of 2007, works to allow the students of St. Edward's University an opportunity to create theatre on their own terms to enrich the artistic community of St. Edward's University. Transit was founded on the prin","http://myweb.stedwards.edu/ksander2/project.htm","78704","3","2016","map","NPA_org","3001 S Congress Ave
Austin, TX 
(30.232938, -97.758051)"
"Transition by James Talbot","Public Art","Art in Public Places Commission","Visual Arts"," "," "," ","COA","Established by the City in 1985, the Art in Public Places (AIPP) program collaborates with local & nationally-known artists to include the history and values of our community into cultural landmarks that have become cornerstones of Austin’s identity.","http://www.austintexas.gov/department/art-in-public-places","78719","2","2016","map","AIPP","3600 Presidential Blvd
Austin, TX 
(30.202149, -97.666829)"
"Transform","Creative Workspace","Dance Studio","Visual Arts"," "," "," "," "," "," ","78723","1","2018","map","Brownk","1909 Wheless Ln
Austin, TX 
(30.314302, -97.689983)"
"Trail of Tejano Legends: Una Cancion de Fe y Familia by Connie Arismendi","Public Art","Art in Public Places Commission","Visual Arts"," "," "," ","COA","Established by the City in 1985, the Art in Public Places (AIPP) program collaborates with local & nationally-known artists to include the history and values of our community into cultural landmarks that have become cornerstones of Austin’s identity.","http://www.austintexas.gov/department/art-in-public-places","78701","9","2016","map","AIPP","600 River St
Austin, TX 
(30.258156, -97.740043)"
"Trail of Tejano Legends: Tenderly by Connie Arismendi","Public Art","Art in Public Places Commission","Visual Arts"," "," "," ","COA","Established by the City in 1985, the Art in Public Places (AIPP) program collaborates with local & nationally-known artists to include the history and values of our community into cultural landmarks that have become cornerstones of Austin’s identity.","http://www.austintexas.gov/department/art-in-public-places","78701","9","2016","map","AIPP","Ann and Roy Butler Hike and Bike Trail
Austin, TX 
(30.260117, -97.741361)"
"Trail of Tejano Legends: !Estamos en Tejas! by Connie Arismendi","Public Art","Art in Public Places Commission","Visual Arts"," "," "," ","COA","Established by the City in 1985, the Art in Public Places (AIPP) program collaborates with local & nationally-known artists to include the history and values of our community into cultural landmarks that have become cornerstones of Austin’s identity.","http://www.austintexas.gov/department/art-in-public-places","78701","9","2016","map","AIPP","Ann and Roy Butler Hike and Bike Trail
Austin, TX 
(30.260117, -97.741361)"
"Traditional Jazz Society Of Austin","Organization","Band, Musical Group, Ensemble","Music"," "," "," "," "," "," ","78755","0","2014","list","SIAP","
Austin, TX 
(0.0, 0.0)"
"Traditional Austin Area Dance Association","Organization","Dance Company","Dance"," Dance"," "," "," "," "," ","78736","8","2014","map","SIAP","8002 Red Willow Dr
Austin, TX 
(30.238795, -97.889951)"
"Tradeswomen Rising Training Center","Organization","Education, Creative Learning, Professional Development","Other"," "," "," "," ","arts & crafts school","NO","0","0","2014","list","SIAP","6905 Notre Dame
Austin, TX 
(0.0, 0.0)"
"Trade Graphics Svc Inc","Business","Commercial Printing","Graphic Design, Printmaking"," Printing"," "," "," "," "," ","78744","2","2014","map","SIAP","4120 Comrcl Ctr Dr
Austin, TX 
(30.209855, -97.742139)"
"Toy Car Studios","Business","Recording Studio","music"," "," "," "," "," "," ","78749","8","2016","map","D6 Meeting","7501 Palmetto Cir
Austin, TX 
(30.209115, -97.836273)"
"Town Square Community Center","Recreation/Community Center","Recreation/ Community Center","Other"," "," "," "," ","Part of Steiner Ranch Community Facilities","http://www.srma.org/club/scripts/public/public.asp?GRP=10&NS;=PUBLIC","78732","0","2016","map","NPA_ven","12550 Country Trails Lane
Austin, TX 
(30.37422, -97.8927)"
"TownLake YMCA","Organization","Support, ""Friends of"" Organizations,  Booster Clubs","Other"," "," "," "," ","The YMCA on Town Lake"," ","78703","9","2016","map","NPA_ven","1100 W Cesar Chavez
Austin, TX 
(30.275887, -97.767626)"
"Toute Suite Tunes Inc","Education","Education, Creative Learning, Professional Development","Music"," Music"," "," "," "," "," ","78727","6","2014","map","SIAP","4807 Sage Hen Dr
Austin, TX 
(30.420112, -97.731479)"
"Totally Cool Totally Art, City of Austin, Parks & Recreation","Organization","Education, Creative Learning, Professional Development","Multidisciplinary"," "," "," ","COA","Totally Cool, Totally Art (TCTA) offers free community based arts education for teenagers who may not otherwise have such opportunities. TCTA promotes a philosophy centered on the benefits of arts education for teens and is much more than just an arts an"," http://www.ci.austin.tx.us/tcta/about.htm","0","9","2016","map","NPA_org","1110 Barton Springs
Austin, TX 
(30.260649, -97.755849)"
"Tosca Photography","Business","Photographer/ Photo Studio","Photography"," Photo"," "," "," "," "," ","78705","9","2014","map","SIAP","2205 N Lamar Blvd
Austin, TX 
(30.286257, -97.752874)"
