"application_type","permit_no","work_type","added_date","issued_date","final_date","expired_date","status","building_area","description","st_no","pre_dir","st_name","suffix","post_dir","city","state","zip","latitude","longitude","location","geolocation"
"USE & OCCUPANCY PERMIT","380802","OCCUPY","2021-04-13T11:04:45.000","2022-03-04T08:03:15.000","2022-03-04T08:03:15.000",,"Finaled","1","TOWNHOUSE","16284",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.125767","-77.168603",,"POINT (-77.168603 39.125767)"
"USE & OCCUPANCY PERMIT","380714","OCCUPY","2021-04-08T02:04:52.000","2022-03-04T01:03:57.000","2022-03-04T01:03:57.000",,"Finaled","1","TOWNHOME","8158",,"VARICK","PL",,"ROCKVILLE","MD","20855","39.125284","-77.167208",,"POINT (-77.167208 39.125284)"
"USE & OCCUPANCY PERMIT","376705","OCCUPY","2020-08-20T12:08:35.000","2022-03-03T12:03:14.000","2022-03-03T12:03:14.000",,"Finaled","1","LIQUOR STORE","7913",,"TUCKERMAN","LN",,"POTOMAC","MD","20854","39.040603","-77.156111",,"POINT (-77.156111 39.040603)"
"USE & OCCUPANCY PERMIT","386296","OCCUPY","2022-03-01T01:03:22.000","2022-03-03T10:03:27.000","2022-03-03T10:03:27.000",,"Finaled","1",,"12505",,"PARK POTOMAC","AVE",,"POTOMAC","MD","20854","0","0",,"POINT (0 0)"
"USE & OCCUPANCY PERMIT","385951","OCCUPY","2022-02-11T10:02:38.000","2022-03-02T11:03:50.000","2022-03-02T11:03:51.000",,"Finaled","1","10 UNITS - RESIDENTIAL MULTI FAMILY","7906",,"FLOWER","AVE",,"TAKOMA PARK","MD","20912","38.988433","-77.001187",,"POINT (-77.001187 38.988433)"
"USE & OCCUPANCY PERMIT","384640","USE","2021-11-30T09:11:23.000","2022-03-02T09:03:10.000","2022-03-02T09:03:10.000",,"Finaled","1","DAYCARE","15630",,"BARNESVILLE","RD",,"BOYDS","MD","20841","39.193926","-77.327626",,"POINT (-77.327626 39.193926)"
"USE & OCCUPANCY PERMIT","380795","OCCUPY","2021-04-13T09:04:01.000","2022-03-01T03:03:26.000","2022-03-01T03:03:26.000",,"Finaled","1",,"16282",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.125818","-77.1685",,"POINT (-77.1685 39.125818)"
"USE & OCCUPANCY PERMIT","380739","OCCUPY","2021-04-09T01:04:23.000","2022-03-01T03:03:10.000","2022-03-01T03:03:10.000",,"Finaled","1","2 OVER 2","16286",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.125874","-77.168543",,"POINT (-77.168543 39.125874)"
"USE & OCCUPANCY PERMIT","381301","OCCUPY","2021-05-06T07:05:20.000","2022-02-28T12:02:36.000","2022-02-28T12:02:37.000",,"Finaled","1","TOWNHOUSE","8166",,"VARICK","PL",,"ROCKVILLE","MD","20855","39.125236","-77.167298",,"POINT (-77.167298 39.125236)"
"USE & OCCUPANCY PERMIT","385368","OCCUPY","2022-01-18T12:01:21.000","2022-02-28T11:02:41.000","2022-02-28T11:02:41.000",,"Finaled","1","OFFICE SPACE","7272",,"WISCONSIN","AVE",,"BETHESDA","MD","20814","38.982053","-77.093426",,"POINT (-77.093426 38.982053)"
"USE & OCCUPANCY PERMIT","380611","OCCUPY","2021-04-05T09:04:06.000","2022-02-28T09:02:27.000","2022-02-28T09:02:27.000",,"Finaled","1","COMM TH","11110",,"ITIA","LN",,"ROCKVILLE","MD","20852","39.038626","-77.110842",,"POINT (-77.110842 39.038626)"
"USE & OCCUPANCY PERMIT","385778","OCCUPY","2022-02-03T08:02:57.000","2022-02-28T08:02:42.000","2022-02-28T08:02:42.000",,"Finaled","1","OFFICE","18310",,"MONTGOMERY VILLAGE","AVE",,"MONTGOMERY VILLAGE","MD","20886","39.157158","-77.206708","Suite 300","POINT (-77.206708 39.157158)"
"USE & OCCUPANCY PERMIT","378836","OCCUPY","2020-12-31T12:12:29.000","2022-02-28T06:02:51.000","2022-02-28T06:02:51.000",,"Finaled","1","TOWNHOUSE","8171",,"GREENPOINT","PL",,"ROCKVILLE","MD","20855","39.12623","-77.168268",,"POINT (-77.168268 39.12623)"
"USE & OCCUPANCY PERMIT","378255","OCCUPY","2020-11-13T09:11:44.000","2022-02-28T03:02:35.000","2022-02-28T03:02:35.000",,"Finaled","1","TH","16128",,"COLUMBUS","AVE",,"ROCKVILLE","MD","20855","39.124432","-77.166068",,"POINT (-77.166068 39.124432)"
"USE & OCCUPANCY PERMIT","381612","OCCUPY","2021-05-24T08:05:09.000","2022-02-25T11:02:54.000","2022-02-25T11:02:54.000",,"Finaled","1","RESIDENTIAL TOWNHOUSE","22730",,"OBSERVATION","DR",,"CLARKSBURG","MD","20871","39.230432","-77.276164",,"POINT (-77.276164 39.230432)"
"USE & OCCUPANCY PERMIT","384137","USE","2021-10-26T10:10:50.000","2022-02-24T11:02:41.000","2022-02-24T11:02:41.000",,"Finaled","1","CHANGE OF USE FROM&nbsp;MO B","12331",,"GEORGIA","AVE",,"SILVER SPRING","MD","20906","0","0","SPACE B","POINT (0 0)"
"USE & OCCUPANCY PERMIT","380789","OCCUPY","2021-04-13T09:04:16.000","2022-02-24T10:02:00.000","2022-02-24T10:02:01.000",,"Finaled","1",,"8170",,"VARICK","PL",,"ROCKVILLE","MD","20855","39.125216","-77.167339",,"POINT (-77.167339 39.125216)"
"USE & OCCUPANCY PERMIT","381623","OCCUPY","2021-05-24T10:05:54.000","2022-02-24T09:02:57.000","2022-02-24T09:02:58.000",,"Finaled","1","TOWNHOUSE","22724",,"OBSERVATION","DR",,"CLARKSBURG","MD","20871","39.230314","-77.276021",,"POINT (-77.276021 39.230314)"
"USE & OCCUPANCY PERMIT","381647","OCCUPY","2021-05-25T08:05:07.000","2022-02-24T09:02:26.000","2022-02-24T09:02:26.000",,"Finaled","1","TOWNHOUSE","22722",,"OBSERVATION","DR",,"CLARKSBURG","MD","20871","39.230276","-77.275975",,"POINT (-77.275975 39.230276)"
"USE & OCCUPANCY PERMIT","381621","OCCUPY","2021-05-24T10:05:41.000","2022-02-24T08:02:44.000","2022-02-24T08:02:44.000",,"Finaled","1","TOWNHOUSE","22726",,"OBSERVATION","DR",,"CLARKSBURG","MD","20871","39.230347","-77.276067",,"POINT (-77.276067 39.230347)"
"USE & OCCUPANCY PERMIT","381648","OCCUPY","2021-05-25T08:05:24.000","2022-02-24T08:02:11.000","2022-02-24T08:02:11.000",,"Finaled","1","TOWNHOUSE","22720",,"OBSERVATION","DR",,"CLARKSBURG","MD","20871","39.230228","-77.275935",,"POINT (-77.275935 39.230228)"
"USE & OCCUPANCY PERMIT","385890","OCCUPY","2022-02-09T07:02:03.000","2022-02-24T03:02:10.000","2022-02-24T03:02:11.000",,"Finaled","1","CHANGE OF USE FROM M TO B&nbsp; ---SASHES 2 HAIR SALON CORP (HAIR SALON)","946",,"WAYNE","AVE",,"SILVER SPRING","MD","20910","38.994487","-77.025747",,"POINT (-77.025747 38.994487)"
"USE & OCCUPANCY PERMIT","386113","OCCUPY","2022-02-18T01:02:54.000","2022-02-24T03:02:06.000","2022-02-24T03:02:06.000",,"Finaled","1",,"11006",,"VEIRS MILL","RD",,"SILVER SPRING","MD","20902","39.035367","-77.051931","L10","POINT (-77.051931 39.035367)"
"USE & OCCUPANCY PERMIT","381302","OCCUPY","2021-05-06T08:05:46.000","2022-02-24T01:02:46.000","2022-02-24T01:02:46.000",,"Finaled","1","TOWNHOUSE","8162",,"VARICK","PL",,"ROCKVILLE","MD","20855","39.125258","-77.167256",,"POINT (-77.167256 39.125258)"
"USE & OCCUPANCY PERMIT","378822","OCCUPY","2020-12-30T11:12:32.000","2022-02-23T10:02:54.000","2022-02-23T10:02:54.000",,"Finaled","1","TOWNHOME","8151",,"GREENPOINT","PL",,"ROCKVILLE","MD","20855","39.126392","-77.16794",,"POINT (-77.16794 39.126392)"
"USE & OCCUPANCY PERMIT","386063","OCCUPY","2022-02-16T01:02:28.000","2022-02-23T09:02:29.000","2022-02-23T09:02:29.000",,"Finaled","1","QDOBA RESTAURANT","16260",,"FREDERICK","RD",,"GAITHERSBURG","MD","20877","39.121773","-77.177951",,"POINT (-77.177951 39.121773)"
"USE & OCCUPANCY PERMIT","383977","OCCUPY","2021-10-14T08:10:29.000","2022-02-23T02:02:57.000","2022-02-23T02:02:57.000",,"Finaled","1","BUSINESS","10100",,"LAUREATE","WAY",,"BETHESDA","MD","20814","39.021687","-77.109562",,"POINT (-77.109562 39.021687)"
"USE & OCCUPANCY PERMIT","385160","OCCUPY","2022-01-06T07:01:41.000","2022-02-22T09:02:20.000","2022-02-22T09:02:20.000",,"Finaled","1","SINGLE WIDE CONSTRUCTION TRAILER (PER APPLICATION FROM CLIENT)","7560",,"LINDBERGH","DR",,"GAITHERSBURG","MD","20879","39.165826","-77.153419",,"POINT (-77.153419 39.165826)"
"USE & OCCUPANCY PERMIT","378853","OCCUPY","2021-01-04T08:01:35.000","2022-02-22T08:02:43.000","2022-02-22T08:02:43.000",,"Finaled","1",,"8155",,"GREENPOINT","PL",,"ROCKVILLE","MD","20855","39.126355","-77.168007",,"POINT (-77.168007 39.126355)"
"USE & OCCUPANCY PERMIT","271480","OCCUPY","2011-09-28T10:09:12.000","2022-02-18T04:02:42.000","2022-02-18T04:02:42.000",,"Finaled","1","Existing use: restaurant  Proposed use: Pet Valu Store (Business)
Square footage: 3200   No. of employees: 4
Primary use: Pet Store   100% of the space
Hazardous materials: No","18115",,"TOWN CENTER","DR",,"OLNEY","MD","20832","39.152275","-77.061723",,"POINT (-77.061723 39.152275)"
"USE & OCCUPANCY PERMIT","386006","OCCUPY","2022-02-15T07:02:57.000","2022-02-18T02:02:59.000","2022-02-18T02:02:59.000",,"Finaled","1","ESSENCE DANCE STUDIOS","19710",,"FISHER","AVE",,"POOLESVILLE","MD","20837","39.144206","-77.412829",,"POINT (-77.412829 39.144206)"
"USE & OCCUPANCY PERMIT","378290","OCCUPY","2020-11-16T12:11:12.000","2022-02-17T08:02:11.000","2022-02-17T08:02:11.000",,"Finaled","1","ASSEMBLY &amp; BUSINESS","5100",,"MEADOWSIDE","LN",,"ROCKVILLE","MD","20855","39.112294","-77.106661",,"POINT (-77.106661 39.112294)"
"USE & OCCUPANCY PERMIT","380790","OCCUPY","2021-04-13T09:04:24.000","2022-02-16T11:02:40.000","2022-02-16T11:02:40.000",,"Finaled","1",,"8174",,"VARICK","PL",,"ROCKVILLE","MD","20855","39.125191","-77.167389",,"POINT (-77.167389 39.125191)"
"USE & OCCUPANCY PERMIT","384179","OCCUPY","2021-10-28T11:10:46.000","2022-02-16T09:02:28.000","2022-02-16T09:02:29.000",,"Finaled","1","Mercantile","7809",,"WOODMONT","AVE",,"BETHESDA","MD","20814","38.988556","-77.095953","Suite 1B","POINT (-77.095953 38.988556)"
"USE & OCCUPANCY PERMIT","380647","OCCUPY","2021-04-07T09:04:54.000","2022-02-16T08:02:54.000","2022-02-16T08:02:54.000",,"Finaled","1","A-3&nbsp;&nbsp;&nbsp; HEALTH CLUB","3827",,"PLYERS MILL","RD",,"KENSINGTON","MD","20895","39.029755","-77.076579",,"POINT (-77.076579 39.029755)"
"USE & OCCUPANCY PERMIT","385093","OCCUPY","2022-01-03T11:01:56.000","2022-02-16T07:02:34.000","2022-02-16T07:02:34.000",,"Finaled","1","B Business/ R-3 Residential ( Mixed Use)","9301",,"WARFIELD","RD",,"GAITHERSBURG","MD","20882","39.19787","-77.191375",,"POINT (-77.191375 39.19787)"
"USE & OCCUPANCY PERMIT","383529","OCCUPY","2021-09-15T10:09:46.000","2022-02-16T02:02:50.000","2022-02-16T02:02:50.000",,"Finaled","1","Restaurant","13439",,"NEW HAMPSHIRE","AVE",,"SILVER SPRING","MD","20904","39.076872","-77.00094",,"POINT (-77.00094 39.076872)"
"USE & OCCUPANCY PERMIT","385864","OCCUPY","2022-02-07T12:02:20.000","2022-02-15T07:02:22.000","2022-02-15T07:02:22.000",,"Finaled","1","CONSTRUCTION STORAGE (PER APPLICATION)","23601",,"LAYTONSVILLE","RD",,"GAITHERSBURG","MD","20882","39.243195","-77.142988",,"POINT (-77.142988 39.243195)"
"USE & OCCUPANCY PERMIT","381216","OCCUPY","2021-04-30T01:04:50.000","2022-02-14T03:02:21.000","2022-02-14T03:02:21.000",,"Finaled","1","COMM TH","8178",,"VARICK","PL",,"ROCKVILLE","MD","20855","39.125165","-77.167452",,"POINT (-77.167452 39.125165)"
"USE & OCCUPANCY PERMIT","384065","OCCUPY","2021-10-20T10:10:09.000","2022-02-11T10:02:59.000","2022-02-11T10:02:59.000",,"Finaled","1","BARBER SHOP","7830",,"WISCONSIN","AVE",,"BETHESDA","MD","20814","38.989235","-77.095496",,"POINT (-77.095496 38.989235)"
"USE & OCCUPANCY PERMIT","380669","OCCUPY","2021-04-07T03:04:17.000","2022-02-11T01:02:37.000","2022-02-11T01:02:37.000",,"Finaled","1","COMM TH","8186",,"VARICK","PL",,"ROCKVILLE","MD","20855","39.125108","-77.167578",,"POINT (-77.167578 39.125108)"
"USE & OCCUPANCY PERMIT","380670","OCCUPY","2021-04-07T03:04:04.000","2022-02-11T01:02:25.000","2022-02-11T01:02:25.000",,"Finaled","1","COMM TH","8182",,"VARICK","PL",,"ROCKVILLE","MD","20855","39.125132","-77.167515",,"POINT (-77.167515 39.125132)"
"USE & OCCUPANCY PERMIT","380685","OCCUPY","2021-04-07T11:04:01.000","2022-02-09T08:02:39.000","2022-02-09T08:02:39.000",,"Finaled","1","Vet","5552",,"NORBECK","RD",,"ROCKVILLE","MD","20853","39.094678","-77.111169",,"POINT (-77.111169 39.094678)"
"USE & OCCUPANCY PERMIT","381191","OCCUPY","2021-04-29T02:04:42.000","2022-02-08T02:02:32.000","2022-02-08T02:02:32.000",,"Finaled","1","PLANTA RESTAURANT","4910",,"ELM","ST",,"BETHESDA","MD","20814","38.982007","-77.096727",,"POINT (-77.096727 38.982007)"
"USE & OCCUPANCY PERMIT","377921","OCCUPY","2020-10-22T10:10:50.000","2022-02-07T11:02:55.000","2022-02-07T11:02:55.000",,"Finaled","1","4 level TH","11102",,"ITIA","LN",,"ROCKVILLE","MD","20852","39.038483","-77.110675",,"POINT (-77.110675 39.038483)"
"USE & OCCUPANCY PERMIT","381695","USE","2021-05-26T09:05:38.000","2022-02-07T08:02:56.000","2022-02-07T08:02:56.000",,"Finaled","1","PSYCH REHAB PROGRAM","1007",,"LARCH","AVE",,"TAKOMA PARK","MD","20912","38.976978","-76.99112",,"POINT (-76.99112 38.976978)"
"USE & OCCUPANCY PERMIT","381170","OCCUPY","2021-04-29T11:04:25.000","2022-02-04T08:02:13.000","2022-02-04T08:02:13.000",,"Finaled","1",,"8167",,"RED HOOK","ST",,"ROCKVILLE","MD","20855","39.125058","-77.167154",,"POINT (-77.167154 39.125058)"
"USE & OCCUPANCY PERMIT","381058","OCCUPY","2021-04-23T11:04:23.000","2022-02-03T01:02:14.000","2022-02-03T01:02:14.000",,"Finaled","1","TOWNHOUSE","739",,"WEALD","WAY",,"CLARKSBURG","MD","20871","39.229426","-77.277713",,"POINT (-77.277713 39.229426)"
"USE & OCCUPANCY PERMIT","381059","OCCUPY","2021-04-23T11:04:26.000","2022-02-03T01:02:14.000","2022-02-03T01:02:14.000",,"Finaled","1","TOWNHOUSE","743",,"WEALD","WAY",,"CLARKSBURG","MD","20871","39.229507","-77.277814",,"POINT (-77.277814 39.229507)"
"USE & OCCUPANCY PERMIT","385060","OCCUPY","2021-12-28T03:12:48.000","2022-02-03T01:02:00.000","2022-02-03T01:02:00.000",,"Finaled","1","SUITE 245PSYCHOTHERAPY OFFICE","11200",,"ROCKVILLE","PIKE",,"ROCKVILLE","MD","20852","0","0",,"POINT (0 0)"
"USE & OCCUPANCY PERMIT","379255","OCCUPY","2021-01-29T08:01:31.000","2022-02-02T12:02:21.000","2022-02-02T12:02:21.000",,"Finaled","1","CHILD DAYCARE","811",,"SLIGO","AVE",,"SILVER SPRING","MD","20910","38.990423","-77.023369",,"POINT (-77.023369 38.990423)"
"USE & OCCUPANCY PERMIT","384881","OCCUPY","2021-12-15T07:12:15.000","2022-02-02T03:02:27.000","2022-02-02T03:02:27.000",,"Finaled","1","SALON FOR RESIDENTS&nbsp; -&nbsp;2ND &nbsp;FLOOR&nbsp;--SUITE 204&nbsp; &nbsp;(NO MASSAGE**)","10540",,"METROPOLITAN","AVE",,"KENSINGTON","MD","20895","39.027983","-77.07273",,"POINT (-77.07273 39.027983)"
"USE & OCCUPANCY PERMIT","385263","OCCUPY","2022-01-12T10:01:16.000","2022-02-01T10:02:10.000","2022-02-01T10:02:10.000",,"Finaled","1",,"7015",,"BROOKVILLE","RD",,"CHEVY CHASE","MD","20815","38.980659","-77.071138",,"POINT (-77.071138 38.980659)"
"USE & OCCUPANCY PERMIT","383468","OCCUPY","2021-09-10T08:09:17.000","2022-02-01T03:02:15.000","2022-02-01T03:02:15.000",,"Finaled","1",,"909",,"ROSE","AVE",,"ROCKVILLE","MD","20852","39.051342","-77.116326",,"POINT (-77.116326 39.051342)"
"USE & OCCUPANCY PERMIT","381073","OCCUPY","2021-04-23T03:04:56.000","2022-01-31T11:01:31.000","2022-01-31T11:01:31.000",,"Finaled","1",,"741",,"WEALD","WAY",,"CLARKSBURG","MD","20871","39.229467","-77.277762",,"POINT (-77.277762 39.229467)"
"USE & OCCUPANCY PERMIT","381109","OCCUPY","2021-04-27T10:04:46.000","2022-01-31T11:01:31.000","2022-01-31T11:01:31.000",,"Finaled","1","TOWNHOUSE","735",,"WEALD","WAY",,"CLARKSBURG","MD","20871","39.229346","-77.277629",,"POINT (-77.277629 39.229346)"
"USE & OCCUPANCY PERMIT","381106","OCCUPY","2021-04-27T09:04:17.000","2022-01-31T11:01:24.000","2022-01-31T11:01:24.000",,"Finaled","1","COMM TH","731",,"WEALD","WAY",,"CLARKSBURG","MD","20871","39.22925","-77.27753",,"POINT (-77.27753 39.22925)"
"USE & OCCUPANCY PERMIT","381104","OCCUPY","2021-04-27T09:04:42.000","2022-01-31T02:01:59.000","2022-01-31T02:01:59.000",,"Finaled","1","COMM TH","733",,"WEALD","WAY",,"CLARKSBURG","MD","20871","39.229304","-77.277583",,"POINT (-77.277583 39.229304)"
"USE & OCCUPANCY PERMIT","381171","OCCUPY","2021-04-29T11:04:47.000","2022-01-28T04:01:15.000","2022-01-28T04:01:16.000",,"Finaled","1",,"8171",,"RED HOOK","ST",,"ROCKVILLE","MD","20855","39.125036","-77.167196",,"POINT (-77.167196 39.125036)"
"USE & OCCUPANCY PERMIT","380797","OCCUPY","2021-04-13T09:04:43.000","2022-01-28T04:01:13.000","2022-01-28T04:01:14.000",,"Finaled","1",,"8163",,"RED HOOK","ST",,"ROCKVILLE","MD","20855","39.125077","-77.167112",,"POINT (-77.167112 39.125077)"
"USE & OCCUPANCY PERMIT","379660","OCCUPY","2021-02-19T08:02:55.000","2022-01-28T03:01:52.000","2022-01-28T03:01:52.000",,"Finaled","1",,"16230",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.125106","-77.167935",,"POINT (-77.167935 39.125106)"
"USE & OCCUPANCY PERMIT","379661","OCCUPY","2021-02-19T08:02:51.000","2022-01-26T12:01:13.000","2022-01-26T12:01:13.000",,"Finaled","1",,"16232",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.125058","-77.168031",,"POINT (-77.168031 39.125058)"
"USE & OCCUPANCY PERMIT","382037","USE","2021-06-15T08:06:26.000","2022-01-26T01:01:53.000","2022-01-26T01:01:53.000",,"Finaled","1","change of use from m to b (massage)","9815",,"MAIN","ST",,"DAMASCUS","MD","20872","39.290082","-77.201771","SUITE 110","POINT (-77.201771 39.290082)"
"USE & OCCUPANCY PERMIT","380273","OCCUPY","2021-03-21T10:03:32.000","2022-01-25T03:01:56.000","2022-01-25T03:01:56.000",,"Finaled","1","Residential 2 over 2","16236",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.125118","-77.168075",,"POINT (-77.168075 39.125118)"
"USE & OCCUPANCY PERMIT","379723","OCCUPY","2021-02-21T10:02:51.000","2022-01-25T03:01:24.000","2022-01-25T03:01:25.000",,"Finaled","1","TOWNHOUSE","16234",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.125166","-77.167976",,"POINT (-77.167976 39.125166)"
"USE & OCCUPANCY PERMIT","381894","USE","2021-06-07T12:06:20.000","2022-01-21T10:01:01.000","2022-01-21T10:01:02.000",,"Finaled","1","CHANGE OF USE MERC TO REST","19222",,"MONTGOMERY VILLAGE","AVE",,"MONTGOMERY VILLAGE","MD","20886","39.172238","-77.20507",,"POINT (-77.20507 39.172238)"
"USE & OCCUPANCY PERMIT","381290","OCCUPY","2021-05-05T01:05:57.000","2022-01-20T08:01:50.000","2022-01-20T08:01:50.000",,"Finaled","1","DOGIZONE RETAIL","507","E","GUDE","DR",,"ROCKVILLE","MD","20850","39.105864","-77.146417",,"POINT (-77.146417 39.105864)"
"USE & OCCUPANCY PERMIT","381018","OCCUPY","2021-04-21T05:04:30.000","2022-01-20T08:01:41.000","2022-01-20T08:01:42.000",,"Finaled","1","ASSEMBLY","9930",,"MAIN","ST",,"DAMASCUS","MD","20872","39.288214","-77.205305",,"POINT (-77.205305 39.288214)"
"USE & OCCUPANCY PERMIT","379722","OCCUPY","2021-02-21T10:02:04.000","2022-01-19T08:01:17.000","2022-01-19T08:01:17.000",,"Finaled","1","TOWNHOUSE","16238",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.125223","-77.168022",,"POINT (-77.168022 39.125223)"
"USE & OCCUPANCY PERMIT","379658","OCCUPY","2021-02-19T08:02:17.000","2022-01-19T01:01:31.000","2022-01-19T01:01:31.000",,"Finaled","1",,"16240",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.125173","-77.168119",,"POINT (-77.168119 39.125173)"
"USE & OCCUPANCY PERMIT","385048","OCCUPY","2021-12-28T08:12:49.000","2022-01-12T09:01:01.000","2022-01-12T09:01:01.000",,"Finaled","1","Shell and core","11321",,"SEVEN LOCKS","RD",,"POTOMAC","MD","20854","39.041748","-77.158603",,"POINT (-77.158603 39.041748)"
"USE & OCCUPANCY PERMIT","379656","OCCUPY","2021-02-19T08:02:39.000","2022-01-11T03:01:35.000","2022-01-11T03:01:35.000",,"Finaled","1",,"16252",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.125336","-77.168255",,"POINT (-77.168255 39.125336)"
"USE & OCCUPANCY PERMIT","384287","USE","2021-11-05T09:11:07.000","2022-01-11T02:01:05.000","2022-01-11T02:01:05.000",,"Finaled","1","Sales office","19328",,"MONTGOMERY VILLAGE","AVE",,"MONTGOMERY VILLAGE","MD","20886","39.173138","-77.205043",,"POINT (-77.205043 39.173138)"
"USE & OCCUPANCY PERMIT","361977","OCCUPY","2018-02-02T10:02:40.000","2022-01-10T10:01:20.000","2022-01-10T10:01:20.000",,"Finaled","1","DAYCARE with EIGHT (8) Children at Residence","12432",,"PALERMO","DR",,"SILVER SPRING","MD","20904","39.06026","-76.94789",,"POINT (-76.94789 39.06026)"
"USE & OCCUPANCY PERMIT","385213","OCCUPY","2022-01-07T10:01:58.000","2022-01-10T03:01:33.000","2022-01-10T03:01:34.000",,"Finaled","1","RESTAURANT","20",,"PASEO","DR",,"ROCKVILLE","MD","20852","39.043109","-77.112184",,"POINT (-77.112184 39.043109)"
"USE & OCCUPANCY PERMIT","380667","OCCUPY","2021-04-07T03:04:09.000","2022-01-10T02:01:33.000","2022-01-10T02:01:34.000",,"Finaled","1","COMM TH","8179",,"RED HOOK","ST",,"ROCKVILLE","MD","20855","39.124982","-77.167306",,"POINT (-77.167306 39.124982)"
"USE & OCCUPANCY PERMIT","378844","OCCUPY","2021-01-03T11:01:57.000","2022-01-10T02:01:12.000","2022-01-10T02:01:12.000",,"Finaled","1",,"8159",,"GREENPOINT","PL",,"ROCKVILLE","MD","20855","39.126319","-77.168078",,"POINT (-77.168078 39.126319)"
"USE & OCCUPANCY PERMIT","380731","OCCUPY","2021-04-09T08:04:50.000","2022-01-10T02:01:00.000","2022-01-10T02:01:00.000",,"Finaled","1",,"8175",,"RED HOOK","ST",,"ROCKVILLE","MD","20855","39.125012","-77.167247",,"POINT (-77.167247 39.125012)"
"USE & OCCUPANCY PERMIT","384172","OCCUPY","2021-10-28T08:10:35.000","2022-01-07T11:01:12.000","2022-01-07T11:01:13.000",,"Finaled","1","Mercantile","22705",,"CLARKSBURG","RD",,"BOYDS","MD","20841","39.228428","-77.28644",,"POINT (-77.28644 39.228428)"
"USE & OCCUPANCY PERMIT","374317","OCCUPY","2020-03-27T10:03:47.000","2022-01-06T10:01:05.000","2022-01-06T10:01:06.000",,"Finaled","1","th","5122",,"RANDOLPH","RD",,"ROCKVILLE","MD","20852","39.053452","-77.102091",,"POINT (-77.102091 39.053452)"
"USE & OCCUPANCY PERMIT","384324","OCCUPY","2021-11-09T02:11:55.000","2022-01-04T01:01:20.000","2022-01-04T01:01:20.000",,"Finaled","1","Bakery/ Restaurant","6910",,"ARLINGTON","RD",,"BETHESDA","MD","20814","38.978813","-77.099114",,"POINT (-77.099114 38.978813)"
"USE & OCCUPANCY PERMIT","366596","OCCUPY","2019-01-03T07:01:06.000","2021-12-30T02:12:37.000","2021-12-30T02:12:38.000",,"Finaled","1","ASSISTED LIVING FACILITY","17001",,"GEORGIA","AVE",,"OLNEY","MD","20832","39.134407","-77.068158",,"POINT (-77.068158 39.134407)"
"USE & OCCUPANCY PERMIT","381491","OCCUPY","2021-05-17T03:05:57.000","2021-12-29T09:12:51.000","2021-12-29T09:12:51.000",,"Finaled","1","TOWNHOUSE","22550",,"CABIN BRANCH","AVE",,"CLARKSBURG","MD","20871","39.222979","-77.286888",,"POINT (-77.286888 39.222979)"
"USE & OCCUPANCY PERMIT","382457","OCCUPY","2021-07-16T01:07:51.000","2021-12-29T09:12:12.000","2021-12-29T09:12:12.000",,"Finaled","1","HIBACHI EXPRESS","10508",,"CONNECTICUT","AVE",,"KENSINGTON","MD","20895","39.028383","-77.077534",,"POINT (-77.077534 39.028383)"
