"applicationtype","permitno","worktype","usecode","addeddate","issueddate","finaleddate","expireddate","status","buildingarea","description","stno","predir","stname","suffix","postdir","city","state","zip","latitude","longitude","loc","geolocation"
"FIRE PROTECTION SYSTEMS","998758","INSTAL","BUSNSS","2022-07-01T11:07:00.000","2022-07-08T07:07:37.000",,,"Issued","0","AFPS WILL PROVIDE ADEQUATE FIRE PROTECTION TO THE SPACE OF 8401 COMMON AREAS 2ND FLOOR BY FURBISHING AND INSTALLING 4 NEW SPRINKLER HEADS FROM THE EXISTING WATER BASE SPRINKLER SYSTEM.

ALL WILL BE IN ACCORDANCE WITH THE NFPA13 AND THE AHJ.,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","8401",,"CONNECTICUT","AVE",,"CHEVY CHASE","MD","20815","38.994408","-77.076144",,"POINT (-77.076144 38.994408)"
"FIRE PROTECTION SYSTEMS","998758","INSTAL","BUSNSS","2022-07-01T11:07:00.000","2022-07-08T07:07:37.000",,,"Issued","0","AFPS WILL PROVIDE ADEQUATE FIRE PROTECTION TO THE SPACE OF 8401 COMMON AREAS 2ND FLOOR BY FURBISHING AND INSTALLING 4 NEW SPRINKLER HEADS FROM THE EXISTING WATER BASE SPRINKLER SYSTEM.

ALL WILL BE IN ACCORDANCE WITH THE NFPA13 AND THE AHJ.,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","8401",,"CONNECTICUT","AVE",,"CHEVY CHASE","MD","20815","38.994408","-77.076144",,"POINT (-77.076144 38.994408)"
"FIRE PROTECTION SYSTEMS","998758","INSTAL","BUSNSS","2022-07-01T11:07:00.000","2022-07-08T07:07:37.000",,,"Issued","0","AFPS WILL PROVIDE ADEQUATE FIRE PROTECTION TO THE SPACE OF 8401 COMMON AREAS 2ND FLOOR BY FURBISHING AND INSTALLING 4 NEW SPRINKLER HEADS FROM THE EXISTING WATER BASE SPRINKLER SYSTEM.

ALL WILL BE IN ACCORDANCE WITH THE NFPA13 AND THE AHJ.,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","8401",,"CONNECTICUT","AVE",,"CHEVY CHASE","MD","20815","38.994408","-77.076144",,"POINT (-77.076144 38.994408)"
"FIRE PROTECTION SYSTEMS","998758","INSTAL","BUSNSS","2022-07-01T11:07:00.000","2022-07-08T07:07:37.000",,,"Issued","0","AFPS WILL PROVIDE ADEQUATE FIRE PROTECTION TO THE SPACE OF 8401 COMMON AREAS 2ND FLOOR BY FURBISHING AND INSTALLING 4 NEW SPRINKLER HEADS FROM THE EXISTING WATER BASE SPRINKLER SYSTEM.

ALL WILL BE IN ACCORDANCE WITH THE NFPA13 AND THE AHJ.,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","8401",,"CONNECTICUT","AVE",,"CHEVY CHASE","MD","20815","38.994408","-77.076144",,"POINT (-77.076144 38.994408)"
"FIRE PROTECTION SYSTEMS","998854","INSTAL","TH","2022-07-05T08:07:36.000","2022-07-07T12:07:56.000","2022-09-07T02:09:49.000",,"Finaled","0","FIRE SPRINKLER PER NFPA 13D REVIEWED UNDER #998868","9623",,"TALL OAKS","RD",,"MONTGOMERY VILLAGE","MD","20886","39.183994","-77.195535",,"POINT (-77.195535 39.183994)"
"FIRE PROTECTION SYSTEMS","998864","INSTAL","TH","2022-07-05T09:07:13.000","2022-07-07T12:07:56.000","2022-09-08T03:09:34.000",,"Finaled","0","FIRE SPRINKLER PER NFPA 13D REVIEWED UNDER #998868","9621",,"TALL OAKS","RD",,"MONTGOMERY VILLAGE","MD","20886","39.183954","-77.195576",,"POINT (-77.195576 39.183954)"
"FIRE PROTECTION SYSTEMS","998866","INSTAL","TH","2022-07-05T09:07:37.000","2022-07-07T12:07:54.000",,,"Issued","0","FIRE SPRINKLER PER NFPA 13D REVIEWED UNDER #998868.","9619",,"TALL OAKS","RD",,"MONTGOMERY VILLAGE","MD","20886","39.183906","-77.195625",,"POINT (-77.195625 39.183906)"
"FIRE PROTECTION SYSTEMS","998868","INSTAL","TH","2022-07-05T10:07:38.000","2022-07-07T12:07:52.000","2022-09-12T12:09:55.000",,"Finaled","0","FIRE SPRINKLER PER NFPA 13D
THIS PERMIT ALSO INCLUDES THE FOLLOWING PERMITS: #998854 @ 9623 TALL OAKS RD; #998864 @ 9621 TALL OAKS RD; #998866 @ 9619 TALL OAKS RD,Customer Wants To Use ePlans","9617",,"TALL OAKS","RD",,"MONTGOMERY VILLAGE","MD","20886","39.183863","-77.195667",,"POINT (-77.195667 39.183863)"
"FIRE PROTECTION SYSTEMS","998985","INSTAL","SFD","2022-07-05T06:07:24.000","2022-07-07T10:07:32.000",,,"Issued","0","Re arrange the sprinkler system in finished basement per NFPA 13D,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","12731",,"GRAND ELM","ST",,"CLARKSBURG","MD","20871","39.240321","-77.266692",,"POINT (-77.266692 39.240321)"
"FIRE PROTECTION SYSTEMS","998882","INSTAL","BUSNSS","2022-07-05T11:07:11.000","2022-07-07T10:07:03.000",,,"Issued","0","Add brass upright sprinklers as needed for new renovations,Customer Wants To Use ePlans","11325",,"SEVEN LOCKS","RD",,"POTOMAC","MD","20854","39.042058","-77.157574",,"POINT (-77.157574 39.042058)"
"FIRE PROTECTION SYSTEMS","999085","INSTAL","BUSNSS","2022-07-06T12:07:07.000","2022-07-07T09:07:24.000",,,"Issued","0","MOH Oncology Suite 200 - Relocate 6 sprinklers for new tenant layout. Work in 2 phases. ,Customer Wants To Use ePlans","9905",,"MEDICAL CENTER","DR",,"ROCKVILLE","MD","20850","39.097143","-77.198418",,"POINT (-77.198418 39.097143)"
"FIRE PROTECTION SYSTEMS","999092","INSTAL","BUSNSS","2022-07-06T12:07:58.000","2022-07-07T09:07:16.000","2022-08-31T03:08:38.000",,"Finaled","0","ADD 2,  RELOCATE 4 SPRINKLERS FOR TENANT LAYOUT ,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","7500",,"OLD GEORGETOWN","RD",,"BETHESDA","MD","20814","38.98515","-77.09524",,"POINT (-77.09524 38.98515)"
"FIRE PROTECTION SYSTEMS","997576","INSTAL","SFD","2022-06-22T08:06:53.000","2022-07-07T09:07:14.000",,,"Issued","0","FIRE SPRINKLER PER NFPA 13D,Customer Wants To Use ePlans","9764",,"SANVITALIA","ST",,"BETHESDA","MD","20817","39.016343","-77.145115",,"POINT (-77.145115 39.016343)"
"FIRE PROTECTION SYSTEMS","998850","INSTAL","HOSP","2022-07-05T08:07:59.000","2022-07-07T04:07:01.000",,,"Issued","0","Replace the existing horizontal split-case fire pump with a new horizontal split-case fire pump. ,Customer Wants To Use ePlans","9901",,"MEDICAL CENTER","DR",,"ROCKVILLE","MD","20850","39.098275","-77.198075",,"POINT (-77.198075 39.098275)"
"FIRE PROTECTION SYSTEMS","999100","INSTAL","TH","2022-07-06T01:07:23.000","2022-07-07T02:07:55.000",,,"Issued","0","13d sprinkler system townhome REVIEWED UNDER # 999104","13530",,"GOLDENEYE","CIR",,"CLARKSBURG","MD","20871","39.217863","-77.280138",,"POINT (-77.280138 39.217863)"
"FIRE PROTECTION SYSTEMS","999103","INSTAL","TH","2022-07-06T01:07:29.000","2022-07-07T02:07:54.000",,,"Issued","0","13d sprinkler system townhome REVIEWED UNDER # 999104","13528",,"GOLDENEYE","CIR",,"CLARKSBURG","MD","20871","39.217863","-77.280061",,"POINT (-77.280061 39.217863)"
"FIRE PROTECTION SYSTEMS","999117","INSTAL","SFD","2022-07-06T02:07:04.000","2022-07-07T02:07:44.000",,,"Issued","0","13d sprinkler system single family home,Customer Wants To Use ePlans","4405",,"PULLER","DR",,"KENSINGTON","MD","20895","39.025173","-77.084616",,"POINT (-77.084616 39.025173)"
"FIRE PROTECTION SYSTEMS","998873","INSTAL","SFD","2022-07-05T10:07:34.000","2022-07-07T02:07:42.000",,,"Issued","0","FIRE SPRINKLER PER NFPA 13D,Customer Wants To Use ePlans","12125",,"HANSON FARM","DR",,"GAITHERSBURG","MD","20878","39.084766","-77.252567",,"POINT (-77.252567 39.084766)"
"FIRE PROTECTION SYSTEMS","999066","INSTAL","SFD","2022-07-06T10:07:03.000","2022-07-07T02:07:30.000",,,"Issued","0","Install NFPA 13 D Sprinkler System,Customer Wants To Use ePlans","15350",,"SUGARLAND","RD",,"POOLESVILLE","MD","20837","39.105733","-77.358126",,"POINT (-77.358126 39.105733)"
"FIRE PROTECTION SYSTEMS","999099","INSTAL","TH","2022-07-06T01:07:07.000","2022-07-07T01:07:45.000",,,"Issued","0","13d sprinkler system town home REVIEWED UNDER # 999104","13532",,"GOLDENEYE","CIR",,"CLARKSBURG","MD","20871","39.217851","-77.280239",,"POINT (-77.280239 39.217851)"
"FIRE PROTECTION SYSTEMS","999104","INSTAL","TH","2022-07-06T01:07:12.000","2022-07-07T01:07:37.000",,,"Issued","0","13d sprinkler system townhome,Customer Wants To Use ePlans ALSO INCLUDES #999099-13532, #999100-13530, #&nbsp;999103-13528","13526",,"GOLDENEYE","CIR",,"CLARKSBURG","MD","20871","39.217873","-77.27996",,"POINT (-77.27996 39.217873)"
"FIRE PROTECTION SYSTEMS","998130","INSTAL","SFD","2022-06-27T12:06:46.000","2022-07-06T12:07:56.000",,,"Issued","0","Install new sprinkler system with 60 heads 13D system, Costumer wants to use ePlans,Customer Wants To Use ePlans","10321",,"ST ALBANS","DR",,"BETHESDA","MD","20814","39.027129","-77.115604",,"POINT (-77.115604 39.027129)"
"FIRE PROTECTION SYSTEMS","998751","INSTAL","BUSNSS","2022-07-01T11:07:43.000","2022-07-06T09:07:42.000","2022-07-13T12:07:24.000",,"Finaled","0","FIRE SPRINKLER MODIFICATION - 2 SPRINKLERS,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","20400",,"CENTURY","BLVD",,"GERMANTOWN","MD","20874","39.191362","-77.265794",,"POINT (-77.265794 39.191362)"
"FIRE PROTECTION SYSTEMS","998751","INSTAL","BUSNSS","2022-07-01T11:07:43.000","2022-07-06T09:07:42.000","2022-07-13T12:07:24.000",,"Finaled","0","FIRE SPRINKLER MODIFICATION - 2 SPRINKLERS,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","20400",,"CENTURY","BLVD",,"GERMANTOWN","MD","20874","39.191362","-77.265794",,"POINT (-77.265794 39.191362)"
"FIRE PROTECTION SYSTEMS","998760","INSTAL","SFD","2022-07-01T11:07:30.000","2022-07-06T08:07:10.000",,,"Issued","0","FIRE SPRINKLER PER NFPA 13D,Customer Wants To Use ePlans","12123",,"HANSON FARM","DR",,"GAITHERSBURG","MD","20878","39.084833","-77.252384",,"POINT (-77.252384 39.084833)"
"FIRE PROTECTION SYSTEMS","998761","INSTAL","BUSNSS","2022-07-01T11:07:34.000","2022-07-06T05:07:24.000",,,"Issued","0","AFPS WILL PROVIDE ADEQUATE FIRE PROTECTION TO THE SPACE OF 8401 COMMON AREAS 7TH FLOOR BY FURBISHING AND INSTALLING 11 NEW SPRINKLER HEADS FROM THE EXISTING WATER BASE SPRINKLER SYSTEM.

ALL WILL BE IN ACCORDANCE WITH THE NFPA13 AND THE AHJ.,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","8401",,"CONNECTICUT","AVE",,"CHEVY CHASE","MD","20815","38.994408","-77.076144",,"POINT (-77.076144 38.994408)"
"FIRE PROTECTION SYSTEMS","998761","INSTAL","BUSNSS","2022-07-01T11:07:34.000","2022-07-06T05:07:24.000",,,"Issued","0","AFPS WILL PROVIDE ADEQUATE FIRE PROTECTION TO THE SPACE OF 8401 COMMON AREAS 7TH FLOOR BY FURBISHING AND INSTALLING 11 NEW SPRINKLER HEADS FROM THE EXISTING WATER BASE SPRINKLER SYSTEM.

ALL WILL BE IN ACCORDANCE WITH THE NFPA13 AND THE AHJ.,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","8401",,"CONNECTICUT","AVE",,"CHEVY CHASE","MD","20815","38.994408","-77.076144",,"POINT (-77.076144 38.994408)"
"FIRE PROTECTION SYSTEMS","998761","INSTAL","BUSNSS","2022-07-01T11:07:34.000","2022-07-06T05:07:24.000",,,"Issued","0","AFPS WILL PROVIDE ADEQUATE FIRE PROTECTION TO THE SPACE OF 8401 COMMON AREAS 7TH FLOOR BY FURBISHING AND INSTALLING 11 NEW SPRINKLER HEADS FROM THE EXISTING WATER BASE SPRINKLER SYSTEM.

ALL WILL BE IN ACCORDANCE WITH THE NFPA13 AND THE AHJ.,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","8401",,"CONNECTICUT","AVE",,"CHEVY CHASE","MD","20815","38.994408","-77.076144",,"POINT (-77.076144 38.994408)"
"FIRE PROTECTION SYSTEMS","998761","INSTAL","BUSNSS","2022-07-01T11:07:34.000","2022-07-06T05:07:24.000",,,"Issued","0","AFPS WILL PROVIDE ADEQUATE FIRE PROTECTION TO THE SPACE OF 8401 COMMON AREAS 7TH FLOOR BY FURBISHING AND INSTALLING 11 NEW SPRINKLER HEADS FROM THE EXISTING WATER BASE SPRINKLER SYSTEM.

ALL WILL BE IN ACCORDANCE WITH THE NFPA13 AND THE AHJ.,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","8401",,"CONNECTICUT","AVE",,"CHEVY CHASE","MD","20815","38.994408","-77.076144",,"POINT (-77.076144 38.994408)"
"FIRE PROTECTION SYSTEMS","997130","INSTAL","BUSNSS","2022-06-16T03:06:01.000","2022-07-06T05:07:20.000","2022-07-28T01:07:15.000",,"Finaled","0","Please add TPearcy@rfcfireprotection.com to Project
new tenant fit-out,Customer Wants To Use ePlans","9713",,"KEY WEST","AVE",,"ROCKVILLE","MD","20850","39.104732","-77.205608",,"POINT (-77.205608 39.104732)"
"FIRE PROTECTION SYSTEMS","998562","INSTAL","MFDLR","2022-06-30T08:06:32.000","2022-07-06T03:07:12.000",,,"Issued","0","Replacing existing 2"" underground copper mains.  New piping to be installed in breezeways with heat tracing. ,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","11800",,"OLD GEORGETOWN","RD",,"ROCKVILLE","MD","20852","39.050263","-77.110445",,"POINT (-77.110445 39.050263)"
"FIRE PROTECTION SYSTEMS","998879","INSTAL","BUSNSS","2022-07-05T10:07:42.000","2022-07-06T03:07:10.000","2022-07-28T11:07:51.000",,"Finaled","0","Add and relocate sprinkler heads due to new walls.,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","20401",,"SENECA MEADOWS","PKWY",,"GERMANTOWN","MD","20876","39.190929","-77.257748",,"POINT (-77.257748 39.190929)"
"FIRE PROTECTION SYSTEMS","998746","INSTAL","SFD","2022-07-01T10:07:38.000","2022-07-06T02:07:51.000",,,"Issued","0","13dsprinkler system single family home,Customer Wants To Use ePlans","5112",,"WESTRIDGE","RD",,"BETHESDA","MD","20816","38.958398","-77.104401",,"POINT (-77.104401 38.958398)"
"FIRE PROTECTION SYSTEMS","998159","INSTAL","SFD","2022-06-27T01:06:13.000","2022-07-05T09:07:56.000",,,"Issued","0","FIRE SPRINKLER PER NFPA 13D,Customer Wants To Use ePlans","6924",,"GREYSWOOD","RD",,"BETHESDA","MD","20817","39.017272","-77.143515",,"POINT (-77.143515 39.017272)"
"FIRE PROTECTION SYSTEMS","998418","INSTAL","SFD","2022-06-29T09:06:31.000","2022-07-05T09:07:22.000",,,"Issued","0","FIRE SPRINKLER PER NFPA 13D,Customer Wants To Use ePlans","5510",,"BRITE","DR",,"BETHESDA","MD","20817","38.979707","-77.112315",,"POINT (-77.112315 38.979707)"
"FIRE PROTECTION SYSTEMS","998439","INSTAL","SFD","2022-06-29T11:06:47.000","2022-07-05T09:07:12.000",,,"Issued","0","Install new sprinkler system with 45 heads 13D system, Costumer wants to use ePlans,Customer Wants To Use ePlans","2913",,"TERRACE","DR",,"CHEVY CHASE","MD","20815","38.9957","-77.059746",,"POINT (-77.059746 38.9957)"
"FIRE PROTECTION SYSTEMS","998566","INSTAL","REST","2022-06-30T08:06:08.000","2022-07-05T08:07:32.000","2022-08-10T07:08:43.000",,"Finaled","0","Revision - 7/14/22 CHANGED FROM A 2 TIER OVEN TO A 3 TIER OVEN INSTALL A NEW WET CHEMICAL SYSTEM ,Customer Wants To Use ePlans","7309",,"MACARTHUR","BLVD",,"BETHESDA","MD","20816","0","0",,"POINT (0 0)"
"FIRE PROTECTION SYSTEMS","998706","INSTAL","MFDLR","2022-07-01T05:07:47.000","2022-07-05T07:07:53.000",,,"Issued","0","ADDS AND RELOCATES OF SPRINKLER HEADS,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","4903",,"EDGEMOOR","LN",,"BETHESDA","MD","20814","38.985204","-77.097924",,"POINT (-77.097924 38.985204)"
"FIRE PROTECTION SYSTEMS","998557","INSTAL","SFD","2022-06-30T07:06:28.000","2022-07-05T03:07:59.000",,,"Issued","0","Install new sprinkler system with 60 heads 13D system, Costumer wants to use ePlans,Customer Wants To Use ePlans","5817",,"PLAINVIEW","RD",,"BETHESDA","MD","20817","38.983714","-77.118194",,"POINT (-77.118194 38.983714)"
"FIRE PROTECTION SYSTEMS","998600","INSTAL","MFDHR","2022-06-30T10:06:53.000","2022-07-01T12:07:41.000",,,"Issued","0","Replace existing Recessed sprinkler head by Concealed sprinkler head.,Customer Wants To Use ePlans","7405",,"ARLINGTON","RD",,"BETHESDA","MD","20814","38.98308","-77.098322",,"POINT (-77.098322 38.98308)"
"FIRE PROTECTION SYSTEMS","998446","INSTAL","SFD","2022-06-29T11:06:04.000","2022-07-01T12:07:11.000",,,"Issued","0","FURNISH/INSTALL (1) FIRE PROTECTION SYSTEM PER NFAP 13D & LOCAL AHJ REQUIREMENTS.,Customer Wants To Use ePlans","10206",,"PARKWOOD","DR",,"KENSINGTON","MD","20895","39.02424","-77.094305",,"POINT (-77.094305 39.02424)"
"FIRE PROTECTION SYSTEMS","998353","INSTAL","SFD","2022-06-28T04:06:37.000","2022-07-01T12:07:08.000",,,"Issued","0","INSTALL SPRINKLER SYSTEM PER NFPA 13D,Customer Wants To Use ePlans","104",,"RED OAK RIDGE","CT",,"BOYDS","MD","20841","39.21449","-77.255485",,"POINT (-77.255485 39.21449)"
"FIRE PROTECTION SYSTEMS","998539","INSTAL","SFD","2022-06-29T07:06:30.000","2022-07-01T11:07:19.000",,,"Issued","0","Install NFPA 13D Sprinkler System,Customer Wants To Use ePlans","9035",,"CONGRESSIONAL","PKWY",,"POTOMAC","MD","20854","39.004982","-77.191709",,"POINT (-77.191709 39.004982)"
"FIRE PROTECTION SYSTEMS","998650","INSTAL","EDUC","2022-06-30T01:06:20.000","2022-07-01T01:07:45.000","2022-07-26T08:07:30.000",,"Finaled","0","Revision - 7/11/22 To add / relocate sprinklers to provide proper coverage per the plans. NFPA 13 and the AHJ. To add / relocate sprinklers to provide proper coverage per the plans, NFPA 13 and the AHJ.,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","5939",,"MUNCASTER MILL","RD",,"ROCKVILLE","MD","20855","39.13203","-77.117728",,"POINT (-77.117728 39.13203)"
"FIRE PROTECTION SYSTEMS","998400","INSTAL","MFDHR","2022-06-29T07:06:18.000","2022-06-30T09:06:40.000",,,"Issued","0","Adding 2 Sprinkler Heads,Customer Wants To Use ePlans","4801",,"HAMPDEN","LN",,"BETHESDA","MD","20814","38.982889","-77.095572",,"POINT (-77.095572 38.982889)"
"FIRE PROTECTION SYSTEMS","998295","INSTAL","SFD","2022-06-28T12:06:16.000","2022-06-30T08:06:57.000",,,"Issued","0","FIRE SPRINKLER PER NFPA 13D,Customer Wants To Use ePlans","13608",,"DARNESTOWN","RD",,"GAITHERSBURG","MD","20878","39.106107","-77.281037",,"POINT (-77.281037 39.106107)"
"FIRE PROTECTION SYSTEMS","993553","INSTAL","BUSNSS","2022-05-16T03:05:52.000","2022-06-30T02:06:44.000","2022-07-14T11:07:20.000",,"Finaled","0","Modification to existing sprinkler layout based on tenant redesign on the 7th floor,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","6900",,"WISCONSIN","AVE",,"CHEVY CHASE","MD","20815","38.97843","-77.091763",,"POINT (-77.091763 38.97843)"
"FIRE PROTECTION SYSTEMS","997171","INSTAL","SFD","2022-06-17T08:06:02.000","2022-06-30T01:06:40.000",,,"Issued","0","Install new sprinkler system with 46 heads 13D system, Costumer wants to use ePlans,Customer Wants To Use ePlans","4516",,"DRESDEN","ST",,"KENSINGTON","MD","20895","39.024149","-77.090068",,"POINT (-77.090068 39.024149)"
"FIRE PROTECTION SYSTEMS","997061","INSTAL","SFD","2022-06-16T10:06:07.000","2022-06-30T01:06:18.000",,,"Issued","0","FIRE SPRINKLER PER NFPA 13D,Customer Wants To Use ePlans","6942",,"GREYSWOOD","RD",,"BETHESDA","MD","20817","39.016995","-77.144843",,"POINT (-77.144843 39.016995)"
"FIRE PROTECTION SYSTEMS","997624","INSTAL","HOSP","2022-06-22T10:06:53.000","2022-06-29T09:06:16.000",,,"Issued","0","AFPS WILL PROVIDE ADEQUATE FIRE PROTECTION TO THE SPACE OF JHH SUBURBAN HOSPITAL SERVERY BY FURBISHING AND INSTALLING 28 NEW SPRINKLER HEADS TO THE EXISTING WATER BASE SPRINKLER SYSTEM.

ALL WILL BE IN ACCORDANCE WITH THE NFPA13 AND THE AHJ.,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","8600",,"OLD GEORGETOWN","RD",,"BETHESDA","MD","20817","38.997312","-77.109567",,"POINT (-77.109567 38.997312)"
"FIRE PROTECTION SYSTEMS","997624","INSTAL","HOSP","2022-06-22T10:06:53.000","2022-06-29T09:06:16.000",,,"Issued","0","AFPS WILL PROVIDE ADEQUATE FIRE PROTECTION TO THE SPACE OF JHH SUBURBAN HOSPITAL SERVERY BY FURBISHING AND INSTALLING 28 NEW SPRINKLER HEADS TO THE EXISTING WATER BASE SPRINKLER SYSTEM.

ALL WILL BE IN ACCORDANCE WITH THE NFPA13 AND THE AHJ.,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","8600",,"OLD GEORGETOWN","RD",,"BETHESDA","MD","20817","38.997312","-77.109567",,"POINT (-77.109567 38.997312)"
"FIRE PROTECTION SYSTEMS","997624","INSTAL","HOSP","2022-06-22T10:06:53.000","2022-06-29T09:06:16.000",,,"Issued","0","AFPS WILL PROVIDE ADEQUATE FIRE PROTECTION TO THE SPACE OF JHH SUBURBAN HOSPITAL SERVERY BY FURBISHING AND INSTALLING 28 NEW SPRINKLER HEADS TO THE EXISTING WATER BASE SPRINKLER SYSTEM.

ALL WILL BE IN ACCORDANCE WITH THE NFPA13 AND THE AHJ.,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","8600",,"OLD GEORGETOWN","RD",,"BETHESDA","MD","20817","38.997312","-77.109567",,"POINT (-77.109567 38.997312)"
"FIRE PROTECTION SYSTEMS","998029","INSTAL","SFD","2022-06-25T10:06:39.000","2022-06-29T06:06:47.000",,,"Issued","0","Install NFPA 13D sprinkler system in new SF Home, public water.,Customer Wants To Use ePlans","11909",,"OLD BRIDGE","RD",,"ROCKVILLE","MD","20852","39.051343","-77.145292",,"POINT (-77.145292 39.051343)"
"FIRE PROTECTION SYSTEMS","998219","INSTAL","SFD","2022-06-28T07:06:04.000","2022-06-28T03:06:50.000",,,"Issued","0","FIRE SPRINKLER PER NFPA 13D,Customer Wants To Use ePlans","12451",,"POTOMAC HUNT","RD",,"GAITHERSBURG","MD","20878","39.085524","-77.258804",,"POINT (-77.258804 39.085524)"
"FIRE PROTECTION SYSTEMS","997912","INSTAL","SFD","2022-06-24T12:06:10.000","2022-06-27T09:06:01.000",,,"Issued","0","13d sprinkler system single family home,Customer Wants To Use ePlans","4524",,"FAIRFIELD","DR",,"BETHESDA","MD","20814","38.995809","-77.090667",,"POINT (-77.090667 38.995809)"
