"publication_year","department","dataset_name","description","status","priority","url","score1","score2","score3","score4","score5","score6","score7","score8","score9","score10","score11","score12","total","published_somewhere_already","source_it_system","server_resides_in_county_network","date_range_of_data","data_update_frequency","estimated_annual_of_records","ease_of_publishing","attach_sample_data","frequency_of_data_being_used_consumed","accuracy_of_data","can_the_published_dataset_replace_an_existing_system_or_process","business_contact_name","business_phone","add_remove_rename","original_dataset_name"
"FY24 & Beyond","Health & Human Services","Maryland Youth Risk Behavior Survey","Results from the US Centers for Disease control and Prevention/Maryland department of Health and Mental Hygiene Biennial Survey on health status and risk behaviors among in-school adolescents in middle and high schools. Dataset availability is contingent upon approval from DHMH,  the owner of YRBS data in Maryland.",,"P4",,"9","10","5","5","5","0","10","0","0","5","0","5","54","Partially","Westat (DHMH Contractor)","No","Every other school year starts 2012-2013,  next dataset availble will be 2014-2015","Other","2500","Medium","S:\\Public Health\\Health\\2013_YTRBS_Montgomery County Results\\Montgomery\\High School Results\\2013 YRBS Montgomery HS Summary Tables.pdf","As Needed","High","No",,,"ADD",
"FY24 & Beyond","Health & Human Services","Montgomery County Food Assistance Providers","Public dataset and map of Montgomery County Food Assistance Providers with layer of Rideon bus stops","Currently Unpublishable","P2",,"10","4","10","10","5","0","5","10","0","10","10","5","79","Yes",,,"2017 to present","Semi Annually","200",,,,,,"Nicki De La Rosa","240-777-1388","Add",
"FY24 & Beyond","Health & Human Services","Senior Nutrition Program","Data would be submitted quarterly for congregate meal sites and home delivered meal sites. We would share the number of people served and the number of meals served. For congregate sites we could share the data by congregate meal site.","Currently Unpublishable","P2",,"10","2","5","10","5","0","10","10","5","10","5","5","77",,,,,,"2000",,,,,,"Nicki De La Rosa","240-777-1388","Add",
"FY24 & Beyond","Health & Human Services","Service Fees","Fees for various DHHS program services","Currently Unpublishable","P2",,"8","2","10","5","0","0","10","10","5","5","10","5","70","Partially","DHHS Website","Yes",,"Other","15",,,,,,"JoAnne Calderone","240-777-3817","REMOVE",
"FY24 & Beyond","Health & Human Services","SNAP Caseloads","Historical average caseloads",,"P2",,"10","2","5","10","5","0","10","10","5","5","5","5","72",,,,,,"2000",,,,,,"Nicki De La Rosa","240-777-1388","Add",
"FY15","Housing & Community Affairs","Code Housing Code Enforcement","Code Enforcement Inspections,  Violations,  and Service Requests","Published","P1","https://data.montgomerycountymd.gov/Consumer-Housing/Housing-Code-Enforcement/k9nj-z35d","10","10","10","5","5","0","10","10","5","10","10","5","90","Yes","mcg-sql08\\CodeEnforcement","Yes","From 01/01/2013","Daily","20000","High",,"As Needed","High","No","Tim Goetzinger","240-777-3728",,
"FY17","Housing & Community Affairs","MPDU","Moderately Priced Dwelling Unit program administration","Published","P1","https://data.montgomerycountymd.gov/Consumer-Housing/Moderately-Priced-Dwelling-Units/pbh5-g4e5/data","10","10","5","5","5","0","10","5","5","10","10","5","80","Partially","MPDU on mcg-sql07","Yes",,,,,,,,,"Tim Goetzinger","240-777-3728",,
"FY17","Housing & Community Affairs","Multi-family Housing Loans","Housing development and rehab loans","Published","P3","https://data.montgomerycountymd.gov/Consumer-Housing/Multi-Family-Home-Loans/n724-uy7d/data","10","6","5","5","5","0","5","5","5","5","5","5","61","Yes","HouseLoan on mcg-sql07","Yes",,,"1000",,,,,,"Tim Goetzinger","240-777-3728",,
"FY19","Housing & Community Affairs","Landlord-Tenant Cases","Complaints administered by OLTA","Published","P3","https://data.montgomerycountymd.gov/Consumer-Housing/Housing-Landlord-Tenant-Disputes/a7k3-gmfn","9","8","5","5","5","0","10","5","5","5","0","5","62","Partially","LandlordTenant on mcg-sql07","Yes","2001 to present","Daily","1000",,,,,,"Tim Goetzinger","240-777-3728",,
"FY19","Housing & Community Affairs","Residential Rental Licensing","Rental licenses for multi-family,  single family,  condos,  and accessory apartments","Published","P1","https://data.montgomerycountymd.gov/Consumer-Housing/Housing-Licensing-and-Registration/et5s-xste","9","6","10","5","5","0","10","10","5","10","10","5","85","Partially","dhca1 on Oracle","Yes","current annual licenses","Daily","26000",,,,,,"Tim Goetzinger","240-777-3728",,
"FY19","Housing & Community Affairs","Troubled Properties Analysis","Executive Regulation 05-17 provides a methodology for designating certain multifamily rental housing units as ""Troubled Properties"" These ""Troubled Properties"" are subject to at least annual housing code inspections and must develop and implement a corrective action plan. This dataset provides housing code inspection results along with scores for both severity and quantity of violations.","Published","P1","https://data.montgomerycountymd.gov/Consumer-Housing/Troubled-Properties-Analysis/bw2r-araf/data",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FY22","Housing & Community Affairs","Rent Rate Survey","Annual rent rate survey (and past surveys)","Published","P4","https://data.montgomerycountymd.gov/Consumer-Housing/2021-Rental-Facility-Occupancy-Survey-Results/7wpt-giig/data","9","10","5","5","0","0","10","0","5","10","0","5","59","No","DHCAApps database on mcg-sql07","Yes","2014","Annually","65000",,,,,,"Tim Goetzinger","240-777-3728",,
"FY14","Human Resources","Employee Salaries","Salary information for all active,  permanent employees of Montgomery County,  MD as of January 15,  2013. This data will be updated annually.","Published","P1","https://data.montgomerycountymd.gov/Human-Resources/Employee-Salaries-2014/54rh-89p8",,,,,,,,,,,,,,,"Oracle ERP System","Yes","Data will be accurate for the point in time that the report was generated.","Semi Annually","8600",,"Employee Salaries.jpg","Annually",,,"Kaye Beckley","240-777-5041",,
"FY14","Human Resources","Tuition Assistance","This dataset includes a list of classes approved and paid through the County tuition assistance program,  including the title and description of the course,  the school the course will be taken at,  the degree this class curriculum is a part of,  the Department and title of the requestor,  the dollar amount reimbursed to the employee.","Published",,"https://data.montgomerycountymd.gov/Government/Tuition-Assistance/p7z5-tjrz",,,,,,,,,,,,,,,"Tuition Assistance application","Yes","Fiscal Year-to-Date","Semi Annually","600",,,"Annually",,,"Teddy Ramet","240-777-5153",,
"FY18","Human Resources","MCG Open Positions (Position Dashboard,  Position Inventory)","a list of open positions and classifications available in the County. Vacant vs filled positions,  # of vacant positions,  salaries associated with each,  open positions by department","Published","P1","https://data.montgomerycountymd.gov/Human-Resources/MCG-Open-Positions/vds6-zrjk/data","10","8","10","5","5","0","10","10","5","5","10","5","83","Yes","BI Tool Position Dashboard","Yes",,,,,,,,,"Kimberly Williams","240.777.5018",,
"FY19","Human Resources","Group Health Plan Rates","Group health Plan rates currently available on the website","Published","P5","https://data.montgomerycountymd.gov/Human-Resources/MCG-Group-Health-Plan-Rates/s4r5-7vv4/data","8","8","5","5","0","0","10","0","0","5","0","5","46","Yes",,,,,,,,,,,"Kimberly Williams","240.777.5018",,
"FY19","Human Resources","Live Well Report","Wellness Activities, Programs and Participation Results","Published","P5","https://data.montgomerycountymd.gov/Human-Resources/Live-Well-Report/b4ic-mjws/data","9","8","5","10","5","0","0","0","5","0","0","0","42",,,,,,"200",,,,,,"Kimberly Williams","240-777-5018","Add",
"FY19","Human Resources","Personnel Management Review","Comprehensive review of general information concerning the size and composition of the County government workforce; employee turnover rates and reasons for turnover; and information concerning the comparability of County salary ranges with those of public and private sector organizations in the Washington/Baltimore metropolitan area.","Published","P2","https://data.montgomerycountymd.gov/Human-Resources/MCG-Personnel-Management-Review-PMR-/bedm-7sqa/data","10","8","10","5","5","0","10","5","5","10","5","5","78","Yes","PMR dashboard,  limited side spreadsheets","Yes",,"Annually",,,,,,,"Kimberly Williams","240.777.5018",,
"FY19","Human Resources","Position Dashboard/PMR Dashboard,  Demographic Information","Provides demographic information for Montgomery County employees.","Published","P5","https://data.montgomerycountymd.gov/Human-Resources/Montgomery-County-Employees-by-Race-Ethnicity/yacp-i22k","9","4","5","10","0","0","0","0","5","0","0","5","38","Yes","PMR Report","Yes",,,,,,,,,"Kimberly Williams","240.777.5018",,
"FY19","Human Resources","Position/PMR Dashboard,  MLS Demographic Report","Report,  by various demographic measures,  for MLS employees.","Published","P5","https://data.montgomerycountymd.gov/Human-Resources/PMR-MLS-Report/yp9w-cbt4/data","9","4","5","10","0","0","0","0","5","0","0","5","38","Partially","PMR Report","Yes",,,,,,,,,"Kimberly Williams","240.777.5018",,
"FY19","Human Resources","Recruitment Year End Report","Statistics related to the hiring process,  including # of resumes received,  job announcements,  new hires (FT/PT,  merit vs temp),  average time to fill positions,  number of hiring managers,  etc.","Published","P1","https://data.montgomerycountymd.gov/Human-Resources/Recruitment-and-Selection-Activity-Year-End-Report/y28m-77hn/data","10","8","10","5","5","0","10","10","5","5","10","5","83","Yes","iRecruit,  spreadsheet","Yes",,,,,,,,,"Kimberly Williams","240.777.5018",,
"FY19","Human Resources","Turnover Percentage Rate","The Montgomery County Government has a diverse workforce of employees that cross five generations and multiple age, race, gender and ethnic groups. The dataset is a summary of the County's turnover percentage by generational category, age, race, ethnicity, gender and job class.","Published","P5","https://data.montgomerycountymd.gov/Human-Resources/MCG-Turnover-Percentage-Rate/j3re-7wbz/data","9","4","5","10","0","0","0","0","5","0","0","5","38","Yes","PMR Report","Yes",,,,,,,,,"Kimberly Williams","240.777.5018",,
"FY19","Human Resources","Workforce by generation -PMR","Workforce by generation","Published","P4","https://data.montgomerycountymd.gov/Human-Resources/Montgomery-County-Employees-Total-by-Generation/974b-ydh6","7","8","5","5","5","0","5","0","5","5","0","0","45",,,,,,,,,,,,,,,
"FY20","Human Resources","Average Salary by Job Classification","Search functionality for average actual salary by job classification and/or grade","Published","P3","https://data.montgomerycountymd.gov/Human-Resources/Average-Salary-by-Job-Classification/48wg-fkab/data","10","2","10","5","5","0","10","5","5","5","5","5","67",,,,,,,,,,,,"Hawkins, James","240.777.5056",,
"FY20","Human Resources","Job Classification List","List of all Montgomery County job classifications, grades and specifications","Published","P2","https://data.montgomerycountymd.gov/Human-Resources/Montgomery-County-Job-Classification-List/wkpp-yfye","10","2","5","10","5","0","10","10","5","5","5","5","72",,,,,,,,,,,,"Hawkins, James","240.777.5056",,
"FY20","Human Resources","MCG Summary of Employee by location","Summary of MCG employee work location versus home. Track the average travel from work to home and employees by county.","Published","P4","https://data.montgomerycountymd.gov/Human-Resources/Summary-of-Employee-by-location/2jfr-jqws/data","5","2","5","5","5","0","5","5","5","5","10","5","57",,,,,,,,,,,,"Hawkins, James","240.777.5056",,
"FY20","Human Resources","Salary Schedules","List of all MCG salary schedules for current and past fiscal years","Published","P3","https://data.montgomerycountymd.gov/Human-Resources/Salary-Schedule/6xch-b4j2/data","10","2","10","5","5","0","10","5","5","5","5","5","67",,,,,,,,,,,,"Hawkins, James","240.777.5056",,
"FY21","Human Resources","MLS Hiring Report","Demographics on new MLS hires.","Published","P5","https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fdata.montgomerycountymd.gov%2FHuman-Resources%2FManagement-Leadership-Service-Hiring-Report%2Fuhri-yu8w&data=04%7C01%7CJames.Hawkins%40montgomerycountymd.gov%7Cc4be6e5376af44bc3c0f08d927533c8f%7C6e01b1f9b1e54073ac97778069a0ad64%7C0%7C0%7C637584060832398330%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C1000&sdata=Np4KP7SvNRHMSRVwTlL1Prq3bJxGYlm%2FSo%2F4C0nbW3Q%3D&reserved=0","9","4","5","10","0","0","0","0","5","0","0","5","38","Partially","Oracle BI Tool","Yes",,,,,,,,,"Kimberly Williams","240.777.5018",,
"FY21","Human Resources","New Hire Report","Demographic report of new County employees.","Published","P4","https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fdata.montgomerycountymd.gov%2FHuman-Resources%2FNew-Hire-Report%2Fhjb9-uedr&data=04%7C01%7CJames.Hawkins%40montgomerycountymd.gov%7Cc4be6e5376af44bc3c0f08d927533c8f%7C6e01b1f9b1e54073ac97778069a0ad64%7C0%7C0%7C637584060832408286%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C1000&sdata=L05QZgJ%2FyKxQFiatU3%2Fp3X0lvEzZ0paJnoeIdrPd2qU%3D&reserved=0","10","2","5","5","0","0","10","0","5","10","0","5","52","Yes","Position/PMR Oracle Dashboard","Yes",,,,,,,,,"Kimberly Williams","240.777.5018",,
"FY21","Human Resources","Promotion Report","List of employees,  with select demographic descriptors,  who are in regular promotions and temporary promotion status","Published","P5","https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fdata.montgomerycountymd.gov%2FHuman-Resources%2FPromotion-Report%2Fn4gf-e8qv&data=04%7C01%7CJames.Hawkins%40montgomerycountymd.gov%7Cc4be6e5376af44bc3c0f08d927533c8f%7C6e01b1f9b1e54073ac97778069a0ad64%7C0%7C0%7C637584060832408286%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C1000&sdata=qgSne8CmBhu%2B%2B3ZQj%2BVdzxG71tWcHdjES4gTbBO%2Fu5c%3D&reserved=0","7","2","5","5","0","0","0","0","5","0","0","5","29","Yes","Oracle","Yes",,,,,,,,,"Kimberly Williams","240.777.5018",,
"FY22","Human Resources","Employee Salaries -2021","Salary information for all active,  permanent employees of Montgomery County,  MD as of January 15,  2013. This data will be updated annually.","Published","P1","https://data.montgomerycountymd.gov/Human-Resources/Employee-Salaries-2021/kmkb-bmhe/data",,,,,,,,,,,,,,,"Oracle ERP System","Yes","Data will be accurate for the point in time that the report was generated.","Semi Annually","8600",,"Employee Salaries.jpg","Annually",,,"Kaye Beckley","240-777-5041",,
"FY22","Human Resources","Interpreter Tracking Database","Multilingual use in the County,  who speaks what language",,"P3",,"8","2","10","5","5","0","5","5","5","5","5","5","60","Yes","Interpreter Tracking Database,  BI Tool","Yes",,,,,,,,,"Kimberly Williams","240.777.5018",,
