"applicationtype","permitno","worktype","usecode","addeddate","issueddate","status","buildingarea","declaredvaluation","description","stno","predir","stname","suffix","postdir","city","state","zip","latitude","longitude","geolocation"
"COMMERCIAL BUILDING","931167","ADD","EDUCATIONAL BUILDING","2020-10-26T10:10:20.000","2022-05-11T09:05:42.000","Issued","768","4824810","Revision ,1 - PLANS UPLD UNDR PRI PERM #931168 Height of bldg redu. WatHtr reloc. FensGatesSidewalkRWRevised ,Customer Wants To Use ePlansCustomer Wants To Use ePlans,construct new outbuilding A to include driveways, sidewalks, play fields, parking, fences, utilities New ADD is&nbsp;only for 768 sf building.&nbsp; Balance of scope is site work. Sister Permit 931168 (Primary)U/O #385221&nbsp;","9650",,"ROCKVILLE","PIKE",,"BETHESDA","MD","20814","39.013984","-77.100237","
,  
(39.013984, -77.100237)"
"COMMERCIAL BUILDING","931168","ADD","EDUCATIONAL BUILDING","2020-10-26T10:10:52.000","2022-05-11T09:05:05.000","Issued","264","97680","Revision ,1 - Height of building reduced. Roof overhang added. Closet added. Water heater relocated.,Customer Wants To Use ePlansCustomer Wants To Use ePlans,construct new outbuilding B one story bldg. *931167 on same set of plans*","9650",,"ROCKVILLE","PIKE",,"BETHESDA","MD","20814","39.013984","-77.100237","
,  
(39.013984, -77.100237)"
"COMMERCIAL BUILDING","983455","INSTALL","WIRELESS EQUIPMENT","2022-02-15T10:02:44.000","2022-05-10T09:05:39.000","Issued","0","38500","T-Mobile proposes removing and replacing 3 mounts, removing 3 antennas, removing 6 TMAs, 3 ground mounted RRHs, 1 cabinet, and installing 6 antennas, 6 RRHs, and 2 cabinets at the existing telecommunications facility, per plans.",,,,,,,,,"0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","985019","RESTORE AND / OR REPAIR","MERCANTILE BUILDING","2022-03-01T04:03:31.000","2022-05-10T02:05:55.000","Issued","150","15000","Customer Wants To Use ePlans,repair and reinforce exsisting diamond pattern draped floor system","7235",,"WISCONSIN","AVE",,"CHEVY CHASE","MD","20815","38.982089","-77.092896","
,  
(38.982089, -77.092896)"
"COMMERCIAL BUILDING","986008","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2022-03-09T11:03:31.000","2022-05-09T03:05:48.000","Issued","96","35000","Customer Wants To Use ePlans,BALCONY REPLACEMENTS FOR UNITS 101, 102, 201 &amp; 202. SISTER PERMIT TO 986000. ALL 4 PERMITS WILL BE REVIEWED UNDER 986000. 986000, 986008, 986024 &amp; 986027 MUST BE ISSUED TOGETHER.","8906",,"PINEY BRANCH","RD",,"SILVER SPRING","MD","20901","39.001055","-76.990464","
,  
(39.001055, -76.990464)"
"COMMERCIAL BUILDING","986000","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2022-03-09T11:03:31.000","2022-05-09T03:05:31.000","Issued","90","35000","Customer Wants To Use ePlans,BALCONY REPLACEMENTS FOR UNITS: 101, 102, 201 &amp; 202.&nbsp;986000, 986008, 986024 &amp; 986027 MUST BE ISSUED TOGETHER. ALL 4 PERMITS WILL BE REVIEWED UNDER 986000.","8904",,"PINEY BRANCH","RD",,"SILVER SPRING","MD","20901","39.000967","-76.990627","
,  
(39.000967, -76.990627)"
"COMMERCIAL BUILDING","986024","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2022-03-09T12:03:04.000","2022-05-09T03:05:21.000","Issued","96","35000","Customer Wants To Use ePlans,BALCONY REPLACEMENTS FOR UNITS: 101, 102, 201 &amp; 202.SISTER PERMIT TO 986000. ALL 4 PERMITS WILL BE REVIEWED UNDER 986000. 986000, 986008, 986024 &amp; 986027 MUST BE ISSUED TOGETHER.","8908",,"PINEY BRANCH","RD",,"SILVER SPRING","MD","20901","39.001144","-76.990441","
,  
(39.001144, -76.990441)"
"COMMERCIAL BUILDING","986027","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2022-03-09T12:03:07.000","2022-05-09T03:05:21.000","Issued","96","35000","Customer Wants To Use ePlans,BALCONY REPLACEMENTS FOR UNITS: 103, 201, 203 &amp; 204. SISTER PERMIT TO 986000. ALL 4 PERMITS WILL BE REVIEWED UNDER 986000. 986000, 986008, 986024 &amp; 986027 MUST BE ISSUED TOGETHER.","8910",,"PINEY BRANCH","RD",,"SILVER SPRING","MD","20901","39.001302","-76.990558","
,  
(39.001302, -76.990558)"
"COMMERCIAL BUILDING","985000","RESTORE AND / OR REPAIR","CHARITABLE  PHILANTHROPIC","2022-03-01T03:03:19.000","2022-05-09T03:05:10.000","Issued","240","35000","Customer Wants To Use ePlans,Repair foundation, floor and roof framing. Install asphalt shingle roof and gutters.","22625",,"WHITES FERRY","RD",,"DICKERSON","MD","20842","39.16417","-77.474391","
,  
(39.16417, -77.474391)"
"COMMERCIAL BUILDING","974172","CONSTRUCT","RETAINING WALL","2021-11-12T01:11:53.000","2022-05-05T10:05:32.000","Issued","1820","50960","Customer Wants To Use ePlans,Construct 4 segmental block retaining walls as described below: Wall G4 - Length 44' / Height 6' At Tallest Point Wall G5-A - Length 78' / Height 6.6' At Tallest Point Wall G5-B - Length 72' / Height 7' At Tallest Point Wall G5-C - Length 66' / Height 7' At Tallest Point","22205",,"CABIN BRANCH","AVE",,"CLARKSBURG","MD","20871","39.219472","-77.283635","
,  
(39.219472, -77.283635)"
"COMMERCIAL BUILDING","978645","CONSTRUCT","MISCELLANEOUS STRUCTURE","2021-12-27T10:12:06.000","2022-05-05T10:05:03.000","Issued","719","155232","Customer Wants To Use ePlans,Fishing Pier",,,,,,,,,"0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","988554","RESTORE AND / OR REPAIR","STORAGE BUILDING","2022-03-31T04:03:13.000","2022-05-05T03:05:13.000","Issued","2500","225000","Customer Wants To Use ePlans,Level 1 Alteration limited repair in kind for impact damage. Replace damaged purlins in kind, with associated steel deck. Replace one section of steel bent in kind. Replace one wall girt in kind associated with steel siding. replace existing concrete block in kind. Replace interior finishes in kind where damaged. Repair building envelope in kind where damaged.","15201",,"DISPLAY","CT",,"ROCKVILLE","MD","20850","39.104425","-77.147017","
,  
(39.104425, -77.147017)"
"COMMERCIAL BUILDING","983375","INSTALL","WIRELESS EQUIPMENT","2022-02-14T04:02:12.000","2022-05-04T10:05:20.000","Issued","100","50000","Install 3 antennas, 3 mounts, 2 cabinets, and ancillary equipment and remove 1 platform as per plans","35",,"DERWOOD","CIR",,"ROCKVILLE","MD","20850","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","990517","CONSTRUCT","MISCELLANEOUS STRUCTURE","2022-04-19T04:04:19.000","2022-05-04T08:05:59.000","Issued","166.89","10000","Customer Wants To Use ePlans,Install (2) freestanding signs.","2320",,"BROADBIRCH","DR",,"SILVER SPRING","MD","20904","39.05644","-76.960483","
,  
(39.05644, -76.960483)"
"COMMERCIAL BUILDING","968767","CONSTRUCT","EDUCATIONAL BUILDING","2021-09-29T04:09:20.000","2022-05-03T11:05:32.000","Issued","68497","35000000","Customer Wants To Use ePlans,The project consists of a new two-story elementary school with associated site improvements. Building 2&nbsp;- 991741&nbsp;","415",,"PRELUDE","DR",,"SILVER SPRING","MD","20901","39.039802","-77.001198","
,  
(39.039802, -77.001198)"
"COMMERCIAL BUILDING","974704","CONSTRUCT","RETAINING WALL","2021-11-17T11:11:45.000","2022-05-03T03:05:00.000","Issued","845","80000","Customer Wants To Use ePlans,PROJECT CONSISTS OF NEW RETAINING WALLS TO SUPPORT PROPOSED LOADING DOCK DRIVEWAY. WORK ASSOCIATED WITH THE LOADING DOCK ACCESS DRIVE (SITE PLAN AMENDMENT #81986065C) , LOADING DOCK (PERMIT #973693), AND INTERIOR BUILDING ALTERATIONS (PERMIT #970081) ARE NOT IN THE CONTRACT SCOPE AND SHALL BE REVIEWED UNDER SEPARATE PERMIT APPLICATIONS.","9603",,"MEDICAL CENTER","DR",,"ROCKVILLE","MD","20850","39.102761","-77.198406","
,  
(39.102761, -77.198406)"
"COMMERCIAL BUILDING","973693","ADD","BUSINESS BUILDING","2021-11-09T04:11:47.000","2022-05-02T11:05:37.000","Issued","402","180000","Customer Wants To Use ePlans,THE PROJECT CONSISTS OF A NEW EXTERIOR CONCRETE LOADING DOCK, WITH A PREASSEMBLED METAL CANOPY OVER IT, AND A CONCRETE STAIR DOWN TO GRADE. WORK ASSOCIATED WITH THE LOADING ACCESSWAY, RETAINING WALLS, AND INTERIOR BUILDING ALTERATIONS ARE NOT IN THE CONTRACT SCOPE AND SHALL BE REVIEWED UNDER SEPARATE PERMIT APPLICATIONS. INTERIOR BUILDING ALTERATION PERMIT IS # 970081.","9603",,"MEDICAL CENTER","DR",,"ROCKVILLE","MD","20850","39.102761","-77.198406","
,  
(39.102761, -77.198406)"
"COMMERCIAL BUILDING","982724","CONSTRUCT","TRAILER","2022-02-08T11:02:51.000","2022-05-02T11:05:12.000","Issued","4900","200000","Customer Wants To Use ePlans,Install (1) 7-wide trailer complex and (1) 4-wide trailer complex in existing paved parking lot. Water service will be via local refillable tank to be filled as needed. Waste service will be via tank to be emptied as needed.","9950",,"MEDICAL CENTER","DR",,"ROCKVILLE","MD","20850","39.098116","-77.203036","
,  
(39.098116, -77.203036)"
"COMMERCIAL BUILDING","985005","RESTORE AND / OR REPAIR","PLACE OF WORSHIP","2022-03-01T03:03:01.000","2022-05-02T10:05:12.000","Issued","62","65000","Customer Wants To Use ePlans,Repairs to bell tower framing, metal roof, siding, windows, doors and foundation. Install gutters.","22625",,"WHITES FERRY","RD",,"DICKERSON","MD","20842","39.16417","-77.474391","
,  
(39.16417, -77.474391)"
"COMMERCIAL BUILDING","989396","ADD","MULTIFAMILY DWELLING LOW RISE","2022-04-07T07:04:22.000","2022-05-02T02:05:11.000","Issued","86","10000","Customer Wants To Use ePlans,CONSTRUCT UTILITY SHED ADJACENT TO CONDO BUILDING","16102",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.123425","-77.166604","
,  
(39.123425, -77.166604)"
"COMMERCIAL BUILDING","986059","CONSTRUCT","TOWNHOUSE","2022-03-09T02:03:23.000","2022-04-29T10:04:58.000","Issued","3426","190000","Customer Wants To Use ePlans,MODEL ""A"" REF BACK 965074 U&amp;O # 386519","10260",,"GROSVENOR","PL",,"ROCKVILLE","MD","20852","39.023735","-77.106645","
,  
(39.023735, -77.106645)"
"COMMERCIAL BUILDING","986058","CONSTRUCT","TOWNHOUSE","2022-03-09T02:03:06.000","2022-04-29T10:04:30.000","Issued","3426","190000","Customer Wants To Use ePlans,MODEL ""A"" REF BACK 965074","10258",,"GROSVENOR","PL",,"ROCKVILLE","MD","20852","39.02371","-77.106695","
,  
(39.02371, -77.106695)"
"COMMERCIAL BUILDING","988749","CONSTRUCT","TOWNHOUSE","2022-04-03T10:04:13.000","2022-04-29T10:04:12.000","Issued","4262","267100","Customer Wants To Use ePlans,Amalyn lot 27C 27AC Ainsley Center kitchen referback to permit# 977841","9771",,"SANVITALIA","ST",,"BETHESDA","MD","20817","39.016451","-77.144773","
,  
(39.016451, -77.144773)"
"COMMERCIAL BUILDING","988750","CONSTRUCT","TOWNHOUSE","2022-04-03T10:04:09.000","2022-04-29T02:04:37.000","Issued","4423","272400","Customer Wants To Use ePlans,Amalyn lot 28C 27CC Camelia center kitchen referback to permit# 977834","9773",,"SANVITALIA","ST",,"BETHESDA","MD","20817","39.016519","-77.14478","
,  
(39.016519, -77.14478)"
"COMMERCIAL BUILDING","982963","INSTALL","WIRELESS EQUIPMENT","2022-02-09T02:02:12.000","2022-04-29T02:04:01.000","Issued","0","2500","AT&amp;T equipment upgrade. only swapping equipment","13900",,"PINEY MEETINGHOUSE","RD",,"ROCKVILLE","MD","20850","39.084111","-77.220354","
,  
(39.084111, -77.220354)"
"COMMERCIAL BUILDING","984523","INSTALL","MISCELLANEOUS STRUCTURE","2022-02-24T01:02:56.000","2022-04-29T01:04:34.000","Issued","217","13000","Customer Wants To Use ePlans,Install (1) DF Illuminated Monument Sign to read: Cabin Branch Center West 11'-6"" tall x 8'-6"" wide Electrical Permit # 984520 Sign Permit # 984111","22702",,"GOSNELL FARM","DR",,"BOYDS","MD","20841","39.228348","-77.289297","
,  
(39.228348, -77.289297)"
"COMMERCIAL BUILDING","974391","RESTORE AND / OR REPAIR","TOWNHOUSE","2021-11-15T04:11:49.000","2022-04-29T01:04:22.000","Issued","12800","55000","Customer Wants To Use ePlans,Remove existing shingles and replace with new shingles. REPAIR OF 2 BALCONIES .***&nbsp;PARENT PERMIT TO 984330 AND 984551*** ALL PERMITS WILL BE REVIEWED UNDER PLANS FOR 974391 IN EPLANS***","20117",,"LOCUSTDALE","DR",,"GERMANTOWN","MD","20876","39.186269","-77.236371","
,  
(39.186269, -77.236371)"
"COMMERCIAL BUILDING","984551","RESTORE AND / OR REPAIR","TOWNHOUSE","2022-02-24T03:02:29.000","2022-04-29T01:04:13.000","Issued","48","9500","Customer Wants To Use ePlans,Demo existing balcony and install new. PARENT PERMIT 974391 - PLANS WILL BE REVIEWED IN EPLANS UNDER 974391","20113",,"LOCUSTDALE","DR",,"GERMANTOWN","MD","20876","39.186348","-77.23646","
,  
(39.186348, -77.23646)"
"COMMERCIAL BUILDING","984330","RESTORE AND / OR REPAIR","TOWNHOUSE","2022-02-23T11:02:08.000","2022-04-29T01:04:11.000","Issued","48","8000","Customer Wants To Use ePlans,Demo existing balcony and install new.***&nbsp;CHILD PERMIT TO 974391*** BOTH PERMITS WILL BE REVIEWED UNDER PLANS FOR 974391 IN EPLANS***","11405",,"APPLEDOWRE","WAY",,"GERMANTOWN","MD","20876","39.186285","-77.236601","
,  
(39.186285, -77.236601)"
"COMMERCIAL BUILDING","984798","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2022-02-28T11:02:16.000","2022-04-27T11:04:03.000","Issued","22803","735610","Customer Wants To Use ePlans,Fire damage repair to original condition to units A, B, E, F, I, J, N. And rebuild units C, D, G, H, K, L, O to match existing prior to fire damage. Minor framing repair to stair hall breezeway common area.( see scope of work on Cover Sheet A-0.0","13111",,"MILLHAVEN","PL",,"GERMANTOWN","MD","20874","39.149819","-77.276644","
,  
(39.149819, -77.276644)"
"COMMERCIAL BUILDING","988751","CONSTRUCT","TOWNHOUSE","2022-04-03T10:04:28.000","2022-04-27T10:04:54.000","Issued","5284","327700","Customer Wants To Use ePlans,Amalyn lot 29C 27LR Layton rear kitchen referback to permit# 977840","9775",,"SANVITALIA","ST",,"BETHESDA","MD","20817","39.016587","-77.144791","
,  
(39.016587, -77.144791)"
"COMMERCIAL BUILDING","985173","CONSTRUCT","MISCELLANEOUS STRUCTURE","2022-03-02T10:03:01.000","2022-04-27T10:04:16.000","Issued","74582","3626000","Customer Wants To Use ePlans,37,291 SQUARE FEET ELEVATED TENNIS COURT WITH PARKING UNDERNEATH. MCPS FEE EXEMPT","1901",,"RANDOLPH","RD",,"SILVER SPRING","MD","20902","39.066434","-77.038644","
,  
(39.066434, -77.038644)"
"COMMERCIAL BUILDING","986064","CONSTRUCT","TOWNHOUSE","2022-03-09T02:03:13.000","2022-04-27T03:04:20.000","Issued","3356","190000","Customer Wants To Use ePlans,MODEL ""D"" REF BACK 965078","10266",,"GROSVENOR","PL",,"ROCKVILLE","MD","20852","39.023822","-77.10647","
,  
(39.023822, -77.10647)"
"COMMERCIAL BUILDING","986063","CONSTRUCT","TOWNHOUSE","2022-03-09T02:03:58.000","2022-04-27T03:04:20.000","Issued","3332","190000","Customer Wants To Use ePlans,MODEL ""B"" REF BACK 965077","10264",,"GROSVENOR","PL",,"ROCKVILLE","MD","20852","39.023788","-77.106535","
,  
(39.023788, -77.106535)"
"COMMERCIAL BUILDING","988724","CONSTRUCT","TOWNHOUSE","2022-04-03T07:04:14.000","2022-04-27T03:04:19.000","Issued","4262","267100","Customer Wants To Use ePlans,Amalyn lot 22C 27AC AINSLEY Mid kitchen referback to Permit # 977841","9757",,"SANVITALIA","ST",,"BETHESDA","MD","20817","39.016188","-77.144747","
,  
(39.016188, -77.144747)"
"COMMERCIAL BUILDING","986060","CONSTRUCT","TOWNHOUSE","2022-03-09T02:03:23.000","2022-04-27T03:04:08.000","Issued","3426","190000","Customer Wants To Use ePlans, Lot# 38 ""A"" REF BACK 965074","10262",,"GROSVENOR","PL",,"ROCKVILLE","MD","20852","39.023761","-77.106589","
,  
(39.023761, -77.106589)"
"COMMERCIAL BUILDING","982658","RESTORE AND / OR REPAIR","GARAGE","2022-02-08T07:02:56.000","2022-04-26T12:04:21.000","Issued","1200","85288","Customer Wants To Use ePlans,Work is for concrete repairs to an existing parking garage. Layout and use of the garage will not change. No sprinkler, fire alarm, HVAC or electrical changes are being made.","6701",,"DEMOCRACY","BLVD",,"BETHESDA","MD","20817","39.022656","-77.136918","
,  
(39.022656, -77.136918)"
"COMMERCIAL BUILDING","944600","RESTORE AND / OR REPAIR","MISCELLANEOUS STRUCTURE","2021-03-08T01:03:12.000","2022-04-26T02:04:57.000","Issued","1200","0","Customer Wants To Use ePlans,Existing structure built 2001 suitable for office or residence,6 parkings, application for residential Use and Occupancy","4710",,"ROSEDALE","AVE",,"BETHESDA","MD","20814","38.992554","-77.09505","
,  
(38.992554, -77.09505)"
"COMMERCIAL BUILDING","967952","CONSTRUCT SHEETING/SHORING","COMMERCIAL MISCELLANEOUS STRUC","2021-09-22T12:09:27.000","2022-04-26T02:04:42.000","Issued","63335","175000","Customer Wants To Use ePlans,Sheeting and Shoring related to COMBUILD 959874 Foundation to Grade and COMBUILD 966001 future 4 storied apartment building.","3929",,"LANDMARK","CT",,"CHEVY CHASE","MD","20815","38.994218","-77.078772","
,  
(38.994218, -77.078772)"
"COMMERCIAL BUILDING","980542","ADD","ASSEMBLY BUILDING","2022-01-19T11:01:42.000","2022-04-26T01:04:07.000","Issued","20","1000","Customer Wants To Use ePlans,foundation only for ground sign","10700",,"GEORGIA","AVE",,"SILVER SPRING","MD","20902","39.030243","-77.048306","
,  
(39.030243, -77.048306)"
"COMMERCIAL BUILDING","977646","CONSTRUCT","TRAILER","2021-12-15T03:12:43.000","2022-04-26T01:04:06.000","Issued","4320","25000","Customer Wants To Use ePlans,Trailers for Showroom and Sales office for car dealer.","3211",,"AUTOMOBILE","BLVD",,"SILVER SPRING","MD","20904","39.078803","-76.945708","
,  
(39.078803, -76.945708)"
"COMMERCIAL BUILDING","966409","CONSTRUCT","RETAINING WALL","2021-09-09T08:09:09.000","2022-04-25T07:04:09.000","Issued","17172","1030320","Customer Wants To Use ePlans,Retaining walls at Woodward High School, a MCPS project run by the CM, Hess Construction. We are a contractor for the CM doing utility and earthwork.","11211",,"OLD GEORGETOWN","RD",,"ROCKVILLE","MD","20852","39.038363","-77.122348","
,  
(39.038363, -77.122348)"
"COMMERCIAL BUILDING","988723","CONSTRUCT","TOWNHOUSE","2022-04-03T07:04:52.000","2022-04-25T04:04:41.000","Issued","5373","331500","Customer Wants To Use ePlans,Amalyn lot 21C 27MC Madera Mid kitchen Referback # 977835","9755",,"SANVITALIA","ST",,"BETHESDA","MD","20817","39.01611","-77.144742","
,  
(39.01611, -77.144742)"
"COMMERCIAL BUILDING","981184","INSTALL","WIRELESS EQUIPMENT","2022-01-25T10:01:56.000","2022-04-22T12:04:45.000","Issued","0","25000","The scope of work includes removing (6) existing antennas and (3) TMAs. Installing (6) new antennas and (6) new RRHs on an existing monopole. T-Mobile will be removing (1) existing cabinet and installing (2) new cabinets on the ground.","15430",,"OLD COLUMBIA","PIKE",,"BURTONSVILLE","MD","20866","39.109196","-76.93597","
,  
(39.109196, -76.93597)"
