"name","address1","address2","city","zip","inspectiondate","inspectionresults","violation1","violation2","violation3","violation4","violation5","violation6a","violation6b","violation7a","violation7b","violation8","violation9","violation20","violation22","nutritional_labeling","violationtransfat","violationsmoking","inspectiontype","organization","category","type","latitude","longitude"
"AUTUMN LAKE HEALTHCARE AT ARCOLA","901 ARCOLA AVE",,"SILVER SPRING","20902","2022-07-25T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Change of Ownership - Environmental","SMV SILVER SPRING LLC","Nursing Home","Food","39.0368","-77.025"
"ARAT KILO MARKET AND RESTAURANT","818 EASLEY ST.",,"SILVER SPRING","20910","2022-07-28T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","Not applicable","In Compliance","In Compliance","Monitoring","HELINA ASEGED & SONS, LLC.","Restaurant","Food","38.9939","-77.0238"
"BROOKLYN'S DELI","1091 SEVEN LOCKS RD.",,"POTOMAC","20854","2020-10-05T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring w/Complaint Investigation","BROOKLYN DELI POTOMAC","Restaurant","Food","39.0616","-77.1591"
"CLOVERLY AUTO CARE","15501 NEW HAMPSHIRE AVE",,"SILVER SPRING","20905","2020-10-07T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Environmental","VARIETY SERVICE, LLC","Market","Food","39.1099","-76.9962"
"GENERAL NUTRITION CENTER #5120","22705 CLARKSBURG RD","STE 914","CLARKSBURG","20871","2021-12-29T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Visit/No Action","GNC HOLDING LLC","Market","Food","39.2286","-77.2873"
"SUBWAY #59327","12011 SNOWDEN FARM RD #E",,"CLARKSBURG","20811","2022-03-08T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","Out of Compliance","Monitoring","CLARKSBURG SUBWAY, LLC","Restaurant","Food","39.2288","-77.2506"
"PIZZA HUT","9200 NEW HAMPSHIRE AVE",,"SILVER SPRING","20903","2022-07-27T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","CHAAC PIZZA NORTHEAST LLC","Restaurant","Food","39.0063","-76.981"
"ADARASH MARKET","11249 NEW HAMPSHIRE AVE",,"SILVER SPRING","20904","2022-03-04T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","ADARASH MARKET  INC","Market","Food","39.0414","-76.9879"
"DUNKIN DONUTS/BASKIN-ROBINS #357488","18006 MATENY RD",,"GERMANTOWN","20874","2022-05-12T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","LUIS GROUP SEVENTEEN LLC","Market","Food","39.1476","-77.2747"
"7-ELEVEN #37157A","1701 ROCKVILLE PK",,"ROCKVILLE","20852","2022-05-12T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","B2B2, INC","Market","Food","39.0613","-77.1244"
"COAL FIRE","116 MAIN ST.",,"GAITHERSBURG","20878","2022-05-12T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","COAL FIRE PIZZA OF KENTLANDS, LLC.","Restaurant","Food","39.1243","-77.2375"
"GIANT FOOD #0135","3860 INTERNATIONAL DR.",,"SILVER SPRING","20906","2022-05-12T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Complaint Invest w/Comprehensive","GIANT OF MARYLAND, LLC","Market","Food","39.102","-77.0751"
"HEBREW HOME OF GW - RING","1801 E. JEFFERSON ST",,"ROCKVILLE","20852","2022-03-07T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","UNIDINE LIFESTYLES LLC","Assisted Living","Food","39.0563","-77.127"
"PANSA LLENA","11279-A NEW HAMPSHIRE AVE.",,"SILVER SPRING","20910","2022-03-03T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","RED GROUP, INC.","Restaurant","Food","39.0421","-76.9877"
"DOGFISH HEAD ALE HOUSE","800 WEST DIAMOND AVE.",,"GAITHERSBURG","20878","2020-10-07T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","Not applicable","In Compliance","In Compliance","Monitoring","JMGM GROUP, LLC","Restaurant","Food","39.1419","-77.217"
"CORNED BEEF KING","1900 ROCKVILLE PIKE",,"ROCKVILLE","20852","2020-10-07T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Pre-Opening - Environmental","UFEDUS LLC","Restaurant","Food","39.0593","-77.1209"
"SAFEWAY #1565","15411 NEW HAMPSHIRE AVE",,"SILVER SPRING","20905","2020-10-07T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring w/Complaint Investigation","NAI SATURN EASTERN LLC","Market","Food","39.1084","-76.9962"
"PACIFICA CAF�","621 CENTER POINT WAY",,"GAITHERSBURG","20878","2022-05-16T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","Not applicable","In Compliance","In Compliance","Monitoring","TASTE OF HONG KONG INC","Restaurant","Food","39.1216","-77.234"
"TRATTORIA DA LINA","7000 CARROLL AVE",,"TAKOMA PARK","20912","2021-02-17T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","MARCELLO MINNA / MINNA LLC","Restaurant","Food","38.9748","-77.0123"
"WHOLE FOODS MARKET #10180","316 KENTLANDS BLVD.",,"GAITHERSBURG","20878","2022-05-05T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","WHOLE FOODS MARKET GROUP, INC.","Market","Food","39.1228","-77.2378"
"STAPLES THE OFFICE SUPERSTORE #177","6800 WISCONSIN AVE.",,"BETHESDA","20815","2022-05-16T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","OFFICE SUPERSTORE EAST LLC","Market","Food","38.9776","-77.0911"
"TERIYAKI EXPRESS","405 C NORTH FREDERICK AVE",,"GAITHERSBURG","20877","2022-03-07T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","JW 401 FREDERICK LLC","Restaurant","Food","39.1465","-77.2038"
"DON POLLO OF GERMANTOWN","21040-A FREDERICK RD",,"GERMANTOWN","20876","2021-03-09T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","DON POLLO OF GERMANTOWN LLC","Restaurant","Food","39.2009","-77.2467"
"LEBANESE TAVERNA CAF�","115 A GIBBS ST",,"ROCKVILLE","20850","2022-01-10T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Fire Call","LEBANESE TAVERNA GROUP","Restaurant","Food","39.0859","-77.1518"
"STARBUCKS COFFEE #07821","14941 SHADY GROVE RD.",,"ROCKVILLE","20850","2021-11-16T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","STARBUCKS CORP LICENSE SERVICE","Restaurant","Food","39.098","-77.1926"
"NISHIKI SUSHI","328 MAIN STREET",,"GAITHERSBURG","20878","2021-02-23T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","CBK COP","Restaurant","Food","39.1216","-77.2379"
"STARBUCKS COFFEE #00709","1621 ROCKVILLE PK.",,"ROCKVILLE","20852","2022-05-10T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","STARBUCKS CORP LICENSE SERVICE","Restaurant","Food","39.0628","-77.1275"
"GREENWOOD ELEMENTARY","3336 GOLDMINE RD.",,"BROOKEVILLE","20833","2022-03-04T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","MONTGOMERY COUNTY PUBLIC SCHOOLS","Public School- Elementary","Food","39.1654","-77.0645"
"WILMA BAKES CAKES","10453 METROPOLITAN AVE",,"KENSINGTON","20895","2022-05-13T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","ROBIN WALKER","Caterer","Food","39.0274","-77.0709"
"WALGREEN #18255","13307 NEW HAMPSHIRE AVE",,"SILVER SPRING","20904","2022-03-07T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","WALGREEN CO","Market","Food","39.0741","-77.0017"
"7-ELEVEN #23696","650 UNIVERSITY BLVD E",,"SILVER SPRING","20901","2021-10-19T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","YOHANA INC","Market","Food","39.0002","-76.9949"
