"licensetype","licenseno","issueddate","expiredate","applicant","additionalapplicant","organization","businessname","addr1","addr2","city","state","zip","telephone","geolocation"
"BUILDING CONTRACTORS LICENSE","BC3445","1998-02-03T12:02:00.000","2008-02-03T12:02:00.000","JOHN ST. ANGELO","ST. ANGELO","ADVANTAGE CONSTRUCTION SVC.INC",,"11808  MORNING STAR  DRIVE",,"GERMANTOWN","MD","20876","(301)674-2527x","POINT (-77.247708 39.218039)"
"BUILDING CONTRACTORS LICENSE","BC2766","1997-07-09T12:07:00.000","2001-07-09T12:07:00.000","ALI RAISSI","RAISSI","ALI RAISSI",,"9313  EMORY GROVE  ROAD",,"GAITHERSBURG","MD","20877","(301)869-2856x","POINT (-77.193755 39.161273)"
"BUILDING CONTRACTORS LICENSE","BC2150","1998-12-05T12:12:00.000","2008-12-05T12:12:00.000","COURTNEY CAMP","CAMP","C.T. CAMP CONSTRUCTION CO.,INC",,"1125 BRIGGS CHANEY ROAD",,"SILVER SPRING","MD","20905","(301)384-2248x","POINT (-76.988085 39.104545)"
"BUILDING CONTRACTORS LICENSE","BC2551","1995-06-11T12:06:00.000","1997-06-11T12:06:00.000","_ SCOTT C LOOMIS GENERAL CONTRACTOR","SCOTT C LOOMIS GENERAL CONTRACTOR",,,"003012  DUBARRY  LANE",,"BROOKEVILLE","MD","20833",,"POINT (-77.061909 39.171383)"
"BUILDING CONTRACTORS LICENSE","BC3565","2000-07-11T03:07:00.000","2008-07-11T12:07:00.000","BENITA BERMAN","JBC BUILDERS, INC.","JBC BUILDERS, INC.",,"4701 WILLARD AVENUE,#1026",,"CHEVY CHASE","MD","20815","(703)930-5610x","POINT (-77.093644 38.96276)"
"BUILDING CONTRACTORS LICENSE","BC3033","1999-04-12T12:04:00.000","2013-04-12T12:04:00.000","JOEL SOMMER","SOMMER HOMES, INC.","SOMMER HOMES, INC.",,"8120  SPLIT OAK  DRIVE",,"BETHESDA","MD","20817","(301)365-2071x","POINT (-77.166176 38.998662)"
"BUILDING CONTRACTORS LICENSE","BC227474","2020-01-09T11:01:40.000","2024-01-09T11:01:40.000","_ PAVILION REAL ESTATE, LLC","PAVILION REAL ESTATE, LLC",,,"4414 Hallet Street",,"Rockville","MD","20853","(202)740-6708","POINT (-77.088808 39.071875)"
"BUILDING CONTRACTORS LICENSE","BC3321","1997-11-09T12:11:00.000","1999-11-09T12:11:00.000","ROBERT JORDAN","ROBERT B. JORDAN CO., INC.","ROBERT B. JORDAN CO., INC.",,"7001  NATIVE DANCER  CT",,"FAIRFAX STATION","VA","22039","(703)729-1000x","POINT (-77.314388 38.760195)"
"BUILDING CONTRACTORS LICENSE","BC2965","1997-10-06T12:10:00.000","2023-10-06T12:10:00.000","_ BURNETT DEVELOPMENT LLC","BURNETT",,,"10525 DICKENS WAY",,"WOODSTOCK","MD","21163","(410)465-3372x","POINT (-76.878098 39.310837)"
"BUILDING CONTRACTORS LICENSE","BC223256","2018-10-12T12:10:00.000","2022-10-12T12:10:00.000","_ SPACE UNLIMITED, LLC","SPACE UNLIMITED, LLC","SPACE UNLIMITED, LLC",,"10820 DOUGLAS AVENUE",,"SILVER SPRING","MD","20902","(703)507-3916","POINT (-77.050117 39.031886)"
"BUILDING CONTRACTORS LICENSE","BC3767","2004-06-03T09:06:00.000","2016-06-02T12:06:00.000","ALAN ABRAMS","ABRAMS","ABRAMS DESIGN BUILD, LLC",,"6411 ORCHARD AVENUE","SUITE 102","TAKOMA PARK","MD","20912","(301)270-6380","POINT (-77.002122 38.968684)"
"BUILDING CONTRACTORS LICENSE","BC3458","1998-05-06T12:05:00.000","2000-05-06T12:05:00.000","WILLIAM WYGANT, JR.","WYGANT CONSTRUCTION","WYGANT CONSTRUCTION",,"1425  GROUSE  COURT",,"FREDERICK","MD","27703","(301)696-0791x","POINT (-77.462953 39.413719)"
"BUILDING CONTRACTORS LICENSE","BC227650","2020-03-25T01:03:48.000","2022-03-25T01:03:48.000","WAYNE DAVID & LEPING JIA WALLACE","WALLACE",,,"7711 MACARTHUR BLVD",,"CABIN JOHN","MD","20818","(703)298-5980","POINT (-77.159741 38.973829)"
"BUILDING CONTRACTORS LICENSE","BC3284","1995-04-06T12:04:00.000","1997-04-06T12:04:00.000","_ PINNACLE CONSTRUCTION CO INC","PINNACLE CONSTRUCTION CO INC",,,"000501  EQUUS  DR",,"ELDERSBURG","MD","21784",,"POINT (-77.016686 39.431941)"
"BUILDING CONTRACTORS LICENSE","BC3355","1998-08-07T12:08:00.000","2014-08-07T12:08:00.000","KENNETH MALM    PRESIDENT, CRAFTSTAR HOMES INC.","CRAFTSTAR HOMES, INC.","CRAFTSTAR HOMES, INC.",,"1355 Beverly Road","Suite 330","MCLEAN","VA","22101","(703)827-5045x","POINT (-77.177751 38.936807)"
"BUILDING CONTRACTORS LICENSE","BC2661","1997-03-01T12:03:00.000","2003-12-21T12:12:00.000","MARTIN WINEPOL","WINEPOL CONSTRUCTION CO.","WINEPOL CONSTRUCTION CO.",,"017707  CASHELL  ROAD",,"ROCKVILLE","MD","20853","(301)598-7838x","POINT (-77.094323 39.146762)"
"BUILDING CONTRACTORS LICENSE","BC226871","2019-06-13T11:06:20.000","2021-06-13T11:06:20.000","Luis Chevez","Chevez",,,"11511 Glen Road",,"Potomac","MD","20854","(702)491-9598","POINT (-77.237753 39.051337)"
"BUILDING CONTRACTORS LICENSE","BC3636","2001-11-07T11:11:00.000","2015-11-06T12:11:00.000","DOUGLAS NEWCOMER","NEWCOMER","TRIM PLUS",,"220 VESTFIELD ROAD",,"STEVENSVILLE","MD","21666","(301)370-5199x","POINT (-76.357003 38.943462)"
"BUILDING CONTRACTORS LICENSE","BC3410","1999-08-05T12:08:00.000","2009-05-02T12:05:00.000","PHYLLIS MICHAELS","CRESCENDO HOMES, LLC","CRESCENDO HOMES, LLC",,"4938 HAMPDEN LANE,","STE 465","BETHESDA","MD","20814","(301)654-0871x","POINT (-77.097801 38.982676)"
"BUILDING CONTRACTORS LICENSE","BC3816","2005-04-13T12:04:00.000","2012-05-13T12:05:00.000","STEVEN WEST","STEVE WEST CONSTRUCTION, INC.","STEVE WEST CONSTRUCTION, INC.",,"10600 WHISKEY ROAD",,"IJAMSVILLE","MD","21754","(301)471-7819x","POINT (-77.294151 39.363528)"
"BUILDING CONTRACTORS LICENSE","BC0206","1998-08-01T12:08:00.000","2008-08-01T12:08:00.000","RICHARD DIMAIO","DIMAIO","DIMAIO BROTHERS, INC.",,"4515 GREAT OAK ROAD",,"ROCKVILLE","MD","20853","(301)460-5529x","POINT (-77.09082 39.100921)"
"BUILDING CONTRACTORS LICENSE","BC227537","2020-02-04T02:02:40.000","2024-02-04T02:02:40.000","_ ENVIROCARE, LLC","ENVIROCARE, LLC",,"EnviroBuild Construction","11821 Parklawn Drive, Suite 130",,"Rockville","MD","20852","(301)760-4579","POINT (-77.103588 39.050415)"
"BUILDING CONTRACTORS LICENSE","BC1087","1998-08-12T12:08:00.000","2004-08-12T12:08:00.000","PAUL MCGEE","MCGEE","PAUL E. MCGEE",,"5000  BREADY  ROAD",,"ROCKVILLE","MD","20853","(301)924-2578x","POINT (-77.099607 39.150774)"
"BUILDING CONTRACTORS LICENSE","BC2448","1997-06-22T12:06:00.000","2001-06-22T12:06:00.000","IWATA SHUNICHIRO","SHUNICHIRO","AOKI HOMES",,"9194 RED BRANCH ROAD",,"COLUMBIA","MD","21045","(410)964-3255x","POINT (-76.827182 39.230578)"
"BUILDING CONTRACTORS LICENSE","BC228865","2021-12-08T03:12:46.000","2023-12-08T03:12:46.000","Think Make Build LLC","Think Make Build LLC",,,"420 Chinquapin Round Road","Suite 2-I","Annapolis","MD","21401","(877)923-9634","POINT (-76.524804 38.975282)"
"BUILDING CONTRACTORS LICENSE","BC3795","2004-12-08T08:12:19.000","2008-12-08T08:12:19.000","THOMAS PANICHAS","PANICHAS","PROGRESSIVE DESIGN & CONST,LLC",,"2628 URBANA PIKE",,"IJAMSVILLE","MD","21754","(301)607-4011x","POINT (-77.322565 39.306744)"
"BUILDING CONTRACTORS LICENSE","BC3714","2003-05-06T01:05:00.000","2005-05-06T12:05:00.000","ERIC PILKA","OAKMONT HOMES","OAKMONT HOMES",,"178 RIVER PARK DRIVE",,"GREAT FALLS","VA","22066","(703)759-6737x","POINT (-77.285829 39.034114)"
"BUILDING CONTRACTORS LICENSE","BC3041","1999-05-10T12:05:00.000","2015-05-10T12:05:00.000","DAVID SWANN","SWANN","DAVID A.SWANN GENERAL CONTRACT",,"14751  ADDISON  WAY",,"WOODBINE","MD","21797","(443)324-7075x","POINT (-77.028275 39.325008)"
"BUILDING CONTRACTORS LICENSE","BC3263","1994-11-03T12:11:00.000","1996-11-03T12:11:00.000","_ ROCKWOOD HOMES INC","ROCKWOOD HOMES INC",,,"013447  NEW HAMPSHIRE  AVE",,"SILVER SPRING","MD","20904",,"POINT (-77.001554 39.077209)"
"BUILDING CONTRACTORS LICENSE","BC4036","2011-02-04T10:02:00.000","2020-10-12T12:10:00.000","_ STIRLING HOMES AND DEVELOPMENT, LLC","SADLER",,,"20901 NEW HAMPSHIRE AVENUE",,"BROOKEVILLE","MD","20833","(301)974-4899x","POINT (-77.024864 39.199754)"
"BUILDING CONTRACTORS LICENSE","BC0938","1999-02-17T12:02:00.000","2023-02-17T12:02:00.000","_ CalAtlantic Group, Inc.","CalAtlantic Group, Inc.",,"Calatlantic Homes","14280 PARK MEADOW DRIVE","SUITE 108","CHANTILLY","VA","20151","(703)449-6500","POINT (-77.439996 38.873139)"
"BUILDING CONTRACTORS LICENSE","BC3635","2001-11-06T12:11:38.000","2009-11-06T12:11:38.000","DOMENICK MINGIONE, JR.","MINGIONE, JR.","MASTERCRAFT HOMES, INC.",,"35447 MILLVILLE ROAD",,"MIDDLEBURG","VA","20117","(540)687-3846x","POINT (-77.77942 38.990146)"
"BUILDING CONTRACTORS LICENSE","BC3901","2006-11-15T04:11:00.000","2016-12-10T12:12:00.000","_ BURNING TREE BUILDERS, INC.","LUELSDORFF","BURNING TREE BUILDERS, INC.",,"7962 OLD GEORGETOWN ROAD","SUITE 3B","BETHESDA","MD","20814","(202)345-2770x","POINT (-77.101348 38.989032)"
"BUILDING CONTRACTORS LICENSE","BC228504","2021-05-12T09:05:11.000","2023-05-12T09:05:11.000","_ MIGUEL E DELGADO","MIGUEL E DELGADO",,,"10 Nantucket Court",,"Rockville","MD","20854","(240)888-0233","POINT (-77.193964 39.034059)"
"BUILDING CONTRACTORS LICENSE","BC1010","1998-04-28T12:04:00.000","2001-04-28T12:04:00.000","JAMES IMPARA","IMPARA","IMPARA CONSTRUCTION, INC.",,"000208  HARRISON  STREET",,"ROCKVILLE","MD","20850","(301)762-2345x","POINT (-77.157225 39.085338)"
"BUILDING CONTRACTORS LICENSE","BC222824","2016-04-06T03:04:07.000","2018-04-06T03:04:07.000","_ WOODSIDE PARK PARTNERS, LLC","BALIAN FAMILY TRUST","WOODSIDE PARK PARTNERS, LLC",,"6110 EXECUTIVE BLVD., SUITE 430",,"ROCKVILLE","MD","20852","(301)864-6500","POINT (-77.125002 39.048557)"
"BUILDING CONTRACTORS LICENSE","BC3476","1998-09-02T12:09:00.000","2004-09-02T12:09:00.000","SPENCER BOSTON","BOSTON CONSTRUCTION","BOSTON CONSTRUCTION",,"3405  NORBECK  ROAD",,"SILVER SPRING","MD","20906","(301)924-3963x","POINT (-77.067834 39.112778)"
"BUILDING CONTRACTORS LICENSE","BC3387","1999-04-01T12:04:00.000","2023-04-01T12:04:00.000","_ LEGEND CONSTRUCTION, INC.","LEGEND CONSTRUCTION, INC.","Legend Construction, Inc.","Laurence Cafritz Builders",,"7520 HAMPDEN LANE","BETHESDA","MD","20814","(301)320-0125x","POINT (-77.102949 39.003061)"
"BUILDING CONTRACTORS LICENSE","BC3766","2004-06-03T07:06:00.000","2010-06-02T12:06:00.000","KAZEM ALAVI","ALAVI","EASTA, INC.",,"6105 SHADY OAK LANE",,"BETHESDA","MD","20817","(301)760-7330x","POINT (-77.123153 38.976506)"
"BUILDING CONTRACTORS LICENSE","BC2426","1995-05-07T12:05:00.000","1997-05-07T12:05:00.000","_ OMNI CONSTRUCTION INC","OMNI CONSTRUCTION INC",,,"007500  OLD GEORGETOWN  RD",,"BETHESDA","MD","20814",,"POINT (-77.094939 38.985196)"
"BUILDING CONTRACTORS LICENSE","BC2504","1999-01-23T12:01:00.000","2005-01-23T12:01:00.000","FARHAD MEMARSADEGHI","MEMARSADEGHI","ADMAR CONSTRUCTION, INC.",,"141 WEST PATRICK STREET",,"FREDERICK","MD","21701","(301)694-4600x","POINT (-77.413899 39.414211)"
"BUILDING CONTRACTORS LICENSE","BC229274","2022-06-10T10:06:52.000","2024-06-10T10:06:52.000","_ 6412 HIGHLAND DRIVE LLC","6412 HIGHLAND DRIVE LLC",,,"8750 Broockville Road",,"Silver Spring","MD","20910","(301)588-4747","POINT (-77.055674 38.999356)"
"BUILDING CONTRACTORS LICENSE","BC4024","2010-10-11T04:10:00.000","2022-10-11T12:10:00.000","_ BROOKMONT GENERAL CONSTRUCTION, LLC","BROOKMONT GENERAL CONSTRUCTION, LLC",,,"20554 Meadow Island Place",,"STERLING","VA","20165","(703)444-2427","POINT (-77.356102 39.045914)"
"BUILDING CONTRACTORS LICENSE","BC4006","2010-05-06T04:05:00.000","2012-05-04T12:05:00.000","ANDREW SPANINIS","MONROVIA REALTY GROUP, LLC","MONROVIA REALTY GROUP, LLC",,"12350 WELLER ROAD",,"MONROVIA","MD","21770","(410)418-8850x","POINT (-77.232133 39.343743)"
"BUILDING CONTRACTORS LICENSE","BC2531","1994-09-28T12:09:00.000","2020-01-05T12:01:00.000","_ KEHOE CONSTRUCTION, LLC","KEHOE CONSTRUCTION, LLC","KEHOE CONSTRUCTION",,"4220 DRESDEN STREET",,"KENSINGTON","MD","20895","(301)440-3406x","POINT (-77.084001 39.021696)"
"BUILDING CONTRACTORS LICENSE","BC3241","1994-08-01T12:08:00.000","1996-08-01T12:08:00.000","_ B F R CONSTRUCTION CO","B F R CONSTRUCTION CO",,,"000921  GLYNDON  STSE",,"VIENNA","VA","22180",,"POINT (-77.248811 38.895651)"
"BUILDING CONTRACTORS LICENSE","BC224133","2017-10-04T12:10:29.000","2019-10-04T12:10:29.000","_ Next Life Companies, LLC","Next Life Companies, LLC",,,"3148 Plyers Mill Rd.",,"Kensington","MD","20895","(301)793-7610","POINT (-77.063875 39.029417)"
"BUILDING CONTRACTORS LICENSE","BC3904","2006-12-06T08:12:08.000","2008-12-06T08:12:08.000","C. DEAN PATRINELY","PATRINELY","CRIMSON 8400 BETHESDA, LLC",,"7401 WISCONSIN AVENUE,","4TH FLOOR","BETHESDA","MD","20814","(301)968-4000x","POINT (-77.093895 38.983918)"
"BUILDING CONTRACTORS LICENSE","BC3980","2019-03-04T12:03:00.000","2021-03-04T12:03:00.000","_ TALON CONSTRUCTION, INC.","DEIULIIS","TALON CONSTRUCTION, INC.",,"302-E 4TH STREET",,"FREDERICK","MD","21701","(301)620-8604x","POINT (-77.403286 39.418642)"
"BUILDING CONTRACTORS LICENSE","BC3142","1998-10-09T12:10:00.000","2008-10-09T12:10:00.000","RONALD LETHBRIDGE","CLASSIC COMMUNITY BUILDING COR","CLASSIC COMMUNITY BUILDING COR",,"8120 WOODMONT AVENUE,","SUITE 300","BETHESDA","MD","20814","(301)913-0404x","POINT (-77.096753 38.991461)"
"BUILDING CONTRACTORS LICENSE","BC2951","1999-07-11T12:07:00.000","2007-07-11T12:07:00.000","PHILIP STEVENS, JR.","PHILLIPS STEVENS & ASSOCIATES,","PHILLIPS/STEVENS & ASSOCIATES",,"003905  NATIONAL  DRIVE,","SUITE 100","BURTONSVILLE","MD","20866","(301)421-1700x","POINT (-76.931894 39.112852)"
"BUILDING CONTRACTORS LICENSE","BC2202","1998-09-15T12:09:00.000","2004-09-15T12:09:00.000","DAVID WEISS","DUMONT DEVELOPMENT CO., INC.","DUMONT DEVELOPMENT CO., INC.",,"000801  WAYNE  AVENUE","SUITE 301","SILVER SPRING","MD","20910","(301)565-0886x","POINT (-77.022144 38.99696)"
"BUILDING CONTRACTORS LICENSE","BC2668","1998-07-31T12:07:00.000","2004-07-30T12:07:00.000","MARIA MARTINEZ-PATTERSON","P AND P GENERAL CONTRACTORS","P AND P GENERAL CONTRACTORS",,"018209  HOLLINGSWORTH  DRIVE",,"ROCKVILLE","MD","20855","(301)948-7132x","POINT (-77.136061 39.153921)"
"BUILDING CONTRACTORS LICENSE","BC3399","1997-05-06T12:05:00.000","1999-05-06T12:05:00.000","_ TRINITY CUSTOM HOMES, INC.","TRINITY CUSTOM HOMES, INC.",,,"6212  DEVON  DR",,"COLUMBIA","MD","21044",,"POINT (-76.870926 39.205002)"
"BUILDING CONTRACTORS LICENSE","BC4040","2011-04-05T05:04:00.000","2013-04-05T12:04:00.000","ALAN HALLE","SHC LAND CONSULTANTS CORP.","SHC LAND CONSULTANTS CORP.",,"1651 CROFTON BLVD.","#7","CROFTON","MD","21114","(301)261-0900x","POINT (-76.697949 39.016969)"
"BUILDING CONTRACTORS LICENSE","BC3515","1999-06-13T12:06:00.000","2001-06-13T12:06:00.000","MARK CALDER","NDS CONSTRUCTION CO., LLC.","NDS CONSTRUCTION CO., INC.",,"11004  CONTI  PLACE",,"SILVER SPRING","MD","20902","(301)649-1330x","POINT (-77.023773 39.03715)"
"BUILDING CONTRACTORS LICENSE","BC229248","2022-05-11T02:05:44.000","2024-05-11T02:05:44.000","Sadegh Khoshdel Nikkhoo & Seyedeh Maryam Vahdati","Sadegh Khoshdel Nikkhoo & Seyedeh Maryam Vahdati",,,"6215 Stardust Lane",,"Bethesda","MD","20817","(240)479-5627","POINT (-77.126529 38.973506)"
"BUILDING CONTRACTORS LICENSE","BC225761","2018-07-11T01:07:28.000","2020-07-11T01:07:28.000","5400 Grosvenor, LLC","5400 Grosvenor, LLC",,,"4800 Hampden Lane","# 300","Bethesda","MD","20814","(301)634-8600","POINT (-77.095493 38.982718)"
"BUILDING CONTRACTORS LICENSE","BC222342","2015-11-09T04:11:52.000","2019-11-09T04:11:52.000","_ LONERGAN HOMES, INC.","LONERGAN HOMES, INC.","LONERGAN HOMES, INC.",,"16912 QUEEN ANNE BRIDGE ROAD",,"MITCHELLVILLE","MD","20716","(240)375-8221","POINT (-76.709735 38.914984)"
"BUILDING CONTRACTORS LICENSE","BC3642","2002-01-09T12:01:00.000","2008-01-08T12:01:00.000","RICHARD MCDOUGAL","MONUMENT HOMES","MONUMENT HOMES",,"22820 CLARKBROOKE DRIVE",,"CLARKSBURG","MD","20871","(301)515-7110x","POINT (-77.266688 39.230803)"
"BUILDING CONTRACTORS LICENSE","BC3928","2007-07-13T08:07:39.000","2011-07-13T08:07:39.000","STEPHEN BARRETT","BARRETT","STEPHEN L. BARRETT CONTRACTING",,"12763 LIBERTY ROAD",,"UNION BRIDGE","MD","21791","(301)898-7970x","POINT (-77.219703 39.482122)"
"BUILDING CONTRACTORS LICENSE","BC3783","2004-08-03T03:08:03.000","2006-08-03T03:08:03.000","ALAN HILL","HILL","ALAN HILL WOODWORKING",,"17111 OVERHILL ROAD",,"DERWOOD","MD","20855","(301)412-1675x","POINT (-77.140489 39.13809)"
"BUILDING CONTRACTORS LICENSE","BC2783","1991-09-09T12:09:00.000","2002-02-02T12:02:00.000","RICK LEONARD","HERITAGE BUILDING & RENOVATION","HERITAGE BUILDING & RENOVATION",,"7334 CARROLL  AVENUE",,"TAKOMA PARK","MD","20912","(301)270-4799x","POINT (-77.005409 38.978847)"
"BUILDING CONTRACTORS LICENSE","BC3294","1997-07-12T12:07:00.000","1999-07-12T12:07:00.000","DOUGLAS HORSMAN","HORSMAN HOMES, INC.","HORSMAN HOMES, INC.",,"15708  SYCAMORE GROVE  COURT",,"ROCKVILLE","MD","20853","(301)924-4774x","POINT (-77.093539 39.115965)"
"BUILDING CONTRACTORS LICENSE","BC3953","2008-04-09T07:04:15.000","2010-04-09T07:04:15.000","STEPHEN ROPER","ROPER","ROPER BUILDING & DESIGN, LLC",,"809 OLIVE DRIVE",,"SILVER SPRING","MD","20905","(301)388-2457x","POINT (-76.992729 39.110112)"
"BUILDING CONTRACTORS LICENSE","BC4038","2011-03-04T03:03:06.000","2013-03-04T12:03:00.000","MARY CHOI","CHOI","JKUS, LLC",,"11204 GREEBRIAR PRESERVE LANE",,"POTOMAC","MD","20854","(301)461-3186x","POINT (-77.23346 39.054233)"
"BUILDING CONTRACTORS LICENSE","BC3803","2005-01-12T10:01:00.000","2009-01-12T12:01:00.000","STEPHEN MERGENHAGEN","MERGENHAGEN","MERGENHAGEN HOMES, INC.",,"2426 LINDEN LANE",,"SILVER SPRING","MD","20910","(301)467-0483x","POINT (-77.052066 39.009665)"
"BUILDING CONTRACTORS LICENSE","BC2939","1999-05-31T12:05:00.000","2009-05-30T12:05:00.000","ALLAN SHERMAN","AMERICAN PROPERTY CONST. CO.","AMERICAN PROPERTY CONST. CO.",,"05701-M  GENERAL WASHINGTON  DRIVE",,"ALEXANDRIA","VA","22312","(703)941-7055x","POINT (-77.165966 38.796852)"
"BUILDING CONTRACTORS LICENSE","BC3562","2000-06-08T09:06:00.000","2012-06-07T12:06:00.000","MILTON SILICKI","SILICKI","GEORGETOWN DEVELOPMENT CORP.",,"11680 WELLER HILL DRIVE",,"MONROVIA","MD","21770","(301)798-0606x","POINT (-77.261111 39.357179)"
"BUILDING CONTRACTORS LICENSE","BC3205","1993-12-21T12:12:00.000","1995-12-21T12:12:00.000","_ PREMIERE HOMES, LTD","PREMIERE HOMES, LTD",,,"2401  RESEARCH BOULEVARD, #320",,"ROCKVILLE","MD","20850","(301)975-0165x","POINT (-77.185758 39.103855)"
"BUILDING CONTRACTORS LICENSE","BC0706","1999-04-30T12:04:00.000","2021-04-30T12:04:00.000","_ MITCHELL & BEST","MITCHELL & BEST","MITCHELL & BEST","MITCHELL & BEST HOMEBUILDERS, LLC, T/A","1686  EAST GUDE  DRIVE",,"ROCKVILLE","MD","20850","(301)762-9511x","POINT (-77.130846 39.092112)"
"BUILDING CONTRACTORS LICENSE","BC3620","2001-06-11T12:06:00.000","2009-06-11T12:06:00.000","AMARDIP RANDHAWA","DESIGNER HOMES","DESIGNER HOMES","RANDHAWA, INC., T/A","8230 BOONE BLVD.,","SUITE 210","VIENNA","VA","22182","(703)448-0770x","POINT (-77.230809 38.915981)"
"BUILDING CONTRACTORS LICENSE","BC2578","1998-11-12T12:11:00.000","2008-11-12T12:11:00.000","ANGELA LIBERTY","LIBERTY","LIBERTY HOMES, INC.",,"021006  BRINK  COURT",,"GAITHERSBURG","MD","20882","(301)740-3922x","POINT (-77.189085 39.200344)"
"BUILDING CONTRACTORS LICENSE","BC218982","2015-04-09T02:04:40.000","2017-04-09T02:04:40.000","_ IMPACT BUILDERS, INC.","RICHE","IMPACT BUILDERS, INC.",,"8630 M. GUILFORD ROAD","#121","COLUMBIA","MD","21046","(800)561-5042","POINT (-76.864731 39.171253)"
"BUILDING CONTRACTORS LICENSE","BC3802","2005-01-12T11:01:22.000","2007-01-12T11:01:22.000","BRENT PRATT","PRATT","PARK POTOMAC CONDOMINIUMS 1,LL",,"9600 BLACKWELL ROAD,","SUITE 200","ROCKVILLE","MD","20850","(240)499-9600x","POINT (-77.193181 39.101285)"
"BUILDING CONTRACTORS LICENSE","BC0780","1995-03-22T12:03:00.000","1997-03-22T12:03:00.000","_ MURPHY BROTHERS CONTRACTORS","MURPHY BROTHERS CONTRACTORS",,,"15889 CRABBS BRANCH WAY",,"ROCKVILLE","MD","20855","(301)258-9494x","POINT (-77.156999 39.114516)"
"BUILDING CONTRACTORS LICENSE","BC3599","2001-03-06T04:03:00.000","2007-03-06T12:03:00.000","ALBERT SMALL, JR.","RENAISSANCE CUSTOMS, LLC","RENAISSANCE CUSTOMS, LLC",,"2100 RESTON PARKWAY,","SUITE 500","RESTON","VA","20191","(703)620-4100x","POINT (-77.360962 38.943664)"
"BUILDING CONTRACTORS LICENSE","BC3412","1999-09-10T12:09:00.000","2019-09-10T12:09:00.000","_ DAY DEVELOPMENT CO., LC","DAY DEVELOPMENT CO., LC",,,"850 EAST GUDE DRIVE,","SUITE A","ROCKVILLE","MD","20850","(301)424-8336x","POINT (-77.14019 39.100367)"
"BUILDING CONTRACTORS LICENSE","BC3661","2002-06-20T08:06:00.000","2006-06-20T12:06:00.000","GERALD DONOHUE","DONOHUE","WHISTLER HOMES, INC.",,"9407 MONROE STREET",,"SILVER SPRING","MD","20910","(301)608-2196x","POINT (-77.047427 39.009804)"
"BUILDING CONTRACTORS LICENSE","BC221742","2015-10-08T11:10:45.000","2017-10-08T11:10:45.000","_ RESOLUTE CONSTRUCTION SERVICE, LLC","RESOLUTE CONSTRUCTION SERVICE, LLC","RESOLUTE CONSTR. SERVICES, LLC",,"3408 VICEROY COURT",,"EDGEWATER","MD","21037","(443)623-5464","POINT (-76.565328 38.918899)"
"BUILDING CONTRACTORS LICENSE","BC4060","2012-02-17T11:02:24.000","2014-10-11T12:10:00.000","JAY EICHBERG","EICHBERG CONSTRUCTION CO.","EICHBERG CONSTRUCTION CO.",,"1390 PICCARD DRIVE",,"ROCKVILLE","MD","20850","(301)440-7804","POINT (-77.18095 39.10768)"
"BUILDING CONTRACTORS LICENSE","BC3992","2009-07-10T08:07:53.000","2019-07-10T12:07:00.000","_ KADER CONSTRUCTION BUILDERS, LLC","KADER CONSTRUCTION BUILDERS, LLC",,,"5823 GOLDSBORO ROAD",,"BETHESDA","MD","20817","(301)320-8000x","POINT (-77.120113 38.974077)"
"BUILDING CONTRACTORS LICENSE","BC3153","1995-01-13T12:01:00.000","1997-01-13T12:01:00.000","_ JAMES SULLINS HOME BUILDER INC","JAMES SULLINS HOME BUILDER INC",,,"011301  MOXLEY  RD",,"DAMASCUS","MD","20872",,"POINT (-77.231354 39.312261)"
"BUILDING CONTRACTORS LICENSE","BC3769","2004-06-03T08:06:00.000","2008-06-02T12:06:00.000","WILLIAM CHEEKS, SR.","CHEEKS, SR.","WILLIAM J.CHEEKS GEN.CONTRACTO",,"13146 OLD NATIONAL PIKE",,"MT. AIRY","MD","21771","(301)639-6810x","POINT (-77.205615 39.371206)"
"BUILDING CONTRACTORS LICENSE","BC2737","1993-11-06T12:11:00.000","1995-11-06T12:11:00.000","_ MARCHETTI & DAVIS INC","MARCHETTI & DAVIS INC",,,"007368  WESTLAKE  TERR",,"BETHESDA","MD","20817",,"POINT (-77.149477 39.027571)"
"BUILDING CONTRACTORS LICENSE","BC3276","1999-02-09T12:02:00.000","2005-02-09T12:02:00.000","NADER RAEISINIA","SOLITAIRE HOMES,LLC","SOLITAIRE HOMES,LLC",,"5225 POOKS HILL ROAD,","#319 NORTH","BETHESDA","MD","20814","(301)897-8911x","POINT (-77.107936 39.015152)"
"BUILDING CONTRACTORS LICENSE","BC222722","2016-02-09T10:02:07.000","2020-02-09T10:02:07.000","_ BOZZUTO HOMES, INC.","BOZZUTO HOMES, INC.","BOZZUTO HOMES, INC.",,"6406 IVY LANE","SUITE 700","GREENBELT","MD","20770","(301)220-0100","POINT (-76.895154 39.008276)"
