"the_geom","business_name","full_address","city","state","country","zip","address_authority","abc","business_naics_code","phone_number","website","latitude","longitude","business_id","address_id","jurisdiction"
"POINT (-91.176275186842 30.41747771813)","VARSITY THEATRE THE","3353 HIGHLAND RD","BATON ROUGE","LOUISIANA","UNITED STATES","70802","BATON ROUGE","YES","722000",,,"30","-91","37872","142653","EBRP"
"POINT (-91.077720817207 30.426061663939)","HOLIDAY INN","9990 AIRLINE HWY","BATON ROUGE","LOUISIANA","UNITED STATES","70809","BATON ROUGE","YES","721110",,,"30","-91","4167","129497","EBRP"
"POINT (-91.111568806682 30.434449099885)","MARTIN WINE CELLAR","1670 LOBDELL AVE","BATON ROUGE","LOUISIANA","UNITED STATES","70806","BATON ROUGE","YES","453000",,,"30","-91","65344","217261","EBRP"
"POINT (-91.108732503314 30.395240398813)","CIRCLE K STORE #2707656","5857 ESSEN LN","BATON ROUGE","LOUISIANA","UNITED STATES","70810","BATON ROUGE","YES","447000","225-767-6880","http://circlek.com/","30","-91","26594","98095","EBRP"
"POINT (-91.153295391286 30.500120159902)","UNCLE MO FOOD MART & DELI","5557 PLANK RD","BATON ROUGE","LOUISIANA","UNITED STATES","70805","BATON ROUGE","YES","445000",,,"31","-91","37709","95099","EBRP"
"POINT (-91.015027862389 30.406403117221)","ALBERTSONS FOOD CENTER #2713","15232 GEORGE O'NEAL RD","BATON ROUGE","LOUISIANA","UNITED STATES","70817","PARISH","YES","445110","225-753-0700","http://albertsons.com/","30","-91","24070","31640","EBRP"
"POINT (-91.027091210827 30.444181780774)","MAGNOLIA & COMPANY LLC","1960 S FLANNERY RD","BATON ROUGE","LOUISIANA","UNITED STATES","70816","PARISH","YES","448000",,,"30","-91","63181","50363","EBRP"
"POINT (-91.124984215179 30.50269815905)","ROSEMARY'S FOOD MART","5732 SILVERLEAF AVE","BATON ROUGE","LOUISIANA","UNITED STATES","70812","PARISH","YES","445110","225-355-5560",,"31","-91","35172","96816","EBRP"
"POINT (-91.161658067738 30.474912402231)","CARLINS FOOD MART","2944 PLANK RD","BATON ROUGE","LOUISIANA","UNITED STATES","70805","BATON ROUGE","YES","445110","225-355-9235",,"30","-91","26113","66348","EBRP"
"POINT (-91.142766459406 30.586334603002)","RAGUSA'S MEAT MARKET","5240 GROOM RD","BAKER","LOUISIANA","UNITED STATES","70714","BAKER","YES","445000",,,"31","-91","34603","191222","EBRP"
"POINT (-91.045016330639 30.440180792472)","BIG BOY SHOP & GEAUX INC","12110 OLD HAMMOND HWY","BATON ROUGE","LOUISIANA","UNITED STATES","70816","BATON ROUGE","YES","453000",,,"30","-91","47491","15031","EBRP"
"POINT (-91.083699709151 30.391135369009)","COST PLUS WORLD MARKET","5919 BLUEBONNET BLVD","BATON ROUGE","LOUISIANA","UNITED STATES","70809","PARISH","YES","453000",,,"30","-91","27011","139831","EBRP"
"POINT (-91.168496177301 30.472954140603)","TRIANGLE FOOD MART","2799 SCENIC HWY","BATON ROUGE","LOUISIANA","UNITED STATES","70805","BATON ROUGE","YES","445110","225-357-1340",,"30","-91","37566","64388","EBRP"
"POINT (-91.146757542456 30.444024175715)","CURBSIDE BURGERS","4158 GOVERNMENT ST","BATON ROUGE","LOUISIANA","UNITED STATES","70806","BATON ROUGE","YES","722000",,,"30","-91","47411","169165","EBRP"
"POINT (-91.101469848868 30.460024931851)","EL RIO GRANDE MEXICAN FOODS","8334 AIRLINE HWY","BATON ROUGE","LOUISIANA","UNITED STATES","70806","BATON ROUGE","YES","722110",,,"30","-91","15150","117212","EBRP"
"POINT (-91.15740081235 30.424295564925)","ROCK N SAKE BAR & SUSHI","3043 PERKINS RD","BATON ROUGE","LOUISIANA","UNITED STATES","70808","BATON ROUGE","YES","445000",,,"30","-91","35105","67747","EBRP"
"POINT (-91.08337233506 30.484796633251)","KWIK STOP","9410 GREENWELL SPRINGS RD","BATON ROUGE","LOUISIANA","UNITED STATES","70814","BATON ROUGE","YES","447110",,,"30","-91","2142","125165","EBRP"
"POINT (-91.162428820674 30.390093569718)","WINGSTOP #1750","660 STE E ARLINGTON CREEK CENTRE BLVD","BATON ROUGE","LOUISIANA","UNITED STATES","70820","BATON ROUGE","YES","722000",,,"30","-91","66504","234570","EBRP"
"POINT (-91.066588467931 30.379780382377)","CHILI'S GRILL AND BAR","10305 N MALL DR","BATON ROUGE","LOUISIANA","UNITED STATES","70809","BATON ROUGE","YES","722000",,,"30","-91","26462","2665","EBRP"
"POINT (-91.038766787723 30.392884706968)","MURPHY EXPRESSS #8861","12912 JEFFERSON HWY","BATON ROUGE","LOUISIANA","UNITED STATES","70816","PARISH","YES","447000",,,"30","-91","64209","170414","EBRP"
"POINT (-91.159692274206 30.442966467127)","BONANNO'S FINE CATERING","631 S EUGENE ST","BATON ROUGE","LOUISIANA","UNITED STATES","70806","BATON ROUGE","YES","812990",,,"30","-91","21664","102491","EBRP"
"POINT (-91.180287381267 30.425726411258)","BIG EZ DISCOUNT","2336 HIGHLAND RD","BATON ROUGE","LOUISIANA","UNITED STATES","70802","BATON ROUGE","YES","445000",,,"30","-91","47228","58249","EBRP"
"POINT (-91.085708865204 30.387094510693)","BJS RESTAURANT & BREWHOUSE","9100 MALL OF LOUISIANA BLVD","BATON ROUGE","LOUISIANA","UNITED STATES","70836","BATON ROUGE","YES","722000",,,"30","-91","25382","224249","EBRP"
"POINT (-91.010328745716 30.440217374426)","AMC THEATERS BATON ROUGE 16","16040 HATTERAS AVE","BATON ROUGE","LOUISIANA","UNITED STATES","70816","BATON ROUGE","YES","512000",,,"30","-91","34675","136774","EBRP"
"POINT (-91.042859960214 30.462418362592)","LE'S PRODUCE & MARKET, INC.","1134 MARQUE ANN DR","BATON ROUGE","LOUISIANA","UNITED STATES","70815","BATON ROUGE","YES","722410",,,"30","-91","5076","10548","EBRP"
"POINT (-91.17950149405 30.395774460875)","MIKES DAIQUIRIS","1125 BOB PETTIT BLVD","BATON ROUGE","LOUISIANA","UNITED STATES","70820","BATON ROUGE","YES","722410",,,"30","-91","19146","10085","EBRP"
"POINT (-91.173081683698 30.510972979933)","BIG BROTHERS MEAT MARKET","6708 SCENIC HWY","BATON ROUGE","LOUISIANA","UNITED STATES","70807","BATON ROUGE","YES","445000",,,"31","-91","25317","167726","EBRP"
"POINT (-91.144390194033 30.522908447358)","PLANK FOOD MART","8085 PLANK RD","BATON ROUGE","LOUISIANA","UNITED STATES","70811","BATON ROUGE","YES","445000",,,"31","-91","37332","137664","EBRP"
"POINT (-91.109746157947 30.352314948783)","WALMART SUPER CENTER","10550 BURBANK DR","BATON ROUGE","LOUISIANA","UNITED STATES","70810","PARISH","YES","445110",,"http://walmart.com/","30","-91","8696","149859","EBRP"
"POINT (-91.022125826767 30.405632107023)","JENKA PHOTOGRAPHY LLC","5278 HUNTERS PARK AVE","BATON ROUGE","LOUISIANA","UNITED STATES","70817","PARISH","YES","541000",,,"30","-91","38998","91952","EBRP"
"POINT (-91.187249245566 30.426282720137)","MAGNOLIA MOUND PLANTATION","2161 NICHOLSON DR","BATON ROUGE","LOUISIANA","UNITED STATES","70802","BATON ROUGE","YES",,,,"30","-91","60481","54732","EBRP"
"POINT (-91.166694918693 30.460377509571)","CIRCLE K #9719","1330 PLANK RD","BATON ROUGE","LOUISIANA","UNITED STATES","70802","BATON ROUGE","YES","447000","225-344-0717","http://circlek.com/","30","-91","26580","22335","EBRP"
"POINT (-91.127239941789 30.469564487205)","LOUIS LOUNGE","6347 GREENWELL SPRINGS RD","BATON ROUGE","LOUISIANA","UNITED STATES","70806","BATON ROUGE","YES","722000",,,"30","-91","32031","103066","EBRP"
"POINT (-91.187860541706 30.421035417894)","SAVE MORE MARKET 4","2956 NICHOLSON DR","BATON ROUGE","LOUISIANA","UNITED STATES","70802","BATON ROUGE","YES","445110","225-769-0404",,"30","-91","7305","66529","EBRP"
"POINT (-91.135449433419 30.500117666314)","HOLLYWOOD FOOD MART","5521 MC CLELLAND DR","BATON ROUGE","LOUISIANA","UNITED STATES","70805","BATON ROUGE","YES","445000",,,"31","-91","41046","94522","EBRP"
"POINT (-91.150433345071 30.421073788334)","JUBANS RESTAURANT","3739 PERKINS RD","BATON ROUGE","LOUISIANA","UNITED STATES","70808","BATON ROUGE","YES","722000",,,"30","-91","31052","139198","EBRP"
"POINT (-91.003613680527 30.467919833253)","PETES TAVERN OF BATON ROUGE","16705 FLORIDA BLVD","BATON ROUGE","LOUISIANA","UNITED STATES","70819","BATON ROUGE","YES","722000",,,"30","-91","33912","38831","EBRP"
"POINT (-91.051145205651 30.41492698764)","LONDONER PUB & GRILL","4215 STE 8 S SHERWOOD FOREST BLVD","BATON ROUGE","LOUISIANA","UNITED STATES","70816","BATON ROUGE","YES","722000",,,"30","-91","31996","135588","EBRP"
"POINT (-91.145475876606 30.510136251504)","ALDENS SCHOOL OF COSMETOLOGY","4321 AIRLINE HWY","BATON ROUGE","LOUISIANA","UNITED STATES","70811","BATON ROUGE","YES","611511",,,"31","-91","13748","137626","EBRP"
"POINT (-91.13305004722 30.421405929126)","EMBASSY SUITES BATON ROUGE","4914 CONSTITUTION AVE","BATON ROUGE","LOUISIANA","UNITED STATES","70808","BATON ROUGE","YES","721000",,,"30","-91","39851","87761","EBRP"
"POINT (-91.188099281988 30.449646997616)","RUFFINOS CATERING AND EVENTS","320 STE 201 3RD ST","BATON ROUGE","LOUISIANA","UNITED STATES","70801","BATON ROUGE","YES","445000",,,"30","-91","40861","214161","EBRP"
"POINT (-91.188111133708 30.449867030272)","SQUEAKY PETE'S","326 STE B 3RD ST","BATON ROUGE","LOUISIANA","UNITED STATES","70801","BATON ROUGE","YES","722000",,,"30","-91","65455","238743","EBRP"
"POINT (-91.106150223986 30.443814694363)","INDEPENDENCE PARK CAFE & TEACHING BUILDING","7751 GOODWOOD BLVD","BATON ROUGE","LOUISIANA","UNITED STATES","70806","BATON ROUGE","YES","713000",,,"30","-91","63657","231121","EBRP"
"POINT (-91.132086072398 30.44531261721)","CYPRESS COAST BREWING COMPANY INC","5643 GOVERNMENT ST","BATON ROUGE","LOUISIANA","UNITED STATES","70806","BATON ROUGE","YES","424000",,,"30","-91","65489","166951","EBRP"
"POINT (-91.028512034994 30.506451698185)","ELEGANT MEMORIES LLC","14328 FRENCHTOWN RD","GREENWELL SPRINGS","LOUISIANA","UNITED STATES","70739","CENTRAL","YES","815000",,,"31","-91","48352","209547","EBRP"
"POINT (-91.159686928791 30.425573276643)","DUVIC'S","2854 KALURAH ST","BATON ROUGE","LOUISIANA","UNITED STATES","70808","BATON ROUGE","YES","722410",,,"30","-91","2978","65259","EBRP"
"POINT (-91.136939347699 30.424488911176)","CLICKS BILLARDS","5124 CORPORATE BLVD","BATON ROUGE","LOUISIANA","UNITED STATES","70808","BATON ROUGE","YES","722000",,,"30","-91","26691","139533","EBRP"
"POINT (-91.177780511602 30.531278099725)","AMERICAN LEGION POST #502","1566 ROSENWALD RD","BATON ROUGE","LOUISIANA","UNITED STATES","70807","BATON ROUGE","YES","722000",,,"31","-91","24266","34124","EBRP"
"POINT (-91.188701422046 30.441045936972)","CANE LAND TRULY HOMEMADE","760 SAINT PHILIP ST","BATON ROUGE","LOUISIANA","UNITED STATES","70802","BATON ROUGE","YES","311000",,,"30","-91","60217","138874","EBRP"
"POINT (-91.096446552341 30.378254590106)","LOUISIANA LAGNIAPPE RESTAURANT","9990 PERKINS RD","BATON ROUGE","LOUISIANA","UNITED STATES","70810","PARISH","YES","722110",,,"30","-91","4920","129799","EBRP"
"POINT (-91.015329291165 30.409939191978)","CVS PHARMACY #5343","15255 STE D GEORGE O'NEAL RD","BATON ROUGE","LOUISIANA","UNITED STATES","70817","PARISH","YES","446110","225-752-3710","http://cvs.com/","30","-91","27277","135463","EBRP"
"POINT (-91.025063687733 30.366407764605)","ICEHOUSE TAP ROOM","14111 STE 126 AIRLINE HWY","BATON ROUGE","LOUISIANA","UNITED STATES","70817","PARISH","YES","722000",,,"30","-91","65080","237856","EBRP"
"POINT (-91.169945814114 30.41346433131)","THE COOK HOTEL","3848 W LAKESHORE DR","BATON ROUGE","LOUISIANA","UNITED STATES","70808","LSU","YES","721000",,,"30","-91","36929","180971","EBRP"
"POINT (-91.192447699925 30.542329115276)","S & Y GROCERY","10823 SCENIC HWY","BATON ROUGE","LOUISIANA","UNITED STATES","70807","BATON ROUGE","YES","445120",,,"31","-91","4430","7183","EBRP"
"POINT (-91.126440496648 30.355873311318)","COMMUNITY MARKET","1535 GARDERE LN","BATON ROUGE","LOUISIANA","UNITED STATES","70820","PARISH","YES","445120",,,"30","-91","2338","32336","EBRP"
"POINT (-91.08598338533 30.371634880597)","SHELL","11440 STE A PERKINS RD","BATON ROUGE","LOUISIANA","UNITED STATES","70810","PARISH","YES","447000",,,"30","-91","41432","133848","EBRP"
"POINT (-91.099786495216 30.373719286751)","BREWBACHER'S GRILL #5","8415 BLUEBONNET BLVD","BATON ROUGE","LOUISIANA","UNITED STATES","70810","PARISH","YES","722000",,,"30","-91","25633","117722","EBRP"
"POINT (-91.033491873522 30.432749734312)","STAGE ONE GATEHOUSE","13469 S HARRELL'S FERRY RD","BATON ROUGE","LOUISIANA","UNITED STATES","70816","BATON ROUGE","YES","722000",,,"30","-91","36250","23425","EBRP"
"POINT (-91.003843066413 30.364561974566)","PELICAN BRANDS LLC","16851 STE D JEFFERSON HWY","BATON ROUGE","LOUISIANA","UNITED STATES","70817","PARISH","YES","424000",,,"30","-91","65010","237388","EBRP"
"POINT (-91.024036186755 30.445480484087)","CHILIS GRILL & BAR","1615 MILLERVILLE RD","BATON ROUGE","LOUISIANA","UNITED STATES","70816","PARISH","YES","722000",,,"30","-91","26461","35993","EBRP"
"POINT (-91.105177891363 30.444777598507)","BATON ROUGE GARDEN CENTER","7950 INDEPENDENCE BLVD","BATON ROUGE","LOUISIANA","UNITED STATES","70806","BATON ROUGE","YES","713000",,,"30","-91","59907","142260","EBRP"
"POINT (-91.15371332257 30.422822500632)","TRADER JOE'S  #754","3535 STE 315 PERKINS RD","BATON ROUGE","LOUISIANA","UNITED STATES","70808","BATON ROUGE","YES","445110",,,"30","-91","40017","186545","EBRP"
"POINT (-91.1509109309 30.648717493651)","WALGREENS #11498","5061 MAIN ST","ZACHARY","LOUISIANA","UNITED STATES","70791","ZACHARY","YES","453000",,,"31","-91","46965","196356","EBRP"
"POINT (-91.179893489159 30.438543631911)","LEO SERVICE MARKET & GROCERY","945 EAST BLVD","BATON ROUGE","LOUISIANA","UNITED STATES","70802","BATON ROUGE","YES","445000",,,"30","-91","31803","125710","EBRP"
"POINT (-91.025562714509 30.514654256774)","MURPHY EXPRESS #8760","14744 GREENWELL SPRINGS RD","GREENWELL SPRINGS","LOUISIANA","UNITED STATES","70739","CENTRAL","YES","447000",,,"31","-91","48961","207952","EBRP"
"POINT (-91.04577001538 30.395251987421)","LYNNS DAIQURI","12333 JEFFERSON HWY","BATON ROUGE","LOUISIANA","UNITED STATES","70816","BATON ROUGE","YES","453000",,,"30","-91","23289","17074","EBRP"
"POINT (-91.159800893922 30.450284951327)","FLORIDA DISCOUNT","2801 FLORIDA ST","BATON ROUGE","LOUISIANA","UNITED STATES","70802","BATON ROUGE","YES","445110","225-274-0121","http://fhl.org","30","-91","21108","64405","EBRP"
"POINT (-91.066846634413 30.413892849331)","SMOKEYS #28","10465 AIRLINE HWY","BATON ROUGE","LOUISIANA","UNITED STATES","70816","PARISH","YES","453000",,,"30","-91","35908","168187","EBRP"
"POINT (-91.108188052671 30.428975698124)","STAB'S PRIME STEAK AND SEAFOOD","7666 JEFFERSON HWY","BATON ROUGE","LOUISIANA","UNITED STATES","70809","BATON ROUGE","YES","722000",,,"30","-91","59999","112917","EBRP"
"POINT (-91.012863459381 30.407470530776)","THE ORIGINAL ITALIAN PIE","15540 GEORGE O'NEAL RD","BATON ROUGE","LOUISIANA","UNITED STATES","70817","PARISH","YES","722000",,,"30","-91","37090","33439","EBRP"
"POINT (-91.150327149744 30.444027738164)","MID CITY BEER GARDEN","3808 GOVERNMENT ST","BATON ROUGE","LOUISIANA","UNITED STATES","70806","BATON ROUGE","YES","722000",,,"30","-91","65533","76797","EBRP"
"POINT (-91.034701296516 30.408518430472)","WINN DIXIE #1577","13002 COURSEY BLVD","BATON ROUGE","LOUISIANA","UNITED STATES","70817","PARISH","YES","445110","225-756-7102","https://winndixie.com","30","-91","38363","21051","EBRP"
"POINT (-91.100241447815 30.374830403679)","ROUX 61","8322 BLUEBONNET BLVD","BATON ROUGE","LOUISIANA","UNITED STATES","70810","PARISH","YES","722000",,,"30","-91","46036","117114","EBRP"
"POINT (-91.151828819188 30.421249818493)","ROCK N ROLL SUSHI","3627 BLDG 2 PERKINS RD","BATON ROUGE","LOUISIANA","UNITED STATES","70808","BATON ROUGE","YES","722000",,,"30","-91","49788","231664","EBRP"
"POINT (-91.155515607447 30.461991036047)","PEYTON PLACE LOUNGE & RESTAURANT","1533 N ACADIAN THWY E","BATON ROUGE","LOUISIANA","UNITED STATES","70802","BATON ROUGE","YES","722000",,,"30","-91","67175","32164","EBRP"
"POINT (-91.188097076328 30.448633803042)","BOUDREAUX & THIBODEAUXS","214 STE 2 A 3RD ST","BATON ROUGE","LOUISIANA","UNITED STATES","70801","BATON ROUGE","YES","722000",,,"30","-91","50341","217989","EBRP"
"POINT (-91.009809200119 30.358812252784)","CIRCLE K #2709728","14940 AIRLINE HWY","BATON ROUGE","LOUISIANA","UNITED STATES","70809","PARISH","YES","447000","225-755-6011","http://circlek.com/","30","-91","26589","30254","EBRP"
"POINT (-91.158158766066 30.425421430021)","GEORGE'S","2943 PERKINS RD","BATON ROUGE","LOUISIANA","UNITED STATES","70808","BATON ROUGE","YES","722410",,,"30","-91","3689","66324","EBRP"
"POINT (-91.191424350599 30.459698612474)","HOLLYWOOD CASINO","1717 N RIVER RD","BATON ROUGE","LOUISIANA","UNITED STATES","70802","BATON ROUGE","YES","713210",,,"30","-91","1854","40670","EBRP"
"POINT (-91.064994121905 30.416974686107)","SUSHI VILLAGE LLC","10404 STE B COURSEY BLVD","BATON ROUGE","LOUISIANA","UNITED STATES","70816","PARISH","YES","722000",,,"30","-91","38864","225831","EBRP"
"POINT (-91.043545945315 30.462087166659)","MIEN TAY RESTAURANT LLC","1125 MARQUE ANN DR","BATON ROUGE","LOUISIANA","UNITED STATES","70815","BATON ROUGE","YES","722000",,,"30","-91","32823","10106","EBRP"
"POINT (-91.110628371512 30.394155046863)","FUEL ZONE","2147 STARING LN","BATON ROUGE","LOUISIANA","UNITED STATES","70808","BATON ROUGE","YES",,,,"30","-91","10566","54394","EBRP"
"POINT (-91.084329291885 30.471439242586)","COUNTRY CORNER FOOD STORE #2","9232 S CHOCTAW DR","BATON ROUGE","LOUISIANA","UNITED STATES","70815","BATON ROUGE","YES","445000",,,"30","-91","2444","123514","EBRP"
"POINT (-91.146349570358 30.64781329243)","MURPHY EXPRESS #8582","5523 MAIN ST","ZACHARY","LOUISIANA","UNITED STATES","70791","ZACHARY","YES","447000",,,"31","-91","47074","197266","EBRP"
"POINT (-91.188079511511 30.432095586468)","CIRCLE K STORES #2707750","1644 NICHOLSON DR","BATON ROUGE","LOUISIANA","UNITED STATES","70802","BATON ROUGE","YES","447000",,"http://circlek.com/","30","-91","26600","37607","EBRP"
"POINT (-91.020027581296 30.409320519051)","WALMART NEIGHBORHOOD MARKET","14241 STE A3 COURSEY BLVD","BATON ROUGE","LOUISIANA","UNITED STATES","70817","PARISH","YES","445110",,"http://walmart.com/","30","-91","17457","27133","EBRP"
"POINT (-91.028645779253 30.383104478349)","EXTRAORDINARY SOLUTIONS LLC","7439 OAKMOUNT DR","BATON ROUGE","LOUISIANA","UNITED STATES","70817","PARISH","YES","541000",,,"30","-91","42127","165122","EBRP"
"POINT (-91.190242957105 30.451194848684)","HILTON BATON ROUGE CAPITOL CENTER","100 MAIN ST","BATON ROUGE","LOUISIANA","UNITED STATES","70801","BATON ROUGE","YES","722000",,,"30","-91","30041","5169","EBRP"
"POINT (-91.098099631446 30.380393901455)","MI PADRES MEXICAN","7750 BLUEBONNET BLVD","BATON ROUGE","LOUISIANA","UNITED STATES","70810","PARISH","YES","722000",,,"30","-91","32754","143307","EBRP"
"POINT (-91.078562666734 30.410011331658)","IZZOS ILLEGAL BURRITO","4245 BLUEBONNET BLVD","BATON ROUGE","LOUISIANA","UNITED STATES","70809","PARISH","YES","722000",,,"30","-91","48609","81653","EBRP"
"POINT (-91.16512755894 30.594800092469)","ALDENS SCHOOL OF COSMETOLOGY","2020 MAIN ST","BAKER","LOUISIANA","UNITED STATES","70714","BAKER","YES","611511",,,"31","-91","13748","190255","EBRP"
"POINT (-91.105183670531 30.466861083179)","MAX FOOD MART SNO CONES","7979 AIRLINE HWY","BATON ROUGE","LOUISIANA","UNITED STATES","70815","BATON ROUGE","YES","722000",,,"30","-91","23404","114668","EBRP"
"POINT (-91.035718651206 30.409547253018)","JIFFY MART #15","12924 COURSEY BLVD","BATON ROUGE","LOUISIANA","UNITED STATES","70817","PARISH","YES","447000",,,"30","-91","30869","20857","EBRP"
"POINT (-91.180916160582 30.651385010165)","ROUSES MARKET #60","2300 CHURCH ST","ZACHARY","LOUISIANA","UNITED STATES","70791","ZACHARY","YES","445000",,,"31","-91","47478","194753","EBRP"
"POINT (-91.168896957527 30.523517188865)","TRANSPORTATION & WAREHOUSE","8344 ELM GROVE GARDEN DR","BATON ROUGE","LOUISIANA","UNITED STATES","70807","BATON ROUGE","YES","484000",,,"31","-91","50279","117295","EBRP"
"POINT (-91.101617249247 30.405448413782)","DRURY INN & SUITES-BATON ROUGE","7939 ESSEN PARK AVE","BATON ROUGE","LOUISIANA","UNITED STATES","70809","PARISH","YES","721000",,,"30","-91","28007","145761","EBRP"
"POINT (-91.044644431496 30.39508264016)","TRAMONTES MEAT & SEAFOOD MARKET","12451 JEFFERSON HWY","BATON ROUGE","LOUISIANA","UNITED STATES","70816","BATON ROUGE","YES","424420",,,"30","-91","12700","18196","EBRP"
"POINT (-91.09852258525 30.381615621945)","ROUSES MARKET #69","7580 BLUEBONNET BLVD","BATON ROUGE","LOUISIANA","UNITED STATES","70810","PARISH","YES","445000",,,"30","-91","59858","140376","EBRP"
"POINT (-91.116404206773 30.45549005413)","THEATRE BATON ROUGE","7155 FLORIDA BLVD","BATON ROUGE","LOUISIANA","UNITED STATES","70806","BATON ROUGE","YES","711110","225-924-6496","http://theatrebr.org/","30","-91","15095","139259","EBRP"
"POINT (-91.025697891059 30.34777925032)","CITY PORK OF PERKINS","18143 STE D PERKINS RD E","BATON ROUGE","LOUISIANA","UNITED STATES","70810","PARISH","YES","722000",,,"30","-91","67344","247681","EBRP"
"POINT (-91.11821997393 30.319864061114)","LA GOLF UNIVERSITY CLUB LLC","15333 MEMORIAL TOWER DR","BATON ROUGE","LOUISIANA","UNITED STATES","70810","PARISH","YES","713000",,,"30","-91","48757","137816","EBRP"
"POINT (-91.17241556931 30.444116078527)","RED STICK SOCIAL","1509 GOVERNMENT ST","BATON ROUGE","LOUISIANA","UNITED STATES","70802","BATON ROUGE","YES","713000",,,"30","-91","64925","30866","EBRP"
"POINT (-91.027567771466 30.544402105314)","NAGOYA","14455 STE A WAX RD","CENTRAL","LOUISIANA","UNITED STATES","70818","CENTRAL","YES","722000",,,"31","-91","33134","221089","EBRP"
"POINT (-91.048853869119 30.406648163688)","SUPERMARCADO","11848 PARKMEADOW AVE","BATON ROUGE","LOUISIANA","UNITED STATES","70816","BATON ROUGE","YES","722000",,,"30","-91","42206","13567","EBRP"
"POINT (-91.14620460088 30.521258058154)","CIRCLE K STORES #2707657","7997 PLANK RD","BATON ROUGE","LOUISIANA","UNITED STATES","70807","BATON ROUGE","YES","447000","225-357-5661","http://circlek.com/","31","-91","26599","114718","EBRP"
"POINT (-91.158578564467 30.483511996424)","E Z PACK N SERV","3800 PLANK RD","BATON ROUGE","LOUISIANA","UNITED STATES","70805","BATON ROUGE","YES","445110","225-356-4847",,"30","-91","28112","76747","EBRP"
"POINT (-91.115781199746 30.430469404274)","CARRABBAS ITALIAN GRILL","7275 CORPORATE BLVD","BATON ROUGE","LOUISIANA","UNITED STATES","70809","PARISH","YES","722000",,,"30","-91","26148","134542","EBRP"
"POINT (-91.061134245214 30.37368691749)","COST PLUS WORLD MARKET","10565 S MALL DR","BATON ROUGE","LOUISIANA","UNITED STATES","70809","BATON ROUGE","YES","453000",,,"30","-91","27011","185281","EBRP"
"POINT (-91.176493051034 30.530691757497)","ELEMENT BATON ROUGE","1642 CARVER ST","BATON ROUGE","LOUISIANA","UNITED STATES","70807","BATON ROUGE","YES","721000",,,"31","-91","67452","37412","EBRP"
"POINT (-91.103084215385 30.450913811906)","AMERICAN LEGION NICHOLSON POST #38","151 S WOODDALE DR","BATON ROUGE","LOUISIANA","UNITED STATES","70806","BATON ROUGE","YES","813319","225-927-8826","http://legion.org","30","-91","452","30890","EBRP"
"POINT (-91.140376879165 30.417949658729)","GOOD TIMES","3145 STE F COLLEGE DR","BATON ROUGE","LOUISIANA","UNITED STATES","70808","BATON ROUGE","YES","453000",,,"30","-91","67719","249085","EBRP"
"POINT (-91.136309051869 30.550053496513)","DANNY D DAIQUIRIS","11463 PLANK RD","BATON ROUGE","LOUISIANA","UNITED STATES","70811","PARISH","YES","722000",,,"31","-91","27406","11302","EBRP"
"POINT (-91.178594084343 30.396048220537)","THE HOUSE IN TIGERLAND","1003 BOB PETTIT BLVD","BATON ROUGE","LOUISIANA","UNITED STATES","70820","BATON ROUGE","YES","445000",,,"30","-91","50044","311","EBRP"
"POINT (-91.08824156229 30.374121375933)","FLAMBEE CAFE","8210 VILLAGE PLAZA CT","BATON ROUGE","LOUISIANA","UNITED STATES","70810","PARISH","YES","722000",,,"30","-91","47580","154216","EBRP"
"POINT (-91.135724902227 30.475094998553)","HAPPY FOOD MART","2879 DOUGHERTY DR","BATON ROUGE","LOUISIANA","UNITED STATES","70805","BATON ROUGE","YES","445000",,,"30","-91","50011","65858","EBRP"
"POINT (-91.085015754672 30.397137536865)","CIRCLE K STORES #2706826","5550 BLUEBONNET BLVD","BATON ROUGE","LOUISIANA","UNITED STATES","70809","PARISH","YES","447000",,,"30","-91","59773","95012","EBRP"
"POINT (-91.054230963351 30.411780233499)","BOTTLE & TAP","11445 STE A COURSEY BLVD","BATON ROUGE","LOUISIANA","UNITED STATES","70816","PARISH","YES","722000",,,"30","-91","43424","216505","EBRP"
"POINT (-91.137683853358 30.421994084899)","HAMPTON INN HOTEL","4646 CONSTITUTION AVE","BATON ROUGE","LOUISIANA","UNITED STATES","70808","BATON ROUGE","YES","721000",,,"30","-91","29780","85615","EBRP"
"POINT (-91.102200446858 30.405668785329)","RACETRAC #492","4665 ESSEN LN","BATON ROUGE","LOUISIANA","UNITED STATES","70809","PARISH","YES","447000",,,"30","-91","34570","85814","EBRP"
"POINT (-91.168062256458 30.577605377651)","SHOPPERS VALUE FOODS","280 MAIN ST","BAKER","LOUISIANA","UNITED STATES","70714","BAKER","YES","453000",,,"31","-91","41525","187580","EBRP"
"POINT (-91.149834280989 30.649045947802)","JARREAU'S CAJUN SPECIALTIES","4696 ZACHARY-SLAUGHTER HWY","ZACHARY","LOUISIANA","UNITED STATES","70791","ZACHARY","YES","722000",,,"31","-91","64260","197890","EBRP"
"POINT (-91.15049301505 30.423146950192)","OUTBACK STEAKHOUSE","2415 S ACADIAN THWY","BATON ROUGE","LOUISIANA","UNITED STATES","70808","BATON ROUGE","YES","722000",,,"30","-91","33576","59404","EBRP"
"POINT (-91.167921640092 30.462352076325)","HOT SPOT LOUNGE","1555 SCENIC HWY","BATON ROUGE","LOUISIANA","UNITED STATES","70802","BATON ROUGE","YES","722000",,,"30","-91","30165","33506","EBRP"
