"the_geom","id","lot_id","business_name","full_address","city","zip","phone_number","website","lot_location","lb_map","lot_num","block_num","property_info","subdivision","abc","business_naics_code","dotd_map","census_tract","block_group","school_district","voting_district","economic_dev_zone","enterprise_zone","industrial_area","historic_district","historic_landmark","redevelopment_district","udd_name","udod_name","existing_land_use","future_land_use","zoning_type","subd_restriction","plss","design_level","area_meas_acres","character_area","service_name","condominium","service_type"
"MULTIPOLYGON (((-91.182847112586 30.523039172398, -91.182857426889 30.523313974619, -91.182867740214 30.523588771402, -91.182582059725 30.52359681022, -91.182571746152 30.523322010708, -91.182561764575 30.523047504719, -91.182847112586 30.523039172398)))","155951","420081432","ONTARIO ANDRE CLOTHING STORE","1060 SWAN AVE","BATON ROUGE","70807",,,"Baton Rouge","8","16-A","3",,"UNIVERSITY CITY","NO","448140","358","31.01","4","EBR-3","1-094","YES","YES","No",,,,,,"MDR, V","MU","C2",,"T6S R1W Sect 39","Walkable","0","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.177391169531 30.539400082024, -91.17736808659 30.539510589823, -91.177073663804 30.539516910605, -91.177070513659 30.539406965446, -91.177391169531 30.539400082024)))","23993","440050142",,"10426 SCOTLAND AVE","BATON ROUGE","70807",,,"Baton Rouge","5","5","2",,"SCOTLANDVILLE",,,"297","31.01","1","EBR-3","1-091","YES","YES","No",,,,,,"UND","C","C2",,"T6S R1W Sect 74","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.069969152666 30.431154913571, -91.069965767635 30.431395397251, -91.069419280163 30.431394299572, -91.069422671206 30.431153618359, -91.06943962173 30.431152062714, -91.069520470583 30.43115016999, -91.069969152666 30.431154913571)))","84997","1130460218",,"10455 LEBANON ST","BATON ROUGE","70816",,,"Baton Rouge","46","95",,,"CEDARCREST",,,"158","39.09","1","EBR-9","1-072","NO","NO","No",,,,,,"LDR","RN","A1",,"T7S R1E Sect 87","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.160039179561 30.455493666954, -91.159659355435 30.455504883142, -91.159654919373 30.455394969124, -91.160034782648 30.455383752098, -91.160039179561 30.455493666954)))","181456","910281307","GRACE & MERCY HEALTHCARE LLC","741 N 29TH ST","BATON ROUGE","70802",,,"Baton Rouge","28","12","12",,"SUBURB ABRAMSON","NO","815000","36","9","5","EBR-3","1-010","YES","YES","No",,,"Old Town",,,"MDR","CN","A3.1",,"T7S R1W Sect 45","Urban","0","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.193014013657 30.538005907534, -91.192918806249 30.538009342635, -91.192904529139 30.537688501052, -91.192999760542 30.537685566627, -91.193014013657 30.538005907534)))","187233","420040562",,"526-550 ELMER AVE","BATON ROUGE","70807",,,"Baton Rouge","4","4","43",,"HIGHLAND FARMS",,,"357","30","1","EBR-3","1-095","YES","YES","No",,,,,,"UND","CN","A4",,"T6S R1W Sect 74","Walkable","0","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.093065779962 30.41006411074, -91.092345279755 30.411624782976, -91.092150875254 30.412037597163, -91.092109305296 30.412127815958, -91.091543083951 30.411928864109, -91.090002432016 30.411087525373, -91.090051749027 30.411063994916, -91.090079999212 30.411049493486, -91.090154770815 30.411006779076, -91.090226362079 30.410959238909, -91.090322886552 30.410885224903, -91.090407317021 30.410800981458, -91.09042542938 30.410781140799, -91.090480421749 30.410714529585, -91.0905113583 30.410671821943, -91.090530799818 30.410642564089, -91.090555611378 30.410601965097, -91.090593215528 30.410531829912, -91.090605690464 30.410505368362, -91.0911275789 30.409375826409, -91.092095843664 30.409721386003, -91.093065779962 30.41006411074)))","106986","1410540430",,"8935 WESTMINSTER DR","BATON ROUGE","70809",,,"Parish","54","TR. A-2",,,"WESTMINSTER PLACE",,,"115","38.04","1","EBR-9","3-017","NO","NO","No",,,,,,"INST","INST","A1",,"T7S R1E Sect 39","Suburban","12","Suburban",,"NO",
"MULTIPOLYGON (((-91.152367948814 30.653228967429, -91.152368232637 30.653227233232, -91.152572212247 30.653248711758, -91.152656551457 30.653260367199, -91.152573476691 30.653771957147, -91.152284976091 30.653735871351, -91.152367948814 30.653228967429)))","204865","122020295",,"4833 SAINT LOUIS ST","ZACHARY","70791",,,"Zachary","202","W-56",,,"WOODVIEW",,,"335","46.02","2","Zachary-6","2-028","NO","YES","No",,,,,,"LDR",,,,"T4S R1E Sect 53",,"0",,,"NO",
"MULTIPOLYGON (((-91.165327619064 30.424527882165, -91.164982116596 30.424806278143, -91.164781725264 30.42479894599, -91.164837721006 30.424481766628, -91.164879444965 30.424491262819, -91.165016423705 30.424511393189, -91.16515316045 30.424520788295, -91.165327619064 30.424527882165)))","98374","1320430124",,"2131 FIERO ST","BATON ROUGE","70808",,,"Baton Rouge","43","20",,,"LAKERIDGE ESTATES",,,"44","26.01","1","EBR-7","1-041","NO","NO","No",,,,,,"LDR","RN","A1",,"T7S R1W Sect 67","Walkable","0","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.135576030133 30.471300259783, -91.135306335971 30.471307311077, -91.135288606538 30.470895158755, -91.135558299581 30.470888107497, -91.135576030133 30.471300259783)))","21057","510230041","A PLUS AUTO SALES","5485 CHOCTAW DR","BATON ROUGE","70805",,,"Baton Rouge","23","23","A",,"DOUGHERTY PLACE","NO","441000","226","7.02","3","EBR-4","1-050","YES","YES","No",,,,,,"V","EC","M1",,"T7S R1E Sect 74","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.03251938229 30.402777857663, -91.032432823612 30.402817529561, -91.032288294465 30.402883712709, -91.032084695739 30.402554316983, -91.032314992095 30.402447772185, -91.03251938229 30.402777857663)))","124673","1530490211",,"13156 GENTRY AVE","BATON ROUGE","70817",,,"Parish","49","153",,,"CARRINGTON PLACE",,,"203","39.06","4","EBR-6","3-007","NO","NO","No",,,,,,"LDR","RN","A1",,"T7S R2E Sect 57","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.042672379285 30.379048875119, -91.042256498207 30.379728617389, -91.041848677816 30.379542115456, -91.042283586936 30.378854434569, -91.042672379285 30.379048875119)))","162056","1640760696",,"7924 GEORGE CAIN RD","BATON ROUGE","70809",,,"Parish","76","D",,"CAIN, GEORGE ESTATE",,,,"138","40.09","2","EBR-9","3-039","NO","NO","No",,,,,,"UND","CN","R",,"T8S R2E Sect 49","Suburban","1","Suburban",,"NO",
"MULTIPOLYGON (((-91.067492930467 30.438378875851, -91.067044308061 30.438385549848, -91.067041193141 30.438206612677, -91.067040479446 30.438165675608, -91.067489091887 30.438158463964, -91.067492930467 30.438378875851)))","87183","1120391679",,"1549 HEATHERVIEW CT","BATON ROUGE","70815",,,"Baton Rouge","39","440",,,"BROADMOOR PLACE",,,"169","37.01","5","EBR-1","1-053","NO","NO","No",,,,,,"LDR","RN","A1",,"T7S R1E Sect 87","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.165912342329 30.515266030729, -91.165739075609 30.51527178488, -91.165723332766 30.514969642157, -91.165896600002 30.514963887125, -91.165912342329 30.515266030729)))","216170","430121262",,"2548 73RD AVE","BATON ROUGE","70807",,,"Baton Rouge","12","40",,,"WOODAIRE",,,"237","33","4","EBR-3","1-085","YES","YES","No",,,,,,"LDR","RN","A2",,"T6S R1W Sect 50","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.053548967942 30.460329779188, -91.05307189209 30.460400091985, -91.053027275308 30.460183636822, -91.053500382276 30.46011350793, -91.053502732217 30.460124317988, -91.053548967942 30.460329779188)))","92899","1210320263",,"1036 ROSEDALE DR","BATON ROUGE","70815",,,"Baton Rouge","32","2",,,"FOREST OAKS",,,"185","36.04","4","EBR-4","1-020","YES","YES","No",,,,,,"LDR","RN","A1",,"T7S R2E Sect 6","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.09500944934 30.350503059938, -91.094829587259 30.350449356968, -91.094958808928 30.350122147053, -91.095138767808 30.350175604655, -91.09500944934 30.350503059938)))","127030","1620890056",,"11717 VILLA AVE","BATON ROUGE","70810",,,"Parish","89","130",,,"LAKES AT HIGHLAND, THE",,,"123","40.16","2","EBR-8","3-065","NO","NO","No",,,,,,"LDR","RN","A2.1",,"T8S R1E Sect 50","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.151288609941 30.43898890935, -91.150564503058 30.439009766208, -91.150560970207 30.438679741044, -91.151283408878 30.438658931525, -91.151288609941 30.43898890935)))","71748","940360347",,"1046 STEELE BLVD","BATON ROUGE","70806",,,"Baton Rouge","36","18","B",,"STEELE PLACE",,,"59","17","1","EBR-5","1-048","NO","NO","No",,,,,,"LDR","RN","A1",,"T7S R1E Sect 96","Suburban","1","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.00669185173 30.41763832319, -91.006959365988 30.418459726538, -91.006830846171 30.41907360218, -91.006634233402 30.419088913896, -91.004400025232 30.419262796389, -91.004646486165 30.418297405968, -91.005657033227 30.418086190362, -91.006383242017 30.417716998413, -91.00669185173 30.41763832319)))","167693","1520680255",,"16400-16500 S HARRELL'S FERRY RD","BATON ROUGE","70816",,,"Parish","68","12",,,"WALKER ESTATES",,,"212","45.05","3","EBR-6","3-038","NO","NO","No",,,,,,"U, UND","RN","R",,"T7S R2E Sect 53","Suburban","7","Suburban",,"NO",
"MULTIPOLYGON (((-91.024346368198 30.447471494916, -91.02392134998 30.4474800056, -91.023920775564 30.44739905957, -91.024345792322 30.447390572339, -91.024346368198 30.447471494916)))","96912","1220411551",,"1423 MILLERVILLE RD","BATON ROUGE","70816",,,"Parish","41","127-A",,,"AVALON GARDEN HOMES",,,"192","45.04","3","EBR-1","3-032","NO","NO","No",,,,,,"LDR","CN","R",,"T7S R2E Sect 9","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.128846381029 30.331339722594, -91.128789526541 30.330780972466, -91.129042124139 30.330761631544, -91.129098980035 30.331320381566, -91.128846381029 30.331339722594)))","129084","1620930589",,"3143 GRAND WAY AVE","BATON ROUGE","70810",,,"Parish","93","70",,,"LEXINGTON ESTATES",,,"127","40.16","2","EBR-8","3-070","NO","NO","No",,,,,,"LDR, UND","RN","R",,"T8S R1E Sect 45","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.143735041495 30.516405718987, -91.143671574901 30.516407822767, -91.143662094789 30.516187085689, -91.14372556124 30.516184982816, -91.143735041495 30.516405718987)))","32472","520131003",,"4700-4800 PEERLESS ST","BATON ROUGE","70811",,,"Baton Rouge","13","16","12",,"FORTUNE ADDITION",,,"252","34","4","EBR-2","1-084","YES","YES","No",,,,,,"LDR","CN","A2",,"T6S R1E Sect 96","Walkable","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.110871156539 30.340328349706, -91.110835119134 30.339958469587, -91.11099305758 30.33994689264, -91.111029096609 30.340316772719, -91.110871156539 30.340328349706)))","127127","1620881219",,"10502 SPRINGTREE AVE","BATON ROUGE","70810",,,"Parish","88","550",,,"SPRINGLAKE AT BLUEBONNET HIGHLANDS",,,"127","40.16","2","EBR-8","3-056","NO","NO","No",,,,,,"LDR","RN","A2.1",,"T8S R1E Sect 51","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.022197841348 30.433768238865, -91.02219652753 30.43399815383, -91.021776831911 30.433997165674, -91.021772000532 30.433767236233, -91.022197841348 30.433768238865)))","119507","1510480803",,"2133 PALMWOOD DR","BATON ROUGE","70816",,,"Baton Rouge","48","273",,,"WEDGEWOOD",,,"194","45.05","1","EBR-1","1-098","NO","NO","No",,,,,,"LDR","RN","A1",,"T7S R2E Sect 47","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.184405247085 30.433469837847, -91.184246663295 30.433474065824, -91.184239845081 30.433193661951, -91.184398428424 30.433189433079, -91.184405247085 30.433469837847)))","56754","840351117",,"147 CHATSWORTH ST","BATON ROUGE","70802",,,"Baton Rouge","35","25","1",,"MAGNOLIA PLACE",,,"27","52","2","EBR-5","1-005","NO","YES","No",,,"Old Town",,,"LDR","UN","A3.1",,"T7S R1W Sect 51","Urban","0","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.00674015632 30.476189602067, -91.006524402684 30.476195435204, -91.006512384281 30.475851903686, -91.006728137171 30.475846070568, -91.00674015632 30.476189602067)))","95824","1230610198",,"2730 W AMITE DR","BATON ROUGE","70819",,,"Baton Rouge","61","155",,,"STEVENDALE HEIGHTS",,,"216","45.03","1","EBR-1","1-097","YES","NO","No",,,,,,"LDR","RN","R",,"T6S R2E Sect 55","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.091961591165 30.477591436315, -91.091488299297 30.477605138626, -91.091480955831 30.47739185364, -91.091954932021 30.477378133662, -91.091961591165 30.477591436315)))","40089","620250175",,"3025 WOODGLYNN DR","BATON ROUGE","70814",,,"Baton Rouge","25","193",,,"EAST OAKCREST",,,"222","35.06","4","EBR-4","1-078","YES","NO","No",,,,,,"LDR","RN","A1",,"T6S R1E Sect 49","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.127388314172 30.387391654345, -91.127301364252 30.387458141254, -91.127162864011 30.387572179218, -91.126698503248 30.387145141127, -91.126959311702 30.386997140444, -91.127388314172 30.387391654345)))","117698","1430590914",,"1162 KENILWORTH PKWY","BATON ROUGE","70808",,,"Baton Rouge","59","94",,,"KENILWORTH",,,"86","50","1","EBR-8","1-075","NO","NO","No",,,,,,"LDR","RN","A1",,"T7S R1E Sect 50","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.172680599392 30.449685679967, -91.172491527795 30.449690118425, -91.172482810338 30.44945722539, -91.172671856581 30.449452095921, -91.172680599392 30.449685679967)))","51589","830340990","DE PAULS DELIGHT","220 SAINT VINCENT DE PAUL PL","BATON ROUGE","70802",,,"Baton Rouge","34","1","16",,"HICKEY, DUNCAN, AND MATHER TOWN","NO","453000","21","53","3","EBR-5","1-013","NO","YES","No",,,"Old Town",,,"INST","EC","C2",,"T7S R1W Sect 48","Urban","0","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.161839439372 30.607746260137, -91.161817511491 30.607868522298, -91.161436632548 30.607816458445, -91.161449731225 30.607745227386, -91.161459043611 30.607694262821, -91.161839437286 30.607746260135, -91.161839439372 30.607746260137)))","12828","311730018",,"2883 KING CHARLES DR","BAKER","70714",,,"Parish","173","94",,,"NORTH BAKER PARK",,,"321","42.04","1","EBR-2","2-017","NO","YES","No",,,,,,"LDR","RN","C2",,"T5S R1W Sect 13","Rural","0","Rural",,"NO",
"MULTIPOLYGON (((-91.166039735973 30.527336572177, -91.165723550033 30.527343999331, -91.165722106507 30.527288087072, -91.166037305452 30.527280683029, -91.166039735973 30.527336572177)))","15144","430090687","CUTS & SUDS LLC","8865 WILBUR ST","BATON ROUGE","70807",,,"Baton Rouge","9","3","17",,"SCOTLAND ADDITION","NO","815000","295","31.03","1","EBR-3","1-086","YES","YES","No",,,,,,"LDR","CN","A3.1",,"T6S R1W Sect 46","Walkable","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.167937625059 30.474219128558, -91.167557293303 30.474237524761, -91.167553667968 30.474175207776, -91.167565970584 30.474155248608, -91.167583606969 30.474138091642, -91.167605436641 30.47412504165, -91.167931234502 30.474109282452, -91.167937625059 30.474219128558)))","197998","720220099",,"2100 OSAGE ST","BATON ROUGE","70805",,,"Baton Rouge","22","9","53",,"SUBURB ISTROUMA",,,"228","5","2","EBR-3","1-018","YES","YES","No",,,,,,"V","C","A3.1",,"T6S R1W Sect 45","Walkable","0","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.050064430973 30.405412383448, -91.050055492936 30.405487647465, -91.050045707036 30.40558212963, -91.050028330599 30.405806669935, -91.049936803945 30.405805765617, -91.049764698121 30.405792648198, -91.049840090397 30.405381492132, -91.050064430973 30.405412383448)))","122616","1530490824","NETWORK CONSTRUCTION AND DESIGN","11814 MARKET PLACE AVE, STE A","BATON ROUGE","70816",,,"Baton Rouge","49","19",,,"SHERWOOD FOREST OFFICE PARK","NO","541614","154","39.06","2","EBR-9","1-099","NO","NO","No",,,,,,"O","EC","LC1",,"T7S R2E Sect 50","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.169123884294 30.523840468, -91.168743040036 30.523844731676, -91.168739748083 30.523706170487, -91.169120804379 30.523701901671, -91.169123884294 30.523840468)))","18873","430091301",,"8366 ELM GROVE GARDEN DR","BATON ROUGE","70807",,,"Baton Rouge","9","2","25",,"ELM GROVE GARDEN FARMS",,,"295","31.03","1","EBR-3","1-086","YES","YES","No",,,,,,"LDR","CN","A3.1",,"T6S R1W Sect 13","Walkable","0","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.029140059498 30.388139638989, -91.029500587881 30.38819284035, -91.02962698862 30.388211492122, -91.029477012003 30.389029092635, -91.029053831565 30.388972586068, -91.028991304129 30.388964236642, -91.029140059498 30.388139638989)))","145626","1640674424",,"13632 KIMBLETON AVE","BATON ROUGE","70817",,,"Parish","67","15",,,"KIMBLETON ESTATES",,,"205","45.09","2","EBR-6","3-033","NO","NO","No",,,,,,"UND","RN","R",,"T7S R2E Sect 60","Suburban","1","Suburban",,"NO",
"MULTIPOLYGON (((-91.017749320991 30.464975846987, -91.016912747044 30.465115333886, -91.016732478929 30.46432564902, -91.016641876397 30.463932735297, -91.016646833109 30.463194763841, -91.017737537004 30.463197370613, -91.017740436299 30.463618181377, -91.017749320991 30.464975846987)))","167573","1220330142","COASTAL TRUCK DRIVING","15150 FLORIDA BLVD","BATON ROUGE","70819",,,"Parish","33","LNC-1",,"COXE, WILLIAM E., SR. & BARBARA S.",,"NO","611000","215","45.03","2","EBR-1","3-012","NO","NO","No",,,,,,"C, UND","C","C2",,"T7S R2E Sect 4","Suburban","5","Suburban",,"NO",
"MULTIPOLYGON (((-91.070833794049 30.40117459403, -91.070666130004 30.401555795566, -91.070459117958 30.401481353858, -91.070624125442 30.401106194022, -91.070833794049 30.40117459403)))","175419","1640555741",,"10235 CAL RD","BATON ROUGE","70809",,,"Parish","55","764",,,"JEFFERSON TERRACE",,,"136","38.05","2","EBR-9","3-029","NO","NO","No",,,,,,"LDR","RN","A1",,"T7S R1E Sect 58","Suburban","0","Suburban",,"NO",
