"the_geom","id","business_name","full_address","city","state","zip","business_naics_code","phone_number","website","resource_type","sub_resource_type","abc","address_authority","address_id","business_id"
"POINT (-91.179781217973 30.435411916301)","175866","YOUTH BUILD CAPITAL CITY","1374 THOMAS H DELPIT DR","BATON ROUGE","LOUISIANA","70802","813000","225-379-3807","http://ebrpha.org/youthbuild-capital-city-who-and-what-we-are","COMMUNITY RESOURCE","YOUTH SERVICES","NO","BATON ROUGE","0","41934"
"POINT (-91.052945508999 30.385639940672)","35722","HVAC SYSTEMS","11616 INDUSTRIPLEX BLVD, STE 1","BATON ROUGE","LOUISIANA","70809","333414",,,"INDUSTRIAL",,"NO","PARISH","0","39898"
"POINT (-91.002021001366 30.665007262253)","174279","SOUTHEAST MATERIAL HANDLING LLC","14411 MILLDALE RD","ZACHARY","LOUISIANA","70791","454000",,,"RETAIL",,"NO","PARISH","0","38667"
"POINT (-91.014454336102 30.390804382358)","49535","CHANGES UNLIMITED SALON","15224 TIGER BEND RD","BATON ROUGE","LOUISIANA","70817","812112",,,"PERSONAL SERVICES","HAIR SALON","NO","PARISH","0","34793"
"POINT (-91.110079425248 30.468263878868)","28578","BIG RIVER GLASS INC","1948 BEAUMONT DR","BATON ROUGE","LOUISIANA","70806","811122",,,"AUTO","REPAIR","NO","BATON ROUGE","0","1200"
"POINT (-91.11609748704 30.452114240766)","31895","DOLLAR TREE # 4872","7119 FLORIDA BLVD","BATON ROUGE","LOUISIANA","70806","453000","225-928-8618","http://dollartree.com","RETAIL","SNAP RETAILER","NO","BATON ROUGE","0","27862"
"POINT (-91.045357662607 30.440822403911)","25605","ACC U BUILDERS","12097 OLD HAMMOND HWY","BATON ROUGE","LOUISIANA","70815","236115",,,"CONSTRUCTION",,"NO","BATON ROUGE","0","39367"
"POINT (-91.015394086743 30.533667615666)","167625","KNUCKLEHEAD PET ACCESSORIES LLC","9445 TRENDALE DR","GREENWELL SPRINGS","LOUISIANA","70739","453000",,,"RETAIL",,"NO","CENTRAL","0","48731"
"POINT (-91.040198246196 30.377237197977)","165308","SMW","7987 PECUE LN, STE C3","BATON ROUGE","LOUISIANA","70809","423000",,,"DISTRIBUTOR",,"NO","PARISH","0","40850"
"POINT (-91.148445459251 30.452173021752)","148501","CREATIVE CRAFTS INC","455 ROSELAWN AVE","BATON ROUGE","LOUISIANA","70806","453000",,,"RETAIL",,"NO","BATON ROUGE","0","27117"
"POINT (-91.151234699276 30.421388182653)","41313","MCS DESIGNS INC","3655 PERKINS RD","BATON ROUGE","LOUISIANA","70808","453000",,,"RETAIL",,"NO","BATON ROUGE","0","38856"
"POINT (-91.100640881601 30.415002548618)","63364","START HEALTHY","8296 RAINBOW DR","BATON ROUGE","LOUISIANA","70809","454000",,,"RETAIL",,"NO","PARISH","0","49316"
"POINT (-91.038686038126 30.406230466976)","71764","PROFESSIONAL LAWNSCAPES  OF BR","4929 WOODLYN DR","BATON ROUGE","LOUISIANA","70816","815000",,,"PROFESSIONAL SERVICES","LANDSCAPE","NO","BATON ROUGE","0","37509"
"POINT (-91.161606557917 30.444321641576)","31720","SPI MINI MART","2515 GOVERNMENT ST","BATON ROUGE","LOUISIANA","70806",,,,"RETAIL","SNAP RETAILER",,"BATON ROUGE","0","36167"
"POINT (-91.098631579783 30.380149279205)","160324","BICHONNE NAILS & SPA","9655 PERKINS RD, STE G","BATON ROUGE","LOUISIANA","70810","918581",,,"PERSONAL SERVICES","NAIL SALON","NO","PARISH","0","45922"
"POINT (-91.110533702202 30.40021148424)","41775","FARMER LEO MD","5414 BRITTANY DR","BATON ROUGE","LOUISIANA","70808","621111",,,"HEALTH CARE",,"NO","BATON ROUGE","0","12120"
"POINT (-91.11189312185 30.466202033051)","29566","TMC CONTRACTORS","1856 WOODDALE CT","BATON ROUGE","LOUISIANA","70806","541330",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","37412"
"POINT (-91.055424170665 30.418056078325)","153832","ACCIDENT FUND HOLDINGS INC","11404 LAKE SHERWOOD AVE N","BATON ROUGE","LOUISIANA","70816","524210",,,"PROFESSIONAL SERVICES","INSURANCE","NO","PARISH","0","47692"
"POINT (-91.056363030237 30.392324309353)","42778","KLINGER ADVANTAGE INC","11224 PENNYWOOD AVE","BATON ROUGE","LOUISIANA","70809","453000",,,"RETAIL",,"NO","PARISH","0","39970"
"POINT (-91.010681290761 30.348582356872)","76766","KREWE OF ARTEMIS INC","19204 BELLERIVE CT","BATON ROUGE","LOUISIANA","70809","454000",,,"RETAIL",,"NO","PARISH","0","31397"
"POINT (-91.135233995803 30.443308504293)","128227","LONGCO SPECIALTIES","653 ACADIA ST","BATON ROUGE","LOUISIANA","70806","236000",,,"CONSTRUCTION",,"NO","BATON ROUGE","0","23208"
"POINT (-91.107758578929 30.43135047954)","43594","E V PATTERSON DDS-PERIODONTICS","7707 OLD HAMMOND HWY","BATON ROUGE","LOUISIANA","70806","621210",,,"HEALTH CARE",,"NO","BATON ROUGE","0","35147"
"POINT (-91.17842797369 30.537413423306)","94321","JOUSE GRAPHICS & DESIGN","1450 PROGRESS RD","BATON ROUGE","LOUISIANA","70807","453000",,,"RETAIL",,"NO","BATON ROUGE","0","31029"
"POINT (-91.185566304162 30.445819415654)","17877","ANNA KARINS PHOTOGRAPHY","458 AMERICA ST","BATON ROUGE","LOUISIANA","70802","624000",,,"PROFESSIONAL SERVICES","PHOTOGRAPHERS","NO","BATON ROUGE","0","24386"
"POINT (-91.065254800903 30.456658392255)","5633","AMENA ADULT DAY & REHAB CENTER","138 MC GEHEE DR","BATON ROUGE","LOUISIANA","70815","624000",,,"HEALTH CARE",,"NO","BATON ROUGE","0","49962"
"POINT (-91.176306133118 30.451611571101)","116627","N-Y ASSOCIATES","1290 MAIN ST","BATON ROUGE","LOUISIANA","70802","541110",,,"COMMUNITY RESOURCE","LEGAL ASSISTANCE","NO","BATON ROUGE","0","33128"
"POINT (-91.062708491092 30.367972614528)","69096","JARREAU PHOTOGRAPHY","8905 ORLEANS DR","BATON ROUGE","LOUISIANA","70810","541000",,,"PROFESSIONAL SERVICES",,"NO","PARISH","0","30773"
"POINT (-91.126279382859 30.406229561262)","176374","NORBERT F SCHEXNAYDER APPRAISE","2223 QUAIL RUN DR","BATON ROUGE","LOUISIANA","70808","531000",,,"PROFESSIONAL SERVICES","REAL ESTATE","NO","BATON ROUGE","0","37238"
"POINT (-91.16186742575 30.474342920463)","21320","BLESSED","2880 PLANK RD","BATON ROUGE","LOUISIANA","70805","238000",,,"CONSTRUCTION",,"NO","BATON ROUGE","0","16822"
"POINT (-91.143448311317 30.418206186573)","173665","PLAYMAKERS","3154 COLLEGE DR, STE D","BATON ROUGE","LOUISIANA","70808","711110",,,"RECREATION",,"NO","BATON ROUGE","0","15047"
"POINT (-91.129005666053 30.452955475296)","155071","UNIQUE FASHIONS BOUTIQUE&GIFT SHOP","5905 FLORIDA BLVD","BATON ROUGE","LOUISIANA","70806","448000",,,"RETAIL",,"NO","BATON ROUGE","0","60487"
"POINT (-91.009189035964 30.357374261049)","30145","CAKE GODDESS","19970 HIGHLAND RD, STE B2","BATON ROUGE","LOUISIANA","70809","445000",,,"RESTAURANT",,"NO","PARISH","0","28536"
"POINT (-91.056459328347 30.43533815192)","196959","HARBOR FREIGHT TOOLS","1821 S SHERWOOD FOREST BLVD","BATON ROUGE","LOUISIANA","70816","444130",,,"SHIPPING",,"NO","BATON ROUGE","0","12839"
"POINT (-91.168376940342 30.470234001353)","18489","DMI COMMERCIAL PAINT & BODY SHOP","2501 SCENIC HWY","BATON ROUGE","LOUISIANA","70805","811121",,,"AUTO","REPAIR","NO","BATON ROUGE","0","24951"
"POINT (-91.083139191214 30.42179531001)","176133","FORMS, FILES, & SYSTEMS","9215 INTERLINE AVE","BATON ROUGE","LOUISIANA","70809","541199",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","15572"
"POINT (-91.085706455228 30.396872632971)","27356","ADVANCED SURGICAL CONCEPTS LLC","9118 BLUEBONNET CENTRE BLVD","BATON ROUGE","LOUISIANA","70809","541000",,,"PROFESSIONAL SERVICES",,"NO","PARISH","0","23945"
"POINT (-91.106818659246 30.345058293382)","82080","ON TIME MEDICAL TRANSPORT LLC","10761 HILLROSE AVE","BATON ROUGE","LOUISIANA","70810","485000",,,"SHIPPING",,"NO","PARISH","0","39022"
"POINT (-91.239787242427 30.646277936058)","7025","EMSCO SALES LLC","224 MOUNT PLEASANT-ZACHARY RD","ZACHARY","LOUISIANA","70791","454000",,,"RETAIL",,"NO","PARISH","0","38609"
"POINT (-91.138756077657 30.377833231472)","175215","GREATSTATES FINANCIAL GROUP IN","7388 HIGHLAND RD","BATON ROUGE","LOUISIANA","70808","815000",,,"FINANCIAL INSTITUTION",,"NO","BATON ROUGE","0","35686"
"POINT (-91.071553883312 30.477513860651)","21285","S&S FRAC TANKS, INC.","10368 MAMMOTH AVE","BATON ROUGE","LOUISIANA","70814","333298",,,"INDUSTRIAL",,"NO","BATON ROUGE","0","35300"
"POINT (-91.145030305758 30.419348110565)","27779","TIGER PEOPLE CLOTHIERS","3185 BALIS DR","BATON ROUGE","LOUISIANA","70808","448140",,,"RETAIL",,"NO","BATON ROUGE","0","61362"
"POINT (-91.155958172755 30.495524138024)","152833","HAIR CROWN BEAUTY SUPPLY","5151 PLANK RD","BATON ROUGE","LOUISIANA","70805","448000",,,"RETAIL",,"NO","BATON ROUGE","0","60540"
"POINT (-91.148286687578 30.444079334908)","31935","CAFFERY ARCHITECTURAL STAINED GLASS & GALLERY","4016 GOVERNMENT ST","BATON ROUGE","LOUISIANA","70806","453910",,,"RETAIL",,"NO","BATON ROUGE","0","25923"
"POINT (-91.149369900765 30.444049222785)","32126","MCMILLIN INTERIORS","3924 GOVERNMENT ST","BATON ROUGE","LOUISIANA","70806","541410",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","1113"
"POINT (-91.048177596807 30.389646588687)","179617","MIKE WILLIES RESTAURANT AND BAR","11950 CLOVERLAND AVE","BATON ROUGE","LOUISIANA","70809","722000",,,"RESTAURANT",,"YES","PARISH","0","32833"
"POINT (-91.116081663055 30.345886084045)","75402","PREMEIR SOUND SERVICES OF LA","10278 W SPRINGWIND CT","BATON ROUGE","LOUISIANA","70810","812000",,,"PERSONAL SERVICES",,"NO","PARISH","0","34221"
"POINT (-91.085505125431 30.433693016532)","152506","Z OUTLET","9622 AIRLINE HWY","BATON ROUGE","LOUISIANA","70815","448000",,,"RETAIL",,"NO","BATON ROUGE","0","23437"
"POINT (-91.156736137162 30.588036028603)","158127","SHEAR PERFECTION","4107 GROOM RD","BAKER","LOUISIANA","70714","812000",,,"PERSONAL SERVICES",,"NO","BAKER","0","40414"
"POINT (-91.035310117267 30.410459112534)","81615","SAVE MORE MARKET #7","12929 COURSEY BLVD","BATON ROUGE","LOUISIANA","70817","445000",,,"RETAIL","SNAP RETAILER","YES","PARISH","0","66601"
"POINT (-91.052259622679 30.424725967515)","23131","SIGNS IN A DAY","3034 S SHERWOOD FOREST BLVD, STE A1","BATON ROUGE","LOUISIANA","70816","541890",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","62039"
"POINT (-91.064240930696 30.427105889428)","27223","SOUTHERN CRAFTS INC","2625 AUBIN LN","BATON ROUGE","LOUISIANA","70816","453000",,,"RETAIL",,"NO","PARISH","0","36054"
"POINT (-91.119037296255 30.4589324582)","152519","GREATER LOVE OUTREACH & COMMUNITY SERVICES","957 N DONMOOR AVE","BATON ROUGE","LOUISIANA","70806","624120",,,"HEALTH CARE",,"NO","BATON ROUGE","0","13477"
"POINT (-91.06844461111 30.409710212096)","6007","KEY LENDING SOLUTIONS LLC","10311 JEFFERSON HWY","BATON ROUGE","LOUISIANA","70809","521000",,,"FINANCIAL INSTITUTION","MORTGAGE LENDER","NO","PARISH","0","23279"
"POINT (-91.168230392442 30.583794877707)","2416","CASH IN A FLASH","830 MAIN ST, STE A","BAKER","LOUISIANA","70714","522291",,,"FINANCIAL INSTITUTION","CHECK CASHING","NO","BAKER","0","17249"
"POINT (-91.188391244128 30.449131918027)","18576","CASSIE FELDER & ASSOCIATIATES LLC","263 3RD ST","BATON ROUGE","LOUISIANA","70801","541000",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","38982"
"POINT (-91.057441563594 30.39521079663)","42020","COLLISION WORKS","5959 SIEGEN LN","BATON ROUGE","LOUISIANA","70809","811000",,,"AUTO","REPAIR","NO","PARISH","0","46680"
"POINT (-91.186934808644 30.443192350938)","154532","A.A. ADKINSON ATTORNEY AT LAW","328 GOVERNMENT ST","BATON ROUGE","LOUISIANA","70802","541000",,,"PROFESSIONAL SERVICES","LEGAL ASSISTANCE","NO","BATON ROUGE","0","24910"
"POINT (-91.11149935162 30.469244495165)","146469","NEW FAITH PERSONAL CARE SVCS LLC","2097 BEAUMONT DR","BATON ROUGE","LOUISIANA","70806","812000",,,"PERSONAL SERVICES",,"NO","BATON ROUGE","0","35665"
"POINT (-91.143404416186 30.417215651618)","42151","WALGREENS # 06448","4485 PERKINS RD","BATON ROUGE","LOUISIANA","70808","446110","225-926-0734","http://walgreens.com/","RETAIL","SNAP RETAILER","YES","BATON ROUGE","0","38064"
"POINT (-91.019618270953 30.409317795638)","172907","ARLINGTON MORTGAGE","14241 COURSEY BLVD, STE A10","BATON ROUGE","LOUISIANA","70817","522291",,,"FINANCIAL INSTITUTION","MORTGAGE LENDER","NO","PARISH","0","11484"
"POINT (-91.052952519532 30.412696313413)","148214","FRESENIUS MEDICAL CARE","4520 S SHERWOOD FOREST BLVD, STE 112","BATON ROUGE","LOUISIANA","70816","621492",,,"HEALTH CARE",,"NO","BATON ROUGE","0","21985"
"POINT (-91.048566205549 30.431025573915)","71157","HOMEWORKS HOME IMPROVEMENTS","12000 S HARRELL'S FERRY RD","BATON ROUGE","LOUISIANA","70816","236115",,,"CONSTRUCTION",,"NO","BATON ROUGE","0","4215"
"POINT (-91.15723230394 30.432867555147)","114924","GEODATA","3030 EASTLAND AVE","BATON ROUGE","LOUISIANA","70808","236000",,,"CONSTRUCTION",,"NO","BATON ROUGE","0","29278"
"POINT (-91.078191281894 30.450064103712)","134754","SIMPLE LAWN","9854 S RIVER OAKS DR","BATON ROUGE","LOUISIANA","70815","541000",,,"PROFESSIONAL SERVICES","LEGAL ASSISTANCE","NO","BATON ROUGE","0","46743"
"POINT (-91.081138640027 30.429830989028)","40866","ROTARY CLUB OF BATON ROUGE","9625 FENWAY AVE","BATON ROUGE","LOUISIANA","70809","624229","225-922-9940","http://rotarybr.org","COMMUNITY RESOURCE","CIVIC ORGANIZATION","NO","BATON ROUGE","0","11393"
"POINT (-91.159769006839 30.424848978499)","28602","APQ STYLES LLC","2265 CHRISTIAN ST","BATON ROUGE","LOUISIANA","70808","812112",,,"PERSONAL SERVICES","HAIR SALON","NO","BATON ROUGE","0","23047"
"POINT (-91.015341746924 30.410004282573)","173212","BRUMBLES HAIR SALON","15255 GEORGE O'NEAL RD, STE C","BATON ROUGE","LOUISIANA","70817","812112",,,"PERSONAL SERVICES","HAIR SALON","NO","PARISH","0","11409"
"POINT (-91.057625116136 30.4721752017)","32767","SHERWOOD DISCOUNT MART","2564 N SHERWOOD FOREST DR","BATON ROUGE","LOUISIANA","70815","445000",,,"RETAIL","GAS STATION","YES","BATON ROUGE","0","35719"
"POINT (-91.167858768234 30.510793429643)","157185","GERRIS HANDI WORK","2348 GOUDCHAUX ST","BATON ROUGE","LOUISIANA","70807","454000",,,"RETAIL",,"NO","BATON ROUGE","0","39861"
"POINT (-91.127556592457 30.440682814289)","127512","THE FORGERY & FRAUD FORENSIC RESEARCH CENTER","920 MARION DR","BATON ROUGE","LOUISIANA","70806","541000",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","49422"
"POINT (-91.132522178399 30.423826508007)","39549","NCS PEARSON INC","5555 HILTON AVE","BATON ROUGE","LOUISIANA","70808","454000",,,"RETAIL",,"NO","BATON ROUGE","0","34694"
"POINT (-91.178820703421 30.423532115659)","14769","JACKSON HEWITT TAX SERVICE","2625 HIGHLAND RD","BATON ROUGE","LOUISIANA","70802","541000",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","48633"
"POINT (-91.073896640454 30.367627536571)","37868","BELLE AMI SALON & SPA","13022 PERKINS RD, STE A-B","BATON ROUGE","LOUISIANA","70810","812000",,,"PERSONAL SERVICES",,"NO","PARISH","0","25202"
"POINT (-91.126407353546 30.502682619575)","21054","RAGUSA MEAT MARKET","6525 GREENWELL ST","BATON ROUGE","LOUISIANA","70812","445000",,,"RETAIL","SNAP RETAILER","YES","PARISH","0","34601"
"POINT (-91.183607349315 30.450773496285)","154088","ARCHITECTURAL STUDIO","409 N 7TH ST","BATON ROUGE","LOUISIANA","70801","541310",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","36874"
"POINT (-91.178255005197 30.404209605962)","175786","USDA AGRICULTURAL RESEARCH SERVICE","4117 GOURRIER AVE","BATON ROUGE","LOUISIANA","70808","541710",,,"PROFESSIONAL SERVICES",,"NO","LSU","0","17940"
"POINT (-91.085800803417 30.437873830517)","149766","NM APPAREL","9490 AIRLINE HWY, STE A","BATON ROUGE","LOUISIANA","70815","448190",,,"RETAIL",,"NO","BATON ROUGE","0","22908"
"POINT (-91.070328973099 30.409076194506)","41275","PEAK PERFORMANCE PELVIC FLOOR CLINIC","10202 JEFFERSON HWY","BATON ROUGE","LOUISIANA","70809","621000",,,"HEALTH CARE",,"NO","PARISH","0","45667"
"POINT (-91.1723867241 30.448968008607)","14532","ST. VINCENT DE PAUL BISHOP OTT SWEET DREAMS SHELTER FOR WOMEN AND CHILDREN","1623 CONVENTION ST","BATON ROUGE","LOUISIANA","70802","624210","225-383-7837","http://svdpbr.org/","COMMUNITY RESOURCE","DIAPER BANKS","NO","BATON ROUGE","0","1127"
"POINT (-91.149966318808 30.649772707697)","192931","TUCKERS SEAFOOD OF ZACHARY LLC","4720 ZACHARY-SLAUGHTER HWY","ZACHARY","LOUISIANA","70791","453000",,,"RETAIL","SNAP RETAILER","NO","ZACHARY","0","46976"
"POINT (-91.050195261947 30.410757894709)","50534","DIRECT GENERAL AUTO INSURANCE","11748 COURSEY BLVD","BATON ROUGE","LOUISIANA","70816","524210",,,"PROFESSIONAL SERVICES","INSURANCE","NO","BATON ROUGE","0","2814"
"POINT (-91.048912705558 30.402902501243)","39732","SUPERIOR HOME HEALTH CARE, INC.","11925 WENTLING AVE","BATON ROUGE","LOUISIANA","70816","621610",,,"HEALTH CARE","HOME HEALTH","NO","BATON ROUGE","0","29687"
"POINT (-91.121740424612 30.404558216506)","46965","GETTOM, LLC","6421 PERKINS RD","BATON ROUGE","LOUISIANA","70808","541110",,,"COMMUNITY RESOURCE","LEGAL ASSISTANCE","NO","BATON ROUGE","0","29732"
"POINT (-91.144906092125 30.474091983093)","14212","BATON ROUGE UPHOLSTERING CO","2859 MISSION DR","BATON ROUGE","LOUISIANA","70805","811420",,,"PERSONAL SERVICES","REPAIR","NO","BATON ROUGE","0","24985"
"POINT (-91.053620300705 30.425494487377)","176325","LOUISIANA CONTRACTORS LICENSIN","2834 S SHERWOOD FOREST BLVD, STE D10","BATON ROUGE","LOUISIANA","70816","541000",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","37900"
"POINT (-91.131859868811 30.565284384425)","91022","ERIMAN ANALYTICAL SERVICES LLC","13073 PLANK RD","BATON ROUGE","LOUISIANA","70811","238000",,,"CONSTRUCTION",,"NO","PARISH","0","10588"
"POINT (-91.134396525356 30.384002680865)","47873","BITE AND BOOZE LLC","663 KENILWORTH PKWY","BATON ROUGE","LOUISIANA","70808","453000",,,"RETAIL",,"NO","BATON ROUGE","0","25369"
"POINT (-91.086032569921 30.467552233659)","178353","KIM CLEANING SERVICES","1975 N VEGA DR","BATON ROUGE","LOUISIANA","70815","561000",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","46608"
"POINT (-91.14552027242 30.478476749147)","163197","RJB ACCESSORIES","4458 WINBOURNE AVE","BATON ROUGE","LOUISIANA","70805","448000",,,"RETAIL",,,"BATON ROUGE","0","41889"
"POINT (-91.06411513306 30.412417345049)","69021","VH ACOUSTIC CEILINGS LLC","10615 AIRLINE HWY","BATON ROUGE","LOUISIANA","70816","238000",,,"CONSTRUCTION",,"NO","PARISH","0","29955"
"POINT (-91.057144205713 30.405603682468)","24202","CAPITOL TRUCKS LLC","4747 SHERWOOD COMMON BLVD","BATON ROUGE","LOUISIANA","70816","441000",,,"AUTO","SALES","NO","PARISH","0","26072"
"POINT (-91.050000961351 30.40398728128)","149310","ATLAS MANUFACTURING","5637 GALERIA DR, STE 203","BATON ROUGE","LOUISIANA","70816","333120",,,"INDUSTRIAL",,"NO","BATON ROUGE","0","11608"
"POINT (-91.061881034672 30.364292848003)","39526","WELCOME HOST","13953 PERKINS RD","BATON ROUGE","LOUISIANA","70810","511140",,,"MEDIA",,"NO","PARISH","0","8768"
"POINT (-91.151920263766 30.663857605708)","170541","FIRST IN COUNTERS","4610 SUNSET BLVD","ZACHARY","LOUISIANA","70791","238000",,,"CONSTRUCTION",,"NO","ZACHARY","0","47146"
"POINT (-91.049557113579 30.426471789527)","45496","AMERICAN CREDIT & INDEMNITY","11857 BRICKSOME AVE, STE A","BATON ROUGE","LOUISIANA","70816","522390",,,"FINANCIAL INSTITUTION",,"NO","BATON ROUGE","0","15891"
"POINT (-91.140094370863 30.501782348224)","108011","IN LOVING ARMS HEALTHCARE FOR KIDS","5675 LANCASTER AVE","BATON ROUGE","LOUISIANA","70805","621000",,,"HEALTH CARE",,"NO","BATON ROUGE","0","30335"
"POINT (-90.996356966628 30.354001625891)","95466","COAST CONCRETE SERVICES","15535 KNOX DR","BATON ROUGE","LOUISIANA","70817","238110",,,"CONSTRUCTION",,"NO","PARISH","0","2249"
"POINT (-91.164289519772 30.444869204891)","102146","ROB THE BUILDER","408 DELPHINE ST","BATON ROUGE","LOUISIANA","70806","236000",,,"CONSTRUCTION",,"NO","BATON ROUGE","0","47368"
"POINT (-91.109435664351 30.394357830661)","152592","BURGER KING # 1772","7638 PERKINS RD","BATON ROUGE","LOUISIANA","70810","722000",,,"RESTAURANT",,"NO","BATON ROUGE","0","25800"
"POINT (-91.051794842236 30.409997892309)","23145","DUANG TAWAN THAI SUSHI BAR","4850 S SHERWOOD FOREST BLVD","BATON ROUGE","LOUISIANA","70816","722000",,,"RESTAURANT",,"YES","PARISH","0","28026"
"POINT (-91.0711647497 30.479204542786)","21301","REDDY ELECTRIC INC","10451 MAMMOTH AVE","BATON ROUGE","LOUISIANA","70814","238000",,,"CONSTRUCTION",,"NO","BATON ROUGE","0","34779"
"POINT (-91.065091498549 30.457239426296)","32670","CIRCLE K #8080","10770 FLORIDA BLVD","BATON ROUGE","LOUISIANA","70815","447000",,"http://circlek.com/","RETAIL","CONVENIENCE STORE","YES","BATON ROUGE","0","26576"
"POINT (-91.14837604024 30.511122712293)","22769","J & J'S INSPECTION","6710 PLANK RD","BATON ROUGE","LOUISIANA","70811","811198",,,"AUTO","REPAIR","NO","BATON ROUGE","0","37235"
"POINT (-91.147250359297 30.448713183572)","125884","CLASSIQUE COIFFURE CREATIONS HAIR SALON","4109 NORTH BLVD","BATON ROUGE","LOUISIANA","70806","812112",,,"PERSONAL SERVICES","HAIR SALON","NO","BATON ROUGE","0","13593"
"POINT (-91.152789157809 30.411980762174)","40219","THE LOWE COMPANY APAC","4008 HYACINTH AVE","BATON ROUGE","LOUISIANA","70808","541000",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","37041"
"POINT (-91.188036471724 30.447283321616)","148532","SUBWAY #12641- CHOUCO","301 NORTH BLVD","BATON ROUGE","LOUISIANA","70801","722000",,,"RESTAURANT",,"NO","BATON ROUGE","0","36448"
"POINT (-91.048772047143 30.384166149357)","43001","RENT-A-CENTER","11940 INDUSTRIPLEX BLVD, STE 1","BATON ROUGE","LOUISIANA","70809","532210",,,"AUTO","RENTAL","NO","PARISH","0","61829"
"POINT (-91.044690558529 30.461595311941)","174084","DUC HOANG JEWLRY & WATCH","12387 FLORIDA BLVD","BATON ROUGE","LOUISIANA","70815","811000",,,"REPAIR",,"NO","BATON ROUGE","0","36420"
