"uniqueid","accountid","charactercode","charactercodedescription","objectcode","object","projectcode","project","fullaccount","fundcode","fund","segment2code","segment2","segment3code","segment3","segment4code","segment4","segment5code","segment5","segment6code","segment6","accountdescription","accountstatus","fiscalyear","fiscalmonth","originalbudget","revisedbudget","actual"
"2022-9-11950","11950","63","SUPPLIES","631900","OTHER OPERATING & MT SUPPLIES",,"UNKNOWN","1000-0100-70-0173-0105-0000-000000-631900-","1000","GENERAL FUND","0100","METROPOLITAN COUNCIL","70","CONSERVATION & DEVELOPMENT EXP","0173","CHARLES R KELLY COMMUNITY CTR","0105","COUNCIL DISTRICT 5","0000","UNDEFINED","OTHER OPERATING & MT SUPPLIES","Active","2022","2022-09-01T00:00:00.000","0","0","16.56"
"2022-9-13125","13125","63","SUPPLIES","634800","VEHICLE ACCESSORIES & PARTS",,"UNKNOWN","1000-5100-20-5140-0000-0000-000000-634800-","1000","GENERAL FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5140","FIRE-SPECIAL SERVICES","0000","OPERATING","0000","UNDEFINED","MOTOR VEHICLE ACCESSORIES","Active","2022","2022-09-01T00:00:00.000","0","0","3099.64"
"2022-9-14261","14261","63","SUPPLIES","636250","TRACKABLE SUPPLIES-COMP HARDWR","40000","CARRYFORWARD OF APPROPRIATIONS","1000-7600-30-7610-0000-0000-000000-636250-40000","1000","GENERAL FUND","7600","MAINTENANCE","30","TRANSPORTATION EXPEND","7610","MAINT-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","TRACKABLE SUPPLIES-COMP HARDWR","Active","2022","2022-09-01T00:00:00.000","0","0","1556.19"
"2022-9-14931","14931","64","CONTRACTUAL SERVICES","642250","WASTE COLLECT/DISPOSAL/RECYCLE",,"UNKNOWN","1000-8000-50-8020-0000-0000-000000-642250-","1000","GENERAL FUND","8000","OUTSIDE AGENCIES","50","HEALTH AND WELFARE","8020","EBR HEALTH UNIT","0000","OPERATING","0000","UNDEFINED","WASTE COLLECT/DISPOSAL/RECYCLE","Active","2022","2022-09-01T00:00:00.000","0","0","227.77"
"2022-9-17734","17734","64","CONTRACTUAL SERVICES","645110","COURT COSTS & FILING FEES",,"UNKNOWN","1000-2000-10-2010-0000-0000-000000-645110-","1000","GENERAL FUND","2000","CITY COURT","10","GENERAL GOVERNMENT EXPEND","2010","CITY COURT-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","COURT COSTS & FILING FEES","Active","2022","2022-09-01T00:00:00.000","0","0","338.75"
"2022-9-14658","14658","64","CONTRACTUAL SERVICES","642000","ELECTRICITY & GAS",,"UNKNOWN","2053-5200-20-5210-0000-0000-000000-642000-","2053","EMERGENCY MEDICAL SERVICES","5200","EMERGENCY MEDICAL SERVICES","20","PUBLIC SAFETY EXPEND","5210","EMS-OPERATIONS","0000","OPERATING","0000","UNDEFINED","ELECTRICITY & GAS","Active","2022","2022-09-01T00:00:00.000","0","0","7122.44"
"2022-9-16640","16640","64","CONTRACTUAL SERVICES","643500","OTHER CONTRACTUAL SERVICES",,"UNKNOWN","2409-1000-20-1009-0000-0000-000000-643500-","2409","ALSEN FIRE PROTECTION DISTRICT","1000","FIRE PROTECTION DISTRICTS","20","PUBLIC SAFETY EXPEND","1009","ALSEN FIRE PROTECTION DIST","0000","OPERATING","0000","UNDEFINED","OTHER CONTRACTUAL SERVICES","Active","2022","2022-09-01T00:00:00.000","0","0","84.1"
"2022-9-14952","14952","64","CONTRACTUAL SERVICES","642250","WASTE COLLECT/DISPOSAL/RECYCLE",,"UNKNOWN","5100-7700-40-7710-7750-7715-000000-642250-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7750","WASTEWATER TREATMENT","7715","WW TREATMENT-LAB","WASTE COLLECT/DISPOSAL/RECYCLE","Active","2022","2022-09-01T00:00:00.000","0","0","455.54"
"2022-9-14159","14159","63","SUPPLIES","636250","TRACKABLE SUPPLIES-COMP HARDWR",,"UNKNOWN","5100-7700-40-7710-7740-0000-000000-636250-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7740","SEWER-WASTEWATER COLLECTION","0000","UNDEFINED","TRACKABLE SUPPLIES-COMP HARDWR","Active","2022","2022-09-01T00:00:00.000","0","0","2981"
"2022-9-9024","9024","62","EMPLOYEE BENEFITS","622300","GROUP INSURANCE-LIFE",,"UNKNOWN","1000-5100-20-5170-0000-0000-000000-622300-","1000","GENERAL FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5170","FIRE-PREVENTION","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-LIFE","Active","2022","2022-09-01T00:00:00.000","0","0","61.6"
"2022-9-17899","17899","64","CONTRACTUAL SERVICES","646100","RENTALS-LAND",,"UNKNOWN","1000-5300-20-5310-0000-0000-000000-646100-","1000","GENERAL FUND","5300","JUVENILE SERVICES","20","PUBLIC SAFETY EXPEND","5310","JUV SVR-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","RENTALS-LAND","Active","2022","2022-09-01T00:00:00.000","0","0","4646.5"
"2022-9-16568","16568","64","CONTRACTUAL SERVICES","643500","OTHER CONTRACTUAL SERVICES",,"UNKNOWN","1000-6000-70-6010-0000-0000-000000-643500-","1000","GENERAL FUND","6000","HUMAN DEVELOPMENT AND SERVICES","70","CONSERVATION & DEVELOPMENT EXP","6010","DHDS-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","OTHER CONTRACTUAL SERVICES","Active","2022","2022-09-01T00:00:00.000","0","0","68.36"
"2022-9-18803","18803","64","CONTRACTUAL SERVICES","647400","REPAIR/MAINTENANCE-MOTOR VEH",,"UNKNOWN","5810-0900-30-0920-0000-0000-000000-647400-","5810","AIRPORT OPERATIONS FUND","0900","GREATER BR AIRPORT DISTRICT","30","TRANSPORTATION EXPEND","0920","AIRPORT-AIRFIELD","0000","OPERATING","0000","UNDEFINED","REPAIR/MAINTENANCE-MOTOR VEH","Active","2022","2022-09-01T00:00:00.000","0","0","619.6"
"2022-9-7299","7299","61","PERSONAL SERVICES","614000","CONTRACT EMPLOYEES",,"UNKNOWN","1000-4100-10-4140-0000-0000-000000-614000-","1000","GENERAL FUND","4100","FINANCE DEPARTMENT","10","GENERAL GOVERNMENT EXPEND","4140","REVENUE COLLECTION","0000","OPERATING","0000","UNDEFINED","CONTRACT EMPLOYEES","Active","2022","2022-09-01T00:00:00.000","0","0","299.25"
"2022-9-17902","17902","64","CONTRACTUAL SERVICES","646100","RENTALS-LAND",,"UNKNOWN","2001-1100-50-1110-0000-0000-000000-646100-","2001","MOSQUITO ABATEMENT/RODENT CRT","1100","MOSQUITO & RODENT CONTROL","50","HEALTH AND WELFARE","1110","MARC-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","RENTALS-LAND","Active","2022","2022-09-01T00:00:00.000","0","0","4729.18"
"2022-9-17015","17015","64","CONTRACTUAL SERVICES","643540","OTHER PROFESSIONAL SERVICES",,"UNKNOWN","1000-5300-20-5320-0000-0000-000000-643540-","1000","GENERAL FUND","5300","JUVENILE SERVICES","20","PUBLIC SAFETY EXPEND","5320","PROBATION & FAMILY SERVICES","0000","OPERATING","0000","UNDEFINED","OTHER PROFESSIONAL SERVICES","Active","2022","2022-09-01T00:00:00.000","0","0","4583.33"
"2022-9-16457","16457","64","CONTRACTUAL SERVICES","643460","LAUNDRY/OTHER SANITATION SRV",,"UNKNOWN","1000-7600-30-7620-0000-0000-000000-643460-","1000","GENERAL FUND","7600","MAINTENANCE","30","TRANSPORTATION EXPEND","7620","LANDSCAPE MAINTENANCE","0000","OPERATING","0000","UNDEFINED","LAUNDRY/OTHER SANITATION SRV","Active","2022","2022-09-01T00:00:00.000","0","0","161.83"
"2022-9-7748","7748","62","EMPLOYEE BENEFITS","621100","REG EMPLOYEE RETIREMENT-GF",,"UNKNOWN","1000-4100-10-4130-0000-0000-000000-621100-","1000","GENERAL FUND","4100","FINANCE DEPARTMENT","10","GENERAL GOVERNMENT EXPEND","4130","INTERNAL AUDITING","0000","OPERATING","0000","UNDEFINED","REGULAR EMPLOYEE RETIREMENT FD","Active","2022","2022-09-01T00:00:00.000","0","0","-6839.11"
"2022-9-7535","7535","61","PERSONAL SERVICES","617100","AUTOMOBILE ALLOWANCE",,"UNKNOWN","5100-7700-40-7710-7710-0000-000000-617100-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7710","SEWER-ADMINISTRATION","0000","UNDEFINED","AUTOMOBILE ALLOWANCE","Active","2022","2022-09-01T00:00:00.000","0","0","480.02"
"2022-9-9293","9293","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","1000-0200-10-0230-0000-0000-000000-623000-","1000","GENERAL FUND","0200","COUNCIL ADMINISTRATOR","10","GENERAL GOVERNMENT EXPEND","0230","TREASURER","0000","OPERATING","0000","UNDEFINED","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","60.03"
"2022-9-7353","7353","61","PERSONAL SERVICES","614000","CONTRACT EMPLOYEES",,"UNKNOWN","2053-5200-20-5210-0000-0000-000000-614000-","2053","EMERGENCY MEDICAL SERVICES","5200","EMERGENCY MEDICAL SERVICES","20","PUBLIC SAFETY EXPEND","5210","EMS-OPERATIONS","0000","OPERATING","0000","UNDEFINED","CONTRACT EMPLOYEES","Active","2022","2022-09-01T00:00:00.000","0","0","643.5"
"2022-9-9862","9862","62","EMPLOYEE BENEFITS","623500","POSTEMPLOYMENT BENEFITS",,"UNKNOWN","1000-5100-20-5120-0000-0000-000000-623500-","1000","GENERAL FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5120","FIRE-SUPPRESSION","0000","OPERATING","0000","UNDEFINED","POSTEMPLOYMENT BENEFITS","Active","2022","2022-09-01T00:00:00.000","0","0","160300.27"
"2022-9-9292","9292","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","1000-0200-10-0220-0000-0000-000000-623000-","1000","GENERAL FUND","0200","COUNCIL ADMINISTRATOR","10","GENERAL GOVERNMENT EXPEND","0220","MAIL SERVICES","0000","OPERATING","0000","UNDEFINED","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","79.13"
"2022-9-6381","6381","61","PERSONAL SERVICES","611300","SALARIES-EMPLOYEES ON WRK COMP",,"UNKNOWN","5100-7700-40-7710-7740-0000-000000-611300-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7740","SEWER-WASTEWATER COLLECTION","0000","UNDEFINED","SALARIES-EMPLOYEES ON WRK COMP","Active","2022","2022-09-01T00:00:00.000","0","0","6536.95"
"2022-9-8726","8726","62","EMPLOYEE BENEFITS","622200","GROUP INSURANCE-DENTAL",,"UNKNOWN","1000-7000-10-7020-0000-0000-000000-622200-","1000","GENERAL FUND","7000","BUSINESS OPER/CAP PROG OFFICE","10","GENERAL GOVERNMENT EXPEND","7020","WORKFORCE DEVELOPMENT","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-DENTAL","Active","2022","2022-09-01T00:00:00.000","0","0","73.21"
"2022-9-46541","46541","61","PERSONAL SERVICES","612000","OVERTIME",,"UNKNOWN","2053-5200-20-5230-5231-0000-000000-612000-","2053","EMERGENCY MEDICAL SERVICES","5200","EMERGENCY MEDICAL SERVICES","20","PUBLIC SAFETY EXPEND","5230","EBRP COMMUNICATIONS DISTRICT","5231","COMMUNICATIONS CENTER","0000","UNDEFINED","OVERTIME","Active","2022","2022-09-01T00:00:00.000","0","0","13038.95"
"2022-9-8761","8761","62","EMPLOYEE BENEFITS","622200","GROUP INSURANCE-DENTAL",,"UNKNOWN","2002-1200-60-1200-0000-0000-000000-622200-","2002","LIBRARY BOARD OF CONTROL","1200","LIBRARY BOARD OF CONTROL","60","CULTURE - RECREATION EXPEND","1200","LIBRARY-OPERATIONS","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-DENTAL","Active","2022","2022-09-01T00:00:00.000","0","0","2512.01"
"2022-9-6801","6801","61","PERSONAL SERVICES","612000","OVERTIME",,"UNKNOWN","5810-0900-30-0940-0000-0000-000000-612000-","5810","AIRPORT OPERATIONS FUND","0900","GREATER BR AIRPORT DISTRICT","30","TRANSPORTATION EXPEND","0940","AIRPORT-TERMINAL BUILDING","0000","OPERATING","0000","UNDEFINED","OVERTIME","Active","2022","2022-09-01T00:00:00.000","0","0","22.79"
"2022-9-16591","16591","64","CONTRACTUAL SERVICES","643500","OTHER CONTRACTUAL SERVICES",,"UNKNOWN","1000-7800-10-7820-0000-0000-000000-643500-","1000","GENERAL FUND","7800","BUILDINGS AND GROUNDS","10","GENERAL GOVERNMENT EXPEND","7820","ARCHITECTURAL SERVICES","0000","OPERATING","0000","UNDEFINED","OTHER CONTRACTUAL SERVICES","Active","2022","2022-09-01T00:00:00.000","0","0","17.82"
"2022-9-18709","18709","64","CONTRACTUAL SERVICES","647400","REPAIR/MAINTENANCE-MOTOR VEH",,"UNKNOWN","1000-3300-20-3300-0000-0000-000000-647400-","1000","GENERAL FUND","3300","CORONER","20","PUBLIC SAFETY EXPEND","3300","CORONER-OPERATIONS","0000","OPERATING","0000","UNDEFINED","REPAIR/MAINTENANCE-MOTOR VEH","Active","2022","2022-09-01T00:00:00.000","0","0","190.48"
"2022-9-12047","12047","63","SUPPLIES","631900","OTHER OPERATING & MT SUPPLIES",,"UNKNOWN","2053-5200-20-5210-0000-0000-000000-631900-","2053","EMERGENCY MEDICAL SERVICES","5200","EMERGENCY MEDICAL SERVICES","20","PUBLIC SAFETY EXPEND","5210","EMS-OPERATIONS","0000","OPERATING","0000","UNDEFINED","OTHER OPERATING & MT SUPPLIES","Active","2022","2022-09-01T00:00:00.000","0","0","985.59"
"2022-9-14723","14723","64","CONTRACTUAL SERVICES","642100","WATER/SEWER FEES",,"UNKNOWN","1000-0100-70-0175-0110-0000-000000-642100-","1000","GENERAL FUND","0100","METROPOLITAN COUNCIL","70","CONSERVATION & DEVELOPMENT EXP","0175","LEO S BUTLER COMMUNITY CTR","0110","COUNCIL DISTRICT 10","0000","UNDEFINED","WATER/SEWER FEES","Active","2022","2022-09-01T00:00:00.000","0","0","157.63"
"2022-9-6743","6743","61","PERSONAL SERVICES","612000","OVERTIME",,"UNKNOWN","1000-7800-10-7830-0000-0000-000000-612000-","1000","GENERAL FUND","7800","BUILDINGS AND GROUNDS","10","GENERAL GOVERNMENT EXPEND","7830","PUBLIC BUILDING MAINTENANCE","0000","OPERATING","0000","UNDEFINED","OVERTIME","Active","2022","2022-09-01T00:00:00.000","0","0","3550.33"
"2022-9-7825","7825","62","EMPLOYEE BENEFITS","621100","REG EMPLOYEE RETIREMENT-GF",,"UNKNOWN","5100-7700-40-7710-7742-0000-000000-621100-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7742","SEWER-PUMP STATION MAINTENANCE","0000","UNDEFINED","REGULAR EMPLOYEE RETIREMENT FD","Active","2022","2022-09-01T00:00:00.000","0","0","9641.45"
"2022-9-6078","6078","61","PERSONAL SERVICES","611000","SALARIES OF REGULAR EMPLOYEES",,"UNKNOWN","5100-7700-40-7710-7730-0000-000000-611000-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7730","SEWER-ENGINEERING","0000","UNDEFINED","SALARIES OF REGULAR EMPLOYEES","Active","2022","2022-09-01T00:00:00.000","0","0","22989.34"
"2022-9-9857","9857","62","EMPLOYEE BENEFITS","623500","POSTEMPLOYMENT BENEFITS",,"UNKNOWN","1000-5000-20-5040-0000-0000-000000-623500-","1000","GENERAL FUND","5000","POLICE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5040","POLICE-OPERATIONAL SERV BUREAU","0000","OPERATING","0000","UNDEFINED","POSTEMPLOYMENT BENEFITS","Active","2022","2022-09-01T00:00:00.000","0","0","28192.7"
"2022-9-7728","7728","62","EMPLOYEE BENEFITS","621100","REG EMPLOYEE RETIREMENT-GF",,"UNKNOWN","1000-0500-10-0530-0000-0000-000000-621100-","1000","GENERAL FUND","0500","PARISH ATTORNEY","10","GENERAL GOVERNMENT EXPEND","0530","PA-ABC OFFICE","0000","OPERATING","0000","UNDEFINED","REGULAR EMPLOYEE RETIREMENT FD","Active","2022","2022-09-01T00:00:00.000","0","0","6786.8"
"2022-9-5992","5992","61","PERSONAL SERVICES","611000","SALARIES OF REGULAR EMPLOYEES",,"UNKNOWN","1000-4600-10-4610-0000-0000-000000-611000-","1000","GENERAL FUND","4600","HUMAN RESOURCES","10","GENERAL GOVERNMENT EXPEND","4610","HR-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","SALARIES OF REGULAR EMPLOYEES","Active","2022","2022-09-01T00:00:00.000","0","0","54611.22"
"2022-9-9032","9032","62","EMPLOYEE BENEFITS","622300","GROUP INSURANCE-LIFE",,"UNKNOWN","1000-6000-70-6010-0000-0000-000000-622300-","1000","GENERAL FUND","6000","HUMAN DEVELOPMENT AND SERVICES","70","CONSERVATION & DEVELOPMENT EXP","6010","DHDS-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-LIFE","Active","2022","2022-09-01T00:00:00.000","0","0","23.32"
"2022-9-14612","14612","64","CONTRACTUAL SERVICES","642000","ELECTRICITY & GAS",,"UNKNOWN","1000-0100-70-0173-0105-0000-000000-642000-","1000","GENERAL FUND","0100","METROPOLITAN COUNCIL","70","CONSERVATION & DEVELOPMENT EXP","0173","CHARLES R KELLY COMMUNITY CTR","0105","COUNCIL DISTRICT 5","0000","UNDEFINED","ELECTRICITY & GAS","Active","2022","2022-09-01T00:00:00.000","0","0","2180.16"
"2022-9-16459","16459","64","CONTRACTUAL SERVICES","643460","LAUNDRY/OTHER SANITATION SRV",,"UNKNOWN","1000-7600-30-7640-0000-0000-000000-643460-","1000","GENERAL FUND","7600","MAINTENANCE","30","TRANSPORTATION EXPEND","7640","DRAINAGE MAINTENANCE","0000","OPERATING","0000","UNDEFINED","LAUNDRY/OTHER SANITATION SRV","Active","2022","2022-09-01T00:00:00.000","0","0","161.95"
"2022-9-16663","16663","64","CONTRACTUAL SERVICES","643500","OTHER CONTRACTUAL SERVICES",,"UNKNOWN","5510-7700-40-7760-7765-0000-000000-643500-","5510","SOLID WASTE DISPOSAL FACILITY","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7760","ENV-SOLID WASTE DIVISION","7765","WASTE MANAGEMENT DISPOSAL","0000","UNDEFINED","OTHER CONTRACTUAL SERVICES","Active","2022","2022-09-01T00:00:00.000","0","0","5853.42"
"2022-9-12063","12063","63","SUPPLIES","631900","OTHER OPERATING & MT SUPPLIES",,"UNKNOWN","5100-7700-40-7710-7742-0000-000000-631900-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7742","SEWER-PUMP STATION MAINTENANCE","0000","UNDEFINED","OTHER OPERATING & MT SUPPLIES","Active","2022","2022-09-01T00:00:00.000","0","0","3636.2"
"2022-9-16024","16024","64","CONTRACTUAL SERVICES","643400","COMMUNICATIONS",,"UNKNOWN","1000-6000-70-6010-0000-0000-000000-643400-","1000","GENERAL FUND","6000","HUMAN DEVELOPMENT AND SERVICES","70","CONSERVATION & DEVELOPMENT EXP","6010","DHDS-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","COMMUNICATIONS","Active","2022","2022-09-01T00:00:00.000","0","0","200.05"
"2022-9-14936","14936","64","CONTRACTUAL SERVICES","642250","WASTE COLLECT/DISPOSAL/RECYCLE",,"UNKNOWN","1000-8000-60-8052-0000-0000-000000-642250-","1000","GENERAL FUND","8000","OUTSIDE AGENCIES","60","CULTURE - RECREATION EXPEND","8052","ARTS COUNCIL OF GREATER BR","0000","OPERATING","0000","UNDEFINED","WASTE COLLECT/DISPOSAL/RECYCLE","Active","2022","2022-09-01T00:00:00.000","0","0","56.93"
"2022-9-12326","12326","63","SUPPLIES","632000","BUILDING MATERIALS",,"UNKNOWN","1000-5100-20-5140-0000-0000-000000-632000-","1000","GENERAL FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5140","FIRE-SPECIAL SERVICES","0000","OPERATING","0000","UNDEFINED","BUILDING MATERIALS","Active","2022","2022-09-01T00:00:00.000","0","0","4879.84"
"2022-9-18030","18030","64","CONTRACTUAL SERVICES","646300","RENTALS-OFFICE EQUIPMENT",,"UNKNOWN","1000-4500-10-4500-0000-0000-000000-646300-","1000","GENERAL FUND","4500","PURCHASING","10","GENERAL GOVERNMENT EXPEND","4500","PUR-OPERATIONS","0000","OPERATING","0000","UNDEFINED","RENTALS-OFFICE EQUIPMENT","Active","2022","2022-09-01T00:00:00.000","0","0","657.03"
"2022-9-14908","14908","64","CONTRACTUAL SERVICES","642250","WASTE COLLECT/DISPOSAL/RECYCLE",,"UNKNOWN","1000-2500-10-2500-0000-0000-000000-642250-","1000","GENERAL FUND","2500","DISTRICT COURT","10","GENERAL GOVERNMENT EXPEND","2500","DISTRICT COURT-OPERATIONS","0000","OPERATING","0000","UNDEFINED","WASTE COLLECT/DISPOSAL/RECYCLE","Active","2022","2022-09-01T00:00:00.000","0","0","772.35"
"2022-9-14922","14922","64","CONTRACTUAL SERVICES","642250","WASTE COLLECT/DISPOSAL/RECYCLE",,"UNKNOWN","1000-7600-30-7630-0000-0000-000000-642250-","1000","GENERAL FUND","7600","MAINTENANCE","30","TRANSPORTATION EXPEND","7630","STREET MAINTENANCE","0000","OPERATING","0000","UNDEFINED","WASTE COLLECT/DISPOSAL/RECYCLE","Active","2022","2022-09-01T00:00:00.000","0","0","1622.59"
"2022-9-17515","17515","64","CONTRACTUAL SERVICES","644120","AUTO LIABILITY INSURANCE",,"UNKNOWN","1000-4700-10-0550-0000-0000-000000-644120-","1000","GENERAL FUND","4700","RISK MANAGEMENT","10","GENERAL GOVERNMENT EXPEND","0550","PA-LITIGATION/RISK MANAGEMENT","0000","OPERATING","0000","UNDEFINED","AUTO LIABILITY INSURANCE","Active","2022","2022-09-01T00:00:00.000","0","0","16351.49"
"2022-9-16989","16989","64","CONTRACTUAL SERVICES","643540","OTHER PROFESSIONAL SERVICES",,"UNKNOWN","1000-3300-20-3300-0000-0000-000000-643540-","1000","GENERAL FUND","3300","CORONER","20","PUBLIC SAFETY EXPEND","3300","CORONER-OPERATIONS","0000","OPERATING","0000","UNDEFINED","OTHER PROFESSIONAL SERVICES","Active","2022","2022-09-01T00:00:00.000","0","0","5483.33"
"2022-9-49288","49288","64","CONTRACTUAL SERVICES","643350","TRAVEL & TRAINING",,"UNKNOWN","2211-2100-10-2100-2101-0000-000000-643350-","2211","CONSTABLE EQUIPMENT & TRAINING","2100","CITY CONSTABLE","10","GENERAL GOVERNMENT EXPEND","2100","CONSTABLE-OPERATIONS","2101","CONSTABLE-EQUIP & TRAINING FDS","0000","UNDEFINED","TRAVEL & TRAINING","Active","2022","2022-09-01T00:00:00.000","0","0","3200"
"2022-9-8391","8391","62","EMPLOYEE BENEFITS","622100","GROUP INSURANCE-HEALTH",,"UNKNOWN","1000-5000-20-5050-0000-0000-000000-622100-","1000","GENERAL FUND","5000","POLICE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5050","POLICE-COMMUNICATIONS","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-HEALTH","Active","2022","2022-09-01T00:00:00.000","0","0","12749.65"
"2022-9-12664","12664","63","SUPPLIES","633000","GASOLINE/FUEL/OIL",,"UNKNOWN","2403-1000-20-1003-0000-0000-000000-633000-","2403","BROWNSFIELD FIRE PROTECTION","1000","FIRE PROTECTION DISTRICTS","20","PUBLIC SAFETY EXPEND","1003","BROWNSFIELD FIRE PROTECT","0000","OPERATING","0000","UNDEFINED","GASOLINE/FUEL/OIL","Active","2022","2022-09-01T00:00:00.000","0","0","1803.7"
"2022-9-16504","16504","64","CONTRACTUAL SERVICES","643500","OTHER CONTRACTUAL SERVICES",,"UNKNOWN","1000-0100-70-0174-0107-0000-000000-643500-","1000","GENERAL FUND","0100","METROPOLITAN COUNCIL","70","CONSERVATION & DEVELOPMENT EXP","0174","DR MARTIN LUTHER KING COMM CTR","0107","COUNCIL DISTRICT 7","0000","UNDEFINED","OTHER CONTRACTUAL SERVICES","Active","2022","2022-09-01T00:00:00.000","0","0","204.4"
"2022-9-16481","16481","64","CONTRACTUAL SERVICES","643460","LAUNDRY/OTHER SANITATION SRV",,"UNKNOWN","6000-7900-10-7910-0000-0000-000000-643460-","6000","CENTRAL GARAGE-OPERATIONS","7900","FLEET MANAGEMENT","10","GENERAL GOVERNMENT EXPEND","7910","CENTRAL GARAGE OPER & MAINT","0000","OPERATING","0000","UNDEFINED","LAUNDRY/OTHER SANITATION SRV","Active","2022","2022-09-01T00:00:00.000","0","0","722.07"
"2022-9-17303","17303","64","CONTRACTUAL SERVICES","643620","ASSISTANCE TO OTHER GOVT AG",,"UNKNOWN","2320-8000-30-1400-0000-0000-000000-643620-","2320","PARISH TRANSPORTATION FUND","8000","OUTSIDE AGENCIES","30","TRANSPORTATION EXPEND","1400","CAPITAL AREA TRANSIT SYSTEM","0000","OPERATING","0000","UNDEFINED","ASSISTANCE TO OTHER GOVT AG","Active","2022","2022-09-01T00:00:00.000","0","0","137500"
