"uniqueid","accountid","charactercode","charactercodedescription","objectcode","object","projectcode","project","fullaccount","fundcode","fund","segment2code","segment2","segment3code","segment3","segment4code","segment4","segment5code","segment5","segment6code","segment6","accountdescription","accountstatus","fiscalyear","fiscalmonth","originalbudget","revisedbudget","actual"
"2022-7-4887","4887","45","FINES AND FORFEITS","450100","CITY COURT CRIMINAL FINES",,"UNKNOWN","1000-0000-11-0000-0000-0000-000000-450100-","1000","GENERAL FUND","0000","UNDEFINED","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CITY COURT CRIMINAL FINES","Active","2022","2022-07-01T00:00:00.000","0","0","4574"
"2022-7-4734","4734","44","CHARGES FOR SERVICES","441604","PRISON MEDICAL CHARGES",,"UNKNOWN","1000-5700-21-0000-0000-0000-000000-441604-","1000","GENERAL FUND","5700","PRISON MEDICAL SERVICES","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","PRISON MEDICAL CHARGES","Active","2022","2022-07-01T00:00:00.000","0","0","27120.24"
"2022-7-4640","4640","44","CHARGES FOR SERVICES","440005","CITY COURT MISCELLANEOUS FEES",,"UNKNOWN","1000-2000-11-0000-0000-0000-000000-440005-","1000","GENERAL FUND","2000","CITY COURT","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CITY COURT MISCELLANEOUS FEES","Active","2022","2022-07-01T00:00:00.000","0","0","6028.81"
"2022-7-4179","4179","41","TAXES","419300","INT/PEN-GENERAL SALES/USE TAX",,"UNKNOWN","2340-0000-00-0000-0000-0000-000000-419300-","2340","PARISH STREET MAINTENANCE FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INT/PEN-GENERAL SALES/USE TAX","Active","2022","2022-07-01T00:00:00.000","0","0","4384.4"
"2022-7-4928","4928","46","INTEREST","461000","INTEREST EARNINGS",,"UNKNOWN","2403-0000-21-0000-0000-0000-000000-461000-","2403","BROWNSFIELD FIRE PROTECTION","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INTEREST EARNINGS","Active","2022","2022-07-01T00:00:00.000","0","0","260.61"
"2022-7-4161","4161","41","TAXES","419110","INT/PEN-GENERAL PROPERTY TAX",,"UNKNOWN","2409-0000-00-0000-0000-0000-000000-419110-","2409","ALSEN FIRE PROTECTION DISTRICT","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INT/PEN-GENERAL PROPERTY TAX","Active","2022","2022-07-01T00:00:00.000","0","0","270.84"
"2022-7-4650","4650","44","CHARGES FOR SERVICES","440015","CTY CT-ELECTRON DISP EXTRT FEE",,"UNKNOWN","1000-2000-11-0000-0000-0000-000000-440015-","1000","GENERAL FUND","2000","CITY COURT","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CTY CT-ELECTRON DISP EXTRT FEE","Active","2022","2022-07-01T00:00:00.000","0","0","20000"
"2022-7-4024","4024","41","TAXES","411000","GENERAL PROPERTY TAX",,"UNKNOWN","1000-0000-00-0000-0000-9002-000000-411000-","1000","GENERAL FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","9002","PARISH REVENUES","GENERAL PROPERTY TAX","Active","2022","2022-07-01T00:00:00.000","0","0","1593.58"
"2022-7-4648","4648","44","CHARGES FOR SERVICES","440013","CTY CT-MORTGAGE RECORD FEES",,"UNKNOWN","1000-2000-11-0000-0000-0000-000000-440013-","1000","GENERAL FUND","2000","CITY COURT","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CTY CT-MORTGAGE RECORD FEES","Active","2022","2022-07-01T00:00:00.000","0","0","470"
"2022-7-4131","4131","41","TAXES","413500","TIF DISTRICT TAX",,"UNKNOWN","8701-0000-00-0000-0000-0000-000000-413500-","8701","CYNTRENIKS GRP/HOTEL KING TIF","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","TIF DISTRICT TAX","Active","2022","2022-07-01T00:00:00.000","0","0","6963"
"2022-7-4676","4676","44","CHARGES FOR SERVICES","440330","PRETRIAL DIVERSION FEES",,"UNKNOWN","1000-0500-11-0000-0000-0000-000000-440330-","1000","GENERAL FUND","0500","PARISH ATTORNEY","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","PRETRIAL DIVERSION FEES","Active","2022","2022-07-01T00:00:00.000","0","0","16148"
"2022-7-4639","4639","44","CHARGES FOR SERVICES","440004","CITY COURT BENCH WARRANT FEES",,"UNKNOWN","1000-2000-11-0000-0000-0000-000000-440004-","1000","GENERAL FUND","2000","CITY COURT","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CITY COURT BENCH WARRANT FEES","Active","2022","2022-07-01T00:00:00.000","0","0","28514.87"
"2022-7-5107","5107","47","MISCELLANEOUS REV","472100","RENTALS-LAND",,"UNKNOWN","1000-0000-11-0000-0000-0000-000000-472100-","1000","GENERAL FUND","0000","UNDEFINED","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","RENTALS-LAND","Active","2022","2022-07-01T00:00:00.000","0","0","1800"
"2022-7-4728","4728","44","CHARGES FOR SERVICES","441509","TRAFFIC SAFETY FEE HEARING FEE",,"UNKNOWN","1000-0000-21-0000-0000-0000-000000-441509-","1000","GENERAL FUND","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","TRAFFIC SAFETY FEE HEARING FEE","Active","2022","2022-07-01T00:00:00.000","0","0","50"
"2022-7-4223","4223","42","LICENSES AND PERMITS","423210","A/C & HEATING PERMITS",,"UNKNOWN","1000-7300-21-0000-0000-0000-000000-423210-","1000","GENERAL FUND","7300","DEVELOPMENT","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","A/C & HEATING PERMITS","Active","2022","2022-07-01T00:00:00.000","0","0","28997.45"
"2022-7-4725","4725","44","CHARGES FOR SERVICES","441506","SEX OFFENDER REGISTRATION FEES",,"UNKNOWN","1000-5000-21-0000-0000-0000-000000-441506-","1000","GENERAL FUND","5000","POLICE DEPARTMENT","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","SEX OFFENDER REGISTRATION FEES","Active","2022","2022-07-01T00:00:00.000","0","0","2520"
"2022-7-4949","4949","46","INTEREST","461000","INTEREST EARNINGS",,"UNKNOWN","3304-0000-00-0000-0000-0000-000000-461000-","3304","2012 $34M LCDA ROAD IMPROV","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INTEREST EARNINGS","Active","2022","2022-07-01T00:00:00.000","0","0","3496.45"
"2022-7-4868","4868","44","CHARGES FOR SERVICES","443600","SEWER TIE-IN FEES",,"UNKNOWN","5100-0000-41-0000-0000-0000-000000-443600-","5100","SEWERAGE-OPERATIONS & MAINT","0000","UNDEFINED","41","SAN REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","SEWER TIE-IN FEES","Active","2022","2022-07-01T00:00:00.000","0","0","850"
"2022-7-4740","4740","44","CHARGES FOR SERVICES","441612","EMS MEDICAL RECORD FEES",,"UNKNOWN","2053-0000-21-0000-0000-0000-000000-441612-","2053","EMERGENCY MEDICAL SERVICES","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","EMS MEDICAL RECORD FEES","Active","2022","2022-07-01T00:00:00.000","0","0","2165.75"
"2022-7-4905","4905","46","INTEREST","461000","INTEREST EARNINGS",,"UNKNOWN","2002-0000-00-0000-0000-0000-000000-461000-","2002","LIBRARY BOARD OF CONTROL","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INTEREST EARNINGS","Active","2022","2022-07-01T00:00:00.000","0","0","391.7"
"2022-7-4517","4517","43","INTERGOVERNMENT REV","433200","INSURANCE COMPANIES TAX",,"UNKNOWN","2408-0000-00-0000-0000-0000-000000-433200-","2408","PRIDE FIRE PROTECTION DISTRICT","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INSURANCE COMPANIES TAX","Active","2022","2022-07-01T00:00:00.000","0","0","30890.06"
"2022-7-4152","4152","41","TAXES","419110","INT/PEN-GENERAL PROPERTY TAX",,"UNKNOWN","2002-0000-00-0000-0000-0000-000000-419110-","2002","LIBRARY BOARD OF CONTROL","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INT/PEN-GENERAL PROPERTY TAX","Active","2022","2022-07-01T00:00:00.000","0","0","8092.12"
"2022-7-43714","43714","44","CHARGES FOR SERVICES","441209","3RD PARTY PLAN REVIEW",,"UNKNOWN","1000-7300-21-0000-0000-0000-000000-441209-","1000","GENERAL FUND","7300","DEVELOPMENT","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","3RD PARTY PLAN REVIEW","Active","2022","2022-07-01T00:00:00.000","0","0","47498.35"
"2022-7-4924","4924","46","INTEREST","461000","INTEREST EARNINGS",,"UNKNOWN","2400-0000-00-0000-0000-0000-000000-461000-","2400","BR FIRE PAY ENHANCEMENT FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INTEREST EARNINGS","Active","2022","2022-07-01T00:00:00.000","0","0","101.37"
"2022-7-4716","4716","44","CHARGES FOR SERVICES","441205","SUBDIVISION PLAN REVIEW",,"UNKNOWN","1000-7300-21-0000-0000-0000-000000-441205-","1000","GENERAL FUND","7300","DEVELOPMENT","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","SUBDIVISION PLAN REVIEW","Active","2022","2022-07-01T00:00:00.000","0","0","76450"
"2022-7-4904","4904","46","INTEREST","461000","INTEREST EARNINGS",,"UNKNOWN","2001-0000-00-0000-0000-0000-000000-461000-","2001","MOSQUITO ABATEMENT/RODENT CRT","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INTEREST EARNINGS","Active","2022","2022-07-01T00:00:00.000","0","0","63.67"
"2022-7-4929","4929","46","INTEREST","461000","INTEREST EARNINGS",,"UNKNOWN","2407-0000-00-0000-0000-0000-000000-461000-","2407","CHANEYVILLE FIRE PROTECTION","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INTEREST EARNINGS","Active","2022","2022-07-01T00:00:00.000","0","0","2.91"
"2022-7-4906","4906","46","INTEREST","461000","INTEREST EARNINGS",,"UNKNOWN","2003-0000-00-0000-0000-0000-000000-461000-","2003","DOWNTOWN DEVELOPMENT DISTRICT","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INTEREST EARNINGS","Active","2022","2022-07-01T00:00:00.000","0","0","5.17"
"2022-7-5119","5119","47","MISCELLANEOUS REV","473120","VISIT BATON ROUGE NOTE",,"UNKNOWN","3000-0000-12-0000-0000-0000-000000-473120-","3000","LIMITED TAX BONDS","0000","UNDEFINED","12","GEN GOVT REV-OPER GRT/CONTRIB","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","VISIT BATON ROUGE NOTE","Active","2022","2022-07-01T00:00:00.000","0","0","3903.51"
"2022-7-47574","47574","47","MISCELLANEOUS REV","477200","PW MISCELLANEOUS REVENUES",,"UNKNOWN","1000-7100-22-0000-0000-0000-000000-477200-","1000","GENERAL FUND","7100","TRANSPORTATION AND DRAINAGE","22","PUBL SAF REV-OPER GRANT/CONTR","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","PW MISCELLANEOUS REVENUES","Active","2022","2022-07-01T00:00:00.000","0","0","35.34"
"2022-7-4140","4140","41","TAXES","415100","OCCUPATIONAL LICENSE TAX",,"UNKNOWN","1000-0000-00-0000-0000-9002-000000-415100-","1000","GENERAL FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","9002","PARISH REVENUES","OCCUPATIONAL LICENSE TAX","Active","2022","2022-07-01T00:00:00.000","0","0","142636.61"
"2022-7-43473","43473","46","INTEREST","461000","INTEREST EARNINGS",,"UNKNOWN","2005-0000-00-0000-0000-0000-000000-461000-","2005","EBRP COUNCIL ON AGING","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INTEREST EARNINGS","Active","2022","2022-07-01T00:00:00.000","0","0","79.31"
"2022-7-4925","4925","46","INTEREST","461000","INTEREST EARNINGS",,"UNKNOWN","2401-0000-00-0000-0000-0000-000000-461000-","2401","DISTRICT ONE FIRE PROTECTION","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INTEREST EARNINGS","Active","2022","2022-07-01T00:00:00.000","0","0","4.25"
"2022-7-4068","4068","41","TAXES","413000","GENERAL SALES/USE TAX",,"UNKNOWN","8704-0000-00-0000-0000-0000-000000-413000-","8704","OLD LNB REDEVELOPMENT TIF DIST","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GENERAL SALES/USE TAX","Active","2022","2022-07-01T00:00:00.000","0","0","16734.47"
"2022-7-4736","4736","44","CHARGES FOR SERVICES","441607","PREPAID WIRELESS E911 SRV CHG",,"UNKNOWN","2052-0000-21-0000-0000-0000-000000-441607-","2052","EBR PARISH COMMUNICATIONS DIST","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","PREPAID WIRELESS E911 SRV CHG","Active","2022","2022-07-01T00:00:00.000","0","0","-238580.39"
"2022-7-4042","4042","41","TAXES","413000","GENERAL SALES/USE TAX",,"UNKNOWN","2100-0000-00-0000-0000-0000-000000-413000-","2100","CAPITOL HOUSE ECO DEV DISTRICT","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GENERAL SALES/USE TAX","Active","2022","2022-07-01T00:00:00.000","0","0","9866.66"
"2022-7-4160","4160","41","TAXES","419110","INT/PEN-GENERAL PROPERTY TAX",,"UNKNOWN","2408-0000-00-0000-0000-0000-000000-419110-","2408","PRIDE FIRE PROTECTION DISTRICT","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INT/PEN-GENERAL PROPERTY TAX","Active","2022","2022-07-01T00:00:00.000","0","0","44.05"
"2022-7-56359","56359","43","INTERGOVERNMENT REV","434201","EBRP COMM DIST",,"UNKNOWN","1000-0000-21-0000-0000-0000-000000-434201-","1000","GENERAL FUND","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","EBRP COMM DIST","Active","2022","2022-07-01T00:00:00.000","0","0","183142.63"
"2022-7-46763","46763","44","CHARGES FOR SERVICES","446105","CHARLES KELLY COMM CTR PRG INC",,"UNKNOWN","1000-0100-71-0173-0105-0000-000000-446105-","1000","GENERAL FUND","0100","METROPOLITAN COUNCIL","71","C&D REV-CHARGES FOR SERV","0173","CHARLES R KELLY COMMUNITY CTR","0105","COUNCIL DISTRICT 5","0000","UNDEFINED","CHARLES KELLY COMM CTR PRG INC","Active","2022","2022-07-01T00:00:00.000","0","0","1660"
"2022-7-4645","4645","44","CHARGES FOR SERVICES","440010","CITY COURT CIVIL FEES JUD BLDG",,"UNKNOWN","2203-2000-11-0000-0000-0000-000000-440010-","2203","CITY COURT JUDICIAL BLDG FUND","2000","CITY COURT","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CITY COURT CIVIL FEES JUD BLDG","Active","2022","2022-07-01T00:00:00.000","0","0","7420"
"2022-7-4661","4661","44","CHARGES FOR SERVICES","440100","CONSTABLE CRIMINAL BOND FEES",,"UNKNOWN","2210-0000-11-0000-0000-0000-000000-440100-","2210","CITY CONSTABLE COURT COSTS FD","0000","UNDEFINED","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CONSTABLE CRIMINAL BOND FEES","Active","2022","2022-07-01T00:00:00.000","0","0","1505"
"2022-7-4025","4025","41","TAXES","411000","GENERAL PROPERTY TAX",,"UNKNOWN","2001-0000-00-0000-0000-0000-000000-411000-","2001","MOSQUITO ABATEMENT/RODENT CRT","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GENERAL PROPERTY TAX","Active","2022","2022-07-01T00:00:00.000","0","0","668.98"
"2022-7-4643","4643","44","CHARGES FOR SERVICES","440008","CITY COURT EXPUNGEMENT",,"UNKNOWN","1000-2000-11-0000-0000-0000-000000-440008-","1000","GENERAL FUND","2000","CITY COURT","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CITY COURT EXPUNGEMENT","Active","2022","2022-07-01T00:00:00.000","0","0","400"
"2022-7-46835","46835","42","LICENSES AND PERMITS","424400","HOTEL/MOTEL PERMITS",,"UNKNOWN","1000-7300-21-0000-0000-0000-000000-424400-","1000","GENERAL FUND","7300","DEVELOPMENT","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","HOTEL/MOTEL PERMITS","Active","2022","2022-07-01T00:00:00.000","0","0","100"
"2022-7-4663","4663","44","CHARGES FOR SERVICES","440102","CONSTABLE SCHOOL SECURITY FEES",,"UNKNOWN","2210-0000-11-0000-0000-0000-000000-440102-","2210","CITY CONSTABLE COURT COSTS FD","0000","UNDEFINED","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CONSTABLE SCHOOL SECURITY FEES","Active","2022","2022-07-01T00:00:00.000","0","0","235"
"2022-7-4066","4066","41","TAXES","413000","GENERAL SALES/USE TAX",,"UNKNOWN","8702-0000-00-0000-0000-0000-000000-413000-","8702","BLUEBONNET CONV HOTEL TIF","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GENERAL SALES/USE TAX","Active","2022","2022-07-01T00:00:00.000","0","0","25382.25"
"2022-7-4950","4950","46","INTEREST","461000","INTEREST EARNINGS",,"UNKNOWN","3305-0000-00-0000-0000-0000-000000-461000-","3305","2015 $59M RD&ST IMPR REFUNDING","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INTEREST EARNINGS","Active","2022","2022-07-01T00:00:00.000","0","0","12198.42"
"2022-7-4653","4653","44","CHARGES FOR SERVICES","440018","CTY CT-CIVIL TECHNOLOGY FEE",,"UNKNOWN","2205-2000-11-0000-0000-0000-000000-440018-","2205","CITY COURT TECHNOLOGY FUND","2000","CITY COURT","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CTY CT-CIVIL TECHNOLOGY FEE","Active","2022","2022-07-01T00:00:00.000","0","0","7420"
"2022-7-4789","4789","44","CHARGES FOR SERVICES","442331","AUTO PARKING FEES",,"UNKNOWN","5810-0000-31-0000-0000-0000-000000-442331-","5810","AIRPORT OPERATIONS FUND","0000","UNDEFINED","31","TRANS REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","AUTO PARKING FEES","Active","2022","2022-07-01T00:00:00.000","0","0","280513.87"
"2022-7-4677","4677","44","CHARGES FOR SERVICES","440331","NOTICE OF INTENT",,"UNKNOWN","1000-0500-11-0000-0000-0000-000000-440331-","1000","GENERAL FUND","0500","PARISH ATTORNEY","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","NOTICE OF INTENT","Active","2022","2022-07-01T00:00:00.000","0","0","1842"
"2022-7-56579","56579","47","MISCELLANEOUS REV","475500","SUBROGATION RECOVERY/RESTITUT",,"UNKNOWN","2002-0000-61-0000-0000-0000-000000-475500-","2002","LIBRARY BOARD OF CONTROL","0000","UNDEFINED","61","C&R REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","SUBROGATION RECOVERY/RESTITUT","Active","2022","2022-07-01T00:00:00.000","0","0","4000000"
"2022-7-4713","4713","44","CHARGES FOR SERVICES","440803","AUTO PARKING FEES-REGULAR",,"UNKNOWN","5700-0000-11-0000-0000-0000-000000-440803-","5700","PARKING FUND","0000","UNDEFINED","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","AUTO PARKING FEES-REGULAR","Active","2022","2022-07-01T00:00:00.000","0","0","5838.97"
"2022-7-4762","4762","44","CHARGES FOR SERVICES","442001","PARKING METER FEES",,"UNKNOWN","1000-0000-31-0000-0000-0000-000000-442001-","1000","GENERAL FUND","0000","UNDEFINED","31","TRANS REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","PARKING METER FEES","Active","2022","2022-07-01T00:00:00.000","0","0","2532.95"
"2022-7-4156","4156","41","TAXES","419110","INT/PEN-GENERAL PROPERTY TAX",,"UNKNOWN","2400-0000-00-0000-0000-0000-000000-419110-","2400","BR FIRE PAY ENHANCEMENT FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INT/PEN-GENERAL PROPERTY TAX","Active","2022","2022-07-01T00:00:00.000","0","0","2803.04"
"2022-7-4898","4898","45","FINES AND FORFEITS","451300","ABC BOARD FINES",,"UNKNOWN","1000-0000-11-0000-0000-0000-000000-451300-","1000","GENERAL FUND","0000","UNDEFINED","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","ABC BOARD FINES","Active","2022","2022-07-01T00:00:00.000","0","0","15296"
"2022-7-4194","4194","41","TAXES","419500","INT/PEN-OCCUPATIONAL LIC TAX",,"UNKNOWN","1000-0000-00-0000-0000-9002-000000-419500-","1000","GENERAL FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","9002","PARISH REVENUES","INT/PEN-OCCUPATIONAL LIC TAX","Active","2022","2022-07-01T00:00:00.000","0","0","20603.23"
"2022-7-4027","4027","41","TAXES","411000","GENERAL PROPERTY TAX",,"UNKNOWN","2003-0000-00-0000-0000-0000-000000-411000-","2003","DOWNTOWN DEVELOPMENT DISTRICT","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GENERAL PROPERTY TAX","Active","2022","2022-07-01T00:00:00.000","0","0","101.32"
"2022-7-4215","4215","42","LICENSES AND PERMITS","422360","LIQUOR AND BEER LICENSES",,"UNKNOWN","1000-0500-21-0000-0000-0000-000000-422360-","1000","GENERAL FUND","0500","PARISH ATTORNEY","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","LIQUOR AND BEER LICENSES","Active","2022","2022-07-01T00:00:00.000","0","0","4840"
"2022-7-4759","4759","44","CHARGES FOR SERVICES","441810","CRIME PREVENTION DISTRICT FEES",,"UNKNOWN","8109-0000-21-0000-0000-0000-000000-441810-","8109","MELROSE EAST CRIME PREV DIST","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CRIME PREVENTION DISTRICT FEES","Active","2022","2022-07-01T00:00:00.000","0","0","1682.22"
"2022-7-4146","4146","41","TAXES","418100","PEG PROGRAMMING ACCESS FEE",,"UNKNOWN","1000-0000-00-0000-0000-9001-000000-418100-","1000","GENERAL FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","9001","CITY REVENUES","PEG PROGRAMMING ACCESS FEE","Active","2022","2022-07-01T00:00:00.000","0","0","37227.14"
