"ticketnumber","tickettype","ticketdatetime","accidentnumber","casenumber","statute","description","age_incident","age_grouping","race","gender","ethnicity","streetaddress","city","zip","point_location","patrol_division"
"E729527","Traffic","2020-07-05T17:56:00.000","2020-0023343",,"42-4-1402(2)(b) MT1","Careless driving - caused bodily injury","27","25-34","White","Female","Hispanic",,,,,
"E680095","Traffic","2020-08-27T20:58:00.000",,,"42-4-1409(3) MT1","Compulsory insurance - failed to present evidence of insurance upon request","39","35-44","White","Male","Non Hispanic Origin",,,,,
"E1068610","Criminal","2021-11-10T07:27:00.000",,"2021-00042310","18-4-501(1) M3(2)","Criminal Mischief under $300-Private","47","45-54","White","Male","Non Hispanic Origin",,,,,
"E1032237","Traffic","2021-07-22T09:01:00.000","2021-00027118",,"42-3-121(1)(a) TIB","Operated/permitted use of unregistered vehicle","56","55-64","White","Male","Non Hispanic Origin",,,,,
"E1378047","Traffic","2022-06-16T13:45:00.000",,,"10.7.107","OBEY TURN PROHIBITION SIGNS","19","18-19","White","Male","Non Hispanic Origin",,,,,
"E1060236","Traffic","2022-01-21T18:50:00.000","2022-00003643",,"42-4-604(A)(1) TIA","Failed to obey lane - use signal","38","35-44","Black","Male","Unknown",,,,,
"E536249","Traffic","2020-04-22T14:25:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","25","25-34","White","Male","Unknown",,,,,
"E613273","Traffic","2020-08-13T11:33:00.000","2020-00027999",,"42-4-1606(1) MT2","Duty to report accidents - failed to notify/remain at/return to accident scene","49","45-54","White","Male","Hispanic","POINT (-104.721056423418 38.8572064983294)","COLORADO SPRINGS","80915","POINT (-104.721056423418 38.8572064983294)","Stetson Hills"
"E1117011","Traffic","2021-04-08T18:28:00.000",,"2021-00013798","42-3-121(1)(a) TIB","Operated/permitted use of unregistered vehicle","51","45-54","White","Female","Non Hispanic Origin",,,,,
"E958045","Traffic","2021-02-27T20:50:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","40","35-44","White","Male","Non Hispanic Origin",,,,,
"E884557","Traffic","2021-01-26T02:35:00.000",,,"42-4-1409(2) MT1","Compulsory insurance - driver operated an uninsured motor vehicle","49","45-54","Black","Male","Non Hispanic Origin","POINT (-104.830107175 38.816513427)","COLORADO SPRINGS","80905","POINT (-104.830107175 38.816513427)","Gold Hill"
"E602568","Traffic","2020-12-21T18:30:00.000",,,"42-2-101(1) MT2","License for drivers required - drove vehicle without valid drivers license","51","45-54","White","Female","Non Hispanic Origin",,,,,
"E1126554","Traffic","2022-04-17T02:58:00.000","2022-00014674",,"42-4-1301(1)(a) MT (1)","Driving under the Influence - Alcohol (DUI)","39","35-44","White","Female","Hispanic",,,,,
"E956832","Traffic","2020-11-25T11:57:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","53","45-54","White","Female","Non Hispanic Origin",,,,,
"E1324508","Traffic","2022-01-21T16:52:00.000",,,"42-3-203(3)(a) TIB","Displayed expired temporary permit","26","25-34","White","Male","Non Hispanic Origin",,,,,
"E1267452","Traffic","2022-03-18T13:06:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","20","20-24","White","Female","Non Hispanic Origin","POINT (-104.652011 38.941032)","FALCON","80908","POINT (-104.652011 38.941032)",
"E470313","Traffic","2020-01-09T08:51:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","43","35-44","White","Female","Non Hispanic Origin","POINT (-104.828006391 38.924396896)","COLORADO SPRINGS","80919","POINT (-104.828006391 38.924396896)","Falcon"
"E1095645","Traffic","2022-03-21T03:19:00.000",,,"10.3.101B","FAILURE TO STOP AT STOP SIGN","55","55-64","White","Male","Unknown","POINT (-104.805165 38.992183)","COLORADO SPRINGS","80921","POINT (-104.805165 38.992183)","Falcon"
"3120801","Criminal","2021-01-19T12:00:00.000",,"2021-00004034","18-6-401(1)(a)(7)(a) M1","Child Abuse - Knowingly/Recklessly Any Injury Other than SBI","25","25-34","White","Female","Hispanic","POINT (-104.747847 38.834638)","COLORADO SPRINGS","80909","POINT (-104.747847 38.834638)","Sand Creek"
"E1034072","Traffic","2021-09-29T22:00:00.000",,,"42-2-101(1) MT2","License for drivers required - drove vehicle without valid drivers license","21","20-24","White","Male","Hispanic",,,,,
"3147015","Criminal","2021-09-13T16:00:00.000",,"2021-00034808","18-9-111(1)(b) M3","Harassment - Obscene Words or Gesture","64","55-64","White","Male","Non Hispanic Origin","POINT (-104.810395 38.839126)","COLORADO SPRINGS","80903","POINT (-104.810395 38.839126)","Gold Hill"
"E1128634","Traffic","2022-04-01T07:06:00.000",,,"42-2-101(1) TIA","License for Drivers Required - Drove Vehicle without Valid Drivers License","21","20-24","White","Male","Hispanic",,,,,
"E1330157","Criminal","2022-05-30T15:31:00.000",,"2022-00020402","9.6.111","CAMPING WITHIN PUBLIC STREAM","51","45-54","White","Male","Non Hispanic Origin",,,,,
"E616085","Traffic","2020-07-25T06:56:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","28","25-34","White","Male","Non Hispanic Origin",,,,,
"E1176433","Traffic","2022-08-01T08:45:00.000","2022-00028787",,"10.6.102","CARELESS DRIVING","60","55-64","White","Female","Non Hispanic Origin",,,,,
"E1109522","Traffic","2021-06-12T17:49:00.000","2021-02121921",,"42-4-1008(1) TIA","Following too closely","43","35-44","White","Male","Non Hispanic Origin",,,,,
"E1104711","Traffic","2022-05-16T01:31:00.000",,"2022-00018446","42-4-1010(1) TIA","Driving on divided or controlled access highways - wrong side of road","54","45-54","White","Female","Hispanic",,,,,
"E1048797","Traffic","2022-04-04T08:30:00.000","2022-00012952",,"42-4-1402(2)(b) MT1","Careless driving - caused bodily injury","48","45-54","White","Male","Non Hispanic Origin",,,,,
"E1259512","Traffic","2021-08-23T17:28:00.000",,,"42-3-203(3)(a) TIB","Displayed expired temporary permit","25","25-34","White","Male","Non Hispanic Origin",,,,,
"E1284510","Traffic","2022-04-12T08:14:00.000","2022-00014027",,"42-4-604(E)(5) TIA","Failed to yield right-of-way on right turn after stop at red light","22","20-24","White","Female","Hispanic",,,,,
"E1055081","Traffic","2022-04-09T08:43:00.000",,,"42-4-903(4) TIA","Turning Movements and Req Signals - Fail to Signal Turn/Lane Change/Start/Inappropriate Use","45","45-54","White","Male","Hispanic",,,,,
"E942509","Traffic","2020-06-07T16:54:00.000",,,"10.28.101A","COMPULSORY INSURANCE - OWNER","40","35-44","Black","Male","Non Hispanic Origin",,,,,
"E1119052","Traffic","2022-01-16T02:10:00.000",,"2022-00002874","42-4-1301(2)(a) M REP","Driving under the influence - blood alcohol content .08 or more (DEAC)","24","20-24","White","Male","Hispanic",,,,,
"E1003022","Traffic","2021-05-14T17:58:00.000","2021-00018230",,"42-4-1402(1)(2)(a) MT2 (2)","Careless Driving-Accident","38","35-44","White","Female","Non Hispanic Origin",,,,,
"E1028548","Criminal","2021-06-06T02:15:00.000","2021-00021081",,"42-3-202(1)(a) TIB","Vehicle had no number plate/no front plate as required/not attached as required","20","20-24","White","Male","Non Hispanic Origin",,,,,
"E872053","Traffic","2020-08-07T12:17:00.000",,,"42-4-1409(1) MT1","Compulsory insurance - owner operated uninsured motor vehicle","49","45-54","White","Female","Non Hispanic Origin",,,,,
"E596574","Traffic","2020-11-13T07:52:00.000",,,"42-4-1409(3) MT1","Compulsory insurance - failed to present evidence of insurance upon request","30","25-34","White","Male","Hispanic",,,,,
"E886502","Traffic","2020-02-09T00:36:00.000",,,"10.22.208","TAIL LAMPS & REFLECTORS","75","75 & older","White","Male","Non Hispanic Origin",,,,,
"3122528","Criminal","2021-05-10T14:40:00.000",,"2021-00017727","9.6.102","TRESPASS ON PRIVATE PROPERTY","30","25-34","White","Male","Non Hispanic Origin","POINT (-104.822435577107 38.815103886882)",,"80905","POINT (-104.822435577107 38.815103886882)","Gold Hill"
"E1377552","Traffic","2022-05-10T13:57:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","17","17","White","Male","Hispanic",,,,,
"E1183104","Traffic","2022-07-02T13:46:00.000",,,"42-4-1409(3) MT1","Compulsory insurance - failed to present evidence of insurance upon request","61","55-64","Black","Female","Unknown",,,,,
"E871452","Traffic","2020-12-07T10:35:00.000",,"2020-00042419","42-2-138(1)(a) M","Driving Under Restraint - Drove Vehicle w/ License Under Restraint/Suspended/Revoked/Denied","59","55-64","White","Male","Hispanic",,,,,
"E1085666","Traffic","2022-07-09T07:06:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","25","25-34","White","Male","Non Hispanic Origin",,,,,
"E1309516","Traffic","2022-05-07T11:31:00.000",,,"10.18.106","PEDESTRIANS ON HIGHWAYS","55","55-64","White","Male","Non Hispanic Origin",,,,,
"E1196806","Traffic","2022-08-07T08:19:00.000",,,"42-4-1007(1)(b) TIA","Driving on roadways laned for traffic - passing median/shoulder","26","25-34","White","Male","Non Hispanic Origin",,,,,
"E683218","Traffic","2020-12-31T12:58:00.000","2020-0045525",,"42-2-101(5) TIB","License for Drivers Required - Drove Vehicle w/out Valid DL on Person - Out of State Issued","43","35-44","Black","Male","Unknown",,,,,
"E1142520","Traffic","2021-05-30T22:34:00.000",,,"42-4-1005(1) TIA","Limitations on overtaking on the left - passed on left when unsafe","18","18-19","White","Male","Non Hispanic Origin",,,,,
"3093004","Criminal","2022-03-30T15:00:00.000",,"2022-00012839","18-4-401(2)(e)  M1 (02)","Theft - Value $1K or more but < $2K, From Building","32","25-34","Black","Male","Non Hispanic Origin","POINT (-104.766983 38.817943)","COLORADO SPRINGS","80910","POINT (-104.766983 38.817943)","Sand Creek"
"E1250517","Traffic","2021-10-26T15:30:00.000",,,"42-2-101(5) TIB","License for Drivers Required - Drove Vehicle w/out Valid DL on Person - Out of State Issued","39","35-44","Black","Female","Unknown",,,,,
"E1001028","Traffic","2021-09-04T23:30:00.000","2021-00033215",,"42-4-1301(1)(a) M(1)","Driving under the influence - alcohol (DUI)","52","45-54","White","Male","Non Hispanic Origin","POINT (-104.83829049887 38.8607640513831)","COLORADO SPRINGS","80907","POINT (-104.83829049887 38.8607640513831)","Gold Hill"
"E1349111","Criminal","2022-06-22T04:46:00.000",,"2022-00023245","4.2.102","PARK HOURS","32","25-34","Black","Male","Non Hispanic Origin","POINT (-104.822473 38.817906)","COLORADO SPRINGS","80903","POINT (-104.822473 38.817906)","Gold Hill"
"E1041837","Traffic","2021-06-18T18:03:00.000",,,"42-2-101(1) MT2","License for drivers required - drove vehicle without valid drivers license","21","20-24","White","Male","Hispanic",,,,,
"E1069556","Traffic","2021-09-07T08:29:00.000",,"2021-00033495","10.18.104","CROSSING OTHER THAN CROSSWALK","47","45-54","White","Female","Non Hispanic Origin",,,,,
"E1222532","Traffic","2022-01-16T02:10:00.000",,,"10.7.106","LIMITATIONS ON TURNING AROUND","39","35-44","White","Male","Non Hispanic Origin",,,,,
"E1037505","Traffic","2021-04-02T07:17:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","33","25-34","White","Male","Non Hispanic Origin",,,,,
"E980594","Traffic","2021-03-02T12:45:00.000",,,"42-2-138(1)(a) M","Driving Under Restraint - Drove Vehicle w/ License Under Restraint/Suspended/Revoked/Denied","25","25-34","Black","Female","Unknown",,,,,
"E1133563","Traffic","2021-09-09T23:55:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","22","20-24","Black","Male","Unknown",,,,,
"E1012065","Traffic","2021-08-06T16:28:00.000","2021-00029218",,"42-4-702 TIA","Vehicle turning left - Failed to yield right of way","41","35-44","White","Male","Non Hispanic Origin",,,,,
"E1280531","Traffic","2022-08-17T15:15:00.000","2022-00030944",,"42-3-103(1)(a) TIB","Registration required - Failed to obtain within 60 days of purchase of vehicle","24","20-24","Black","Male","Non Hispanic Origin",,,,,
"E786065","Traffic","2020-03-27T18:39:00.000",,,"42-3-121(1)(b) MT2","Display/Possess/Offer for Sale False/Cancelled/Revkd/Suspended Title/Plate Tag or Sticker","33","25-34","White","Male","Non Hispanic Origin",,,,,
"E1101597","Traffic","2022-04-05T10:25:00.000",,,"42-3-121(1)(a) TIB","Operated/permitted use of unregistered vehicle","33","25-34","White","Female","Non Hispanic Origin",,,,,
"E954081","Traffic","2020-10-09T08:43:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","41","35-44","White","Male","Non Hispanic Origin",,,,,
"E1191042","Criminal","2021-08-19T16:24:00.000",,"2021-00030879","18-18-403.5(2)(c) DM1","Unlawful Possess 4g or less Schedule I or II; Any quantity Schedule III, IV, V (except Flunitrazepam; Ketamine; GHB; Cathinones)","58","55-64","White","Male","Non Hispanic Origin",,,,,
"E1082532","Traffic","2021-09-08T16:34:00.000","2021-21033728",,"42-4-1606(1) MT2","Duty to report accidents - failed to notify/remain at/return to accident scene","35","35-44","Black","Female","Non Hispanic Origin","POINT (-104.757465 38.84578)","COLORADO SPRINGS","80909","POINT (-104.757465 38.84578)","Sand Creek"
"E954519","Criminal","2020-12-21T04:26:00.000",,"2020-00044182","18-18-403.5(2)(c) DM1","Unlawful Possess 4g or less Schedule I or II; Any quantity Schedule III, IV, V (except Flunitrazepam; Ketamine; GHB; Cathinones)","24","20-24",,"Male","Non Hispanic Origin",,,,,
"E1114554","Traffic","2021-10-15T16:28:00.000","2021-00038954",,"10.6.102","CARELESS DRIVING","38","35-44","White","Male","Non Hispanic Origin",,,,,
"E672595","Traffic","2021-02-04T04:10:00.000",,,"10.3.101B","FAILURE TO STOP AT STOP SIGN","56","55-64","Black","Male","Non Hispanic Origin",,,,,
"E871854","Traffic","2020-10-13T14:37:00.000",,,"42-4-1101 TIA","Speed Limits Exceeded","36","35-44","White","Female","Non Hispanic Origin",,,,,
"E1205006","Traffic","2021-09-26T23:37:00.000",,,"42-3-203(3)(a) TIB","Displayed expired temporary permit","19","18-19","White","Female","Non Hispanic Origin",,,,,
"E1276025","Traffic","2022-07-08T11:15:00.000","2022-00025512",,"10.8.106","FOLLOWING TOO CLOSELY","24","20-24","White","Male","Non Hispanic Origin",,,,,
"E1015094","Traffic","2021-08-16T02:00:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","29","25-34","Black","Male","Unknown",,,,,
"E880082","Traffic","2021-03-13T01:32:00.000",,"2021-00010552","42-4-1301(1)(a) M(1)","Driving under the influence - alcohol (DUI)","38","35-44","White","Male","Non Hispanic Origin",,,,,
"E1129510","Traffic","2021-04-16T13:24:00.000",,,"10.7.107","OBEY TURN PROHIBITION SIGNS","43","35-44","White","Male","Non Hispanic Origin",,,,,
"3139857","Criminal and Traffic","2022-06-09T19:48:00.000","2022-0021731","2022-00021731","42-4-702 TIA","Vehicle turning left - Failed to yield right of way","79","75 & older","White","Male","Non Hispanic Origin",,,,,
"E536342","Traffic","2020-06-07T15:13:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","21","20-24","Black","Male","Non Hispanic Origin",,,,,
"E1014109","Traffic","2022-03-23T23:02:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","31","25-34","White","Male","Hispanic",,,,,
"E1273604","Traffic","2022-01-19T13:45:00.000",,,"10.2.102","VEHICLES TURNING LEFT","21","20-24","Black","Male","Non Hispanic Origin",,,,,
"E1048519","Traffic","2021-04-05T23:40:00.000","2021-00013414",,"42-4-1602(1) MT2","Accident involving damage - duty","47","45-54","White","Male","Hispanic",,,,,
"E1060377","Traffic","2022-06-28T10:02:00.000","2022-00024133",,"42-4-1602(1) MT2","Accident involving damage - duty","30","25-34","Black","Male","Non Hispanic Origin",,,,,
"E942616","Traffic","2020-06-24T09:13:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","58","55-64","Unknown","Male","Non Hispanic Origin",,,,,
"E1166542","Traffic","2021-07-24T04:03:00.000",,,"42-4-703(3) TIA","Entering through highway - stop intersection failed to stop/yield right of way","35","35-44","White","Male","Non Hispanic Origin",,,,,
"E923715","Traffic","2020-09-23T11:15:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","45","45-54","White","Female","Unknown",,,,,
"E618046","Traffic","2020-06-16T22:52:00.000",,,"42-4-703(3) TIA","Entering through highway - stop intersection failed to stop/yield right of way","23","20-24","Black","Male","Non Hispanic Origin",,,,,
"E1229503","Traffic","2021-05-15T15:00:00.000","2021-00018330",,"42-4-1402(1)(2)(a) MT2 (2)","Careless Driving-Accident","19","18-19","White","Male","Hispanic",,,,,
"3144596","Criminal","2021-03-16T08:00:00.000",,"2021-00010759","9.6.202","LITTERING PROHIBITED","40","35-44","White","Male","Non Hispanic Origin",,,,,
"E1318428","Traffic","2022-06-24T12:10:00.000","2022-00023643",,"10.9.102","ROADWAYS LANED FOR TRAFFIC","24","20-24","White","Female","Non Hispanic Origin",,,,,
"E1008503","Traffic","2021-04-07T15:10:00.000",,,"42-4-1409(3) MT1","Compulsory insurance - failed to present evidence of insurance upon request","24","20-24","White","Male","Hispanic",,,,,
"E1040587","Criminal","2021-07-01T02:48:00.000",,"2021-00024276","42-4-1301(2)(a) M REP","Driving under the influence - blood alcohol content .08 or more (DEAC)","20","20-24","White","Male","Non Hispanic Origin",,,,,
"E1027516","Traffic","2021-04-29T16:11:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","24","20-24","White","Male","Unknown","POINT (-104.837635144 38.893116077)","COLORADO SPRINGS","80907","POINT (-104.837635144 38.893116077)","Falcon"
"E1058229","Traffic","2022-07-19T16:56:00.000","2022-00027027",,"42-4-1409(1) MT1","Compulsory insurance - owner operated uninsured motor vehicle","32","25-34","White","Female","Unknown",,,,,
"E1232514","Traffic","2021-09-13T11:36:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","21","20-24","White","Male","Non Hispanic Origin",,,,,
"E599064","Traffic","2020-09-08T10:00:00.000",,,"42-4-1409(2) MT1","Compulsory insurance - driver operated an uninsured motor vehicle","18","18-19","White","Female","Non Hispanic Origin",,,,,
"E1000218","Traffic","2021-05-24T16:46:00.000",,,"42-2-138(1)(a) M","Driving Under Restraint - Drove Vehicle w/ License Under Restraint/Suspended/Revoked/Denied","24","20-24","Asian/Pacific Islander","Male","Hispanic",,,,,
"E1308009","Traffic","2022-04-18T13:10:00.000","2022-00014860",,"42-4-1409(2) MT1","Compulsory insurance - driver operated an uninsured motor vehicle","17","17","Unknown","Female","Hispanic",,,,,
"E1052010","Traffic","2021-04-08T08:57:00.000",,,"10.3.101B","FAILURE TO STOP AT STOP SIGN","20","20-24","White","Female","Non Hispanic Origin","POINT (-104.75796736 38.975329553)","COLORADO SPRINGS","80920","POINT (-104.75796736 38.975329553)","Falcon"
"E1011546","Traffic","2021-11-30T19:06:00.000",,"2021-02144944","42-4-1606(1) MT2","Duty to report accidents - failed to notify/remain at/return to accident scene","21","20-24","White","Male","Hispanic",,,,,
"E1330153","Criminal","2022-05-30T07:40:00.000",,"2022-00020352","9.9.404","CAMPING RESTRICTIONS IN PARKS","39","35-44","White","Male","Non Hispanic Origin",,,,,
"E1345956","Traffic","2022-04-30T08:26:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","39","35-44","White","Male","Non Hispanic Origin",,,,,
"3117038","Criminal","2022-05-15T16:22:00.000",,"2022-00019342","9.6.401","SHOPLIFTING","34","25-34","White","Male","Unknown","POINT (-104.807633 38.99099)","COLORADO SPRINGS","80921","POINT (-104.807633 38.99099)","Falcon"
"E978555","Traffic","2021-02-02T11:46:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","33","25-34","White","Male","Unknown",,,,,
"E1143249","Traffic","2022-03-31T20:20:00.000",,,"10.5.104DII","EXCEED SPEED LIMIT 20-39 CONSTRUCTION","63","55-64","White","Female","Non Hispanic Origin",,,,,
"E1110057","Traffic","2021-07-22T20:22:00.000",,"2021-00027231","42-4-1402(1)(2)(a) MT2 (2)","Careless Driving-Accident","42","35-44","White","Female","Non Hispanic Origin",,,,,
"E877015","Traffic","2020-02-23T16:56:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","28","25-34","White","Male","Non Hispanic Origin",,,,,
"E871723","Traffic","2020-08-27T10:32:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","59","55-64","White","Female","Unknown",,,,,
"E1244271","Traffic","2021-09-17T10:11:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","40","35-44","Black","Female","Non Hispanic Origin",,,,,
"E1110027","Traffic","2021-05-22T00:52:00.000",,,"42-2-138(1)(a) M","Driving Under Restraint - Drove Vehicle w/ License Under Restraint/Suspended/Revoked/Denied","41","35-44","White","Male","Non Hispanic Origin",,,,,
"E1273023","Traffic","2022-07-20T22:02:00.000",,,"42-4-202 TIA","Defective/missing headlamps - unsafe vehicles","20","20-24","White","Male","Hispanic",,,,,
"E666063","Criminal","2020-04-22T12:00:00.000",,"2020-00016664","18-6-401(1)(a)(7)(a) M1","Child Abuse - Knowingly/Recklessly Any Injury Other than SBI","45","45-54","White","Female","Non Hispanic Origin",,,,,
"E1060203","Traffic","2022-01-04T14:25:00.000","2022-00001387",,"42-4-1602(1) MT2","Accident involving damage - duty","23","20-24","White","Female","Non Hispanic Origin","POINT (-104.721056423418 38.8572064983294)","COLORADO SPRINGS","80915","POINT (-104.721056423418 38.8572064983294)","Stetson Hills"
"E1163682","Traffic","2022-06-22T22:43:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","23","20-24","White","Male","Unknown",,,,,
"E1326516","Traffic","2022-02-03T16:46:00.000","2022-00005349",,"42-3-121(1)(a) TIB","Operated/permitted use of unregistered vehicle","55","55-64","White","Male","Non Hispanic Origin",,,,,
"E1209540","Traffic","2021-05-17T10:46:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","26","25-34","Asian/Pacific Islander","Male","Unknown",,,,,
"E1100040","Criminal","2021-10-31T00:08:00.000","2021-00040944",,"42-4-1409(3) MT1","Compulsory insurance - failed to present evidence of insurance upon request","26","25-34","White","Male","Non Hispanic Origin",,,,,
"E1094188","Traffic","2021-08-19T16:43:00.000","2021-00030892",,"42-2-138(1)(a) M","Driving Under Restraint - Drove Vehicle w/ License Under Restraint/Suspended/Revoked/Denied","20","20-24","White","Male","Non Hispanic Origin",,,,,
"E597580","Criminal","2020-12-01T00:52:00.000",,"2020-00041559","18-8-104(1) M2","Obstructing a Peace Officer, Firefighter, EMS, K9","20","20-24","White","Male","Non Hispanic Origin",,,,,
"E981661","Traffic","2021-02-05T09:27:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","68","65-74","White","Male","Non Hispanic Origin",,,,,
"E1034570","Criminal","2021-11-21T02:24:00.000","2021-00043775",,"42-4-1301(1)(a) M(1)","Driving under the influence - alcohol (DUI)","19","18-19","Unknown","Female","Hispanic",,,,,
"E664550","Criminal","2020-12-16T09:55:00.000",,"2020-00043600","18-4-501(1) M2 (2) REPEAL","Criminal Mischief $300-$749-Private","27","25-34","Black","Male","Non Hispanic Origin",,,,,
"E1209742","Traffic","2021-07-23T14:43:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","24","20-24","White","Female","Unknown",,,,,
"E1129052","Traffic","2021-08-01T17:21:00.000",,,"42-3-203(3)(a) TIB","Displayed expired temporary permit","21","20-24","Asian/Pacific Islander","Male","Non Hispanic Origin",,,,,
"E1059030","Traffic","2021-07-15T07:56:00.000",,"2021-00026157","42-4-1402(1)(2)(a) MT2 (2)","Careless Driving-Accident","27","25-34","White","Male","Non Hispanic Origin",,,,,
"E1302031","Criminal","2022-07-26T11:36:00.000",,"2022-00027936","18-18-428(1) DPO","Possession of Drug Paraphernalia","51","45-54","Black","Male","Non Hispanic Origin",,,,,
"E1052066","Criminal","2021-11-09T07:15:00.000",,"2021-00042176","18-18-428(1) DPO","Possession of Drug Paraphernalia","42","35-44","White","Male","Non Hispanic Origin",,,,,
"E890569","Criminal","2020-08-23T18:57:00.000",,"2020-00029476","9.6.101","Damage to Property","54","45-54","White","Female","Non Hispanic Origin",,,,,
"E1030017","Traffic","2021-05-08T02:00:00.000",,"2021-00017449","42-4-204(1) TIA","Failed to display lamps when required - when lighted lamps are required","53","45-54","White","Male","Non Hispanic Origin",,,,,
"E1150586","Traffic","2022-05-17T20:26:00.000",,,"42-2-138(1)(a) TIA","Driving Under Restraint - Drove Vehicle w/ License Under Restraint/Suspended/Revoked/Denied","51","45-54","White","Male","Non Hispanic Origin",,,,,
"E1038025","Traffic","2021-05-10T08:05:00.000",,,"10.5.104A","EXCEED SPEED LIMIT 1-4 OVER","32","25-34","White","Female","Non Hispanic Origin",,,,,
"E1040527","Criminal","2021-05-06T00:30:00.000",,"2021-00017201","42-4-1007(1)(a) TIA","Driving on roadways laned for traffic - changed lanes when unsafe - weaving","50","45-54","White","Male","Non Hispanic Origin",,,,,
"E1133543","Traffic","2021-07-08T18:37:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","26","25-34","White","Male","Non Hispanic Origin",,,,,
"E1345619","Traffic","2022-03-08T10:50:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","26","25-34","White","Female","Non Hispanic Origin",,,,,
"E1124514","Traffic","2021-05-02T12:45:00.000",,,"10.7.106","LIMITATIONS ON TURNING AROUND","21","20-24","White","Female","Non Hispanic Origin",,,,,
"E1014134","Traffic","2022-06-10T06:06:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","24","20-24","White","Male","Hispanic",,,,,
"E1188567","Traffic","2022-06-19T15:19:00.000",,,"10.18.106","PEDESTRIANS ON HIGHWAYS","64","55-64","White","Non-Binary","Non Hispanic Origin",,,,,
"E1089524","Traffic","2021-04-26T09:46:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","48","45-54","White","Female","Non Hispanic Origin",,,,,
"E953804","Traffic","2020-12-01T11:19:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","28","25-34","White","Male","Non Hispanic Origin",,,,,
"E1260001","Criminal","2021-08-15T10:36:00.000",,"2021-00030293","42-4-903(4) TIA","Turning Movements and Req Signals - Fail to Signal Turn/Lane Change/Start/Inappropriate Use","32","25-34","White","Male","Hispanic",,,,,
"E1118578","Traffic","2021-10-27T13:39:00.000",,,"42-3-121(1)(a) TIB","Operated/permitted use of unregistered vehicle","18","18-19","White","Female","Non Hispanic Origin",,,,,
"E1003605","Traffic","2022-05-11T18:51:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","31","25-34","White","Male","Non Hispanic Origin",,,,,
"E769049","Traffic","2020-12-16T15:51:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","27","25-34","White","Male","Non Hispanic Origin",,,,,
"E1142037","Traffic","2021-10-04T16:43:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","26","25-34","White","Female","Non Hispanic Origin",,,,,
"E683323","Traffic","2021-03-01T11:12:00.000",,,"42-4-1101 TIA","Speed Limits Exceeded","23","20-24","Black","Male","Unknown",,,,,
"E1265057","Traffic","2022-05-11T02:10:00.000",,,"42-4-208(1) TIB","Vehicle had defective/no stop lights - stop lamps and turn signals","41","35-44","Black","Male","Non Hispanic Origin",,,,,
"E1094055","Traffic","2021-05-11T15:36:00.000",,,"42-4-902(3) TIA","Limitations on turning around - Made U-turn where prohibited by sign","28","25-34","White","Male","Non Hispanic Origin",,,,,
"E1081030","Traffic","2021-11-01T02:31:00.000",,"2021-02141059","42-4-1301(2)(a) M REP","Driving under the influence - blood alcohol content .08 or more (DEAC)","18","18-19","White","Male","Non Hispanic Origin",,,,,
