"company_name","form_numbers","effective_date","increase","approved","type_of_product","proposed"
"Wellmark Value Health Plan, Inc.","All ACA individual products -- these are new QHP products for 2019","2019-01-01T00:00:00.000","0.0","Yes","ACA Individual","0.0"
"Wellmark Health Plan of Iowa","All ACA individual products -- these are new QHP products for 2019","2019-01-01T00:00:00.000","0.0","Yes","ACA Individual","0.0"
"Massachusetts Mutual Life Insurance Company","Form MM-200-P-IA -- the IID and INS modified this proposal from 81% as filed down to 15%","2018-12-01T00:00:00.000","0.15","Yes","Long Term Care","0.81"
"Golden Rule Insurance Company","Association Group | 
NGF_Transitional | Pre-ACA |
FACT Generation 1-27","2019-01-01T00:00:00.000","0.079","Yes","Major Medical","0.11"
"Wellmark Blue Cross Blue Shield of Iowa","Wellmark Pools III, IV, V, Blue Transitions, Farm Bureau Pools I, II, III, IV, V, and other misc pools.  (11% on pre-ACA Direct Pay Pools III, IV, and V --  and 5.3% on pre-ACA Farm Bureau Pools I, II,  III, IV, and V)","2019-01-01T00:00:00.000","0.081","Yes","Major Medical","0.081"
"Continental General Insurance Company","Forms L-6000 and LTC-020201 -- IID and INS negotiated this proposal down from 66.5% (as filed) down to 17.9%","2018-11-01T00:00:00.000","0.179","Yes","Long Term Care","0.665"
"Reserve National Insurance Company","ACS-1, ACS-OP, S-ACS-OP -- IID negotiated this proposal from 9.5% as originally filed down to 5% based upon several factors.","2018-11-01T00:00:00.000","0.05","Yes","Hospital Indemnity","0.095"
"Aetna Health of Iowa","All ACA small group product  lines average =13.6% average -- IID and Magnum Actuarial Group negotiated this from 19.3% down to 13.6% based upon several considerations.","2019-01-01T00:00:00.000","0.136","Yes","ACA Small Group","0.193"
"Aetna Life Insurance Company","All ACA small group product  lines average =13.6% average -- IID and Magnum Actuarial Group negotiated this from 32% down to 13.6% based upon several considerations.","2019-01-01T00:00:00.000","0.136","Yes","ACA Small Group","0.32"
"Wellmark Blue Cross Blue Shield of Iowa","All ACA small group product lines = 1.3% average (with some plan variations).","2019-01-01T00:00:00.000","0.013","Yes","ACA Small Group","0.013"
"Health Alliance Midwest","All ACA small group product lines = 2% average with variations by plan","2019-01-01T00:00:00.000","0.02","Yes","ACA Small Group","0.02"
"UnitedHealthcare Plan of the River Valley","All ACA small group product lines = 5.4% average (with plan variations).","2019-01-01T00:00:00.000","0.054","Yes","ACA Small Group","0.054"
"UnitedHealthcare Insurance Company","All ACA small group product lines = 5.5% average (with plan variations).","2019-01-01T00:00:00.000","0.055","Yes","ACA Small Group","0.055"
"Sanford Health Plan","All ACA small group product lines = 5.8% average (with plan variations).","2019-01-01T00:00:00.000","0.058","Yes","ACA Small Group","0.058"
"Avera Health Plans","All ACA small group product lines = 6% average with plan variations","2019-01-01T00:00:00.000","0.06","Yes","ACA Small Group","0.06"
"Gundersen Health Plan, Inc.","All ACA small group product lines = 9% average (with plan variations).","2019-01-01T00:00:00.000","0.09","Yes","ACA Small Group","0.09"
"Wellmark Health Plan of Iowa","All ACA small group product lines = Rate *decrease* of 1.4% [-1.4%]  average (with plan variations).","2019-01-01T00:00:00.000","-0.014","Yes","ACA Small Group","-0.014"
"Medical Associates Health Plans","All ACA small group product lines =5.2% average (with plan variations).","2019-01-01T00:00:00.000","0.052","Yes","ACA Small Group","0.052"
"National Health Insurance Company","All ACA small group products -- 8.44% average increase with plan variations.  There are ZERO Iowa policies inforce","2019-01-01T00:00:00.000","0.084","Yes","ACA Small Group","0.084"
"Wellmark Value Health Plan, Inc.","All ACA small group products -- Rate *decrease* of .7%
[-.7% or -7/10ths of 1%] on limited experience.  2017 represents the 1st year of operation","2019-01-01T00:00:00.000","-0.007","Yes","ACA Small Group","-0.007"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 1/1, 2/1, and 3/1 of 2019","2019-01-01T00:00:00.000","0.05","Yes","Small Group","0.05"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of effective/renewal dates of 1/1, 2/1, and 3/1 of 2019","2019-01-01T00:00:00.000","0.0","Yes","Small Group","0.0"
"Metropolitan Life Insurance Company","Form LTC2-FAC-IA (VIP2_New), LTC2-VAL-IA, LTC2-IDEAL-IA, LTC2-PREM-IA  -- this is NOT a rate increase, but rather updated projections of experience from a prior filing.","2018-08-28T00:00:00.000","0.0","*filed*","Long Term Care","0.0"
"CMFG Life Insurance Company","Forms 2002-LTC-FAC(IA),
2002-LTCR-HCC","2018-10-01T00:00:00.000","0.03","Yes","Long Term Care","0.03"
"Physicians Mutual Insurance Company","Forms  P103, P104  et al -- Orig proposal was 81% subject to min of 0% to 122% by type. ID and INS modified the proposal to 17.9% max for year 1 and 10.26% max for year 2.  (11.89% is the year 1 average)","2018-10-01T00:00:00.000","0.119","Yes","Long Term Care","0.81"
"Physicians Mutual Insurance Company","Forms  P105 / P109 et al -- Orig proposal was 44% subject to min of 0% to 110% by type.  ID and INS modified the proposal to 17.9% max for year 1 and 10.26% max for year 2.  (8.05% is the year 1 average)","2018-10-01T00:00:00.000","0.081","Yes","Long Term Care","0.44"
"Physicians Mutual Insurance Company","Forms  P124 et al -- Orig proposal was 70% subject to min of 30% to 116% by type.  ID and INS modified the proposal to 17.9% for year 1 and 10.26% for year 2.  (17.9% is the year 1 average)","2018-10-01T00:00:00.000","0.179","Yes","Long Term Care","0.7"
"Physicians Mutual Insurance Company","Forms  P130IA, P131IA et al -- Orig proposal was 104% subject to min of 82% to 122% by type.  ID and INS modified the proposal to 17.9% for year 1 and 10.26% for year 2.  (17.9% is the year 1 average)","2018-10-01T00:00:00.000","0.179","Yes","Long Term Care","1.04"
"Physicians Mutual Insurance Company","Forms  P145, P146 et al -- Orig proposal was 29% subject to min of 0% to 80%   IID and INS modified the proposal to 17.9% max  for year 1 and 10.26% max for year 2.  (13.57% is the year 1 average)","2018-10-01T00:00:00.000","0.136","Yes","Long Term Care","0.29"
"American National Insurance Company","KMMT, KMM92, KM95, et al -- IID negotiated this proposal down to 10% vs. the original 28% that was filed.","2018-10-01T00:00:00.000","0.1","Yes","Hospital Surgical","0.28"
"Allianz Life Insurance Company of North America","Form 10-P-Q-IA (Group 3) -- This is not a rate increase.  It is simply an updated projection of experience.","2019-01-01T00:00:00.000","0.0","Yes","Long Term Care","0.0"
"Allianz Life Insurance Company of North America","Form 11-P-Q-IA -- This is not a rate increase.  It is simply an updated projection of experience.","2019-01-01T00:00:00.000","0.0","Yes","Long Term Care","0.0"
"CMFG Life Insurance Company","Form 97-LTC-HHC1(IA), 2002-LTC-FAC(IA), 2002-LTCR-HCC, 2006-LTC-COMP(IA) -- updated projections only.  This is *NOT* a rate increase filing.","2018-10-01T00:00:00.000","0.0","Yes","Long Term Care","0.0"
"UNUM Life Insurance Company of America","Forms B.LTC , TQB.LTC, GLTC95 and TQGLTC95 -- this proposal represents phase 4 of the increase that started in 2012.  IID and INS effectively negotiated a 6-year phase with the prior modifications.  This proposals was modified from 19% as filed to 17%","2018-10-01T00:00:00.000","0.17","Yes","Long Term Care","0.19"
"Freedom Life Insurance Company of America","Grandfathered + NGF Transitional_Association | HDHP-06 | GF AG Ind Maj Med","2019-01-01T00:00:00.000","0.056","Yes","Major Medical","0.056"
"Transamerica Life Insurance Company","Forms TLC 1-FP (IA) 1001 -- updated projections based upon a previous rate filing.  This filing is not a rate increase.","2018-06-05T00:00:00.000","0.0","Yes","Long Term Care","0.0"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 10/1, 11/1, and 12/1 of 2018","2018-10-01T00:00:00.000","0.07","Yes","Small Group","0.07"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 10/1, 11/1, and 12/1 of 2018 -- IID negotiated this proposal from 3% down to 1%","2018-10-01T00:00:00.000","0.01","Yes","Small Group","0.03"
"Lincoln National Life Insurance Company","Form HL-2500AA(8/90) et al -- Original proposal was 30%, however, the IID was able to negotiate it to 9% due to various factors.","2018-09-01T00:00:00.000","0.09","Yes","Long Term Care","0.3"
"John Hancock Life Insurance Company","Forms LTC-91 et al --  IID / INS negotiated -- increase is eliminated if policyholder accepts reduced inflation landing spot.  Otherwise, the increase is phased-in over  3-years ranging from 4.2% to 15% max per year.  Non-inflation capped @ 15%.","2018-08-01T00:00:00.000","0.15","Yes","Long Term Care","0.328"
"Mutual of Omaha Insurance Company","Lifetime benefits:  Forms HCA (NH50, LT50, HCAQ, NHA, NHAQ, LTA, LTAQ)","2018-09-01T00:00:00.000","0.102","Yes","Long Term Care","0.102"
"State Farm Mutual Automobile Insurance Company","Form 97059IA -- IID and INS negotiated the original 18.3% average proposal (with individual cells ranging from 0 to 40%) down to an average of 12.8% -- by capping max cells to 17.9%","2018-07-01T00:00:00.000","0.128","Yes","Long Term Care","0.183"
"United Security Assurance Company of Pennsylvania","Forms  PAL-1, PAL-1(02)R, QLT-1, QLT-1(02)R et al --- Original proposal was 20%, however, the IID was able to modify this proposal to 17.9% for the remaining Iowa policies inforce.","2018-07-01T00:00:00.000","0.179","Yes","Long Term Care","0.2"
"Continental General Insurance Company","Forms 1LTCIP and 2LTCIP, 4LTCIP -- IID and INS modified the original proposal (50.3%) to 17.9% for year 1 and 10.26% for year 2","2018-07-01T00:00:00.000","0.179","Yes","Long Term Care","0.503"
"John Hancock Life Insurance Company","Form ICC10-LTC-11  (Interstate Compact rate filing)","2018-10-01T00:00:00.000","0.105",,"Long Term Care","0.194"
"Continental General Insurance Company","Forms 440, 445, 460, 461, 470, 471 -- IID and INS modified the original proposal (231.1%) to 17.9% for year 1 and 10.26% for year 2","2018-07-01T00:00:00.000","0.179","Yes","Long Term Care","2.311"
"Prudential Insurance Company of America","GRP 112202  || Form ILTC-2","2018-07-01T00:00:00.000","0.063","Yes","Long Term Care","0.066"
"Kanawha Insurance Company","Forms 80650 1/97 IA and 80880 1/98 IA -- Project name:  KIC LTC2 IA","2018-07-01T00:00:00.000","0.175","Yes","Long Term Care","0.175"
"Kanawha Insurance Company","Forms 82000 1/01 IA and 82120 9/01 IA -- Project name:  KIC LTC3 IA","2018-07-01T00:00:00.000","0.175","Yes","Long Term Care","0.175"
"Prudential Insurance Company of America","GRP 99183 || Form ILTC-1","2017-10-01T00:00:00.000","0.143","Yes","Long Term Care","0.218"
"Transamerica Life Insurance Company - FKA Transamerica Premier","Form  MLC 1-FP (IA) 1001 -- IID and INS modified the proposal to a phased-in 5-year proposal every other year, i.e., 17% year 1, year 3, and year 5.","2018-07-01T00:00:00.000","0.17","Yes","Long Term Care","0.65"
"Transamerica Life Insurance Company - FKA Transamerica Premier","Form ML-LTCP TQ (IA) 197 et al -- IID and INS modified the proposal to a phased-in 3-year proposal, i.e., 17.9% year 1, year 2, and year 3.","2018-07-01T00:00:00.000","0.179","Yes","Long Term Care","1.15"
"American Family Mutual Insurance Company","Form H-350 -- the original proposal was 48.37% subject to 20% min and 76% max depending on the cell.  INS and IID negotiated the proposal down to 17.9%","2018-06-01T00:00:00.000","0.179","Yes","Long Term Care","0.484"
"Continental Casualty Company","Form P1-15203-A14 et al -- IID and INS modified this propoal from 30.93% (min/max of 25%, 40%) as filed down to 17.9% year 1 followed by a max increase of 10.26%.","2018-06-01T00:00:00.000","0.179","Yes","Long Term Care","0.309"
"American Fidelity Assurance Company","Form NCC 1/97 - IA, LTC 1/97 - IA, WBNCC 9/97 - IA ---  IID and INS negotiated the 25% proposal down to 17.9% for Gen I lifetime benefit policies.  15% lifetime Gen II and  0% non-lifetime were approved as is.","2018-05-01T00:00:00.000","0.135","Yes","Long Term Care","0.136"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 7/1, 8/1, and 9/1 of 2018","2018-07-01T00:00:00.000","0.07","Yes","Small Group","0.07"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 7/1, 8/1, and 9/1 of 2018 -- IID negotiated this proposal from 5.96% down to 2.96%","2018-07-01T00:00:00.000","0.03","Yes","Small Group","0.06"
"UNUM Life Insurance Company of America","Forms LTC94, LTC94Q et al -- landing spot filing.  Increase is 0% if member elects lower inflation.  If no election:  5% compound inflation = 17.9% Y1 and 10.2% Y2 \\ simple inflation= 17.9% Y1 and 5% Y2","2018-04-01T00:00:00.000","0.137","Yes","Long Term Care","0.24"
"Woodmen of the World Life Insurance Society","Form 335-14-0106 and 340-14-0106 -- IID and INS negotiated the 40% proposal down to 17.9% for year 1 and 10.26% in year 2.","2018-04-01T00:00:00.000","0.179","Yes","Long Term Care","0.4"
"Continental General Insurance Company","Forms 405, 420, 435 -- IID and INS negotiated this proposal down to 17.9% year 1 followed by 10.26% for year 2 vs the original 84.4% proposal.","2018-04-01T00:00:00.000","0.179","Yes","Long Term Care","0.844"
"Nassau Life Ins. Co. of Kansas (FKA Pyramid Life)","Forms C77 and C78 -- IID and INS negotiated this 85%  proposal to 17.9% for year 1 and 10.2% for year 2 for benefit periods >3 years.  For benefit period of 3 year or less, it is 17.9% for year 1 and 6% for year 2.","2018-07-01T00:00:00.000","0.179","Yes","Long Term Care","0.85"
"Pennsylvania Life Insurance Company","Forms 1460, 1490, P30, P35, P39, PLNHO, PLNHOQ --  IID and INS negotiated the 88% average increase down to 17.9% year 1 and 10.2% year 2.","2018-07-01T00:00:00.000","0.179","Yes","Long Term Care","0.88"
"Catholic Order of Foresters","FCLTC-IA -- IID and INS negotiated this proposal from 19.66% (max cell) down to 17.9% max.","2018-04-01T00:00:00.000","0.179","Yes","Long Term Care","0.197"
"Medico Insurance Company","HIA60, HIA62","2018-05-01T00:00:00.000","-0.2","Yes","Hospital Indemnity","-0.2"
"The State Life Insurance Company","Form S-6000-P-IA and S-8000-P-IA -- this proposal was modified to 17.9% by IID and INS -- versus the 41.89% average increase originally filed.","2018-03-01T00:00:00.000","0.179","Yes","Long Term Care","0.419"
