"fdid","fire_dept_name","hq_addr1","hq_addr2","hq_state","hq_city","hq_zip","hq_location","mail_addr1","mail_addr2","mail_po_box","mail_city","mail_state","mail_zip","hq_phone","hq_fax","county","dept_type","organization_type","website","number_stations","active_firefighters_career","active_firefighters_volunteer","active_firefighters_paid_per_call","non_firefighting_civilian","non_firefighting_volunteer","primary_agency_for_em"
"23013","Welton Volunteer Fire Company","PO Box 19",,"IA","Welton","52774-0019",,,,"PO Box 19","Welton","IA","52774-0019","563-659-9512",,"CLINTON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","30","0","0","0",
"33009","Oran Fire & EMS","24690 Pleasant ST",,"IA","Oran","50664-7603","POINT (-92.074513 42.701391)","24690 Pleasant ST",,,"Oran","IA","50664-7603","319-638-4321",,"FAYETTE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","10","0","0","0","Yes"
"16007","Tipton Fire Department","407 Lynn ST",,"IA","Tipton","52772-1633","POINT (-91.129804 41.769494)","407 Lynn ST",,,"Tipton","IA","52772-1633","563-886-6187","563-331-9268","CEDAR","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","35","0","0","0","Yes"
"30003","Milford Fire Department","1801 North AVE",,"IA","Milford","51351","POINT (-95.151351 43.333122)",,,"PO Box 477","Milford","IA","51351-0477","712-338-4889","712-338-4889","DICKINSON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://milford.ia.us/city.departments/milford-fire-department","1","0","0","30","0","0","No"
"77007","Delaware Township Fire Department","3992 NE Broadway AVE",,"IA","Des Moines","50317","POINT (-93.537338 41.644103)",,,"PO Box 267","Berwick","IA","50032-0267","515-263-0076","515-263-1092","IOWA","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://www.dtfd.net/","1","0","0","22","0","0","Yes"
"48011","Williamsburg Fire Department","102 Fire Ridge DR",,"IA","Williamsburg","52361",,,,"PO Box 895","Williamsburg","IA","52361-0895","319-668-1616",,"IOWA","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","30","0","0","0","No"
"19001","Alta Vista Fire Department","108 E Weber ST",,"IA","Alta Vista","50603-9716","POINT (-92.415798 43.198507)","108 E Weber ST",,,"Alta Vista","IA","50603-9716","641-364-2975",,"CHICKASAW","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","20","0","0","0","Yes"
"73004","Clarinda Treatment Complex - Fire Protection","1800 N 16TH ST",,"IA","Clarinda","51632","POINT (-95.037536 40.756693)","1800 N 16TH ST",,,"Clarinda","IA","51632-1101","712-542-2161","712-542-6113","PAGE","Volunteer","State government (includes state forest fire agencies and state institution fire departments)",,"1","0","15","0","0","2","No"
"38007","Reinbeck Fire Department","208 Broad ST",,"IA","Reinbeck","50669-1136","POINT (-92.597772 42.323988)","208 Broad ST",,,"Reinbeck","IA","50669-1136","319-788-2522",,"GRUNDY","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","25","0","0","0",
"18001","Aurelia Fire Department","110 Myrile ST",,"IA","Aurelia","51005","POINT (-95.435358 42.711438)",,,"PO Box 727","Aurelia","IA","51005-0727","712-434-0185","712-434-2185","CHEROKEE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","0","20","0","0","No"
"27004","Lamoni Volunteer Fire Department","190 S Chestnut ST",,"IA","Lamoni","50140-1236","POINT (-93.934412 40.623033)","190 S Chestnut ST",,,"Lamoni","IA","50140-1236","641-784-6791",,"DECATUR","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","0","21","0","2",
"77004","Northern Warren Fire Department","6304 SW 7TH ST","PO Box 35491","IA","Des Moines","50315","POINT (-93.623599 41.527192)",,,"PO Box 35491","Des Moines","IA","50315-0305","515-285-2873","515-953-4495","POLK","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","30","0","0","0","Yes"
"81008","Schaller Fire Department","101 E 1ST ST",,"IA","Schaller","51053",,,,"PO Box 306","Schaller","IA","51053-0306","712-275-4496","712-275-4496","SAC","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","25","0","0","0","Yes"
"18004","Cleghorn Fire Department","105 N Lewis AVE",,"IA","Cleghorn","51014","POINT (-95.712777 42.813797)","105 N Lewis AVE",,,"Cleghorn","IA","51014","712-436-2474","712-436-2288","CHEROKEE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","22","0","0","3","No"
"08003","Boone Fire Department","923 Eighth ST","PO Box 550","IA","Boone","50036","POINT (-93.878581 42.063814)",,,"PO Box 550","Boone","IA","50036-0550","515-432-3436","515-433-0630","BOONE","Mostly volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","9","17","7","0","0","No"
"16002","Clarence Community Volunteer Fire Department","411 Lombard",,"IA","Clarence","52216","POINT (-91.058318 41.888723)",,,"PO Box 422","Clarence","IA","52216-0422","563-452-3625","563-452-4128","CEDAR","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","25","0","0","5",
"94002","Johnson Township Barnum Conn Fire Department","416 East ST",,"IA","Barnum","50518","POINT (-94.363804 42.507919)",,,"PO Box 47","Barnum","IA","50518-0047","515-542-3245","515-542-3245","WEBSTER","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","22","0","0","0","Yes"
"55004","Fenton Fire Department","304 Railroad ST",,"IA","Fenton","50539","POINT (-94.426254 43.21976)","611 Maple ST",,"PO Box 200","Fenton","IA","50539","515-889-2761","515-889-2761","KOSSUTH","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","23","0","0","0",
"96002","Castalia Volunteer Firemen, Inc.","108 W Greene ST",,"IA","Castalia","52133","POINT (-91.678411 43.113236)",,,"PO Box 46","Castalia","IA","52133-0046","563-380-6277",,"WINNESHIEK","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","24","0","0","8","No"
"96004","Fort Atkinson Fire Department","101 First SE","PO Box 66","IA","Fort Atkinson","52144","POINT (-91.471741 43.26838)","101 First SE",,"PO Box 66","Fort Atkinson","IA","52144","563-534-7333","563-534-7333","WINNESHIEK","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","26","0","0","0",
"01001","Adair Fire and Rescue","505 5TH ST",,"IA","Adair","50002","POINT (-94.643443 41.501278)",,,"PO Box 36","Adair","IA","50002-0036","641-742-3254","641-742-3864","ADAIR","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","28","0","0","0","Yes"
"99006","Goldfield Fire Department","515 N Main ST","PO Box 32","IA","Goldfield","50542","POINT (-93.920494 42.735459)",,,"PO Box 32","Goldfield","IA","50542-0032","515-825-3700",,"WRIGHT","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","17","0","0","0","Yes"
"10166","Stanwood Fire Department","209 E Broadway ST",,"IA","Stanwood","52337","POINT (-91.15011 41.892767)",,,"PO Box 96","Stanwood","IA","52337","563-942-3340","563-942-2045","CEDAR","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","21","0","0","0",
"24008","Kiron Fire Department Inc.","101 S Grove ST",,"IA","Kiron","51448","POINT (-95.326194 42.194162)",,,"PO Box 100","Kiron","IA","51448-0100","712-675-4669",,"CRAWFORD","Volunteer","Contract fire department",,"1","0","20","0","0","1",
"61002","Earlham Fire Department","140 S Chestnut ST",,"IA","Earlham","50072","POINT (-94.122939 41.491029)",,,"PO Box 518","Earlham","IA","50072-0518","515-758-2281",,"MADISON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","21","0","0","0","Yes"
"78012","Oakland Fire and Rescue","208 Oakland AVE",,"IA","Oakland","51560","POINT (-95.400077 41.309115)","208 Oakland AVE",,,"Oakland","IA","51560","712-482-3088","712-482-3088","POTTAWATTAMIE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","30","0","0","0",
"65005","Henderson Community Fire Association","206 Maple ST",,"IA","Henderson","51541","POINT (-95.43175 41.139792)","206 Maple ST",,,"Henderson","IA","51541","712-825-3621","712-825-3622","MILLS","Volunteer","Contract fire department",,"1","0","20","0","0","1","No"
"77013","Pleasant Hill Fire Department","5151 Maple DR STE#1",,"IA","Pleasant Hill","50327-8456","POINT (-93.513473 41.597918)","5151 Maple DR STE #1",,,"Pleasant Hill","IA","50327-8456","515-262-9360","515-262-9766","IOWA","Mostly volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://www.pleasanthilliowa.org/564/Fire-Department","1","2","0","40","0","0","Yes"
"86011","Traer Fire Depatment","631 2ND ST",,"IA","Traer","50675","POINT (-92.464238 42.193317)",,,"PO Box 235","Traer","IA","50675-0235","319-478-8723","319-478-8723","TAMA","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","24","0","0","0","No"
"43002","Little Sioux Fire Department","507 N 1st ST",,"IA","Little Sioux","51545","POINT (-96.025412 41.81031)","507 N 1st ST",,"PO Box 123","Little Sioux","IA","51545","712-649-2003","712-649-2003","HARRISON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","19","0","0","0",
"18008","Quimby Community Fire Department","100 Main ST","PO Box 235","IA","Quimby","51049","POINT (-95.437126 42.708844)",,,"PO Box 235","Quimby","IA","51049-0235","712-445-2521","712-445-2001","CHEROKEE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","20","0","0","1","Yes"
"48010","Victor Fire Department","201 Union ST","PO Box 8","IA","Victor","52347","POINT (-92.300974 41.730871)",,,"PO Box 8","Victor","IA","52347-0008","319-430-8721",,"POWESHIEK","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","25","0","0","0","No"
"39007","Panora Volunteer Fire Department","607 E Market","PO Box 42","IA","Panora","50216","POINT (-94.356737 41.692901)",,,"PO Box 42","Panora","IA","50216-0042","641-755-2164","641-755-3196","GUTHRIE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://www.panora.org/firedept/","1","0","27","0","0","0","No"
"13010","Rockwell City Fire Department","308 Fourth ST","PO Box 165","IA","Rockwell City","50579","POINT (-94.633468 42.396566)",,,"PO Box 165","Rockwell City","IA","50579-0165","712-297-7041","712-297-5000","CALHOUN","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","25","0","0","0","Yes"
"61007","Truro Fire & Rescue Department","120 S Center ST",,"IA","Truro","50257","POINT (-93.847524 41.207883)","120 S Center ST",,"PO Box 186","Truro","IA","50257","641-765-4888",,"MADISON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","21","0","0","0",
"55012","Whittemore Fire Department","405 Railroad ST",,"IA","Whittemore","50598","POINT (-94.422269 43.064727)",,,"PO Box 273","Whittemore","IA","50598-0273","515-884-2265","515-884-2511","KOSSUTH","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://www.whittemoreiowa.com/","1","0","0","26","0","1","Yes"
"83004","Harlan Fire Department","906 Cyclone AVE","PO Box 650","IA","Harlan","51537","POINT (-95.322021 41.660377)",,,"PO Box 650","Harlan","IA","51537-0650","712-755-5354","712-755-7734","SHELBY","Mostly volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","http://www.cityofharlan.com/","1","1","33","0","0","5","No"
"55008","Lu Verne Volunteer Fire Department","107 DeWitt ST",,"IA","Lu Verne","50560","POINT (-94.084463 42.909407)",,,"PO Box 7","Lu Verne","IA","50560","515-882-3507","515-882-3240","KOSSUTH","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","18","10","0","0",
"54012","Sigourney Fire Department Inc.","219 S Main ST",,"IA","Sigourney","52591-1421","POINT (-92.205121 41.332404)","219 S Main ST",,,"Sigourney","IA","52591-1421","641-622-2450","641-622-2450","KEOKUK","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","34","0","0","0","No"
"98006","Manly Volunteer Fire Department","333 S Grant ST",,"IA","Manly","50456","POINT (-93.205743 43.284426)",,,"PO Box 490","Manly","IA","50456-0490","641-454-2113",,"WORTH","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","0","17","0","0","Yes"
"67005","Onawa Volunteer Fire Department","1025 9TH ST",,"IA","Onawa","51040-1611","POINT (-96.095858 42.025613)","1025 9TH ST",,,"Onawa","IA","51040-1611","712-420-0301","712-433-0302","MONONA","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://www.onawa.com/","2","0","22","0","0","0","No"
"34004","Marble Rock Community Fire Department","202 South Main",,"IA","Marble Rock","50653","POINT (-92.868417 42.963819)",,,"PO Box 232","Marble Rock","IA","50653-0232","641-315-4446","641-315-4446","FLOYD","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","18","0","0","2","Yes"
"29002","Danville Fire Department","207 N Elm ST",,"IA","Danville","52623","POINT (-91.315882 40.866957)",,,"PO Box 339","Danville","IA","52623-0339","319-392-8181","319-392-5911","DES MOINES","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","24","0","0","0","Yes"
"30001","Arnolds Park/Okobodi Fire Department","Highway 71","PO Box 437","IA","Arnolds Park","51331-0437",,,,"PO Box 437","Arnolds Park","IA","51331-0437","712-332-5260",,"DICKINSON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"2","0","28","0","0","0",
"31001","Asbury Community Fire Department","5485 Saratoga RD",,"IA","Asbury","52002-2501","POINT (-90.75556 42.508355)","5485 Saratoga RD",,,"Asbury","IA","52002-2501","563-556-5874","563-556-5874","DUBUQUE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","29","0","0","6","Yes"
"70002","Conesville Volunteer Fire Department","210 4TH ST",,"IA","Conesville","52739","POINT (-91.347917 41.383094)","210 4TH ST",,"PO Box 37","Conesville","IA","52739","319-725-4688",,"MUSCATINE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","22","0","0","1",
