"company_name","form_numbers","effective_date","approved","type_of_product","proposed","increase"
"Union Security Insurance Company (Time Insurance Company)","4060, 4061, 4062,4063, 6062 & 6063","2009-11-01T00:00:00.000","Yes","Long Term Care","0.18","0.18"
"Central States Health & Life Co. of Omaha","1618, 1662, 1800, 1935, 1951, 1956, 6205, 7341, 7570, 7600, D04-0470, D04-1050","2009-10-01T00:00:00.000","Yes","Long Term Care","0.4","0.1"
"Central States Health & Life Co. of Omaha","N01, N02, N03, N04, N05, N08, N11, N12","2009-10-01T00:00:00.000","Yes","Long Term Care","0.4","0.1"
"Metropolitan Life Insurance Company","(Group long term care) GPNP99-LTC // Rates for *new business* only -- inforce not affected","2009-07-01T00:00:00.000","Yes","Long Term Care",,
"Physicians Mutual Insurance Company","P124IA","2010-03-01T00:00:00.000","Yes","Long Term Care","0.19","0.19"
"Physicians Mutual Insurance Company","P130 & P131 IA","2009-09-01T00:00:00.000","Yes","Long Term Care","0.19","0.19"
"Transamerica Life Insurance Company","3122 (00), GLTP 3R 1091 et al","2009-09-01T00:00:00.000","Yes","Long Term Care","0.2","0.2"
"Transamerica Life Insurance Company","IP-70-IA-494 et al","2009-09-01T00:00:00.000","Yes","Long Term Care","0.2","0.184"
"Transamerica Life Insurance Company - FKA Transamerica Premier","ML-LTCP TQ (IA) 197 et al","2009-05-27T00:00:00.000","*withdrawn*","Long Term Care","0.2","0.0"
"American Republic Insurance Company","LTC-96, LTC-96CL, LTC-2000, A3541","2009-07-01T00:00:00.000","Yes","Long Term Care","0.13","0.13"
"American Republic Insurance Company","NH-99, A35421","2009-07-01T00:00:00.000","Yes","Long Term Care","0.13","0.13"
"Senior Health Insurance Company of Pennsylvania","ATL-FQ-LTC et al","2009-04-21T00:00:00.000","No","Long Term Care","0.4","0.4"
"Senior Health Insurance Company of Pennsylvania","ATL-HHC-1, 2, 3, 4 and 87","2009-04-21T00:00:00.000","No","Long Term Care","0.4","0.4"
"Senior Health Insurance Company of Pennsylvania","ATL-LTC-1 et al","2009-04-21T00:00:00.000","No","Long Term Care","0.4","0.4"
"Senior Health Insurance Company of Pennsylvania","ATL-LTC-3 et al","2009-04-21T00:00:00.000","No","Long Term Care","0.4","0.4"
"Senior Health Insurance Company of Pennsylvania","ATL-LTC-6","2009-04-21T00:00:00.000","No","Long Term Care","0.4","0.4"
"Senior Health Insurance Company of Pennsylvania","ATL-LTC-89","2009-04-21T00:00:00.000","No","Long Term Care","0.4","0.4"
"Prudential Insurance Company of America","ILTC-1","2009-07-01T00:00:00.000","Yes","Long Term Care","0.28","0.18"
"American Fidelity Assurance Company","NCC 1/97, LTC 1/97, CC 1/97, HHC 1/97","2009-05-01T00:00:00.000","Yes","Long Term Care","0.35","0.15"
"American Fidelity Assurance Company","WBNCC 9/97, NHHCR 2/98; WBCI 9/97; WBNF 9/97; WBAD 9/97; WBCE 9/97; WBD 9/97","2009-05-01T00:00:00.000","Yes","Long Term Care","0.35","0.2"
"Metropolitan Life Insurance Company","1LTC-97 & 2LTC-97","2009-07-01T00:00:00.000","Yes","Long Term Care","0.132","0.12"
"Metropolitan Life Insurance Company","LTC-FAC, LTC-VAL,LTC-IDEAL, LTC-PREM","2009-07-01T00:00:00.000","Yes","Long Term Care","0.161","0.161"
"Bankers Life & Casualty Company","GR-7A1","2009-04-01T00:00:00.000","Yes","Long Term Care","0.35","0.15"
"Bankers Life & Casualty Company","GR-N050","2009-04-01T00:00:00.000","Yes","Long Term Care","0.35","0.15"
"Bankers Life & Casualty Company","GR-N100 & GR-N105","2009-04-01T00:00:00.000","Yes","Long Term Care","0.35","0.18"
"Bankers Life & Casualty Company","GR-N160 & GR-N165","2009-04-01T00:00:00.000","Yes","Long Term Care","0.35","0.18"
"Bankers Life & Casualty Company","GR-N240 & GR-N250","2009-04-01T00:00:00.000","Yes","Long Term Care","0.35","0.18"
"American Heritage Life Insurance Company (Mutual of Omaha)","BSC-LTC-4/95","2009-04-01T00:00:00.000","Yes","Long Term Care","0.4","0.2"
"Jackson National Life Insurance Company -- Reassure America","A-4901","2009-04-01T00:00:00.000","Yes","Long Term Care","0.3","0.2"
"Jackson National Life Insurance Company -- Reassure America","A-5000","2009-04-01T00:00:00.000","Yes","Long Term Care","0.3","0.2"
"Metropolitan Life Insurance Company","LTC2-IDEAL-IA et al -- New rates for new business only (inforce policies not affected)","2009-02-01T00:00:00.000","Yes","Long Term Care",,
"Penn Treaty Network America Life Insurance Company","LTC94(IA)-N","2009-01-09T00:00:00.000","No","Long Term Care","0.18","0.18"
"Penn Treaty Network America Life Insurance Company","LTCTP-6000","2009-01-09T00:00:00.000","No","Long Term Care","0.18","0.18"
"Penn Treaty Network America Life Insurance Company","PF2600","2009-01-09T00:00:00.000","No","Long Term Care","0.18","0.18"
"Mutual of Omaha Insurance Company","Forms HCA et al  -- This is not a rate increase filing, but rather updated projections after the initial rate increase.","2009-01-08T00:00:00.000","Yes","Long Term Care",,
"AIG Life Insurance Company","64028-IA et al","2009-01-01T00:00:00.000","Yes","Long Term Care","0.25","0.15"
"John Hancock Life Insurance Company","LTC-91, LTC-94","2009-01-01T00:00:00.000","Yes","Long Term Care","0.13","0.13"
"John Hancock Life Insurance Company","LTC96, LTC96CL, LT2000","2009-01-01T00:00:00.000","Yes","Long Term Care","0.13","0.13"
"John Hancock Life Insurance Company","NH-91, NH-94","2009-01-01T00:00:00.000","Yes","Long Term Care","0.13","0.13"
"John Hancock Life Insurance Company","NH-99","2009-01-01T00:00:00.000","Yes","Long Term Care","0.13","0.13"
"Medico Insurance Company","3358, 691, 692, 694, 698","2009-01-01T00:00:00.000","Yes","Long Term Care","0.076","0.076"
"Medico Life Insurance Company","3358, 691, 692, 694, 698","2009-01-01T00:00:00.000","Yes","Long Term Care","0.076","0.076"
"Penn Treaty Network America Life Insurance Company","2400","2008-11-01T00:00:00.000","Yes","Long Term Care","0.18","0.18"
"Penn Treaty Network America Life Insurance Company","LTC93 et al","2008-11-01T00:00:00.000","Yes","Long Term Care","0.18","0.18"
"John Alden Life Insurance Company","J-5762-P-IA & J5875-P-IA(Q),IA(NQ)","2008-10-01T00:00:00.000","Yes","Long Term Care","0.25","0.1"
"Conseco Senior Health Insurance Company","ATL-LTC-3 et al","2008-08-26T00:00:00.000","Yes","Long Term Care","0.25","0.15"
"Physicians Mutual Insurance Company","B324 et al  (Rates for *new* business only -- inforce policies not affected)","2008-07-01T00:00:00.000","Yes","Long Term Care",,
"Washington National Insurance Company","GHC-7204 et al",,"No","Long Term Care","0.25","0.25"
"Washington National Insurance Company","GHC-7204 et al",,"No","Long Term Care","0.25","0.25"
"Prudential Insurance Company of America","83500 COV 5022","2008-07-01T00:00:00.000","Yes","Long Term Care",,
"Conseco Senior Health Insurance Company","ATL-LTC-89","2008-08-06T00:00:00.000","Yes","Long Term Care","0.25","0.15"
"Conseco Senior Health Insurance Company","D425 et al","2008-08-01T00:00:00.000","Yes","Long Term Care","0.25","0.2"
"Stonebridge Life Insurance Company","GC145, GM145 (group)","2008-08-01T00:00:00.000","Yes","Long Term Care","0.25","0.2"
"Conseco Senior Health Insurance Company","ATL-FQ-LTC et al","2008-08-06T00:00:00.000","Yes","Long Term Care","0.25","0.2"
"Guarantee Trust Life Insurance Company","G0100 et al","2008-07-01T00:00:00.000","Yes","Long Term Care","0.25","0.2"
"Conseco Senior Health Insurance Company","ATL-LTC-1 et al","2008-06-23T00:00:00.000","Yes","Long Term Care","0.25","0.15"
"Genworth Life Insurance Company","50000, 50020 and PCP","2008-07-01T00:00:00.000","Yes","Long Term Care","0.09","0.09"
"Genworth Life Insurance Company","6394, 6395 and 6465","2008-07-01T00:00:00.000","Yes","Long Term Care","0.08","0.08"
"Genworth Life Insurance Company","7000 and 7020","2008-07-01T00:00:00.000","Yes","Long Term Care","0.12","0.12"
"Genworth Life Insurance Company","7030, 7031 and 7032","2008-07-01T00:00:00.000","Yes","Long Term Care","0.11","0.11"
"Conseco Senior Health Insurance Company","10955, 10967, 11001 and 11006","2008-07-01T00:00:00.000","Yes","Long Term Care","0.25","0.2"
"Conseco Senior Health Insurance Company","ATL-HHC-1, 2, 3, 4 and 87","2008-07-10T00:00:00.000","Yes","Long Term Care","0.25","0.15"
"Conseco Senior Health Insurance Company","ATL-LTC-6","2008-06-22T00:00:00.000","Yes","Long Term Care","0.25","0.2"
"Lincoln Benefit Life Company","6301, 6302 and 6303","2008-07-01T00:00:00.000","Yes","Long Term Care","0.31","0.15"
"RiverSource Life Insurance Company","Form 30225-IA","2008-07-01T00:00:00.000","Yes","Long Term Care","0.15","0.15"
"RiverSource Life Insurance Company","Forms 32040 and 30240-IA","2008-07-01T00:00:00.000","Yes","Long Term Care","0.15","0.15"
"Conseco Senior Life Insurance Company / Transport Life_ Amer","10860","2008-07-01T00:00:00.000","Yes","Long Term Care","0.25","0.2"
"Standard Life and Accident Insurance Company","1270-796A et al","2008-04-01T00:00:00.000","Yes","Long Term Care","0.257","0.158"
"RiverSource Life Insurance Company","30160A (implemented in 3 stages of 10% over 3-years)","2008-04-01T00:00:00.000","Yes","Long Term Care","0.331","0.331"
"RiverSource Life Insurance Company","30160A-32100 (with endorsement)","2008-04-01T00:00:00.000","Yes","Long Term Care","0.1","0.1"
"Provident Life and Accident Insurance Company","L-21826 et al  (for *new* business only -- inforce policies not affected)","2008-02-01T00:00:00.000","Yes","Long Term Care",,
"Prudential Insurance Company of America","Affiliation Discount Filing
ILTC-3 -- Not a rate increase filing on existing policies","2008-01-01T00:00:00.000","Yes","Long Term Care",,
"Conseco Senior Health Insurance Company","ATL-FQ-LTC et al","2007-10-10T00:00:00.000","*withdrawn*","Long Term Care","0.25","0.0"
"Penn Treaty Network America Life Insurance Company","2400",,"No","Long Term Care","0.631","0.631"
"Penn Treaty Network America Life Insurance Company","2600",,"No","Long Term Care","0.887","0.887"
"Penn Treaty Network America Life Insurance Company","6000",,"No","Long Term Care","0.789","0.789"
"Penn Treaty Network America Life Insurance Company","LTC93",,"No","Long Term Care","0.702","0.702"
"Penn Treaty Network America Life Insurance Company","LTC94",,"No","Long Term Care","0.508","0.508"
"John Hancock Life Insurance Company","LTC-03 IA (rates for new business only)","2007-09-01T00:00:00.000","Yes","Long Term Care","0.07","0.07"
"Conseco Senior Health Insurance Company","ATL-LTC-3 et al","2007-07-01T00:00:00.000","Yes","Long Term Care","0.25","0.22"
"Conseco Senior Health Insurance Company","ATL-LTC-89","2007-07-01T00:00:00.000","Yes","Long Term Care","0.25","0.25"
"Transamerica Life Insurance Company","3122 (00), GLTP 3R 1091 et al","2007-08-01T00:00:00.000","Yes","Long Term Care","0.25","0.21"
"Transamerica Life Insurance Company","IP-70-IA-494 et al","2007-08-01T00:00:00.000","Yes","Long Term Care","0.25","0.24"
"Transamerica Life Insurance Company","LTCP 1289 (IA) et al","2007-08-01T00:00:00.000","Yes","Long Term Care","0.25","0.21"
"Mutual of Omaha Insurance Company","Forms HCA et al","2007-07-01T00:00:00.000","Yes","Long Term Care","0.09","0.09"
"Conseco Senior Health Insurance Company","D425 et al","2007-03-01T00:00:00.000","Yes","Long Term Care","0.25","0.25"
"Conseco Senior Health Insurance Company","11001","2007-04-01T00:00:00.000","Yes","Long Term Care","0.25","0.16"
"Conseco Senior Health Insurance Company","10955, 10967 et al","2007-05-01T00:00:00.000","Yes","Long Term Care","0.25","0.25"
"Stonebridge Life Insurance Company","GC145, GM145 (group)","2007-04-01T00:00:00.000","Yes","Long Term Care","0.25","0.25"
"American Fidelity Assurance Company","NCC 1/97, LTC 1/97, CC 1/97, HHC 1/97","2007-04-01T00:00:00.000","Yes","Long Term Care","0.15","0.15"
"Transamerica Life Insurance Company - FKA Transamerica Premier","ML-LTCP TQ (IA) 197 et al","2007-02-01T00:00:00.000","Yes","Long Term Care","0.25","0.2"
"American Fidelity Assurance Company","WBNCC 9/97-IA","2007-02-01T00:00:00.000","Yes","Long Term Care","0.1","0.087"
"Conseco Senior Health Insurance Company","ATL-LTC-6","2007-01-01T00:00:00.000","Yes","Long Term Care","0.25","0.23"
"Conseco Senior Health Insurance Company","ATL-LTC-1(IA)","2007-01-01T00:00:00.000","Yes","Long Term Care","1.007","0.25"
"UNUM Life Insurance Company of America","LTC94, LTC94Q","2007-01-01T00:00:00.000","Yes","Long Term Care","0.3","0.23"
"National States Insurance Company","NHI-2","2007-01-01T00:00:00.000","Yes","Long Term Care","0.5","0.3"
"Nassau Life Ins Co of Texas - FKA Constitution Life_Union Bankers","HHC-89 et al","2006-10-01T00:00:00.000","Yes","Long Term Care","0.3","0.22"
"Medico Life Insurance Company","3358, 691, 692, 694, 698","2006-09-01T00:00:00.000","Yes","Long Term Care","0.197","0.174"
"Medico Insurance Company","3358, 691, 692, 694, 698","2006-09-01T00:00:00.000","Yes","Long Term Care","0.197","0.174"
"AIG Life Insurance Company","64028-IA et al","2006-07-01T00:00:00.000","Yes","Long Term Care","0.25","0.2"
"Lincoln National Life Insurance Company","HL-2500AA (8/90) et al","2006-07-01T00:00:00.000","Yes","Long Term Care","0.4","0.33"
"American Republic Insurance Company","A-2822IA (group)","2006-08-01T00:00:00.000","Yes","Long Term Care","0.095","0.095"
"American Fidelity Assurance Company","NCC 1/97, LTC 1/97, CC 1/97, HHC 1/97","2006-07-01T00:00:00.000","Yes","Long Term Care","0.4","0.25"
"Kanawha Insurance Company","80650 1/97, 80880 1/98","2006-05-01T00:00:00.000","Yes","Long Term Care","0.2","0.12"
"American Heritage Life Insurance Company (Mutual of Omaha)","BSC-LTC-4/95","2006-04-01T00:00:00.000","Yes","Long Term Care","0.35","0.2"
"American Fidelity Assurance Company","WBNCC 9/97-IA","2006-03-01T00:00:00.000","Yes","Long Term Care","0.25","0.15"
"AIG Life Insurance Company","64028-IA et al",,"No","Long Term Care","0.25","0.25"
"Bankers Life & Casualty Company","GR-N050 et al","2006-04-01T00:00:00.000","Yes","Long Term Care","0.35","0.33"
"Penn Treaty Network America Life Insurance Company","LTC-3 et al","2006-01-01T00:00:00.000","Yes","Long Term Care","0.133","0.1"
"Penn Treaty Network America Life Insurance Company","LTC93 et al","2006-01-01T00:00:00.000","Yes","Long Term Care","0.133","0.1"
"Penn Treaty Network America Life Insurance Company","LTCTP-6000 et al","2006-01-01T00:00:00.000","Yes","Long Term Care","0.148","0.1"
"SILAC Insurance Company","2002 et al","2006-01-01T00:00:00.000","Yes","Long Term Care","0.35","0.32"
"Penn Treaty Network America Life Insurance Company","2400","2006-01-01T00:00:00.000","Yes","Long Term Care","0.148","0.125"
"Penn Treaty Network America Life Insurance Company","2600","2006-01-01T00:00:00.000","Yes","Long Term Care","0.067","0.067"
"Penn Treaty Network America Life Insurance Company","IL2","2006-01-01T00:00:00.000","Yes","Long Term Care","0.173","0.125"
"Penn Treaty Network America Life Insurance Company","IL94","2006-01-01T00:00:00.000","Yes","Long Term Care","0.173","0.06"
"Penn Treaty Network America Life Insurance Company","LTC94","2006-01-01T00:00:00.000","Yes","Long Term Care","0.33","0.125"
"Penn Treaty Network America Life Insurance Company","NH Series (LTC-300, LTC-400)","2006-01-01T00:00:00.000","Yes","Long Term Care","0.133","0.1"
"Nassau Life Ins. Co. of Kansas (FKA Pyramid Life)","C71 et al",,"No","Long Term Care","0.25","0.25"
"Kanawha Insurance Company","80650 4/94 et al","2006-01-01T00:00:00.000","Yes","Long Term Care","0.15","0.15"
"Medico Insurance Company","MP-LT201(IA) /  MP-LT201TQ(IA)","2006-01-01T00:00:00.000","Yes","Long Term Care","0.15","0.1"
"Medico Life Insurance Company","MP-LT201(IA) /  MP-LT201TQ(IA)","2006-01-01T00:00:00.000","Yes","Long Term Care","0.15","0.1"
"United American Insurance Company","LTC2 / LTC2H","2005-11-01T00:00:00.000","Yes","Long Term Care","0.3","0.3"
"Fortis Insurance Company","4040-IA (rev 7/1/94)","2005-09-01T00:00:00.000","Yes","Long Term Care","0.258","0.258"
"Fortis Insurance Company","4042-IA --  (requested 55.6% but negotiatated 2-year phase-in, 30% year 1 and 19.7% year 2","2005-09-01T00:00:00.000","Yes","Long Term Care","0.556","0.3"
"National States Insurance Company","LLT-1","2005-10-01T00:00:00.000","Yes","Long Term Care","0.4","0.35"
"Thrivent Financial for Lutherans","Forms 12105 et al","2005-10-01T00:00:00.000","Yes","Long Term Care","0.45","0.28"
"Transamerica Occidental Life Insurance Company","1-812 et al","2005-09-01T00:00:00.000","Yes","Long Term Care","0.35","0.32"
"Transamerica Life Insurance Company","3122 (00), GLTP 3R 1091 et al","2005-09-01T00:00:00.000","Yes","Long Term Care","0.35","0.32"
"Transamerica Life Insurance Company","IP-70-IA-494 et al","2005-09-01T00:00:00.000","Yes","Long Term Care","0.35","0.32"
"Transamerica Life Insurance Company","LTCP 1289 (IA) et al","2005-09-01T00:00:00.000","Yes","Long Term Care","0.35","0.32"
"IDS Life Insurance Company","30225-IA","2005-10-01T00:00:00.000","Yes","Long Term Care","0.35","0.35"
"IDS Life Insurance Company","30240-IA, 30240","2005-10-01T00:00:00.000","Yes","Long Term Care","0.35","0.35"
"United American Insurance Company","LTC","2005-04-01T00:00:00.000","Yes","Long Term Care","0.3","0.3"
"United American Insurance Company","NH2 and NH3","2005-04-01T00:00:00.000","Yes","Long Term Care","0.182","0.182"
"Continental General Insurance Company","405, 420, 435, 440, 445","2005-04-01T00:00:00.000","Yes","Long Term Care","0.41","0.36"
"Continental General Insurance Company","460, 461, 470, 471","2005-04-01T00:00:00.000","Yes","Long Term Care","0.26","0.26"
