"entity_name","email","location","address1","address2","city","state","zip","expiry_date"
"CONSTRUCTION BONDING SPECIALISTS LLC","barry@bondingspecialist.com","POINT (-83.516486 42.50792)","29445 BECK RD","STE A-209","WIXOM","MI","48393","2025-10-31T00:00:00.000"
"RATEQUOTE.COM LLC","INFO@RATEQUOTE.COM","POINT (-79.933737 32.78132)","2 BEAUFAIN ST",,"CHARLESTON","SC","29401","2024-11-30T00:00:00.000"
"K F AGENCY INC","doi.notifications@banklife.com","POINT (-87.623555 41.888197)","111 E WACKER DRIVE   SUITE 2100",,"CHICAGO","IL","60601","2025-01-31T00:00:00.000"
"COMMERCE COVERAGE INCORPORATED","kkeusch@eacbrokerage.com","POINT (-73.983316 40.747271)","171 MADISON AVENUE","SUITE 1315","NEW YORK","NY","10016","2023-02-28T00:00:00.000"
"HEENAN AGENCY INC","heenanins@qwestoffice.net","POINT (-93.586156 42.192048)","901 FIRSTAVE",,"PERRY","IA","50220","2024-07-31T00:00:00.000"
"PATRIOT HEALTH INC","CORPORATEAFFAIRS@CCGFAMILY.COM","POINT (-80.080033 26.725161)","1555 PALM BEACH LAKES BLVD, STE 810",,"WEST PALM BEACH","FL","33401","2025-06-30T00:00:00.000"
"GRAVITAS INSURANCE AGENCY, LLC","JT@TEAM-GRAVITAS.COM","POINT (-118.440491 34.007013)","3570 FRANCES AVENUE",,"LOS ANGELES","CA","90066","2025-12-31T00:00:00.000"
"JN SOLUTIONS LLC","JAREDLAFFERTY@GMAIL.COM","POINT (-84.601111 34.163079)","703 ALLATOONA LN",,"WOODSTOCK","GA","30189","2025-12-31T00:00:00.000"
"FENIX CONTRACTING INC","liz@fenixcontracting.com","POINT (-77.891839 34.046276)","1116 MERCHANT LN",,"CAROLINA BEACH","NC","28428","2024-08-31T00:00:00.000"
"ZIP BONDS LLC","info@zipbonds.com","POINT (-93.755362 41.589013)","3737 WOODLAND AVENUE","SUITE 505","WEST DES MOINES","IA","50266","2024-12-31T00:00:00.000"
"A FAMILY FIRST INSURANCE AGENCY LLC","sarah@Helpingyouinsure.com","POINT (-93.226017 44.087654)","325 N CEDAR AVE",,"OWATONNA","MN","55060","2024-08-31T00:00:00.000"
"LEGACY LIFE FINANCIAL LLC","ryan@legacylifefinancial.com","POINT (-82.487763 43.025342)","4044 STONEY CREEK DR.",,"FORT GRATIOT TOWNSHIP","MI","48059","2026-03-31T00:00:00.000"
"WILLIS TOWERS WATSON INSURANCE SERVICES WEST, INC.","westlicensing@wtwco.com","POINT (-122.399624 37.790679)","525 MARKET STREET   SUITE 3400",,"SAN FRANCISCO","CA","94105","2024-07-31T00:00:00.000"
"FELICIA BUECHLE","feliciabuechle@yahoo.com",,"41887 NO RATTLESNAKE",,"SAN TAN VALLEY","AZ","85140","2025-01-31T00:00:00.000"
"COMMUNITY INSURANCE OF SUMNER","andrea@cioia.com","POINT (-92.112578 42.847414)","1020 W. 1ST STREET",,"SUMNER","IA","50674","2025-03-31T00:00:00.000"
"SEAPORT GLOBAL MARKETING INC.","seaportglobalmarketing@gmail.com","POINT (-117.680676 34.025196)","12563 BENSON AVE",,"CHINO","CA","91710","2025-09-30T00:00:00.000"
"RANCHO MESA INS SERVICES INC","cgarcia@ranchomesa.com","POINT (-116.97752 32.842579)","250 RIVERVIEW PARKWAY #401",,"SANTEE","CA","92071","2023-05-31T00:00:00.000"
"NEXT INS INC","legal@nextinsurance.com","POINT (-122.143779 37.425842)","409 SHERMAN AVE",,"PALO ALTO","CA","94306","2025-02-28T00:00:00.000"
"NEAL DASTRUP INSURANCE, INC","marla@dastrupinsurance.com","POINT (-111.674624 40.258801)","1840 N STATE",,"PROVO","UT","84604","2023-05-31T00:00:00.000"
"FBL INSURANCE BROKERAGE, LLC","russ.tigges@fbfs.com","POINT (-93.779306 41.600454)","5400 UNIVERSITY AVE",,"WEST DES MOINES","IA","50266","2025-04-30T00:00:00.000"
"MEYER CHATFIELD CORP","bmeyer@newcleus.com",,"411 S STATE STREET 3RD FLOOR",,"NEWTOWN","PA","18940","2023-08-31T00:00:00.000"
"ZINGEN & BRAUN INSURANCE AGENCY, LLC","mikenugent@zingenbraun.com",,"PO BOX 443",,"BROOKFIELD","WI","53008","2023-09-30T00:00:00.000"
"FINANCIAL ARCHITECTS INC","jackie_k_lewis@glic.com","POINT (-93.787584 41.600488)","12345 UNIVERSITY AVE.","SUITE 200","CLIVE","IA","50325","2024-12-31T00:00:00.000"
"JOSEPH C. BARROWS INSURANCE AGENCY INC.","barrowsjoseph@yahoo.com",,"P.O. BOX 3005",,"GRAND JUNCTION","CO","81502","2024-06-30T00:00:00.000"
"SKYSCRAPER INSURANCE SERVICES INC","JOSEPH@SKYSCRAPERINSURANCE.COM","POINT (-74.041056 41.127913)","296 N MAIN ST",,"SPRING VALLEY","NY","10977","2025-07-31T00:00:00.000"
"AAA SENIOR PLANS LLC","producer@abcmedicareplans.com","POINT (-97.593701 35.514148)","4101 PERIMETER CENTER DR","STE 102","OKLAHOMA CITY","OK","73112","2023-02-28T00:00:00.000"
"US MEDICARE HELP, LLC","licensing@americanentitlements.com","POINT (-95.498079 32.656553)","702 WREN ST",,"MINEOLA","TX","75773","2025-08-31T00:00:00.000"
"CENTURION PRIVATE CAPITAL LLC","aaron@smartadvisornetwork.com",,"CENTURION IP CAPITAL","C/O MATTHEW ZAGULA MBR","WEIRTON","WV","26062","2023-10-31T00:00:00.000"
"STONEBRIDGE INSURANCE SERVICES, INC","Rob@Stonebridge-ins.com",,"PO BOX 22234",,"OWENSBORO","KY","42304","2025-02-28T00:00:00.000"
"TRIMOUNTAIN CORPORATION","chris@trimountaincorp.com","POINT (-104.892094 39.620303)","8301 EAST PRENTICE AVENUE","SUITE 215","GREENWOOD VILLAGE","CO","80111","2025-07-31T00:00:00.000"
"VT INSURANCE AGENCY LLC","vaughn@vtinsuranceagency.com","POINT (-97.070665 33.02895)","3204 LONG PRAIRIE RD STE D",,"FLOWER MOUND","TX","75022","2025-10-31T00:00:00.000"
"HCC CASUALTY INSURANCE SERVICES INC","DBOATMAN@TMHCC.COM","POINT (-121.435271 38.606605)","2180 HARVARD STREET   SUITE 260",,"SACRAMENTO","CA","95815","2024-08-31T00:00:00.000"
"KUBOTA TRACTOR ACCEPTANCE CORPORATION","trenton.lee@kubota.com",,"PO BOX 2075",,"GRAPEVINE","TX","76099","2024-08-31T00:00:00.000"
"PROTEGRITY LLC","ryan@protegrityinsurance.com","POINT (-111.75566 33.302464)","2680 S. VAL VISTA DR.","BLDG 15 UNIT #185-2","GILBERT","AZ","85295","2024-12-31T00:00:00.000"
"ESCHATON INSURANCE AND RISK MANAGEMENT","stephen@adkissoninsurance.com","POINT (-84.668544 38.967637)","1511 CAVALRY DR.","SUITE 101","FLORENCE","KY","41042","2025-04-30T00:00:00.000"
"MID STATES INSURANCE MARKETING","jcm5557@aol.com","POINT (-93.268847 37.137482)","1525 E REPUBLIC RD  A120",,"SPRINGFIELD","MO","65804","2025-04-30T00:00:00.000"
"MD LIFE INSURANCE SOLUTIONS, LLC","rod@wealthformulabanking.com",,"3463 STATE STREET #595",,"SANTA BARBARA","CA","93105","2023-03-31T00:00:00.000"
"CLIENT BUILDERS BROKERAGE HOUSE","dougw@bettendorffinancial.com","POINT (-90.508111 41.525266)","1717 STATE STREET","SUITE 101","BETTENDORF","IA","52722","2024-01-31T00:00:00.000"
"HUNT BROKERAGE & CONSULTING LLC","SCOTT.TRETHEWEY@HUNTCOMPANIES.COM","POINT (-80.128308 26.110741)","919 CORDOVA ROAD",,"FORT LAUDERDALE","FL","33316","2024-07-31T00:00:00.000"
"PRO INSURANCE RESOURCES","amy@proinsuranceresources.com",,"PO BOX 627",,"GRETNA","NE","68028","2025-06-30T00:00:00.000"
"NEXT LEVEL PLANNING & WEALTH MANAGEMENT","paul.tourville@nlpwm.com","POINT (-88.137674 43.034539)","325 NORTH CORPORATE DRIVE","SUITE 120","BROOKFIELD","WI","53045","2023-10-31T00:00:00.000"
"RELIANCE INSURTECH, LLC","yabeyman@reliancegh.com",,"300 BOULEVARD OF THE AMERICAS","STE 105","LAKEWOOD","NJ","08701","2025-03-31T00:00:00.000"
"TSKS LLC","tom@stephanyins.com","POINT (-93.386275 43.143179)","220 HIGHWAY 18 W",,"CLEAR LAKE","IA","50428","2025-04-30T00:00:00.000"
"ASSUREDPARTNERS OF MARYLAND, LLC","stephenr.lawrence@assuredpartners.com","POINT (-76.631491 39.094441)","251 NAJOLES ROAD SUITE H",,"MILLERSVILLE","MD","21108","2023-05-31T00:00:00.000"
"FERS, LLC","mtolomei@aol.com","POINT (-83.327666 42.511694)","30600 NORTHWESTERN HWY","SUITE 408","FARMINGTON","MI","48334","2023-03-31T00:00:00.000"
"MMA DISTRIBUTION, INC.","teresa.martin@EVERENCE.COM",,"PO BOX 483",,"GOSHEN","IN","46527","2024-09-30T00:00:00.000"
"B.R.B ENTERPRISES, INC.","ricklia50@yahoo.com",,"LAURITSEN INSURANCE AGENCY","PO BOX 399","HOMER","NE","68030","2023-06-30T00:00:00.000"
"JERRY PARKS EQUINE INS INC","cynthia.sallay@epicbrokers.com",,"PO BOX 770788",,"OCALA","FL","34477","2024-08-31T00:00:00.000"
"JOHN FOWLER INSURANCE INC.","jfowlerins@hotmail.com","POINT (-91.649195 42.070889)","385 BROUGHAM RD",,"ROBINS","IA","52328","2024-09-30T00:00:00.000"
"CONWAY E & S INC","jparas@conwayes.com","POINT (-80.100134 40.665113)","100 ALLEGHENY DR STE 100",,"WARRENDALE","PA","15086","2024-08-31T00:00:00.000"
"PREMIER WORKSITE SOLUTIONS LLC -000","ryan.bowling@premierworksitesolutions.com","POINT (-94.682307 38.92906)","8575 W 110TH ST STE 320",,"OVERLAND PARK","KS","66210","2025-02-28T00:00:00.000"
"LAYR HOLDINGS, INC","accounting@layrins.com","POINT (-84.389403 33.776845)","75 5TH STREET NW","SUITE 2405","ATLANTA","GA","30319","2025-01-31T00:00:00.000"
"M.E. WILSON COMPANY, LLC.","licensing@mewilson.com","POINT (-82.463103 27.941648)","300 W PLATT STREET","SUITE 200","TAMPA","FL","33606","2025-09-30T00:00:00.000"
"STRATEGIC INS SERVICES LLC","stephanie@strategicinsservices.com","POINT (-104.938847 39.683148)","4155 E. JEWELL AVENUE","SUITE 400","DENVER","CO","80222","2024-11-30T00:00:00.000"
"AMERICAN ADVANTAGE PETERSEN","ryan@aaapetersen.com","POINT (-88.098341 42.983071)","14785 W NATIONAL AVENUE",,"NEW BERLIN","WI","53151","2025-02-28T00:00:00.000"
"EDWIN INSURANCE INC","Jackson@EdwinAgency.com","POINT (-93.619124 41.712512)","1450 SW VINTAGE PKWY","STE 220","ANKENY","IA","50023","2026-01-31T00:00:00.000"
"STAILEY INSURANCE CORPORATION","info@staileycorp.com","POINT (-104.952237 39.678719)","2084 S. MILWAUKEE ST.",,"DENVER","CO","80210","2024-01-31T00:00:00.000"
"NELSON MURPHY INS & INVESTMENTS LLC","info@nelsonmurphyinvest.com","POINT (-96.095009 41.235962)","11623 ARBOR ST #102",,"OMAHA","NE","68144","2025-09-30T00:00:00.000"
"CITIES INS GROUP","insurance@citiesig.com","POINT (-90.497106 41.547335)","2550 MIDDLE ROAD","SUITE 506","BETTENDORF","IA","52722","2023-01-31T00:00:00.000"
"BROKER ALLIANCE INC","JASON@minnesotariskpartners.com",,"PO BOX 636",,"BUFFALO","MN","55313","2024-09-30T00:00:00.000"
"TOM RIVERA INSURANCE AGENCY, INC.","tom@tomrivera.com","POINT (-96.158211 41.292708)","3750 N 156TH ST",,"OMAHA","NE","68116","2024-11-30T00:00:00.000"
"PROFESSIONAL RISK SOLUTIONS LLC","licensing@prsbrokers.com","POINT (-74.488828 40.619761)","37 MOUNTAIN BLVD STE 3",,"WARREN","NJ","07059","2024-10-31T00:00:00.000"
"COMMERCIAL SOLUTIONS INS LLC","jeff@csiau.com","POINT (-95.89292 41.136476)","108 E. MISSION AVENUE",,"BELLEVUE","NE","68005","2023-02-28T00:00:00.000"
"NORTHWEST WORK SITE MARKETING CORPORATION","michelle@nwgsonline.com","POINT (-83.679307 41.583962)","1910 INDIANWOOD CIRCLE",,"MAUMEE","OH","43537","2023-02-28T00:00:00.000"
"LESTER INSURANCE, LLC","slester@lestergp.com",,"PO BOX 968",,"WYTHEVILLE","VA","24382","2024-08-31T00:00:00.000"
"SECURITY FIRST BANK","bhaller@security1stbank.com",,"D/B/A SECURITY FIRST INSURANCE","110 EAST 2ND   P.O. BOX 489","RUSHVILLE","NE","69360","2024-07-31T00:00:00.000"
"JEREMY WHITE AGENCY INC","jwhit2@amfam.com","POINT (-90.430848 42.606182)","105 1/2 S MAIN ST",,"CUBA CITY","WI","53807","2025-01-31T00:00:00.000"
"NTIS GROUP LLC","INFO@NTISGROUP.COM","POINT (-81.893215 41.470794)","24610 DETROIT RD STE 250",,"WESTLAKE","OH","44145","2024-09-30T00:00:00.000"
"S T NESWOLD & ASSOCIATES INC","Jneswold@neswoldinsurance.com","POINT (-87.923887 41.851885)","125 WINDSOR DRIVE","STE 106","OAK BROOK","IL","60523","2025-02-28T00:00:00.000"
"TIM STEPHANY INSURANCE, LLC","tim@stephanyins.com","POINT (-93.67744 41.480579)","1228 SUNSET DR. #D",,"NORWALK","IA","50211","2024-10-31T00:00:00.000"
"JUAN R DIAZ INSURANCE AGENCY INC","JRUI3@AMFAM.COM","POINT (-86.270385 39.827723)","4007 N HIGHSCHOOL RD",,"INDIANAPOLIS","IN","46254","2025-05-31T00:00:00.000"
"TOGETHERHEALTH INSURANCE LLC","CorpAffairs@bfyt.com","POINT (-80.225435 26.286671)","7551 WILES RD","STE 106","CORAL SPRINGS","FL","33067","2025-04-30T00:00:00.000"
"J BERG & ASSOC LLC","help@jbergassociates.com","POINT (-90.472371 38.675779)","1023 EXECUTIVE PARKWAY STE 12",,"ST LOUIS","MO","63141","2025-01-31T00:00:00.000"
"READY CAPITAL INSURANCE AGENCY, LLC","rdy.licensing@insuritas.com","POINT (-72.610611 41.930058)","1 HARTFIELD BLVD. STE. 301",,"EAST WINDSOR","CT","06088","2026-04-30T00:00:00.000"
"TRANSAMERICA AGENCY NETWORK, LLC","INDOPSNBDISTSUPPORT@TRANSAMERICA.COM","POINT (-91.637236 41.915311)","6400 C ST SW",,"CEDAR RAPIDS","IA","52499","2025-10-31T00:00:00.000"
"COLORADO BROKERAGE GROUP, LLC","john@coloradobrokerage.com","POINT (-104.946183 39.717282)","90 MADISON ST","SUITE 103","DENVER","CO","80206","2024-09-30T00:00:00.000"
"NOTARY SERVICE AND BONDING AGENCY INC","jgallagher@notarybonding.com","POINT (-83.283631 42.605739)","550 HULET DRIVE","SUITE 105","BLOOMFIELD HILLS","MI","48302","2024-07-31T00:00:00.000"
"CREATIVEONE SECURITIES LLC","licensing@c1s.net","POINT (-94.660415 38.913799)","6330 SPRINT PKWY STE 400",,"OVERLAND PARK","KS","66211","2024-12-31T00:00:00.000"
"LAR RETIREMENT SERVICES INC","luke@larretirementservices.com","POINT (-95.908203 36.002185)","11114 S JOPLIN AVE",,"TULSA","OK","74137","2024-08-31T00:00:00.000"
"ARTHUR J. GALLAGHER RISK MANAGEMENT SERVICES, INC.","Imelda_Cornejo@ajg.com",,"2850 GOLD ROAD",,"ROLLING MEADOWS","IL","60008","2024-12-31T00:00:00.000"
"SENIOR MARKET SOLUTIONS LLC","info@seniormarketsolutions.com","POINT (-91.246728 43.809422)","210 7TH ST S STE 202",,"LA CROSSE","WI","54601","2023-03-31T00:00:00.000"
"HEATH XS LLC","compliance@hallmarkgrp.com",,"HEATH XS, LLC","5420 LYNDON B JOHNSON FWY","DALLAS","TX","75240","2024-12-31T00:00:00.000"
"CREATIVE ONE MARKETING CORPORATION","tlynch@creativeone.com","POINT (-94.660415 38.913799)","6330 SPRINT PKWY STE 400",,"OVERLAND PARK","KS","66211","2023-05-31T00:00:00.000"
"PINPOINT INSURANCE SERVICES INC","shaun@shauncarrgroup.com","POINT (-87.97246 41.84816)","2021 MIDWEST RD., STE 300",,"OAK BROOK","IL","60523","2024-12-31T00:00:00.000"
"B&R CONSULTING LLC","stacy@bnrconsultingllc.com","POINT (-90.763895 42.504525)","2212 JOANN DRIVE",,"ASBURY","IA","52002","2023-02-28T00:00:00.000"
"AMERICAN CENTRAL INS AGENCY INC","ashley@americancentralins.com","POINT (-89.718005 39.764061)","3300 HEDLEY",,"SPRINGFIELD","IL","62711","2025-04-30T00:00:00.000"
"HOORAY HEALTH LLC","shane@hoorayhealthcare.com","POINT (-96.803618 32.948557)","14755 PRESTON RD STE 130",,"DALLAS","TX","75254","2022-09-30T00:00:00.000"
"W K MCGREEVY AGENCY INC","michaele@mcgreevyassoc.com","POINT (-96.774557 43.501354)","4808 S TECHNOPOLIS DR STE 2",,"SIOUX FALLS","SD","57106","2026-03-31T00:00:00.000"
"MOVING INS LLC","pam.maiorano@relocationinsurance.com","POINT (-74.207212 40.839695)","209 COOPER AVE STE 7",,"MONTCLAIR","NJ","07043","2024-07-31T00:00:00.000"
"ANDREINI & CO OF OKLAHOMA INC","cinumerable@andreini.com","POINT (-122.312937 37.547533)","220 WEST 20TH AVENUE",,"SAN MATEO","CA","94403","2024-12-31T00:00:00.000"
"BOSCH INSURANCE GROUP LLC","john.bosch@allstate.com","POINT (-88.308742 41.912937)","405 ILLINOIS AVE UNIT 2A",,"ST CHARLES","IL","60174","2025-09-30T00:00:00.000"
"COMMUNITY INSURANCE AGENCY","chris.eddy@commins.net","POINT (-94.67744 41.871329)","110 5TH AVENUE",,"COON RAPIDS","IA","50058","2025-07-31T00:00:00.000"
"UNITED GROUP INSURANCE, INC.","alissa@unitedgroupins.com",,"PO BOX 10",,"GRISWOLD","IA","51535","2025-09-30T00:00:00.000"
"TFP INSURANCE SERVICES LLC","druekampmann@truefp.biz","POINT (-90.516885 41.557521)","3475 UTICA RIDGE ROAD",,"BETTENDORF","IA","52722","2024-02-29T00:00:00.000"
"SAGEN & ASSOCIATES INS AGENCY INC","kori@sageninsurance.com","POINT (-89.376832 42.619396)","1104 1ST CENTER AVE",,"BRODHEAD","WI","53520","2025-08-31T00:00:00.000"
"COVER WHALE INSURANCE SOLUTIONS INC.","DAN@COVERWHALE.COM","POINT (-117.602831 33.635037)","30211 AVENIDA DE LAS BANDERAS","SUITE 200","RANCHO SANTA MARGARITA","CA","92688","2024-12-31T00:00:00.000"
"R & D CONSULTING SOLUTIONS LLC","licensing@truenorthcompanies.com","POINT (-91.760181 41.940365)","6917 WATERVIEW DR. SW",,"CEDAR RAPIDS","IA","52404","2022-10-31T00:00:00.000"
"K C D FINANCIAL INC","mark@kcdfinancial.com","POINT (-88.084644 44.466832)","3061 ALLIED ST STE B",,"GREEN BAY","WI","54304","2024-10-31T00:00:00.000"
"AIRCRAFT &  MARINE INS AGCY INC","gruys@aircraft-marine.com",,"PO BOX 1407",,"BURNSVILLE","MN","55337","2022-10-31T00:00:00.000"
"WEST TEXAS INSURANCE EXCHANGE,INC.","westexin@wtie.net","POINT (-87.879644 42.166413)","3 PARKWAY NORTH BLVD STE 500",,"DEERFIELD","IL","60015","2023-05-31T00:00:00.000"
"NFP HEALTHCARE INDUSTRY INSURANCE SERVICES, INC.","insurancelicensing@nfp.com","POINT (-112.203024 33.64008)","17100 N 67TH AVE STE 700",,"GLENDALE","AZ","85308","2025-04-30T00:00:00.000"
"K & K INSURANCE GROUP, INC.","agency.licensing.mailbox@aon.com","POINT (-85.221639 41.072815)","1712 MAGNAVOX WAY",,"FORT WAYNE","IN","46804","2025-01-31T00:00:00.000"
"SEAMONDS INSURANCE & FINANCIAL SOLUTIONS INC.","lisa@seamondsinsurance.com",,"PO BOX 633",,"WEBSTER CITY","IA","50595","2024-11-30T00:00:00.000"
"INSPIRE DSM LLC","Chris@InspiredDSM.com","POINT (-93.697277 41.585576)","5821 WATERBURY ROAD",,"DES MOINES","IA","50312","2024-12-31T00:00:00.000"
"DON KHONGMALY AGENCY INC","dkhongma@amfam.com",,"DON KHONGMALY AGENCY INC","2706 GRAND AVE","DES MOINES","IA","50312","2025-01-31T00:00:00.000"
"CLEMON MAKI INSURANCE ASSOC","insure@clemonmaki.com","POINT (-93.055889 41.699536)","220 1ST AVE W",,"NEWTON","IA","50208","2024-10-31T00:00:00.000"
"MILLS-SHELLHAMMER & ASSOCIATES, INC.","info@mspinsurance.com","POINT (-96.406436 42.496323)",,"PO BOX 567","SIOUX CITY","IA","51102","2023-04-30T00:00:00.000"
"GOES INS SERVICES INC","mark@goesins.com","POINT (-95.304126 42.673033)","214 S. MAIN STREET",,"ALTA","IA","51002","2025-01-31T00:00:00.000"
"HSBC INSURANCE AGENCY (USA) INC","licensing.division@us.hsbc.com","POINT (-78.726477 42.909243)","2929 WALDEN AVENUE   POLE C68",,"DEPEW","NY","14043","2025-01-31T00:00:00.000"
"12 INTERACTIVE LLC","ALISON@INSCOMPLY.COM","POINT (-87.63488 41.892397)","216 WEST OHIO ST    4TH FLOOR",,"CHICAGO","IL","60654","2024-05-31T00:00:00.000"
"MICHAEL OLSON AGENCY, LLC","MOLSON@AMFAM.COM",,"PO BOX 370",,"SPRING GREEN","WI","53588","2025-01-31T00:00:00.000"
"EDDYS INS GROUP LLC -000","johnnysteven@allstate.com","POINT (-97.251979 37.679133)","7333 E KELLOGG DR",,"WICHITA","KS","67207","2024-07-31T00:00:00.000"
"SEDLAK & ASSOC LLC","msedlak@amfam.com","POINT (-90.645088 38.574648)","2634 HIGHWAY 109","SUITE C2","WILDWOOD","MO","63040","2024-08-31T00:00:00.000"
"ROCHFORD INSURANCE AGENCY","joel@cioia.com",,"P.O BOX 128",,"NEW HAMPTON","IA","50659","2025-05-31T00:00:00.000"
"4THIRTY INC","TIM@INSUREGREATLAKES.COM",,"P.O. BOX 187",,"LAKE PARK","IA","51347","2025-08-31T00:00:00.000"
"FLOODSIMPLE INSURANCE SERVICES LLC","stephen@floodsimple.com","POINT (-104.9976 39.750425)","1624 MARKET ST. STE 22340","COLORADO","DENVER","CO","80202","2022-09-30T00:00:00.000"
"WEXLER INSURANCE AGENCY, INC.","mwexler@wexlerinsurance.com","POINT (-80.25903 25.76079)","1120 PONCE DE LEON BLVD",,"CORAL GABLES","FL","33134","2024-08-31T00:00:00.000"
"BARTELT INSURANCE SERVICES LLC","matt@barteltinsurance.com",,"PO BOX 197",,"SCHOFIELD","WI","54476","2024-03-31T00:00:00.000"
"EUCLID LIFE SCIENCE SPECIALTY, LLC","tthompson@euclidinsurance.com","POINT (-88.027296 41.970286)","234 SPRING LAKE DRIVE",,"ITASCA","IL","60143","2025-04-30T00:00:00.000"
"GARY SIMMONS AGENCY, INC.","gsimmons@shelterinsurance.com",,"PO BOX 58",,"LAPLATA","MO","63549","2023-01-31T00:00:00.000"
"DTRT INSURANCE GROUP INC","DTRT@DTRTINSURANCE.COM","POINT (-80.294833 26.233225)","12550 W ATLANTIC BLVD",,"CORAL SPRINGS","FL","33071","2024-07-31T00:00:00.000"
"EXCELSIOR INSURANCE BROKERAGE, INC.","dori_taggart@uhc.com","POINT (-93.578346 44.901809)","23505 SMITHTOWN RD STE 200",,"EXCELSIOR","MN","55331","2023-04-30T00:00:00.000"
"KAI GARRETT INSURANCE AGENCY, LLC","aglenn@kaiagencies.com",,"PO BOX 463",,"IRWIN","PA","15642","2024-12-31T00:00:00.000"
"GMI BROKERAGE CORP","gmibrk@gmail.com","POINT (-73.955226 40.587632)","2609 EAST 14TH STREET","SUITE 301","BROOKLYN","NY","11235","2024-03-31T00:00:00.000"
"GARRY LLC","JGARRY@GARRYINSURANCE.COM","POINT (-92.991593 45.012595)","2555 7TH AVE E",,"NORTH ST PAUL","MN","55109","2024-08-31T00:00:00.000"
"F&G PARTNERS INC","b.feuchtenberger@fbfs.com","POINT (-96.335954 42.475657)","5414 GORDON DRIVE",,"SIOUX CITY","IA","51106","2025-02-28T00:00:00.000"
"RELATION INSURANCE SERVICES OF CALIFORNIA, INC.","relationdoi@3hcs.com","POINT (-122.059318 37.926535)","1277 TREAT BLVD    SUITE 400",,"WALNUT CREEK","CA","94597","2025-05-31T00:00:00.000"
"STEVE BALLINA AGENCY INC","STEVE.SBAGENCY@GMAIL.COM","POINT (-88.135614 41.786617)","710 E OGDEN AVE STE 560",,"NAPERVILLE","IL","60563","2023-08-31T00:00:00.000"
"GITW BENEFITS INC","nick@gitwbenefits.com","POINT (-116.677067 48.259596)","128 THE CROSS RD",,"SANDPOINT","ID","83864","2022-12-31T00:00:00.000"
"ELITE WEALTH PARTNERS, LLC","cdawkins@elitewealthpartners.com","POINT (-93.736439 41.671865)","6165 NW 86TH ST",,"JOHNSTON","IA","50131","2022-09-30T00:00:00.000"
"DEXTER & COMPANY","sbacon@dexterinsurance.com","POINT (-96.806964 32.807655)","3601 CEDAR SPRINGS",,"DALLAS","TX","75219","2024-09-30T00:00:00.000"
"NEWPORT GROUP SECURITIES, INC.","DAVID.GAWNE@NEWPORTGROUP.COM","POINT (-81.355386 28.762042)","300 PRIMERA BOULEVARD","SUITE 200","LAKE MARY","FL","32746","2024-12-31T00:00:00.000"
"ONE STRATEGIC CAPITAL INC","insurance@oscfp.com","POINT (-122.519302 47.624849)","249 WINSLOW WAY E","STE 100","BAINBRIDGE ISLAND","WA","98110","2025-01-31T00:00:00.000"
"AMERICAN TEAM MANAGERS LLC","carrie@atminsurance.com","POINT (-117.860448 33.848679)","1030 N. ARMANDO STREET",,"ANAHEIM","CA","92806","2025-01-31T00:00:00.000"
"SELLMAN COX AGENCY LLC","sellmancoxagency@sellmancox.com",,"207 E. 1ST ST  #1",,"GENESEO","IL","61254","2025-02-28T00:00:00.000"
"COLDBROOK INS GROUP LLC","INFO@COLDBROOKINS.COM","POINT (-85.619015 42.975214)","2000 OAK INDUSTRIAL DR NE STE B",,"GRAND RAPIDS","MI","49505","2023-06-30T00:00:00.000"
"CHUCK FREEMAN INS AGENCY, INC","chuck@chuckfreeman.com","POINT (-93.772308 41.571709)","5000 E P TRUE PARKWAY  STE A",,"WEST DES MOINES","IA","50265","2023-07-31T00:00:00.000"
"NORTHWEST BANK & TRUST COMPANY","callen@northwestbank.com","POINT (-90.571629 41.560364)","100 E KIMBERLY RD",,"DAVENPORT","IA","52806","2023-07-31T00:00:00.000"
"SB CAPITAL MANAGEMENT, LLC","sbcapitalmanagement@ampf.com","POINT (-91.666563 41.974864)","427 1ST ST SE","SUITE 200","CEDAR RAPIDS","IA","52401","2026-04-30T00:00:00.000"
"PRO MGA SOLUTIONS, INC","al.miller@pro-global.com","POINT (-76.657425 39.990468)","3501 CONCORD RD","SUITE 120","YORK","PA","17402","2025-03-31T00:00:00.000"
"PLAINS RISK MANAGEMENT, LLC","info@plainsriskmanagement.com","POINT (-101.839195 35.205828)","203 SW 8TH AVE STE 300",,"AMARILLO","TX","79101","2025-04-30T00:00:00.000"
"R E CHAIX & ASSOC INS BROKERS INC","RICKB@RECHAIXINSURANCE.COM","POINT (-117.789168 33.720131)","3200 EL CAMINO REAL, SUITE 290",,"IRVINE","CA","92602","2025-02-28T00:00:00.000"
"LEG INS SOLUTIONS LLC","Info@legisequine.com","POINT (-75.624588 39.753234)","2711 CENTERVILLE ROAD",,"WILMINGTON","DE","19808","2025-02-28T00:00:00.000"
"MYMARK INSURANCE SERVICES, INC.","NICOLE@WATERMARKLIFE.COM","POINT (-118.828659 34.156287)","2659 TOWNSGATE RD","STE 105","WESTLAKE VILLAGE","CA","91361","2024-10-31T00:00:00.000"
"DEAN & DRAPER INSURANCE AGENCY, LP","cshassere@deandraper.com","POINT (-95.424299 29.738413)","3131 WEST ALABAMA   SUITE 150",,"HOUSTON","TX","77098","2023-01-31T00:00:00.000"
