"company_name","company_type","naic_number","iowa_license_number","iowa_domiciled","address1","address2","company_city","company_state","company_zip","telephone","alternate_address1","alternate_address2","alternate_city","alternate_state","alternate_zip","alternate_telephone","business_license_type","ownership_type","fdba","location","alternate_location"
"Clarendon National Insurance Company","Property Casualty","20532","0574","false","411 5th Avenue, Floor 5",,"NEW YORK","NY","10016","2127909700","1999 Bryan Street, Suite 900",,"Dallas","TX","75201","212-790-9821","Non Iowa Stock Fire And Casualty Company","Stock","Cavalier Insurance Corporation","POINT (-73.983082 40.750509)","POINT (-96.796589 32.784657)"
"Clay Mutual Insurance Association","County Mutual","15390","0036","true","515 GRAND","PO BOX 467","SPENCER","IA","51301","712-262-2240",,,,,,,"County Mutual","Mutual","Farmers Mutual Fire & Lightning Insurance Association","POINT (-95.144782 43.143013)",
"Clear Blue Insurance Company","Property Casualty","28860","2889","false","B7 Tabonuco Street Suite 912",,"GUAYNABO","PR","00968","844-890-6640","B-7 TABONUCO STREET, SUITE 912",,"GUAYNABO","PR","00968","787-339-2100","Non Iowa Stock Fire And Casualty Company","Stock","RLI Indemnity Company, Planet Indemnity Company",,
"Clearcover Insurance Company","Property Casualty","16524","3322","false","33 West Monroe Street, Suite 500",,"CHICAGO","IL","60603","3126907200","33 WEST MONROE STREET, SUITE 500",,"CHICAGO","IL","60603","855-444-5314","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-87.628874 41.880721)","POINT (-87.628874 41.880721)"
"Clear Spring Health Insurance Company","Health","78301","2724","false","250 South Northwest Hwy, Suite 302","c/o Alisa Wrenn","PARK RIDGE","IL","60068","8476968520","250 S. Northwest Hwy, Suite 302",,"Park Ridge","IL","60068","847-696-8520","Non Iowa Stock Life - with A & H","Stock","Corvesta Life Insurance Company, Westward Life Insurance Company","POINT (-87.824933 42.00832)","POINT (-87.824933 42.00832)"
"Clear Spring Life and Annuity Company","Life","83607","2669","false","10555 Group 1001 Way",,"Zionsville","IN","46280","3175742661","401 PENNSYLVANIA PARKWAY, SUITE 301",,"INDIANAPOLIS","IN","46280","317-574-2065","Non Iowa Stock Life - with A & H","Stock","Guggenheim Life and Annuity Company, CommUnity Financial and Insurance Corporation, Kansas City Variable Life Company, Wellmark Community Insurance, Inc.",,"POINT (-86.148877 39.9327)"
"Clear Spring Property and Casualty Company","Property Casualty","15563","2428","false","227 West Monroe, Suite 3950",,"CHICAGO","IL","60606","3128373680","227 West Monroe, Suite 3950",,"Chicago","IL","60606","781-790-8690","Non Iowa Stock Fire And Casualty Company","Stock","SeaBright Insurance Company, Heart of America Fire and Casualty Company, Kemper Employers Insurance Company","POINT (-87.63472 41.880635)","POINT (-87.63472 41.880635)"
"Clermont Insurance Company","Property Casualty","33480","2194","true","301 ROUTE 17 NORTH, SUITE 900",,"RUTHERFORD","NJ","07070","201-518-2500","301 ROUTE 17 NORTH, SUITE 900",,"RUTHERFORD","NJ","07070","201-518-2500","Iowa Stock Fire And Casualty Company","Stock","Fidelity American Insurance Company, Continental Western Casualty Company",,
"Clinton Mutual Plate Glass Association","County Mutual","31623","0162","true","4553 180TH ST","PO BOX 1","CLINTON","IA","52732","563-242-2454",,,,,,,"County Mutual","Mutual",,"POINT (-90.208493 41.917432)",
"Clover Insurance Company","Health","86371","2048","false","30 Montgomery Street, 15th Floor",,"JERSEY CITY","NJ","07302","800-223-0694","30 Montgomery Street, 15th Floor",,"Jersey City","NJ","07302","207-841-5707","Non Iowa Stock Life - with A & H","Stock","ULLICO Life Insurance Company, Bradford National Life Insurance Company","POINT (-74.035312 40.716606)","POINT (-74.035312 40.716606)"
"CMFG Life Insurance Company","Life","62626","1221","true","PO BOX 391",,"MADISON","WI","53701","608-238-5851","5910 MINERAL POINT ROAD",,"MADISON","WI","53705","800-356-2644","Iowa Stock Life - with A & H","Stock","CUNA Mutual Insurance Society",,"POINT (-89.483931 43.06086)"
"C. M. Life Insurance Company","Life","93432","2138","false","1295 State Street",,"SPRINGFIELD","MO","01111","800-234-2865","1295 STATE STREET",,"SPRINGFIELD","MA","01111","800-272-2216","Non Iowa Stock Life - with A & H","Stock",,"POINT (-72.547921 42.117864)","POINT (-72.547921 42.117864)"
"CM Regent Insurance Company","Property Casualty","12356","3268","false","300 Sterling Parkway, Suite 1400",,"MECHANICSBURG","PA","17050","7175908008","300 STERLING PARKWAY, SUITE 100",,"MECHANICSBURG","PA","17050","715-536-5577-4587","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-77.027741 40.241884)","POINT (-77.027741 40.241884)"
"CM Select Insurance Company","Property Casualty","16203","3248","false","3000 Schuster Lane, PO Box 357",,"MERRILL","WI","54452","7155365577","3000 SCHUSTER LANE",,"MERRILL","WI","54452","715-539-5880","Non Iowa Stock Fire And Casualty Company","Stock",,,
"Coface North America Insurance Company","Property Casualty","31887","1805","false","275 Grove Street 2-400",,"NEWTON","MA","02466","6094690400","650 COLLEGE ROAD EAST; SUITE 2005",,"PRINCETON","NJ","08540-6779","609-469-0492","Non Iowa Stock Fire And Casualty Company","Stock","Arkwright-Boston Insurance Company, Arkwright Insurance Company","POINT (-71.251417 42.33864)","POINT (-74.593858 40.34508)"
"Coliseum Reinsurance Company","Property Casualty","36552","2083","false","3 West 35th Street, 11th Floor",,"NEW YORK","NY","10001","2128590500","3 WEST 35TH STREET, 11TH FLOOR",,"NEW YORK","NY","10001-2204","646-530-3571","Non Iowa Stock Fire And Casualty Company","Stock","AXA Reinsurance Company, Gamma Reinsurance Company, AXA Corporate Solutions Reinsurance Company","POINT (-73.984747 40.74939)","POINT (-73.984747 40.74939)"
"Colonial American Casualty and Surety Company","Property Casualty","34347","2477","false","1299 Zurich Way",,"SCHAUMBURG","IL","60196-1056","847-230-2632","1299 ZURICH WAY",,"SCHAUMBURG","IL","60196-1056","847-605-6201","Non Iowa Stock Fire And Casualty Company","Stock","Fidelity and Deposit Company","POINT (-88.046361 42.063664)","POINT (-88.046361 42.063664)"
"Colonial Life & Accident Insurance Company","Life","62049","1200","false","1200 Colonial Life Blvd",,"COLUMBIA","SC","29210","800-325-4368","1200 COLONIAL LIFE BOULEVARD",,"COLUMBIA","SC","29210","800-325-4368","Non Iowa Stock Life - with A & H","Stock",,"POINT (-81.093074 34.026032)","POINT (-81.093074 34.026032)"
"Colonial Penn Life Insurance Company","Life","62065","1547","false","399 Market St., 5th Floor",,"PHILADELPHIA","PA","19181","215-928-6040","11825 NORTH PENNSYLVANIA STREET",,"CARMEL","IN","46032","317-817-5328","Non Iowa Stock Life - with A & H","Stock","Conseco Direct Life Insurance Company, Colonial Penn Life Insurance Company","POINT (-75.146834 39.950307)","POINT (-86.155173 39.962464)"
"Colonial Surety Company","Property Casualty","10758","2993","false","123 Tice Boulevard, Suite 250",,"WOODCLIFF LAKE","NJ","07677","201 573 8788","123 Tice Boulevard, Suite 250",,"Woodcliff Lake","NJ","07677","201-573-8788-","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-74.07781 41.043523)","POINT (-74.07781 41.043523)"
"Colony Specialty Insurance Company","Property Casualty","36927","3084","false","PO Box 469011",,"SAN ANTONIO","TX","78246-9011","8005776614","8720 Stony Point Pkwy, Suite 400",,"Richmond","VA","23235","312-849-6900","Non Iowa Stock Fire And Casualty Company","Stock",,,"POINT (-77.563443 37.551555)"
"Columbia Insurance Company","Property Casualty","27812","2057","false","1314 Douglas Street, Suite 1400",,"OMAHA","NE","68102-1944","4029163000","1314 Douglas Street, Suite 1400",,"Omaha","NE","68102-1944","866-720-7861","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-95.93386 41.25863)","POINT (-95.93386 41.25863)"
"Columbia Mutual Insurance Company","Property Casualty","40371","2108","false","PO BOX 618",,"COLUMBIA","MO","65205","573-474-6193-1283","P.O. Box 618",,"Columbia","MO","65205","573-474-6193-1294","Non Iowa Mutual Fire And Casualty Co","Mutual","Columbia Mutual Casualty Insurance  Company",,
"Columbia National Insurance Company","Property Casualty","19640","2516","false","PO BOX 618",,"COLUMBIA","MO","65205","5734746196","P.O. Box 618",,"Columbia","MO","65205","573-474-6193-1294","Non Iowa Stock Fire And Casualty Company","Stock","National American Insurance Company of Nebraska",,
"Columbian Life Insurance Company","Life","76023","2508","false","4704 Vestal Parkway East, P. O. Box 1381",,"BINGHAMTON","NY","13902-1381","607-724-2472-7361","4704 Vestal Parkway East, P.O. Box 1381",,"Binghamton","NY","13902-1381","607-724-2472-7411","Non Iowa Stock Life - with A & H","Stock",,,
"Columbian Mutual Life Insurance Company","Life","62103","2498","false","4704 Vestal Parkway East, P. O. Box 1381",,"BINGHAMTON","NY","13902-1381","607-724-2472-7361","4704 Vestal Parkway East, P.O. Box 1381",,"Binghamton","NY","13902-1381","607-724-2472-7411","Non Iowa Mutual Life - with A & H","Mutual",,,
"Columbus Life Insurance Company","Life","99937","2584","false","PO BOX 5737",,"CINCINNATI","OH","45201-5737","513-361-6775","400 EAST 4TH STREET",,"CINCINNATI","OH","45202-3302","800-677-9595","Non Iowa Stock Life - with A & H","Stock",,,"POINT (-84.505874 39.100969)"
"Combined Insurance Company of America","Life","62146","0590","false","8750 W. Bryn Mawr , 7th Floor",,"CHICAGO","IL","60631","8664458872","111 E. WACKER DRIVE",,"CHICAGO","IL","60601","312-351-8350","Non Iowa Stock Life - with A & H","Stock",,,"POINT (-87.623555 41.888197)"
"Commerce and Industry Insurance Company","Property Casualty","19410","1204","false","1271 Ave of the Americas, FL 37",,"NEW YORK","NY","10020-1304","2127707000","1271 AVENUE OF THE AMERICAS , 37TH FLOOR",,"NEW YORK","NY","10020-1304","212-458-3732","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-73.980137 40.760305)","POINT (-73.980137 40.760305)"
"Commercial Travelers Life Insurance Company","Life","81426","1796","false","123 Town Square PMB 749",,"JERSEY CITY","NJ","07310","800-422-6200","2 East Gilman Street",,"Madison","WI","53703-1494","800-422-6200-220","Non Iowa Stock Life - with A & H","Stock","Commercial Travelers Mutual Insurance Company",,"POINT (-89.388226 43.078499)"
"Commonwealth Annuity and Life Insurance Company","Life","84824","1797","false","20 Guest Street",,"BRIGHTON","MA","02135","508-460-2400","4 WORLD TRADE CENTER, 51ST FLOOR",,"NEW YORK","NY","10007","646-495-7837","Non Iowa Stock Life - with A & H","Stock","SMA Life Assurance Company, American Variable Annuity Life Assurance Co., Allmerica Financial Life Insurance and Annuity Company","POINT (-71.147504 42.357305)",
"Companion Life Insurance Company","Life","77828","2918","false","PO Box 100102",,"COLUMBIA","SC","29202-3102","803-735-1251","1301 GERVAIS STREET, SUITE 900",,"COLUMBIA","SC","29201","803-264-5070","Non Iowa Stock Life - with A & H","Stock",,,"POINT (-81.031455 34.001993)"
"Compass Insurance Company","Property Casualty","21989","1689","false","3116 W. Montgomery Road, Ste C, Box 305",,"MAINEVILLE","OH","45039","8606143656","3116 W. Montgomery Road, Ste C, box 305",,"Maineville","OH","45039-8609","215-805-0272","Non Iowa Stock Fire And Casualty Company","Stock",,,
"CompBenefits Insurance Company","Health","60984","2289","false","PO Box 740036",,"LOUISVILLE","KY","40201-7436","5055801000","101 E. MAIN ST., 11 WTS",,"LOUISVILLE","KY","40202","502-476-3586","Non Iowa Stock Life - with A & H","Stock","New Life Insurance Company, CompDent Insurance Company, Lincoln Memorial Life Insurance Company, Appalachian National Life Insurance  Company",,"POINT (-85.750733 38.255988)"
"Concert Insurance Company","Property Casualty","10891","3340","false","1701 Golf Road, Suite 1-1110",,"Rolling Meadows","IL","60008","8473076300","21805 FIELD PARKWAY, SUITE 320",,"DEER PARK","IL","60010-3231","847-307-6300","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-87.999508 42.051235)","POINT (-88.058481 42.157754)"
"Connecticut General Life Insurance Company","Life","62308","0245","false","Two Liberty Pl., TL14A","1601 Chestnut Street","PHILADELPHIA","PA","19192-2362","215-761-1133","TWO LIBERTY PLACE, 1601 CHESTNUT STREET,",,"PHILADELPHIA","PA","19192-2362","215-761-1000","Non Iowa Stock Life - with A & H","Stock",,,
"Consolidated Insurance Company","Property Casualty","22640","2046","false","175 Berkeley Street",,"BOSTON","MA","02116","617-357-9500","175 Berkeley Street",,"Boston","MA","02116","617-357-9500","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-71.072373 42.349909)","POINT (-71.072373 42.349909)"
"Constitution Insurance Company","Property Casualty","32190","2659","false","PO Box 8424",,"OMAHA","NE","68108-8424","866-705-5000","PO Box 8424",,"Omaha","NE","68108-0424","866-705-5000","Non Iowa Stock Fire And Casualty Company","Stock","Gerling Global Reinsurance Corporation of America, Folksamerica National Reinsurance Company",,
"Consumers Insurance USA, Inc.","Property Casualty","10204","2958","false","471 East Broad Street",,"COLUMBUS","OH","43215","6142258211","471 EAST BROAD STREET",,"COLUMBUS","OH","43215","614-225-8666","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-82.987911 39.963716)","POINT (-82.987911 39.963716)"
"Continental American Insurance Company","Life","71730","3022","false","PO Box 427",,"COLUMBIA","SC","29202","800-433-3036","1932 WYNNTON ROAD",,"COLUMBUS","GA","31999","706-243-8708","Non Iowa Stock Life - with A & H","Stock",,,"POINT (-84.964527 32.468478)"
"Continental Casualty Company","Property Casualty","20443","0600","false","151 N. Franklin St.",,"CHICAGO","IL","60606","877-262-2727","151 N. FRANKLIN STREET",,"CHICAGO","IL","60606","312-822-2138","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-87.635367 41.884568)","POINT (-87.635367 41.884568)"
"Continental General Insurance Company","Life","71404","1615","false","11001 Lakeline Blvd, Suite 120",,"AUSTIN","TX","78717","866-830-0607","11001 LAKELINE BOULEVARD SUITE 120",,"AUSTIN","TX","78717","512-410-0914","Non Iowa Stock Life - with A & H","Stock",,"POINT (-97.793935 30.480536)","POINT (-97.793935 30.480536)"
"Continental Heritage Insurance Company","Property Casualty","39551","2978","false","200 Park Avenue, Suite 400",,"ORANGE VILLAGE","OH","44122","440-229-3401","200 PARK AVENUE, STE 400",,"ORANGE VILLAGE","OH","44122","440-995-1420","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-81.486484 41.453774)","POINT (-81.486484 41.453774)"
"Continental Indemnity Company","Property Casualty","28258","2610","false","PO Box 3646",,"OMAHA","NE","68103-0646","402-827-3424-4094","10805 Old Mill Road",,"Omaha","NE","68154-2607","402-827-3424-4094","Non Iowa Stock Fire And Casualty Company","Stock","Continental National Indemnity Company",,"POINT (-96.07826 41.259667)"
"Continental Insurance Company (The)","Property Casualty","35289","1893","false","151 N. Franklin Street",,"CHICAGO","IL","60606","312-822-4374","151 N. FRANKLIN STREET",,"CHICAGO","IL","60606","312-822-2138","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-87.635367 41.884568)","POINT (-87.635367 41.884568)"
"Continental Life Insurance Company of Brentwood, Tennessee","Life","68500","2924","false","800 Crescent Centre Drive, Suite 200",,"FRANKLIN","TN","37067","800-264-4000","1021 REAMS FLEMING BOULEVARD",,"FRANKLIN","TN","37064","800-264-4000","Non Iowa Stock Life - with A & H","Stock",,"POINT (-86.810586 35.945014)",
"Continental Western Insurance Company","Property Casualty","10804","0445","true","PO BOX 1594",,"DES MOINES","IA","50306","5154733000","11201 DOUGLAS AVENUE",,"URBANDALE","IO","50322-3707","515-473-3335","Iowa Stock Fire And Casualty Company","Stock","Western Grain Dealers Mutual Fire Insurance Association, Western Grain Dealers Mutual Fire Insurance Company, Western Mutual Fire Insurance Company, Western Mutual Insurance Company",,"POINT (-93.771276 41.629561)"
"Contractors Bonding and Insurance Company","Property Casualty","37206","2450","false","9025 N. Lindbergh Drive",,"PEORIA","IL","61615","309-692-1000","9025 N. Lindbergh Drive",,"Peoria","IL","61615","309-692-1000-5211","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-89.609221 40.796768)","POINT (-89.609221 40.796768)"
"Cooperative Welfare Benefits Plan (The)","MEWA",,"3197","true","1415 28TH ST","SUITE 100","WEST DES MOINES","IA","50266-1450","5152260303",,,,,,,"Multiple Employer Welfare Arrangement","Stock",,"POINT (-93.740533 41.594568)",
"COPIC Insurance Company","Property Casualty","11860","2939","false","7351 Lowry Blvd, Suite 400",,"DENVER","CO","80230","800-624-5651","7351 E. LOWRY BOULEVARD, SUITE 400",,"DENVER","CO","80230","720-858-6000","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-104.902054 39.717134)","POINT (-104.902054 39.717134)"
"CorePointe Insurance Company","Property Casualty","10499","1448","false","800 Superior Ave E, 21st Fl",,"CLEVELAND","OH","44141","800-782-9164","800 SUPERIOR AVENUE E., 21ST FLOOR",,"CLEVELAND","OH","44114","866-203-3037","Non Iowa Stock Fire And Casualty Company","Stock","Chrysler Insurance Company, Chrysler Insurance Company, Car City Insurance Company, DaimlerChrysler Insurance Company","POINT (-81.689017 41.502022)","POINT (-81.689017 41.502022)"
"Corporate Solutions Life Reinsurance Company","Life","68365","2202","false","1475 Dunwoody Dr. Suite 200",,"WEST CHESTER","PA","19380","6102499557","699 WALNUT STREET, SUITE 1350",,"DES MOINES","IA","50309-3942","515-410-3064","Non Iowa Stock Life - without A&H","Stock","AXA Corporate Solutions Life Reinsurance Company, AXA Re Life Insurance Company, Reliance Life Insurance Company, MML Life Insurance Company","POINT (-75.58602 40.027958)","POINT (-93.625172 41.58576)"
