"record_id","offender_number","prison_start_date","prison_admit_type","supervising_intitution","supervision_status","sex","race_ethnicity","education_category","education","age","offense_code","offense_class","offense_description","offense_type","offense_subtype","months_served","record_date"
"339","19645439","2022-06-03T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","High School Diploma","33.26488706","707.11","B Felony","ATTEMPTED MURDER, 85%","Violent","Murder/Manslaughter","2.393442623","2022-08-15T12:12:28.000"
"340","19428848","2021-06-04T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","American Indian or Alaska Native","HS Diploma or Equivelent","High School Diploma","35.71526352","708.2A(5)","D Felony","Domestic Abuse Assault Impeding Air/Blood Flow Causing Bodily Injury","Violent","Assault","14.32786885","2022-08-15T12:12:28.000"
"341","19969469","2021-11-19T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Eleventh","34.03969884","708.2A(3B)","Aggravated Misdemeanor","DOMESTIC ABUSE ASSAULT - 2ND OFFENSE","Violent","Assault","8.819672131","2022-08-15T12:12:28.000"
"342","20932106","2022-06-06T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","High School Diploma","19.61943874","711.4","D Felony","EXTORTION","Violent","Other Violent","2.295081967","2022-08-15T12:12:28.000"
"343","20791160","2021-12-06T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","44.76112252","714.2(1)","C Felony","THEFT 1ST DEGREE","Property","Theft","8.262295082","2022-08-15T12:12:28.000"
"344","20630441","2022-04-12T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","33.76043806","713.6A","D Felony","BURGLARY 3RD DEGREE","Property","Burglary","4.098360656","2022-08-15T12:12:28.000"
"345","2424398","1996-04-22T00:00:00.000","New Admit New Sentence","Iowa Correctional Institution for Women","Prison","Female","White","HS Diploma or Equivelent","High School Diploma","52.94182067","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","315.1147541","2022-08-15T12:12:28.000"
"346","19726535","2021-06-23T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","34.91581109","124.401(5)(c)","D Felony","Possession of a Controlled Substance - 3rd and subsequent","Drug","Drug Possession","13.70491803","2022-08-15T12:12:28.000"
"347","20737295","2020-10-20T00:00:00.000","New Admit New Sentence","Iowa Correctional Institution for Women","Prison","Female","American Indian or Alaska Native","No HS Diploma","Ninth","34.52429843","708.4(2)","D Felony","WILLFUL INJURY - CAUSING BODILY INJURY","Violent","Assault","21.7704918","2022-08-15T12:12:28.000"
"348","18179552","2022-06-23T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","34.92676249","692A.104-B","D Felony","Sex Offender - Registration Violation 2nd or subsequent offense","Public Order","Other Public Order","1.737704918","2022-08-15T12:12:28.000"
"349","19506521","2022-07-27T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","22.52977413","321J.2(2)(c)","D Felony","Operating While Intoxicated - 3rd or Subsequent Offense","Public Order","OWI","0.6229508197","2022-08-15T12:12:28.000"
"350","614363","1979-05-30T00:00:00.000","New Admit New Sentence","Iowa State Penitentiary","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","65.32511978","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","517.4754098","2022-08-15T12:12:28.000"
"351","3314534","2011-11-15T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","51.54277892","707.11","B Felony","ATTEMPTED MURDER, 85%","Violent","Murder/Manslaughter","128.7213115","2022-08-15T12:12:28.000"
"352","20438597","2022-05-03T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","37.85352498","708.2A(5)","D Felony","Domestic Abuse Assault Impeding Air/Blood Flow Causing Bodily Injury","Violent","Assault","3.409836066","2022-08-15T12:12:28.000"
"353","20151812","2022-05-31T00:00:00.000","New Admit New Sentence","Iowa Correctional Institution for Women","Prison","Female","White","HS Diploma or Equivelent","HiSET/GED","43.44147844","708.11(3C)","Aggravated Misdemeanor","STALKING--AGGRAVATED MISDEMEANOR - 1ST OFFENSE","Violent","Assault","2.491803279","2022-08-15T12:12:28.000"
"354","18013934","2020-10-21T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic","HS Diploma or Equivelent","High School Diploma","28.7063655","124.401(1)(b)(7)","B Felony","Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg","Drug","Trafficking","21.73770492","2022-08-15T12:12:28.000"
"355","20426996","2020-10-02T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","Post-Secondary","Associate's Degree","42.48870637","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking","22.36065574","2022-08-15T12:12:28.000"
"356","18037472","2013-05-10T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","53.27036277","709.8(1)","C Felony","Lascivious Acts With A Child - Life Special Sentence","Violent","Sex","110.9508197","2022-08-15T12:12:28.000"
"357","18600665","2022-02-24T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic","No HS Diploma","Eleventh","38.2477755","321J.2(2)(c)","D Felony","Operating While Intoxicated - 3rd or Subsequent Offense","Public Order","OWI","5.639344262","2022-08-15T12:12:28.000"
"358","20029733","2007-06-15T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","36.13415469","707.11","B Felony","ATTEMPTED MURDER, 85%","Violent","Murder/Manslaughter","181.6393443","2022-08-15T12:12:28.000"
"359","623933","2000-06-19T00:00:00.000","New Admit New Sentence","Iowa State Penitentiary","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","57.3963039","709.3","B Felony","SEXUAL ABUSE - 2ND DEGREE - 85%","Violent","Sex","265.3114754","2022-08-15T12:12:28.000"
"360","18723356","2015-05-19T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","46.98699521","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","86.72131148","2022-08-15T12:12:28.000"
"361","18168692","2022-01-10T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","33.18275154","716.5","Aggravated Misdemeanor","CRIMINAL MISCHIEF 3RD DEGREE","Property","Vandalism","7.114754098","2022-08-15T12:12:28.000"
"362","19463078","2021-04-26T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Ninth","20.49007529","707.4","C Felony","VOLUNTARY MANSLAUGHTER","Violent","Murder/Manslaughter","15.60655738","2022-08-15T12:12:28.000"
"363","112526","2017-10-19T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","54.91581109","709.3","B Felony","Sex Abuse -2nd Degree(85%)-Life Special Sentence","Violent","Sex","57.73770492","2022-08-15T12:12:28.000"
"364","19880594","2004-09-10T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","40.95277207","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","214.6885246","2022-08-15T12:12:28.000"
"365","20488565","2021-12-28T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","No HS Diploma","Ninth","29.78781656","124.411","Felony - Enhancement to Original Penalty","Cont Subst-2nd or Subseq-not to exceed 3X Penalty Enh","Drug","Trafficking","7.540983607","2022-08-15T12:12:28.000"
"366","18679307","2019-12-13T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","42.99247091","124.401(1)(b)(7)","B Felony","Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg","Drug","Trafficking","32","2022-08-15T12:12:28.000"
"367","18386969","2018-08-03T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Eleventh","30.57905544","124.401(1)(c)(1)","C Felony","Proh Acts-Mfg, Del, Consp or Poss w/Int-Heroin LT 100gm","Drug","Trafficking","47.96721311","2022-08-15T12:12:28.000"
"368","18108356","2017-09-08T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","High School Diploma","24.94182067","713.3","B Felony","BURGLARY 1ST DEGREE","Violent","Other Violent","59.08196721","2022-08-15T12:12:28.000"
"369","3030362","2019-05-10T00:00:00.000","Return No New Sentence","Newton Correctional Facility","Parole","Male","White","HS Diploma or Equivelent","HiSET/GED","66.92950034","124.411","Felony - Enhancement to Original Penalty","Cont Subst-2nd or Subseq-not to exceed 3X Penalty Enh","Drug","Trafficking","39.1147541","2022-08-15T12:12:28.000"
"370","18998240","2022-01-10T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","32.95277207","713.6A(2)","D Felony","Burglary 3rd Degree-Motor Vehicle-2nd or Subseq","Property","Burglary","7.114754098","2022-08-15T12:12:28.000"
"371","20593487","2022-07-20T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic","HS Diploma or Equivelent","High School Diploma","30.41478439","707.11","B Felony","ATTEMPTED MURDER, 85%","Violent","Murder/Manslaughter","0.8524590164","2022-08-15T12:12:28.000"
"372","19969484","2017-05-24T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","High School Diploma","24.35318275","711.3","C Felony","ROBBERY 2ND DEGREE, 85%","Violent","Robbery","62.59016393","2022-08-15T12:12:28.000"
"373","20787395","2020-11-23T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","38.7871321","708.2(5)","C Felony","ASSAULT","Violent","Assault","20.6557377","2022-08-15T12:12:28.000"
"374","19109894","2022-03-09T00:00:00.000","New Admit New Sentence","Iowa Correctional Institution for Women","Prison","Female","White","HS Diploma or Equivelent","HiSET/GED","32.44353183","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking","5.213114754","2022-08-15T12:12:28.000"
"375","20003090","2021-03-16T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","26.92950034","707.6A(1)","C Felony","VEH. HOMICIDE/U-INF. OR RECKLESS","Violent","Murder/Manslaughter","16.95081967","2022-08-15T12:12:28.000"
"376","19357925","2022-05-17T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","33.36892539","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking","2.950819672","2022-08-15T12:12:28.000"
"377","20574869","2007-01-11T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","34.9431896","710.4","C Felony","KIDNAPPING 3RD DEGREE","Violent","Kidnap","186.7213115","2022-08-15T12:12:28.000"
"378","18425378","2022-03-30T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","57.99589322","124.401(1)(b)(7)","B Felony","Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg","Drug","Trafficking","4.524590164","2022-08-15T12:12:28.000"
"379","20801075","2021-08-27T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","34.22861054","321.279(3)(a)","D Felony","ELUDING-Speed in Excess of 25 mph Over Limit, Plus Participating in a Felony","Public Order","Traffic","11.1147541","2022-08-15T12:12:28.000"
"380","18990692","2021-02-19T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","70.9486653","709.3(1)(b)","B Felony","Sex Abuse-2nd--Child Under 12, 1st Off, 85%--Life Special Sentence","Violent","Sex","17.7704918","2022-08-15T12:12:28.000"
"381","20210195","2022-02-10T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","34.09993155","708.11(3)(b)(1)","D Felony","Stalking - Violation of Protective Order","Violent","Assault","6.098360656","2022-08-15T12:12:28.000"
"382","18946703","2019-11-18T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic","HS Diploma or Equivelent","HiSET/GED","34.82546201","711.3","C Felony","ROBBERY 2ND DEGREE, 85%","Violent","Robbery","32.81967213","2022-08-15T12:12:28.000"
"383","18963101","2019-08-02T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","37.06776181","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","36.36065574","2022-08-15T12:12:28.000"
"384","19757099","2018-11-05T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","Post-Secondary","Vocational Program/Technical Certificate","28.3559206","709.3","B Felony","Sex Abuse -2nd Degree(85%)-Life Special Sentence","Violent","Sex","45.21311475","2022-08-15T12:12:28.000"
"385","3184484","2021-09-02T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","Post-Secondary","Technical Training Completion","47.09650924","714.2(2)","D Felony","THEFT 2ND DEGREE","Property","Theft","11.37704918","2022-08-15T12:12:28.000"
"386","3170120","2020-10-20T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","50.33538672","124.411","Felony - Enhancement to Original Penalty","Cont Subst-2nd or Subseq-not to exceed 3X Penalty Enh","Drug","Trafficking","21.7704918","2022-08-15T12:12:28.000"
"387","20109356","2020-08-11T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","33.65092402","719.1(1)(f)","D Felony","Interference w/Official Acts-Dangerous Weapon","Violent","Assault","24.06557377","2022-08-15T12:12:28.000"
"388","19603136","2010-10-04T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","46.69952088","709.4","C Felony","Sex Abuse 3rd Degree-Life Special Sentence","Violent","Sex","142.0655738","2022-08-15T12:12:28.000"
