"loanrange","businessname","address","city","state","zip","naicscode","businesstype","raceethnicity","gender","veteran","nonprofit","jobsretained","dateapproved","lender","cd","geocoded_column"
"e $150,000-350,000","PRACTICE WITH EASE 1 LLC","1373 Broad St 300A","CLIFTON","NJ","07013","541219","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"0","2020-04-29T00:00:00.000","New York Business Development Corporation","NJ - 09","POINT (-74.180419 40.850219)"
"e $150,000-350,000","AIR AMERICA A/C & HEATING CO., INC.","PO Box 219","MIDLAND PARK","NJ","07432","238220","Corporation","Unanswered","Unanswered","Unanswered",,,"2020-04-16T00:00:00.000","First Bank of the Lake","NJ - 05",
"e $150,000-350,000","LANDSCAPE TECHNIQUE INC-SBA SMALL 7A TERM","414 Centre Street","NUTLEY","NJ","07013","541320","Corporation","Unanswered","Unanswered","Unanswered",,"0","2020-05-03T00:00:00.000","TD Bank, National Association","NJ - 09","POINT (-74.163442 40.815464)"
"e $150,000-350,000","MAPLE DINING INC OF AVENEL","1286 SAINT GEORGES AVE","AVENEL","NJ","07001","722511","Partnership","Unanswered","Male Owned","Non-Veteran",,"52","2020-05-03T00:00:00.000","PNC Bank, National Association","NJ - 06","POINT (-74.293291 40.58268)"
"d $350,000-1 million","IRON BAR LLC","5-7 South Street","MORRISTOWN","NJ","07960","722511","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"59","2020-05-01T00:00:00.000","Santander Bank, National Association","NJ - 07","POINT (-74.480848 40.796075)"
"e $150,000-350,000","DAVID WEBER OIL COMPANY","601 INDUSTRIAL RD","CARLSTADT","NJ","07072","324191","Corporation","Unanswered","Unanswered","Unanswered",,"23","2020-04-28T00:00:00.000","TrustBank","NJ - 09","POINT (-74.099557 40.846134)"
"e $150,000-350,000","EDGEWOOD CONSULTING GROUP INC","1719 RT 10 SUITE 226","PARSIPPANY","NJ","07054","541613","Subchapter S Corporation","Unanswered","Unanswered","Non-Veteran",,"32","2020-04-13T00:00:00.000","JPMorgan Chase Bank, National Association","NJ - 11","POINT (-74.461196 40.840524)"
"d $350,000-1 million","CITY GLASS COMPANY","282 Broadway","BAYONNE","NJ","07002","238990","Corporation","Unanswered","Unanswered","Unanswered",,"24","2020-04-29T00:00:00.000","BCB Community Bank","NJ - 08","POINT (-74.124284 40.656763)"
"d $350,000-1 million","LAW OFFICES ROSEMARIE ARNOLD","1386 PALISADE AVE","FORT LEE","NJ","07024","541110","Sole Proprietorship","Unanswered","Unanswered","Unanswered",,"43","2020-04-07T00:00:00.000","Valley National Bank","NJ - 09","POINT (-73.973468 40.842584)"
"b $2-5 million","AL & JOHN INC T/A GLENROCK HAM","147 Clinton Rd","WEST CALDWELL","NJ","07006","311612","Corporation","Unanswered","Unanswered","Non-Veteran",,"265","2020-04-14T00:00:00.000","Bank of America, National Association","NJ - 11","POINT (-74.30088 40.8545)"
"c $1-2 million","BORDENTOWN DRIVER TRAINING SCHOOL LLC","402 RISING SUN RD","BORDENTOWN","NJ","08505","611519","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"117","2020-04-13T00:00:00.000","PNC Bank, National Association","NJ - 03","POINT (-74.71356 40.122846)"
"d $350,000-1 million","INCINIA CONTRACTING INC","tbd","ENGLEWOOD","NJ","07631","541620","Corporation","Unanswered","Unanswered","Unanswered",,"50","2020-04-27T00:00:00.000","NVE Bank","NJ - 05",
"e $150,000-350,000","MODERN DRUMMER PUBLICATIONS, INC.","271 US HIGHWAY 46 STE H212","FAIRFIELD","NJ","07004","511120","Corporation","Unanswered","Unanswered","Unanswered",,"9","2020-05-01T00:00:00.000","JPMorgan Chase Bank, National Association","NJ - 11","POINT (-74.299186 40.877171)"
"e $150,000-350,000","SALON INTERIORS, INC.","62 LEUNING ST","SOUTH HACKENSACK","NJ","07606","236220","Corporation","Unanswered","Unanswered","Unanswered",,"30","2020-04-28T00:00:00.000","Freedom Bank","NJ - 05","POINT (-74.05169 40.872344)"
"e $150,000-350,000","CLINTON FIRST AID & RESCUE SQUAD, INC","48 Old Highway 22 Box 5365","CLINTON","NJ","08809","922120","Corporation","White","Male Owned","Non-Veteran",,"49","2020-04-13T00:00:00.000","Peapack-Gladstone Bank","NJ - 07","POINT (-74.904344 40.63772)"
"e $150,000-350,000","GRAPHIC IMAGE","1401A N BLACKHORSE PIKE","WILLIAMSTOWN","NJ","08094","323113","Partnership","Unanswered","Unanswered","Unanswered",,"0","2020-04-14T00:00:00.000","TD Bank, National Association","NJ - 01","POINT (-75.011273 39.70769)"
"e $150,000-350,000","KBA LEASE SERVICES, INC.","100 Woodbridge Center Drive, Suite 200","WOODBRIDGE,","NJ","07095","812990","Corporation","Unanswered","Unanswered","Unanswered",,"12","2020-04-28T00:00:00.000","Santander Bank, National Association","NJ - 06","POINT (-74.299107 40.553093)"
"d $350,000-1 million","CAPE EMERGENCY PHYSICIANS, PA","11 Court House South Dennis Road #12","CAPE MAY COURT HOUSE","NJ","08210","621111","Corporation","Unanswered","Unanswered","Unanswered",,"46","2020-04-15T00:00:00.000","Fulton Bank, National Association","NJ - 02",
"c $1-2 million","PREMIER MEDICAL ALLIANCE, LLC","466 Old Hook Road Suite 1","EMERSON","NJ","07630","621111","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"68","2020-04-12T00:00:00.000","Lakeland Bank","NJ - 05","POINT (-74.006553 40.981963)"
"c $1-2 million","ST. JOSEPH'S ROMAN CATHOLIC CHURCH","685 Hooper Avenue","TOMS RIVER","NJ","08753","813110","Non-Profit Organization","Unanswered","Unanswered","Unanswered","true","208","2020-04-06T00:00:00.000","OceanFirst Bank, National Association","NJ - 03","POINT (-74.189273 39.96082)"
"b $2-5 million","CATHOLIC CHARITIES OF THE ARCHDIOCESE OF NEWARK","590 North 7th Street","NEWARK","NJ","07107","813110","Corporation","Unanswered","Unanswered","Unanswered",,"400","2020-04-27T00:00:00.000","Investors Bank","NJ - 08","POINT (-74.18184 40.770553)"
"e $150,000-350,000","REID SOUND, INC.","92 North Main St Bldg 15J","WINDSOR","NJ","08561","238210","Corporation","Unanswered","Unanswered","Unanswered",,"69","2020-04-13T00:00:00.000","Berkshire Bank","NJ - 04","POINT (-74.574562 40.245505)"
"c $1-2 million","OAKLAND OPERATOR LLC","1608 ROUTE 88 Suite 301","BRICK","NJ","08724","623110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"250","2020-05-20T00:00:00.000","CIBC Bank USA","NJ - 03","POINT (-74.136029 40.077099)"
"e $150,000-350,000","ABACO CORP.","405 N MAIN ST","BARNEGAT","NJ","08005","238990","Corporation","Unanswered","Female Owned","Non-Veteran",,"0","2020-04-14T00:00:00.000","TD Bank, National Association","NJ - 02","POINT (-74.221176 39.757368)"
"e $150,000-350,000","ADULT MEDICAL DAY CARE CORP OF BAYONNE","797-803 BROADWAY","BAYONNE","NJ","07002","624120","Subchapter S Corporation","Unanswered","Male Owned","Non-Veteran",,"35","2020-04-30T00:00:00.000","JPMorgan Chase Bank, National Association","NJ - 08","POINT (-74.109417 40.674365)"
"e $150,000-350,000","CHATHAM TOWNE TAVERN","34 River Road","CHATHAM","NJ","07928","722511","Corporation","Unanswered","Unanswered","Unanswered",,"27","2020-04-28T00:00:00.000","Investors Bank","NJ - 07","POINT (-74.382906 40.728302)"
"e $150,000-350,000","ALL TEMP TRANSPORTATION INC","400 Kennedy Drive","SAYREVILLE","NJ","08872","484121","Corporation","Unanswered","Unanswered","Unanswered",,"10","2020-05-01T00:00:00.000","JPMorgan Chase Bank, National Association","NJ - 06","POINT (-74.305622 40.483036)"
"e $150,000-350,000","A&R INFOTECH INC.","265 Lincoln Highway, Iselin","WOODBRIDGE TOWNSHIP","NJ","08830","541511","Corporation","Unanswered","Female Owned","Non-Veteran",,"9","2020-04-14T00:00:00.000","Readycap Lending, LLC","NJ - 06","POINT (-74.323819 40.57199)"
"e $150,000-350,000","LAKE EQUIPMENT LEASING, INC","64 Main Street, 2nd Floor","MILLBURN","NJ","07041","522220","Corporation","Unanswered","Unanswered","Unanswered",,"9","2020-04-09T00:00:00.000","Valley National Bank","NJ - 07","POINT (-74.307013 40.723356)"
"e $150,000-350,000","FUTURE GENERATION ACADEMY","2077 STATE ROUTE 35","HOLMDEL","NJ","07733","624410","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"30","2020-05-03T00:00:00.000","PNC Bank, National Association","NJ - 04","POINT (-74.138228 40.411241)"
"e $150,000-350,000","SIR WEBBING, INC","75 4th Avenue","HAWTHORNE","NJ","07507","424310","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"9","2020-04-15T00:00:00.000","Manufacturers and Traders Trust Company","NJ - 09","POINT (-74.152259 40.936344)"
"b $2-5 million","FELLOWSHIP SENIOR LIVING, INC.","8000 FELLOWSHIP RD","BASKING RIDGE","NJ","07920","623312","Corporation","Unanswered","Unanswered","Unanswered",,"362","2020-04-10T00:00:00.000","Peapack-Gladstone Bank","NJ - 07",
"e $150,000-350,000","ROBERT WILKENS INS AGENCY LLC","52 West Main St","BOGOTA","NJ","07603","524210","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"28","2020-04-27T00:00:00.000","Bogota Savings Bank","NJ - 05","POINT (-74.029529 40.878026)"
"e $150,000-350,000","SCHI DISABILITY SERVICES, INC","345 OAK ST","LAKEWOOD","NJ","08701","624120","Corporation","Unanswered","Unanswered","Unanswered",,"59","2020-04-15T00:00:00.000","JPMorgan Chase Bank, National Association","NJ - 03","POINT (-74.207736 40.065521)"
"e $150,000-350,000","DECK REMODELERS.COM LLC","2 Wilson Drive","SPARTA","NJ","07871","238350","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"8","2020-04-15T00:00:00.000","Lakeland Bank","NJ - 05","POINT (-74.669327 41.072887)"
"d $350,000-1 million","EDGEWOOD GOLF COURSE REALTY ASSOCIATES, LLC","449 RIVERVALE RD","RIVER VALE","NJ","07675","713910","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"72","2020-04-09T00:00:00.000","Old Dominion National Bank","NJ - 05","POINT (-74.010454 41.010765)"
"a $5-10 million","JOSEPH M. SANZARI, INC.","100 West FRANKLIN ST","HACKENSACK","NJ","07601","237310","Corporation","Unanswered","Unanswered","Unanswered",,"319","2020-04-11T00:00:00.000","Provident Bank","NJ - 05","POINT (-74.044908 40.869772)"
"d $350,000-1 million","GOTTESMAN RTW ACADEMY","146 DOVER CHESTER RD","RANDOLPH","NJ","07869","611110","Non-Profit Organization","Unanswered","Unanswered","Unanswered","true","52","2020-04-10T00:00:00.000","First Bank","NJ - 07","POINT (-74.594751 40.853305)"
"e $150,000-350,000","BECCIA MANAGEMENT CORPORATION","3 QUAIL RUN","BOONTON","NJ","07005","531312","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,,"2020-04-14T00:00:00.000","Provident Bank","NJ - 11","POINT (-74.404248 40.92458)"
"e $150,000-350,000","GARDEN STATE HEALTH SOLUTIONS, LLC","560 SPRINGFIELD AVENUE SECOND FLOOR, SUITE G","WESTFIELD","NJ","07090","621610","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"145","2020-05-03T00:00:00.000","Bank of America, National Association","NJ - 07","POINT (-74.331394 40.679004)"
"e $150,000-350,000","CALANCE CORP","3 VENEZIA DR","MONROE","NJ","08831","541512","Corporation","Unanswered","Unanswered","Unanswered",,"10","2020-05-03T00:00:00.000","PNC Bank, National Association","NJ - 12","POINT (-74.398477 40.373518)"
"e $150,000-350,000","GUAGLARDI & MELITI, LLP","365 West Passaic Street","ROCHELLE PARK","NJ","07662","541110","Limited Liability Partnership","Unanswered","Unanswered","Unanswered",,"11","2020-04-15T00:00:00.000","Freedom Bank","NJ - 05","POINT (-74.084652 40.917958)"
"e $150,000-350,000","JD AUTOMOTIVE &AMP; TRUCK INC","331 RICHARDS AVE","DOVER","NJ","07801","811111","Corporation","Unanswered","Unanswered","Unanswered",,,"2020-05-03T00:00:00.000","Wells Fargo Bank, National Association","NJ - 07","POINT (-74.540491 40.886792)"
"d $350,000-1 million","SOLAR EXCHANGE LLC","111 Woodcrest Rd","CHERRY HILL","NJ","08003","561422","Limited  Liability Company(LLC)","Unanswered","Unanswered","Non-Veteran",,"114","2020-04-15T00:00:00.000","The Bancorp Bank","NJ - 01","POINT (-75.009387 39.872797)"
"e $150,000-350,000","NORTHWEST OPTOMETRY GROUP, P.A","117 Sparta Ave","SPARTA","NJ","07871","621320","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"35","2020-04-15T00:00:00.000","Valley National Bank","NJ - 05","POINT (-74.646992 41.039552)"
"e $150,000-350,000","METUCHEN GROUP DENTAL LLC","26 BRIDGE ST","METUCHEN","NJ","08840","621210","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"16","2020-04-14T00:00:00.000","Village Bank and Trust, National Association","NJ - 06","POINT (-74.375171 40.535485)"
"e $150,000-350,000","SUBURBAN HEART GROUP PA","1000 Galloping Hill Rd","UNION","NJ","07083","621111","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"10","2020-04-15T00:00:00.000","ConnectOne Bank","NJ - 07","POINT (-74.264842 40.67525)"
"e $150,000-350,000","SURFACE SOURCE INTERNATIONAL","961 Route 10 Unit 2i","RANDOLPH","NJ","07869","326130","Corporation","Unanswered","Unanswered","Unanswered",,"18","2020-04-08T00:00:00.000","Valley National Bank","NJ - 07","POINT (-74.6077 40.8557)"
"b $2-5 million","PIONEER PIPE CONTRACTORS INC.","PO Box 358","PITMAN","NJ","08071","238220","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"135","2020-04-08T00:00:00.000","1st Colonial Community Bank","NJ - 01",
"d $350,000-1 million","ATHLETIC FIELDS OF AMERICA INC.","150 River Road Unit G4B","MONTVILLE","NJ","07045","713940","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"47","2020-04-15T00:00:00.000","Manufacturers and Traders Trust Company","NJ - 11","POINT (-74.370629 40.890476)"
"e $150,000-350,000","RELL CONCRETE-SBA SMALL 7A TERM","106 Ackerman Avenue","EMERSON","NJ","07630","238110","Corporation","Unanswered","Unanswered","Unanswered",,"0","2020-05-03T00:00:00.000","TD Bank, National Association","NJ - 05","POINT (-74.0327 40.975263)"
"e $150,000-350,000","INTERIM HEALTHCARE OF NORTHWEST NJ I","2414 MORRIS AVENUE SUITE 106","UNION","NJ","07083","621610","Corporation","Unanswered","Unanswered","Unanswered",,"0","2020-04-28T00:00:00.000","TD Bank, National Association","NJ - 07","POINT (-74.287471 40.701645)"
"d $350,000-1 million","AJM CONTRACTORS INC","300 Kuller Road","CLIFTON","NJ","07011","237310","Corporation","Unanswered","Unanswered","Unanswered",,"27","2020-04-15T00:00:00.000","Valley National Bank","NJ - 09","POINT (-74.164384 40.884563)"
"c $1-2 million","PREMIER CADBURY, LLC","2150 NJ-38","CHERRY HILL","NJ","08002","623110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"275","2020-04-29T00:00:00.000","Customers Bank","NJ - 01","POINT (-75.016372 39.939713)"
"e $150,000-350,000","ASSOCIATE ALUMNAE OF DOUGLASS COLLEGE","181 RYDERS LN","NEW BRUNSWICK","NJ","08901","611310","Corporation","Unanswered","Unanswered","Unanswered",,"8","2020-05-01T00:00:00.000","JPMorgan Chase Bank, National Association","NJ - 06","POINT (-74.431585 40.483013)"
"e $150,000-350,000","ROSS FOGG OIL CO INC","245 N Virginia Ave","PENNS GROVE","NJ","08069","324110","Corporation","Unanswered","Unanswered","Unanswered",,"13","2020-04-28T00:00:00.000","Fulton Bank, National Association","NJ - 02","POINT (-75.458076 39.736703)"
"e $150,000-350,000","REDFIELD, BLONSKY & STARINSKY, LLC","1024 SOUTH AVE W","WESTFIELD","NJ","07090","541211","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"7","2020-04-15T00:00:00.000","Cross River Bank","NJ - 07","POINT (-74.361156 40.646812)"
"d $350,000-1 million","R G DUNN ACQUISITIONS CO INC AKA EMC COM","71 NEWARK WAY","MAPLEWOOD","NJ","07040","332999","Corporation","Unanswered","Male Owned","Non-Veteran",,"37","2020-04-16T00:00:00.000","Bank of America, National Association","NJ - 07","POINT (-74.260507 40.716911)"
"e $150,000-350,000","LINDSTROM, DIESSNER &AMP; CARR, P.C.","265 Constitution Avenue","TOMS RIVER","NJ","08753","541330","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"14","2020-05-27T00:00:00.000","Fund-Ex Solutions Group, LLC","NJ - 03","POINT (-74.186954 39.971172)"
"e $150,000-350,000","CARGILLE SACHER LABORATORIES INC","55 COMMERCE RD","CEDAR GROVE","NJ","07009","325998","Corporation","Unanswered","Unanswered","Unanswered",,"19","2020-05-19T00:00:00.000","PNC Bank, National Association","NJ - 11","POINT (-74.226518 40.864731)"
"e $150,000-350,000","EXEMPLIFY BIOPHARMA, INC.","3000 Eastpark Blvd, Suite 500A","CRANBURY","NJ","08512","541715","Corporation","Unanswered","Unanswered","Unanswered",,"0","2020-04-28T00:00:00.000","Live Oak Banking Company","NJ - 12","POINT (-74.499249 40.340838)"
"d $350,000-1 million","OCEAN HEART GROUP, LLC","1530 ROUTE 88 W","BRICK","NJ","08724","621111","Limited  Liability Company(LLC)","Unanswered","Male Owned","Unanswered",,"14","2020-04-11T00:00:00.000","TD Bank, National Association","NJ - 03","POINT (-74.141811 40.080861)"
"d $350,000-1 million","P3 GEEKS INC","50 Cragwood Rd STE 227","SOUTH PLAINFIELD","NJ","07080","541512","Corporation","Unanswered","Unanswered","Unanswered",,"27","2020-04-29T00:00:00.000","Axos Bank","NJ - 06","POINT (-74.416728 40.553773)"
"e $150,000-350,000","NO FLUKE INC","328 MILLBURN AVE","MILLBURN","NJ","07041","722513","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"31","2020-04-14T00:00:00.000","PNC Bank, National Association","NJ - 07","POINT (-74.307016 40.723967)"
"e $150,000-350,000","COSTA ENGINEERING CORP-SBA SMALL 7A TERM","325 SOUTH RIVER STREET STE 302","HACKENSACK","NJ","07601","541330","Corporation","Unanswered","Unanswered","Unanswered",,"0","2020-05-03T00:00:00.000","TD Bank, National Association","NJ - 05","POINT (-74.038273 40.868504)"
"d $350,000-1 million","FIDELITY INDUSTRIES","559 New Jersey 23","WAYNE","NJ","07470","323111","Corporation","Unanswered","Unanswered","Unanswered",,"41","2020-04-28T00:00:00.000","Investors Bank","NJ - 11",
"d $350,000-1 million","SPECTRUM HEALTH CARE, INC","74-80 Pacific Avenue","JERSEY CITY","NJ","07304","621420","Non-Profit Organization","Unanswered","Unanswered","Unanswered","true","65","2020-04-27T00:00:00.000","Emigrant Bank","NJ - 08","POINT (-74.070125 40.706123)"
"a $5-10 million","AMERICAN FURNITURE RENTAL, INC.","720 Hylton Road","PENNSAUKEN TOWNSHIP","NJ","08110","532299","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"264","2020-04-15T00:00:00.000","Manufacturers and Traders Trust Company","NJ - 01","POINT (-75.029244 39.989394)"
"d $350,000-1 million","CENTRAL SHEET METAL FABRICATORS INC","897 SOUTH AVE","MIDDLESEX","NJ","08846","332322","Corporation","Unanswered","Unanswered","Unanswered",,"32","2020-05-01T00:00:00.000","Bank of America, National Association","NJ - 06","POINT (-74.483631 40.576553)"
"d $350,000-1 million","RICASOLI & SANTIN CONTRACTING CO INC","4 Ferndale Ave","TRENTON","NJ","08619","236210","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"18","2020-04-14T00:00:00.000","Berkshire Bank","NJ - 04","POINT (-74.690284 40.252139)"
"d $350,000-1 million","HARVEST TRUCKING LLC","69 Wallis Avenue","JERSEY CITY","NJ","07306","484110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,,"2020-05-24T00:00:00.000","Celtic Bank Corporation","NJ - 08","POINT (-74.075109 40.736083)"
